"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2015","Realschule","indirekter Migrationshintergrund","","","","",""
"2015","Realschule","kein Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2016","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2016","AkademikerIn","kein Migrationshintergrund","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","","","","",""
"2016","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2016","Hauptschule","kein Migrationshintergrund","","","","",""
"2016","Realschule","direkter Migrationshintergrund","","","","",""
"2016","Realschule","indirekter Migrationshintergrund","","","","",""
"2016","Realschule","kein Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2017","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2017","AkademikerIn","kein Migrationshintergrund","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","","","","",""
"2017","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2017","Hauptschule","kein Migrationshintergrund","","","","",""
"2017","Realschule","direkter Migrationshintergrund","","","","",""
"2017","Realschule","indirekter Migrationshintergrund","","","","",""
"2017","Realschule","kein Migrationshintergrund","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2018","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2018","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2018","AkademikerIn","kein Migrationshintergrund","","","","",""
"2018","Hauptschule","direkter Migrationshintergrund","","","","",""
"2018","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2018","Hauptschule","kein Migrationshintergrund","","","","",""
"2018","Realschule","direkter Migrationshintergrund","","","","",""
"2018","Realschule","indirekter Migrationshintergrund","","","","",""
"2018","Realschule","kein Migrationshintergrund","","","","",""
"2019","(Fach-)Abitur","direkter Migrationshintergrund","7.03","6.5","832","6.88","7.18"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","7.6","7.5","388","7.4","7.8"
"2019","(Fach-)Abitur","kein Migrationshintergrund","8.01","7.5","2789","7.95","8.07"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","5.32","5.5","248","4.93","5.71"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","6.55","7.5","110","6.01","7.09"
"2019","(noch) kein Abschluss","kein Migrationshintergrund","6.57","6.5","363","6.31","6.83"
"2019","AkademikerIn","direkter Migrationshintergrund","8.35","8.5","1022","8.24","8.46"
"2019","AkademikerIn","indirekter Migrationshintergrund","8.64","8.5","398","8.51","8.77"
"2019","AkademikerIn","kein Migrationshintergrund","8.59","8.5","5266","8.55","8.63"
"2019","Hauptschule","direkter Migrationshintergrund","6.62","6.5","1111","6.47","6.77"
"2019","Hauptschule","indirekter Migrationshintergrund","6.77","6.5","324","6.5","7.04"
"2019","Hauptschule","kein Migrationshintergrund","7.12","6.5","4200","7.06","7.18"
"2019","Realschule","direkter Migrationshintergrund","7.11","6.5","255","6.87","7.35"
"2019","Realschule","indirekter Migrationshintergrund","7.24","7.5","417","7.05","7.43"
"2019","Realschule","kein Migrationshintergrund","7.69","7.5","5619","7.64","7.74"
