"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"2017","16-34 Jahre alt","Realschulabschluss","","","","",""
"2017","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2017","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2017","35-65 Jahre alt","AkademikerInnen","","","","",""
"2017","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2017","35-65 Jahre alt","Realschulabschluss","","","","",""
"2017","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2017","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2017","66 und Ã¤lter","AkademikerInnen","","","","",""
"2017","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2017","66 und Ã¤lter","Realschulabschluss","","","","",""
"2018","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2018","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2018","16-34 Jahre alt","AkademikerInnen","","","","",""
"2018","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2018","16-34 Jahre alt","Realschulabschluss","","","","",""
"2018","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2018","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2018","35-65 Jahre alt","AkademikerInnen","","","","",""
"2018","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2018","35-65 Jahre alt","Realschulabschluss","","","","",""
"2018","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2018","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2018","66 und Ã¤lter","AkademikerInnen","","","","",""
"2018","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2018","66 und Ã¤lter","Realschulabschluss","","","","",""
"2019","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2019","16-34 Jahre alt","(noch) kein Abschluss","7.23","8","407","7.01","7.45"
"2019","16-34 Jahre alt","AkademikerInnen","8.47","9","977","8.38","8.56"
"2019","16-34 Jahre alt","Hauptschulabschluss","6.91","7","745","6.73","7.09"
"2019","16-34 Jahre alt","Realschulabschluss","","","","",""
"2019","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2019","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2019","35-65 Jahre alt","AkademikerInnen","8.56","9","4376","8.52","8.6"
"2019","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2019","35-65 Jahre alt","Realschulabschluss","7.65","8","4221","7.6","7.7"
"2019","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2019","66 und Ã¤lter","(noch) kein Abschluss","6.31","7.37","49","5.48","7.14"
"2019","66 und Ã¤lter","AkademikerInnen","","","","",""
"2019","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2019","66 und Ã¤lter","Realschulabschluss","7.66","8","938","7.55","7.77"
