year,regtyp,sampreg,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Urban regions,West,Much Too Small,0.01556,217,9143,0.01302,0.01810
2012,Urban regions,West,A Bit Too Small,0.12953,1471,9143,0.12264,0.13641
2012,Urban regions,West,Just Right,0.70361,6272,9143,0.69425,0.71298
2012,Urban regions,West,A Bit Too Large,0.12877,1022,9143,0.12191,0.13564
2012,Urban regions,West,Much Too Large,0.02168,161,9143,0.01869,0.02466
2012,Urban regions,East,Much Too Small,0.01441,35,1295,0.00791,0.02090
2012,Urban regions,East,A Bit Too Small,0.14463,232,1295,0.12546,0.16379
2012,Urban regions,East,Just Right,0.74088,914,1295,0.71701,0.76476
2012,Urban regions,East,A Bit Too Large,0.09641,114,1295,0.08033,0.11249
2012,Rural regions,West,Much Too Small,0.01577,65,3442,0.01161,0.01993
2012,Rural regions,West,A Bit Too Small,0.09268,448,3442,0.08299,0.10237
2012,Rural regions,West,Just Right,0.68928,2369,3442,0.67382,0.70475
2012,Rural regions,West,A Bit Too Large,0.16995,477,3442,0.15740,0.18250
2012,Rural regions,West,Much Too Large,0.03068,83,3442,0.02492,0.03644
2012,Rural regions,East,Much Too Small,0.01290,44,2407,0.00839,0.01740
2012,Rural regions,East,A Bit Too Small,0.11726,303,2407,0.10441,0.13012
2012,Rural regions,East,Just Right,0.72818,1764,2407,0.71040,0.74596
2012,Rural regions,East,A Bit Too Large,0.12149,261,2407,0.10843,0.13454
2012,Rural regions,East,Much Too Large,0.01512,35,2407,0.01025,0.02000
2013,Urban regions,West,Much Too Small,0.01796,336,10531,0.01542,0.02050
2013,Urban regions,West,A Bit Too Small,0.12908,1830,10531,0.12268,0.13549
2013,Urban regions,West,Just Right,0.70335,7164,10531,0.69462,0.71207
2013,Urban regions,West,A Bit Too Large,0.12851,1056,10531,0.12212,0.13491
2013,Urban regions,West,Much Too Large,0.01994,145,10531,0.01727,0.02261
2013,Urban regions,East,A Bit Too Small,0.15795,249,1280,0.13797,0.17794
2013,Urban regions,East,Just Right,0.73882,922,1280,0.71475,0.76290
2013,Urban regions,East,A Bit Too Large,0.08147,109,1280,0.06648,0.09646
2013,Rural regions,West,Much Too Small,0.01247,79,3674,0.00888,0.01605
2013,Rural regions,West,A Bit Too Small,0.09343,476,3674,0.08402,0.10284
2013,Rural regions,West,Just Right,0.68110,2542,3674,0.66603,0.69617
2013,Rural regions,West,A Bit Too Large,0.17291,496,3674,0.16068,0.18514
2013,Rural regions,West,Much Too Large,0.03625,81,3674,0.03021,0.04230
2013,Rural regions,East,Much Too Small,0.01000,40,2341,0.00597,0.01404
2013,Rural regions,East,A Bit Too Small,0.11045,296,2341,0.09775,0.12315
2013,Rural regions,East,Just Right,0.74711,1736,2341,0.72949,0.76472
2013,Rural regions,East,A Bit Too Large,0.11722,237,2341,0.10419,0.13026
2013,Rural regions,East,Much Too Large,0.01521,32,2341,0.01026,0.02017
2014,Urban regions,West,Much Too Small,0.01817,268,9170,0.01544,0.02091
2014,Urban regions,West,A Bit Too Small,0.13157,1524,9170,0.12465,0.13849
2014,Urban regions,West,Just Right,0.68743,6211,9170,0.67794,0.69692
2014,Urban regions,West,A Bit Too Large,0.13800,1025,9170,0.13094,0.14506
2014,Urban regions,West,Much Too Large,0.02247,142,9170,0.01944,0.02551
2014,Urban regions,East,Much Too Small,0.01436,32,1207,0.00764,0.02107
2014,Urban regions,East,A Bit Too Small,0.17722,237,1207,0.15567,0.19877
2014,Urban regions,East,Just Right,0.71839,826,1207,0.69300,0.74377
2014,Urban regions,East,A Bit Too Large,0.07967,112,1207,0.06438,0.09495
2014,Rural regions,West,Much Too Small,0.01214,70,3261,0.00838,0.01590
2014,Rural regions,West,A Bit Too Small,0.09017,414,3261,0.08034,0.10001
2014,Rural regions,West,Just Right,0.67723,2220,3261,0.66118,0.69328
2014,Rural regions,West,A Bit Too Large,0.18389,477,3261,0.17059,0.19718
2014,Rural regions,West,Much Too Large,0.03499,80,3261,0.02868,0.04130
2014,Rural regions,East,Much Too Small,0.02017,46,2134,0.01420,0.02613
2014,Rural regions,East,A Bit Too Small,0.11227,265,2134,0.09887,0.12567
2014,Rural regions,East,Just Right,0.73040,1589,2134,0.71157,0.74923
2014,Rural regions,East,A Bit Too Large,0.12437,234,2134,0.11036,0.13837
2015,Urban regions,West,Much Too Small,0.01986,295,9170,0.01701,0.02272
2015,Urban regions,West,A Bit Too Small,0.12290,1506,9170,0.11618,0.12962
2015,Urban regions,West,Just Right,0.69408,6213,9170,0.68465,0.70351
2015,Urban regions,West,A Bit Too Large,0.13871,1009,9170,0.13164,0.14579
2015,Urban regions,West,Much Too Large,0.02242,147,9170,0.01939,0.02545
2015,Urban regions,East,Much Too Small,0.01904,38,1200,0.01131,0.02678
2015,Urban regions,East,A Bit Too Small,0.15652,218,1200,0.13595,0.17708
2015,Urban regions,East,Just Right,0.75120,859,1200,0.72673,0.77567
2015,Urban regions,East,A Bit Too Large,0.06902,85,1200,0.05467,0.08337
2015,Rural regions,West,Much Too Small,0.00803,63,3303,0.00498,0.01107
2015,Rural regions,West,A Bit Too Small,0.08284,395,3303,0.07344,0.09224
2015,Rural regions,West,Just Right,0.68948,2327,3303,0.67370,0.70526
2015,Rural regions,West,A Bit Too Large,0.17832,439,3303,0.16527,0.19138
2015,Rural regions,West,Much Too Large,0.03963,79,3303,0.03298,0.04628
2015,Rural regions,East,Much Too Small,0.01820,44,2046,0.01240,0.02399
2015,Rural regions,East,A Bit Too Small,0.10287,244,2046,0.08970,0.11603
2015,Rural regions,East,Just Right,0.74235,1526,2046,0.72339,0.76130
2015,Rural regions,East,A Bit Too Large,0.12469,232,2046,0.11038,0.13901
2016,Urban regions,West,Much Too Small,0.01768,453,9555,0.01504,0.02032
2016,Urban regions,West,A Bit Too Small,0.12263,1557,9555,0.11605,0.12921
2016,Urban regions,West,Just Right,0.70254,6488,9555,0.69337,0.71171
2016,Urban regions,West,A Bit Too Large,0.13289,926,9555,0.12608,0.13970
2016,Urban regions,West,Much Too Large,0.02162,131,9555,0.01870,0.02453
2016,Urban regions,East,Much Too Small,0.01649,58,1259,0.00945,0.02353
2016,Urban regions,East,A Bit Too Small,0.17842,257,1259,0.15727,0.19958
2016,Urban regions,East,Just Right,0.70680,836,1259,0.68164,0.73196
2016,Urban regions,East,A Bit Too Large,0.09385,108,1259,0.07773,0.10996
2016,Rural regions,West,Much Too Small,0.00666,94,3373,0.00392,0.00941
2016,Rural regions,West,A Bit Too Small,0.08651,445,3373,0.07702,0.09600
2016,Rural regions,West,Just Right,0.67019,2322,3373,0.65433,0.68606
2016,Rural regions,West,A Bit Too Large,0.19220,431,3373,0.17890,0.20550
2016,Rural regions,West,Much Too Large,0.03768,81,3373,0.03125,0.04411
2016,Rural regions,East,Much Too Small,0.01384,80,2166,0.00892,0.01877
2016,Rural regions,East,A Bit Too Small,0.11545,296,2166,0.10199,0.12891
2016,Rural regions,East,Just Right,0.73321,1573,2166,0.71458,0.75184
2016,Rural regions,East,A Bit Too Large,0.12038,217,2166,0.10667,0.13409
2017,Urban regions,West,Much Too Small,0.02045,509,10611,0.01776,0.02314
2017,Urban regions,West,A Bit Too Small,0.11416,1701,10611,0.10811,0.12021
2017,Urban regions,West,Just Right,0.70962,7189,10611,0.70098,0.71825
2017,Urban regions,West,A Bit Too Large,0.12934,1058,10611,0.12295,0.13572
2017,Urban regions,West,Much Too Large,0.02454,154,10611,0.02160,0.02749
2017,Urban regions,East,Much Too Small,0.01864,51,1393,0.01154,0.02575
2017,Urban regions,East,A Bit Too Small,0.16930,274,1393,0.14960,0.18900
2017,Urban regions,East,Just Right,0.73614,957,1393,0.71299,0.75929
2017,Urban regions,East,A Bit Too Large,0.06824,111,1393,0.05499,0.08149
2017,Rural regions,West,Much Too Small,0.01106,133,3847,0.00775,0.01436
2017,Rural regions,West,A Bit Too Small,0.08204,470,3847,0.07337,0.09072
2017,Rural regions,West,Just Right,0.67216,2655,3847,0.65732,0.68700
2017,Rural regions,West,A Bit Too Large,0.18913,503,3847,0.17675,0.20150
2017,Rural regions,West,Much Too Large,0.03992,86,3847,0.03373,0.04611
2017,Rural regions,East,Much Too Small,0.01843,80,2359,0.01300,0.02386
2017,Rural regions,East,A Bit Too Small,0.10102,297,2359,0.08886,0.11318
2017,Rural regions,East,Just Right,0.74139,1740,2359,0.72372,0.75906
2017,Rural regions,East,A Bit Too Large,0.12436,242,2359,0.11104,0.13768
2018,Urban regions,West,Much Too Small,0.01890,495,10503,0.01630,0.02151
2018,Urban regions,West,A Bit Too Small,0.11502,1707,10503,0.10891,0.12112
2018,Urban regions,West,Just Right,0.70976,7083,10503,0.70108,0.71845
2018,Urban regions,West,A Bit Too Large,0.13374,1077,10503,0.12723,0.14025
2018,Urban regions,West,Much Too Large,0.02027,141,10503,0.01758,0.02297
2018,Urban regions,East,Much Too Small,0.01676,50,1408,0.01005,0.02346
2018,Urban regions,East,A Bit Too Small,0.15750,254,1408,0.13847,0.17653
2018,Urban regions,East,Just Right,0.75464,1010,1408,0.73216,0.77713
2018,Urban regions,East,A Bit Too Large,0.06489,94,1408,0.05202,0.07776
2018,Rural regions,West,Much Too Small,0.01246,107,3568,0.00882,0.01611
2018,Rural regions,West,A Bit Too Small,0.09063,444,3568,0.08121,0.10006
2018,Rural regions,West,Just Right,0.65419,2430,3568,0.63858,0.66980
2018,Rural regions,West,A Bit Too Large,0.20125,515,3568,0.18809,0.21441
2018,Rural regions,West,Much Too Large,0.03349,72,3568,0.02759,0.03940
2018,Rural regions,East,Much Too Small,0.01462,61,2337,0.00975,0.01949
2018,Rural regions,East,A Bit Too Small,0.09323,290,2337,0.08144,0.10502
2018,Rural regions,East,Just Right,0.75287,1751,2337,0.73538,0.77037
2018,Rural regions,East,A Bit Too Large,0.12860,235,2337,0.11502,0.14218
2019,Urban regions,West,Much Too Small,0.01772,462,10543,0.01520,0.02024
2019,Urban regions,West,A Bit Too Small,0.11370,1511,10543,0.10764,0.11976
2019,Urban regions,West,Just Right,0.70871,7165,10543,0.70004,0.71739
2019,Urban regions,West,A Bit Too Large,0.13388,1203,10543,0.12738,0.14038
2019,Urban regions,West,Much Too Large,0.02500,202,10543,0.02202,0.02798
2019,Urban regions,East,Much Too Small,0.01654,41,1414,0.00989,0.02319
2019,Urban regions,East,A Bit Too Small,0.16411,232,1414,0.14480,0.18342
2019,Urban regions,East,Just Right,0.73422,1000,1414,0.71119,0.75725
2019,Urban regions,East,A Bit Too Large,0.08182,141,1414,0.06753,0.09611
2019,Rural regions,West,Much Too Small,0.00783,76,3566,0.00493,0.01072
2019,Rural regions,West,A Bit Too Small,0.08694,402,3566,0.07769,0.09619
2019,Rural regions,West,Just Right,0.67866,2485,3566,0.66333,0.69399
2019,Rural regions,West,A Bit Too Large,0.19260,513,3566,0.17966,0.20555
2019,Rural regions,West,Much Too Large,0.03345,90,3566,0.02754,0.03935
2019,Rural regions,East,Much Too Small,0.01083,47,2388,0.00668,0.01498
2019,Rural regions,East,A Bit Too Small,0.09089,286,2388,0.07936,0.10242
2019,Rural regions,East,Just Right,0.75697,1767,2388,0.73977,0.77418
2019,Rural regions,East,A Bit Too Large,0.13649,288,2388,0.12272,0.15026
2020,Urban regions,West,Much Too Small,0.01577,566,11822,0.01353,0.01802
2020,Urban regions,West,A Bit Too Small,0.12206,1933,11822,0.11616,0.12796
2020,Urban regions,West,Just Right,0.70249,7955,11822,0.69425,0.71073
2020,Urban regions,West,A Bit Too Large,0.13192,1177,11822,0.12582,0.13802
2020,Urban regions,West,Much Too Large,0.02557,191,11822,0.02273,0.02842
2020,Urban regions,East,Much Too Small,0.01639,56,1515,0.00999,0.02278
2020,Urban regions,East,A Bit Too Small,0.15729,263,1515,0.13895,0.17563
2020,Urban regions,East,Just Right,0.73961,1075,1515,0.71750,0.76172
2020,Urban regions,East,A Bit Too Large,0.07569,121,1515,0.06237,0.08902
2020,Rural regions,West,Much Too Small,0.00729,118,3605,0.00451,0.01006
2020,Rural regions,West,A Bit Too Small,0.09504,437,3605,0.08547,0.10462
2020,Rural regions,West,Just Right,0.64701,2439,3605,0.63140,0.66261
2020,Rural regions,West,A Bit Too Large,0.19610,521,3605,0.18314,0.20906
2020,Rural regions,West,Much Too Large,0.04178,90,3605,0.03524,0.04831
2020,Rural regions,East,Much Too Small,0.00700,51,2305,0.00359,0.01040
2020,Rural regions,East,A Bit Too Small,0.09473,252,2305,0.08277,0.10669
2020,Rural regions,East,Just Right,0.75285,1702,2305,0.73523,0.77046
2020,Rural regions,East,A Bit Too Large,0.12668,264,2305,0.11310,0.14026
2020,Rural regions,East,Much Too Large,0.01495,36,2305,0.00999,0.01990
2021,Urban regions,West,Much Too Small,0.01456,295,7584,0.01187,0.01726
2021,Urban regions,West,A Bit Too Small,0.11167,1141,7584,0.10458,0.11876
2021,Urban regions,West,Just Right,0.69885,5082,7584,0.68853,0.70918
2021,Urban regions,West,A Bit Too Large,0.14610,907,7584,0.13815,0.15405
2021,Urban regions,West,Much Too Large,0.02725,159,7584,0.02358,0.03091
2021,Urban regions,East,Much Too Small,0.02866,48,1023,0.01843,0.03888
2021,Urban regions,East,A Bit Too Small,0.15083,177,1023,0.12888,0.17277
2021,Urban regions,East,Just Right,0.73585,702,1023,0.70882,0.76288
2021,Urban regions,East,A Bit Too Large,0.07977,96,1023,0.06316,0.09638
2021,Rural regions,West,Much Too Small,0.00791,53,2384,0.00435,0.01147
2021,Rural regions,West,A Bit Too Small,0.09258,276,2384,0.08094,0.10422
2021,Rural regions,West,Just Right,0.66771,1589,2384,0.64880,0.68662
2021,Rural regions,West,A Bit Too Large,0.19091,395,2384,0.17513,0.20669
2021,Rural regions,West,Much Too Large,0.04022,71,2384,0.03233,0.04810
2021,Rural regions,East,Much Too Small,0.00938,32,1557,0.00459,0.01417
2021,Rural regions,East,A Bit Too Small,0.07253,145,1557,0.05964,0.08542
2021,Rural regions,East,Just Right,0.74143,1129,1557,0.71968,0.76319
2021,Rural regions,East,A Bit Too Large,0.15470,220,1557,0.13673,0.17267
2021,Rural regions,East,Much Too Large,0.02075,31,1557,0.01367,0.02783
2022,Urban regions,West,Much Too Small,0.02095,449,12366,0.01842,0.02347
2022,Urban regions,West,A Bit Too Small,0.14012,2211,12366,0.13400,0.14623
2022,Urban regions,West,Just Right,0.65536,7988,12366,0.64698,0.66374
2022,Urban regions,West,A Bit Too Large,0.15472,1501,12366,0.14834,0.16109
2022,Urban regions,West,Much Too Large,0.02644,217,12366,0.02362,0.02927
2022,Urban regions,East,Much Too Small,0.01941,61,1734,0.01292,0.02591
2022,Urban regions,East,A Bit Too Small,0.17018,371,1734,0.15249,0.18788
2022,Urban regions,East,Just Right,0.71465,1166,1734,0.69339,0.73591
2022,Urban regions,East,A Bit Too Large,0.08389,136,1734,0.07084,0.09695
2022,Rural regions,West,Much Too Small,0.01557,88,3678,0.01157,0.01958
2022,Rural regions,West,A Bit Too Small,0.09319,470,3678,0.08379,0.10258
2022,Rural regions,West,Just Right,0.65240,2423,3678,0.63701,0.66780
2022,Rural regions,West,A Bit Too Large,0.19364,594,3678,0.18087,0.20641
2022,Rural regions,West,Much Too Large,0.04408,103,3678,0.03744,0.05071
2022,Rural regions,East,Much Too Small,0.01380,63,2639,0.00935,0.01825
2022,Rural regions,East,A Bit Too Small,0.09824,355,2639,0.08688,0.10960
2022,Rural regions,East,Just Right,0.71459,1859,2639,0.69736,0.73182
2022,Rural regions,East,A Bit Too Large,0.14686,317,2639,0.13335,0.16037
2022,Rural regions,East,Much Too Large,0.02577,45,2639,0.01972,0.03181
