year,hhtyp,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Couple with children,Urban regions,A Bit Too Large,0.05642,94,1737,0.04557,0.06728
1998,Couple with children,Rural regions,A Bit Too Small,0.17113,170,986,0.14761,0.19465
1998,Couple with children,Rural regions,Just Right,0.71802,750,986,0.68992,0.74612
1998,Couple with children,Rural regions,A Bit Too Large,0.07268,66,986,0.05646,0.08889
1998,Multi-generational household,Urban regions,Just Right,0.56000,44,44,0.41163,0.70837
1998,Other Combinations,Urban regions,Just Right,0.70261,74,74,0.59774,0.80747
1998,Other Combinations,Rural regions,Just Right,0.65960,40,40,0.51089,0.80832
1999,Single-person household,Urban regions,A Bit Too Small,0.12951,148,1115,0.10979,0.14922
1999,Single-person household,Urban regions,Just Right,0.71736,833,1115,0.69092,0.74380
1999,Single-person household,Urban regions,A Bit Too Large,0.11653,134,1115,0.09768,0.13537
1999,Single-person household,Rural regions,A Bit Too Small,0.06274,34,467,0.04073,0.08476
1999,Single-person household,Rural regions,Just Right,0.76595,367,467,0.72750,0.80439
1999,Single-person household,Rural regions,A Bit Too Large,0.14295,66,467,0.11117,0.17473
1999,Couple without children,Urban regions,A Bit Too Small,0.11957,181,1392,0.10252,0.13662
1999,Couple without children,Urban regions,Just Right,0.75518,1072,1392,0.73259,0.77778
1999,Couple without children,Urban regions,A Bit Too Large,0.10641,139,1392,0.09020,0.12261
1999,Couple without children,Rural regions,A Bit Too Small,0.09355,73,724,0.07232,0.11477
1999,Couple without children,Rural regions,Just Right,0.75768,562,724,0.72645,0.78892
1999,Couple without children,Rural regions,A Bit Too Large,0.13856,89,724,0.11337,0.16374
1999,Single parent,Urban regions,A Bit Too Small,0.21603,57,257,0.16561,0.26644
1999,Single parent,Urban regions,Just Right,0.69617,200,257,0.63983,0.75251
1999,Single parent,Rural regions,A Bit Too Small,0.21793,32,149,0.15142,0.28445
1999,Single parent,Rural regions,Just Right,0.70781,117,149,0.63455,0.78108
1999,Couple with children,Urban regions,Much Too Small,0.03181,70,1730,0.02354,0.04008
1999,Couple with children,Urban regions,A Bit Too Small,0.21669,383,1730,0.19727,0.23611
1999,Couple with children,Urban regions,Just Right,0.68709,1198,1730,0.66523,0.70894
1999,Couple with children,Urban regions,A Bit Too Large,0.05579,79,1730,0.04497,0.06660
1999,Couple with children,Rural regions,A Bit Too Small,0.20143,180,961,0.17606,0.22680
1999,Couple with children,Rural regions,Just Right,0.72572,727,961,0.69749,0.75394
1999,Couple with children,Rural regions,A Bit Too Large,0.05685,54,961,0.04220,0.07150
1999,Multi-generational household,Urban regions,Just Right,0.66418,44,44,0.52302,0.80534
1999,Other Combinations,Urban regions,Just Right,0.78198,32,32,0.63663,0.92733
2000,Single-person household,Urban regions,Much Too Small,0.01789,41,2265,0.01243,0.02335
2000,Single-person household,Urban regions,A Bit Too Small,0.12774,286,2265,0.11399,0.14149
2000,Single-person household,Urban regions,Just Right,0.73458,1671,2265,0.71639,0.75277
2000,Single-person household,Urban regions,A Bit Too Large,0.09681,234,2265,0.08463,0.10900
2000,Single-person household,Urban regions,Much Too Large,0.01441,33,2265,0.00950,0.01932
2000,Single-person household,Rural regions,A Bit Too Small,0.06937,73,941,0.05313,0.08562
2000,Single-person household,Rural regions,Just Right,0.76146,738,941,0.73422,0.78871
2000,Single-person household,Rural regions,A Bit Too Large,0.12849,130,941,0.10710,0.14988
2000,Couple without children,Urban regions,A Bit Too Small,0.10093,255,2575,0.08929,0.11257
2000,Couple without children,Urban regions,Just Right,0.76116,2026,2575,0.74468,0.77763
2000,Couple without children,Urban regions,A Bit Too Large,0.11300,294,2575,0.10077,0.12523
2000,Couple without children,Rural regions,A Bit Too Small,0.07008,92,1302,0.05621,0.08395
2000,Couple without children,Rural regions,Just Right,0.75650,1008,1302,0.73318,0.77983
2000,Couple without children,Rural regions,A Bit Too Large,0.15561,202,1302,0.13591,0.17531
2000,Single parent,Urban regions,A Bit Too Small,0.19212,98,462,0.15616,0.22809
2000,Single parent,Urban regions,Just Right,0.70033,364,462,0.65852,0.74215
2000,Single parent,Rural regions,A Bit Too Small,0.18022,44,219,0.12920,0.23125
2000,Single parent,Rural regions,Just Right,0.66900,175,219,0.60654,0.73147
2000,Couple with children,Urban regions,Much Too Small,0.03269,102,2939,0.02626,0.03912
2000,Couple with children,Urban regions,A Bit Too Small,0.22343,639,2939,0.20836,0.23849
2000,Couple with children,Urban regions,Just Right,0.68605,2055,2939,0.66926,0.70283
2000,Couple with children,Urban regions,A Bit Too Large,0.05082,143,2939,0.04288,0.05876
2000,Couple with children,Rural regions,A Bit Too Small,0.17785,278,1635,0.15931,0.19639
2000,Couple with children,Rural regions,Just Right,0.75025,1274,1635,0.72926,0.77124
2000,Couple with children,Rural regions,A Bit Too Large,0.05103,83,1635,0.04036,0.06170
2000,Multi-generational household,Urban regions,Just Right,0.71440,76,76,0.61217,0.81663
2000,Multi-generational household,Rural regions,Just Right,0.79030,51,51,0.67746,0.90314
2000,Other Combinations,Urban regions,Just Right,0.77989,79,79,0.68794,0.87184
2000,Other Combinations,Rural regions,Just Right,0.81410,44,44,0.69782,0.93038
2001,Single-person household,Urban regions,A Bit Too Small,0.13197,264,1998,0.11712,0.14681
2001,Single-person household,Urban regions,Just Right,0.72197,1488,1998,0.70232,0.74162
2001,Single-person household,Urban regions,A Bit Too Large,0.11241,246,1998,0.09856,0.12626
2001,Single-person household,Rural regions,A Bit Too Small,0.07608,69,841,0.05815,0.09401
2001,Single-person household,Rural regions,Just Right,0.76351,649,841,0.73478,0.79225
2001,Single-person household,Rural regions,A Bit Too Large,0.13817,123,841,0.11483,0.16151
2001,Couple without children,Urban regions,A Bit Too Small,0.10621,258,2325,0.09368,0.11873
2001,Couple without children,Urban regions,Just Right,0.75539,1807,2325,0.73791,0.77286
2001,Couple without children,Urban regions,A Bit Too Large,0.11497,260,2325,0.10200,0.12794
2001,Couple without children,Rural regions,A Bit Too Small,0.06871,85,1183,0.05429,0.08313
2001,Couple without children,Rural regions,Just Right,0.76884,937,1183,0.74481,0.79287
2001,Couple without children,Rural regions,A Bit Too Large,0.13832,161,1183,0.11864,0.15800
2001,Single parent,Urban regions,A Bit Too Small,0.20860,95,421,0.16974,0.24746
2001,Single parent,Urban regions,Just Right,0.69149,326,421,0.64731,0.73566
2001,Single parent,Rural regions,A Bit Too Small,0.13894,33,202,0.09112,0.18676
2001,Single parent,Rural regions,Just Right,0.68923,169,202,0.62525,0.75322
2001,Couple with children,Urban regions,Much Too Small,0.03890,100,2672,0.03156,0.04623
2001,Couple with children,Urban regions,A Bit Too Small,0.20024,530,2672,0.18506,0.21542
2001,Couple with children,Urban regions,Just Right,0.71023,1930,2672,0.69303,0.72744
2001,Couple with children,Urban regions,A Bit Too Large,0.04528,112,2672,0.03740,0.05317
2001,Couple with children,Rural regions,A Bit Too Small,0.16444,233,1451,0.14536,0.18352
2001,Couple with children,Rural regions,Just Right,0.74792,1132,1451,0.72557,0.77026
2001,Couple with children,Rural regions,A Bit Too Large,0.06099,86,1451,0.04867,0.07331
2001,Multi-generational household,Urban regions,Just Right,0.81738,81,81,0.73271,0.90204
2001,Multi-generational household,Rural regions,Just Right,0.81006,42,42,0.69000,0.93013
2001,Other Combinations,Urban regions,Just Right,0.73394,63,63,0.62394,0.84394
2001,Other Combinations,Rural regions,Just Right,0.82900,35,35,0.70244,0.95556
2002,Single-person household,Urban regions,Much Too Small,0.02139,44,2071,0.01516,0.02763
2002,Single-person household,Urban regions,A Bit Too Small,0.13106,264,2071,0.11653,0.14560
2002,Single-person household,Urban regions,Just Right,0.70866,1471,2071,0.68908,0.72823
2002,Single-person household,Urban regions,A Bit Too Large,0.11455,241,2071,0.10083,0.12827
2002,Single-person household,Urban regions,Much Too Large,0.02042,51,2071,0.01433,0.02652
2002,Single-person household,Rural regions,A Bit Too Small,0.06122,56,827,0.04487,0.07757
2002,Single-person household,Rural regions,Just Right,0.74123,632,827,0.71136,0.77110
2002,Single-person household,Rural regions,A Bit Too Large,0.16573,139,827,0.14037,0.19108
2002,Couple without children,Urban regions,A Bit Too Small,0.10561,283,2605,0.09380,0.11741
2002,Couple without children,Urban regions,Just Right,0.72357,1929,2605,0.70639,0.74074
2002,Couple without children,Urban regions,A Bit Too Large,0.14002,347,2605,0.12669,0.15335
2002,Couple without children,Urban regions,Much Too Large,0.01474,46,2605,0.01011,0.01937
2002,Couple without children,Rural regions,A Bit Too Small,0.07024,89,1224,0.05592,0.08456
2002,Couple without children,Rural regions,Just Right,0.74878,942,1224,0.72447,0.77308
2002,Couple without children,Rural regions,A Bit Too Large,0.15021,193,1224,0.13019,0.17023
2002,Single parent,Urban regions,A Bit Too Small,0.23087,99,442,0.19154,0.27020
2002,Single parent,Urban regions,Just Right,0.65332,302,442,0.60890,0.69773
2002,Single parent,Urban regions,A Bit Too Large,0.08088,41,442,0.05543,0.10632
2002,Single parent,Rural regions,A Bit Too Small,0.12678,34,240,0.08460,0.16896
2002,Single parent,Rural regions,Just Right,0.67879,174,240,0.61959,0.73799
2002,Single parent,Rural regions,A Bit Too Large,0.13111,32,240,0.08832,0.17391
2002,Couple with children,Urban regions,Much Too Small,0.03755,95,2876,0.03061,0.04450
2002,Couple with children,Urban regions,A Bit Too Small,0.22389,607,2876,0.20866,0.23913
2002,Couple with children,Urban regions,Just Right,0.68269,2022,2876,0.66567,0.69970
2002,Couple with children,Urban regions,A Bit Too Large,0.04958,152,2876,0.04164,0.05751
2002,Couple with children,Rural regions,A Bit Too Small,0.16686,245,1460,0.14773,0.18599
2002,Couple with children,Rural regions,Just Right,0.73413,1103,1460,0.71146,0.75680
2002,Couple with children,Rural regions,A Bit Too Large,0.07328,112,1460,0.05990,0.08665
2002,Multi-generational household,Urban regions,Just Right,0.73186,68,68,0.62579,0.83794
2002,Multi-generational household,Rural regions,Just Right,0.76286,43,43,0.63422,0.89149
2002,Other Combinations,Urban regions,Just Right,0.79524,73,73,0.70203,0.88845
2003,Single-person household,Urban regions,Much Too Small,0.02041,41,2059,0.01430,0.02652
2003,Single-person household,Urban regions,A Bit Too Small,0.12787,250,2059,0.11344,0.14230
2003,Single-person household,Urban regions,Just Right,0.69871,1449,2059,0.67889,0.71854
2003,Single-person household,Urban regions,A Bit Too Large,0.12762,261,2059,0.11320,0.14204
2003,Single-person household,Urban regions,Much Too Large,0.02153,58,2059,0.01526,0.02781
2003,Single-person household,Rural regions,A Bit Too Small,0.07988,70,823,0.06135,0.09841
2003,Single-person household,Rural regions,Just Right,0.74106,621,823,0.71111,0.77100
2003,Single-person household,Rural regions,A Bit Too Large,0.15344,132,823,0.12880,0.17808
2003,Couple without children,Urban regions,A Bit Too Small,0.10865,275,2536,0.09653,0.12076
2003,Couple without children,Urban regions,Just Right,0.73167,1875,2536,0.71443,0.74892
2003,Couple without children,Urban regions,A Bit Too Large,0.13807,355,2536,0.12464,0.15150
2003,Couple without children,Urban regions,Much Too Large,0.01145,31,2536,0.00731,0.01559
2003,Couple without children,Rural regions,A Bit Too Small,0.07917,96,1240,0.06413,0.09420
2003,Couple without children,Rural regions,Just Right,0.75741,944,1240,0.73354,0.78128
2003,Couple without children,Rural regions,A Bit Too Large,0.14639,200,1240,0.12671,0.16607
2003,Single parent,Urban regions,A Bit Too Small,0.22991,99,418,0.18952,0.27030
2003,Single parent,Urban regions,Just Right,0.67207,319,418,0.62701,0.71713
2003,Single parent,Rural regions,A Bit Too Small,0.18206,37,209,0.12962,0.23451
2003,Single parent,Rural regions,Just Right,0.68338,172,209,0.62017,0.74660
2003,Couple with children,Urban regions,Much Too Small,0.03326,83,2721,0.02652,0.04000
2003,Couple with children,Urban regions,A Bit Too Small,0.22815,571,2721,0.21238,0.24392
2003,Couple with children,Urban regions,Just Right,0.67209,1915,2721,0.65445,0.68974
2003,Couple with children,Urban regions,A Bit Too Large,0.05763,152,2721,0.04887,0.06638
2003,Couple with children,Rural regions,A Bit Too Small,0.17524,222,1364,0.15506,0.19542
2003,Couple with children,Rural regions,Just Right,0.73685,1041,1364,0.71348,0.76023
2003,Couple with children,Rural regions,A Bit Too Large,0.06646,101,1364,0.05324,0.07969
2003,Multi-generational household,Urban regions,Just Right,0.68023,55,55,0.55583,0.80462
2003,Multi-generational household,Rural regions,Just Right,0.70939,32,32,0.54956,0.86923
2003,Other Combinations,Urban regions,Just Right,0.81310,59,59,0.71277,0.91343
2004,Single-person household,Urban regions,Much Too Small,0.01607,35,1999,0.01056,0.02159
2004,Single-person household,Urban regions,A Bit Too Small,0.11795,222,1999,0.10381,0.13209
2004,Single-person household,Urban regions,Just Right,0.72298,1444,1999,0.70336,0.74261
2004,Single-person household,Urban regions,A Bit Too Large,0.12042,251,1999,0.10615,0.13469
2004,Single-person household,Urban regions,Much Too Large,0.01918,47,1999,0.01317,0.02520
2004,Single-person household,Rural regions,A Bit Too Small,0.08177,64,822,0.06302,0.10051
2004,Single-person household,Rural regions,Just Right,0.74578,632,822,0.71600,0.77557
2004,Single-person household,Rural regions,A Bit Too Large,0.14264,126,822,0.11871,0.16656
2004,Couple without children,Urban regions,A Bit Too Small,0.09939,265,2516,0.08770,0.11108
2004,Couple without children,Urban regions,Just Right,0.74301,1888,2516,0.72593,0.76008
2004,Couple without children,Urban regions,A Bit Too Large,0.13457,363,2516,0.12123,0.14791
2004,Couple without children,Rural regions,A Bit Too Small,0.06935,91,1222,0.05510,0.08360
2004,Couple without children,Rural regions,Just Right,0.76461,949,1222,0.74081,0.78840
2004,Couple without children,Rural regions,A Bit Too Large,0.14912,182,1222,0.12914,0.16910
2004,Single parent,Urban regions,A Bit Too Small,0.21263,91,442,0.17444,0.25082
2004,Single parent,Urban regions,Just Right,0.68093,314,442,0.63743,0.72444
2004,Single parent,Urban regions,A Bit Too Large,0.07973,37,442,0.05445,0.10501
2004,Single parent,Rural regions,Just Right,0.73338,166,166,0.66591,0.80086
2004,Couple with children,Urban regions,Much Too Small,0.03008,64,2581,0.02349,0.03667
2004,Couple with children,Urban regions,A Bit Too Small,0.21664,525,2581,0.20074,0.23253
2004,Couple with children,Urban regions,Just Right,0.68613,1848,2581,0.66822,0.70404
2004,Couple with children,Urban regions,A Bit Too Large,0.05547,144,2581,0.04663,0.06430
2004,Couple with children,Rural regions,A Bit Too Small,0.15276,195,1316,0.13332,0.17221
2004,Couple with children,Rural regions,Just Right,0.71967,1007,1316,0.69540,0.74395
2004,Couple with children,Rural regions,A Bit Too Large,0.09229,114,1316,0.07664,0.10793
2004,Multi-generational household,Urban regions,Just Right,0.62808,46,46,0.48687,0.76930
2004,Multi-generational household,Rural regions,Just Right,0.74883,31,31,0.59364,0.90402
2004,Other Combinations,Urban regions,Just Right,0.79353,55,55,0.68557,0.90149
2005,Single-person household,Urban regions,A Bit Too Small,0.12852,256,2015,0.11391,0.14314
2005,Single-person household,Urban regions,Just Right,0.71741,1466,2015,0.69775,0.73708
2005,Single-person household,Urban regions,A Bit Too Large,0.12413,251,2015,0.10973,0.13853
2005,Single-person household,Urban regions,Much Too Large,0.01756,42,2015,0.01183,0.02330
2005,Single-person household,Rural regions,A Bit Too Small,0.09135,76,834,0.07179,0.11092
2005,Single-person household,Rural regions,Just Right,0.72368,617,834,0.69332,0.75405
2005,Single-person household,Rural regions,A Bit Too Large,0.15473,141,834,0.13017,0.17929
2005,Couple without children,Urban regions,A Bit Too Small,0.10723,257,2470,0.09503,0.11944
2005,Couple without children,Urban regions,Just Right,0.74831,1853,2470,0.73119,0.76543
2005,Couple without children,Urban regions,A Bit Too Large,0.12372,325,2470,0.11073,0.13671
2005,Couple without children,Urban regions,Much Too Large,0.01128,35,2470,0.00712,0.01545
2005,Couple without children,Rural regions,A Bit Too Small,0.08277,90,1197,0.06715,0.09839
2005,Couple without children,Rural regions,Just Right,0.73038,904,1197,0.70523,0.75553
2005,Couple without children,Rural regions,A Bit Too Large,0.15286,172,1197,0.13247,0.17326
2005,Couple without children,Rural regions,Much Too Large,0.02511,31,1197,0.01625,0.03398
2005,Single parent,Urban regions,A Bit Too Small,0.20114,85,437,0.16351,0.23876
2005,Single parent,Urban regions,Just Right,0.68174,317,437,0.63802,0.72546
2005,Single parent,Urban regions,A Bit Too Large,0.07159,35,437,0.04739,0.09578
2005,Single parent,Rural regions,A Bit Too Small,0.15155,38,208,0.10270,0.20040
2005,Single parent,Rural regions,Just Right,0.71976,170,208,0.65858,0.78094
2005,Couple with children,Urban regions,Much Too Small,0.02262,51,2428,0.01670,0.02854
2005,Couple with children,Urban regions,A Bit Too Small,0.22635,505,2428,0.20970,0.24300
2005,Couple with children,Urban regions,Just Right,0.69963,1749,2428,0.68140,0.71787
2005,Couple with children,Urban regions,A Bit Too Large,0.04651,123,2428,0.03814,0.05489
2005,Couple with children,Rural regions,A Bit Too Small,0.13838,175,1236,0.11912,0.15764
2005,Couple with children,Rural regions,Just Right,0.75918,964,1236,0.73534,0.78303
2005,Couple with children,Rural regions,A Bit Too Large,0.07504,97,1236,0.06035,0.08973
2005,Multi-generational household,Urban regions,Just Right,0.70616,42,42,0.56672,0.84559
2005,Multi-generational household,Rural regions,Just Right,0.80882,33,33,0.67258,0.94507
2005,Other Combinations,Urban regions,Just Right,0.78595,56,56,0.67754,0.89435
2006,Single-person household,Urban regions,A Bit Too Small,0.12257,266,2228,0.10895,0.13619
2006,Single-person household,Urban regions,Just Right,0.70761,1607,2228,0.68872,0.72650
2006,Single-person household,Urban regions,A Bit Too Large,0.13327,305,2228,0.11915,0.14738
2006,Single-person household,Urban regions,Much Too Large,0.02045,50,2228,0.01457,0.02633
2006,Single-person household,Rural regions,A Bit Too Small,0.06713,72,1009,0.05168,0.08258
2006,Single-person household,Rural regions,Just Right,0.72272,735,1009,0.69509,0.75036
2006,Single-person household,Rural regions,A Bit Too Large,0.15819,168,1009,0.13566,0.18072
2006,Single-person household,Rural regions,Much Too Large,0.03065,34,1009,0.02001,0.04129
2006,Couple without children,Urban regions,A Bit Too Small,0.11103,283,2762,0.09931,0.12275
2006,Couple without children,Urban regions,Just Right,0.72429,2013,2762,0.70762,0.74096
2006,Couple without children,Urban regions,A Bit Too Large,0.13886,427,2762,0.12596,0.15176
2006,Couple without children,Urban regions,Much Too Large,0.01341,39,2762,0.00912,0.01770
2006,Couple without children,Rural regions,A Bit Too Small,0.08185,102,1333,0.06713,0.09658
2006,Couple without children,Rural regions,Just Right,0.73517,1019,1333,0.71147,0.75887
2006,Couple without children,Rural regions,A Bit Too Large,0.15627,212,1333,0.13677,0.17577
2006,Single parent,Urban regions,A Bit Too Small,0.19521,89,481,0.15976,0.23067
2006,Single parent,Urban regions,Just Right,0.68241,352,481,0.64076,0.72406
2006,Single parent,Urban regions,A Bit Too Large,0.08755,40,481,0.06226,0.11283
2006,Single parent,Rural regions,A Bit Too Small,0.13061,39,267,0.09012,0.17111
2006,Single parent,Rural regions,Just Right,0.71986,195,267,0.66589,0.77382
2006,Single parent,Rural regions,A Bit Too Large,0.11214,33,267,0.07422,0.15006
2006,Couple with children,Urban regions,Much Too Small,0.03977,72,2480,0.03207,0.04746
2006,Couple with children,Urban regions,A Bit Too Small,0.21425,488,2480,0.19810,0.23040
2006,Couple with children,Urban regions,Just Right,0.69380,1795,2480,0.67566,0.71194
2006,Couple with children,Urban regions,A Bit Too Large,0.04515,125,2480,0.03698,0.05332
2006,Couple with children,Rural regions,A Bit Too Small,0.16707,205,1302,0.14680,0.18734
2006,Couple with children,Rural regions,Just Right,0.72369,990,1302,0.69939,0.74799
2006,Couple with children,Rural regions,A Bit Too Large,0.07630,107,1302,0.06188,0.09073
2006,Multi-generational household,Urban regions,Just Right,0.58541,37,37,0.42447,0.74634
2006,Multi-generational household,Rural regions,Just Right,0.75945,32,32,0.60899,0.90992
2006,Other Combinations,Urban regions,Just Right,0.76979,51,51,0.65311,0.88648
2007,Single-person household,Urban regions,A Bit Too Small,0.12757,273,2100,0.11330,0.14184
2007,Single-person household,Urban regions,Just Right,0.70899,1490,2100,0.68956,0.72843
2007,Single-person household,Urban regions,A Bit Too Large,0.13110,286,2100,0.11666,0.14554
2007,Single-person household,Urban regions,Much Too Large,0.02161,51,2100,0.01539,0.02783
2007,Single-person household,Rural regions,A Bit Too Small,0.08289,80,950,0.06535,0.10044
2007,Single-person household,Rural regions,Just Right,0.73557,713,950,0.70751,0.76363
2007,Single-person household,Rural regions,A Bit Too Large,0.15218,157,950,0.12932,0.17503
2007,Couple without children,Urban regions,A Bit Too Small,0.11179,271,2556,0.09957,0.12401
2007,Couple without children,Urban regions,Just Right,0.72456,1856,2556,0.70724,0.74189
2007,Couple without children,Urban regions,A Bit Too Large,0.14429,393,2556,0.13067,0.15792
2007,Couple without children,Urban regions,Much Too Large,0.01127,36,2556,0.00718,0.01536
2007,Couple without children,Rural regions,A Bit Too Small,0.06588,91,1266,0.05221,0.07955
2007,Couple without children,Rural regions,Just Right,0.75081,972,1266,0.72697,0.77465
2007,Couple without children,Rural regions,A Bit Too Large,0.15941,203,1266,0.13924,0.17958
2007,Single parent,Urban regions,A Bit Too Small,0.21005,82,443,0.17207,0.24802
2007,Single parent,Urban regions,Just Right,0.67163,322,443,0.62785,0.71541
2007,Single parent,Urban regions,A Bit Too Large,0.07066,39,443,0.04677,0.09454
2007,Single parent,Rural regions,A Bit Too Small,0.16685,45,219,0.11735,0.21634
2007,Single parent,Rural regions,Just Right,0.72550,174,219,0.66626,0.78474
2007,Couple with children,Urban regions,Much Too Small,0.03042,52,2332,0.02345,0.03739
2007,Couple with children,Urban regions,A Bit Too Small,0.21002,461,2332,0.19348,0.22656
2007,Couple with children,Urban regions,Just Right,0.70406,1682,2332,0.68553,0.72259
2007,Couple with children,Urban regions,A Bit Too Large,0.05157,137,2332,0.04259,0.06055
2007,Couple with children,Rural regions,A Bit Too Small,0.16256,186,1211,0.14177,0.18335
2007,Couple with children,Rural regions,Just Right,0.73798,930,1211,0.71320,0.76276
2007,Couple with children,Rural regions,A Bit Too Large,0.07757,95,1211,0.06250,0.09265
2007,Multi-generational household,Urban regions,Just Right,0.65220,37,37,0.49661,0.80778
2007,Other Combinations,Urban regions,Just Right,0.80180,44,44,0.68265,0.92096
2008,Single-person household,Urban regions,A Bit Too Small,0.12091,241,2023,0.10670,0.13512
2008,Single-person household,Urban regions,Just Right,0.69877,1433,2023,0.67877,0.71876
2008,Single-person household,Urban regions,A Bit Too Large,0.13897,290,2023,0.12389,0.15405
2008,Single-person household,Urban regions,Much Too Large,0.02624,59,2023,0.01927,0.03321
2008,Single-person household,Rural regions,A Bit Too Small,0.07923,73,924,0.06181,0.09666
2008,Single-person household,Rural regions,Just Right,0.70845,661,924,0.67913,0.73777
2008,Single-person household,Rural regions,A Bit Too Large,0.16878,155,924,0.14461,0.19294
2008,Single-person household,Rural regions,Much Too Large,0.03205,35,924,0.02069,0.04341
2008,Couple without children,Urban regions,A Bit Too Small,0.09948,228,2446,0.08762,0.11134
2008,Couple without children,Urban regions,Just Right,0.72095,1791,2446,0.70317,0.73873
2008,Couple without children,Urban regions,A Bit Too Large,0.14809,385,2446,0.13401,0.16217
2008,Couple without children,Urban regions,Much Too Large,0.01906,42,2446,0.01364,0.02448
2008,Couple without children,Rural regions,A Bit Too Small,0.06402,86,1227,0.05032,0.07773
2008,Couple without children,Rural regions,Just Right,0.75003,939,1227,0.72579,0.77427
2008,Couple without children,Rural regions,A Bit Too Large,0.15025,202,1227,0.13025,0.17025
2008,Single parent,Urban regions,A Bit Too Small,0.20965,85,415,0.17044,0.24887
2008,Single parent,Urban regions,Just Right,0.66616,290,415,0.62073,0.71158
2008,Single parent,Urban regions,A Bit Too Large,0.07449,40,415,0.04920,0.09978
2008,Single parent,Rural regions,A Bit Too Small,0.19355,42,222,0.14146,0.24564
2008,Single parent,Rural regions,Just Right,0.71443,180,222,0.65488,0.77399
2008,Couple with children,Urban regions,Much Too Small,0.02817,39,2124,0.02114,0.03521
2008,Couple with children,Urban regions,A Bit Too Small,0.20837,413,2124,0.19110,0.22565
2008,Couple with children,Urban regions,Just Right,0.70374,1553,2124,0.68432,0.72316
2008,Couple with children,Urban regions,A Bit Too Large,0.04815,119,2124,0.03905,0.05726
2008,Couple with children,Rural regions,A Bit Too Small,0.16341,164,1100,0.14155,0.18527
2008,Couple with children,Rural regions,Just Right,0.72085,840,1100,0.69433,0.74737
2008,Couple with children,Rural regions,A Bit Too Large,0.09526,96,1100,0.07791,0.11262
2008,Other Combinations,Urban regions,Just Right,0.75264,35,35,0.60761,0.89768
2009,Single-person household,Urban regions,A Bit Too Small,0.12361,226,1933,0.10893,0.13829
2009,Single-person household,Urban regions,Just Right,0.70714,1387,1933,0.68685,0.72744
2009,Single-person household,Urban regions,A Bit Too Large,0.12855,266,1933,0.11363,0.14348
2009,Single-person household,Urban regions,Much Too Large,0.02580,54,1933,0.01873,0.03287
2009,Single-person household,Rural regions,A Bit Too Small,0.07928,72,846,0.06106,0.09749
2009,Single-person household,Rural regions,Just Right,0.70905,626,846,0.67842,0.73967
2009,Single-person household,Rural regions,A Bit Too Large,0.16932,148,846,0.14403,0.19461
2009,Couple without children,Urban regions,A Bit Too Small,0.11676,234,2292,0.10361,0.12991
2009,Couple without children,Urban regions,Just Right,0.69948,1638,2292,0.68070,0.71825
2009,Couple without children,Urban regions,A Bit Too Large,0.15423,379,2292,0.13944,0.16902
2009,Couple without children,Urban regions,Much Too Large,0.01645,41,2292,0.01124,0.02166
2009,Couple without children,Rural regions,A Bit Too Small,0.07754,82,1225,0.06256,0.09253
2009,Couple without children,Rural regions,Just Right,0.70313,899,1225,0.67753,0.72873
2009,Couple without children,Rural regions,A Bit Too Large,0.18386,213,1225,0.16216,0.20556
2009,Couple without children,Rural regions,Much Too Large,0.02522,31,1225,0.01644,0.03401
2009,Single parent,Urban regions,A Bit Too Small,0.22872,81,377,0.18627,0.27117
2009,Single parent,Urban regions,Just Right,0.62409,254,377,0.57513,0.67305
2009,Single parent,Urban regions,A Bit Too Large,0.09635,42,377,0.06652,0.12618
2009,Single parent,Rural regions,A Bit Too Small,0.17375,38,194,0.12029,0.22720
2009,Single parent,Rural regions,Just Right,0.68047,156,194,0.61468,0.74625
2009,Couple with children,Urban regions,Much Too Small,0.02801,41,1926,0.02064,0.03538
2009,Couple with children,Urban regions,A Bit Too Small,0.20721,389,1926,0.18910,0.22532
2009,Couple with children,Urban regions,Just Right,0.68369,1367,1926,0.66291,0.70446
2009,Couple with children,Urban regions,A Bit Too Large,0.06670,129,1926,0.05555,0.07785
2009,Couple with children,Rural regions,A Bit Too Small,0.19624,164,1038,0.17207,0.22041
2009,Couple with children,Rural regions,Just Right,0.67996,772,1038,0.65157,0.70836
2009,Couple with children,Rural regions,A Bit Too Large,0.09610,102,1038,0.07816,0.11404
2009,Other Combinations,Urban regions,Just Right,0.85699,37,37,0.74263,0.97135
2010,Single-person household,Urban regions,A Bit Too Small,0.11392,203,1840,0.09940,0.12844
2010,Single-person household,Urban regions,Just Right,0.70556,1308,1840,0.68473,0.72639
2010,Single-person household,Urban regions,A Bit Too Large,0.14022,270,1840,0.12436,0.15609
2010,Single-person household,Urban regions,Much Too Large,0.03095,59,1840,0.02304,0.03887
2010,Single-person household,Rural regions,A Bit Too Small,0.10122,77,837,0.08077,0.12167
2010,Single-person household,Rural regions,Just Right,0.68382,572,837,0.65230,0.71534
2010,Single-person household,Rural regions,A Bit Too Large,0.17435,150,837,0.14863,0.20007
2010,Single-person household,Rural regions,Much Too Large,0.03639,38,837,0.02369,0.04908
2010,Couple without children,Urban regions,A Bit Too Small,0.10604,213,2201,0.09318,0.11891
2010,Couple without children,Urban regions,Just Right,0.71466,1596,2201,0.69579,0.73353
2010,Couple without children,Urban regions,A Bit Too Large,0.14972,348,2201,0.13481,0.16463
