year,regtyp,sampreg,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Urban regions,West,"In the distant future, in more than five years",0.09257,239,2168,0.08037,0.10477
2012,Urban regions,East,As soon as possible,0.48102,134,318,0.42601,0.53602
2012,Urban regions,East,Next year,0.24628,106,318,0.19886,0.29371
2012,Urban regions,East,In the next 2 to 5 years,0.20715,78,318,0.16254,0.25176
2012,Rural regions,West,As soon as possible,0.30354,214,794,0.27154,0.33554
2012,Rural regions,West,Next year,0.27612,224,794,0.24500,0.30724
2012,Rural regions,West,In the next 2 to 5 years,0.30430,241,794,0.27228,0.33633
2012,Rural regions,West,"In the distant future, in more than five years",0.11604,115,794,0.09375,0.13833
2012,Rural regions,East,As soon as possible,0.63526,329,591,0.59642,0.67410
2012,Rural regions,East,Next year,0.20937,140,591,0.17654,0.24220
2012,Rural regions,East,In the next 2 to 5 years,0.11565,84,591,0.08985,0.14146
2012,Rural regions,East,"In the distant future, in more than five years",0.03972,38,591,0.02396,0.05548
2013,Urban regions,West,As soon as possible,0.33330,884,2875,0.31607,0.35054
2013,Urban regions,West,Next year,0.27673,758,2875,0.26038,0.29309
2013,Urban regions,West,In the next 2 to 5 years,0.30714,921,2875,0.29028,0.32401
2013,Urban regions,West,"In the distant future, in more than five years",0.08282,312,2875,0.07275,0.09290
2013,Urban regions,East,As soon as possible,0.39641,110,290,0.34002,0.45281
2013,Urban regions,East,Next year,0.32698,98,290,0.27289,0.38106
2013,Urban regions,East,In the next 2 to 5 years,0.21395,82,290,0.16667,0.26123
2013,Rural regions,West,As soon as possible,0.35346,309,943,0.32294,0.38399
2013,Rural regions,West,Next year,0.28591,254,943,0.25706,0.31477
2013,Rural regions,West,In the next 2 to 5 years,0.26674,267,943,0.23849,0.29498
2013,Rural regions,West,"In the distant future, in more than five years",0.09389,113,943,0.07526,0.11251
2013,Rural regions,East,As soon as possible,0.55423,285,558,0.51295,0.59551
2013,Rural regions,East,Next year,0.29025,135,558,0.25255,0.32794
2013,Rural regions,East,In the next 2 to 5 years,0.11707,104,558,0.09037,0.14377
2013,Rural regions,East,"In the distant future, in more than five years",0.03846,34,558,0.02249,0.05443
2014,Urban regions,West,As soon as possible,0.35978,723,2302,0.34017,0.37939
2014,Urban regions,West,Next year,0.27141,642,2302,0.25324,0.28958
2014,Urban regions,West,In the next 2 to 5 years,0.29742,701,2302,0.27874,0.31610
2014,Urban regions,West,"In the distant future, in more than five years",0.07139,236,2302,0.06087,0.08191
2014,Urban regions,East,As soon as possible,0.38753,102,264,0.32865,0.44641
2014,Urban regions,East,Next year,0.27741,83,264,0.22330,0.33152
2014,Urban regions,East,In the next 2 to 5 years,0.29212,79,264,0.23716,0.34707
2014,Rural regions,West,As soon as possible,0.36588,256,745,0.33127,0.40049
2014,Rural regions,West,Next year,0.22414,163,745,0.19417,0.25410
2014,Rural regions,West,In the next 2 to 5 years,0.30876,242,745,0.27556,0.34195
2014,Rural regions,West,"In the distant future, in more than five years",0.10122,84,745,0.07955,0.12290
2014,Rural regions,East,As soon as possible,0.55289,245,463,0.50755,0.59823
2014,Rural regions,East,Next year,0.27206,144,463,0.23148,0.31264
2014,Rural regions,East,In the next 2 to 5 years,0.12548,74,463,0.09527,0.15568
2015,Urban regions,West,As soon as possible,0.36370,712,2393,0.34442,0.38298
2015,Urban regions,West,Next year,0.24469,618,2393,0.22746,0.26192
2015,Urban regions,West,In the next 2 to 5 years,0.32214,822,2393,0.30342,0.34087
2015,Urban regions,West,"In the distant future, in more than five years",0.06947,241,2393,0.05928,0.07966
2015,Urban regions,East,As soon as possible,0.40858,98,250,0.34752,0.46964
2015,Urban regions,East,Next year,0.25275,77,250,0.19877,0.30673
2015,Urban regions,East,In the next 2 to 5 years,0.31561,75,250,0.25788,0.37334
2015,Rural regions,West,As soon as possible,0.31253,238,808,0.28054,0.34451
2015,Rural regions,West,Next year,0.28543,207,808,0.25427,0.31659
2015,Rural regions,West,In the next 2 to 5 years,0.31567,271,808,0.28361,0.34774
2015,Rural regions,West,"In the distant future, in more than five years",0.08637,92,808,0.06699,0.10575
2015,Rural regions,East,As soon as possible,0.51361,216,424,0.46598,0.56124
2015,Rural regions,East,Next year,0.27397,119,424,0.23147,0.31647
2015,Rural regions,East,In the next 2 to 5 years,0.16603,89,424,0.13057,0.20149
2016,Urban regions,West,As soon as possible,0.31867,1211,3428,0.30307,0.33427
2016,Urban regions,West,Next year,0.27270,926,3428,0.25779,0.28762
2016,Urban regions,West,In the next 2 to 5 years,0.32112,1016,3428,0.30549,0.33676
2016,Urban regions,West,"In the distant future, in more than five years",0.08750,275,3428,0.07804,0.09696
2016,Urban regions,East,As soon as possible,0.34260,149,376,0.29457,0.39063
2016,Urban regions,East,Next year,0.37219,138,376,0.32326,0.42111
2016,Urban regions,East,In the next 2 to 5 years,0.24598,89,376,0.20239,0.28957
2016,Rural regions,West,As soon as possible,0.28779,402,1084,0.26083,0.31475
2016,Rural regions,West,Next year,0.30255,278,1084,0.27519,0.32991
2016,Rural regions,West,In the next 2 to 5 years,0.31697,314,1084,0.28926,0.34469
2016,Rural regions,West,"In the distant future, in more than five years",0.09269,90,1084,0.07542,0.10996
2016,Rural regions,East,As soon as possible,0.47727,294,603,0.43737,0.51717
2016,Rural regions,East,Next year,0.26458,177,603,0.22934,0.29982
2016,Rural regions,East,In the next 2 to 5 years,0.22186,132,603,0.18867,0.25505
2017,Urban regions,West,As soon as possible,0.31467,1283,3890,0.30007,0.32927
2017,Urban regions,West,Next year,0.31102,1062,3890,0.29647,0.32557
2017,Urban regions,West,In the next 2 to 5 years,0.29567,1230,3890,0.28133,0.31002
2017,Urban regions,West,"In the distant future, in more than five years",0.07864,315,3890,0.07018,0.08710
2017,Urban regions,East,As soon as possible,0.27888,161,485,0.23893,0.31883
2017,Urban regions,East,Next year,0.36330,155,485,0.32045,0.40615
2017,Urban regions,East,In the next 2 to 5 years,0.28025,138,485,0.24024,0.32026
2017,Urban regions,East,"In the distant future, in more than five years",0.07757,31,485,0.05374,0.10140
2017,Rural regions,West,As soon as possible,0.32273,433,1265,0.29695,0.34850
2017,Rural regions,West,Next year,0.29925,377,1265,0.27401,0.32450
2017,Rural regions,West,In the next 2 to 5 years,0.31617,343,1265,0.29054,0.34181
2017,Rural regions,West,"In the distant future, in more than five years",0.06185,112,1265,0.04857,0.07513
2017,Rural regions,East,As soon as possible,0.45664,264,650,0.41832,0.49496
2017,Rural regions,East,Next year,0.28516,203,650,0.25043,0.31990
2017,Rural regions,East,In the next 2 to 5 years,0.19709,144,650,0.16649,0.22770
2017,Rural regions,East,"In the distant future, in more than five years",0.06110,39,650,0.04267,0.07953
2018,Urban regions,West,As soon as possible,0.29194,1143,3499,0.27688,0.30701
2018,Urban regions,West,Next year,0.31936,1024,3499,0.30391,0.33481
2018,Urban regions,West,In the next 2 to 5 years,0.31970,1071,3499,0.30424,0.33515
2018,Urban regions,West,"In the distant future, in more than five years",0.06900,261,3499,0.06060,0.07740
2018,Urban regions,East,As soon as possible,0.29314,149,395,0.24819,0.33809
2018,Urban regions,East,Next year,0.36494,137,395,0.31740,0.41247
2018,Urban regions,East,In the next 2 to 5 years,0.28542,109,395,0.24083,0.33002
2018,Rural regions,West,As soon as possible,0.32212,351,1066,0.29405,0.35018
2018,Rural regions,West,Next year,0.32323,304,1066,0.29514,0.35132
2018,Rural regions,West,In the next 2 to 5 years,0.27363,333,1066,0.24685,0.30040
2018,Rural regions,West,"In the distant future, in more than five years",0.08102,78,1066,0.06464,0.09741
2018,Rural regions,East,As soon as possible,0.44446,231,584,0.40413,0.48480
2018,Rural regions,East,Next year,0.34078,193,584,0.30230,0.37925
2018,Rural regions,East,In the next 2 to 5 years,0.16008,125,584,0.13032,0.18985
2018,Rural regions,East,"In the distant future, in more than five years",0.05467,35,584,0.03622,0.07313
2019,Urban regions,West,As soon as possible,0.29939,981,2891,0.28269,0.31609
2019,Urban regions,West,Next year,0.31035,853,2891,0.29349,0.32722
2019,Urban regions,West,In the next 2 to 5 years,0.31482,826,2891,0.29789,0.33175
2019,Urban regions,West,"In the distant future, in more than five years",0.07544,231,2891,0.06581,0.08507
2019,Urban regions,East,As soon as possible,0.22668,103,339,0.18205,0.27132
2019,Urban regions,East,Next year,0.31097,120,339,0.26162,0.36032
2019,Urban regions,East,In the next 2 to 5 years,0.38505,116,339,0.33317,0.43692
2019,Rural regions,West,As soon as possible,0.25385,289,885,0.22516,0.28254
2019,Rural regions,West,Next year,0.39444,283,885,0.36222,0.42666
2019,Rural regions,West,In the next 2 to 5 years,0.27765,262,885,0.24813,0.30717
2019,Rural regions,West,"In the distant future, in more than five years",0.07406,51,885,0.05680,0.09132
2019,Rural regions,East,As soon as possible,0.41882,166,465,0.37393,0.46371
2019,Rural regions,East,Next year,0.29842,143,465,0.25679,0.34005
2019,Rural regions,East,In the next 2 to 5 years,0.20513,125,465,0.16839,0.24188
2019,Rural regions,East,"In the distant future, in more than five years",0.07763,31,465,0.05328,0.10198
2020,Urban regions,West,As soon as possible,0.28670,1172,3229,0.27110,0.30230
2020,Urban regions,West,Next year,0.33541,911,3229,0.31912,0.35170
2020,Urban regions,West,In the next 2 to 5 years,0.30128,916,3229,0.28546,0.31711
2020,Urban regions,West,"In the distant future, in more than five years",0.07661,230,3229,0.06743,0.08578
2020,Urban regions,East,As soon as possible,0.26937,139,388,0.22517,0.31357
2020,Urban regions,East,Next year,0.38304,124,388,0.33460,0.43147
2020,Urban regions,East,In the next 2 to 5 years,0.28713,125,388,0.24205,0.33220
2020,Rural regions,West,As soon as possible,0.32793,328,862,0.29657,0.35928
2020,Rural regions,West,Next year,0.31667,217,862,0.28559,0.34774
2020,Rural regions,West,In the next 2 to 5 years,0.30405,260,862,0.27332,0.33477
2020,Rural regions,West,"In the distant future, in more than five years",0.05136,57,862,0.03662,0.06611
2020,Rural regions,East,As soon as possible,0.41657,175,454,0.37117,0.46197
2020,Rural regions,East,Next year,0.29262,121,454,0.25072,0.33452
2020,Rural regions,East,In the next 2 to 5 years,0.24188,126,454,0.20244,0.28131
2020,Rural regions,East,"In the distant future, in more than five years",0.04893,32,454,0.02907,0.06880
2021,Urban regions,West,As soon as possible,0.28448,635,2008,0.26474,0.30421
2021,Urban regions,West,Next year,0.35592,624,2008,0.33497,0.37687
2021,Urban regions,West,In the next 2 to 5 years,0.29145,560,2008,0.27156,0.31133
2021,Urban regions,West,"In the distant future, in more than five years",0.06816,189,2008,0.05713,0.07918
2021,Urban regions,East,As soon as possible,0.24224,88,252,0.18923,0.29524
2021,Urban regions,East,Next year,0.40637,99,252,0.34561,0.46713
2021,Urban regions,East,In the next 2 to 5 years,0.28597,65,252,0.23007,0.34188
2021,Rural regions,West,As soon as possible,0.27703,164,517,0.23841,0.31564
2021,Rural regions,West,Next year,0.44005,162,517,0.39722,0.48288
2021,Rural regions,West,In the next 2 to 5 years,0.21247,148,517,0.17718,0.24777
2021,Rural regions,West,"In the distant future, in more than five years",0.07045,43,517,0.04837,0.09253
2021,Rural regions,East,As soon as possible,0.28457,72,206,0.22281,0.34634
2021,Rural regions,East,Next year,0.36158,68,206,0.29581,0.42736
2021,Rural regions,East,In the next 2 to 5 years,0.26213,66,206,0.20192,0.32233
2022,Urban regions,West,As soon as possible,0.23794,597,2109,0.21976,0.25612
2022,Urban regions,West,Next year,0.39169,732,2109,0.37086,0.41253
2022,Urban regions,West,In the next 2 to 5 years,0.30951,614,2109,0.28977,0.32924
2022,Urban regions,West,"In the distant future, in more than five years",0.06086,166,2109,0.05065,0.07107
2022,Urban regions,East,As soon as possible,0.16527,97,304,0.12344,0.20709
2022,Urban regions,East,Next year,0.52225,122,304,0.46600,0.57849
2022,Urban regions,East,In the next 2 to 5 years,0.28447,85,304,0.23367,0.33527
2022,Rural regions,West,As soon as possible,0.24644,139,578,0.21128,0.28161
2022,Rural regions,West,Next year,0.36383,205,578,0.32457,0.40308
2022,Rural regions,West,In the next 2 to 5 years,0.29869,181,578,0.26135,0.33604
2022,Rural regions,West,"In the distant future, in more than five years",0.09103,53,578,0.06756,0.11451
2022,Rural regions,East,As soon as possible,0.23875,95,335,0.19303,0.28447
2022,Rural regions,East,Next year,0.42439,146,335,0.37138,0.47740
2022,Rural regions,East,In the next 2 to 5 years,0.27045,94,335,0.22282,0.31809
