year,migback,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Indirect migration background,As soon as possible,0.26840,102,409,0.22540,0.31139
2018,Indirect migration background,Next year,0.35660,128,409,0.31012,0.40308
2018,Indirect migration background,In the next 2 to 5 years,0.29395,134,409,0.24974,0.33816
2018,Indirect migration background,"In the distant future, in more than five years",0.08105,45,409,0.05457,0.10753
2019,No migration background,As soon as possible,0.25595,452,1711,0.23527,0.27664
2019,No migration background,Next year,0.34508,578,1711,0.32255,0.36762
2019,No migration background,In the next 2 to 5 years,0.33297,542,1711,0.31064,0.35531
2019,No migration background,"In the distant future, in more than five years",0.06599,139,1711,0.05422,0.07776
2019,Direct migration background,As soon as possible,0.39876,1011,2617,0.37999,0.41752
2019,Direct migration background,Next year,0.29658,755,2617,0.27908,0.31408
2019,Direct migration background,In the next 2 to 5 years,0.22204,695,2617,0.20611,0.23797
2019,Direct migration background,"In the distant future, in more than five years",0.08262,156,2617,0.07207,0.09317
2019,Indirect migration background,As soon as possible,0.31289,97,347,0.26403,0.36175
2019,Indirect migration background,Next year,0.26191,92,347,0.21558,0.30824
2019,Indirect migration background,In the next 2 to 5 years,0.31613,113,347,0.26713,0.36512
2019,Indirect migration background,"In the distant future, in more than five years",0.10907,45,347,0.07622,0.14192
2020,No migration background,As soon as possible,0.26861,430,1642,0.24717,0.29006
2020,No migration background,Next year,0.35512,565,1642,0.33196,0.37827
2020,No migration background,In the next 2 to 5 years,0.31357,516,1642,0.29112,0.33602
2020,No migration background,"In the distant future, in more than five years",0.06270,131,1642,0.05097,0.07443
2020,Direct migration background,As soon as possible,0.43549,1312,2975,0.41767,0.45331
2020,Direct migration background,Next year,0.26718,703,2975,0.25128,0.28308
2020,Direct migration background,In the next 2 to 5 years,0.21664,782,2975,0.20183,0.23144
2020,Direct migration background,"In the distant future, in more than five years",0.08069,178,2975,0.07090,0.09048
2020,Indirect migration background,As soon as possible,0.23243,72,342,0.18760,0.27726
2020,Indirect migration background,Next year,0.33761,105,342,0.28742,0.38780
2020,Indirect migration background,In the next 2 to 5 years,0.35961,129,342,0.30868,0.41055
2020,Indirect migration background,"In the distant future, in more than five years",0.07035,36,342,0.04321,0.09750
2021,No migration background,As soon as possible,0.23853,275,1150,0.21389,0.26318
2021,No migration background,Next year,0.38475,429,1150,0.35661,0.41288
2021,No migration background,In the next 2 to 5 years,0.30509,358,1150,0.27847,0.33172
2021,No migration background,"In the distant future, in more than five years",0.07163,88,1150,0.05672,0.08654
2021,Direct migration background,As soon as possible,0.38435,633,1670,0.36101,0.40768
2021,Direct migration background,Next year,0.34225,455,1670,0.31949,0.36501
2021,Direct migration background,In the next 2 to 5 years,0.20563,424,1670,0.18624,0.22502
2021,Direct migration background,"In the distant future, in more than five years",0.06777,158,1670,0.05571,0.07983
2021,Indirect migration background,As soon as possible,0.28306,51,177,0.21651,0.34961
2021,Indirect migration background,Next year,0.39230,69,177,0.32016,0.46444
2021,Indirect migration background,In the next 2 to 5 years,0.25887,57,177,0.19416,0.32358
2022,No migration background,As soon as possible,0.18459,302,1541,0.16522,0.20397
2022,No migration background,Next year,0.42824,632,1541,0.40352,0.45295
2022,No migration background,In the next 2 to 5 years,0.31211,486,1541,0.28897,0.33525
2022,No migration background,"In the distant future, in more than five years",0.07506,121,1541,0.06190,0.08822
2022,Direct migration background,As soon as possible,0.36600,582,1590,0.34231,0.38968
2022,Direct migration background,Next year,0.32863,463,1590,0.30554,0.35173
2022,Direct migration background,In the next 2 to 5 years,0.26312,424,1590,0.24147,0.28477
2022,Direct migration background,"In the distant future, in more than five years",0.04225,121,1590,0.03236,0.05214
2022,Indirect migration background,As soon as possible,0.19046,44,218,0.13822,0.24271
2022,Indirect migration background,Next year,0.40981,110,218,0.34437,0.47524
2022,Indirect migration background,In the next 2 to 5 years,0.34020,64,218,0.27716,0.40323
