year,regtyp,sex,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Urban regions,male,In the next 2 to 5 years,0.24357,135,539,0.20730,0.27985
2009,Urban regions,male,"In the distant future, in more than five years",0.07020,53,539,0.04861,0.09179
2009,Urban regions,female,As soon as possible,0.34181,233,784,0.30858,0.37503
2009,Urban regions,female,Next year,0.24869,187,784,0.21841,0.27897
2009,Urban regions,female,In the next 2 to 5 years,0.32580,287,784,0.29297,0.35863
2009,Urban regions,female,"In the distant future, in more than five years",0.08371,77,784,0.06431,0.10310
2009,Rural regions,male,As soon as possible,0.60781,175,306,0.55301,0.66260
2009,Rural regions,male,Next year,0.15742,63,306,0.11655,0.19829
2009,Rural regions,male,In the next 2 to 5 years,0.16396,68,306,0.12241,0.20551
2009,Rural regions,female,As soon as possible,0.37877,154,415,0.33204,0.42550
2009,Rural regions,female,Next year,0.25207,111,415,0.21024,0.29389
2009,Rural regions,female,In the next 2 to 5 years,0.27063,116,415,0.22783,0.31342
2009,Rural regions,female,"In the distant future, in more than five years",0.09854,34,415,0.06983,0.12725
2010,Urban regions,male,As soon as possible,0.48857,387,792,0.45373,0.52340
2010,Urban regions,male,Next year,0.22539,162,792,0.19627,0.25451
2010,Urban regions,male,In the next 2 to 5 years,0.21507,173,792,0.18644,0.24370
2010,Urban regions,male,"In the distant future, in more than five years",0.07097,70,792,0.05308,0.08887
2010,Urban regions,female,As soon as possible,0.31573,430,2119,0.29594,0.33553
2010,Urban regions,female,Next year,0.27999,712,2119,0.26087,0.29911
2010,Urban regions,female,In the next 2 to 5 years,0.30641,765,2119,0.28678,0.32604
2010,Urban regions,female,"In the distant future, in more than five years",0.09787,212,2119,0.08522,0.11052
2010,Rural regions,male,As soon as possible,0.59086,235,391,0.54206,0.63966
2010,Rural regions,male,Next year,0.17094,76,391,0.13357,0.20830
2010,Rural regions,male,In the next 2 to 5 years,0.17747,80,391,0.13955,0.21539
2010,Rural regions,female,As soon as possible,0.35487,284,1027,0.32559,0.38414
2010,Rural regions,female,Next year,0.27658,320,1027,0.24920,0.30395
2010,Rural regions,female,In the next 2 to 5 years,0.28205,318,1027,0.25452,0.30959
2010,Rural regions,female,"In the distant future, in more than five years",0.08651,105,1027,0.06931,0.10371
2011,Urban regions,male,As soon as possible,0.45009,351,828,0.41619,0.48400
2011,Urban regions,male,Next year,0.21604,168,828,0.18799,0.24409
2011,Urban regions,male,In the next 2 to 5 years,0.24985,227,828,0.22035,0.27936
2011,Urban regions,male,"In the distant future, in more than five years",0.08401,82,828,0.06511,0.10292
2011,Urban regions,female,As soon as possible,0.26475,451,1945,0.24514,0.28437
2011,Urban regions,female,Next year,0.24458,550,1945,0.22548,0.26369
2011,Urban regions,female,In the next 2 to 5 years,0.38579,719,1945,0.36415,0.40743
2011,Urban regions,female,"In the distant future, in more than five years",0.10487,225,1945,0.09125,0.11849
2011,Rural regions,male,As soon as possible,0.54455,244,450,0.49848,0.59061
2011,Rural regions,male,Next year,0.17237,85,450,0.13744,0.20731
2011,Rural regions,male,In the next 2 to 5 years,0.20964,86,450,0.17199,0.24730
2011,Rural regions,male,"In the distant future, in more than five years",0.07344,35,450,0.04931,0.09756
2011,Rural regions,female,As soon as possible,0.39627,340,1033,0.36643,0.42611
2011,Rural regions,female,Next year,0.26060,312,1033,0.23382,0.28739
2011,Rural regions,female,In the next 2 to 5 years,0.26116,289,1033,0.23436,0.28796
2011,Rural regions,female,"In the distant future, in more than five years",0.08197,92,1033,0.06523,0.09870
2012,Urban regions,male,As soon as possible,0.43548,322,771,0.40046,0.47051
2012,Urban regions,male,Next year,0.22785,170,771,0.19822,0.25748
2012,Urban regions,male,In the next 2 to 5 years,0.25010,200,771,0.21951,0.28069
2012,Urban regions,male,"In the distant future, in more than five years",0.08656,79,771,0.06670,0.10643
2012,Urban regions,female,As soon as possible,0.28827,439,1733,0.26694,0.30961
2012,Urban regions,female,Next year,0.29900,540,1733,0.27744,0.32056
2012,Urban regions,female,In the next 2 to 5 years,0.32102,576,1733,0.29903,0.34301
2012,Urban regions,female,"In the distant future, in more than five years",0.09170,178,1733,0.07811,0.10529
2012,Rural regions,male,As soon as possible,0.59582,254,449,0.55037,0.64126
2012,Rural regions,male,Next year,0.17621,81,449,0.14093,0.21149
2012,Rural regions,male,In the next 2 to 5 years,0.15368,77,449,0.12028,0.18708
2012,Rural regions,male,"In the distant future, in more than five years",0.07429,37,449,0.05001,0.09858
2012,Rural regions,female,As soon as possible,0.32912,289,936,0.29900,0.35924
2012,Rural regions,female,Next year,0.30188,283,936,0.27246,0.33131
2012,Rural regions,female,In the next 2 to 5 years,0.27802,248,936,0.24931,0.30674
2012,Rural regions,female,"In the distant future, in more than five years",0.09097,116,936,0.07254,0.10941
2013,Urban regions,male,As soon as possible,0.42813,462,1054,0.39824,0.45801
2013,Urban regions,male,Next year,0.22868,217,1054,0.20331,0.25405
2013,Urban regions,male,In the next 2 to 5 years,0.27604,272,1054,0.24903,0.30304
2013,Urban regions,male,"In the distant future, in more than five years",0.06716,103,1054,0.05204,0.08227
2013,Urban regions,female,As soon as possible,0.27588,532,2132,0.25690,0.29486
2013,Urban regions,female,Next year,0.31851,639,2132,0.29873,0.33830
2013,Urban regions,female,In the next 2 to 5 years,0.31480,731,2132,0.29508,0.33452
2013,Urban regions,female,"In the distant future, in more than five years",0.09081,230,2132,0.07861,0.10301
2013,Rural regions,male,As soon as possible,0.51642,270,524,0.47359,0.55925
2013,Rural regions,male,Next year,0.24592,118,524,0.20901,0.28282
2013,Rural regions,male,In the next 2 to 5 years,0.16817,97,524,0.13611,0.20022
2013,Rural regions,male,"In the distant future, in more than five years",0.06949,39,524,0.04770,0.09129
2013,Rural regions,female,As soon as possible,0.33845,324,977,0.30876,0.36814
2013,Rural regions,female,Next year,0.32603,271,977,0.29662,0.35544
2013,Rural regions,female,In the next 2 to 5 years,0.25663,274,977,0.22923,0.28403
2013,Rural regions,female,"In the distant future, in more than five years",0.07889,108,977,0.06198,0.09580
2014,Urban regions,male,As soon as possible,0.44857,391,877,0.41563,0.48151
2014,Urban regions,male,Next year,0.21759,189,877,0.19026,0.24491
2014,Urban regions,male,In the next 2 to 5 years,0.27088,219,877,0.24145,0.30031
2014,Urban regions,male,"In the distant future, in more than five years",0.06296,78,877,0.04688,0.07905
2014,Urban regions,female,As soon as possible,0.29886,434,1703,0.27711,0.32061
2014,Urban regions,female,Next year,0.31212,536,1703,0.29011,0.33413
2014,Urban regions,female,In the next 2 to 5 years,0.31613,561,1703,0.29404,0.33822
2014,Urban regions,female,"In the distant future, in more than five years",0.07289,172,1703,0.06054,0.08524
2014,Rural regions,male,As soon as possible,0.55730,236,408,0.50904,0.60555
2014,Rural regions,male,Next year,0.17732,81,408,0.14022,0.21443
2014,Rural regions,male,In the next 2 to 5 years,0.18922,91,408,0.15117,0.22728
2014,Rural regions,female,As soon as possible,0.35004,265,800,0.31697,0.38312
2014,Rural regions,female,Next year,0.30000,226,800,0.26823,0.33178
2014,Rural regions,female,In the next 2 to 5 years,0.26753,225,800,0.23684,0.29823
2014,Rural regions,female,"In the distant future, in more than five years",0.08242,84,800,0.06335,0.10149
2015,Urban regions,male,As soon as possible,0.50960,417,911,0.47712,0.54208
2015,Urban regions,male,Next year,0.19347,191,911,0.16781,0.21914
2015,Urban regions,male,In the next 2 to 5 years,0.24502,229,911,0.21707,0.27296
2015,Urban regions,male,"In the distant future, in more than five years",0.05191,74,911,0.03750,0.06633
2015,Urban regions,female,As soon as possible,0.25283,393,1743,0.23242,0.27324
2015,Urban regions,female,Next year,0.28722,504,1743,0.26597,0.30847
2015,Urban regions,female,In the next 2 to 5 years,0.38336,668,1743,0.36052,0.40619
2015,Urban regions,female,"In the distant future, in more than five years",0.07659,178,1743,0.06410,0.08908
2015,Rural regions,male,As soon as possible,0.53173,224,441,0.48510,0.57835
2015,Rural regions,male,Next year,0.20348,80,441,0.16586,0.24109
2015,Rural regions,male,In the next 2 to 5 years,0.21253,105,441,0.17430,0.25076
2015,Rural regions,male,"In the distant future, in more than five years",0.05227,32,441,0.03147,0.07306
2015,Rural regions,female,As soon as possible,0.27553,230,820,0.24493,0.30612
2015,Rural regions,female,Next year,0.34334,246,820,0.31082,0.37586
2015,Rural regions,female,In the next 2 to 5 years,0.29502,255,820,0.26379,0.32626
2015,Rural regions,female,"In the distant future, in more than five years",0.08611,89,820,0.06690,0.10532
2016,Urban regions,male,As soon as possible,0.42281,883,1731,0.39954,0.44609
2016,Urban regions,male,Next year,0.23545,428,1731,0.21545,0.25544
2016,Urban regions,male,In the next 2 to 5 years,0.28051,343,1731,0.25934,0.30168
2016,Urban regions,male,"In the distant future, in more than five years",0.06123,77,1731,0.04993,0.07253
2016,Urban regions,female,As soon as possible,0.24434,477,2094,0.22594,0.26275
2016,Urban regions,female,Next year,0.32035,636,2094,0.30036,0.34034
2016,Urban regions,female,In the next 2 to 5 years,0.33729,762,2094,0.31703,0.35754
2016,Urban regions,female,"In the distant future, in more than five years",0.09802,219,2094,0.08528,0.11076
2016,Rural regions,male,As soon as possible,0.45398,440,752,0.41837,0.48959
2016,Rural regions,male,Next year,0.21657,181,752,0.18711,0.24603
2016,Rural regions,male,In the next 2 to 5 years,0.27571,131,752,0.24375,0.30767
2016,Rural regions,female,As soon as possible,0.26957,256,935,0.24111,0.29803
2016,Rural regions,female,Next year,0.35425,274,935,0.32357,0.38492
2016,Rural regions,female,In the next 2 to 5 years,0.28766,315,935,0.25863,0.31669
2016,Rural regions,female,"In the distant future, in more than five years",0.08853,90,935,0.07031,0.10674
2017,Urban regions,male,As soon as possible,0.42268,982,1970,0.40086,0.44450
2017,Urban regions,male,Next year,0.25521,506,1970,0.23595,0.27446
2017,Urban regions,male,In the next 2 to 5 years,0.24584,377,1970,0.22682,0.26486
2017,Urban regions,male,"In the distant future, in more than five years",0.07628,105,1970,0.06456,0.08801
2017,Urban regions,female,As soon as possible,0.21958,462,2405,0.20303,0.23613
2017,Urban regions,female,Next year,0.36692,711,2405,0.34765,0.38618
2017,Urban regions,female,In the next 2 to 5 years,0.33317,991,2405,0.31432,0.35201
2017,Urban regions,female,"In the distant future, in more than five years",0.08034,241,2405,0.06947,0.09120
2017,Rural regions,male,As soon as possible,0.50169,459,883,0.46869,0.53469
2017,Rural regions,male,Next year,0.24182,249,883,0.21356,0.27007
2017,Rural regions,male,In the next 2 to 5 years,0.21368,141,883,0.18662,0.24073
2017,Rural regions,male,"In the distant future, in more than five years",0.04282,34,883,0.02946,0.05618
2017,Rural regions,female,As soon as possible,0.25249,238,1032,0.22598,0.27901
2017,Rural regions,female,Next year,0.34305,331,1032,0.31407,0.37203
2017,Rural regions,female,In the next 2 to 5 years,0.32521,346,1032,0.29661,0.35380
2017,Rural regions,female,"In the distant future, in more than five years",0.07925,117,1032,0.06276,0.09574
2018,Urban regions,male,As soon as possible,0.38626,835,1673,0.36292,0.40960
2018,Urban regions,male,Next year,0.29632,434,1673,0.27443,0.31821
2018,Urban regions,male,In the next 2 to 5 years,0.25860,328,1673,0.23761,0.27959
2018,Urban regions,male,"In the distant future, in more than five years",0.05882,76,1673,0.04755,0.07010
2018,Urban regions,female,As soon as possible,0.21827,457,2247,0.20118,0.23535
2018,Urban regions,female,Next year,0.34555,727,2247,0.32588,0.36521
2018,Urban regions,female,In the next 2 to 5 years,0.36145,852,2247,0.34158,0.38132
2018,Urban regions,female,"In the distant future, in more than five years",0.07474,211,2247,0.06386,0.08561
2018,Rural regions,male,As soon as possible,0.48419,362,693,0.44695,0.52142
2018,Rural regions,male,Next year,0.30855,192,693,0.27413,0.34296
2018,Rural regions,male,In the next 2 to 5 years,0.15656,107,693,0.12948,0.18363
2018,Rural regions,male,"In the distant future, in more than five years",0.05071,32,693,0.03436,0.06705
2018,Rural regions,female,As soon as possible,0.28622,220,957,0.25757,0.31487
2018,Rural regions,female,Next year,0.34557,305,957,0.31542,0.37571
2018,Rural regions,female,In the next 2 to 5 years,0.28278,351,957,0.25424,0.31133
2018,Rural regions,female,"In the distant future, in more than five years",0.08543,81,957,0.06771,0.10315
2019,Urban regions,male,As soon as possible,0.39243,668,1338,0.36626,0.41861
2019,Urban regions,male,Next year,0.28391,347,1338,0.25974,0.30808
2019,Urban regions,male,In the next 2 to 5 years,0.26188,256,1338,0.23831,0.28545
2019,Urban regions,male,"In the distant future, in more than five years",0.06178,67,1338,0.04887,0.07469
2019,Urban regions,female,As soon as possible,0.22325,416,1913,0.20459,0.24192
2019,Urban regions,female,Next year,0.32860,626,1913,0.30754,0.34965
2019,Urban regions,female,In the next 2 to 5 years,0.36303,686,1913,0.34148,0.38459
2019,Urban regions,female,"In the distant future, in more than five years",0.08512,185,1913,0.07261,0.09763
2019,Rural regions,male,As soon as possible,0.38416,259,514,0.34207,0.42625
2019,Rural regions,male,Next year,0.34503,152,514,0.30389,0.38617
2019,Rural regions,male,In the next 2 to 5 years,0.20037,103,514,0.16573,0.23500
2019,Rural regions,female,As soon as possible,0.25839,196,807,0.22817,0.28861
2019,Rural regions,female,Next year,0.36871,274,807,0.33540,0.40202
2019,Rural regions,female,In the next 2 to 5 years,0.29313,284,807,0.26170,0.32456
2019,Rural regions,female,"In the distant future, in more than five years",0.07977,53,807,0.06107,0.09848
2020,Urban regions,male,As soon as possible,0.35576,832,1534,0.33179,0.37973
2020,Urban regions,male,Next year,0.29883,341,1534,0.27592,0.32175
2020,Urban regions,male,In the next 2 to 5 years,0.27881,287,1534,0.25636,0.30126
2020,Urban regions,male,"In the distant future, in more than five years",0.06660,74,1534,0.05411,0.07908
2020,Urban regions,female,As soon as possible,0.23238,478,2106,0.21434,0.25042
2020,Urban regions,female,Next year,0.37147,694,2106,0.35083,0.39211
2020,Urban regions,female,In the next 2 to 5 years,0.31508,752,2106,0.29523,0.33493
2020,Urban regions,female,"In the distant future, in more than five years",0.08107,182,2106,0.06941,0.09273
2020,Rural regions,male,As soon as possible,0.45008,299,522,0.40736,0.49280
2020,Rural regions,male,Next year,0.32611,130,522,0.28585,0.36636
2020,Rural regions,male,In the next 2 to 5 years,0.18595,93,522,0.15254,0.21935
2020,Rural regions,female,As soon as possible,0.27443,204,766,0.24281,0.30605
2020,Rural regions,female,Next year,0.29286,208,766,0.26061,0.32511
2020,Rural regions,female,In the next 2 to 5 years,0.37075,293,766,0.33653,0.40498
2020,Rural regions,female,"In the distant future, in more than five years",0.06196,61,766,0.04487,0.07904
2021,Urban regions,male,As soon as possible,0.36910,405,886,0.33731,0.40089
2021,Urban regions,male,Next year,0.31228,248,886,0.28174,0.34281
2021,Urban regions,male,In the next 2 to 5 years,0.25748,166,886,0.22867,0.28628
2021,Urban regions,male,"In the distant future, in more than five years",0.06115,67,886,0.04536,0.07694
2021,Urban regions,female,As soon as possible,0.21739,317,1395,0.19574,0.23904
2021,Urban regions,female,Next year,0.39540,474,1395,0.36973,0.42107
2021,Urban regions,female,In the next 2 to 5 years,0.31446,458,1395,0.29008,0.33883
2021,Urban regions,female,"In the distant future, in more than five years",0.07275,146,1395,0.05912,0.08639
2021,Rural regions,male,As soon as possible,0.34084,117,252,0.28220,0.39948
2021,Rural regions,male,Next year,0.43557,74,252,0.37423,0.49691
2021,Rural regions,male,In the next 2 to 5 years,0.15251,61,252,0.10803,0.19699
2021,Rural regions,female,As soon as possible,0.23602,119,467,0.19746,0.27457
2021,Rural regions,female,Next year,0.40573,156,467,0.36115,0.45031
2021,Rural regions,female,In the next 2 to 5 years,0.27809,153,467,0.23741,0.31877
2021,Rural regions,female,"In the distant future, in more than five years",0.08016,39,467,0.05551,0.10482
2022,Urban regions,male,As soon as possible,0.29497,349,885,0.26491,0.32503
2022,Urban regions,male,Next year,0.37912,272,885,0.34713,0.41110
2022,Urban regions,male,In the next 2 to 5 years,0.27088,204,885,0.24159,0.30018
2022,Urban regions,male,"In the distant future, in more than five years",0.05503,60,885,0.04000,0.07006
2022,Urban regions,female,As soon as possible,0.17699,342,1536,0.15790,0.19608
2022,Urban regions,female,Next year,0.42839,580,1536,0.40364,0.45315
2022,Urban regions,female,In the next 2 to 5 years,0.33524,493,1536,0.31162,0.35886
2022,Urban regions,female,"In the distant future, in more than five years",0.05938,121,1536,0.04755,0.07120
2022,Rural regions,male,As soon as possible,0.34419,122,312,0.29139,0.39699
2022,Rural regions,male,Next year,0.33467,101,312,0.28222,0.38711
2022,Rural regions,male,In the next 2 to 5 years,0.26248,89,312,0.21358,0.31138
2022,Rural regions,female,As soon as possible,0.17863,112,599,0.14793,0.20934
2022,Rural regions,female,Next year,0.41395,250,599,0.37448,0.45343
2022,Rural regions,female,In the next 2 to 5 years,0.30787,186,599,0.27087,0.34487
2022,Rural regions,female,"In the distant future, in more than five years",0.09955,51,599,0.07555,0.12354
