,Unnamed: 0,year,migback,sex,plb0418,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
317,317,2005,Indirect migration background,male,In the next 2 to 5 years,0.46346,41,2936,0.3463,0.61239
318,318,2005,Indirect migration background,female,As soon as possible,0.2983,41,2936,0.19215,0.42467
319,319,2005,Indirect migration background,female,Next year,0.27045,33,2936,0.18629,0.36824
320,320,2005,Indirect migration background,female,In the next 2 to 5 years,0.43126,65,2936,0.32624,0.51051
321,321,2006,No migration background,male,As soon as possible,0.55261,474,2918,0.51829,0.59334
322,322,2006,No migration background,male,Next year,0.15485,149,2918,0.13544,0.1769
323,323,2006,No migration background,male,In the next 2 to 5 years,0.2271,220,2918,0.1977,0.26049
324,324,2006,No migration background,male,"In the distant future, in more than five years",0.06544,84,2918,0.05336,0.07762
325,325,2006,No migration background,female,As soon as possible,0.38426,500,2918,0.35775,0.41166
326,326,2006,No migration background,female,Next year,0.24713,340,2918,0.22691,0.26923
327,327,2006,No migration background,female,In the next 2 to 5 years,0.29362,485,2918,0.26961,0.31607
328,328,2006,No migration background,female,"In the distant future, in more than five years",0.075,135,2918,0.06712,0.08624
329,329,2006,Direct migration background,male,As soon as possible,1.0,99,2918,0.86823,1.13953
330,330,2006,Direct migration background,female,As soon as possible,0.44032,104,2918,0.38552,0.50411
331,331,2006,Direct migration background,female,Next year,0.19063,50,2918,0.1595,0.22491
332,332,2006,Direct migration background,female,In the next 2 to 5 years,0.36905,82,2918,0.31558,0.4394
333,333,2006,Indirect migration background,male,As soon as possible,0.70101,62,2918,0.5263,0.88581
334,334,2006,Indirect migration background,male,In the next 2 to 5 years,0.29899,35,2918,0.22506,0.3937
335,335,2006,Indirect migration background,female,As soon as possible,0.38555,38,2918,0.28284,0.49891
336,336,2006,Indirect migration background,female,In the next 2 to 5 years,0.61445,61,2918,0.47977,0.77478
337,337,2007,No migration background,male,As soon as possible,0.53122,363,2371,0.48602,0.5721
338,338,2007,No migration background,male,Next year,0.19709,141,2371,0.16319,0.22386
339,339,2007,No migration background,male,In the next 2 to 5 years,0.20574,198,2371,0.17426,0.23592
340,340,2007,No migration background,male,"In the distant future, in more than five years",0.06595,68,2371,0.05519,0.07713
341,341,2007,No migration background,female,As soon as possible,0.37231,433,2371,0.34436,0.40013
342,342,2007,No migration background,female,Next year,0.24045,292,2371,0.21677,0.26105
343,343,2007,No migration background,female,In the next 2 to 5 years,0.32478,428,2371,0.29343,0.35583
344,344,2007,No migration background,female,"In the distant future, in more than five years",0.06246,97,2371,0.05319,0.07363
345,345,2007,Direct migration background,male,As soon as possible,1.0,75,2371,0.83469,1.15344
346,346,2007,Direct migration background,female,As soon as possible,0.49039,89,2371,0.41507,0.561
347,347,2007,Direct migration background,female,Next year,0.23157,40,2371,0.18505,0.28452
348,348,2007,Direct migration background,female,In the next 2 to 5 years,0.27804,60,2371,0.22171,0.34887
349,349,2007,Indirect migration background,male,As soon as possible,1.0,34,2371,0.67965,1.31079
350,350,2007,Indirect migration background,female,In the next 2 to 5 years,1.0,53,2371,0.75466,1.27695
351,351,2008,No migration background,male,As soon as possible,0.52155,324,2096,0.47884,0.5724
352,352,2008,No migration background,male,Next year,0.16093,139,2096,0.14034,0.18085
353,353,2008,No migration background,male,In the next 2 to 5 years,0.23569,170,2096,0.19693,0.27045
354,354,2008,No migration background,male,"In the distant future, in more than five years",0.08183,77,2096,0.06876,0.09367
355,355,2008,No migration background,female,As soon as possible,0.33252,335,2096,0.30269,0.36093
356,356,2008,No migration background,female,Next year,0.27317,295,2096,0.24722,0.30282
357,357,2008,No migration background,female,In the next 2 to 5 years,0.30193,357,2096,0.27598,0.33372
358,358,2008,No migration background,female,"In the distant future, in more than five years",0.09238,108,2096,0.08042,0.11164
359,359,2008,Direct migration background,male,As soon as possible,1.0,54,2096,0.78619,1.1932
360,360,2008,Direct migration background,female,As soon as possible,0.43636,60,2096,0.373,0.52588
361,361,2008,Direct migration background,female,Next year,0.25914,34,2096,0.19453,0.34395
362,362,2008,Direct migration background,female,In the next 2 to 5 years,0.3045,52,2096,0.23711,0.37003
363,363,2008,Indirect migration background,male,As soon as possible,1.0,33,2096,0.7039,1.3022
364,364,2008,Indirect migration background,female,In the next 2 to 5 years,1.0,58,2096,0.75447,1.23676
365,365,2009,No migration background,male,As soon as possible,0.50814,316,1853,0.45968,0.56765
366,366,2009,No migration background,male,Next year,0.20413,149,1853,0.17502,0.23449
367,367,2009,No migration background,male,In the next 2 to 5 years,0.21729,164,1853,0.18141,0.25441
368,368,2009,No migration background,male,"In the distant future, in more than five years",0.07044,63,1853,0.05447,0.09261
369,369,2009,No migration background,female,As soon as possible,0.34325,309,1853,0.30859,0.3787
370,370,2009,No migration background,female,Next year,0.26467,250,1853,0.2345,0.29642
371,371,2009,No migration background,female,In the next 2 to 5 years,0.32195,319,1853,0.28301,0.36877
372,372,2009,No migration background,female,"In the distant future, in more than five years",0.07012,78,1853,0.0574,0.084
373,373,2009,Direct migration background,male,As soon as possible,1.0,69,1853,0.83397,1.19483
374,374,2009,Direct migration background,female,As soon as possible,0.64125,52,1853,0.48276,0.82362
375,375,2009,Direct migration background,female,In the next 2 to 5 years,0.35875,39,1853,0.25571,0.46444
376,376,2009,Indirect migration background,female,In the next 2 to 5 years,1.0,45,1853,0.73325,1.30678
377,377,2010,No migration background,male,As soon as possible,0.49845,429,4236,0.42948,0.56214
378,378,2010,No migration background,male,Next year,0.20024,184,4236,0.16822,0.23935
379,379,2010,No migration background,male,In the next 2 to 5 years,0.22956,203,4236,0.19032,0.26978
380,380,2010,No migration background,male,"In the distant future, in more than five years",0.07175,78,4236,0.05374,0.09224
381,381,2010,No migration background,female,As soon as possible,0.31988,549,4236,0.28288,0.35606
382,382,2010,No migration background,female,Next year,0.28325,760,4236,0.25414,0.31878
383,383,2010,No migration background,female,In the next 2 to 5 years,0.30139,746,4236,0.26746,0.3386
384,384,2010,No migration background,female,"In the distant future, in more than five years",0.09548,206,4236,0.07807,0.11297
385,385,2010,Direct migration background,male,As soon as possible,1.0,147,4236,0.71568,1.27435
386,386,2010,Direct migration background,female,As soon as possible,0.36157,117,4236,0.26959,0.44262
387,387,2010,Direct migration background,female,Next year,0.26559,188,4236,0.21895,0.32331
388,388,2010,Direct migration background,female,In the next 2 to 5 years,0.2886,240,4236,0.24112,0.35528
389,389,2010,Direct migration background,female,"In the distant future, in more than five years",0.08425,83,4236,0.07019,0.10148
390,390,2010,Indirect migration background,male,As soon as possible,0.61731,46,4236,0.39824,0.84356
391,391,2010,Indirect migration background,male,In the next 2 to 5 years,0.38269,31,4236,0.23663,0.56631
392,392,2010,Indirect migration background,female,As soon as possible,0.32185,48,4236,0.21326,0.50632
393,393,2010,Indirect migration background,female,Next year,0.3166,84,4236,0.21428,0.42834
394,394,2010,Indirect migration background,female,In the next 2 to 5 years,0.36155,97,4236,0.27465,0.45183
395,395,2011,No migration background,male,As soon as possible,0.46896,435,4173,0.42644,0.51973
396,396,2011,No migration background,male,Next year,0.20865,196,4173,0.17653,0.24205
397,397,2011,No migration background,male,In the next 2 to 5 years,0.24392,245,4173,0.21911,0.27304
398,398,2011,No migration background,male,"In the distant future, in more than five years",0.07848,86,4173,0.05808,0.09593
399,399,2011,No migration background,female,As soon as possible,0.31478,618,4173,0.2819,0.34661
400,400,2011,No migration background,female,Next year,0.26678,655,4173,0.24386,0.29274
401,401,2011,No migration background,female,In the next 2 to 5 years,0.33156,721,4173,0.30072,0.36633
402,402,2011,No migration background,female,"In the distant future, in more than five years",0.08688,205,4173,0.07655,0.09737
403,403,2011,Direct migration background,male,As soon as possible,0.78319,118,4173,0.61724,0.97562
404,404,2011,Direct migration background,male,Next year,0.21681,34,4173,0.13913,0.33762
405,405,2011,Direct migration background,female,As soon as possible,0.28673,126,4173,0.24004,0.34407
406,406,2011,Direct migration background,female,Next year,0.20042,131,4173,0.13832,0.25485
407,407,2011,Direct migration background,female,In the next 2 to 5 years,0.38611,194,4173,0.30713,0.47004
408,408,2011,Direct migration background,female,"In the distant future, in more than five years",0.12674,81,4173,0.09661,0.15964
409,409,2011,Indirect migration background,male,As soon as possible,0.49262,42,4173,0.30016,0.73288
410,410,2011,Indirect migration background,male,In the next 2 to 5 years,0.50738,39,4173,0.3352,0.70982
411,411,2011,Indirect migration background,female,As soon as possible,0.25926,47,4173,0.16477,0.36809
412,412,2011,Indirect migration background,female,Next year,0.22946,76,4173,0.18804,0.27811
413,413,2011,Indirect migration background,female,In the next 2 to 5 years,0.39057,93,4173,0.29282,0.49821
414,414,2011,Indirect migration background,female,"In the distant future, in more than five years",0.12071,31,4173,0.07475,0.18315
415,415,2012,No migration background,male,As soon as possible,0.47128,429,3781,0.42347,0.52641
416,416,2012,No migration background,male,Next year,0.2082,205,3781,0.18082,0.23777
417,417,2012,No migration background,male,In the next 2 to 5 years,0.22964,223,3781,0.20331,0.26225
418,418,2012,No migration background,male,"In the distant future, in more than five years",0.09087,96,3781,0.07411,0.10966
419,419,2012,No migration background,female,As soon as possible,0.31419,569,3781,0.28754,0.34402
420,420,2012,No migration background,female,Next year,0.30585,622,3781,0.27541,0.33388
421,421,2012,No migration background,female,In the next 2 to 5 years,0.29125,597,3781,0.26562,0.32355
422,422,2012,No migration background,female,"In the distant future, in more than five years",0.08871,205,3781,0.07286,0.10403
423,423,2012,Direct migration background,male,As soon as possible,1.0,106,3781,0.78213,1.24077
424,424,2012,Direct migration background,female,As soon as possible,0.28809,113,3781,0.21973,0.37178
425,425,2012,Direct migration background,female,Next year,0.26094,127,3781,0.19227,0.33887
426,426,2012,Direct migration background,female,In the next 2 to 5 years,0.33953,148,3781,0.26628,0.41139
427,427,2012,Direct migration background,female,"In the distant future, in more than five years",0.11145,64,3781,0.08402,0.14503
428,428,2012,Indirect migration background,male,As soon as possible,0.52541,41,3781,0.36363,0.76685
429,429,2012,Indirect migration background,male,In the next 2 to 5 years,0.47459,37,3781,0.30119,0.66113
430,430,2012,Indirect migration background,female,As soon as possible,0.24248,46,3781,0.16169,0.34697
431,431,2012,Indirect migration background,female,Next year,0.36895,74,3781,0.27828,0.48796
432,432,2012,Indirect migration background,female,In the next 2 to 5 years,0.38857,79,3781,0.26603,0.50073
433,433,2013,No migration background,male,As soon as possible,0.42454,366,4661,0.38644,0.46273
434,434,2013,No migration background,male,Next year,0.27985,236,4661,0.24286,0.31545
435,435,2013,No migration background,male,In the next 2 to 5 years,0.24145,216,4661,0.20415,0.27907
436,436,2013,No migration background,male,"In the distant future, in more than five years",0.05416,72,4661,0.04288,0.07023
437,437,2013,No migration background,female,As soon as possible,0.29919,474,4661,0.26582,0.33732
438,438,2013,No migration background,female,Next year,0.33544,569,4661,0.30526,0.37475
439,439,2013,No migration background,female,In the next 2 to 5 years,0.29035,517,4661,0.2647,0.3184
440,440,2013,No migration background,female,"In the distant future, in more than five years",0.07503,163,4661,0.06029,0.09119
441,441,2013,Direct migration background,male,As soon as possible,0.70726,285,4661,0.61688,0.80731
442,442,2013,Direct migration background,male,Next year,0.13289,66,4661,0.09252,0.17549
443,443,2013,Direct migration background,male,In the next 2 to 5 years,0.15986,67,4661,0.11778,0.20783
444,444,2013,Direct migration background,female,As soon as possible,0.31916,299,4661,0.26475,0.37061
445,445,2013,Direct migration background,female,Next year,0.26363,238,4661,0.21389,0.32594
446,446,2013,Direct migration background,female,In the next 2 to 5 years,0.30119,344,4661,0.25621,0.35318
447,447,2013,Direct migration background,female,"In the distant future, in more than five years",0.11602,121,4661,0.09015,0.14159
448,448,2013,Indirect migration background,male,As soon as possible,0.36233,81,4661,0.28823,0.43338
449,449,2013,Indirect migration background,male,Next year,0.12444,33,4661,0.08795,0.17232
450,450,2013,Indirect migration background,male,In the next 2 to 5 years,0.32709,86,4661,0.26533,0.38178
451,451,2013,Indirect migration background,male,"In the distant future, in more than five years",0.18613,44,4661,0.14012,0.26006
452,452,2013,Indirect migration background,female,As soon as possible,0.22021,83,4661,0.16775,0.27458
453,453,2013,Indirect migration background,female,Next year,0.34515,103,4661,0.26735,0.4394
454,454,2013,Indirect migration background,female,In the next 2 to 5 years,0.33703,144,4661,0.27976,0.40113
455,455,2013,Indirect migration background,female,"In the distant future, in more than five years",0.09762,54,4661,0.07549,0.12398
456,456,2014,No migration background,male,As soon as possible,0.46927,337,3801,0.41389,0.53279
457,457,2014,No migration background,male,Next year,0.22571,186,3801,0.1936,0.26466
458,458,2014,No migration background,male,In the next 2 to 5 years,0.24244,192,3801,0.20607,0.28264
459,459,2014,No migration background,male,"In the distant future, in more than five years",0.06258,59,3801,0.04692,0.08033
460,460,2014,No migration background,female,As soon as possible,0.30612,417,3801,0.27114,0.34356
461,461,2014,No migration background,female,Next year,0.33615,490,3801,0.29832,0.37128
462,462,2014,No migration background,female,In the next 2 to 5 years,0.29165,440,3801,0.25901,0.32092
463,463,2014,No migration background,female,"In the distant future, in more than five years",0.06608,125,3801,0.05398,0.08062
464,464,2014,Direct migration background,male,As soon as possible,0.61186,208,3801,0.49982,0.72076
465,465,2014,Direct migration background,male,Next year,0.19155,51,3801,0.11139,0.30021
466,466,2014,Direct migration background,male,In the next 2 to 5 years,0.19659,57,3801,0.14472,0.29814
467,467,2014,Direct migration background,female,As soon as possible,0.35076,218,3801,0.28528,0.42017
468,468,2014,Direct migration background,female,Next year,0.25314,192,3801,0.20813,0.30384
469,469,2014,Direct migration background,female,In the next 2 to 5 years,0.31969,244,3801,0.27339,0.35704
470,470,2014,Direct migration background,female,"In the distant future, in more than five years",0.0764,88,3801,0.06181,0.09185
471,471,2014,Indirect migration background,male,As soon as possible,0.42933,82,3801,0.32041,0.53983
472,472,2014,Indirect migration background,male,Next year,0.13533,33,3801,0.09042,0.18893
473,473,2014,Indirect migration background,male,In the next 2 to 5 years,0.32091,61,3801,0.19972,0.46431
474,474,2014,Indirect migration background,male,"In the distant future, in more than five years",0.11443,32,3801,0.08236,0.15184
475,475,2014,Indirect migration background,female,As soon as possible,0.27721,64,3801,0.17578,0.3863
476,476,2014,Indirect migration background,female,Next year,0.2806,80,3801,0.22898,0.33764
477,477,2014,Indirect migration background,female,In the next 2 to 5 years,0.30708,102,3801,0.24676,0.37544
478,478,2014,Indirect migration background,female,"In the distant future, in more than five years",0.13511,43,3801,0.09776,0.17481
479,479,2015,No migration background,male,As soon as possible,0.48913,318,3840,0.43303,0.56648
480,480,2015,No migration background,male,Next year,0.21383,161,3840,0.17945,0.25537
481,481,2015,No migration background,male,In the next 2 to 5 years,0.25211,208,3840,0.21605,0.29783
482,482,2015,No migration background,male,"In the distant future, in more than five years",0.04493,55,3840,0.03298,0.05995
483,483,2015,No migration background,female,As soon as possible,0.27244,349,3840,0.24467,0.29987
484,484,2015,No migration background,female,Next year,0.31082,416,3840,0.27773,0.34748
485,485,2015,No migration background,female,In the next 2 to 5 years,0.3511,460,3840,0.31399,0.39995
486,486,2015,No migration background,female,"In the distant future, in more than five years",0.06564,117,3840,0.05282,0.07789
487,487,2015,Direct migration background,male,As soon as possible,0.67584,259,3840,0.53895,0.82774
488,488,2015,Direct migration background,male,Next year,0.1799,86,3840,0.137,0.22466
489,489,2015,Direct migration background,male,In the next 2 to 5 years,0.14426,57,3840,0.09419,0.22052
490,490,2015,Direct migration background,female,As soon as possible,0.25992,216,3840,0.21648,0.30358
491,491,2015,Direct migration background,female,Next year,0.28952,256,3840,0.23072,0.34428
492,492,2015,Direct migration background,female,In the next 2 to 5 years,0.35451,337,3840,0.31149,0.40328
493,493,2015,Direct migration background,female,"In the distant future, in more than five years",0.09605,110,3840,0.07574,0.11897
494,494,2015,Indirect migration background,male,As soon as possible,0.614,64,3840,0.43215,0.88802
495,495,2015,Indirect migration background,male,In the next 2 to 5 years,0.386,69,3840,0.29901,0.49081
496,496,2015,Indirect migration background,female,As soon as possible,0.19167,58,3840,0.13244,0.25646
497,497,2015,Indirect migration background,female,Next year,0.29396,78,3840,0.23674,0.37607
498,498,2015,Indirect migration background,female,In the next 2 to 5 years,0.39896,126,3840,0.33475,0.46765
499,499,2015,Indirect migration background,female,"In the distant future, in more than five years",0.11541,40,3840,0.07855,0.16321
500,500,2016,No migration background,male,As soon as possible,0.38123,234,5505,0.32529,0.44132
501,501,2016,No migration background,male,Next year,0.26677,178,5505,0.21918,0.31146
502,502,2016,No migration background,male,In the next 2 to 5 years,0.27914,184,5505,0.23494,0.34031
503,503,2016,No migration background,male,"In the distant future, in more than five years",0.07286,56,5505,0.05122,0.09683
504,504,2016,No migration background,female,As soon as possible,0.24354,288,5505,0.21402,0.27786
505,505,2016,No migration background,female,Next year,0.34952,389,5505,0.30049,0.40625
506,506,2016,No migration background,female,In the next 2 to 5 years,0.32137,392,5505,0.28399,0.35543
507,507,2016,No migration background,female,"In the distant future, in more than five years",0.08557,112,5505,0.06716,0.10682
508,508,2016,Direct migration background,male,As soon as possible,0.63894,1032,5505,0.52997,0.78942
509,509,2016,Direct migration background,male,Next year,0.16353,392,5505,0.12176,0.21503
510,510,2016,Direct migration background,male,In the next 2 to 5 years,0.15615,225,5505,0.10365,0.23972
511,511,2016,Direct migration background,male,"In the distant future, in more than five years",0.04138,40,5505,0.02087,0.06495
512,512,2016,Direct migration background,female,As soon as possible,0.28677,398,5505,0.22436,0.37646
513,513,2016,Direct migration background,female,Next year,0.28757,452,5505,0.23617,0.33657
514,514,2016,Direct migration background,female,In the next 2 to 5 years,0.29292,587,5505,0.2463,0.33638
515,515,2016,Direct migration background,female,"In the distant future, in more than five years",0.13275,171,5505,0.09536,0.18367
516,516,2016,Indirect migration background,male,As soon as possible,0.37218,57,5505,0.27347,0.50834
517,517,2016,Indirect migration background,male,Next year,0.16071,39,5505,0.10032,0.22856
518,518,2016,Indirect migration background,male,In the next 2 to 5 years,0.46711,65,5505,0.32417,0.61109
519,519,2016,Indirect migration background,female,As soon as possible,0.23404,47,5505,0.15022,0.34068
520,520,2016,Indirect migration background,female,Next year,0.31649,69,5505,0.22469,0.40954
521,521,2016,Indirect migration background,female,In the next 2 to 5 years,0.44947,98,5505,0.33857,0.57066
522,522,2017,No migration background,male,As soon as possible,0.38707,274,6236,0.33447,0.43674
523,523,2017,No migration background,male,Next year,0.26693,201,6236,0.23237,0.31052
524,524,2017,No migration background,male,In the next 2 to 5 years,0.28188,225,6236,0.24076,0.33191
525,525,2017,No migration background,male,"In the distant future, in more than five years",0.06412,66,6236,0.04406,0.08264
526,526,2017,No migration background,female,As soon as possible,0.22782,271,6236,0.19944,0.26129
527,527,2017,No migration background,female,Next year,0.37552,424,6236,0.33019,0.42676
528,528,2017,No migration background,female,In the next 2 to 5 years,0.32595,412,6236,0.29398,0.36626
529,529,2017,No migration background,female,"In the distant future, in more than five years",0.07071,107,6236,0.05763,0.08573
530,530,2017,Direct migration background,male,As soon as possible,0.6352,1095,6236,0.50814,0.77078
531,531,2017,Direct migration background,male,Next year,0.20665,507,6236,0.15191,0.27071
532,532,2017,Direct migration background,male,In the next 2 to 5 years,0.09684,244,6236,0.0681,0.1308
533,533,2017,Direct migration background,male,"In the distant future, in more than five years",0.06132,49,6236,0.02324,0.12838
534,534,2017,Direct migration background,female,As soon as possible,0.2488,383,6236,0.20535,0.30713
535,535,2017,Direct migration background,female,Next year,0.30041,533,6236,0.25016,0.36592
536,536,2017,Direct migration background,female,In the next 2 to 5 years,0.36141,843,6236,0.30504,0.43804
537,537,2017,Direct migration background,female,"In the distant future, in more than five years",0.08938,221,6236,0.0609,0.12267
538,538,2017,Indirect migration background,male,As soon as possible,0.43226,72,6236,0.34009,0.52416
539,539,2017,Indirect migration background,male,Next year,0.27306,47,6236,0.18495,0.38142
540,540,2017,Indirect migration background,male,In the next 2 to 5 years,0.29468,49,6236,0.19373,0.42318
541,541,2017,Indirect migration background,female,As soon as possible,0.1879,46,6236,0.14411,0.23744
542,542,2017,Indirect migration background,female,Next year,0.49612,85,6236,0.38181,0.6055
543,543,2017,Indirect migration background,female,In the next 2 to 5 years,0.31598,82,6236,0.24665,0.39835
544,544,2018,No migration background,male,As soon as possible,0.35765,263,5496,0.3155,0.41457
545,545,2018,No migration background,male,Next year,0.32115,200,5496,0.27891,0.37509
546,546,2018,No migration background,male,In the next 2 to 5 years,0.25696,192,5496,0.22224,0.30432
547,547,2018,No migration background,male,"In the distant future, in more than five years",0.06425,56,5496,0.04838,0.08446
548,548,2018,No migration background,female,As soon as possible,0.21813,278,5496,0.18752,0.25055
549,549,2018,No migration background,female,Next year,0.35066,410,5496,0.3092,0.38947
550,550,2018,No migration background,female,In the next 2 to 5 years,0.36799,419,5496,0.32899,0.41174
551,551,2018,No migration background,female,"In the distant future, in more than five years",0.06321,93,5496,0.04483,0.08122
552,552,2018,Direct migration background,male,As soon as possible,0.61162,878,5496,0.49595,0.76971
553,553,2018,Direct migration background,male,Next year,0.22977,385,5496,0.16264,0.30188
554,554,2018,Direct migration background,male,In the next 2 to 5 years,0.15861,197,5496,0.09821,0.22276
555,555,2018,Direct migration background,female,As soon as possible,0.29048,353,5496,0.22921,0.36135
556,556,2018,Direct migration background,female,Next year,0.31765,535,5496,0.24792,0.37459
557,557,2018,Direct migration background,female,In the next 2 to 5 years,0.28773,696,5496,0.23688,0.3489
558,558,2018,Direct migration background,female,"In the distant future, in more than five years",0.10414,177,5496,0.08184,0.13129
559,559,2018,Indirect migration background,male,As soon as possible,0.37882,56,5496,0.26638,0.50567
560,560,2018,Indirect migration background,male,Next year,0.3541,41,5496,0.25745,0.43787
561,561,2018,Indirect migration background,male,In the next 2 to 5 years,0.26708,46,5496,0.17801,0.38815
562,562,2018,Indirect migration background,female,As soon as possible,0.23836,46,5496,0.16703,0.32098
563,563,2018,Indirect migration background,female,Next year,0.42278,87,5496,0.31567,0.54331
564,564,2018,Indirect migration background,female,In the next 2 to 5 years,0.33885,88,5496,0.25579,0.41361
565,565,2019,No migration background,male,As soon as possible,0.31967,216,4628,0.27248,0.37224
566,566,2019,No migration background,male,Next year,0.31981,197,4628,0.27548,0.37483
567,567,2019,No migration background,male,In the next 2 to 5 years,0.28843,179,4628,0.24346,0.34567
568,568,2019,No migration background,male,"In the distant future, in more than five years",0.07209,52,4628,0.045,0.10692
569,569,2019,No migration background,female,As soon as possible,0.2092,237,4628,0.18203,0.24024
570,570,2019,No migration background,female,Next year,0.36351,382,4628,0.32752,0.40141
571,571,2019,No migration background,female,In the next 2 to 5 years,0.3658,364,4628,0.31426,0.41271
572,572,2019,No migration background,female,"In the distant future, in more than five years",0.06149,88,4628,0.04573,0.07588
573,573,2019,Direct migration background,male,As soon as possible,0.55635,675,4628,0.4003,0.70863
574,574,2019,Direct migration background,male,Next year,0.30982,283,4628,0.1937,0.49681
575,575,2019,Direct migration background,male,In the next 2 to 5 years,0.11561,140,4628,0.0636,0.181
576,576,2019,Direct migration background,male,"In the distant future, in more than five years",0.01822,31,4628,0.00884,0.0306
577,577,2019,Direct migration background,female,As soon as possible,0.28074,335,4628,0.21326,0.34483
578,578,2019,Direct migration background,female,Next year,0.29232,470,4628,0.23735,0.36899
579,579,2019,Direct migration background,female,In the next 2 to 5 years,0.30256,552,4628,0.25123,0.36893
580,580,2019,Direct migration background,female,"In the distant future, in more than five years",0.12438,125,4628,0.08162,0.17114
581,581,2019,Indirect migration background,male,As soon as possible,0.46308,53,4628,0.31379,0.66829
582,582,2019,Indirect migration background,male,Next year,0.22229,32,4628,0.14864,0.30824
583,583,2019,Indirect migration background,male,In the next 2 to 5 years,0.31463,48,4628,0.202,0.4133
584,584,2019,Indirect migration background,female,As soon as possible,0.25831,43,4628,0.17974,0.35089
585,585,2019,Indirect migration background,female,Next year,0.34477,61,4628,0.25884,0.42401
586,586,2019,Indirect migration background,female,In the next 2 to 5 years,0.39692,65,4628,0.26692,0.54013
587,587,2020,No migration background,male,As soon as possible,0.31212,197,4892,0.26539,0.35972
588,588,2020,No migration background,male,Next year,0.34283,188,4892,0.29329,0.39751
589,589,2020,No migration background,male,In the next 2 to 5 years,0.29136,175,4892,0.23313,0.35561
590,590,2020,No migration background,male,"In the distant future, in more than five years",0.05369,46,4892,0.03921,0.07198
591,591,2020,No migration background,female,As soon as possible,0.23546,234,4892,0.19877,0.27431
592,592,2020,No migration background,female,Next year,0.36142,382,4892,0.32451,0.40359
593,593,2020,No migration background,female,In the next 2 to 5 years,0.33289,346,4892,0.29444,0.37277
594,594,2020,No migration background,female,"In the distant future, in more than five years",0.07023,85,4892,0.05432,0.09
595,595,2020,Direct migration background,male,As soon as possible,0.61558,891,4892,0.44991,0.83855
596,596,2020,Direct migration background,male,Next year,0.20232,238,4892,0.14009,0.28543
597,597,2020,Direct migration background,male,In the next 2 to 5 years,0.12789,167,4892,0.08506,0.17271
598,598,2020,Direct migration background,male,"In the distant future, in more than five years",0.05421,39,4892,0.02252,0.08938
599,599,2020,Direct migration background,female,As soon as possible,0.2984,419,4892,0.20857,0.40967
600,600,2020,Direct migration background,female,Next year,0.31077,460,4892,0.24301,0.39294
601,601,2020,Direct migration background,female,In the next 2 to 5 years,0.28528,610,4892,0.21223,0.36551
602,602,2020,Direct migration background,female,"In the distant future, in more than five years",0.10556,139,4892,0.06528,0.15184
603,603,2020,Indirect migration background,male,As soon as possible,0.32818,44,4892,0.21129,0.45955
604,604,2020,Indirect migration background,male,Next year,0.36472,44,4892,0.22269,0.49607
605,605,2020,Indirect migration background,male,In the next 2 to 5 years,0.3071,38,4892,0.13206,0.49244
606,606,2020,Indirect migration background,female,Next year,0.44183,61,4892,0.25785,0.65304
607,607,2020,Indirect migration background,female,In the next 2 to 5 years,0.55817,89,4892,0.38564,0.72166
608,608,2021,No migration background,male,As soon as possible,0.27706,132,2904,0.21476,0.34206
609,609,2021,No migration background,male,Next year,0.38827,146,2904,0.32096,0.45783
610,610,2021,No migration background,male,In the next 2 to 5 years,0.27328,127,2904,0.21897,0.33174
611,611,2021,No migration background,male,"In the distant future, in more than five years",0.06139,36,2904,0.04508,0.08171
612,612,2021,No migration background,female,As soon as possible,0.20839,143,2904,0.17914,0.24401
613,613,2021,No migration background,female,Next year,0.38481,286,2904,0.32811,0.43437
614,614,2021,No migration background,female,In the next 2 to 5 years,0.32714,233,2904,0.26701,0.39257
615,615,2021,No migration background,female,"In the distant future, in more than five years",0.07966,54,2904,0.04927,0.11374
616,616,2021,Direct migration background,male,As soon as possible,0.57432,362,2904,0.34567,0.84645
617,617,2021,Direct migration background,male,Next year,0.26166,155,2904,0.156,0.39235
618,618,2021,Direct migration background,male,In the next 2 to 5 years,0.11178,82,2904,0.06446,0.17061
619,619,2021,Direct migration background,male,"In the distant future, in more than five years",0.05224,36,2904,0.01464,0.11999
620,620,2021,Direct migration background,female,As soon as possible,0.27291,269,2904,0.19145,0.39283
621,621,2021,Direct migration background,female,Next year,0.39096,298,2904,0.28075,0.52687
622,622,2021,Direct migration background,female,In the next 2 to 5 years,0.26576,341,2904,0.1958,0.35682
623,623,2021,Direct migration background,female,"In the distant future, in more than five years",0.07037,121,2904,0.04418,0.10209
624,624,2021,Indirect migration background,female,Next year,0.62871,45,2904,0.36876,1.0307
625,625,2021,Indirect migration background,female,In the next 2 to 5 years,0.37129,38,2904,0.2198,0.54695
