year,plb0418,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
1989,Next year,Direct migration background,in school,0.017316017316017316,12393,0.015019346293457464,0.01961268833857717
1989,Next year,No migration background,vocational + Abi,0.017316017316017316,12393,0.015019346293457464,0.01961268833857717
1989,Next year,No migration background,inadequately,0.017316017316017316,12393,0.015019346293457464,0.01961268833857717
1989,Next year,Indirect migration background,inadequately,0.012987012987012988,12393,0.010993661348442499,0.014980364625583477
1989,Next year,Direct migration background,higher education,0.004329004329004329,12393,0.003173105604176502,0.005484903053832156
1989,Next year,Indirect migration background,middle vocational,0.004329004329004329,12393,0.003173105604176502,0.005484903053832156
1989,In the next 2 to 5 years,No migration background,middle vocational,0.42028985507246375,12393,0.41159929531096023,0.42898041483396726
1989,In the next 2 to 5 years,No migration background,general elementary,0.1280193236714976,12393,0.1221368628800534,0.1339017844629418
1989,In the next 2 to 5 years,Direct migration background,general elementary,0.0893719806763285,12393,0.08434925981855691,0.09439470153410008
1989,In the next 2 to 5 years,Direct migration background,middle vocational,0.0748792270531401,12393,0.07024531550984357,0.07951313859643662
1989,In the next 2 to 5 years,No migration background,in school,0.05555555555555555,12393,0.05152263374485597,0.05958847736625514
1989,In the next 2 to 5 years,No migration background,vocational + Abi,0.050724637681159424,12393,0.04686120429979779,0.05458807106252106
1989,In the next 2 to 5 years,Indirect migration background,middle vocational,0.036231884057971016,12393,0.03294185614356608,0.03952191197237595
1989,In the next 2 to 5 years,Direct migration background,inadequately,0.033816425120772944,12393,0.0306339756353066,0.03699887460623929
1989,In the next 2 to 5 years,No migration background,higher education,0.033816425120772944,12393,0.0306339756353066,0.03699887460623929
1989,In the next 2 to 5 years,Indirect migration background,general elementary,0.021739130434782608,12393,0.019171596030648753,0.024306664838916463
1989,In the next 2 to 5 years,No migration background,higher vocational,0.012077294685990338,12393,0.010154140247507753,0.014000449124472923
1989,In the next 2 to 5 years,Direct migration background,vocational + Abi,0.012077294685990338,12393,0.010154140247507753,0.014000449124472923
1989,In the next 2 to 5 years,Direct migration background,higher vocational,0.007246376811594203,12393,0.005753070008301174,0.008739683614887231
1989,In the next 2 to 5 years,Indirect migration background,in school,0.004830917874396135,12393,0.0036101555675115424,0.006051680181280728
1989,In the next 2 to 5 years,Direct migration background,in school,0.004830917874396135,12393,0.0036101555675115424,0.006051680181280728
1989,In the next 2 to 5 years,Direct migration background,higher education,0.004830917874396135,12393,0.0036101555675115424,0.006051680181280728
1989,In the next 2 to 5 years,Indirect migration background,vocational + Abi,0.004830917874396135,12393,0.0036101555675115424,0.006051680181280728
1989,In the next 2 to 5 years,Indirect migration background,inadequately,0.0024154589371980675,12393,0.0015512026825742187,0.0032797151918219163
1989,In the next 2 to 5 years,Indirect migration background,higher education,0.0024154589371980675,12393,0.0015512026825742187,0.0032797151918219163
1989,"In the distant future, in more than five years",No migration background,middle vocational,0.4124293785310734,12393,0.4037623010337847,0.42109645602836215
1989,"In the distant future, in more than five years",No migration background,general elementary,0.12994350282485875,12393,0.12402354164872031,0.1358634640009972
1989,"In the distant future, in more than five years",Direct migration background,middle vocational,0.0903954802259887,12393,0.08534692037178823,0.09544404008018917
1989,"In the distant future, in more than five years",No migration background,in school,0.06779661016949153,12393,0.06337044949465906,0.07222277084432399
1989,"In the distant future, in more than five years",No migration background,higher vocational,0.062146892655367235,12393,0.05789634424563497,0.0663974410650995
1989,"In the distant future, in more than five years",Direct migration background,general elementary,0.062146892655367235,12393,0.05789634424563497,0.0663974410650995
1989,"In the distant future, in more than five years",No migration background,higher education,0.03389830508474576,12393,0.03071214009984948,0.03708447006964204
1989,"In the distant future, in more than five years",Indirect migration background,general elementary,0.02824858757062147,12393,0.025331538023915808,0.03116563711732713
1989,"In the distant future, in more than five years",No migration background,vocational + Abi,0.022598870056497175,12393,0.01998220805717226,0.02521553205582209
1989,"In the distant future, in more than five years",Direct migration background,vocational + Abi,0.022598870056497175,12393,0.01998220805717226,0.02521553205582209
1989,"In the distant future, in more than five years",Direct migration background,inadequately,0.01694915254237288,12393,0.014676516805325442,0.01922178827942032
1989,"In the distant future, in more than five years",Indirect migration background,middle vocational,0.01694915254237288,12393,0.014676516805325442,0.01922178827942032
1989,"In the distant future, in more than five years",Indirect migration background,in school,0.011299435028248588,12393,0.00943851117657759,0.013160358879919586
1989,"In the distant future, in more than five years",No migration background,inadequately,0.011299435028248588,12393,0.00943851117657759,0.013160358879919586
1989,"In the distant future, in more than five years",Direct migration background,in school,0.005649717514124294,12393,0.00433009136102273,0.006969343667225857
1989,"In the distant future, in more than five years",Direct migration background,higher vocational,0.005649717514124294,12393,0.00433009136102273,0.006969343667225857
1990,As soon as possible,No migration background,middle vocational,0.3649025069637883,18165,0.35790171789029973,0.37190329603727684
1990,As soon as possible,No migration background,general elementary,0.14484679665738162,18165,0.13972862578111525,0.149964967533648
1990,As soon as possible,Direct migration background,middle vocational,0.12534818941504178,18165,0.12053298196112329,0.13016339686896028
1990,As soon as possible,Direct migration background,general elementary,0.09192200557103064,18165,0.08772045406688311,0.09612355707517817
1990,As soon as possible,No migration background,higher education,0.0807799442896936,18165,0.07681716494567375,0.08474272363371343
1990,As soon as possible,Direct migration background,inadequately,0.0807799442896936,18165,0.07681716494567375,0.08474272363371343
1990,As soon as possible,Direct migration background,vocational + Abi,0.03064066852367688,18165,0.02813438680532275,0.03314695024203101
1990,As soon as possible,No migration background,higher vocational,0.016713091922005572,18165,0.014848830126769878,0.018577353717241264
1990,As soon as possible,Indirect migration background,general elementary,0.016713091922005572,18165,0.014848830126769878,0.018577353717241264
1990,As soon as possible,No migration background,vocational + Abi,0.013927576601671309,18165,0.012223337384543155,0.015631815818799463
1990,As soon as possible,No migration background,in school,0.005571030640668524,18165,0.004488617570930025,0.0066534437104070225
1990,As soon as possible,Direct migration background,in school,0.005571030640668524,18165,0.004488617570930025,0.0066534437104070225
1990,As soon as possible,Direct migration background,higher education,0.005571030640668524,18165,0.004488617570930025,0.0066534437104070225
1990,As soon as possible,Indirect migration background,inadequately,0.005571030640668524,18165,0.004488617570930025,0.0066534437104070225
1990,As soon as possible,Indirect migration background,middle vocational,0.005571030640668524,18165,0.004488617570930025,0.0066534437104070225
1990,As soon as possible,Direct migration background,higher vocational,0.002785515320334262,18165,0.002019062485246561,0.0035519681554219626
1990,As soon as possible,No migration background,inadequately,0.002785515320334262,18165,0.002019062485246561,0.0035519681554219626
1990,Next year,No migration background,middle vocational,0.4355300859598854,18165,0.42831954496471175,0.44274062695505906
1990,Next year,No migration background,general elementary,0.15472779369627507,18165,0.14946857983711453,0.1599870075554356
1990,Next year,No migration background,higher education,0.10888252148997135,18165,0.10435265986054787,0.11341238311939483
1990,Next year,Direct migration background,general elementary,0.06303724928366762,18165,0.05950299201350551,0.06657150655382973
1990,Next year,Direct migration background,middle vocational,0.04871060171919771,18165,0.04558015406705112,0.051841049371344296
1990,Next year,No migration background,higher vocational,0.045845272206303724,18165,0.042803721567869685,0.04888682284473776
1990,Next year,Direct migration background,inadequately,0.03151862464183381,18165,0.028977841284617663,0.03405940799904996
1990,Next year,No migration background,vocational + Abi,0.02865329512893983,18165,0.02622717225533319,0.03107941800254647
1990,Next year,Indirect migration background,general elementary,0.017191977077363897,18165,0.015301655774966415,0.01908229837976138
1990,Next year,No migration background,in school,0.014326647564469915,18165,0.012598514551360936,0.016054780577578892
1990,Next year,No migration background,inadequately,0.011461318051575931,18165,0.00991338388413526,0.013009252219016602
1990,Next year,Direct migration background,vocational + Abi,0.011461318051575931,18165,0.00991338388413526,0.013009252219016602
1990,Next year,Indirect migration background,middle vocational,0.008595988538681949,18165,0.007253496805561369,0.009938480271802528
1990,Next year,Direct migration background,higher education,0.0057306590257879654,18165,0.004632936241430423,0.006828381810145508
1990,Next year,Direct migration background,in school,0.0057306590257879654,18165,0.004632936241430423,0.006828381810145508
1990,Next year,Direct migration background,higher vocational,0.0028653295128939827,18165,0.002088004638641283,0.0036426543871466823
1990,Next year,Indirect migration background,inadequately,0.0028653295128939827,18165,0.002088004638641283,0.0036426543871466823
1990,Next year,Indirect migration background,in school,0.0028653295128939827,18165,0.002088004638641283,0.0036426543871466823
1990,In the next 2 to 5 years,No migration background,middle vocational,0.4349775784753363,18165,0.4277680867633752,0.4421870701872974
1990,In the next 2 to 5 years,No migration background,general elementary,0.11659192825112108,18165,0.11192476175363163,0.12125909474861053
1990,In the next 2 to 5 years,Direct migration background,general elementary,0.08071748878923767,18165,0.07675610709556534,0.08467887048291
1990,In the next 2 to 5 years,Direct migration background,middle vocational,0.07399103139013453,18165,0.0701844466057731,0.07779761617449597
1990,In the next 2 to 5 years,No migration background,vocational + Abi,0.06278026905829596,18165,0.059252739446636435,0.0663077986699555
1990,In the next 2 to 5 years,No migration background,higher education,0.06278026905829596,18165,0.059252739446636435,0.0663077986699555
1990,In the next 2 to 5 years,No migration background,in school,0.04708520179372197,18165,0.04400479818189599,0.05016560540554795
1990,In the next 2 to 5 years,Indirect migration background,middle vocational,0.02466367713004484,18165,0.022408168554721154,0.02691918570536853
1990,In the next 2 to 5 years,Direct migration background,inadequately,0.01569506726457399,18165,0.013887540271363897,0.017502594257784086
1990,In the next 2 to 5 years,Indirect migration background,general elementary,0.01569506726457399,18165,0.013887540271363897,0.017502594257784086
1990,In the next 2 to 5 years,No migration background,higher vocational,0.01569506726457399,18165,0.013887540271363897,0.017502594257784086
1990,In the next 2 to 5 years,Direct migration background,vocational + Abi,0.008968609865470852,18165,0.007597587176747434,0.01033963255419427
1990,In the next 2 to 5 years,Indirect migration background,in school,0.008968609865470852,18165,0.007597587176747434,0.01033963255419427
1990,In the next 2 to 5 years,Direct migration background,in school,0.006726457399103139,18165,0.0055377745350065795,0.0079151402631997
1990,In the next 2 to 5 years,Indirect migration background,vocational + Abi,0.004484304932735426,18165,0.003512654620792626,0.005455955244678226
1990,In the next 2 to 5 years,Indirect migration background,inadequately,0.004484304932735426,18165,0.003512654620792626,0.005455955244678226
1990,In the next 2 to 5 years,Direct migration background,higher education,0.004484304932735426,18165,0.003512654620792626,0.005455955244678226
1990,In the next 2 to 5 years,Direct migration background,higher vocational,0.004484304932735426,18165,0.003512654620792626,0.005455955244678226
1990,In the next 2 to 5 years,No migration background,inadequately,0.004484304932735426,18165,0.003512654620792626,0.005455955244678226
1990,In the next 2 to 5 years,Indirect migration background,higher education,0.002242152466367713,18165,0.001554318660205493,0.002929986272529933
1990,"In the distant future, in more than five years",No migration background,middle vocational,0.3671497584541063,18165,0.3601398803055725,0.3741596366026401
1990,"In the distant future, in more than five years",No migration background,general elementary,0.1497584541062802,18165,0.14456919679810742,0.15494771141445296
1990,"In the distant future, in more than five years",No migration background,in school,0.09178743961352658,18165,0.0875886535222375,0.09598622570481564
1990,"In the distant future, in more than five years",Direct migration background,middle vocational,0.07246376811594203,18165,0.06869356916124543,0.07623396707063863
1990,"In the distant future, in more than five years",No migration background,higher vocational,0.05314009661835749,18165,0.04987803317690592,0.05640216005980905
1990,"In the distant future, in more than five years",Direct migration background,general elementary,0.04830917874396135,18165,0.045190999058228404,0.0514273584296943
1990,"In the distant future, in more than five years",No migration background,vocational + Abi,0.033816425120772944,18165,0.03118777948954361,0.036445070752002276
1990,"In the distant future, in more than five years",Indirect migration background,general elementary,0.028985507246376812,18165,0.026545777739615757,0.03142523675313787
1990,"In the distant future, in more than five years",Direct migration background,inadequately,0.028985507246376812,18165,0.026545777739615757,0.03142523675313787
1990,"In the distant future, in more than five years",No migration background,higher education,0.028985507246376812,18165,0.026545777739615757,0.03142523675313787
1990,"In the distant future, in more than five years",Indirect migration background,middle vocational,0.01932367149758454,18165,0.01732175462726824,0.02132558836790084
1990,"In the distant future, in more than five years",No migration background,inadequately,0.01932367149758454,18165,0.01732175462726824,0.02132558836790084
1990,"In the distant future, in more than five years",Indirect migration background,in school,0.014492753623188406,18165,0.012754777779405183,0.01623072946697163
1990,"In the distant future, in more than five years",Direct migration background,vocational + Abi,0.014492753623188406,18165,0.012754777779405183,0.01623072946697163
1990,"In the distant future, in more than five years",Direct migration background,in school,0.014492753623188406,18165,0.012754777779405183,0.01623072946697163
1990,"In the distant future, in more than five years",Direct migration background,higher vocational,0.004830917874396135,18165,0.003822590320599503,0.0058392454281927676
1990,"In the distant future, in more than five years",Indirect migration background,higher vocational,0.004830917874396135,18165,0.003822590320599503,0.0058392454281927676
1990,"In the distant future, in more than five years",Indirect migration background,inadequately,0.004830917874396135,18165,0.003822590320599503,0.0058392454281927676
1991,As soon as possible,No migration background,middle vocational,0.4673076923076923,17756,0.45996892393114713,0.4746464606842375
1991,As soon as possible,No migration background,general elementary,0.13076923076923078,17756,0.12581011972274042,0.13572834181572113
1991,As soon as possible,No migration background,higher education,0.1,17756,0.09558729639080533,0.10441270360919468
1991,As soon as possible,Direct migration background,general elementary,0.075,17756,0.07112577355496344,0.07887422644503655
1991,As soon as possible,Direct migration background,middle vocational,0.06923076923076923,17756,0.0654969430999122,0.07296459536162626
1991,As soon as possible,Direct migration background,inadequately,0.057692307692307696,17756,0.054262744362238845,0.061121871022376546
1991,As soon as possible,No migration background,higher vocational,0.023076923076923078,17756,0.020868396454839032,0.025285449699007125
1991,As soon as possible,Direct migration background,higher education,0.01730769230769231,17756,0.015389412901909729,0.019225971713474888
1991,As soon as possible,Direct migration background,vocational + Abi,0.013461538461538462,17756,0.011766467585406748,0.015156609337670176
1991,As soon as possible,Indirect migration background,inadequately,0.009615384615384616,17756,0.008179998383377955,0.011050770847391277
1991,As soon as possible,Indirect migration background,general elementary,0.009615384615384616,17756,0.008179998383377955,0.011050770847391277
1991,As soon as possible,No migration background,vocational + Abi,0.007692307692307693,17756,0.006407213366471867,0.008977402018143519
1991,As soon as possible,No migration background,inadequately,0.007692307692307693,17756,0.006407213366471867,0.008977402018143519
1991,As soon as possible,Indirect migration background,middle vocational,0.007692307692307693,17756,0.006407213366471867,0.008977402018143519
1991,As soon as possible,No migration background,in school,0.0019230769230769232,17756,0.0012786645975625286,0.0025674892485913177
1991,As soon as possible,Direct migration background,higher vocational,0.0019230769230769232,17756,0.0012786645975625286,0.0025674892485913177
1991,Next year,No migration background,middle vocational,0.4253521126760563,17756,0.41808003167842156,0.4326241936736911
1991,Next year,No migration background,general elementary,0.1323943661971831,17756,0.12740920234401978,0.1373795300503464
1991,Next year,No migration background,higher education,0.1323943661971831,17756,0.12740920234401978,0.1373795300503464
1991,Next year,Direct migration background,general elementary,0.07887323943661972,17756,0.07490856033003018,0.08283791854320927
1991,Next year,Direct migration background,middle vocational,0.0647887323943662,17756,0.061168069343836895,0.0684093954448955
1991,Next year,No migration background,higher vocational,0.030985915492957747,17756,0.028437145097902156,0.03353468588801334
1991,Next year,Indirect migration background,general elementary,0.02535211267605634,17756,0.023039970934183963,0.027664254417928715
1991,Next year,No migration background,in school,0.02535211267605634,17756,0.023039970934183963,0.027664254417928715
1991,Next year,Direct migration background,inadequately,0.016901408450704224,17756,0.015005385941913503,0.018797430959494946
1991,Next year,Indirect migration background,middle vocational,0.014084507042253521,17756,0.012351205296358768,0.015817808788148275
1991,Next year,No migration background,vocational + Abi,0.014084507042253521,17756,0.012351205296358768,0.015817808788148275
1991,Next year,Indirect migration background,in school,0.011267605633802818,17756,0.009715080270031205,0.01282013099757443
1991,Next year,Direct migration background,vocational + Abi,0.008450704225352112,17756,0.007104263902746545,0.00979714454795768
1991,Next year,Direct migration background,in school,0.008450704225352112,17756,0.007104263902746545,0.00979714454795768
1991,Next year,No migration background,inadequately,0.008450704225352112,17756,0.007104263902746545,0.00979714454795768
1991,Next year,Direct migration background,higher education,0.0028169014084507044,17756,0.0020373284229252336,0.003596474393976175
1991,In the next 2 to 5 years,No migration background,middle vocational,0.4956896551724138,17756,0.48833542244196826,0.5030438879028594
1991,In the next 2 to 5 years,No migration background,general elementary,0.1271551724137931,17756,0.12225491335663194,0.13205543147095425
1991,In the next 2 to 5 years,No migration background,higher education,0.06896551724137931,17756,0.06523831992115012,0.0726927145616085
1991,In the next 2 to 5 years,Direct migration background,general elementary,0.05603448275862069,17756,0.05265158204340401,0.05941738347383737
1991,In the next 2 to 5 years,No migration background,vocational + Abi,0.05172413793103448,17756,0.04846653999075744,0.05498173587131153
1991,In the next 2 to 5 years,Direct migration background,middle vocational,0.04741379310344827,17756,0.04428780012837493,0.050539786078521616
1991,In the next 2 to 5 years,Indirect migration background,middle vocational,0.032327586206896554,17756,0.029726023354689844,0.034929149059103264
1991,In the next 2 to 5 years,No migration background,in school,0.028017241379310345,17756,0.025589930123885204,0.030444552634735486
1991,In the next 2 to 5 years,No migration background,higher vocational,0.01939655172413793,17756,0.01736797015346901,0.021425133294806855
1991,In the next 2 to 5 years,Direct migration background,inadequately,0.017241379310344827,17756,0.015326713697624054,0.0191560449230656
1991,In the next 2 to 5 years,Direct migration background,vocational + Abi,0.01293103448275862,17756,0.011269253109033059,0.014592815856484182
1991,In the next 2 to 5 years,Indirect migration background,general elementary,0.01293103448275862,17756,0.011269253109033059,0.014592815856484182
1991,In the next 2 to 5 years,Direct migration background,in school,0.010775862068965518,17756,0.00925721496054658,0.012294509177384456
1991,In the next 2 to 5 years,Direct migration background,higher vocational,0.004310344827586207,17756,0.0033467343617892076,0.005273955293383206
1991,In the next 2 to 5 years,No migration background,inadequately,0.004310344827586207,17756,0.0033467343617892076,0.005273955293383206
1991,In the next 2 to 5 years,Indirect migration background,vocational + Abi,0.004310344827586207,17756,0.0033467343617892076,0.005273955293383206
1991,In the next 2 to 5 years,Direct migration background,higher education,0.0021551724137931034,17756,0.0014730598982442443,0.0028372849293419626
1991,In the next 2 to 5 years,Indirect migration background,in school,0.0021551724137931034,17756,0.0014730598982442443,0.0028372849293419626
1991,In the next 2 to 5 years,Indirect migration background,higher vocational,0.0021551724137931034,17756,0.0014730598982442443,0.0028372849293419626
1991,"In the distant future, in more than five years",No migration background,middle vocational,0.3193717277486911,17756,0.3125138975199823,0.3262295579773999
1991,"In the distant future, in more than five years",No migration background,general elementary,0.15706806282722513,17756,0.1517159692108368,0.16242015644361346
1991,"In the distant future, in more than five years",No migration background,in school,0.1099476439790576,17756,0.10534630483874514,0.11454898311937005
1991,"In the distant future, in more than five years",Direct migration background,middle vocational,0.06806282722513089,17756,0.06435830833878897,0.07176734611147281
1991,"In the distant future, in more than five years",No migration background,higher vocational,0.06806282722513089,17756,0.06435830833878897,0.07176734611147281
1991,"In the distant future, in more than five years",Direct migration background,general elementary,0.05759162303664921,17756,0.05416487059366376,0.061018375479634665
1991,"In the distant future, in more than five years",No migration background,vocational + Abi,0.04712041884816754,17756,0.044003632129006695,0.050237205567328386
1991,"In the distant future, in more than five years",No migration background,higher education,0.041884816753926704,17756,0.03893822021567733,0.044831413292176076
1991,"In the distant future, in more than five years",Direct migration background,inadequately,0.041884816753926704,17756,0.03893822021567733,0.044831413292176076
1991,"In the distant future, in more than five years",Indirect migration background,middle vocational,0.020942408376963352,17756,0.018836201944147257,0.023048614809779447
1991,"In the distant future, in more than five years",Indirect migration background,general elementary,0.020942408376963352,17756,0.018836201944147257,0.023048614809779447
1991,"In the distant future, in more than five years",Indirect migration background,in school,0.015706806282722512,17756,0.013877907428122708,0.01753570513732232
1991,"In the distant future, in more than five years",Direct migration background,vocational + Abi,0.010471204188481676,17756,0.008973948279051354,0.011968460097911998
1991,"In the distant future, in more than five years",Direct migration background,in school,0.010471204188481676,17756,0.008973948279051354,0.011968460097911998
1991,"In the distant future, in more than five years",Direct migration background,higher vocational,0.005235602094240838,17756,0.004174085136515466,0.00629711905196621
1991,"In the distant future, in more than five years",No migration background,inadequately,0.005235602094240838,17756,0.004174085136515466,0.00629711905196621
1992,As soon as possible,No migration background,middle vocational,0.4946727549467275,17350,0.4872331189931613,0.5021123909002938
1992,As soon as possible,No migration background,general elementary,0.1080669710806697,17350,0.1034472160761555,0.11268672608518392
1992,As soon as possible,No migration background,higher education,0.1019786910197869,17350,0.09747566590253051,0.1064817161370433
1992,As soon as possible,Direct migration background,inadequately,0.0639269406392694,17350,0.060286925706325344,0.06756695557221346
1992,As soon as possible,Direct migration background,general elementary,0.0624048706240487,17350,0.05880552752555466,0.06600421372254275
1992,As soon as possible,Direct migration background,middle vocational,0.0471841704718417,17350,0.044029100641921205,0.0503392403017622
1992,As soon as possible,No migration background,higher vocational,0.0243531202435312,17350,0.022059455345096346,0.026646785141966056
1992,As soon as possible,Direct migration background,vocational + Abi,0.0182648401826484,17350,0.016272280022860974,0.020257400342435828
1992,As soon as possible,No migration background,vocational + Abi,0.015220700152207,17350,0.013398932012529898,0.017042468291884102
1992,As soon as possible,Direct migration background,higher education,0.015220700152207,17350,0.013398932012529898,0.017042468291884102
1992,As soon as possible,Indirect migration background,middle vocational,0.015220700152207,17350,0.013398932012529898,0.017042468291884102
1992,As soon as possible,Indirect migration background,general elementary,0.0121765601217656,17350,0.010544604652395585,0.013808515591135617
1992,As soon as possible,No migration background,inadequately,0.0106544901065449,17350,0.009126759917923916,0.012182220295165885
1992,As soon as possible,Indirect migration background,inadequately,0.0045662100456621,17350,0.003563003253755825,0.0055694168375683755
1992,As soon as possible,Indirect migration background,in school,0.0030441400304414,17350,0.0022243991194450235,0.003863880941437777
1992,As soon as possible,Direct migration background,higher vocational,0.0015220700152207,17350,0.0009419833503861466,0.0021021566800552534
1992,As soon as possible,No migration background,in school,0.0015220700152207,17350,0.0009419833503861466,0.0021021566800552534
1992,Next year,No migration background,middle vocational,0.48737373737373735,17350,0.4799360517211255,0.4948114230263492
1992,Next year,No migration background,higher education,0.13636363636363635,17350,0.13125716290684797,0.14147010982042474
1992,Next year,No migration background,general elementary,0.13383838383838384,17350,0.1287720227359181,0.1389047449408496
1992,Next year,Direct migration background,general elementary,0.03535353535353535,17350,0.032605597888968024,0.03810147281810268
1992,Next year,No migration background,higher vocational,0.03282828282828283,17350,0.030176840354579917,0.035479725301985746
1992,Next year,Direct migration background,middle vocational,0.030303030303030304,17350,0.02775228332337882,0.03285377728268179
1992,Next year,Direct migration background,inadequately,0.022727272727272728,17350,0.02050964888028906,0.024944896574256397
1992,Next year,Indirect migration background,general elementary,0.022727272727272728,17350,0.02050964888028906,0.024944896574256397
1992,Next year,No migration background,vocational + Abi,0.020202020202020204,17350,0.018108524844441174,0.022295515559599233
1992,Next year,No migration background,in school,0.017676767676767676,17350,0.01571596014456022,0.019637575208975133
1992,Next year,Indirect migration background,middle vocational,0.015151515151515152,17350,0.013333828262862356,0.016969202040167948
1992,Next year,Direct migration background,higher education,0.015151515151515152,17350,0.013333828262862356,0.016969202040167948
1992,Next year,No migration background,inadequately,0.012626262626262626,17350,0.010964823144168467,0.014287702108356785
1992,Next year,Indirect migration background,in school,0.005050505050505051,17350,0.003995695011171994,0.0061053150898381075
1992,Next year,Direct migration background,in school,0.0025252525252525255,17350,0.0017784432663330994,0.0032720617841719515
1992,Next year,Indirect migration background,inadequately,0.0025252525252525255,17350,0.0017784432663330994,0.0032720617841719515
1992,Next year,Indirect migration background,vocational + Abi,0.0025252525252525255,17350,0.0017784432663330994,0.0032720617841719515
1992,Next year,Indirect migration background,higher education,0.0025252525252525255,17350,0.0017784432663330994,0.0032720617841719515
1992,Next year,Direct migration background,vocational + Abi,0.0025252525252525255,17350,0.0017784432663330994,0.0032720617841719515
1992,In the next 2 to 5 years,No migration background,middle vocational,0.44509803921568625,17350,0.437702968998214,0.4524931094331585
1992,In the next 2 to 5 years,No migration background,general elementary,0.13137254901960785,17350,0.1263459363660691,0.13639916167314659
1992,In the next 2 to 5 years,Direct migration background,middle vocational,0.06862745098039216,17350,0.06486546664644909,0.07238943531433524
1992,In the next 2 to 5 years,No migration background,vocational + Abi,0.06470588235294118,17350,0.06104528201765812,0.06836648268822425
1992,In the next 2 to 5 years,Direct migration background,general elementary,0.06470588235294118,17350,0.06104528201765812,0.06836648268822425
1992,In the next 2 to 5 years,No migration background,higher education,0.054901960784313725,17350,0.05151243696267926,0.05829148460594819
1992,In the next 2 to 5 years,Direct migration background,inadequately,0.03137254901960784,17350,0.028778610840017455,0.03396648719919823
1992,In the next 2 to 5 years,No migration background,higher vocational,0.027450980392156862,17350,0.02501966661087014,0.029882294173443586
1992,In the next 2 to 5 years,Indirect migration background,general elementary,0.021568627450980392,17350,0.019406990422736612,0.02373026447922417
1992,In the next 2 to 5 years,No migration background,in school,0.021568627450980392,17350,0.019406990422736612,0.02373026447922417
1992,In the next 2 to 5 years,Indirect migration background,middle vocational,0.0196078431372549,17350,0.01754473896253679,0.021670947311973013
1992,In the next 2 to 5 years,Direct migration background,vocational + Abi,0.01568627450980392,17350,0.013837291128357293,0.01753525789125055
1992,In the next 2 to 5 years,Indirect migration background,in school,0.013725490196078431,17350,0.01199420279644554,0.015456777595711322
1992,In the next 2 to 5 years,No migration background,inadequately,0.0058823529411764705,17350,0.0047444616784312575,0.0070202442039216835
1992,In the next 2 to 5 years,Direct migration background,in school,0.00392156862745098,17350,0.002991568496578825,0.004851568758323136
1992,In the next 2 to 5 years,Direct migration background,higher vocational,0.00392156862745098,17350,0.002991568496578825,0.004851568758323136
1992,In the next 2 to 5 years,Indirect migration background,vocational + Abi,0.00392156862745098,17350,0.002991568496578825,0.004851568758323136
1992,In the next 2 to 5 years,Direct migration background,higher education,0.00196078431372549,17350,0.0013025279795529576,0.002619040647898023
1992,"In the distant future, in more than five years",No migration background,middle vocational,0.327683615819209,17350,0.3206993534934623,0.33466787814495574
1992,"In the distant future, in more than five years",No migration background,general elementary,0.13559322033898305,17350,0.130498921687978,0.1406875189899881
1992,"In the distant future, in more than five years",No migration background,in school,0.096045197740113,17350,0.09166072355434644,0.10042967192587955
1992,"In the distant future, in more than five years",Direct migration background,general elementary,0.0847457627118644,17350,0.08060160569201132,0.08888991973171749
1992,"In the distant future, in more than five years",No migration background,higher vocational,0.06779661016949153,17350,0.06405580008236618,0.07153742025661687
1992,"In the distant future, in more than five years",Direct migration background,inadequately,0.05084745762711865,17350,0.04757850248536622,0.054116412768871074
1992,"In the distant future, in more than five years",Direct migration background,middle vocational,0.05084745762711865,17350,0.04757850248536622,0.054116412768871074
1992,"In the distant future, in more than five years",No migration background,vocational + Abi,0.04519774011299435,17350,0.04210658063765399,0.04828889958833471
1992,"In the distant future, in more than five years",No migration background,higher education,0.03389830508474576,17350,0.031205488671072135,0.036591121498419386
1992,"In the distant future, in more than five years",Indirect migration background,in school,0.022598870056497175,17350,0.020387374288318192,0.024810365824676158
1992,"In the distant future, in more than five years",No migration background,inadequately,0.022598870056497175,17350,0.020387374288318192,0.024810365824676158
1992,"In the distant future, in more than five years",Indirect migration background,general elementary,0.01694915254237288,17350,0.015028413709314044,0.018869891375431717
1992,"In the distant future, in more than five years",Direct migration background,in school,0.011299435028248588,17350,0.00972665825236561,0.012872211804131565
1992,"In the distant future, in more than five years",Indirect migration background,inadequately,0.011299435028248588,17350,0.00972665825236561,0.012872211804131565
1992,"In the distant future, in more than five years",Direct migration background,higher vocational,0.011299435028248588,17350,0.00972665825236561,0.012872211804131565
1992,"In the distant future, in more than five years",Direct migration background,vocational + Abi,0.005649717514124294,17350,0.004534423428027068,0.00676501160022152
1992,"In the distant future, in more than five years",Indirect migration background,higher vocational,0.005649717514124294,17350,0.004534423428027068,0.00676501160022152
1993,As soon as possible,No migration background,middle vocational,0.5274566473988439,16993,0.5199501859805822,0.5349631088171056
1993,As soon as possible,No migration background,general elementary,0.10549132947976879,16993,0.10087260875773844,0.11011005020179913
1993,As soon as possible,No migration background,higher education,0.10404624277456648,16993,0.09945556255825506,0.10863692299087789
1993,As soon as possible,Direct migration background,middle vocational,0.0708092485549133,16993,0.0669525253164074,0.0746659717934192
1993,As soon as possible,Direct migration background,general elementary,0.059248554913294796,16993,0.05569880815838975,0.06279830166819984
