year,age_gr,regtyp,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,Urban regions,As soon as possible,0.44338,285,691,0.40631,0.48045
2003,30-45 y.,Urban regions,Next year,0.23267,164,691,0.20115,0.26420
2003,30-45 y.,Urban regions,In the next 2 to 5 years,0.26681,193,691,0.23381,0.29981
2003,30-45 y.,Urban regions,"In the distant future, in more than five years",0.05714,49,691,0.03982,0.07446
2003,30-45 y.,Rural regions,As soon as possible,0.58007,215,345,0.52791,0.63222
2003,30-45 y.,Rural regions,Next year,0.17584,65,345,0.13561,0.21607
2003,30-45 y.,Rural regions,In the next 2 to 5 years,0.17716,65,345,0.13682,0.21751
2003,46-65 y.,Urban regions,As soon as possible,0.64761,199,304,0.59382,0.70140
2003,46-65 y.,Urban regions,Next year,0.22330,70,304,0.17641,0.27020
2003,46-65 y.,Urban regions,In the next 2 to 5 years,0.09922,35,304,0.06555,0.13288
2003,46-65 y.,Rural regions,As soon as possible,0.72920,171,209,0.66881,0.78959
2003,46-65 y.,Rural regions,Next year,0.16908,38,209,0.11814,0.22002
2004,17-29 y.,Urban regions,As soon as possible,0.22693,191,1021,0.20123,0.25264
2004,17-29 y.,Urban regions,Next year,0.20669,205,1021,0.18184,0.23154
2004,17-29 y.,Urban regions,In the next 2 to 5 years,0.43845,445,1021,0.40800,0.46890
2004,17-29 y.,Urban regions,"In the distant future, in more than five years",0.12792,180,1021,0.10743,0.14842
2004,17-29 y.,Rural regions,As soon as possible,0.33965,136,529,0.29925,0.38005
2004,17-29 y.,Rural regions,Next year,0.23570,134,529,0.19950,0.27191
2004,17-29 y.,Rural regions,In the next 2 to 5 years,0.30543,189,529,0.26614,0.34471
2004,17-29 y.,Rural regions,"In the distant future, in more than five years",0.11922,70,529,0.09158,0.14686
2004,30-45 y.,Urban regions,As soon as possible,0.50406,300,659,0.46586,0.54227
2004,30-45 y.,Urban regions,Next year,0.16630,126,659,0.13785,0.19476
2004,30-45 y.,Urban regions,In the next 2 to 5 years,0.27762,192,659,0.24341,0.31184
2004,30-45 y.,Urban regions,"In the distant future, in more than five years",0.05201,41,659,0.03504,0.06898
2004,30-45 y.,Rural regions,As soon as possible,0.51624,196,338,0.46288,0.56959
2004,30-45 y.,Rural regions,Next year,0.21123,63,338,0.16765,0.25481
2004,30-45 y.,Rural regions,In the next 2 to 5 years,0.22937,79,338,0.18448,0.27425
2004,46-65 y.,Urban regions,As soon as possible,0.71055,229,302,0.65932,0.76179
2004,46-65 y.,Urban regions,Next year,0.21594,73,302,0.16946,0.26243
2004,46-65 y.,Rural regions,As soon as possible,0.76059,204,204,0.70189,0.81930
2005,17-29 y.,Urban regions,As soon as possible,0.25428,213,1027,0.22764,0.28093
2005,17-29 y.,Urban regions,Next year,0.20280,211,1027,0.17819,0.22740
2005,17-29 y.,Urban regions,In the next 2 to 5 years,0.39673,414,1027,0.36680,0.42667
2005,17-29 y.,Urban regions,"In the distant future, in more than five years",0.14619,189,1027,0.12457,0.16781
2005,17-29 y.,Rural regions,As soon as possible,0.38336,157,524,0.34169,0.42503
2005,17-29 y.,Rural regions,Next year,0.21011,111,524,0.17519,0.24502
2005,17-29 y.,Rural regions,In the next 2 to 5 years,0.32334,192,524,0.28325,0.36343
2005,17-29 y.,Rural regions,"In the distant future, in more than five years",0.08319,64,524,0.05952,0.10686
2005,30-45 y.,Urban regions,As soon as possible,0.45371,257,601,0.41387,0.49354
2005,30-45 y.,Urban regions,Next year,0.22778,139,601,0.19422,0.26134
2005,30-45 y.,Urban regions,In the next 2 to 5 years,0.25189,162,601,0.21716,0.28663
2005,30-45 y.,Urban regions,"In the distant future, in more than five years",0.06662,43,601,0.04667,0.08658
2005,30-45 y.,Rural regions,As soon as possible,0.57630,196,328,0.52274,0.62986
2005,30-45 y.,Rural regions,Next year,0.18888,71,328,0.14646,0.23131
2005,30-45 y.,Rural regions,In the next 2 to 5 years,0.18377,61,328,0.14179,0.22575
2005,46-65 y.,Urban regions,As soon as possible,0.73663,231,327,0.68881,0.78444
2005,46-65 y.,Urban regions,Next year,0.15660,57,327,0.11715,0.19605
2005,46-65 y.,Urban regions,In the next 2 to 5 years,0.08408,39,327,0.05395,0.11420
2005,46-65 y.,Rural regions,As soon as possible,0.81912,178,178,0.76241,0.87583
2006,17-29 y.,Urban regions,As soon as possible,0.28214,225,932,0.25324,0.31105
2006,17-29 y.,Urban regions,Next year,0.18644,163,932,0.16142,0.21146
2006,17-29 y.,Urban regions,In the next 2 to 5 years,0.42154,413,932,0.38982,0.45326
2006,17-29 y.,Urban regions,"In the distant future, in more than five years",0.10987,131,932,0.08978,0.12996
2006,17-29 y.,Rural regions,As soon as possible,0.38623,141,472,0.34226,0.43020
2006,17-29 y.,Rural regions,Next year,0.21142,107,472,0.17454,0.24829
2006,17-29 y.,Rural regions,In the next 2 to 5 years,0.33040,177,472,0.28792,0.37288
2006,17-29 y.,Rural regions,"In the distant future, in more than five years",0.07195,47,472,0.04861,0.09528
2006,30-45 y.,Urban regions,As soon as possible,0.45467,278,656,0.41653,0.49280
2006,30-45 y.,Urban regions,Next year,0.24198,156,656,0.20918,0.27478
2006,30-45 y.,Urban regions,In the next 2 to 5 years,0.24311,171,656,0.21026,0.27596
2006,30-45 y.,Urban regions,"In the distant future, in more than five years",0.06025,51,656,0.04203,0.07847
2006,30-45 y.,Rural regions,As soon as possible,0.51730,189,346,0.46457,0.57003
2006,30-45 y.,Rural regions,Next year,0.20390,73,346,0.16138,0.24641
2006,30-45 y.,Rural regions,In the next 2 to 5 years,0.23454,84,346,0.18983,0.27925
2006,46-65 y.,Urban regions,As soon as possible,0.73778,239,340,0.69095,0.78460
2006,46-65 y.,Urban regions,Next year,0.13846,60,340,0.10169,0.17522
2006,46-65 y.,Urban regions,In the next 2 to 5 years,0.09716,41,340,0.06563,0.12869
2006,46-65 y.,Rural regions,As soon as possible,0.76560,196,231,0.71085,0.82034
2006,46-65 y.,Rural regions,Next year,0.14066,35,231,0.09573,0.18559
2007,17-29 y.,Urban regions,As soon as possible,0.28669,193,832,0.25595,0.31744
2007,17-29 y.,Urban regions,Next year,0.23937,172,832,0.21036,0.26838
2007,17-29 y.,Urban regions,In the next 2 to 5 years,0.35981,349,832,0.32718,0.39245
2007,17-29 y.,Urban regions,"In the distant future, in more than five years",0.11413,118,832,0.09251,0.13574
2007,17-29 y.,Rural regions,As soon as possible,0.30692,109,418,0.26265,0.35119
2007,17-29 y.,Rural regions,Next year,0.23389,98,418,0.19326,0.27452
2007,17-29 y.,Rural regions,In the next 2 to 5 years,0.40570,174,418,0.35857,0.45283
2007,17-29 y.,Rural regions,"In the distant future, in more than five years",0.05349,37,418,0.03189,0.07509
2007,30-45 y.,Urban regions,As soon as possible,0.44010,207,507,0.39685,0.48335
2007,30-45 y.,Urban regions,Next year,0.26781,128,507,0.22923,0.30640
2007,30-45 y.,Urban regions,In the next 2 to 5 years,0.22194,132,507,0.18573,0.25815
2007,30-45 y.,Urban regions,"In the distant future, in more than five years",0.07015,40,507,0.04789,0.09240
2007,30-45 y.,Rural regions,As soon as possible,0.61530,142,252,0.55511,0.67549
2007,30-45 y.,Rural regions,Next year,0.17041,50,252,0.12389,0.21692
2007,30-45 y.,Rural regions,In the next 2 to 5 years,0.20702,60,252,0.15690,0.25715
2007,46-65 y.,Urban regions,As soon as possible,0.64360,182,287,0.58809,0.69910
2007,46-65 y.,Urban regions,Next year,0.18481,58,287,0.13982,0.22979
2007,46-65 y.,Urban regions,In the next 2 to 5 years,0.12381,47,287,0.08564,0.16199
2007,46-65 y.,Rural regions,As soon as possible,0.79145,177,177,0.73143,0.85147
2008,17-29 y.,Urban regions,As soon as possible,0.25091,153,746,0.21978,0.28205
2008,17-29 y.,Urban regions,Next year,0.18105,136,746,0.15340,0.20870
2008,17-29 y.,Urban regions,In the next 2 to 5 years,0.42503,328,746,0.38954,0.46053
2008,17-29 y.,Urban regions,"In the distant future, in more than five years",0.14300,129,746,0.11786,0.16814
2008,17-29 y.,Rural regions,As soon as possible,0.29173,94,379,0.24591,0.33756
2008,17-29 y.,Rural regions,Next year,0.27100,98,379,0.22619,0.31581
2008,17-29 y.,Rural regions,In the next 2 to 5 years,0.33626,144,379,0.28863,0.38388
2008,17-29 y.,Rural regions,"In the distant future, in more than five years",0.10101,43,379,0.07063,0.13139
2008,30-45 y.,Urban regions,As soon as possible,0.41706,154,424,0.37007,0.46405
2008,30-45 y.,Urban regions,Next year,0.25331,116,424,0.21187,0.29476
2008,30-45 y.,Urban regions,In the next 2 to 5 years,0.25650,123,424,0.21489,0.29812
2008,30-45 y.,Urban regions,"In the distant future, in more than five years",0.07313,31,424,0.04832,0.09794
2008,30-45 y.,Rural regions,As soon as possible,0.47894,115,210,0.41122,0.54667
2008,30-45 y.,Rural regions,Next year,0.23461,57,210,0.17715,0.29206
2008,30-45 y.,Rural regions,In the next 2 to 5 years,0.20558,38,210,0.15079,0.26037
2008,46-65 y.,Urban regions,As soon as possible,0.68981,155,246,0.63189,0.74774
2008,46-65 y.,Urban regions,Next year,0.20636,59,246,0.15569,0.25704
2008,46-65 y.,Urban regions,In the next 2 to 5 years,0.09017,32,246,0.05431,0.12604
2008,46-65 y.,Rural regions,As soon as possible,0.78776,155,155,0.72317,0.85234
2009,17-29 y.,Urban regions,As soon as possible,0.25603,150,665,0.22283,0.28922
2009,17-29 y.,Urban regions,Next year,0.24575,149,665,0.21300,0.27850
2009,17-29 y.,Urban regions,In the next 2 to 5 years,0.38048,269,665,0.34355,0.41741
2009,17-29 y.,Urban regions,"In the distant future, in more than five years",0.11774,97,665,0.09323,0.14226
2009,17-29 y.,Rural regions,As soon as possible,0.29317,90,338,0.24457,0.34178
2009,17-29 y.,Rural regions,Next year,0.23195,84,338,0.18688,0.27701
2009,17-29 y.,Rural regions,In the next 2 to 5 years,0.35883,127,338,0.30762,0.41005
2009,17-29 y.,Rural regions,"In the distant future, in more than five years",0.11605,37,338,0.08185,0.15024
2009,30-45 y.,Urban regions,As soon as possible,0.42897,150,358,0.37762,0.48031
2009,30-45 y.,Urban regions,Next year,0.24681,98,358,0.20208,0.29153
2009,30-45 y.,Urban regions,In the next 2 to 5 years,0.27146,110,358,0.22533,0.31759
2009,30-45 y.,Rural regions,As soon as possible,0.56384,109,204,0.49562,0.63206
2009,30-45 y.,Rural regions,Next year,0.20329,56,204,0.14793,0.25866
2009,30-45 y.,Rural regions,In the next 2 to 5 years,0.16426,39,204,0.11329,0.21523
2009,46-65 y.,Urban regions,As soon as possible,0.70115,170,255,0.64486,0.75745
2009,46-65 y.,Urban regions,Next year,0.14542,44,255,0.10207,0.18878
2009,46-65 y.,Urban regions,In the next 2 to 5 years,0.12493,41,255,0.08426,0.16559
2009,46-65 y.,Rural regions,As soon as possible,0.72798,129,160,0.65881,0.79715
2009,46-65 y.,Rural regions,Next year,0.16182,31,160,0.10457,0.21907
2010,17-29 y.,Urban regions,As soon as possible,0.23745,237,1135,0.21269,0.26222
2010,17-29 y.,Urban regions,Next year,0.25244,298,1135,0.22715,0.27772
2010,17-29 y.,Urban regions,In the next 2 to 5 years,0.37351,441,1135,0.34535,0.40166
2010,17-29 y.,Urban regions,"In the distant future, in more than five years",0.13660,159,1135,0.11661,0.15659
2010,17-29 y.,Rural regions,As soon as possible,0.33333,131,537,0.29342,0.37324
2010,17-29 y.,Rural regions,Next year,0.23508,159,537,0.19918,0.27098
2010,17-29 y.,Rural regions,In the next 2 to 5 years,0.33013,189,537,0.29031,0.36994
2010,17-29 y.,Rural regions,"In the distant future, in more than five years",0.10146,58,537,0.07590,0.12702
2010,30-45 y.,Urban regions,As soon as possible,0.43397,367,1409,0.40808,0.45986
2010,30-45 y.,Urban regions,Next year,0.29684,493,1409,0.27298,0.32070
2010,30-45 y.,Urban regions,In the next 2 to 5 years,0.21119,444,1409,0.18987,0.23251
2010,30-45 y.,Urban regions,"In the distant future, in more than five years",0.05800,105,1409,0.04579,0.07021
2010,30-45 y.,Rural regions,As soon as possible,0.46941,233,680,0.43187,0.50695
2010,30-45 y.,Rural regions,Next year,0.23701,201,680,0.20502,0.26900
2010,30-45 y.,Rural regions,In the next 2 to 5 years,0.21365,180,680,0.18282,0.24448
2010,30-45 y.,Rural regions,"In the distant future, in more than five years",0.07994,66,680,0.05954,0.10033
2010,46-65 y.,Urban regions,As soon as possible,0.66003,210,336,0.60930,0.71075
2010,46-65 y.,Urban regions,Next year,0.19260,75,336,0.15037,0.23483
2010,46-65 y.,Urban regions,In the next 2 to 5 years,0.12508,51,336,0.08966,0.16051
2010,46-65 y.,Rural regions,As soon as possible,0.73264,154,186,0.66887,0.79642
2010,46-65 y.,Rural regions,Next year,0.14325,32,186,0.09276,0.19373
2011,17-29 y.,Urban regions,As soon as possible,0.21199,219,1115,0.18799,0.23599
2011,17-29 y.,Urban regions,Next year,0.21138,255,1115,0.18741,0.23536
2011,17-29 y.,Urban regions,In the next 2 to 5 years,0.44463,464,1115,0.41545,0.47381
2011,17-29 y.,Urban regions,"In the distant future, in more than five years",0.13200,177,1115,0.11212,0.15187
2011,17-29 y.,Rural regions,As soon as possible,0.27655,141,540,0.23879,0.31431
2011,17-29 y.,Rural regions,Next year,0.23733,153,540,0.20141,0.27325
2011,17-29 y.,Rural regions,In the next 2 to 5 years,0.37504,180,540,0.33417,0.41592
2011,17-29 y.,Rural regions,"In the distant future, in more than five years",0.11108,66,540,0.08455,0.13761
2011,30-45 y.,Urban regions,As soon as possible,0.39729,363,1238,0.37002,0.42456
2011,30-45 y.,Urban regions,Next year,0.23264,358,1238,0.20909,0.25618
2011,30-45 y.,Urban regions,In the next 2 to 5 years,0.28803,404,1238,0.26280,0.31327
2011,30-45 y.,Urban regions,"In the distant future, in more than five years",0.08204,113,1238,0.06675,0.09734
2011,30-45 y.,Rural regions,As soon as possible,0.47008,237,637,0.43129,0.50887
2011,30-45 y.,Rural regions,Next year,0.26506,184,637,0.23076,0.29936
2011,30-45 y.,Rural regions,In the next 2 to 5 years,0.19034,169,637,0.15983,0.22085
2011,30-45 y.,Rural regions,"In the distant future, in more than five years",0.07453,47,637,0.05411,0.09494
2011,46-65 y.,Urban regions,As soon as possible,0.56804,217,390,0.51881,0.61727
2011,46-65 y.,Urban regions,Next year,0.26996,97,390,0.22585,0.31408
2011,46-65 y.,Urban regions,In the next 2 to 5 years,0.12568,76,390,0.09273,0.15862
2011,46-65 y.,Rural regions,As soon as possible,0.72820,205,261,0.67412,0.78228
2011,46-65 y.,Rural regions,Next year,0.15455,56,261,0.11061,0.19849
2012,17-29 y.,Urban regions,As soon as possible,0.24534,220,1013,0.21883,0.27185
2012,17-29 y.,Urban regions,Next year,0.21113,216,1013,0.18598,0.23627
2012,17-29 y.,Urban regions,In the next 2 to 5 years,0.42113,425,1013,0.39071,0.45155
2012,17-29 y.,Urban regions,"In the distant future, in more than five years",0.12241,152,1013,0.10222,0.14260
2012,17-29 y.,Rural regions,As soon as possible,0.32880,135,510,0.28799,0.36962
2012,17-29 y.,Rural regions,Next year,0.23620,131,510,0.19930,0.27310
2012,17-29 y.,Rural regions,In the next 2 to 5 years,0.32721,168,510,0.28645,0.36797
2012,17-29 y.,Rural regions,"In the distant future, in more than five years",0.10778,76,510,0.08084,0.13472
2012,30-45 y.,Urban regions,As soon as possible,0.33741,280,1003,0.30814,0.36669
2012,30-45 y.,Urban regions,Next year,0.34099,358,1003,0.31163,0.37034
2012,30-45 y.,Urban regions,In the next 2 to 5 years,0.23662,279,1003,0.21031,0.26294
2012,30-45 y.,Urban regions,"In the distant future, in more than five years",0.08498,86,1003,0.06771,0.10225
2012,30-45 y.,Rural regions,As soon as possible,0.42255,194,538,0.38077,0.46433
2012,30-45 y.,Rural regions,Next year,0.31983,165,538,0.28038,0.35928
2012,30-45 y.,Rural regions,In the next 2 to 5 years,0.20861,128,538,0.17425,0.24298
2012,30-45 y.,Rural regions,"In the distant future, in more than five years",0.04901,51,538,0.03075,0.06726
2012,46-65 y.,Urban regions,As soon as possible,0.58261,255,450,0.53700,0.62822
2012,46-65 y.,Urban regions,Next year,0.26770,124,450,0.22674,0.30865
2012,46-65 y.,Urban regions,In the next 2 to 5 years,0.11851,71,450,0.08861,0.14840
2012,46-65 y.,Rural regions,As soon as possible,0.65776,211,276,0.60168,0.71383
2012,46-65 y.,Rural regions,Next year,0.19017,65,276,0.14378,0.23655
2013,17-29 y.,Urban regions,As soon as possible,0.22397,263,1335,0.20160,0.24635
2013,17-29 y.,Urban regions,Next year,0.24693,314,1335,0.22378,0.27007
2013,17-29 y.,Urban regions,In the next 2 to 5 years,0.40247,546,1335,0.37616,0.42879
2013,17-29 y.,Urban regions,"In the distant future, in more than five years",0.12663,212,1335,0.10878,0.14447
2013,17-29 y.,Rural regions,As soon as possible,0.28704,143,581,0.25023,0.32386
2013,17-29 y.,Rural regions,Next year,0.27528,145,581,0.23893,0.31163
2013,17-29 y.,Rural regions,In the next 2 to 5 years,0.33203,215,581,0.29370,0.37036
2013,17-29 y.,Rural regions,"In the distant future, in more than five years",0.10565,78,581,0.08063,0.13066
2013,30-45 y.,Urban regions,As soon as possible,0.38274,442,1299,0.35630,0.40918
2013,30-45 y.,Urban regions,Next year,0.32073,390,1299,0.29534,0.34612
2013,30-45 y.,Urban regions,In the next 2 to 5 years,0.25348,374,1299,0.22981,0.27714
2013,30-45 y.,Urban regions,"In the distant future, in more than five years",0.04306,93,1299,0.03201,0.05410
2013,30-45 y.,Rural regions,As soon as possible,0.42937,238,574,0.38884,0.46990
2013,30-45 y.,Rural regions,Next year,0.34784,163,574,0.30884,0.38684
2013,30-45 y.,Rural regions,In the next 2 to 5 years,0.15518,120,574,0.12554,0.18483
2013,30-45 y.,Rural regions,"In the distant future, in more than five years",0.06761,53,574,0.04705,0.08817
2013,46-65 y.,Urban regions,As soon as possible,0.52825,283,498,0.48436,0.57214
2013,46-65 y.,Urban regions,Next year,0.27551,136,498,0.23623,0.31479
2013,46-65 y.,Urban regions,In the next 2 to 5 years,0.14834,79,498,0.11709,0.17959
2013,46-65 y.,Rural regions,As soon as possible,0.62732,211,319,0.57418,0.68047
2013,46-65 y.,Rural regions,Next year,0.21961,72,319,0.17411,0.26512
2013,46-65 y.,Rural regions,In the next 2 to 5 years,0.11325,36,319,0.07842,0.14808
2014,17-29 y.,Urban regions,As soon as possible,0.24433,232,1073,0.21861,0.27005
2014,17-29 y.,Urban regions,Next year,0.23139,246,1073,0.20615,0.25664
2014,17-29 y.,Urban regions,In the next 2 to 5 years,0.41544,437,1073,0.38594,0.44494
2014,17-29 y.,Urban regions,"In the distant future, in more than five years",0.10883,158,1073,0.09019,0.12748
2014,17-29 y.,Rural regions,As soon as possible,0.27324,138,491,0.23378,0.31270
2014,17-29 y.,Rural regions,Next year,0.24098,126,491,0.20311,0.27885
2014,17-29 y.,Rural regions,In the next 2 to 5 years,0.38052,171,491,0.33753,0.42351
2014,17-29 y.,Rural regions,"In the distant future, in more than five years",0.10526,56,491,0.07809,0.13244
2014,30-45 y.,Urban regions,As soon as possible,0.40191,347,1014,0.37172,0.43210
2014,30-45 y.,Urban regions,Next year,0.34378,344,1014,0.31453,0.37303
2014,30-45 y.,Urban regions,In the next 2 to 5 years,0.21843,263,1014,0.19299,0.24387
2014,30-45 y.,Urban regions,"In the distant future, in more than five years",0.03588,60,1014,0.02443,0.04734
2014,30-45 y.,Rural regions,As soon as possible,0.44504,168,452,0.39917,0.49090
2014,30-45 y.,Rural regions,Next year,0.26987,124,452,0.22890,0.31084
2014,30-45 y.,Rural regions,In the next 2 to 5 years,0.20428,115,452,0.16707,0.24149
2014,30-45 y.,Rural regions,"In the distant future, in more than five years",0.08081,45,452,0.05566,0.10596
2014,46-65 y.,Urban regions,As soon as possible,0.53567,232,432,0.48859,0.58276
2014,46-65 y.,Urban regions,Next year,0.25389,127,432,0.21280,0.29498
2014,46-65 y.,Urban regions,In the next 2 to 5 years,0.17405,73,432,0.13825,0.20984
2014,46-65 y.,Rural regions,As soon as possible,0.65305,188,241,0.59283,0.71327
2014,46-65 y.,Rural regions,Next year,0.21709,53,241,0.16493,0.26925
2015,17-29 y.,Urban regions,As soon as possible,0.26451,233,1120,0.23867,0.29036
2015,17-29 y.,Urban regions,Next year,0.21871,254,1120,0.19449,0.24293
2015,17-29 y.,Urban regions,In the next 2 to 5 years,0.42790,494,1120,0.39891,0.45689
2015,17-29 y.,Urban regions,"In the distant future, in more than five years",0.08888,139,1120,0.07221,0.10555
2015,17-29 y.,Rural regions,As soon as possible,0.21900,109,483,0.18208,0.25592
2015,17-29 y.,Rural regions,Next year,0.28006,118,483,0.23997,0.32014
2015,17-29 y.,Rural regions,In the next 2 to 5 years,0.39772,206,483,0.35403,0.44142
2015,17-29 y.,Rural regions,"In the distant future, in more than five years",0.10322,50,483,0.07606,0.13039
2015,30-45 y.,Urban regions,As soon as possible,0.38528,348,1058,0.35595,0.41462
2015,30-45 y.,Urban regions,Next year,0.28197,311,1058,0.25484,0.30909
2015,30-45 y.,Urban regions,In the next 2 to 5 years,0.26884,310,1058,0.24211,0.29557
2015,30-45 y.,Urban regions,"In the distant future, in more than five years",0.06391,89,1058,0.04916,0.07865
2015,30-45 y.,Rural regions,As soon as possible,0.39873,164,460,0.35393,0.44352
2015,30-45 y.,Rural regions,Next year,0.34093,138,460,0.29757,0.38430
2015,30-45 y.,Rural regions,In the next 2 to 5 years,0.21466,110,460,0.17709,0.25222
2015,30-45 y.,Rural regions,"In the distant future, in more than five years",0.04568,48,460,0.02658,0.06479
2015,46-65 y.,Urban regions,As soon as possible,0.55871,219,428,0.51161,0.60581
2015,46-65 y.,Urban regions,Next year,0.23317,121,428,0.19306,0.27328
2015,46-65 y.,Urban regions,In the next 2 to 5 years,0.18341,88,428,0.14670,0.22012
2015,46-65 y.,Rural regions,As soon as possible,0.60578,173,282,0.54864,0.66292
2015,46-65 y.,Rural regions,Next year,0.21467,65,282,0.16666,0.26268
2015,46-65 y.,Rural regions,In the next 2 to 5 years,0.12380,44,282,0.08529,0.16231
2016,17-29 y.,Urban regions,As soon as possible,0.21873,388,1538,0.19806,0.23940
2016,17-29 y.,Urban regions,Next year,0.24324,366,1538,0.22179,0.26469
2016,17-29 y.,Urban regions,In the next 2 to 5 years,0.43484,620,1538,0.41005,0.45962
2016,17-29 y.,Urban regions,"In the distant future, in more than five years",0.10319,164,1538,0.08798,0.11840
2016,17-29 y.,Rural regions,As soon as possible,0.26991,195,657,0.23594,0.30388
2016,17-29 y.,Rural regions,Next year,0.23862,168,657,0.20600,0.27124
2016,17-29 y.,Rural regions,In the next 2 to 5 years,0.41645,240,657,0.37872,0.45417
2016,17-29 y.,Rural regions,"In the distant future, in more than five years",0.07503,54,657,0.05487,0.09519
2016,30-45 y.,Urban regions,As soon as possible,0.35070,676,1663,0.32775,0.37364
2016,30-45 y.,Urban regions,Next year,0.37600,513,1663,0.35271,0.39929
2016,30-45 y.,Urban regions,In the next 2 to 5 years,0.21469,378,1663,0.19495,0.23443
2016,30-45 y.,Urban regions,"In the distant future, in more than five years",0.05862,96,1663,0.04732,0.06991
2016,30-45 y.,Rural regions,As soon as possible,0.37957,326,714,0.34395,0.41519
2016,30-45 y.,Rural regions,Next year,0.36700,186,714,0.33162,0.40238
2016,30-45 y.,Rural regions,In the next 2 to 5 years,0.19490,157,714,0.16582,0.22397
2016,30-45 y.,Rural regions,"In the distant future, in more than five years",0.05853,45,714,0.04130,0.07576
2016,46-65 y.,Urban regions,As soon as possible,0.54735,288,600,0.50749,0.58722
2016,46-65 y.,Urban regions,Next year,0.20734,171,600,0.17487,0.23980
2016,46-65 y.,Urban regions,In the next 2 to 5 years,0.17562,107,600,0.14515,0.20609
2016,46-65 y.,Urban regions,"In the distant future, in more than five years",0.06969,34,600,0.04930,0.09008
2016,46-65 y.,Rural regions,As soon as possible,0.48635,172,314,0.43098,0.54172
2016,46-65 y.,Rural regions,Next year,0.26002,93,314,0.21143,0.30862
2016,46-65 y.,Rural regions,In the next 2 to 5 years,0.16663,49,314,0.12534,0.20791
2017,17-29 y.,Urban regions,As soon as possible,0.22378,451,1804,0.20454,0.24302
2017,17-29 y.,Urban regions,Next year,0.30712,444,1804,0.28582,0.32841
2017,17-29 y.,Urban regions,In the next 2 to 5 years,0.37168,711,1804,0.34938,0.39399
2017,17-29 y.,Urban regions,"In the distant future, in more than five years",0.09742,198,1804,0.08373,0.11111
2017,17-29 y.,Rural regions,As soon as possible,0.27915,208,787,0.24779,0.31051
2017,17-29 y.,Rural regions,Next year,0.22382,209,787,0.19468,0.25296
2017,17-29 y.,Rural regions,In the next 2 to 5 years,0.40761,290,787,0.37326,0.44197
2017,17-29 y.,Rural regions,"In the distant future, in more than five years",0.08942,80,787,0.06947,0.10937
2017,30-45 y.,Urban regions,As soon as possible,0.37155,650,1808,0.34927,0.39383
2017,30-45 y.,Urban regions,Next year,0.32361,538,1808,0.30204,0.34518
2017,30-45 y.,Urban regions,In the next 2 to 5 years,0.25391,515,1808,0.23385,0.27398
2017,30-45 y.,Urban regions,"In the distant future, in more than five years",0.05092,105,1808,0.04079,0.06106
2017,30-45 y.,Rural regions,As soon as possible,0.39926,302,765,0.36454,0.43399
2017,30-45 y.,Rural regions,Next year,0.35813,247,765,0.32413,0.39212
2017,30-45 y.,Rural regions,In the next 2 to 5 years,0.20740,160,765,0.17865,0.23615
2017,30-45 y.,Rural regions,"In the distant future, in more than five years",0.03521,56,765,0.02214,0.04828
2017,46-65 y.,Urban regions,As soon as possible,0.40318,331,726,0.36747,0.43889
2017,46-65 y.,Urban regions,Next year,0.31850,220,726,0.28458,0.35241
2017,46-65 y.,Urban regions,In the next 2 to 5 years,0.19354,134,726,0.16478,0.22230
2017,46-65 y.,Urban regions,"In the distant future, in more than five years",0.08478,41,726,0.06451,0.10506
2017,46-65 y.,Rural regions,As soon as possible,0.53035,184,333,0.47666,0.58403
2017,46-65 y.,Rural regions,Next year,0.31955,113,333,0.26939,0.36971
2017,46-65 y.,Rural regions,In the next 2 to 5 years,0.10532,36,333,0.07230,0.13834
2018,17-29 y.,Urban regions,As soon as possible,0.19280,377,1588,0.17339,0.21221
2018,17-29 y.,Urban regions,Next year,0.28380,430,1588,0.26162,0.30599
2018,17-29 y.,Urban regions,In the next 2 to 5 years,0.43183,629,1588,0.40746,0.45620
2018,17-29 y.,Urban regions,"In the distant future, in more than five years",0.09157,152,1588,0.07738,0.10576
2018,17-29 y.,Rural regions,As soon as possible,0.34801,161,626,0.31067,0.38536
2018,17-29 y.,Rural regions,Next year,0.28390,175,626,0.24855,0.31925
2018,17-29 y.,Rural regions,In the next 2 to 5 years,0.28959,231,626,0.25403,0.32515
2018,17-29 y.,Rural regions,"In the distant future, in more than five years",0.07850,59,626,0.05741,0.09958
2018,30-45 y.,Urban regions,As soon as possible,0.32966,578,1603,0.30664,0.35268
2018,30-45 y.,Urban regions,Next year,0.38454,513,1603,0.36072,0.40836
2018,30-45 y.,Urban regions,In the next 2 to 5 years,0.24027,419,1603,0.21935,0.26119
2018,30-45 y.,Urban regions,"In the distant future, in more than five years",0.04553,93,1603,0.03532,0.05574
2018,30-45 y.,Rural regions,As soon as possible,0.31554,243,657,0.27998,0.35110
2018,30-45 y.,Rural regions,Next year,0.40606,215,657,0.36848,0.44364
2018,30-45 y.,Rural regions,In the next 2 to 5 years,0.22575,164,657,0.19376,0.25775
2018,30-45 y.,Rural regions,"In the distant future, in more than five years",0.05265,35,657,0.03556,0.06974
2018,46-65 y.,Urban regions,As soon as possible,0.47206,323,694,0.43489,0.50922
2018,46-65 y.,Urban regions,Next year,0.29974,204,694,0.26563,0.33385
