year,migback,sampreg,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No migration background,East,As soon as possible,0.05429,452,898,0.03946,0.06912
2011,No migration background,East,Next year,0.02407,256,898,0.01404,0.03409
2011,No migration background,East,In the next 2 to 5 years,0.02032,190,898,0.01109,0.02956
2011,Direct migration background,West,As soon as possible,0.06013,222,684,0.04230,0.07796
2011,Direct migration background,West,Next year,0.02998,154,684,0.01719,0.04277
2011,Direct migration background,West,In the next 2 to 5 years,0.04883,216,684,0.03267,0.06500
2011,Direct migration background,West,"In the distant future, in more than five years",0.01759,92,684,0.00773,0.02745
2011,Indirect migration background,West,As soon as possible,0.03182,82,351,0.01343,0.05021
2011,Indirect migration background,West,Next year,0.02390,93,351,0.00790,0.03991
2011,Indirect migration background,West,In the next 2 to 5 years,0.03967,125,351,0.01922,0.06011
2011,Indirect migration background,West,"In the distant future, in more than five years",0.01338,51,351,0.00134,0.02542
2012,No migration background,West,As soon as possible,0.02430,556,2078,0.01768,0.03093
2012,No migration background,West,Next year,0.02239,606,2078,0.01603,0.02876
2012,No migration background,West,In the next 2 to 5 years,0.02447,670,2078,0.01783,0.03112
2012,No migration background,West,"In the distant future, in more than five years",0.00820,246,2078,0.00433,0.01208
2012,No migration background,East,As soon as possible,0.06668,439,855,0.04994,0.08341
2012,No migration background,East,Next year,0.02311,219,855,0.01303,0.03318
2012,No migration background,East,In the next 2 to 5 years,0.01534,145,855,0.00709,0.02358
2012,No migration background,East,"In the distant future, in more than five years",0.00563,52,855,0.00061,0.01065
2012,Direct migration background,West,As soon as possible,0.05960,209,575,0.04023,0.07897
2012,Direct migration background,West,Next year,0.03474,141,575,0.01976,0.04972
2012,Direct migration background,West,In the next 2 to 5 years,0.03607,155,575,0.02081,0.05132
2012,Direct migration background,West,"In the distant future, in more than five years",0.01206,70,575,0.00313,0.02099
2012,Indirect migration background,West,As soon as possible,0.02904,76,309,0.01029,0.04780
2012,Indirect migration background,West,Next year,0.02914,81,309,0.01036,0.04792
2012,Indirect migration background,West,In the next 2 to 5 years,0.03905,114,309,0.01742,0.06068
2012,Indirect migration background,West,"In the distant future, in more than five years",0.00986,38,309,-0.00117,0.02090
2013,No migration background,West,As soon as possible,0.02465,507,1876,0.01763,0.03167
2013,No migration background,West,Next year,0.02486,597,1876,0.01781,0.03190
2013,No migration background,West,In the next 2 to 5 years,0.02417,583,1876,0.01722,0.03112
2013,No migration background,West,"In the distant future, in more than five years",0.00560,189,1876,0.00222,0.00898
2013,No migration background,East,As soon as possible,0.04698,330,724,0.03155,0.06240
2013,No migration background,East,Next year,0.02783,206,724,0.01584,0.03983
2013,No migration background,East,In the next 2 to 5 years,0.01301,146,724,0.00475,0.02127
2013,No migration background,East,"In the distant future, in more than five years",0.00393,42,724,-0.00063,0.00849
2013,Direct migration background,West,As soon as possible,0.07012,528,1337,0.05642,0.08381
2013,Direct migration background,West,Next year,0.03242,285,1337,0.02292,0.04192
2013,Direct migration background,West,In the next 2 to 5 years,0.04110,386,1337,0.03046,0.05175
2013,Direct migration background,West,"In the distant future, in more than five years",0.01461,138,1337,0.00817,0.02104
2013,Direct migration background,East,As soon as possible,0.08646,58,90,0.02807,0.14485
2013,Direct migration background,East,In the next 2 to 5 years,0.04776,32,90,0.00345,0.09207
2013,Indirect migration background,West,As soon as possible,0.03904,158,605,0.02359,0.05449
2013,Indirect migration background,West,Next year,0.03392,130,605,0.01948,0.04835
2013,Indirect migration background,West,In the next 2 to 5 years,0.04427,219,605,0.02787,0.06067
2013,Indirect migration background,West,"In the distant future, in more than five years",0.01963,98,605,0.00857,0.03069
2014,No migration background,West,As soon as possible,0.02367,446,1587,0.01619,0.03115
2014,No migration background,West,Next year,0.02142,483,1587,0.01429,0.02854
2014,No migration background,West,In the next 2 to 5 years,0.02247,507,1587,0.01517,0.02976
2014,No migration background,West,"In the distant future, in more than five years",0.00527,151,1587,0.00171,0.00883
2014,No migration background,East,As soon as possible,0.05116,304,650,0.03421,0.06811
2014,No migration background,East,Next year,0.02754,193,650,0.01495,0.04013
2014,No migration background,East,In the next 2 to 5 years,0.01619,121,650,0.00648,0.02590
2014,No migration background,East,"In the distant future, in more than five years",0.00424,32,650,-0.00076,0.00924
2014,Direct migration background,West,As soon as possible,0.07111,391,986,0.05506,0.08716
2014,Direct migration background,West,Next year,0.03741,219,986,0.02556,0.04926
2014,Direct migration background,West,In the next 2 to 5 years,0.04445,277,986,0.03158,0.05732
2014,Direct migration background,West,"In the distant future, in more than five years",0.01086,99,986,0.00439,0.01734
2014,Direct migration background,East,As soon as possible,0.08950,37,37,-0.00375,0.18275
2014,Indirect migration background,West,As soon as possible,0.05358,142,474,0.03329,0.07387
2014,Indirect migration background,West,Next year,0.02595,103,474,0.01162,0.04028
2014,Indirect migration background,West,In the next 2 to 5 years,0.04416,159,474,0.02564,0.06268
2014,Indirect migration background,West,"In the distant future, in more than five years",0.01687,70,474,0.00526,0.02847
2015,No migration background,West,As soon as possible,0.02498,412,1503,0.01708,0.03287
2015,No migration background,West,Next year,0.01990,409,1503,0.01283,0.02696
2015,No migration background,West,In the next 2 to 5 years,0.02497,540,1503,0.01708,0.03286
2015,No migration background,West,"In the distant future, in more than five years",0.00475,142,1503,0.00127,0.00822
2015,No migration background,East,As soon as possible,0.04291,252,542,0.02583,0.05999
2015,No migration background,East,Next year,0.02336,165,542,0.01063,0.03609
2015,No migration background,East,In the next 2 to 5 years,0.01905,125,542,0.00753,0.03057
2015,Direct migration background,West,As soon as possible,0.06395,417,1237,0.05031,0.07759
2015,Direct migration background,West,Next year,0.03737,319,1237,0.02680,0.04795
2015,Direct migration background,West,In the next 2 to 5 years,0.04338,374,1237,0.03202,0.05473
2015,Direct migration background,West,"In the distant future, in more than five years",0.01180,127,1237,0.00578,0.01782
2015,Direct migration background,East,As soon as possible,0.08137,58,58,0.01039,0.15234
2015,Indirect migration background,West,As soon as possible,0.04545,121,461,0.02642,0.06449
2015,Indirect migration background,West,Next year,0.03123,97,461,0.01533,0.04712
2015,Indirect migration background,West,In the next 2 to 5 years,0.04679,179,461,0.02749,0.06609
2015,Indirect migration background,West,"In the distant future, in more than five years",0.01511,64,461,0.00396,0.02626
2016,No migration background,West,As soon as possible,0.01979,317,1326,0.01229,0.02729
2016,No migration background,West,Next year,0.02313,402,1326,0.01504,0.03122
2016,No migration background,West,In the next 2 to 5 years,0.02497,471,1326,0.01657,0.03337
2016,No migration background,West,"In the distant future, in more than five years",0.00705,136,1326,0.00254,0.01155
2016,No migration background,East,As soon as possible,0.03954,204,497,0.02239,0.05669
2016,No migration background,East,Next year,0.03016,160,497,0.01511,0.04521
2016,No migration background,East,In the next 2 to 5 years,0.01882,102,497,0.00686,0.03078
2016,No migration background,East,"In the distant future, in more than five years",0.00342,31,497,-0.00172,0.00856
2016,Direct migration background,West,As soon as possible,0.06882,1205,2805,0.05945,0.07819
2016,Direct migration background,West,Next year,0.03681,700,2805,0.02984,0.04378
2016,Direct migration background,West,In the next 2 to 5 years,0.03576,705,2805,0.02889,0.04263
2016,Direct migration background,West,"In the distant future, in more than five years",0.01597,195,2805,0.01133,0.02061
2016,Direct migration background,East,As soon as possible,0.08026,229,484,0.05603,0.10449
2016,Direct migration background,East,Next year,0.06324,147,484,0.04153,0.08494
2016,Direct migration background,East,In the next 2 to 5 years,0.08545,108,484,0.06052,0.11039
2016,Indirect migration background,West,As soon as possible,0.03840,91,381,0.01908,0.05772
2016,Indirect migration background,West,Next year,0.03281,102,381,0.01490,0.05072
2016,Indirect migration background,West,In the next 2 to 5 years,0.05869,154,381,0.03506,0.08232
2016,Indirect migration background,West,"In the distant future, in more than five years",0.00601,34,381,-0.00176,0.01378
2017,No migration background,West,As soon as possible,0.01976,364,1437,0.01256,0.02695
2017,No migration background,West,Next year,0.02362,447,1437,0.01576,0.03147
2017,No migration background,West,In the next 2 to 5 years,0.02310,492,1437,0.01533,0.03087
2017,No migration background,West,"In the distant future, in more than five years",0.00491,134,1437,0.00130,0.00853
2017,No migration background,East,As soon as possible,0.03350,181,535,0.01824,0.04876
2017,No migration background,East,Next year,0.02723,176,535,0.01343,0.04104
2017,No migration background,East,In the next 2 to 5 years,0.02110,139,535,0.00891,0.03328
2017,No migration background,East,"In the distant future, in more than five years",0.00565,39,535,-0.00071,0.01200
2017,Direct migration background,West,As soon as possible,0.06748,1248,3319,0.05895,0.07602
2017,Direct migration background,West,Next year,0.04334,871,3319,0.03641,0.05027
2017,Direct migration background,West,In the next 2 to 5 years,0.04245,955,3319,0.03559,0.04931
2017,Direct migration background,West,"In the distant future, in more than five years",0.01341,245,3319,0.00950,0.01733
2017,Direct migration background,East,As soon as possible,0.09271,230,536,0.06813,0.11728
2017,Direct migration background,East,Next year,0.07151,171,536,0.04968,0.09335
2017,Direct migration background,East,In the next 2 to 5 years,0.05694,135,536,0.03731,0.07658
2017,Indirect migration background,West,As soon as possible,0.03356,104,399,0.01587,0.05125
2017,Indirect migration background,West,Next year,0.03571,121,399,0.01748,0.05394
2017,Indirect migration background,West,In the next 2 to 5 years,0.03302,126,399,0.01546,0.05057
2017,Indirect migration background,West,"In the distant future, in more than five years",0.01042,48,399,0.00044,0.02039
2018,No migration background,West,As soon as possible,0.01690,358,1390,0.01012,0.02368
2018,No migration background,West,Next year,0.02269,433,1390,0.01485,0.03052
2018,No migration background,West,In the next 2 to 5 years,0.02402,488,1390,0.01596,0.03207
2018,No migration background,West,"In the distant future, in more than five years",0.00455,111,1390,0.00101,0.00809
2018,No migration background,East,As soon as possible,0.03171,182,514,0.01654,0.04687
2018,No migration background,East,Next year,0.03014,175,514,0.01534,0.04493
2018,No migration background,East,In the next 2 to 5 years,0.01735,121,514,0.00605,0.02864
2018,No migration background,East,"In the distant future, in more than five years",0.00436,36,514,-0.00134,0.01007
2018,Direct migration background,West,As soon as possible,0.06591,1048,2799,0.05672,0.07510
2018,Direct migration background,West,Next year,0.04386,778,2799,0.03627,0.05145
2018,Direct migration background,West,In the next 2 to 5 years,0.03650,784,2799,0.02955,0.04344
2018,Direct migration background,West,"In the distant future, in more than five years",0.01228,189,2799,0.00820,0.01636
2018,Direct migration background,East,As soon as possible,0.09034,184,439,0.06350,0.11719
2018,Direct migration background,East,Next year,0.07442,144,439,0.04984,0.09900
2018,Direct migration background,East,In the next 2 to 5 years,0.06436,111,439,0.04138,0.08734
2018,Indirect migration background,West,As soon as possible,0.02758,88,376,0.01100,0.04415
2018,Indirect migration background,West,Next year,0.03905,117,376,0.01944,0.05865
2018,Indirect migration background,West,In the next 2 to 5 years,0.03290,132,376,0.01484,0.05095
2018,Indirect migration background,West,"In the distant future, in more than five years",0.00848,39,376,-0.00080,0.01776
2019,No migration background,West,As soon as possible,0.01475,298,1235,0.00802,0.02148
2019,No migration background,West,Next year,0.02287,416,1235,0.01453,0.03121
2019,No migration background,West,In the next 2 to 5 years,0.02267,410,1235,0.01436,0.03097
2019,No migration background,West,"In the distant future, in more than five years",0.00431,111,1235,0.00066,0.00797
2019,No migration background,East,As soon as possible,0.02672,151,436,0.01156,0.04187
2019,No migration background,East,Next year,0.02421,158,436,0.00977,0.03866
2019,No migration background,East,In the next 2 to 5 years,0.02091,127,436,0.00746,0.03436
2019,Direct migration background,West,As soon as possible,0.05822,896,2276,0.04860,0.06785
2019,Direct migration background,West,Next year,0.04331,656,2276,0.03494,0.05167
2019,Direct migration background,West,In the next 2 to 5 years,0.03211,588,2276,0.02487,0.03936
2019,Direct migration background,West,"In the distant future, in more than five years",0.01186,136,2276,0.00741,0.01631
2019,Direct migration background,East,As soon as possible,0.08652,114,320,0.05567,0.11737
2019,Direct migration background,East,Next year,0.06504,99,320,0.03798,0.09211
2019,Direct migration background,East,In the next 2 to 5 years,0.05369,107,320,0.02895,0.07842
2019,Indirect migration background,West,As soon as possible,0.03418,89,313,0.01402,0.05435
2019,Indirect migration background,West,Next year,0.02760,79,313,0.00942,0.04578
2019,Indirect migration background,West,In the next 2 to 5 years,0.03266,105,313,0.01294,0.05239
2019,Indirect migration background,West,"In the distant future, in more than five years",0.01043,40,313,-0.00084,0.02170
2020,No migration background,West,As soon as possible,0.01676,299,1218,0.00954,0.02397
2020,No migration background,West,Next year,0.02404,418,1218,0.01543,0.03264
2020,No migration background,West,In the next 2 to 5 years,0.02264,401,1218,0.01428,0.03100
2020,No migration background,West,"In the distant future, in more than five years",0.00426,100,1218,0.00060,0.00792
2020,No migration background,East,As soon as possible,0.02560,131,424,0.01055,0.04065
2020,No migration background,East,Next year,0.02648,147,424,0.01118,0.04178
2020,No migration background,East,In the next 2 to 5 years,0.01786,115,424,0.00524,0.03048
2020,No migration background,East,"In the distant future, in more than five years",0.00462,31,424,-0.00184,0.01108
2020,Direct migration background,West,As soon as possible,0.06628,1132,2558,0.05664,0.07593
2020,Direct migration background,West,Next year,0.04182,614,2558,0.03406,0.04958
2020,Direct migration background,West,In the next 2 to 5 years,0.03297,659,2558,0.02605,0.03989
2020,Direct migration background,West,"In the distant future, in more than five years",0.01324,153,2558,0.00881,0.01767
2020,Direct migration background,East,As soon as possible,0.11250,180,392,0.08118,0.14382
2020,Direct migration background,East,Next year,0.05068,89,392,0.02894,0.07242
2020,Direct migration background,East,In the next 2 to 5 years,0.05605,123,392,0.03325,0.07885
2020,Indirect migration background,West,As soon as possible,0.02506,69,315,0.00777,0.04234
2020,Indirect migration background,West,Next year,0.03612,96,315,0.01548,0.05676
2020,Indirect migration background,West,In the next 2 to 5 years,0.03508,116,315,0.01473,0.05543
2020,Indirect migration background,West,"In the distant future, in more than five years",0.00799,34,315,-0.00186,0.01784
2021,No migration background,West,As soon as possible,0.01696,205,871,0.00838,0.02554
2021,No migration background,West,Next year,0.02711,328,871,0.01632,0.03791
2021,No migration background,West,In the next 2 to 5 years,0.02199,276,871,0.01225,0.03174
2021,No migration background,West,"In the distant future, in more than five years",0.00479,62,871,0.00020,0.00937
2021,No migration background,East,As soon as possible,0.01434,70,253,-0.00034,0.02901
2021,No migration background,East,Next year,0.02407,101,253,0.00515,0.04300
2021,No migration background,East,In the next 2 to 5 years,0.01713,82,253,0.00111,0.03315
2021,Direct migration background,West,As soon as possible,0.05563,548,1464,0.04388,0.06737
2021,Direct migration background,West,Next year,0.04886,391,1464,0.03781,0.05991
2021,Direct migration background,West,In the next 2 to 5 years,0.03131,381,1464,0.02238,0.04023
2021,Direct migration background,West,"In the distant future, in more than five years",0.01044,144,1464,0.00523,0.01565
2021,Direct migration background,East,As soon as possible,0.09011,85,192,0.04950,0.13072
2021,Direct migration background,East,Next year,0.08960,64,192,0.04910,0.13011
2021,Direct migration background,East,In the next 2 to 5 years,0.02666,43,192,0.00382,0.04951
2021,Indirect migration background,West,As soon as possible,0.02933,46,164,0.00343,0.05524
2021,Indirect migration background,West,Next year,0.04152,67,164,0.01090,0.07215
2021,Indirect migration background,West,In the next 2 to 5 years,0.02342,51,164,0.00020,0.04663
2022,No migration background,West,As soon as possible,0.01151,224,1128,0.00528,0.01774
2022,No migration background,West,Next year,0.02437,439,1128,0.01537,0.03338
2022,No migration background,West,In the next 2 to 5 years,0.01937,375,1128,0.01133,0.02742
2022,No migration background,West,"In the distant future, in more than five years",0.00481,90,1128,0.00077,0.00885
2022,No migration background,East,As soon as possible,0.01044,78,413,0.00063,0.02026
2022,No migration background,East,Next year,0.03388,193,413,0.01641,0.05135
2022,No migration background,East,In the next 2 to 5 years,0.01801,111,413,0.00517,0.03086
2022,No migration background,East,"In the distant future, in more than five years",0.00369,31,413,-0.00216,0.00955
2022,Direct migration background,West,As soon as possible,0.04567,473,1344,0.03451,0.05684
2022,Direct migration background,West,Next year,0.04089,397,1344,0.03030,0.05148
2022,Direct migration background,West,In the next 2 to 5 years,0.03184,363,1344,0.02245,0.04124
2022,Direct migration background,West,"In the distant future, in more than five years",0.00549,111,1344,0.00154,0.00944
2022,Direct migration background,East,As soon as possible,0.05537,109,236,0.02613,0.08461
2022,Direct migration background,East,Next year,0.05113,66,236,0.02297,0.07930
2022,Direct migration background,East,In the next 2 to 5 years,0.05136,61,236,0.02314,0.07958
2022,Indirect migration background,West,As soon as possible,0.01398,39,197,-0.00246,0.03041
2022,Indirect migration background,West,Next year,0.03446,101,197,0.00892,0.05999
2022,Indirect migration background,West,In the next 2 to 5 years,0.02888,57,197,0.00544,0.05233
