"year","migback","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2013","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2014","direkter Migrationshintergrund","Ländlicher Raum","7.16","7.5","815","4","6","9","10","10","7.01","7.31","0","10","8","8"
"2014","direkter Migrationshintergrund","Städtischer Raum","7.02","7.5","2503","4","6","8","10","10","6.93","7.11","0","10","8","8"
"2014","indirekter Migrationshintergrund","Ländlicher Raum","7.21","6.5","237","5","6","9","10","10","6.93","7.49","0","10","7","8"
"2014","indirekter Migrationshintergrund","Städtischer Raum","7.15","7.5","1008","4","6","9","10","10","7.02","7.28","0","10","8","8"
"2014","kein Migrationshintergrund","Ländlicher Raum","7.04","7.5","4884","4","6","8","9","10","6.98","7.1","0","10","8","8"
"2014","kein Migrationshintergrund","Städtischer Raum","7","6.5","7671","4","6","8","9","10","6.95","7.05","0","10","8","8"
"2014","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2015","direkter Migrationshintergrund","Ländlicher Raum","7.37","7.5","690","4","6","9","10","10","7.22","7.52","0","10","8","8"
"2015","direkter Migrationshintergrund","Städtischer Raum","7.11","7.5","2086","4","6","8","10","10","7.02","7.2","0","10","8","8"
"2015","indirekter Migrationshintergrund","Ländlicher Raum","7.31","7.5","212","5","6","8","9","10","7.03","7.59","0","10","7","8"
"2015","indirekter Migrationshintergrund","Städtischer Raum","7.25","7.5","907","4","6","9","10","10","7.11","7.39","0","10","7","8"
"2015","kein Migrationshintergrund","Ländlicher Raum","7.09","7.5","4624","4","6","8","9","10","7.03","7.15","0","10","8","8"
"2015","kein Migrationshintergrund","Städtischer Raum","7.05","7.5","7130","4","6","8","9","10","7","7.1","0","10","8","8"
"2015","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2016","direkter Migrationshintergrund","Ländlicher Raum","7.46","7.5","796","5","7","9","10","10","7.32","7.6","0","10","8","8"
"2016","direkter Migrationshintergrund","Städtischer Raum","7.24","7.5","2294","5","6","8","9","10","7.16","7.32","0","10","8","8"
"2016","indirekter Migrationshintergrund","Ländlicher Raum","7.13","7.5","219","4","6","9","10","10","6.84","7.42","0","10","8","8"
"2016","indirekter Migrationshintergrund","Städtischer Raum","7.49","7.5","850","5","7","9","10","10","7.35","7.63","0","10","8","8"
"2016","kein Migrationshintergrund","Ländlicher Raum","7.15","7.5","4327","5","6","8","9","10","7.09","7.21","0","10","8","8"
"2016","kein Migrationshintergrund","Städtischer Raum","6.99","6.5","6690","4","6","8","9","10","6.94","7.04","0","10","8","8"
"2016","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2017","direkter Migrationshintergrund","Ländlicher Raum","7.35","7.5","756","5","6","9","9","10","7.22","7.48","0","10","8","8"
"2017","direkter Migrationshintergrund","Städtischer Raum","7.17","7.5","2183","5","6","8","10","10","7.09","7.25","0","10","7","8"
"2017","indirekter Migrationshintergrund","Ländlicher Raum","6.86","7.5","221","2","6","8","9","10","6.57","7.15","0","10","7","8"
"2017","indirekter Migrationshintergrund","Städtischer Raum","7.41","7.5","943","5","7","9","10","10","7.28","7.54","0","10","7","8"
"2017","kein Migrationshintergrund","Ländlicher Raum","7.13","7.5","5016","5","6","8","9","10","7.08","7.18","0","10","8","8"
"2017","kein Migrationshintergrund","Städtischer Raum","7.07","6.5","7786","4","6","8","9","10","7.03","7.11","0","10","8","8"
"2017","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2018","direkter Migrationshintergrund","Ländlicher Raum","7.18","7.5","726","5","6","8","9","10","7.04","7.32","0","10","8","8"
"2018","direkter Migrationshintergrund","Städtischer Raum","7.15","7.5","2128","5","6","8","10","10","7.07","7.23","0","10","7","8"
"2018","indirekter Migrationshintergrund","Ländlicher Raum","7.26","7.5","236","5","6","9","9","10","6.98","7.54","0","10","7","8"
"2018","indirekter Migrationshintergrund","Städtischer Raum","7.31","7.5","977","5","6","9","10","10","7.18","7.44","0","10","7","8"
"2018","kein Migrationshintergrund","Ländlicher Raum","7.1","6.5","4802","5","6","8","9","10","7.04","7.16","0","10","7","8"
"2018","kein Migrationshintergrund","Städtischer Raum","7.02","6.5","7585","4","6","8","9","10","6.98","7.06","0","10","7","8"
"2018","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2019","direkter Migrationshintergrund","Ländlicher Raum","7.43","7.5","633","5","6","9","10","10","7.28","7.58","0","10","8","8"
"2019","direkter Migrationshintergrund","Städtischer Raum","7.28","7.5","1871","5","6","9","9","10","7.19","7.37","0","10","8","8"
"2019","indirekter Migrationshintergrund","Ländlicher Raum","7.34","7.5","272","4","6","9","10","10","7.11","7.57","0","10","8","8"
"2019","indirekter Migrationshintergrund","Städtischer Raum","7.34","7.5","1027","5","6","9","10","10","7.22","7.46","0","10","8","8"
"2019","kein Migrationshintergrund","Ländlicher Raum","7.21","7.5","4754","5","6","8","9","10","7.16","7.26","0","10","8","8"
"2019","kein Migrationshintergrund","Städtischer Raum","7.16","7.5","7830","5","6","8","9","10","7.12","7.2","0","10","8","8"
"2019","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2020","direkter Migrationshintergrund","Ländlicher Raum","7.39","7.5","948","5","6","9","10","10","7.25","7.53","0","10","8","8"
"2020","direkter Migrationshintergrund","Städtischer Raum","7.07","6.5","2902","4","6","8","9","10","6.99","7.15","0","10","8","8"
"2020","indirekter Migrationshintergrund","Ländlicher Raum","6.93","7.5","235","4","5","8","10","10","6.67","7.19","0","10","8","8"
"2020","indirekter Migrationshintergrund","Städtischer Raum","7.27","7.5","952","5","6","9","9","10","7.14","7.4","0","10","8","8"
"2020","kein Migrationshintergrund","Ländlicher Raum","7.15","7.5","4392","5","6","8","9","10","7.09","7.21","0","10","8","8"
"2020","kein Migrationshintergrund","Städtischer Raum","7.09","6.5","7356","4","6","8","9","10","7.05","7.13","0","10","8","8"
"2020","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2020","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
