year,age_gr,pgisced97,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.02295,39,191,0.00166,0.04425
2000,46-65 y.,Primary Level,Almost impossible,0.26197,49,49,0.13757,0.38636
2000,46-65 y.,Lower Secondary Level,Difficult,0.08125,74,295,0.05002,0.11248
2000,46-65 y.,Lower Secondary Level,Almost impossible,0.19857,221,295,0.15297,0.24417
2000,46-65 y.,Upper Secondary Level,Easy,0.00854,38,853,0.00236,0.01472
2000,46-65 y.,Upper Secondary Level,Difficult,0.07162,326,853,0.05431,0.08894
2000,46-65 y.,Upper Secondary Level,Almost impossible,0.10547,489,853,0.08484,0.12609
2000,46-65 y.,First Stage of Tertiary Education,Difficult,0.05442,37,78,0.00375,0.10510
2000,46-65 y.,First Stage of Tertiary Education,Almost impossible,0.05625,41,78,0.00479,0.10772
2000,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03836,60,139,0.00632,0.07041
2000,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.05170,79,139,0.01476,0.08864
2001,17-29 y.,Pre-primary Level,Easy,0.17913,100,418,0.14232,0.21593
2001,17-29 y.,Pre-primary Level,Difficult,0.38640,214,418,0.33967,0.43314
2001,17-29 y.,Pre-primary Level,Almost impossible,0.18947,104,418,0.15186,0.22708
2001,17-29 y.,Lower Secondary Level,Easy,0.06138,59,321,0.03508,0.08767
2001,17-29 y.,Lower Secondary Level,Difficult,0.22334,218,321,0.17771,0.26898
2001,17-29 y.,Lower Secondary Level,Almost impossible,0.04897,44,321,0.02533,0.07262
2001,17-29 y.,Upper Secondary Level,Easy,0.09565,172,584,0.07178,0.11953
2001,17-29 y.,Upper Secondary Level,Difficult,0.15498,327,584,0.12561,0.18436
2001,17-29 y.,Upper Secondary Level,Almost impossible,0.04009,85,584,0.02416,0.05601
2001,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.11284,31,31,-0.00038,0.22607
2001,30-45 y.,Lower Secondary Level,Difficult,0.17915,98,157,0.11897,0.23933
2001,30-45 y.,Lower Secondary Level,Almost impossible,0.10035,59,157,0.05320,0.14750
2001,30-45 y.,Upper Secondary Level,Easy,0.03377,134,733,0.02068,0.04685
2001,30-45 y.,Upper Secondary Level,Difficult,0.10755,455,733,0.08511,0.12999
2001,30-45 y.,Upper Secondary Level,Almost impossible,0.03014,144,733,0.01776,0.04253
2001,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.12389,68,68,0.04500,0.20278
2001,30-45 y.,First Stage of Tertiary Education,Easy,0.04069,31,86,-0.00131,0.08269
2001,30-45 y.,First Stage of Tertiary Education,Difficult,0.07092,55,86,0.01635,0.12549
2001,30-45 y.,Second Stage of Tertiary Education,Easy,0.02553,39,140,-0.00069,0.05175
2001,30-45 y.,Second Stage of Tertiary Education,Difficult,0.06063,101,140,0.02096,0.10031
2001,46-65 y.,Primary Level,Almost impossible,0.22218,32,32,0.07584,0.36852
2001,46-65 y.,Lower Secondary Level,Difficult,0.08208,63,211,0.04496,0.11921
2001,46-65 y.,Lower Secondary Level,Almost impossible,0.16502,148,211,0.11482,0.21523
2001,46-65 y.,Upper Secondary Level,Difficult,0.07122,275,720,0.05242,0.09002
2001,46-65 y.,Upper Secondary Level,Almost impossible,0.10497,445,720,0.08257,0.12738
2001,46-65 y.,First Stage of Tertiary Education,Almost impossible,0.06402,36,36,-0.01708,0.14511
2001,46-65 y.,Second Stage of Tertiary Education,Difficult,0.04437,58,126,0.00827,0.08047
2001,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.05143,68,126,0.01271,0.09014
2002,17-29 y.,Pre-primary Level,Easy,0.15613,96,470,0.12328,0.18898
2002,17-29 y.,Pre-primary Level,Difficult,0.42420,261,470,0.37947,0.46893
2002,17-29 y.,Pre-primary Level,Almost impossible,0.19195,113,470,0.15631,0.22760
2002,17-29 y.,Lower Secondary Level,Easy,0.05744,59,299,0.03102,0.08386
2002,17-29 y.,Lower Secondary Level,Difficult,0.21800,201,299,0.17112,0.26488
2002,17-29 y.,Lower Secondary Level,Almost impossible,0.04488,39,299,0.02138,0.06839
2002,17-29 y.,Upper Secondary Level,Easy,0.10018,189,637,0.07685,0.12352
2002,17-29 y.,Upper Secondary Level,Difficult,0.18911,368,637,0.15868,0.21955
2002,17-29 y.,Upper Secondary Level,Almost impossible,0.03455,80,637,0.02036,0.04874
2002,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.17800,44,44,0.06367,0.29233
2002,30-45 y.,Lower Secondary Level,Difficult,0.20235,95,142,0.13603,0.26866
2002,30-45 y.,Lower Secondary Level,Almost impossible,0.07978,47,142,0.03506,0.12451
2002,30-45 y.,Upper Secondary Level,Easy,0.03183,121,756,0.01931,0.04435
2002,30-45 y.,Upper Secondary Level,Difficult,0.12946,487,756,0.10551,0.15340
2002,30-45 y.,Upper Secondary Level,Almost impossible,0.03560,148,756,0.02238,0.04882
2002,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.13747,75,75,0.05901,0.21593
2002,30-45 y.,First Stage of Tertiary Education,Difficult,0.07439,53,53,0.00307,0.14571
2002,30-45 y.,Second Stage of Tertiary Education,Easy,0.01831,34,177,-0.00150,0.03812
2002,30-45 y.,Second Stage of Tertiary Education,Difficult,0.07405,99,177,0.03536,0.11274
2002,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.02168,44,177,0.00016,0.04320
2002,46-65 y.,Lower Secondary Level,Difficult,0.05987,47,195,0.02649,0.09326
2002,46-65 y.,Lower Secondary Level,Almost impossible,0.20194,148,195,0.14545,0.25843
2002,46-65 y.,Upper Secondary Level,Easy,0.01040,42,745,0.00311,0.01770
2002,46-65 y.,Upper Secondary Level,Difficult,0.06754,276,745,0.04951,0.08558
2002,46-65 y.,Upper Secondary Level,Almost impossible,0.10388,427,745,0.08196,0.12581
2002,46-65 y.,First Stage of Tertiary Education,Almost impossible,0.06880,40,40,-0.01064,0.14824
2002,46-65 y.,Second Stage of Tertiary Education,Difficult,0.04385,72,144,0.01029,0.07741
2002,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.04865,72,144,0.01339,0.08391
2003,17-29 y.,Pre-primary Level,Easy,0.08719,65,417,0.06008,0.11430
2003,17-29 y.,Pre-primary Level,Difficult,0.42467,252,417,0.37717,0.47217
2003,17-29 y.,Pre-primary Level,Almost impossible,0.14452,100,417,0.11073,0.17831
2003,17-29 y.,Lower Secondary Level,Easy,0.05453,38,213,0.02397,0.08510
2003,17-29 y.,Lower Secondary Level,Difficult,0.21733,175,213,0.16181,0.27284
2003,17-29 y.,Upper Secondary Level,Easy,0.06670,136,557,0.04596,0.08744
2003,17-29 y.,Upper Secondary Level,Difficult,0.18707,322,557,0.15465,0.21948
2003,17-29 y.,Upper Secondary Level,Almost impossible,0.04480,99,557,0.02760,0.06199
2003,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.15248,40,40,0.03966,0.26531
2003,30-45 y.,Lower Secondary Level,Difficult,0.17898,65,65,0.08506,0.27290
2003,30-45 y.,Upper Secondary Level,Easy,0.01976,69,595,0.00857,0.03095
2003,30-45 y.,Upper Secondary Level,Difficult,0.11341,415,595,0.08791,0.13891
2003,30-45 y.,Upper Secondary Level,Almost impossible,0.02894,111,595,0.01546,0.04243
2003,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.14359,75,75,0.06369,0.22349
2003,30-45 y.,First Stage of Tertiary Education,Difficult,0.07837,52,52,0.00461,0.15214
2003,30-45 y.,Second Stage of Tertiary Education,Easy,0.02560,37,134,-0.00124,0.05245
2003,30-45 y.,Second Stage of Tertiary Education,Difficult,0.07225,97,134,0.02825,0.11624
2003,46-65 y.,Upper Secondary Level,Difficult,0.05018,189,344,0.02708,0.07329
2003,46-65 y.,Upper Secondary Level,Almost impossible,0.04089,155,344,0.01993,0.06184
2003,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03998,63,63,-0.00878,0.08875
2004,17-29 y.,Pre-primary Level,Easy,0.12094,69,477,0.09164,0.15023
2004,17-29 y.,Pre-primary Level,Difficult,0.43226,274,477,0.38775,0.47676
2004,17-29 y.,Pre-primary Level,Almost impossible,0.17214,134,477,0.13823,0.20605
2004,17-29 y.,Lower Secondary Level,Difficult,0.25145,196,232,0.19550,0.30740
2004,17-29 y.,Lower Secondary Level,Almost impossible,0.05830,36,232,0.02808,0.08851
2004,17-29 y.,Upper Secondary Level,Easy,0.06833,126,547,0.04716,0.08949
2004,17-29 y.,Upper Secondary Level,Difficult,0.19455,346,547,0.16135,0.22775
2004,17-29 y.,Upper Secondary Level,Almost impossible,0.03994,75,547,0.02352,0.05637
2004,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.17604,47,47,0.06598,0.28610
2004,30-45 y.,Lower Secondary Level,Difficult,0.14245,68,68,0.05876,0.22614
2004,30-45 y.,Upper Secondary Level,Easy,0.01707,70,590,0.00661,0.02753
2004,30-45 y.,Upper Secondary Level,Difficult,0.12591,404,590,0.09912,0.15271
2004,30-45 y.,Upper Secondary Level,Almost impossible,0.03973,116,590,0.02396,0.05551
2004,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.09218,57,57,0.01641,0.16795
2004,30-45 y.,First Stage of Tertiary Education,Difficult,0.04483,40,40,-0.02012,0.10978
2004,30-45 y.,Second Stage of Tertiary Education,Difficult,0.08138,93,130,0.03420,0.12856
2004,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.04031,37,130,0.00637,0.07425
2004,46-65 y.,Lower Secondary Level,Difficult,0.06211,31,31,-0.02426,0.14848
2004,46-65 y.,Upper Secondary Level,Difficult,0.05707,223,376,0.03359,0.08055
2004,46-65 y.,Upper Secondary Level,Almost impossible,0.04189,153,376,0.02161,0.06216
2004,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03160,51,87,-0.00537,0.06857
2004,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.02432,36,87,-0.00824,0.05688
2005,17-29 y.,Pre-primary Level,Easy,0.12305,89,496,0.09412,0.15199
2005,17-29 y.,Pre-primary Level,Difficult,0.45318,280,496,0.40932,0.49703
2005,17-29 y.,Pre-primary Level,Almost impossible,0.18278,127,496,0.14873,0.21683
2005,17-29 y.,Lower Secondary Level,Difficult,0.24517,172,219,0.18806,0.30227
2005,17-29 y.,Lower Secondary Level,Almost impossible,0.07936,47,219,0.04348,0.11524
2005,17-29 y.,Upper Secondary Level,Easy,0.04906,90,538,0.03079,0.06732
2005,17-29 y.,Upper Secondary Level,Difficult,0.21436,362,538,0.17965,0.24907
2005,17-29 y.,Upper Secondary Level,Almost impossible,0.04280,86,538,0.02568,0.05992
2005,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.18504,47,47,0.07282,0.29726
2005,30-45 y.,Lower Secondary Level,Difficult,0.18809,70,70,0.09588,0.28029
2005,30-45 y.,Upper Secondary Level,Easy,0.01359,46,541,0.00382,0.02336
2005,30-45 y.,Upper Secondary Level,Difficult,0.11532,357,541,0.08838,0.14226
2005,30-45 y.,Upper Secondary Level,Almost impossible,0.04237,138,541,0.02538,0.05936
2005,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.11314,54,54,0.02786,0.19842
2005,30-45 y.,First Stage of Tertiary Education,Difficult,0.06251,48,48,-0.00670,0.13172
2005,30-45 y.,Second Stage of Tertiary Education,Difficult,0.08225,91,126,0.03408,0.13041
2005,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.03162,35,126,0.00094,0.06230
2005,46-65 y.,Upper Secondary Level,Difficult,0.05653,193,350,0.03230,0.08076
2005,46-65 y.,Upper Secondary Level,Almost impossible,0.03867,157,350,0.01844,0.05890
2005,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03854,58,95,-0.00038,0.07745
2005,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.02996,37,95,-0.00450,0.06443
2006,17-29 y.,Pre-primary Level,Easy,0.06905,56,288,0.03972,0.09839
2006,17-29 y.,Pre-primary Level,Difficult,0.25340,153,288,0.20308,0.30373
2006,17-29 y.,Pre-primary Level,Almost impossible,0.12219,79,288,0.08430,0.16008
2006,17-29 y.,Lower Secondary Level,Difficult,0.19048,158,201,0.13606,0.24491
2006,17-29 y.,Lower Secondary Level,Almost impossible,0.08107,43,201,0.04324,0.11889
2006,17-29 y.,Upper Secondary Level,Easy,0.05486,108,585,0.03640,0.07333
2006,17-29 y.,Upper Secondary Level,Difficult,0.22659,394,585,0.19264,0.26055
2006,17-29 y.,Upper Secondary Level,Almost impossible,0.04197,83,585,0.02571,0.05823
2006,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.16935,45,45,0.05853,0.28018
2006,17-29 y.,Second Stage of Tertiary Education,Difficult,0.12855,32,32,0.01072,0.24637
2006,30-45 y.,Lower Secondary Level,Difficult,0.19023,78,78,0.10256,0.27790
2006,30-45 y.,Upper Secondary Level,Easy,0.02011,65,571,0.00859,0.03163
2006,30-45 y.,Upper Secondary Level,Difficult,0.11615,371,571,0.08984,0.14245
2006,30-45 y.,Upper Secondary Level,Almost impossible,0.04278,135,571,0.02617,0.05940
2006,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.10266,65,65,0.02830,0.17702
2006,30-45 y.,First Stage of Tertiary Education,Difficult,0.06221,40,40,-0.01360,0.13802
2006,30-45 y.,Second Stage of Tertiary Education,Difficult,0.08654,102,133,0.03857,0.13450
2006,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.02859,31,133,0.00016,0.05702
2006,46-65 y.,Lower Secondary Level,Almost impossible,0.05694,33,33,-0.02335,0.13722
2006,46-65 y.,Upper Secondary Level,Difficult,0.05215,196,365,0.02931,0.07499
2006,46-65 y.,Upper Secondary Level,Almost impossible,0.04023,169,365,0.02004,0.06042
2006,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03367,59,101,-0.00168,0.06903
2006,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.03243,42,101,-0.00229,0.06714
2007,17-29 y.,Pre-primary Level,Easy,0.07668,56,251,0.04370,0.10967
2007,17-29 y.,Pre-primary Level,Difficult,0.21845,134,251,0.16723,0.26967
2007,17-29 y.,Pre-primary Level,Almost impossible,0.07488,61,251,0.04226,0.10751
2007,17-29 y.,Lower Secondary Level,Easy,0.04489,36,220,0.01746,0.07231
2007,17-29 y.,Lower Secondary Level,Difficult,0.21712,150,220,0.16252,0.27173
2007,17-29 y.,Lower Secondary Level,Almost impossible,0.07445,34,220,0.03968,0.10922
2007,17-29 y.,Upper Secondary Level,Easy,0.06844,129,502,0.04633,0.09055
2007,17-29 y.,Upper Secondary Level,Difficult,0.18563,296,502,0.15158,0.21967
2007,17-29 y.,Upper Secondary Level,Almost impossible,0.04108,77,502,0.02370,0.05847
2007,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.15732,43,43,0.04720,0.26744
2007,30-45 y.,Lower Secondary Level,Difficult,0.15955,58,58,0.06449,0.25462
2007,30-45 y.,Upper Secondary Level,Easy,0.01187,41,423,0.00154,0.02221
2007,30-45 y.,Upper Secondary Level,Difficult,0.09657,277,423,0.06839,0.12475
2007,30-45 y.,Upper Secondary Level,Almost impossible,0.03709,105,423,0.01906,0.05512
2007,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.09818,48,48,0.01311,0.18325
2007,30-45 y.,Second Stage of Tertiary Education,Difficult,0.06437,74,74,0.00808,0.12067
2007,46-65 y.,Upper Secondary Level,Difficult,0.04392,146,300,0.02069,0.06714
2007,46-65 y.,Upper Secondary Level,Almost impossible,0.04022,154,300,0.01795,0.06250
2007,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03713,56,89,-0.00238,0.07664
2007,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.02785,33,89,-0.00653,0.06222
2008,17-29 y.,Pre-primary Level,Easy,0.10653,75,274,0.06993,0.14313
2008,17-29 y.,Pre-primary Level,Difficult,0.24996,144,274,0.19859,0.30132
2008,17-29 y.,Pre-primary Level,Almost impossible,0.08480,55,274,0.05175,0.11784
2008,17-29 y.,Lower Secondary Level,Difficult,0.20851,129,129,0.13813,0.27889
2008,17-29 y.,Upper Secondary Level,Easy,0.06881,113,442,0.04518,0.09243
2008,17-29 y.,Upper Secondary Level,Difficult,0.17306,269,442,0.13775,0.20837
2008,17-29 y.,Upper Secondary Level,Almost impossible,0.02665,60,442,0.01162,0.04168
2008,30-45 y.,Lower Secondary Level,Difficult,0.11365,45,45,0.01987,0.20743
2008,30-45 y.,Upper Secondary Level,Easy,0.02013,57,371,0.00582,0.03444
2008,30-45 y.,Upper Secondary Level,Difficult,0.08199,214,371,0.05404,0.10995
2008,30-45 y.,Upper Secondary Level,Almost impossible,0.03668,100,371,0.01753,0.05584
2008,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.08757,47,47,0.00588,0.16926
2008,30-45 y.,Second Stage of Tertiary Education,Difficult,0.05619,60,60,-0.00257,0.11496
2008,46-65 y.,Upper Secondary Level,Difficult,0.04951,161,279,0.02401,0.07501
2008,46-65 y.,Upper Secondary Level,Almost impossible,0.03070,118,279,0.01042,0.05097
2008,46-65 y.,Second Stage of Tertiary Education,Difficult,0.02545,41,41,-0.02336,0.07425
2009,17-29 y.,Pre-primary Level,Easy,0.11525,66,212,0.07216,0.15833
2009,17-29 y.,Pre-primary Level,Difficult,0.20578,107,212,0.15123,0.26033
2009,17-29 y.,Pre-primary Level,Almost impossible,0.08742,39,212,0.04931,0.12553
2009,17-29 y.,Lower Secondary Level,Easy,0.06761,31,161,0.02871,0.10651
2009,17-29 y.,Lower Secondary Level,Difficult,0.18819,98,161,0.12763,0.24876
2009,17-29 y.,Lower Secondary Level,Almost impossible,0.06400,32,161,0.02608,0.10193
2009,17-29 y.,Upper Secondary Level,Easy,0.08563,104,388,0.05775,0.11351
2009,17-29 y.,Upper Secondary Level,Difficult,0.13929,223,388,0.10479,0.17378
2009,17-29 y.,Upper Secondary Level,Almost impossible,0.03703,61,388,0.01822,0.05585
2009,30-45 y.,Lower Secondary Level,Difficult,0.14306,39,39,0.03174,0.25439
2009,30-45 y.,Upper Secondary Level,Easy,0.01143,36,336,0.00005,0.02282
2009,30-45 y.,Upper Secondary Level,Difficult,0.09542,215,336,0.06396,0.12689
2009,30-45 y.,Upper Secondary Level,Almost impossible,0.03856,85,336,0.01794,0.05918
2009,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.08817,42,42,0.00138,0.17496
2009,30-45 y.,Second Stage of Tertiary Education,Difficult,0.03816,51,51,-0.01494,0.09127
2009,46-65 y.,Upper Secondary Level,Difficult,0.05177,150,257,0.02463,0.07891
2009,46-65 y.,Upper Secondary Level,Almost impossible,0.02859,107,257,0.00817,0.04900
2009,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03849,43,84,-0.00290,0.07988
2009,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.02950,41,84,-0.00690,0.06590
2010,17-29 y.,Pre-primary Level,Easy,0.13866,78,291,0.09889,0.17844
2010,17-29 y.,Pre-primary Level,Difficult,0.25655,156,291,0.20629,0.30682
2010,17-29 y.,Pre-primary Level,Almost impossible,0.07783,57,291,0.04700,0.10866
2010,17-29 y.,Primary Level,Difficult,0.40264,36,36,0.24016,0.56511
2010,17-29 y.,Lower Secondary Level,Easy,0.03422,47,324,0.01439,0.05405
2010,17-29 y.,Lower Secondary Level,Difficult,0.19788,211,324,0.15443,0.24133
2010,17-29 y.,Lower Secondary Level,Almost impossible,0.04601,66,324,0.02316,0.06886
2010,17-29 y.,Upper Secondary Level,Easy,0.07971,177,675,0.05927,0.10016
2010,17-29 y.,Upper Secondary Level,Difficult,0.16629,385,675,0.13818,0.19440
2010,17-29 y.,Upper Secondary Level,Almost impossible,0.05335,113,675,0.03638,0.07031
2010,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.10589,48,48,0.01792,0.19386
2010,17-29 y.,Second Stage of Tertiary Education,Easy,0.12155,33,76,0.04760,0.19550
2010,17-29 y.,Second Stage of Tertiary Education,Difficult,0.05720,43,76,0.00464,0.10975
2010,30-45 y.,Primary Level,Difficult,0.27174,43,43,0.13720,0.40628
2010,30-45 y.,Lower Secondary Level,Difficult,0.15825,157,215,0.10935,0.20715
2010,30-45 y.,Lower Secondary Level,Almost impossible,0.07504,58,215,0.03974,0.11034
2010,30-45 y.,Upper Secondary Level,Easy,0.02302,194,1031,0.01386,0.03218
2010,30-45 y.,Upper Secondary Level,Difficult,0.09712,619,1031,0.07904,0.11520
2010,30-45 y.,Upper Secondary Level,Almost impossible,0.03221,218,1031,0.02142,0.04299
2010,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.02955,61,244,0.00826,0.05084
2010,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.08352,142,244,0.04873,0.11830
2010,30-45 y.,Post-secondary Non-tertiary Level,Almost impossible,0.02443,41,244,0.00502,0.04384
2010,30-45 y.,First Stage of Tertiary Education,Difficult,0.05260,44,44,-0.01412,0.11933
2010,30-45 y.,Second Stage of Tertiary Education,Easy,0.02322,149,428,0.00894,0.03750
2010,30-45 y.,Second Stage of Tertiary Education,Difficult,0.05382,222,428,0.03242,0.07523
2010,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.01132,57,428,0.00128,0.02135
2010,46-65 y.,Lower Secondary Level,Difficult,0.06177,32,32,-0.02297,0.14652
2010,46-65 y.,Upper Secondary Level,Difficult,0.05150,195,342,0.02804,0.07496
2010,46-65 y.,Upper Secondary Level,Almost impossible,0.03546,147,342,0.01583,0.05509
2010,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03512,54,87,-0.00378,0.07403
2010,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01932,33,87,-0.00977,0.04841
2011,17-29 y.,Pre-primary Level,Easy,0.13362,104,324,0.09652,0.17073
2011,17-29 y.,Pre-primary Level,Difficult,0.18101,165,324,0.13902,0.22300
2011,17-29 y.,Pre-primary Level,Almost impossible,0.05298,55,324,0.02855,0.07741
2011,17-29 y.,Lower Secondary Level,Easy,0.05782,53,289,0.03086,0.08477
2011,17-29 y.,Lower Secondary Level,Difficult,0.15622,180,289,0.11429,0.19815
2011,17-29 y.,Lower Secondary Level,Almost impossible,0.03728,56,289,0.01540,0.05916
2011,17-29 y.,Upper Secondary Level,Easy,0.09867,184,627,0.07531,0.12203
2011,17-29 y.,Upper Secondary Level,Difficult,0.15174,338,627,0.12364,0.17985
2011,17-29 y.,Upper Secondary Level,Almost impossible,0.03779,105,627,0.02285,0.05273
2011,17-29 y.,Post-secondary Non-tertiary Level,Easy,0.13771,36,71,0.05698,0.21843
2011,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.09769,35,71,0.02814,0.16724
2011,17-29 y.,Second Stage of Tertiary Education,Difficult,0.10519,39,39,0.00764,0.20274
2011,30-45 y.,Primary Level,Difficult,0.17059,33,33,0.04026,0.30093
2011,30-45 y.,Lower Secondary Level,Difficult,0.15487,171,230,0.10802,0.20173
2011,30-45 y.,Lower Secondary Level,Almost impossible,0.07405,59,230,0.04014,0.10797
2011,30-45 y.,Upper Secondary Level,Easy,0.02555,180,952,0.01552,0.03558
2011,30-45 y.,Upper Secondary Level,Difficult,0.09392,577,952,0.07538,0.11246
2011,30-45 y.,Upper Secondary Level,Almost impossible,0.02699,195,952,0.01669,0.03729
2011,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.02898,57,228,0.00716,0.05080
2011,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.07590,128,228,0.04145,0.11035
2011,30-45 y.,Post-secondary Non-tertiary Level,Almost impossible,0.02514,43,228,0.00478,0.04551
2011,30-45 y.,First Stage of Tertiary Education,Difficult,0.04266,36,36,-0.02429,0.10961
2011,30-45 y.,Second Stage of Tertiary Education,Easy,0.02498,96,304,0.00741,0.04255
2011,30-45 y.,Second Stage of Tertiary Education,Difficult,0.05242,173,304,0.02732,0.07751
2011,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.00868,35,304,-0.00177,0.01912
2011,46-65 y.,Lower Secondary Level,Difficult,0.04688,37,76,-0.00096,0.09472
2011,46-65 y.,Lower Secondary Level,Almost impossible,0.05914,39,76,0.00576,0.11253
2011,46-65 y.,Upper Secondary Level,Difficult,0.04477,237,410,0.02472,0.06481
2011,46-65 y.,Upper Secondary Level,Almost impossible,0.03167,173,410,0.01470,0.04864
2011,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.04804,33,33,-0.02606,0.12214
2011,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03235,66,105,-0.00166,0.06635
2011,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01723,39,105,-0.00778,0.04223
2012,17-29 y.,Pre-primary Level,Easy,0.11601,108,298,0.07959,0.15243
2012,17-29 y.,Pre-primary Level,Difficult,0.15293,128,298,0.11199,0.19386
2012,17-29 y.,Pre-primary Level,Almost impossible,0.06593,62,298,0.03771,0.09415
2012,17-29 y.,Primary Level,Difficult,0.34729,32,32,0.17969,0.51489
2012,17-29 y.,Lower Secondary Level,Easy,0.06895,62,283,0.03938,0.09853
2012,17-29 y.,Lower Secondary Level,Difficult,0.17482,167,283,0.13049,0.21915
2012,17-29 y.,Lower Secondary Level,Almost impossible,0.04204,54,283,0.01862,0.06547
2012,17-29 y.,Upper Secondary Level,Easy,0.09786,181,552,0.07305,0.12267
2012,17-29 y.,Upper Secondary Level,Difficult,0.17140,294,552,0.13993,0.20287
2012,17-29 y.,Upper Secondary Level,Almost impossible,0.03587,77,552,0.02034,0.05140
2012,17-29 y.,Second Stage of Tertiary Education,Difficult,0.11309,37,37,0.00963,0.21655
2012,30-45 y.,Primary Level,Difficult,0.23706,32,32,0.08735,0.38677
2012,30-45 y.,Lower Secondary Level,Difficult,0.19389,150,205,0.13964,0.24814
2012,30-45 y.,Lower Secondary Level,Almost impossible,0.05047,55,205,0.02043,0.08051
2012,30-45 y.,Upper Secondary Level,Easy,0.02619,160,740,0.01468,0.03771
2012,30-45 y.,Upper Secondary Level,Difficult,0.08652,439,740,0.06625,0.10679
2012,30-45 y.,Upper Secondary Level,Almost impossible,0.02175,141,740,0.01123,0.03226
2012,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.03665,41,186,0.00958,0.06373
2012,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.06994,104,186,0.03319,0.10670
2012,30-45 y.,Post-secondary Non-tertiary Level,Almost impossible,0.02808,41,186,0.00427,0.05189
2012,30-45 y.,First Stage of Tertiary Education,Difficult,0.04199,31,31,-0.02978,0.11375
2012,30-45 y.,Second Stage of Tertiary Education,Easy,0.03841,96,274,0.01561,0.06121
2012,30-45 y.,Second Stage of Tertiary Education,Difficult,0.04899,135,274,0.02338,0.07459
2012,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.01186,43,274,-0.00098,0.02470
2012,46-65 y.,Lower Secondary Level,Difficult,0.05933,42,85,0.00881,0.10985
2012,46-65 y.,Lower Secondary Level,Almost impossible,0.03852,43,85,-0.00264,0.07967
2012,46-65 y.,Upper Secondary Level,Easy,0.00771,35,504,0.00007,0.01536
2012,46-65 y.,Upper Secondary Level,Difficult,0.05934,296,504,0.03869,0.07998
2012,46-65 y.,Upper Secondary Level,Almost impossible,0.03061,173,504,0.01555,0.04566
2012,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.06385,42,42,-0.01099,0.13869
2012,46-65 y.,Second Stage of Tertiary Education,Difficult,0.02853,71,106,-0.00331,0.06038
2012,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01769,35,106,-0.00752,0.04290
2013,17-29 y.,Pre-primary Level,Easy,0.16623,151,395,0.12947,0.20299
