year,migback,pgisced97,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Direct migration background,Primary Level,Does not apply/do not (yet) have a job,0.45864,35,69,0.34021,0.57708
2017,Direct migration background,Lower Secondary Level,Does not matter,0.36887,78,145,0.29006,0.44768
2017,Direct migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.40250,67,145,0.32240,0.48260
2017,Direct migration background,Upper Secondary Level,In my current field/ field I was trained in,0.25123,82,282,0.20052,0.30194
2017,Direct migration background,Upper Secondary Level,Do something new,0.17580,54,282,0.13129,0.22031
2017,Direct migration background,Upper Secondary Level,Does not matter,0.40404,96,282,0.34666,0.46141
2017,Direct migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.16893,50,282,0.12512,0.21274
2017,Direct migration background,Post-secondary Non-tertiary Level,Does not matter,0.35205,47,47,0.21402,0.49007
2017,Direct migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.41338,86,200,0.34496,0.48180
2017,Direct migration background,Second Stage of Tertiary Education,Do something new,0.18462,47,200,0.13072,0.23853
2017,Direct migration background,Second Stage of Tertiary Education,Does not matter,0.38295,67,200,0.31541,0.45049
2017,Indirect migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.74195,34,34,0.59266,0.89124
2017,Indirect migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.91365,58,58,0.84073,0.98657
2017,Indirect migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.51955,48,48,0.37672,0.66239
2017,Indirect migration background,Upper Secondary Level,In my current field/ field I was trained in,0.27529,39,150,0.20357,0.34701
2017,Indirect migration background,Upper Secondary Level,Does not matter,0.20808,32,150,0.14290,0.27326
2017,Indirect migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.40247,79,150,0.32373,0.48122
