year,bula_h,sex,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,"Rhineland-Palatinate, Saarland",female,In my current field/ field I was trained in,0.19178,39,156,0.12980,0.25376
2015,"Rhineland-Palatinate, Saarland",female,Does not matter,0.36423,61,156,0.28847,0.43998
2015,"Rhineland-Palatinate, Saarland",female,Does not apply/do not (yet) have a job,0.29276,56,156,0.22113,0.36440
2015,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.56965,79,79,0.45976,0.67953
2015,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.26418,93,309,0.21494,0.31342
2015,Baden-Wuerttemberg,female,Do something new,0.13493,50,309,0.09678,0.17309
2015,Baden-Wuerttemberg,female,Does not matter,0.32103,86,309,0.26889,0.37317
2015,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.27986,80,309,0.22972,0.33000
2015,Bavaria,male,In my current field/ field I was trained in,0.22782,36,139,0.15784,0.29779
2015,Bavaria,male,Does not matter,0.31062,49,139,0.23342,0.38783
2015,Bavaria,male,Does not apply/do not (yet) have a job,0.30580,54,139,0.22893,0.38267
2015,Bavaria,female,In my current field/ field I was trained in,0.38138,115,374,0.33209,0.43067
2015,Bavaria,female,Do something new,0.14885,51,374,0.11272,0.18497
2015,Bavaria,female,Does not matter,0.21354,116,374,0.17195,0.25512
2015,Bavaria,female,Does not apply/do not (yet) have a job,0.25624,92,374,0.21193,0.30054
2015,Berlin,female,In my current field/ field I was trained in,0.34398,36,36,0.18660,0.50136
2015,Brandenburg,female,Does not matter,0.55560,37,37,0.39328,0.71792
2015,Saxony,female,In my current field/ field I was trained in,0.32034,34,102,0.22934,0.41135
2015,Saxony,female,Do something new,0.27749,31,102,0.19017,0.36482
2015,Saxony,female,Does not matter,0.25533,37,102,0.17029,0.34037
2015,Saxony-Anhalt,female,Does not matter,0.41656,44,44,0.26921,0.56391
2017,Lower Saxony,male,Does not matter,0.26805,31,94,0.17803,0.35808
2017,Lower Saxony,male,Does not apply/do not (yet) have a job,0.45617,63,94,0.35494,0.55740
2017,Lower Saxony,female,In my current field/ field I was trained in,0.31380,53,235,0.25434,0.37325
2017,Lower Saxony,female,Do something new,0.13753,40,235,0.09340,0.18166
2017,Lower Saxony,female,Does not matter,0.20144,58,235,0.15005,0.25283
2017,Lower Saxony,female,Does not apply/do not (yet) have a job,0.34724,84,235,0.28624,0.40824
2017,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.20402,62,314,0.15937,0.24866
2017,North Rhine-Westphalia,male,Do something new,0.11288,34,314,0.07782,0.14794
2017,North Rhine-Westphalia,male,Does not matter,0.28424,77,314,0.23427,0.33421
2017,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.39886,141,314,0.34462,0.45311
2017,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.22217,112,524,0.18654,0.25779
2017,North Rhine-Westphalia,female,Do something new,0.15620,74,524,0.12509,0.18731
2017,North Rhine-Westphalia,female,Does not matter,0.24448,148,524,0.20764,0.28131
2017,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.37716,190,524,0.33562,0.41870
2017,Hesse,male,Does not apply/do not (yet) have a job,0.43209,47,47,0.28893,0.57524
2017,Hesse,female,In my current field/ field I was trained in,0.29325,40,134,0.21588,0.37063
2017,Hesse,female,Does not matter,0.26225,45,134,0.18750,0.33701
2017,Hesse,female,Does not apply/do not (yet) have a job,0.28112,49,134,0.20472,0.35752
2017,"Rhineland-Palatinate, Saarland",female,Does not matter,0.30570,37,77,0.20212,0.40928
2017,"Rhineland-Palatinate, Saarland",female,Does not apply/do not (yet) have a job,0.26911,40,77,0.16940,0.36882
2017,Baden-Wuerttemberg,male,In my current field/ field I was trained in,0.39755,33,89,0.29530,0.49980
2017,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.33946,56,89,0.24052,0.43840
2017,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.27272,63,221,0.21387,0.33157
2017,Baden-Wuerttemberg,female,Do something new,0.20997,43,221,0.15615,0.26379
2017,Baden-Wuerttemberg,female,Does not matter,0.23800,50,221,0.18173,0.29428
2017,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.27931,65,221,0.22002,0.33859
2017,Bavaria,male,Do something new,0.26104,32,101,0.17496,0.34713
2017,Bavaria,male,Does not apply/do not (yet) have a job,0.41924,69,101,0.32252,0.51595
2017,Bavaria,female,In my current field/ field I was trained in,0.28104,81,294,0.22957,0.33252
2017,Bavaria,female,Do something new,0.18124,58,294,0.13714,0.22535
2017,Bavaria,female,Does not matter,0.33628,93,294,0.28218,0.39037
2017,Bavaria,female,Does not apply/do not (yet) have a job,0.20143,62,294,0.15551,0.24736
2017,Saxony,female,In my current field/ field I was trained in,0.24080,36,104,0.15822,0.32337
2017,Saxony,female,Does not matter,0.32964,32,104,0.23885,0.42042
2017,Saxony,female,Does not apply/do not (yet) have a job,0.27295,36,104,0.18692,0.35898
2017,Saxony-Anhalt,female,Does not matter,0.32910,37,37,0.17561,0.48260
