year,bula_h,regtyp,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Saxony-Anhalt,Rural regions,Does not matter,0.50968,42,42,0.35666,0.66270
2009,Thuringa,Rural regions,Does not matter,0.54962,41,41,0.39543,0.70380
2011,North Rhine-Westphalia,Urban regions,In my current field/ field I was trained in,0.15719,57,312,0.11674,0.19765
2011,North Rhine-Westphalia,Urban regions,Do something new,0.14398,37,312,0.10496,0.18300
2011,North Rhine-Westphalia,Urban regions,Does not matter,0.32593,94,312,0.27383,0.37802
2011,North Rhine-Westphalia,Urban regions,Does not apply/do not (yet) have a job,0.37290,124,312,0.31915,0.42664
2011,"Rhineland-Palatinate, Saarland",Urban regions,Does not apply/do not (yet) have a job,0.29624,32,32,0.13550,0.45697
2011,Baden-Wuerttemberg,Urban regions,In my current field/ field I was trained in,0.33746,61,171,0.26638,0.40854
2011,Baden-Wuerttemberg,Urban regions,Does not matter,0.20006,40,171,0.13992,0.26020
2011,Baden-Wuerttemberg,Urban regions,Does not apply/do not (yet) have a job,0.39579,70,171,0.32228,0.46930
2011,Bavaria,Urban regions,Does not apply/do not (yet) have a job,0.33529,36,36,0.17889,0.49170
2011,Bavaria,Rural regions,Does not matter,0.24355,32,69,0.14153,0.34557
2011,Bavaria,Rural regions,Does not apply/do not (yet) have a job,0.35449,37,69,0.24079,0.46819
2013,Lower Saxony,Urban regions,Does not apply/do not (yet) have a job,0.38765,35,35,0.22388,0.55142
2013,Lower Saxony,Rural regions,Does not matter,0.29848,38,38,0.15104,0.44593
2013,North Rhine-Westphalia,Urban regions,In my current field/ field I was trained in,0.19473,84,399,0.15582,0.23363
2013,North Rhine-Westphalia,Urban regions,Do something new,0.15814,49,399,0.12229,0.19398
2013,North Rhine-Westphalia,Urban regions,Does not matter,0.26044,108,399,0.21733,0.30356
2013,North Rhine-Westphalia,Urban regions,Does not apply/do not (yet) have a job,0.38669,158,399,0.33885,0.43454
2013,Hesse,Urban regions,Does not apply/do not (yet) have a job,0.35712,38,38,0.20273,0.51152
2013,"Rhineland-Palatinate, Saarland",Urban regions,Does not matter,0.32532,34,34,0.16548,0.48517
2013,Baden-Wuerttemberg,Urban regions,In my current field/ field I was trained in,0.29616,52,195,0.23191,0.36041
2013,Baden-Wuerttemberg,Urban regions,Do something new,0.15231,32,195,0.10174,0.20287
2013,Baden-Wuerttemberg,Urban regions,Does not matter,0.21995,51,195,0.16166,0.27824
2013,Baden-Wuerttemberg,Urban regions,Does not apply/do not (yet) have a job,0.33158,60,195,0.26533,0.39783
2013,Bavaria,Urban regions,In my current field/ field I was trained in,0.33204,32,77,0.22616,0.43792
2013,Bavaria,Urban regions,Does not apply/do not (yet) have a job,0.34579,45,77,0.23885,0.45272
2013,Bavaria,Rural regions,In my current field/ field I was trained in,0.27954,34,156,0.20889,0.35019
2013,Bavaria,Rural regions,Do something new,0.19003,33,156,0.12826,0.25179
2013,Bavaria,Rural regions,Does not matter,0.31819,46,156,0.24487,0.39152
2013,Bavaria,Rural regions,Does not apply/do not (yet) have a job,0.21224,43,156,0.14787,0.27661
2013,Berlin,Urban regions,In my current field/ field I was trained in,0.30420,31,31,0.13957,0.46884
2013,Brandenburg,Rural regions,Does not matter,0.59826,35,35,0.43347,0.76305
2013,Saxony-Anhalt,Rural regions,Does not matter,0.61364,37,37,0.45458,0.77270
2015,Schleswig-Holstein,Rural regions,Does not matter,0.32335,32,68,0.21135,0.43536
2015,Schleswig-Holstein,Rural regions,Does not apply/do not (yet) have a job,0.36999,36,68,0.25438,0.48560
2015,Lower Saxony,Urban regions,In my current field/ field I was trained in,0.25517,36,148,0.18470,0.32565
2015,Lower Saxony,Urban regions,Does not matter,0.19612,45,148,0.13193,0.26031
2015,Lower Saxony,Urban regions,Does not apply/do not (yet) have a job,0.37304,67,148,0.29486,0.45122
2015,Lower Saxony,Rural regions,In my current field/ field I was trained in,0.16472,44,255,0.11910,0.21033
2015,Lower Saxony,Rural regions,Do something new,0.15366,38,255,0.10931,0.19801
2015,Lower Saxony,Rural regions,Does not matter,0.30138,84,255,0.24495,0.35781
2015,Lower Saxony,Rural regions,Does not apply/do not (yet) have a job,0.38024,89,255,0.32054,0.43994
2015,North Rhine-Westphalia,Urban regions,In my current field/ field I was trained in,0.20922,201,952,0.18337,0.23507
2015,North Rhine-Westphalia,Urban regions,Do something new,0.15628,118,952,0.13320,0.17935
2015,North Rhine-Westphalia,Urban regions,Does not matter,0.27561,298,952,0.24721,0.30401
2015,North Rhine-Westphalia,Urban regions,Does not apply/do not (yet) have a job,0.35889,335,952,0.32841,0.38938
2015,Hesse,Urban regions,In my current field/ field I was trained in,0.21462,57,241,0.16268,0.26657
2015,Hesse,Urban regions,Do something new,0.13603,35,241,0.09266,0.17940
2015,Hesse,Urban regions,Does not matter,0.31906,71,241,0.26009,0.37803
2015,Hesse,Urban regions,Does not apply/do not (yet) have a job,0.33029,78,241,0.27078,0.38979
2015,"Rhineland-Palatinate, Saarland",Urban regions,In my current field/ field I was trained in,0.24293,34,162,0.17668,0.30917
2015,"Rhineland-Palatinate, Saarland",Urban regions,Does not matter,0.31824,59,162,0.24629,0.39019
2015,"Rhineland-Palatinate, Saarland",Urban regions,Does not apply/do not (yet) have a job,0.32519,69,162,0.25283,0.39755
2015,Baden-Wuerttemberg,Urban regions,In my current field/ field I was trained in,0.23809,106,393,0.19593,0.28026
2015,Baden-Wuerttemberg,Urban regions,Do something new,0.13646,57,393,0.10248,0.17044
2015,Baden-Wuerttemberg,Urban regions,Does not matter,0.25613,93,393,0.21292,0.29935
2015,Baden-Wuerttemberg,Urban regions,Does not apply/do not (yet) have a job,0.36931,137,393,0.32154,0.41709
2015,Bavaria,Urban regions,In my current field/ field I was trained in,0.37669,90,261,0.31779,0.43559
2015,Bavaria,Urban regions,Do something new,0.11069,31,261,0.07255,0.14883
2015,Bavaria,Urban regions,Does not matter,0.24372,69,261,0.19154,0.29591
2015,Bavaria,Urban regions,Does not apply/do not (yet) have a job,0.26890,71,261,0.21500,0.32279
2015,Bavaria,Rural regions,In my current field/ field I was trained in,0.27057,61,280,0.21844,0.32270
2015,Bavaria,Rural regions,Do something new,0.19638,48,280,0.14976,0.24300
2015,Bavaria,Rural regions,Does not matter,0.25341,96,280,0.20237,0.30444
2015,Bavaria,Rural regions,Does not apply/do not (yet) have a job,0.27964,75,280,0.22698,0.33231
2015,Berlin,Urban regions,In my current field/ field I was trained in,0.32455,52,139,0.24643,0.40266
2015,Berlin,Urban regions,Does not matter,0.28962,43,139,0.21395,0.36530
2015,Berlin,Urban regions,Does not apply/do not (yet) have a job,0.25781,44,139,0.18483,0.33079
2015,Brandenburg,Rural regions,Does not matter,0.49517,62,62,0.36970,0.62064
2015,Saxony-Anhalt,Rural regions,Does not matter,0.39594,55,55,0.26550,0.52638
2017,Lower Saxony,Urban regions,In my current field/ field I was trained in,0.28753,38,143,0.21308,0.36197
2017,Lower Saxony,Urban regions,Does not matter,0.20775,36,143,0.14102,0.27448
2017,Lower Saxony,Urban regions,Does not apply/do not (yet) have a job,0.35673,69,143,0.27794,0.43552
2017,Lower Saxony,Rural regions,In my current field/ field I was trained in,0.20975,35,197,0.15275,0.26675
2017,Lower Saxony,Rural regions,Do something new,0.10597,31,197,0.06288,0.14907
2017,Lower Saxony,Rural regions,Does not matter,0.25256,53,197,0.19173,0.31338
2017,Lower Saxony,Rural regions,Does not apply/do not (yet) have a job,0.43172,78,197,0.36237,0.50106
2017,North Rhine-Westphalia,Urban regions,In my current field/ field I was trained in,0.21440,170,823,0.18634,0.24246
2017,North Rhine-Westphalia,Urban regions,Do something new,0.13967,107,823,0.11597,0.16336
2017,North Rhine-Westphalia,Urban regions,Does not matter,0.25908,221,823,0.22913,0.28904
2017,North Rhine-Westphalia,Urban regions,Does not apply/do not (yet) have a job,0.38685,325,823,0.35356,0.42015
2017,Hesse,Urban regions,In my current field/ field I was trained in,0.19396,43,217,0.14123,0.24669
2017,Hesse,Urban regions,Do something new,0.17693,35,217,0.12604,0.22782
2017,Hesse,Urban regions,Does not matter,0.28811,60,217,0.22771,0.34851
2017,Hesse,Urban regions,Does not apply/do not (yet) have a job,0.34100,79,217,0.27778,0.40422
2017,"Rhineland-Palatinate, Saarland",Urban regions,Does not matter,0.26234,31,77,0.16344,0.36124
2017,"Rhineland-Palatinate, Saarland",Urban regions,Does not apply/do not (yet) have a job,0.30674,46,77,0.20306,0.41042
2017,Baden-Wuerttemberg,Urban regions,In my current field/ field I was trained in,0.35118,90,299,0.29698,0.40538
2017,Baden-Wuerttemberg,Urban regions,Do something new,0.15919,50,299,0.11765,0.20073
2017,Baden-Wuerttemberg,Urban regions,Does not matter,0.21577,60,299,0.16906,0.26247
2017,Baden-Wuerttemberg,Urban regions,Does not apply/do not (yet) have a job,0.27386,99,299,0.22323,0.32449
2017,Bavaria,Urban regions,In my current field/ field I was trained in,0.21327,48,212,0.15800,0.26854
2017,Bavaria,Urban regions,Do something new,0.19299,38,212,0.13974,0.24624
2017,Bavaria,Urban regions,Does not matter,0.29692,64,212,0.23527,0.35857
2017,Bavaria,Urban regions,Does not apply/do not (yet) have a job,0.29682,62,212,0.23518,0.35846
2017,Bavaria,Rural regions,In my current field/ field I was trained in,0.23078,57,233,0.17656,0.28499
2017,Bavaria,Rural regions,Do something new,0.23488,52,233,0.18033,0.28943
2017,Bavaria,Rural regions,Does not matter,0.24926,55,233,0.19360,0.30493
2017,Bavaria,Rural regions,Does not apply/do not (yet) have a job,0.28508,69,233,0.22699,0.34318
2017,Berlin,Urban regions,In my current field/ field I was trained in,0.26235,38,110,0.17977,0.34494
2017,Berlin,Urban regions,Does not matter,0.22906,35,110,0.15017,0.30795
2017,Berlin,Urban regions,Does not apply/do not (yet) have a job,0.22288,37,110,0.14475,0.30102
2017,Brandenburg,Rural regions,Does not matter,0.51500,47,47,0.37057,0.65943
2017,Saxony,Urban regions,Does not matter,0.32565,32,70,0.21507,0.43622
2017,Saxony,Urban regions,Does not apply/do not (yet) have a job,0.26411,38,70,0.16009,0.36813
2017,Saxony-Anhalt,Rural regions,Does not matter,0.45900,46,46,0.31340,0.60460
