year,quintil_oecd,regtyp,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,2nd Quintile,Rural regions,Does not matter,0.03580,59,136,0.00446,0.06714
2009,2nd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.02312,37,136,-0.00223,0.04847
2009,3rd Quintile,Urban regions,In my current field/ field I was trained in,0.02373,54,170,0.00078,0.04667
2009,3rd Quintile,Urban regions,Does not matter,0.01960,49,170,-0.00130,0.04050
2009,3rd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02176,67,170,-0.00024,0.04375
2009,3rd Quintile,Rural regions,In my current field/ field I was trained in,0.01662,33,120,-0.00635,0.03958
2009,3rd Quintile,Rural regions,Does not matter,0.02680,49,120,-0.00222,0.05582
2009,3rd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.02281,38,120,-0.00401,0.04964
2009,4th Quintile,Urban regions,In my current field/ field I was trained in,0.01227,56,183,-0.00373,0.02826
2009,4th Quintile,Urban regions,Does not matter,0.01890,42,183,-0.00088,0.03868
2009,4th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02153,85,183,0.00044,0.04262
2009,4th Quintile,Rural regions,Does not apply/do not (yet) have a job,0.01799,41,41,-0.02320,0.05918
2009,5th Quintile,Urban regions,In my current field/ field I was trained in,0.01044,51,202,-0.00361,0.02448
2009,5th Quintile,Urban regions,Does not matter,0.00973,50,202,-0.00384,0.02329
2009,5th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02296,101,202,0.00225,0.04367
2009,5th Quintile,Rural regions,Does not apply/do not (yet) have a job,0.02286,37,37,-0.02596,0.07169
2011,1st Quintile,Urban regions,In my current field/ field I was trained in,0.02435,70,356,0.00832,0.04039
2011,1st Quintile,Urban regions,Do something new,0.02074,48,356,0.00592,0.03557
2011,1st Quintile,Urban regions,Does not matter,0.04741,116,356,0.02531,0.06952
2011,1st Quintile,Urban regions,Does not apply/do not (yet) have a job,0.04075,122,356,0.02018,0.06132
2011,1st Quintile,Rural regions,In my current field/ field I was trained in,0.02044,31,187,0.00010,0.04078
2011,1st Quintile,Rural regions,Does not matter,0.05892,115,187,0.02508,0.09276
2011,1st Quintile,Rural regions,Does not apply/do not (yet) have a job,0.02506,41,187,0.00260,0.04753
2011,2nd Quintile,Urban regions,In my current field/ field I was trained in,0.01476,41,185,-0.00266,0.03219
2011,2nd Quintile,Urban regions,Does not matter,0.02611,73,185,0.00307,0.04914
2011,2nd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02648,71,185,0.00328,0.04968
2011,2nd Quintile,Rural regions,Does not matter,0.01832,34,34,-0.02744,0.06408
2011,3rd Quintile,Urban regions,In my current field/ field I was trained in,0.01543,39,135,-0.00544,0.03631
2011,3rd Quintile,Urban regions,Does not matter,0.01804,38,135,-0.00449,0.04058
2011,3rd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.01449,58,135,-0.00574,0.03473
2011,3rd Quintile,Rural regions,In my current field/ field I was trained in,0.01289,32,67,-0.01432,0.04011
2011,3rd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.01678,35,67,-0.01421,0.04777
2011,4th Quintile,Urban regions,In my current field/ field I was trained in,0.01215,54,165,-0.00462,0.02892
2011,4th Quintile,Urban regions,Does not matter,0.00793,34,165,-0.00564,0.02151
2011,4th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02406,77,165,0.00061,0.04752
2011,5th Quintile,Urban regions,In my current field/ field I was trained in,0.00660,39,157,-0.00611,0.01930
2011,5th Quintile,Urban regions,Does not matter,0.00592,34,157,-0.00612,0.01795
2011,5th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.01634,84,157,-0.00355,0.03624
2013,1st Quintile,Urban regions,In my current field/ field I was trained in,0.02640,82,468,0.01186,0.04094
2013,1st Quintile,Urban regions,Do something new,0.02561,78,468,0.01129,0.03994
2013,1st Quintile,Urban regions,Does not matter,0.04650,145,468,0.02741,0.06560
2013,1st Quintile,Urban regions,Does not apply/do not (yet) have a job,0.04476,163,468,0.02601,0.06352
2013,1st Quintile,Rural regions,In my current field/ field I was trained in,0.02882,55,314,0.01029,0.04736
2013,1st Quintile,Rural regions,Do something new,0.01882,41,314,0.00376,0.03387
2013,1st Quintile,Rural regions,Does not matter,0.08333,159,314,0.05271,0.11395
2013,1st Quintile,Rural regions,Does not apply/do not (yet) have a job,0.03024,59,314,0.01127,0.04921
2013,2nd Quintile,Urban regions,In my current field/ field I was trained in,0.02032,71,205,0.00096,0.03968
2013,2nd Quintile,Urban regions,Does not matter,0.02515,70,205,0.00366,0.04664
2013,2nd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.01849,64,205,0.00000,0.03698
2013,2nd Quintile,Rural regions,In my current field/ field I was trained in,0.01475,31,73,-0.01310,0.04259
2013,2nd Quintile,Rural regions,Does not matter,0.02325,42,73,-0.01156,0.05805
2013,3rd Quintile,Urban regions,In my current field/ field I was trained in,0.01764,48,191,-0.00108,0.03637
2013,3rd Quintile,Urban regions,Do something new,0.01089,32,191,-0.00387,0.02564
2013,3rd Quintile,Urban regions,Does not matter,0.01124,44,191,-0.00375,0.02622
2013,3rd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02128,67,191,0.00076,0.04180
2013,3rd Quintile,Rural regions,In my current field/ field I was trained in,0.01861,35,67,-0.01399,0.05122
2013,3rd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.01525,32,67,-0.01432,0.04481
2013,4th Quintile,Urban regions,In my current field/ field I was trained in,0.01508,55,122,-0.00663,0.03680
2013,4th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.01879,67,122,-0.00540,0.04299
2013,5th Quintile,Urban regions,In my current field/ field I was trained in,0.01186,58,216,-0.00261,0.02633
2013,5th Quintile,Urban regions,Do something new,0.00587,32,216,-0.00434,0.01609
2013,5th Quintile,Urban regions,Does not matter,0.00451,31,216,-0.00445,0.01346
2013,5th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02163,95,216,0.00218,0.04107
2015,1st Quintile,Urban regions,In my current field/ field I was trained in,0.04205,196,1033,0.02981,0.05430
2015,1st Quintile,Urban regions,Do something new,0.03212,152,1033,0.02136,0.04288
2015,1st Quintile,Urban regions,Does not matter,0.06756,332,1033,0.05225,0.08288
2015,1st Quintile,Urban regions,Does not apply/do not (yet) have a job,0.06855,353,1033,0.05313,0.08396
2015,1st Quintile,Rural regions,In my current field/ field I was trained in,0.04130,96,569,0.02494,0.05767
2015,1st Quintile,Rural regions,Do something new,0.03381,89,569,0.01895,0.04867
2015,1st Quintile,Rural regions,Does not matter,0.08599,241,569,0.06293,0.10905
2015,1st Quintile,Rural regions,Does not apply/do not (yet) have a job,0.04335,143,569,0.02660,0.06009
2015,2nd Quintile,Urban regions,In my current field/ field I was trained in,0.02227,107,447,0.00857,0.03596
2015,2nd Quintile,Urban regions,Do something new,0.01407,70,447,0.00314,0.02500
2015,2nd Quintile,Urban regions,Does not matter,0.03218,119,447,0.01580,0.04856
2015,2nd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02604,151,447,0.01126,0.04082
2015,2nd Quintile,Rural regions,In my current field/ field I was trained in,0.01429,57,246,-0.00057,0.02915
2015,2nd Quintile,Rural regions,Do something new,0.01545,33,246,0.00000,0.03089
2015,2nd Quintile,Rural regions,Does not matter,0.02237,81,246,0.00385,0.04088
2015,2nd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.02296,75,246,0.00421,0.04172
2015,3rd Quintile,Urban regions,In my current field/ field I was trained in,0.01900,95,316,0.00392,0.03408
2015,3rd Quintile,Urban regions,Do something new,0.01174,45,316,-0.00015,0.02364
2015,3rd Quintile,Urban regions,Does not matter,0.01206,62,316,0.00001,0.02411
2015,3rd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02600,114,316,0.00843,0.04358
2015,3rd Quintile,Rural regions,In my current field/ field I was trained in,0.01765,51,149,-0.00356,0.03886
2015,3rd Quintile,Rural regions,Does not matter,0.01286,43,149,-0.00529,0.03101
2015,3rd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.02650,55,149,0.00062,0.05237
2015,4th Quintile,Urban regions,In my current field/ field I was trained in,0.02157,82,246,0.00338,0.03976
2015,4th Quintile,Urban regions,Do something new,0.00979,33,246,-0.00254,0.02212
2015,4th Quintile,Urban regions,Does not matter,0.00839,44,246,-0.00303,0.01981
2015,4th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.01802,87,246,0.00136,0.03467
2015,4th Quintile,Rural regions,Does not apply/do not (yet) have a job,0.01793,41,41,-0.02319,0.05906
2015,5th Quintile,Urban regions,In my current field/ field I was trained in,0.01482,75,236,-0.00063,0.03027
2015,5th Quintile,Urban regions,Does not matter,0.01459,60,236,-0.00074,0.02992
2015,5th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02020,101,236,0.00221,0.03819
2017,1st Quintile,Urban regions,In my current field/ field I was trained in,0.03456,157,926,0.02279,0.04633
2017,1st Quintile,Urban regions,Do something new,0.03883,159,926,0.02638,0.05128
2017,1st Quintile,Urban regions,Does not matter,0.06328,291,926,0.04759,0.07897
2017,1st Quintile,Urban regions,Does not apply/do not (yet) have a job,0.06191,319,926,0.04638,0.07744
2017,1st Quintile,Rural regions,In my current field/ field I was trained in,0.03177,72,489,0.01621,0.04733
2017,1st Quintile,Rural regions,Do something new,0.02973,83,489,0.01466,0.04480
2017,1st Quintile,Rural regions,Does not matter,0.07718,190,489,0.05350,0.10086
2017,1st Quintile,Rural regions,Does not apply/do not (yet) have a job,0.05540,144,489,0.03510,0.07569
2017,2nd Quintile,Urban regions,In my current field/ field I was trained in,0.01811,96,402,0.00506,0.03116
2017,2nd Quintile,Urban regions,Do something new,0.01577,70,402,0.00357,0.02796
2017,2nd Quintile,Urban regions,Does not matter,0.02517,101,402,0.00984,0.04051
2017,2nd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.03084,135,402,0.01392,0.04777
2017,2nd Quintile,Rural regions,In my current field/ field I was trained in,0.01656,43,138,-0.00481,0.03793
2017,2nd Quintile,Rural regions,Does not matter,0.01233,45,138,-0.00615,0.03081
2017,2nd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.01588,50,138,-0.00505,0.03681
2017,3rd Quintile,Urban regions,In my current field/ field I was trained in,0.02422,67,266,0.00571,0.04273
2017,3rd Quintile,Urban regions,Do something new,0.00956,34,266,-0.00216,0.02128
2017,3rd Quintile,Urban regions,Does not matter,0.01530,60,266,0.00052,0.03007
2017,3rd Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02621,105,266,0.00697,0.04544
2017,3rd Quintile,Rural regions,Does not matter,0.00980,36,78,-0.01220,0.03181
2017,3rd Quintile,Rural regions,Does not apply/do not (yet) have a job,0.01432,42,78,-0.01222,0.04086
2017,4th Quintile,Urban regions,In my current field/ field I was trained in,0.01852,61,229,0.00102,0.03602
2017,4th Quintile,Urban regions,Do something new,0.00950,41,229,-0.00309,0.02209
2017,4th Quintile,Urban regions,Does not matter,0.00843,37,229,-0.00344,0.02030
2017,4th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.02277,90,229,0.00341,0.04214
2017,4th Quintile,Rural regions,Does not apply/do not (yet) have a job,0.02156,38,38,-0.02524,0.06837
2017,5th Quintile,Urban regions,In my current field/ field I was trained in,0.01682,64,185,-0.00176,0.03541
2017,5th Quintile,Urban regions,Does not matter,0.00671,31,185,-0.00509,0.01851
2017,5th Quintile,Urban regions,Does not apply/do not (yet) have a job,0.01890,90,185,-0.00078,0.03858
