year,bula_h,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,North Rhine-Westphalia,In my current field/ field I was trained in,0.00797,59,324,-0.00173,0.01766
2011,North Rhine-Westphalia,Do something new,0.00759,38,324,-0.00187,0.01706
2011,North Rhine-Westphalia,Does not matter,0.01729,96,324,0.00308,0.03151
2011,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.01925,131,324,0.00426,0.03423
2011,Hesse,Does not matter,0.02122,34,71,-0.01254,0.05497
2011,Hesse,Does not apply/do not (yet) have a job,0.01708,37,71,-0.01327,0.04743
2011,"Rhineland-Palatinate, Saarland",Does not matter,0.02670,32,66,-0.01249,0.06589
2011,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.01716,34,66,-0.01441,0.04873
2011,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01430,65,179,-0.00314,0.03173
2011,Baden-Wuerttemberg,Does not matter,0.00820,40,179,-0.00505,0.02145
2011,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.01841,74,179,-0.00134,0.03816
2011,Bavaria,In my current field/ field I was trained in,0.00670,43,176,-0.00539,0.01879
2011,Bavaria,Does not matter,0.01104,60,176,-0.00444,0.02652
2011,Bavaria,Does not apply/do not (yet) have a job,0.01145,73,176,-0.00431,0.02722
2011,Saxony,Does not matter,0.02136,44,79,-0.01073,0.05345
2011,Saxony,Does not apply/do not (yet) have a job,0.01647,35,79,-0.01178,0.04471
2011,Saxony-Anhalt,Does not matter,0.01872,35,35,-0.02684,0.06427
2011,Thuringa,Does not matter,0.03999,38,38,-0.02315,0.10312
2013,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.03591,33,33,-0.02856,0.10038
2013,Lower Saxony,In my current field/ field I was trained in,0.01751,49,165,-0.00256,0.03758
2013,Lower Saxony,Does not matter,0.01730,51,165,-0.00266,0.03726
2013,Lower Saxony,Does not apply/do not (yet) have a job,0.02124,65,165,-0.00083,0.04330
2013,North Rhine-Westphalia,In my current field/ field I was trained in,0.01263,89,416,0.00189,0.02337
2013,North Rhine-Westphalia,Do something new,0.01047,51,416,0.00068,0.02026
2013,North Rhine-Westphalia,Does not matter,0.01614,109,416,0.00401,0.02826
2013,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.02571,167,416,0.01049,0.04094
2013,Hesse,In my current field/ field I was trained in,0.01598,33,78,-0.01203,0.04400
2013,Hesse,Does not apply/do not (yet) have a job,0.02092,45,78,-0.01105,0.05288
2013,"Rhineland-Palatinate, Saarland",Does not matter,0.02337,45,81,-0.00974,0.05647
2013,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.01936,36,81,-0.01083,0.04955
2013,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01666,59,219,-0.00033,0.03364
2013,Baden-Wuerttemberg,Do something new,0.00861,36,219,-0.00365,0.02087
2013,Baden-Wuerttemberg,Does not matter,0.01293,55,219,-0.00207,0.02793
2013,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.02010,69,219,0.00147,0.03873
2013,Bavaria,In my current field/ field I was trained in,0.01797,66,274,0.00221,0.03373
2013,Bavaria,Do something new,0.00958,53,274,-0.00197,0.02114
2013,Bavaria,Does not matter,0.01662,67,274,0.00146,0.03179
2013,Bavaria,Does not apply/do not (yet) have a job,0.01580,88,274,0.00101,0.03059
2013,Berlin,In my current field/ field I was trained in,0.02801,31,31,-0.03103,0.08705
2013,Brandenburg,Does not matter,0.04405,37,37,-0.02298,0.11109
2013,Saxony,In my current field/ field I was trained in,0.01518,31,74,-0.01287,0.04323
2013,Saxony,Does not matter,0.03011,43,74,-0.00909,0.06931
2013,Saxony-Anhalt,Does not matter,0.04881,47,47,-0.01346,0.11108
2013,Thuringa,Does not matter,0.03031,31,31,-0.03104,0.09165
2015,Schleswig-Holstein,In my current field/ field I was trained in,0.01298,32,121,-0.00727,0.03324
2015,Schleswig-Holstein,Does not matter,0.02772,41,121,-0.00165,0.05710
2015,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.03322,48,121,0.00116,0.06529
2015,Lower Saxony,In my current field/ field I was trained in,0.01878,80,427,0.00589,0.03167
2015,Lower Saxony,Do something new,0.01526,62,427,0.00362,0.02690
2015,Lower Saxony,Does not matter,0.02455,129,427,0.00986,0.03925
2015,Lower Saxony,Does not apply/do not (yet) have a job,0.03553,156,427,0.01795,0.05310
2015,North Rhine-Westphalia,In my current field/ field I was trained in,0.02170,206,971,0.01253,0.03087
2015,North Rhine-Westphalia,Do something new,0.01588,118,971,0.00801,0.02375
2015,North Rhine-Westphalia,Does not matter,0.02832,302,971,0.01788,0.03876
2015,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03902,345,971,0.02683,0.05120
2015,Hesse,In my current field/ field I was trained in,0.02000,67,288,0.00380,0.03620
2015,Hesse,Do something new,0.01549,45,288,0.00120,0.02978
2015,Hesse,Does not matter,0.03390,83,288,0.01296,0.05483
2015,Hesse,Does not apply/do not (yet) have a job,0.03365,93,288,0.01279,0.05452
2015,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.02495,51,250,0.00557,0.04432
2015,"Rhineland-Palatinate, Saarland",Do something new,0.01015,31,250,-0.00230,0.02260
2015,"Rhineland-Palatinate, Saarland",Does not matter,0.02962,79,250,0.00856,0.05068
2015,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03120,89,250,0.00961,0.05280
2015,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02005,114,440,0.00694,0.03317
2015,Baden-Wuerttemberg,Do something new,0.01121,62,440,0.00136,0.02105
2015,Baden-Wuerttemberg,Does not matter,0.02277,105,440,0.00881,0.03672
2015,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03438,159,440,0.01734,0.05143
2015,Bavaria,In my current field/ field I was trained in,0.02397,151,541,0.01107,0.03687
2015,Bavaria,Do something new,0.01111,79,541,0.00227,0.01995
2015,Bavaria,Does not matter,0.01823,165,541,0.00695,0.02952
2015,Bavaria,Does not apply/do not (yet) have a job,0.02012,146,541,0.00828,0.03196
2015,Berlin,In my current field/ field I was trained in,0.04054,52,139,0.00763,0.07344
2015,Berlin,Does not matter,0.03618,43,139,0.00502,0.06733
2015,Berlin,Does not apply/do not (yet) have a job,0.03220,44,139,0.00275,0.06166
2015,Brandenburg,In my current field/ field I was trained in,0.01995,33,95,-0.00832,0.04821
2015,Brandenburg,Does not matter,0.04767,62,95,0.00460,0.09075
2015,Mecklenburg-Western Pomerania,Does not matter,0.04689,35,35,-0.02417,0.11794
2015,Saxony,In my current field/ field I was trained in,0.02086,50,185,0.00021,0.04152
2015,Saxony,Do something new,0.01653,39,185,-0.00189,0.03495
2015,Saxony,Does not matter,0.02295,60,185,0.00131,0.04458
2015,Saxony,Does not apply/do not (yet) have a job,0.01498,36,185,-0.00257,0.03253
2015,Saxony-Anhalt,Does not matter,0.04663,72,72,-0.00241,0.09568
2015,Thuringa,In my current field/ field I was trained in,0.02541,33,73,-0.01094,0.06176
2015,Thuringa,Does not matter,0.04106,40,73,-0.00478,0.08689
2017,Schleswig-Holstein,Does not matter,0.01517,36,72,-0.01326,0.04360
2017,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.02308,36,72,-0.01185,0.05801
2017,Lower Saxony,In my current field/ field I was trained in,0.02177,73,367,0.00682,0.03672
2017,Lower Saxony,Do something new,0.01112,58,367,0.00038,0.02186
2017,Lower Saxony,Does not matter,0.01996,89,367,0.00563,0.03429
2017,Lower Saxony,Does not apply/do not (yet) have a job,0.03420,147,367,0.01558,0.05282
2017,North Rhine-Westphalia,In my current field/ field I was trained in,0.02067,174,838,0.01103,0.03031
2017,North Rhine-Westphalia,Do something new,0.01322,108,838,0.00548,0.02095
2017,North Rhine-Westphalia,Does not matter,0.02533,225,838,0.01468,0.03597
2017,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03737,331,838,0.02452,0.05021
2017,Hesse,In my current field/ field I was trained in,0.02434,52,258,0.00550,0.04319
2017,Hesse,Do something new,0.02004,43,258,0.00291,0.03717
2017,Hesse,Does not matter,0.03115,67,258,0.00991,0.05239
2017,Hesse,Does not apply/do not (yet) have a job,0.04033,96,258,0.01628,0.06439
2017,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.01963,35,152,-0.00250,0.04175
2017,"Rhineland-Palatinate, Saarland",Does not matter,0.02106,52,152,-0.00184,0.04396
2017,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.02300,65,152,-0.00091,0.04690
2017,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02660,96,336,0.00937,0.04383
2017,Baden-Wuerttemberg,Do something new,0.01304,54,336,0.00089,0.02519
2017,Baden-Wuerttemberg,Does not matter,0.01715,65,336,0.00325,0.03105
2017,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.02490,121,336,0.00821,0.04158
2017,Bavaria,In my current field/ field I was trained in,0.01581,105,445,0.00421,0.02742
2017,Bavaria,Do something new,0.01524,90,445,0.00384,0.02664
2017,Bavaria,Does not matter,0.01944,119,445,0.00660,0.03228
2017,Bavaria,Does not apply/do not (yet) have a job,0.02071,131,445,0.00747,0.03396
2017,Berlin,In my current field/ field I was trained in,0.03657,38,110,0.00133,0.07181
2017,Berlin,Does not matter,0.03193,35,110,-0.00108,0.06494
2017,Berlin,Does not apply/do not (yet) have a job,0.03107,37,110,-0.00150,0.06364
2017,Brandenburg,Does not matter,0.03530,49,82,-0.00489,0.07549
2017,Brandenburg,Does not apply/do not (yet) have a job,0.01672,33,82,-0.01120,0.04464
2017,Saxony,In my current field/ field I was trained in,0.01899,48,203,0.00017,0.03781
2017,Saxony,Do something new,0.01873,41,203,0.00003,0.03742
2017,Saxony,Does not matter,0.03246,52,203,0.00802,0.05690
2017,Saxony,Does not apply/do not (yet) have a job,0.02614,62,203,0.00414,0.04814
2017,Saxony-Anhalt,Does not matter,0.03435,54,90,-0.00349,0.07219
2017,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.02594,36,90,-0.00709,0.05896
