year,age_gr,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,46-65 y.,"Dropout, No School Degree",0.02760,208,4214,0.02266,0.03255
1998,46-65 y.,No School Attended,0.00649,48,4214,0.00407,0.00892
1998,66 and older,Secondary School Degree,0.73033,1274,1729,0.70941,0.75126
1998,66 and older,Intermediate School Degree,0.15188,242,1729,0.13496,0.16880
1998,66 and older,Upper Secondary Degree,0.06160,103,1729,0.05026,0.07293
1998,66 and older,Other Degree,0.02208,68,1729,0.01515,0.02901
1998,66 and older,"Dropout, No School Degree",0.01262,42,1729,0.00735,0.01788
1999,17-29 y.,Secondary School Degree,0.25184,717,2748,0.23561,0.26808
1999,17-29 y.,Intermediate School Degree,0.34873,982,2748,0.33090,0.36655
1999,17-29 y.,Technical School Degree,0.04029,95,2748,0.03294,0.04764
1999,17-29 y.,Upper Secondary Degree,0.19384,494,2748,0.17906,0.20863
1999,17-29 y.,Other Degree,0.03656,106,2748,0.02954,0.04357
1999,17-29 y.,"Dropout, No School Degree",0.01408,41,2748,0.00968,0.01849
1999,17-29 y.,No School Degree Yet,0.11412,313,2748,0.10223,0.12601
1999,30-45 y.,Secondary School Degree,0.30936,1353,4558,0.29594,0.32278
1999,30-45 y.,Intermediate School Degree,0.35635,1784,4558,0.34244,0.37025
1999,30-45 y.,Technical School Degree,0.05250,189,4558,0.04602,0.05897
1999,30-45 y.,Upper Secondary Degree,0.20180,808,4558,0.19015,0.21345
1999,30-45 y.,Other Degree,0.05994,324,4558,0.05304,0.06683
1999,30-45 y.,"Dropout, No School Degree",0.01785,100,4558,0.01401,0.02170
1999,46-65 y.,Secondary School Degree,0.56839,2131,4140,0.55330,0.58348
1999,46-65 y.,Intermediate School Degree,0.20212,855,4140,0.18989,0.21436
1999,46-65 y.,Technical School Degree,0.02560,72,4140,0.02079,0.03041
1999,46-65 y.,Upper Secondary Degree,0.10415,417,4140,0.09485,0.11346
1999,46-65 y.,Other Degree,0.06732,428,4140,0.05969,0.07496
1999,46-65 y.,"Dropout, No School Degree",0.02654,192,4140,0.02164,0.03143
1999,46-65 y.,No School Attended,0.00532,45,4140,0.00310,0.00753
1999,66 and older,Secondary School Degree,0.72680,1284,1744,0.70588,0.74772
1999,66 and older,Intermediate School Degree,0.14194,228,1744,0.12556,0.15833
1999,66 and older,Upper Secondary Degree,0.06825,113,1744,0.05641,0.08009
1999,66 and older,Other Degree,0.02312,67,1744,0.01607,0.03018
1999,66 and older,"Dropout, No School Degree",0.01716,52,1744,0.01106,0.02326
2000,17-29 y.,Secondary School Degree,0.23425,1057,4571,0.22197,0.24653
2000,17-29 y.,Intermediate School Degree,0.34610,1636,4571,0.33230,0.35989
2000,17-29 y.,Technical School Degree,0.05032,207,4571,0.04398,0.05666
2000,17-29 y.,Upper Secondary Degree,0.21611,954,4571,0.20418,0.22804
2000,17-29 y.,Other Degree,0.04394,186,4571,0.03800,0.04988
2000,17-29 y.,"Dropout, No School Degree",0.01138,46,4571,0.00831,0.01446
2000,17-29 y.,No School Degree Yet,0.09791,485,4571,0.08929,0.10652
2000,30-45 y.,Secondary School Degree,0.29513,2359,8145,0.28522,0.30503
2000,30-45 y.,Intermediate School Degree,0.36153,3137,8145,0.35110,0.37197
2000,30-45 y.,Technical School Degree,0.06255,455,8145,0.05729,0.06781
2000,30-45 y.,Upper Secondary Degree,0.20107,1533,8145,0.19237,0.20978
2000,30-45 y.,Other Degree,0.06600,556,8145,0.06061,0.07139
2000,30-45 y.,"Dropout, No School Degree",0.01304,105,8145,0.01058,0.01551
2000,46-65 y.,Secondary School Degree,0.53362,4009,7735,0.52250,0.54474
2000,46-65 y.,Intermediate School Degree,0.21747,1727,7735,0.20828,0.22667
2000,46-65 y.,Technical School Degree,0.04010,264,7735,0.03573,0.04447
2000,46-65 y.,Upper Secondary Degree,0.11690,915,7735,0.10974,0.12406
2000,46-65 y.,Other Degree,0.07014,634,7735,0.06445,0.07584
2000,46-65 y.,"Dropout, No School Degree",0.02068,186,7735,0.01751,0.02385
2000,66 and older,Secondary School Degree,0.69542,2505,3576,0.68033,0.71051
2000,66 and older,Intermediate School Degree,0.14633,481,3576,0.13474,0.15792
2000,66 and older,Technical School Degree,0.02656,90,3576,0.02129,0.03183
2000,66 and older,Upper Secondary Degree,0.08024,277,3576,0.07133,0.08915
2000,66 and older,Other Degree,0.03199,150,3576,0.02622,0.03776
2000,66 and older,"Dropout, No School Degree",0.01836,73,3576,0.01396,0.02276
2001,17-29 y.,Secondary School Degree,0.23017,882,4009,0.21714,0.24320
2001,17-29 y.,Intermediate School Degree,0.32751,1370,4009,0.31298,0.34203
2001,17-29 y.,Technical School Degree,0.05087,184,4009,0.04406,0.05767
2001,17-29 y.,Upper Secondary Degree,0.21797,852,4009,0.20519,0.23076
2001,17-29 y.,Other Degree,0.04321,145,4009,0.03691,0.04950
2001,17-29 y.,"Dropout, No School Degree",0.01115,37,4009,0.00790,0.01440
2001,17-29 y.,No School Degree Yet,0.11912,539,4009,0.10909,0.12915
2001,30-45 y.,Secondary School Degree,0.27922,2014,7303,0.26893,0.28951
2001,30-45 y.,Intermediate School Degree,0.37180,2914,7303,0.36071,0.38288
2001,30-45 y.,Technical School Degree,0.06029,398,7303,0.05483,0.06575
2001,30-45 y.,Upper Secondary Degree,0.21197,1415,7303,0.20259,0.22134
2001,30-45 y.,Other Degree,0.06611,485,7303,0.06041,0.07181
2001,30-45 y.,"Dropout, No School Degree",0.01057,77,7303,0.00822,0.01291
2001,46-65 y.,Secondary School Degree,0.51678,3510,7077,0.50514,0.52842
2001,46-65 y.,Intermediate School Degree,0.22574,1663,7077,0.21600,0.23548
2001,46-65 y.,Technical School Degree,0.04549,280,7077,0.04064,0.05035
2001,46-65 y.,Upper Secondary Degree,0.12298,905,7077,0.11533,0.13064
2001,46-65 y.,Other Degree,0.07309,584,7077,0.06702,0.07915
2001,46-65 y.,"Dropout, No School Degree",0.01529,135,7077,0.01243,0.01815
2001,66 and older,Secondary School Degree,0.68250,2320,3383,0.66681,0.69819
2001,66 and older,Intermediate School Degree,0.14917,471,3383,0.13716,0.16117
2001,66 and older,Technical School Degree,0.02851,95,3383,0.02290,0.03411
2001,66 and older,Upper Secondary Degree,0.08815,285,3383,0.07859,0.09771
2001,66 and older,Other Degree,0.03416,148,3383,0.02804,0.04028
2001,66 and older,"Dropout, No School Degree",0.01711,64,3383,0.01274,0.02148
2002,17-29 y.,Secondary School Degree,0.22868,781,3949,0.21558,0.24178
2002,17-29 y.,Intermediate School Degree,0.32496,1305,3949,0.31035,0.33957
2002,17-29 y.,Technical School Degree,0.04720,181,3949,0.04059,0.05382
2002,17-29 y.,Upper Secondary Degree,0.22167,958,3949,0.20871,0.23462
2002,17-29 y.,Other Degree,0.03820,112,3949,0.03222,0.04417
2002,17-29 y.,No School Degree Yet,0.13007,612,3949,0.11958,0.14057
2002,30-45 y.,Secondary School Degree,0.28212,1860,7413,0.27187,0.29236
2002,30-45 y.,Intermediate School Degree,0.37665,2892,7413,0.36562,0.38769
2002,30-45 y.,Technical School Degree,0.06298,446,7413,0.05745,0.06851
2002,30-45 y.,Upper Secondary Degree,0.19787,1692,7413,0.18880,0.20694
2002,30-45 y.,Other Degree,0.06738,445,7413,0.06167,0.07309
2002,30-45 y.,"Dropout, No School Degree",0.01290,78,7413,0.01033,0.01547
2002,46-65 y.,Secondary School Degree,0.50264,3312,7836,0.49157,0.51371
2002,46-65 y.,Intermediate School Degree,0.23459,1983,7836,0.22520,0.24397
2002,46-65 y.,Technical School Degree,0.04460,366,7836,0.04002,0.04917
2002,46-65 y.,Upper Secondary Degree,0.12541,1454,7836,0.11808,0.13275
2002,46-65 y.,Other Degree,0.07761,605,7836,0.07168,0.08353
2002,46-65 y.,"Dropout, No School Degree",0.01462,116,7836,0.01196,0.01728
2002,66 and older,Secondary School Degree,0.68438,2371,3575,0.66915,0.69962
2002,66 and older,Intermediate School Degree,0.15195,504,3575,0.14018,0.16372
2002,66 and older,Technical School Degree,0.02463,97,3575,0.01955,0.02971
2002,66 and older,Upper Secondary Degree,0.08531,382,3575,0.07616,0.09447
2002,66 and older,Other Degree,0.03581,155,3575,0.02972,0.04190
2002,66 and older,"Dropout, No School Degree",0.01747,66,3575,0.01318,0.02177
2003,17-29 y.,Secondary School Degree,0.22263,710,3755,0.20932,0.23594
2003,17-29 y.,Intermediate School Degree,0.32431,1209,3755,0.30934,0.33929
2003,17-29 y.,Technical School Degree,0.05255,186,3755,0.04542,0.05969
2003,17-29 y.,Upper Secondary Degree,0.22195,929,3755,0.20865,0.23524
2003,17-29 y.,Other Degree,0.03740,104,3755,0.03133,0.04347
2003,17-29 y.,No School Degree Yet,0.13024,617,3755,0.11948,0.14101
2003,30-45 y.,Secondary School Degree,0.27111,1715,6902,0.26062,0.28160
2003,30-45 y.,Intermediate School Degree,0.37805,2728,6902,0.36661,0.38949
2003,30-45 y.,Technical School Degree,0.06469,415,6902,0.05889,0.07050
2003,30-45 y.,Upper Secondary Degree,0.20545,1574,6902,0.19592,0.21498
2003,30-45 y.,Other Degree,0.06777,397,6902,0.06184,0.07370
2003,30-45 y.,"Dropout, No School Degree",0.01278,73,6902,0.01013,0.01543
2003,46-65 y.,Secondary School Degree,0.48361,3076,7553,0.47234,0.49488
2003,46-65 y.,Intermediate School Degree,0.24454,1997,7553,0.23485,0.25423
2003,46-65 y.,Technical School Degree,0.04313,349,7553,0.03854,0.04771
2003,46-65 y.,Upper Secondary Degree,0.13554,1454,7553,0.12782,0.14326
2003,46-65 y.,Other Degree,0.07674,566,7553,0.07074,0.08274
2003,46-65 y.,"Dropout, No School Degree",0.01591,111,7553,0.01309,0.01873
2003,66 and older,Secondary School Degree,0.67525,2392,3639,0.66003,0.69047
2003,66 and older,Intermediate School Degree,0.14903,510,3639,0.13746,0.16060
2003,66 and older,Technical School Degree,0.02999,109,3639,0.02444,0.03553
2003,66 and older,Upper Secondary Degree,0.08631,392,3639,0.07719,0.09544
2003,66 and older,Other Degree,0.04082,172,3639,0.03439,0.04724
2003,66 and older,"Dropout, No School Degree",0.01854,64,3639,0.01416,0.02292
2004,17-29 y.,Secondary School Degree,0.22335,660,3657,0.20985,0.23686
2004,17-29 y.,Intermediate School Degree,0.32267,1159,3657,0.30751,0.33782
2004,17-29 y.,Technical School Degree,0.04907,186,3657,0.04206,0.05607
2004,17-29 y.,Upper Secondary Degree,0.21572,916,3657,0.20239,0.22906
2004,17-29 y.,Other Degree,0.03475,95,3657,0.02881,0.04069
2004,17-29 y.,No School Degree Yet,0.14417,641,3657,0.13279,0.15556
2004,30-45 y.,Secondary School Degree,0.26982,1598,6493,0.25902,0.28062
2004,30-45 y.,Intermediate School Degree,0.37039,2545,6493,0.35864,0.38213
2004,30-45 y.,Technical School Degree,0.06326,390,6493,0.05734,0.06918
2004,30-45 y.,Upper Secondary Degree,0.21262,1519,6493,0.20267,0.22258
2004,30-45 y.,Other Degree,0.06881,369,6493,0.06265,0.07497
2004,30-45 y.,"Dropout, No School Degree",0.01510,72,6493,0.01214,0.01807
2004,46-65 y.,Secondary School Degree,0.46678,2845,7348,0.45537,0.47819
2004,46-65 y.,Intermediate School Degree,0.25501,2041,7348,0.24504,0.26497
2004,46-65 y.,Technical School Degree,0.04506,354,7348,0.04032,0.04981
2004,46-65 y.,Upper Secondary Degree,0.13448,1454,7348,0.12668,0.14229
2004,46-65 y.,Other Degree,0.08369,552,7348,0.07735,0.09002
2004,46-65 y.,"Dropout, No School Degree",0.01465,102,7348,0.01191,0.01740
2004,66 and older,Secondary School Degree,0.66812,2434,3749,0.65305,0.68320
2004,66 and older,Intermediate School Degree,0.14898,537,3749,0.13758,0.16038
2004,66 and older,Technical School Degree,0.03156,121,3749,0.02596,0.03715
2004,66 and older,Upper Secondary Degree,0.08847,416,3749,0.07938,0.09756
2004,66 and older,Other Degree,0.04266,175,3749,0.03619,0.04913
2004,66 and older,"Dropout, No School Degree",0.02014,66,3749,0.01564,0.02464
2005,17-29 y.,Secondary School Degree,0.21712,599,3472,0.20341,0.23084
2005,17-29 y.,Intermediate School Degree,0.31491,1084,3472,0.29946,0.33037
2005,17-29 y.,Technical School Degree,0.04975,178,3472,0.04252,0.05699
2005,17-29 y.,Upper Secondary Degree,0.21921,877,3472,0.20544,0.23297
2005,17-29 y.,Other Degree,0.03262,80,3472,0.02671,0.03853
2005,17-29 y.,No School Degree Yet,0.15466,654,3472,0.14263,0.16669
2005,30-45 y.,Secondary School Degree,0.26605,1478,6048,0.25491,0.27719
2005,30-45 y.,Intermediate School Degree,0.36974,2350,6048,0.35758,0.38191
2005,30-45 y.,Technical School Degree,0.06235,372,6048,0.05626,0.06845
2005,30-45 y.,Upper Secondary Degree,0.21639,1441,6048,0.20601,0.22677
2005,30-45 y.,Other Degree,0.06988,342,6048,0.06345,0.07630
2005,30-45 y.,"Dropout, No School Degree",0.01558,65,6048,0.01246,0.01870
2005,46-65 y.,Secondary School Degree,0.44210,2584,6996,0.43046,0.45374
2005,46-65 y.,Intermediate School Degree,0.27070,2047,6996,0.26028,0.28111
2005,46-65 y.,Technical School Degree,0.04377,339,6996,0.03898,0.04857
2005,46-65 y.,Upper Secondary Degree,0.13782,1403,6996,0.12974,0.14590
2005,46-65 y.,Other Degree,0.08952,528,6996,0.08283,0.09621
2005,46-65 y.,"Dropout, No School Degree",0.01586,95,6996,0.01293,0.01879
2005,66 and older,Secondary School Degree,0.66331,2410,3754,0.64820,0.67843
2005,66 and older,Intermediate School Degree,0.14869,540,3754,0.13731,0.16007
2005,66 and older,Technical School Degree,0.03438,128,3754,0.02855,0.04021
2005,66 and older,Upper Secondary Degree,0.08941,436,3754,0.08028,0.09854
2005,66 and older,Other Degree,0.04415,176,3754,0.03758,0.05072
2005,66 and older,"Dropout, No School Degree",0.01998,64,3754,0.01551,0.02446
2006,17-29 y.,Secondary School Degree,0.21636,623,3585,0.20288,0.22985
2006,17-29 y.,Intermediate School Degree,0.30800,1116,3585,0.29288,0.32311
2006,17-29 y.,Technical School Degree,0.05384,198,3585,0.04645,0.06123
2006,17-29 y.,Upper Secondary Degree,0.23460,918,3585,0.22073,0.24848
2006,17-29 y.,Other Degree,0.03592,95,3585,0.02983,0.04202
2006,17-29 y.,No School Degree Yet,0.13766,635,3585,0.12638,0.14894
2006,30-45 y.,Secondary School Degree,0.26527,1509,6235,0.25431,0.27623
2006,30-45 y.,Intermediate School Degree,0.36160,2386,6235,0.34967,0.37352
2006,30-45 y.,Technical School Degree,0.06651,403,6235,0.06032,0.07269
2006,30-45 y.,Upper Secondary Degree,0.22320,1533,6235,0.21286,0.23353
2006,30-45 y.,Other Degree,0.07156,350,6235,0.06516,0.07796
2006,30-45 y.,"Dropout, No School Degree",0.01161,54,6235,0.00895,0.01427
2006,46-65 y.,Secondary School Degree,0.41281,2704,7546,0.40170,0.42392
2006,46-65 y.,Intermediate School Degree,0.28835,2330,7546,0.27813,0.29858
2006,46-65 y.,Technical School Degree,0.04211,364,7546,0.03758,0.04664
2006,46-65 y.,Upper Secondary Degree,0.14755,1521,7546,0.13955,0.15555
2006,46-65 y.,Other Degree,0.09064,538,7546,0.08416,0.09712
2006,46-65 y.,"Dropout, No School Degree",0.01710,89,7546,0.01418,0.02003
2006,66 and older,Secondary School Degree,0.64509,2781,4400,0.63095,0.65923
2006,66 and older,Intermediate School Degree,0.15468,660,4400,0.14399,0.16537
2006,66 and older,Technical School Degree,0.03455,156,4400,0.02915,0.03994
2006,66 and older,Upper Secondary Degree,0.09421,514,4400,0.08558,0.10285
2006,66 and older,Other Degree,0.05024,215,4400,0.04378,0.05669
2006,66 and older,"Dropout, No School Degree",0.01963,74,4400,0.01553,0.02373
2007,17-29 y.,Secondary School Degree,0.20165,549,3303,0.18796,0.21534
2007,17-29 y.,Intermediate School Degree,0.30610,988,3303,0.29038,0.32182
2007,17-29 y.,Technical School Degree,0.05530,181,3303,0.04751,0.06310
2007,17-29 y.,Upper Secondary Degree,0.24004,883,3303,0.22547,0.25461
2007,17-29 y.,Other Degree,0.02904,72,3303,0.02331,0.03477
2007,17-29 y.,No School Degree Yet,0.15724,630,3303,0.14482,0.16965
2007,30-45 y.,Secondary School Degree,0.24897,1317,5668,0.23771,0.26022
2007,30-45 y.,Intermediate School Degree,0.35585,2151,5668,0.34338,0.36831
2007,30-45 y.,Technical School Degree,0.06939,372,5668,0.06277,0.07601
2007,30-45 y.,Upper Secondary Degree,0.24541,1481,5668,0.23421,0.25662
2007,30-45 y.,Other Degree,0.06891,299,5668,0.06232,0.07551
2007,30-45 y.,"Dropout, No School Degree",0.01147,48,5668,0.00870,0.01424
2007,46-65 y.,Secondary School Degree,0.39811,2387,7039,0.38667,0.40954
2007,46-65 y.,Intermediate School Degree,0.29835,2270,7039,0.28766,0.30904
2007,46-65 y.,Technical School Degree,0.04116,338,7039,0.03652,0.04581
2007,46-65 y.,Upper Secondary Degree,0.15180,1471,7039,0.14342,0.16018
2007,46-65 y.,Other Degree,0.09315,495,7039,0.08636,0.09994
2007,46-65 y.,"Dropout, No School Degree",0.01722,78,7039,0.01418,0.02026
2007,66 and older,Secondary School Degree,0.63841,2681,4325,0.62409,0.65273
2007,66 and older,Intermediate School Degree,0.15502,676,4325,0.14423,0.16581
2007,66 and older,Technical School Degree,0.04062,167,4325,0.03474,0.04650
2007,66 and older,Upper Secondary Degree,0.09803,532,4325,0.08916,0.10689
2007,66 and older,Other Degree,0.05038,204,4325,0.04386,0.05690
2007,66 and older,"Dropout, No School Degree",0.01744,65,4325,0.01354,0.02134
2008,17-29 y.,Secondary School Degree,0.18923,466,2949,0.17509,0.20337
2008,17-29 y.,Intermediate School Degree,0.31784,907,2949,0.30104,0.33465
2008,17-29 y.,Technical School Degree,0.06673,181,2949,0.05772,0.07573
2008,17-29 y.,Upper Secondary Degree,0.23649,779,2949,0.22115,0.25183
2008,17-29 y.,Other Degree,0.02558,56,2949,0.01988,0.03128
2008,17-29 y.,No School Degree Yet,0.15654,560,2949,0.14342,0.16965
2008,30-45 y.,Secondary School Degree,0.25253,1196,5138,0.24065,0.26441
2008,30-45 y.,Intermediate School Degree,0.34683,1949,5138,0.33381,0.35984
2008,30-45 y.,Technical School Degree,0.06823,336,5138,0.06134,0.07513
2008,30-45 y.,Upper Secondary Degree,0.25404,1354,5138,0.24213,0.26594
2008,30-45 y.,Other Degree,0.06430,256,5138,0.05759,0.07100
2008,30-45 y.,"Dropout, No School Degree",0.01408,47,5138,0.01086,0.01730
2008,46-65 y.,Secondary School Degree,0.38762,2202,6675,0.37593,0.39931
2008,46-65 y.,Intermediate School Degree,0.31102,2229,6675,0.29991,0.32212
2008,46-65 y.,Technical School Degree,0.04260,334,6675,0.03776,0.04745
2008,46-65 y.,Upper Secondary Degree,0.15429,1414,6675,0.14562,0.16295
2008,46-65 y.,Other Degree,0.08857,429,6675,0.08175,0.09538
2008,46-65 y.,"Dropout, No School Degree",0.01565,67,6675,0.01268,0.01863
2008,66 and older,Secondary School Degree,0.62807,2610,4283,0.61359,0.64254
2008,66 and older,Intermediate School Degree,0.16012,686,4283,0.14913,0.17110
2008,66 and older,Technical School Degree,0.04104,166,4283,0.03509,0.04698
2008,66 and older,Upper Secondary Degree,0.10267,559,4283,0.09358,0.11176
2008,66 and older,Other Degree,0.05260,205,4283,0.04592,0.05929
2008,66 and older,"Dropout, No School Degree",0.01551,57,4283,0.01181,0.01921
2009,17-29 y.,Secondary School Degree,0.18464,410,2637,0.16983,0.19945
2009,17-29 y.,Intermediate School Degree,0.30138,783,2637,0.28386,0.31890
2009,17-29 y.,Technical School Degree,0.07090,167,2637,0.06110,0.08070
2009,17-29 y.,Upper Secondary Degree,0.25286,721,2637,0.23627,0.26945
2009,17-29 y.,Other Degree,0.02614,50,2637,0.02005,0.03223
2009,17-29 y.,No School Degree Yet,0.15939,506,2637,0.14541,0.17336
2009,30-45 y.,Secondary School Degree,0.23709,1023,4638,0.22485,0.24933
2009,30-45 y.,Intermediate School Degree,0.34776,1778,4638,0.33406,0.36147
2009,30-45 y.,Technical School Degree,0.07486,319,4638,0.06729,0.08244
2009,30-45 y.,Upper Secondary Degree,0.26404,1258,4638,0.25135,0.27673
2009,30-45 y.,Other Degree,0.06240,213,4638,0.05543,0.06936
2009,30-45 y.,"Dropout, No School Degree",0.01385,47,4638,0.01049,0.01721
2009,46-65 y.,Secondary School Degree,0.37591,2026,6306,0.36395,0.38787
2009,46-65 y.,Intermediate School Degree,0.32183,2164,6306,0.31030,0.33336
2009,46-65 y.,Technical School Degree,0.04467,320,6306,0.03957,0.04977
2009,46-65 y.,Upper Secondary Degree,0.16113,1370,6306,0.15206,0.17021
2009,46-65 y.,Other Degree,0.08022,366,6306,0.07351,0.08692
2009,46-65 y.,"Dropout, No School Degree",0.01602,60,6306,0.01292,0.01911
2009,66 and older,Secondary School Degree,0.61343,2488,4150,0.59861,0.62825
2009,66 and older,Intermediate School Degree,0.17242,707,4150,0.16093,0.18392
2009,66 and older,Technical School Degree,0.04317,157,4150,0.03698,0.04935
2009,66 and older,Upper Secondary Degree,0.10736,564,4150,0.09794,0.11678
2009,66 and older,Other Degree,0.04693,179,4150,0.04050,0.05337
2009,66 and older,"Dropout, No School Degree",0.01665,55,4150,0.01276,0.02055
2010,17-29 y.,Secondary School Degree,0.17205,711,3857,0.16014,0.18397
2010,17-29 y.,Intermediate School Degree,0.29511,1118,3857,0.28072,0.30951
2010,17-29 y.,Technical School Degree,0.07329,223,3857,0.06507,0.08152
2010,17-29 y.,Upper Secondary Degree,0.26717,831,3857,0.25321,0.28114
2010,17-29 y.,Other Degree,0.03105,180,3857,0.02557,0.03652
2010,17-29 y.,"Dropout, No School Degree",0.01008,84,3857,0.00693,0.01324
2010,17-29 y.,No School Degree Yet,0.15123,710,3857,0.13992,0.16254
2010,30-45 y.,Secondary School Degree,0.21224,1757,9004,0.20379,0.22068
2010,30-45 y.,Intermediate School Degree,0.33836,3224,9004,0.32859,0.34814
2010,30-45 y.,Technical School Degree,0.07630,607,9004,0.07082,0.08179
2010,30-45 y.,Upper Secondary Degree,0.26905,2451,9004,0.25989,0.27821
2010,30-45 y.,Other Degree,0.08895,806,9004,0.08307,0.09484
2010,30-45 y.,"Dropout, No School Degree",0.01509,159,9004,0.01257,0.01761
2010,46-65 y.,Secondary School Degree,0.36113,2098,6929,0.34982,0.37244
2010,46-65 y.,Intermediate School Degree,0.32949,2402,6929,0.31843,0.34056
2010,46-65 y.,Technical School Degree,0.04632,381,6929,0.04137,0.05127
2010,46-65 y.,Upper Secondary Degree,0.16393,1552,6929,0.15521,0.17265
2010,46-65 y.,Other Degree,0.08531,431,6929,0.07873,0.09189
2010,46-65 y.,"Dropout, No School Degree",0.01358,65,6929,0.01086,0.01631
2010,66 and older,Secondary School Degree,0.59912,2312,4012,0.58396,0.61429
2010,66 and older,Intermediate School Degree,0.17907,737,4012,0.16720,0.19094
2010,66 and older,Technical School Degree,0.04542,159,4012,0.03898,0.05187
2010,66 and older,Upper Secondary Degree,0.10838,581,4012,0.09876,0.11800
2010,66 and older,Other Degree,0.05139,171,4012,0.04455,0.05822
2010,66 and older,"Dropout, No School Degree",0.01662,52,4012,0.01267,0.02058
2011,17-29 y.,Secondary School Degree,0.15961,718,4153,0.14847,0.17075
2011,17-29 y.,Intermediate School Degree,0.28260,1122,4153,0.26890,0.29629
2011,17-29 y.,Technical School Degree,0.06849,245,4153,0.06081,0.07617
2011,17-29 y.,Upper Secondary Degree,0.29628,957,4153,0.28239,0.31017
2011,17-29 y.,Other Degree,0.02885,142,4153,0.02376,0.03394
2011,17-29 y.,"Dropout, No School Degree",0.01223,75,4153,0.00889,0.01557
2011,17-29 y.,No School Degree Yet,0.15194,894,4153,0.14102,0.16286
2011,30-45 y.,Secondary School Degree,0.19706,1858,9745,0.18917,0.20496
2011,30-45 y.,Intermediate School Degree,0.33679,3534,9745,0.32740,0.34617
2011,30-45 y.,Technical School Degree,0.07689,688,9745,0.07160,0.08218
2011,30-45 y.,Upper Secondary Degree,0.28052,2661,9745,0.27160,0.28944
2011,30-45 y.,Other Degree,0.09230,838,9745,0.08655,0.09805
2011,30-45 y.,"Dropout, No School Degree",0.01644,166,9745,0.01391,0.01896
2011,46-65 y.,Secondary School Degree,0.34489,2722,9041,0.33509,0.35469
2011,46-65 y.,Intermediate School Degree,0.33124,3108,9041,0.32154,0.34094
2011,46-65 y.,Technical School Degree,0.05079,511,9041,0.04626,0.05532
2011,46-65 y.,Upper Secondary Degree,0.16586,1950,9041,0.15819,0.17353
2011,46-65 y.,Other Degree,0.09147,639,9041,0.08553,0.09742
2011,46-65 y.,"Dropout, No School Degree",0.01556,111,9041,0.01301,0.01812
2011,66 and older,Secondary School Degree,0.58744,2899,5108,0.57393,0.60094
2011,66 and older,Intermediate School Degree,0.18203,948,5108,0.17145,0.19261
2011,66 and older,Technical School Degree,0.04223,188,5108,0.03672,0.04775
2011,66 and older,Upper Secondary Degree,0.11193,734,5108,0.10329,0.12058
2011,66 and older,Other Degree,0.05708,262,5108,0.05071,0.06344
2011,66 and older,"Dropout, No School Degree",0.01929,77,5108,0.01552,0.02306
2012,17-29 y.,Secondary School Degree,0.16606,683,4002,0.15453,0.17759
2012,17-29 y.,Intermediate School Degree,0.28023,1048,4002,0.26632,0.29415
2012,17-29 y.,Technical School Degree,0.06673,210,4002,0.05899,0.07446
2012,17-29 y.,Upper Secondary Degree,0.29229,949,4002,0.27819,0.30638
2012,17-29 y.,Other Degree,0.03718,133,4002,0.03132,0.04304
2012,17-29 y.,"Dropout, No School Degree",0.01079,70,4002,0.00758,0.01399
2012,17-29 y.,No School Degree Yet,0.14673,909,4002,0.13577,0.15769
2012,30-45 y.,Secondary School Degree,0.18792,1677,8978,0.17984,0.19600
2012,30-45 y.,Intermediate School Degree,0.32764,3219,8978,0.31793,0.33735
2012,30-45 y.,Technical School Degree,0.07924,644,8978,0.07365,0.08482
2012,30-45 y.,Upper Secondary Degree,0.28410,2470,8978,0.27477,0.29343
2012,30-45 y.,Other Degree,0.10346,801,8978,0.09716,0.10976
2012,30-45 y.,"Dropout, No School Degree",0.01738,167,8978,0.01468,0.02008
2012,46-65 y.,Secondary School Degree,0.33897,2736,9322,0.32936,0.34858
2012,46-65 y.,Intermediate School Degree,0.33046,3248,9322,0.32091,0.34001
2012,46-65 y.,Technical School Degree,0.05314,559,9322,0.04859,0.05769
2012,46-65 y.,Upper Secondary Degree,0.16919,2033,9322,0.16158,0.17680
2012,46-65 y.,Other Degree,0.09373,642,9322,0.08781,0.09964
2012,46-65 y.,"Dropout, No School Degree",0.01429,104,9322,0.01188,0.01670
2012,66 and older,Secondary School Degree,0.56837,2855,5162,0.55486,0.58189
2012,66 and older,Intermediate School Degree,0.18635,999,5162,0.17573,0.19697
2012,66 and older,Technical School Degree,0.04141,192,5162,0.03598,0.04685
2012,66 and older,Upper Secondary Degree,0.11711,755,5162,0.10834,0.12588
2012,66 and older,Other Degree,0.06505,279,5162,0.05833,0.07178
2012,66 and older,"Dropout, No School Degree",0.02170,82,5162,0.01773,0.02568
2013,17-29 y.,Secondary School Degree,0.15634,874,5026,0.14630,0.16638
2013,17-29 y.,Intermediate School Degree,0.27523,1281,5026,0.26288,0.28757
2013,17-29 y.,Technical School Degree,0.07205,299,5026,0.06490,0.07920
2013,17-29 y.,Upper Secondary Degree,0.28310,1093,5026,0.27064,0.29556
2013,17-29 y.,Other Degree,0.04751,305,5026,0.04163,0.05339
2013,17-29 y.,"Dropout, No School Degree",0.01317,94,5026,0.01002,0.01633
2013,17-29 y.,No School Degree Yet,0.15261,1080,5026,0.14266,0.16255
2013,30-45 y.,Secondary School Degree,0.17611,1701,10196,0.16871,0.18350
