year,migback,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Direct migration background,5th Quintile,Secondary School Degree,0.24656,51,179,0.18324,0.30988
1996,Direct migration background,5th Quintile,Upper Secondary Degree,0.24272,42,179,0.17974,0.30570
1996,Direct migration background,5th Quintile,Other Degree,0.18948,86,179,0.13190,0.24705
1996,Indirect migration background,1st Quintile,Secondary School Degree,0.07874,54,87,0.02181,0.13566
1996,Indirect migration background,1st Quintile,Intermediate School Degree,0.05210,33,87,0.00513,0.09908
1996,Indirect migration background,2nd Quintile,Secondary School Degree,0.15193,49,49,0.05038,0.25348
1996,Indirect migration background,3rd Quintile,Secondary School Degree,0.13467,44,44,0.03263,0.23670
1996,Indirect migration background,4th Quintile,Secondary School Degree,0.18325,40,40,0.06183,0.30466
1997,No migration background,1st Quintile,Secondary School Degree,0.49000,774,1292,0.46273,0.51727
1997,No migration background,1st Quintile,Intermediate School Degree,0.16541,415,1292,0.14514,0.18568
1997,No migration background,1st Quintile,Upper Secondary Degree,0.05760,103,1292,0.04489,0.07031
1997,No migration background,2nd Quintile,Secondary School Degree,0.45758,975,1893,0.43513,0.48003
1997,No migration background,2nd Quintile,Intermediate School Degree,0.21772,696,1893,0.19912,0.23631
1997,No migration background,2nd Quintile,Upper Secondary Degree,0.05899,166,1893,0.04837,0.06961
1997,No migration background,2nd Quintile,No School Degree Yet,0.01637,56,1893,0.01065,0.02208
1997,No migration background,3rd Quintile,Secondary School Degree,0.42655,948,2017,0.40496,0.44814
1997,No migration background,3rd Quintile,Intermediate School Degree,0.23537,731,2017,0.21685,0.25389
1997,No migration background,3rd Quintile,Technical School Degree,0.01946,43,2017,0.01343,0.02549
1997,No migration background,3rd Quintile,Upper Secondary Degree,0.09351,239,2017,0.08081,0.10622
1997,No migration background,3rd Quintile,No School Degree Yet,0.01601,56,2017,0.01053,0.02149
1997,No migration background,4th Quintile,Secondary School Degree,0.42908,947,2141,0.40811,0.45005
1997,No migration background,4th Quintile,Intermediate School Degree,0.23906,716,2141,0.22098,0.25713
1997,No migration background,4th Quintile,Technical School Degree,0.03718,77,2141,0.02916,0.04520
1997,No migration background,4th Quintile,Upper Secondary Degree,0.12515,363,2141,0.11113,0.13917
1997,No migration background,4th Quintile,No School Degree Yet,0.01264,38,2141,0.00791,0.01737
1997,No migration background,5th Quintile,Secondary School Degree,0.30981,696,2058,0.28983,0.32980
1997,No migration background,5th Quintile,Intermediate School Degree,0.27429,672,2058,0.25501,0.29357
1997,No migration background,5th Quintile,Technical School Degree,0.05370,112,2058,0.04396,0.06344
1997,No migration background,5th Quintile,Upper Secondary Degree,0.22670,534,2058,0.20861,0.24480
1997,No migration background,5th Quintile,No School Degree Yet,0.01636,44,2058,0.01088,0.02185
1997,Direct migration background,1st Quintile,Secondary School Degree,0.24237,178,720,0.21105,0.27369
1997,Direct migration background,1st Quintile,Intermediate School Degree,0.05056,31,720,0.03455,0.06658
1997,Direct migration background,1st Quintile,Other Degree,0.35033,341,720,0.31545,0.38520
1997,Direct migration background,1st Quintile,"Dropout, No School Degree",0.10965,130,720,0.08681,0.13249
1997,Direct migration background,1st Quintile,No School Attended,0.02904,40,720,0.01677,0.04132
1997,Direct migration background,2nd Quintile,Secondary School Degree,0.32324,151,514,0.28277,0.36372
1997,Direct migration background,2nd Quintile,Intermediate School Degree,0.09350,47,514,0.06831,0.11870
1997,Direct migration background,2nd Quintile,Other Degree,0.29160,216,514,0.25227,0.33093
1997,Direct migration background,2nd Quintile,"Dropout, No School Degree",0.11032,100,514,0.08321,0.13744
1997,Direct migration background,3rd Quintile,Secondary School Degree,0.33792,116,348,0.28816,0.38769
1997,Direct migration background,3rd Quintile,Other Degree,0.31766,178,348,0.26868,0.36665
1997,Direct migration background,3rd Quintile,"Dropout, No School Degree",0.05994,54,348,0.03496,0.08492
1997,Direct migration background,4th Quintile,Secondary School Degree,0.33485,100,314,0.28256,0.38713
1997,Direct migration background,4th Quintile,Intermediate School Degree,0.12949,37,314,0.09229,0.16668
1997,Direct migration background,4th Quintile,Other Degree,0.26451,129,314,0.21564,0.31337
1997,Direct migration background,4th Quintile,"Dropout, No School Degree",0.06265,48,314,0.03580,0.08950
1997,Direct migration background,5th Quintile,Secondary School Degree,0.23835,41,192,0.17793,0.29878
1997,Direct migration background,5th Quintile,Intermediate School Degree,0.20413,34,192,0.14697,0.26129
1997,Direct migration background,5th Quintile,Upper Secondary Degree,0.26081,43,192,0.19854,0.32308
1997,Direct migration background,5th Quintile,Other Degree,0.13795,74,192,0.08905,0.18686
1997,Indirect migration background,1st Quintile,Secondary School Degree,0.10314,53,89,0.03960,0.16669
1997,Indirect migration background,1st Quintile,Intermediate School Degree,0.05792,36,89,0.00911,0.10672
1997,Indirect migration background,2nd Quintile,Secondary School Degree,0.14786,56,92,0.07493,0.22079
1997,Indirect migration background,2nd Quintile,Intermediate School Degree,0.10192,36,92,0.03976,0.16409
1997,Indirect migration background,3rd Quintile,Secondary School Degree,0.14536,43,43,0.03876,0.25195
1997,Indirect migration background,4th Quintile,Secondary School Degree,0.18191,40,40,0.06083,0.30298
1998,No migration background,1st Quintile,Secondary School Degree,0.46122,749,1306,0.43418,0.48827
1998,No migration background,1st Quintile,Intermediate School Degree,0.18454,416,1306,0.16349,0.20558
1998,No migration background,1st Quintile,Upper Secondary Degree,0.05851,107,1306,0.04578,0.07125
1998,No migration background,1st Quintile,No School Degree Yet,0.01324,34,1306,0.00704,0.01944
1998,No migration background,2nd Quintile,Secondary School Degree,0.43878,904,1782,0.41573,0.46183
1998,No migration background,2nd Quintile,Intermediate School Degree,0.22987,649,1782,0.21033,0.24941
1998,No migration background,2nd Quintile,Technical School Degree,0.02179,39,1782,0.01501,0.02857
1998,No migration background,2nd Quintile,Upper Secondary Degree,0.05716,146,1782,0.04638,0.06794
1998,No migration background,2nd Quintile,No School Degree Yet,0.01566,44,1782,0.00989,0.02142
1998,No migration background,3rd Quintile,Secondary School Degree,0.46427,976,2016,0.44249,0.48605
1998,No migration background,3rd Quintile,Intermediate School Degree,0.23794,723,2016,0.21935,0.25654
1998,No migration background,3rd Quintile,Technical School Degree,0.01695,37,2016,0.01131,0.02258
1998,No migration background,3rd Quintile,Upper Secondary Degree,0.07705,218,2016,0.06540,0.08869
1998,No migration background,3rd Quintile,No School Degree Yet,0.01850,62,2016,0.01261,0.02438
1998,No migration background,4th Quintile,Secondary School Degree,0.40611,902,2103,0.38511,0.42710
1998,No migration background,4th Quintile,Intermediate School Degree,0.24894,722,2103,0.23046,0.26743
1998,No migration background,4th Quintile,Technical School Degree,0.03747,77,2103,0.02935,0.04559
1998,No migration background,4th Quintile,Upper Secondary Degree,0.13951,365,2103,0.12470,0.15432
1998,No migration background,4th Quintile,No School Degree Yet,0.01114,37,2103,0.00665,0.01562
1998,No migration background,5th Quintile,Secondary School Degree,0.28861,622,1967,0.26858,0.30864
1998,No migration background,5th Quintile,Intermediate School Degree,0.27794,658,1967,0.25814,0.29774
1998,No migration background,5th Quintile,Technical School Degree,0.05790,109,1967,0.04758,0.06823
1998,No migration background,5th Quintile,Upper Secondary Degree,0.23054,540,1967,0.21193,0.24916
1998,No migration background,5th Quintile,No School Degree Yet,0.01644,38,1967,0.01082,0.02207
1998,Direct migration background,1st Quintile,Secondary School Degree,0.24776,178,695,0.21564,0.27988
1998,Direct migration background,1st Quintile,Intermediate School Degree,0.05800,35,695,0.04061,0.07540
1998,Direct migration background,1st Quintile,Upper Secondary Degree,0.05597,32,695,0.03887,0.07307
1998,Direct migration background,1st Quintile,Other Degree,0.32566,292,695,0.29079,0.36052
1998,Direct migration background,1st Quintile,"Dropout, No School Degree",0.10732,114,695,0.08429,0.13034
1998,Direct migration background,1st Quintile,No School Attended,0.03932,44,695,0.02486,0.05378
1998,Direct migration background,2nd Quintile,Secondary School Degree,0.33946,135,424,0.29433,0.38458
1998,Direct migration background,2nd Quintile,Other Degree,0.31295,205,424,0.26876,0.35714
1998,Direct migration background,2nd Quintile,"Dropout, No School Degree",0.10872,84,424,0.07906,0.13839
1998,Direct migration background,3rd Quintile,Secondary School Degree,0.35711,101,345,0.30648,0.40775
1998,Direct migration background,3rd Quintile,Intermediate School Degree,0.12274,34,345,0.08806,0.15742
1998,Direct migration background,3rd Quintile,Other Degree,0.30423,159,345,0.25561,0.35285
1998,Direct migration background,3rd Quintile,"Dropout, No School Degree",0.07204,51,345,0.04472,0.09937
1998,Direct migration background,4th Quintile,Secondary School Degree,0.28464,81,249,0.22848,0.34081
1998,Direct migration background,4th Quintile,Other Degree,0.33753,125,249,0.27868,0.39638
1998,Direct migration background,4th Quintile,"Dropout, No School Degree",0.09177,43,249,0.05584,0.12770
1998,Direct migration background,5th Quintile,Secondary School Degree,0.23968,43,174,0.17607,0.30329
1998,Direct migration background,5th Quintile,Intermediate School Degree,0.18606,31,174,0.12807,0.24405
1998,Direct migration background,5th Quintile,Upper Secondary Degree,0.27658,41,174,0.20992,0.34323
1998,Direct migration background,5th Quintile,Other Degree,0.12893,59,174,0.07899,0.17887
1998,Indirect migration background,1st Quintile,Secondary School Degree,0.09450,54,95,0.03536,0.15363
1998,Indirect migration background,1st Quintile,Intermediate School Degree,0.07613,41,95,0.02251,0.12974
1998,Indirect migration background,2nd Quintile,Secondary School Degree,0.13444,53,53,0.04172,0.22716
1998,Indirect migration background,3rd Quintile,Secondary School Degree,0.17268,41,74,0.08597,0.25939
1998,Indirect migration background,3rd Quintile,Intermediate School Degree,0.13514,33,74,0.05672,0.21357
1998,Indirect migration background,4th Quintile,Secondary School Degree,0.21103,39,39,0.08129,0.34076
1999,No migration background,1st Quintile,Secondary School Degree,0.44384,859,1568,0.41924,0.46844
1999,No migration background,1st Quintile,Intermediate School Degree,0.19083,521,1568,0.17137,0.21029
1999,No migration background,1st Quintile,Upper Secondary Degree,0.07245,149,1568,0.05961,0.08528
1999,No migration background,1st Quintile,No School Degree Yet,0.01300,39,1568,0.00739,0.01861
1999,No migration background,2nd Quintile,Secondary School Degree,0.47175,1105,2065,0.45022,0.49329
1999,No migration background,2nd Quintile,Intermediate School Degree,0.21551,695,2065,0.19777,0.23325
1999,No migration background,2nd Quintile,Technical School Degree,0.01810,38,2065,0.01235,0.02385
1999,No migration background,2nd Quintile,Upper Secondary Degree,0.06158,169,2065,0.05121,0.07195
1999,No migration background,2nd Quintile,No School Degree Yet,0.01729,58,2065,0.01167,0.02292
1999,No migration background,3rd Quintile,Secondary School Degree,0.42623,1040,2248,0.40578,0.44667
1999,No migration background,3rd Quintile,Intermediate School Degree,0.25440,845,2248,0.23639,0.27240
1999,No migration background,3rd Quintile,Technical School Degree,0.01925,49,2248,0.01357,0.02493
1999,No migration background,3rd Quintile,Upper Secondary Degree,0.09005,272,2248,0.07821,0.10189
1999,No migration background,3rd Quintile,No School Degree Yet,0.01139,42,2248,0.00701,0.01578
1999,No migration background,4th Quintile,Secondary School Degree,0.41695,995,2273,0.39667,0.43722
1999,No migration background,4th Quintile,Intermediate School Degree,0.24445,748,2273,0.22677,0.26212
1999,No migration background,4th Quintile,Technical School Degree,0.03783,87,2273,0.02999,0.04568
1999,No migration background,4th Quintile,Upper Secondary Degree,0.13262,403,2273,0.11867,0.14657
1999,No migration background,4th Quintile,No School Degree Yet,0.01250,40,2273,0.00793,0.01707
1999,No migration background,5th Quintile,Secondary School Degree,0.29682,720,2286,0.27809,0.31555
1999,No migration background,5th Quintile,Intermediate School Degree,0.26410,749,2286,0.24603,0.28218
1999,No migration background,5th Quintile,Technical School Degree,0.05350,123,2286,0.04428,0.06273
1999,No migration background,5th Quintile,Upper Secondary Degree,0.23544,643,2286,0.21805,0.25284
1999,No migration background,5th Quintile,No School Degree Yet,0.01781,51,2286,0.01239,0.02323
1999,Direct migration background,1st Quintile,Secondary School Degree,0.24105,164,627,0.20754,0.27455
1999,Direct migration background,1st Quintile,Intermediate School Degree,0.04830,35,627,0.03150,0.06509
1999,Direct migration background,1st Quintile,Other Degree,0.34427,277,627,0.30705,0.38149
1999,Direct migration background,1st Quintile,"Dropout, No School Degree",0.11952,114,627,0.09411,0.14494
1999,Direct migration background,1st Quintile,No School Attended,0.03502,37,627,0.02062,0.04942
1999,Direct migration background,2nd Quintile,Secondary School Degree,0.33099,164,501,0.28975,0.37224
1999,Direct migration background,2nd Quintile,Intermediate School Degree,0.06315,35,501,0.04183,0.08448
1999,Direct migration background,2nd Quintile,Other Degree,0.31484,214,501,0.27413,0.35555
1999,Direct migration background,2nd Quintile,"Dropout, No School Degree",0.10606,88,501,0.07907,0.13305
1999,Direct migration background,3rd Quintile,Secondary School Degree,0.33682,115,319,0.28487,0.38877
1999,Direct migration background,3rd Quintile,Other Degree,0.31405,145,319,0.26303,0.36506
1999,Direct migration background,3rd Quintile,"Dropout, No School Degree",0.09162,59,319,0.05992,0.12333
1999,Direct migration background,4th Quintile,Secondary School Degree,0.28379,63,264,0.22930,0.33828
1999,Direct migration background,4th Quintile,Intermediate School Degree,0.11622,36,264,0.07749,0.15496
1999,Direct migration background,4th Quintile,Other Degree,0.31008,126,264,0.25418,0.36598
1999,Direct migration background,4th Quintile,"Dropout, No School Degree",0.09077,39,264,0.05605,0.12549
1999,Direct migration background,5th Quintile,Secondary School Degree,0.19128,42,135,0.12469,0.25788
1999,Direct migration background,5th Quintile,Upper Secondary Degree,0.27902,39,135,0.20308,0.35496
1999,Direct migration background,5th Quintile,Other Degree,0.15903,54,135,0.09711,0.22095
1999,Indirect migration background,1st Quintile,Secondary School Degree,0.10131,57,97,0.04095,0.16167
1999,Indirect migration background,1st Quintile,Intermediate School Degree,0.07390,40,97,0.02157,0.12623
1999,Indirect migration background,2nd Quintile,Secondary School Degree,0.17481,60,60,0.07790,0.27173
1999,Indirect migration background,3rd Quintile,Secondary School Degree,0.19053,48,81,0.10447,0.27659
1999,Indirect migration background,3rd Quintile,Intermediate School Degree,0.12498,33,81,0.05251,0.19745
1999,Indirect migration background,4th Quintile,Secondary School Degree,0.13643,40,40,0.02870,0.24416
2000,No migration background,1st Quintile,Secondary School Degree,0.47263,897,1661,0.44862,0.49665
2000,No migration background,1st Quintile,Intermediate School Degree,0.21229,528,1661,0.19261,0.23196
2000,No migration background,1st Quintile,Technical School Degree,0.01957,34,1661,0.01290,0.02623
2000,No migration background,1st Quintile,Upper Secondary Degree,0.07307,161,1661,0.06055,0.08559
2000,No migration background,1st Quintile,No School Degree Yet,0.01368,41,1661,0.00809,0.01927
2000,No migration background,2nd Quintile,Secondary School Degree,0.43776,989,2052,0.41629,0.45923
2000,No migration background,2nd Quintile,Intermediate School Degree,0.25967,789,2052,0.24069,0.27864
2000,No migration background,2nd Quintile,Technical School Degree,0.01638,42,2052,0.01089,0.02187
2000,No migration background,2nd Quintile,Upper Secondary Degree,0.06465,185,2052,0.05401,0.07529
2000,No migration background,2nd Quintile,No School Degree Yet,0.01460,47,2052,0.00941,0.01979
2000,No migration background,3rd Quintile,Secondary School Degree,0.38018,970,2272,0.36021,0.40014
2000,No migration background,3rd Quintile,Intermediate School Degree,0.27947,851,2272,0.26101,0.29792
2000,No migration background,3rd Quintile,Technical School Degree,0.03863,94,2272,0.03070,0.04655
2000,No migration background,3rd Quintile,Upper Secondary Degree,0.10942,296,2272,0.09658,0.12226
2000,No migration background,3rd Quintile,No School Degree Yet,0.01864,61,2272,0.01307,0.02420
2000,No migration background,4th Quintile,Secondary School Degree,0.37273,869,2281,0.35288,0.39258
2000,No migration background,4th Quintile,Intermediate School Degree,0.27375,831,2281,0.25544,0.29205
2000,No migration background,4th Quintile,Technical School Degree,0.05294,113,2281,0.04375,0.06213
2000,No migration background,4th Quintile,Upper Secondary Degree,0.15063,429,2281,0.13595,0.16531
2000,No migration background,4th Quintile,No School Degree Yet,0.01255,39,2281,0.00798,0.01712
2000,No migration background,5th Quintile,Secondary School Degree,0.22197,542,2259,0.20483,0.23911
2000,No migration background,5th Quintile,Intermediate School Degree,0.28165,747,2259,0.26310,0.30020
2000,No migration background,5th Quintile,Technical School Degree,0.08322,190,2259,0.07183,0.09461
2000,No migration background,5th Quintile,Upper Secondary Degree,0.28780,737,2259,0.26913,0.30647
2000,No migration background,5th Quintile,No School Degree Yet,0.01616,43,2259,0.01096,0.02136
2000,Direct migration background,1st Quintile,Secondary School Degree,0.30050,237,689,0.26624,0.33476
2000,Direct migration background,1st Quintile,Intermediate School Degree,0.06173,45,689,0.04375,0.07972
2000,Direct migration background,1st Quintile,Upper Secondary Degree,0.06114,37,689,0.04324,0.07904
2000,Direct migration background,1st Quintile,Other Degree,0.34532,284,689,0.30979,0.38085
2000,Direct migration background,1st Quintile,"Dropout, No School Degree",0.11016,86,689,0.08677,0.13356
2000,Direct migration background,2nd Quintile,Secondary School Degree,0.36133,177,476,0.31813,0.40454
2000,Direct migration background,2nd Quintile,Intermediate School Degree,0.07550,38,476,0.05174,0.09926
2000,Direct migration background,2nd Quintile,Other Degree,0.33853,204,476,0.29597,0.38108
2000,Direct migration background,2nd Quintile,"Dropout, No School Degree",0.09745,57,476,0.07078,0.12412
2000,Direct migration background,3rd Quintile,Secondary School Degree,0.36015,113,282,0.30402,0.41628
2000,Direct migration background,3rd Quintile,Intermediate School Degree,0.16464,48,282,0.12128,0.20800
2000,Direct migration background,3rd Quintile,Other Degree,0.25663,121,282,0.20556,0.30769
2000,Direct migration background,4th Quintile,Secondary School Degree,0.30511,95,282,0.25127,0.35895
2000,Direct migration background,4th Quintile,Intermediate School Degree,0.17779,46,282,0.13309,0.22249
2000,Direct migration background,4th Quintile,Upper Secondary Degree,0.14050,33,282,0.09987,0.18113
2000,Direct migration background,4th Quintile,Other Degree,0.29267,108,282,0.23947,0.34587
2000,Direct migration background,5th Quintile,Secondary School Degree,0.15270,37,185,0.10072,0.20467
2000,Direct migration background,5th Quintile,Intermediate School Degree,0.15804,32,185,0.10534,0.21075
2000,Direct migration background,5th Quintile,Upper Secondary Degree,0.32363,49,185,0.25602,0.39123
2000,Direct migration background,5th Quintile,Other Degree,0.22847,67,185,0.16781,0.28914
2000,Indirect migration background,1st Quintile,Secondary School Degree,0.14268,77,119,0.07957,0.20578
2000,Indirect migration background,1st Quintile,Intermediate School Degree,0.06809,42,119,0.02264,0.11354
2000,Indirect migration background,2nd Quintile,Secondary School Degree,0.13717,60,100,0.06940,0.20494
2000,Indirect migration background,2nd Quintile,Intermediate School Degree,0.10614,40,100,0.04546,0.16681
2000,Indirect migration background,3rd Quintile,Secondary School Degree,0.17796,45,91,0.09894,0.25698
2000,Indirect migration background,3rd Quintile,Intermediate School Degree,0.18385,46,91,0.10382,0.26388
2000,Indirect migration background,4th Quintile,Secondary School Degree,0.12917,35,67,0.04825,0.21008
2000,Indirect migration background,4th Quintile,Intermediate School Degree,0.16485,32,67,0.07533,0.25436
2001,No migration background,1st Quintile,Secondary School Degree,0.47564,1478,2671,0.45670,0.49459
2001,No migration background,1st Quintile,Intermediate School Degree,0.18962,765,2671,0.17475,0.20449
2001,No migration background,1st Quintile,Technical School Degree,0.01925,55,2671,0.01404,0.02446
2001,No migration background,1st Quintile,Upper Secondary Degree,0.08176,264,2671,0.07136,0.09215
2001,No migration background,1st Quintile,Other Degree,0.00854,34,2671,0.00505,0.01203
2001,No migration background,1st Quintile,No School Degree Yet,0.01594,75,2671,0.01119,0.02069
2001,No migration background,2nd Quintile,Secondary School Degree,0.45536,1767,3362,0.43852,0.47220
2001,No migration background,2nd Quintile,Intermediate School Degree,0.22053,1085,3362,0.20652,0.23455
2001,No migration background,2nd Quintile,Technical School Degree,0.02518,107,3362,0.01988,0.03048
2001,No migration background,2nd Quintile,Upper Secondary Degree,0.07294,309,3362,0.06415,0.08173
2001,No migration background,2nd Quintile,No School Degree Yet,0.01642,94,3362,0.01212,0.02072
2001,No migration background,3rd Quintile,Secondary School Degree,0.41075,1729,3799,0.39510,0.42639
2001,No migration background,3rd Quintile,Intermediate School Degree,0.27423,1383,3799,0.26004,0.28841
2001,No migration background,3rd Quintile,Technical School Degree,0.03011,139,3799,0.02467,0.03554
2001,No migration background,3rd Quintile,Upper Secondary Degree,0.09763,466,3799,0.08819,0.10707
2001,No migration background,3rd Quintile,No School Degree Yet,0.01445,82,3799,0.01066,0.01825
2001,No migration background,4th Quintile,Secondary School Degree,0.36602,1588,4057,0.35119,0.38084
2001,No migration background,4th Quintile,Intermediate School Degree,0.27821,1421,4057,0.26442,0.29200
2001,No migration background,4th Quintile,Technical School Degree,0.04461,208,4057,0.03826,0.05096
2001,No migration background,4th Quintile,Upper Secondary Degree,0.15112,748,4057,0.14009,0.16214
2001,No migration background,4th Quintile,No School Degree Yet,0.01539,92,4057,0.01160,0.01918
2001,No migration background,5th Quintile,Secondary School Degree,0.25131,1084,4101,0.23803,0.26459
2001,No migration background,5th Quintile,Intermediate School Degree,0.26812,1270,4101,0.25456,0.28168
2001,No migration background,5th Quintile,Technical School Degree,0.08384,344,4101,0.07536,0.09232
2001,No migration background,5th Quintile,Upper Secondary Degree,0.27697,1318,4101,0.26327,0.29067
2001,No migration background,5th Quintile,No School Degree Yet,0.01299,85,4101,0.00953,0.01646
2001,Direct migration background,1st Quintile,Secondary School Degree,0.20961,248,899,0.18299,0.23624
2001,Direct migration background,1st Quintile,Intermediate School Degree,0.05139,52,899,0.03695,0.06583
2001,Direct migration background,1st Quintile,Upper Secondary Degree,0.06216,48,899,0.04637,0.07796
2001,Direct migration background,1st Quintile,Other Degree,0.41266,449,899,0.38046,0.44486
2001,Direct migration background,1st Quintile,"Dropout, No School Degree",0.08818,102,899,0.06963,0.10673
2001,Direct migration background,2nd Quintile,Secondary School Degree,0.30503,219,660,0.26987,0.34018
2001,Direct migration background,2nd Quintile,Intermediate School Degree,0.09181,66,660,0.06976,0.11386
2001,Direct migration background,2nd Quintile,Other Degree,0.38674,310,660,0.34956,0.42392
2001,Direct migration background,2nd Quintile,"Dropout, No School Degree",0.07356,65,660,0.05363,0.09349
2001,Direct migration background,3rd Quintile,Secondary School Degree,0.30137,181,501,0.26115,0.34159
2001,Direct migration background,3rd Quintile,Intermediate School Degree,0.12241,63,501,0.09368,0.15114
2001,Direct migration background,3rd Quintile,Upper Secondary Degree,0.07259,36,501,0.04985,0.09533
2001,Direct migration background,3rd Quintile,Other Degree,0.39485,221,501,0.35200,0.43770
2001,Direct migration background,4th Quintile,Secondary School Degree,0.21391,90,349,0.17083,0.25700
2001,Direct migration background,4th Quintile,Intermediate School Degree,0.17955,63,349,0.13922,0.21987
2001,Direct migration background,4th Quintile,Upper Secondary Degree,0.14923,51,349,0.11179,0.18667
2001,Direct migration background,4th Quintile,Other Degree,0.35223,145,349,0.30205,0.40242
2001,Direct migration background,5th Quintile,Secondary School Degree,0.16274,47,266,0.11830,0.20718
2001,Direct migration background,5th Quintile,Intermediate School Degree,0.13932,41,266,0.09763,0.18101
2001,Direct migration background,5th Quintile,Upper Secondary Degree,0.27499,64,266,0.22123,0.32875
2001,Direct migration background,5th Quintile,Other Degree,0.30558,114,266,0.25012,0.36105
2001,Indirect migration background,1st Quintile,Secondary School Degree,0.11217,78,117,0.05474,0.16960
2001,Indirect migration background,1st Quintile,Intermediate School Degree,0.05666,39,117,0.01459,0.09873
2001,Indirect migration background,2nd Quintile,Secondary School Degree,0.16250,92,144,0.10203,0.22296
2001,Indirect migration background,2nd Quintile,Intermediate School Degree,0.09187,52,144,0.04453,0.13921
2001,Indirect migration background,3rd Quintile,Secondary School Degree,0.15677,52,100,0.08515,0.22839
2001,Indirect migration background,3rd Quintile,Intermediate School Degree,0.13523,48,100,0.06787,0.20259
2001,Indirect migration background,4th Quintile,Secondary School Degree,0.17625,49,91,0.09753,0.25497
2001,Indirect migration background,4th Quintile,Intermediate School Degree,0.18400,42,91,0.10395,0.26406
2001,Indirect migration background,5th Quintile,Upper Secondary Degree,0.21322,31,31,0.06665,0.35979
2002,No migration background,1st Quintile,Secondary School Degree,0.46259,1291,2371,0.44252,0.48267
2002,No migration background,1st Quintile,Intermediate School Degree,0.19778,693,2371,0.18174,0.21382
2002,No migration background,1st Quintile,Technical School Degree,0.01979,51,2371,0.01418,0.02540
2002,No migration background,1st Quintile,Upper Secondary Degree,0.08137,247,2371,0.07036,0.09238
2002,No migration background,1st Quintile,Other Degree,0.01052,33,2371,0.00641,0.01463
2002,No migration background,1st Quintile,No School Degree Yet,0.01613,56,2371,0.01106,0.02121
2002,No migration background,2nd Quintile,Secondary School Degree,0.50072,1680,2990,0.48279,0.51864
2002,No migration background,2nd Quintile,Intermediate School Degree,0.21270,925,2990,0.19803,0.22737
2002,No migration background,2nd Quintile,Technical School Degree,0.02175,78,2990,0.01652,0.02698
2002,No migration background,2nd Quintile,Upper Secondary Degree,0.05734,233,2990,0.04901,0.06568
2002,No migration background,2nd Quintile,No School Degree Yet,0.01582,74,2990,0.01134,0.02029
2002,No migration background,3rd Quintile,Secondary School Degree,0.39122,1512,3415,0.37484,0.40759
2002,No migration background,3rd Quintile,Intermediate School Degree,0.27354,1236,3415,0.25859,0.28850
2002,No migration background,3rd Quintile,Technical School Degree,0.03403,145,3415,0.02795,0.04012
2002,No migration background,3rd Quintile,Upper Secondary Degree,0.08745,413,3415,0.07797,0.09693
2002,No migration background,3rd Quintile,No School Degree Yet,0.01953,109,3415,0.01488,0.02417
2002,No migration background,4th Quintile,Secondary School Degree,0.36323,1449,3809,0.34795,0.37850
2002,No migration background,4th Quintile,Intermediate School Degree,0.28441,1381,3809,0.27008,0.29874
2002,No migration background,4th Quintile,Technical School Degree,0.04321,189,3809,0.03675,0.04966
2002,No migration background,4th Quintile,Upper Secondary Degree,0.15204,712,3809,0.14064,0.16345
2002,No migration background,4th Quintile,No School Degree Yet,0.01088,78,3809,0.00758,0.01417
2002,No migration background,5th Quintile,Secondary School Degree,0.28518,1189,4501,0.27199,0.29838
2002,No migration background,5th Quintile,Intermediate School Degree,0.29001,1454,4501,0.27675,0.30326
2002,No migration background,5th Quintile,Technical School Degree,0.07827,358,4501,0.07042,0.08612
2002,No migration background,5th Quintile,Upper Secondary Degree,0.24800,1402,4501,0.23538,0.26061
2002,No migration background,5th Quintile,No School Degree Yet,0.00966,98,4501,0.00680,0.01252
2002,Direct migration background,1st Quintile,Secondary School Degree,0.20531,211,789,0.17711,0.23351
2002,Direct migration background,1st Quintile,Intermediate School Degree,0.06414,57,789,0.04704,0.08125
2002,Direct migration background,1st Quintile,Upper Secondary Degree,0.06156,39,789,0.04478,0.07834
2002,Direct migration background,1st Quintile,Other Degree,0.42232,393,789,0.38783,0.45681
2002,Direct migration background,1st Quintile,"Dropout, No School Degree",0.08701,89,789,0.06733,0.10669
2002,Direct migration background,2nd Quintile,Secondary School Degree,0.29477,222,661,0.25999,0.32956
2002,Direct migration background,2nd Quintile,Intermediate School Degree,0.08844,62,661,0.06678,0.11010
2002,Direct migration background,2nd Quintile,Upper Secondary Degree,0.05087,39,661,0.03410,0.06763
2002,Direct migration background,2nd Quintile,Other Degree,0.38314,282,661,0.34605,0.42023
2002,Direct migration background,2nd Quintile,"Dropout, No School Degree",0.06416,56,661,0.04546,0.08285
2002,Direct migration background,3rd Quintile,Secondary School Degree,0.30267,127,355,0.25481,0.35053
2002,Direct migration background,3rd Quintile,Intermediate School Degree,0.10748,49,355,0.07522,0.13975
2002,Direct migration background,3rd Quintile,Other Degree,0.39029,179,355,0.33947,0.44110
2002,Direct migration background,4th Quintile,Secondary School Degree,0.26087,104,340,0.21413,0.30762
2002,Direct migration background,4th Quintile,Intermediate School Degree,0.15611,51,340,0.11747,0.19474
2002,Direct migration background,4th Quintile,Upper Secondary Degree,0.10347,39,340,0.07105,0.13590
2002,Direct migration background,4th Quintile,Other Degree,0.35778,146,340,0.30675,0.40880
