year,age_gr,sampreg,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,West,Other Degree,0.08024,433,3060,0.07061,0.08987
1995,30-45 y.,West,"Dropout, No School Degree",0.02446,146,3060,0.01898,0.02993
1995,30-45 y.,East,Secondary School Degree,0.15016,189,1262,0.13045,0.16988
1995,30-45 y.,East,Intermediate School Degree,0.64894,848,1262,0.62260,0.67529
1995,30-45 y.,East,Upper Secondary Degree,0.18776,225,1262,0.16621,0.20932
1995,46-65 y.,West,Secondary School Degree,0.61306,1376,2747,0.59484,0.63127
1995,46-65 y.,West,Intermediate School Degree,0.15853,344,2747,0.14487,0.17219
1995,46-65 y.,West,Technical School Degree,0.02716,50,2747,0.02108,0.03324
1995,46-65 y.,West,Upper Secondary Degree,0.08702,189,2747,0.07648,0.09757
1995,46-65 y.,West,Other Degree,0.06846,489,2747,0.05901,0.07790
1995,46-65 y.,West,"Dropout, No School Degree",0.02789,236,2747,0.02173,0.03405
1995,46-65 y.,West,No School Attended,0.00734,63,2747,0.00415,0.01054
1995,46-65 y.,East,Secondary School Degree,0.64692,721,1151,0.61930,0.67455
1995,46-65 y.,East,Intermediate School Degree,0.22264,295,1151,0.19859,0.24668
1995,46-65 y.,East,Upper Secondary Degree,0.10639,135,1151,0.08857,0.12421
1995,66 and older,West,Secondary School Degree,0.70208,769,1047,0.67436,0.72979
1995,66 and older,West,Intermediate School Degree,0.18019,168,1047,0.15689,0.20348
1995,66 and older,West,Upper Secondary Degree,0.06672,70,1047,0.05160,0.08185
1995,66 and older,West,Other Degree,0.01511,40,1047,0.00772,0.02250
1995,66 and older,East,Secondary School Degree,0.80511,322,377,0.76507,0.84515
1995,66 and older,East,Intermediate School Degree,0.13104,55,377,0.09693,0.16515
1996,17-29 y.,West,Secondary School Degree,0.28196,724,2124,0.26282,0.30110
1996,17-29 y.,West,Intermediate School Degree,0.24694,578,2124,0.22859,0.26528
1996,17-29 y.,West,Technical School Degree,0.04096,88,2124,0.03253,0.04939
1996,17-29 y.,West,Upper Secondary Degree,0.18565,338,2124,0.16911,0.20219
1996,17-29 y.,West,Other Degree,0.05448,150,2124,0.04482,0.06413
1996,17-29 y.,West,"Dropout, No School Degree",0.01493,49,2124,0.00977,0.02009
1996,17-29 y.,West,No School Degree Yet,0.10171,197,2124,0.08885,0.11457
1996,17-29 y.,East,Secondary School Degree,0.08633,72,772,0.06651,0.10616
1996,17-29 y.,East,Intermediate School Degree,0.60852,476,772,0.57406,0.64297
1996,17-29 y.,East,Upper Secondary Degree,0.14359,132,772,0.11884,0.16835
1996,17-29 y.,East,No School Degree Yet,0.08968,92,772,0.06951,0.10985
1996,30-45 y.,West,Secondary School Degree,0.38289,1160,3064,0.36567,0.40010
1996,30-45 y.,West,Intermediate School Degree,0.25251,770,3064,0.23713,0.26790
1996,30-45 y.,West,Technical School Degree,0.06197,160,3064,0.05343,0.07051
1996,30-45 y.,West,Upper Secondary Degree,0.17597,462,3064,0.16248,0.18945
1996,30-45 y.,West,Other Degree,0.07369,385,3064,0.06444,0.08294
1996,30-45 y.,West,"Dropout, No School Degree",0.02468,127,3064,0.01919,0.03018
1996,30-45 y.,East,Secondary School Degree,0.14451,174,1242,0.12495,0.16408
1996,30-45 y.,East,Intermediate School Degree,0.66000,852,1242,0.63364,0.68635
1996,30-45 y.,East,Upper Secondary Degree,0.18352,216,1242,0.16198,0.20506
1996,46-65 y.,West,Secondary School Degree,0.59179,1329,2690,0.57321,0.61037
1996,46-65 y.,West,Intermediate School Degree,0.17449,371,2690,0.16014,0.18883
1996,46-65 y.,West,Technical School Degree,0.02708,49,2690,0.02094,0.03321
1996,46-65 y.,West,Upper Secondary Degree,0.09340,199,2690,0.08240,0.10440
1996,46-65 y.,West,Other Degree,0.07004,470,2690,0.06040,0.07969
1996,46-65 y.,West,"Dropout, No School Degree",0.02760,219,2690,0.02141,0.03379
1996,46-65 y.,West,No School Attended,0.00698,53,2690,0.00383,0.01012
1996,46-65 y.,East,Secondary School Degree,0.62452,695,1149,0.59651,0.65253
1996,46-65 y.,East,Intermediate School Degree,0.24579,319,1149,0.22088,0.27070
1996,46-65 y.,East,Upper Secondary Degree,0.10443,135,1149,0.08674,0.12212
1996,66 and older,West,Secondary School Degree,0.70410,777,1084,0.67691,0.73128
1996,66 and older,West,Intermediate School Degree,0.17187,162,1084,0.14940,0.19434
1996,66 and older,West,Upper Secondary Degree,0.06537,67,1084,0.05065,0.08009
1996,66 and older,West,Other Degree,0.01703,44,1084,0.00932,0.02474
1996,66 and older,West,"Dropout, No School Degree",0.01088,34,1084,0.00470,0.01706
1996,66 and older,East,Secondary School Degree,0.79508,330,385,0.75471,0.83545
1996,66 and older,East,Intermediate School Degree,0.13206,55,385,0.09820,0.16592
1997,17-29 y.,West,Secondary School Degree,0.27038,675,1996,0.25089,0.28987
1997,17-29 y.,West,Intermediate School Degree,0.24511,543,1996,0.22624,0.26399
1997,17-29 y.,West,Technical School Degree,0.04676,83,1996,0.03750,0.05603
1997,17-29 y.,West,Upper Secondary Degree,0.19106,322,1996,0.17381,0.20831
1997,17-29 y.,West,Other Degree,0.05057,125,1996,0.04096,0.06019
1997,17-29 y.,West,"Dropout, No School Degree",0.01275,41,1996,0.00782,0.01767
1997,17-29 y.,West,No School Degree Yet,0.10150,207,1996,0.08825,0.11476
1997,17-29 y.,East,Secondary School Degree,0.08063,76,766,0.06134,0.09992
1997,17-29 y.,East,Intermediate School Degree,0.57221,446,766,0.53715,0.60727
1997,17-29 y.,East,Upper Secondary Degree,0.15704,139,766,0.13126,0.18282
1997,17-29 y.,East,No School Degree Yet,0.10353,105,766,0.08194,0.12512
1997,30-45 y.,West,Secondary School Degree,0.36887,1137,3056,0.35176,0.38598
1997,30-45 y.,West,Intermediate School Degree,0.26704,805,3056,0.25135,0.28272
1997,30-45 y.,West,Technical School Degree,0.06245,166,3056,0.05387,0.07103
1997,30-45 y.,West,Upper Secondary Degree,0.18112,480,3056,0.16746,0.19478
1997,30-45 y.,West,Other Degree,0.07036,357,3056,0.06129,0.07943
1997,30-45 y.,West,"Dropout, No School Degree",0.02247,111,3056,0.01721,0.02772
1997,30-45 y.,East,Secondary School Degree,0.14469,160,1168,0.12451,0.16487
1997,30-45 y.,East,Intermediate School Degree,0.65516,800,1168,0.62789,0.68243
1997,30-45 y.,East,Upper Secondary Degree,0.18446,208,1168,0.16221,0.20672
1997,46-65 y.,West,Secondary School Degree,0.58974,1296,2644,0.57099,0.60849
1997,46-65 y.,West,Intermediate School Degree,0.17127,376,2644,0.15691,0.18564
1997,46-65 y.,West,Technical School Degree,0.02707,51,2644,0.02088,0.03326
1997,46-65 y.,West,Upper Secondary Degree,0.09396,207,2644,0.08283,0.10508
1997,46-65 y.,West,Other Degree,0.07198,450,2644,0.06213,0.08184
1997,46-65 y.,West,"Dropout, No School Degree",0.03014,213,2644,0.02362,0.03666
1997,46-65 y.,West,No School Attended,0.00768,51,2644,0.00435,0.01101
1997,46-65 y.,East,Secondary School Degree,0.59473,655,1158,0.56644,0.62302
1997,46-65 y.,East,Intermediate School Degree,0.27367,357,1158,0.24798,0.29936
1997,46-65 y.,East,Upper Secondary Degree,0.11143,146,1158,0.09330,0.12956
1997,66 and older,West,Secondary School Degree,0.71335,792,1098,0.68659,0.74011
1997,66 and older,West,Intermediate School Degree,0.15983,156,1098,0.13815,0.18152
1997,66 and older,West,Upper Secondary Degree,0.06347,65,1098,0.04904,0.07789
1997,66 and older,West,Other Degree,0.01815,50,1098,0.01025,0.02604
1997,66 and older,West,"Dropout, No School Degree",0.01221,35,1098,0.00571,0.01871
1997,66 and older,East,Secondary School Degree,0.79784,344,396,0.75823,0.83745
1997,66 and older,East,Intermediate School Degree,0.11960,52,396,0.08760,0.15160
1998,17-29 y.,West,Secondary School Degree,0.25789,672,2078,0.23908,0.27671
1998,17-29 y.,West,Intermediate School Degree,0.25021,572,2078,0.23158,0.26884
1998,17-29 y.,West,Technical School Degree,0.04650,97,2078,0.03744,0.05555
1998,17-29 y.,West,Upper Secondary Degree,0.19122,360,2078,0.17431,0.20814
1998,17-29 y.,West,Other Degree,0.04500,116,2078,0.03609,0.05392
1998,17-29 y.,West,"Dropout, No School Degree",0.01202,38,2078,0.00733,0.01671
1998,17-29 y.,West,No School Degree Yet,0.10359,223,2078,0.09048,0.11669
1998,17-29 y.,East,Secondary School Degree,0.08902,83,781,0.06903,0.10900
1998,17-29 y.,East,Intermediate School Degree,0.55399,456,781,0.51910,0.58887
1998,17-29 y.,East,Upper Secondary Degree,0.13580,136,781,0.11176,0.15985
1998,17-29 y.,East,No School Degree Yet,0.10154,106,781,0.08035,0.12274
1998,30-45 y.,West,Secondary School Degree,0.33845,1228,3370,0.32247,0.35443
1998,30-45 y.,West,Intermediate School Degree,0.26615,925,3370,0.25123,0.28107
1998,30-45 y.,West,Technical School Degree,0.06230,190,3370,0.05414,0.07046
1998,30-45 y.,West,Upper Secondary Degree,0.18638,595,3370,0.17323,0.19953
1998,30-45 y.,West,Other Degree,0.06677,333,3370,0.05834,0.07520
1998,30-45 y.,West,"Dropout, No School Degree",0.02055,99,3370,0.01576,0.02534
1998,30-45 y.,East,Secondary School Degree,0.12920,158,1215,0.11033,0.14807
1998,30-45 y.,East,Intermediate School Degree,0.67644,851,1215,0.65012,0.70276
1998,30-45 y.,East,Upper Secondary Degree,0.16711,206,1215,0.14612,0.18809
1998,46-65 y.,West,Secondary School Degree,0.54387,1512,2968,0.52594,0.56179
1998,46-65 y.,West,Intermediate School Degree,0.16242,439,2968,0.14915,0.17569
1998,46-65 y.,West,Technical School Degree,0.02876,65,2968,0.02275,0.03478
1998,46-65 y.,West,Upper Secondary Degree,0.09534,253,2968,0.08477,0.10590
1998,46-65 y.,West,Other Degree,0.07729,446,2968,0.06768,0.08690
1998,46-65 y.,West,"Dropout, No School Degree",0.03196,205,2968,0.02563,0.03829
1998,46-65 y.,West,No School Attended,0.00776,48,2968,0.00460,0.01092
1998,46-65 y.,East,Secondary School Degree,0.56748,679,1230,0.53978,0.59518
1998,46-65 y.,East,Intermediate School Degree,0.28033,393,1230,0.25522,0.30544
1998,46-65 y.,East,Upper Secondary Degree,0.11281,158,1230,0.09512,0.13049
1998,66 and older,West,Secondary School Degree,0.68723,917,1269,0.66171,0.71275
1998,66 and older,West,Intermediate School Degree,0.14967,180,1269,0.13003,0.16930
1998,66 and older,West,Upper Secondary Degree,0.06075,77,1269,0.04760,0.07390
1998,66 and older,West,Other Degree,0.02045,57,1269,0.01266,0.02825
1998,66 and older,West,"Dropout, No School Degree",0.01355,38,1269,0.00718,0.01991
1998,66 and older,East,Secondary School Degree,0.76234,357,419,0.72153,0.80314
1998,66 and older,East,Intermediate School Degree,0.12787,62,419,0.09586,0.15988
1999,17-29 y.,West,Secondary School Degree,0.26759,630,1968,0.24803,0.28716
1999,17-29 y.,West,Intermediate School Degree,0.27548,567,1968,0.25573,0.29522
1999,17-29 y.,West,Technical School Degree,0.04260,85,1968,0.03368,0.05153
1999,17-29 y.,West,Upper Secondary Degree,0.18680,344,1968,0.16957,0.20402
1999,17-29 y.,West,Other Degree,0.03897,94,1968,0.03042,0.04752
1999,17-29 y.,West,"Dropout, No School Degree",0.01528,37,1968,0.00986,0.02070
1999,17-29 y.,West,No School Degree Yet,0.10452,211,1968,0.09100,0.11804
1999,17-29 y.,East,Secondary School Degree,0.10057,87,754,0.07909,0.12205
1999,17-29 y.,East,Intermediate School Degree,0.52292,415,754,0.48724,0.55859
1999,17-29 y.,East,Upper Secondary Degree,0.15478,150,754,0.12894,0.18061
1999,17-29 y.,East,No School Degree Yet,0.11312,102,754,0.09049,0.13574
1999,30-45 y.,West,Secondary School Degree,0.34042,1213,3342,0.32436,0.35649
1999,30-45 y.,West,Intermediate School Degree,0.26600,921,3342,0.25102,0.28099
1999,30-45 y.,West,Technical School Degree,0.06087,186,3342,0.05276,0.06898
1999,30-45 y.,West,Upper Secondary Degree,0.20364,611,3342,0.18999,0.21730
1999,30-45 y.,West,Other Degree,0.06911,314,3342,0.06051,0.07772
1999,30-45 y.,West,"Dropout, No School Degree",0.02079,97,3342,0.01595,0.02563
1999,30-45 y.,East,Secondary School Degree,0.11347,140,1200,0.09552,0.13142
1999,30-45 y.,East,Intermediate School Degree,0.70822,863,1200,0.68249,0.73395
1999,30-45 y.,East,Upper Secondary Degree,0.15837,197,1200,0.13771,0.17904
1999,46-65 y.,West,Secondary School Degree,0.56475,1485,2906,0.54672,0.58278
1999,46-65 y.,West,Intermediate School Degree,0.17410,448,2906,0.16031,0.18789
1999,46-65 y.,West,Technical School Degree,0.03063,69,2906,0.02436,0.03690
1999,46-65 y.,West,Upper Secondary Degree,0.09692,250,2906,0.08617,0.10768
1999,46-65 y.,West,Other Degree,0.08112,418,2906,0.07119,0.09105
1999,46-65 y.,West,"Dropout, No School Degree",0.03249,191,2906,0.02604,0.03893
1999,46-65 y.,West,No School Attended,0.00654,45,2906,0.00361,0.00947
1999,46-65 y.,East,Secondary School Degree,0.54904,646,1220,0.52111,0.57697
1999,46-65 y.,East,Intermediate School Degree,0.30474,407,1220,0.27890,0.33058
1999,46-65 y.,East,Upper Secondary Degree,0.12748,167,1220,0.10875,0.14620
1999,66 and older,West,Secondary School Degree,0.70842,911,1264,0.68335,0.73348
1999,66 and older,West,Intermediate School Degree,0.14371,165,1264,0.12436,0.16305
1999,66 and older,West,Upper Secondary Degree,0.07129,84,1264,0.05710,0.08548
1999,66 and older,West,Other Degree,0.02331,58,1264,0.01499,0.03163
1999,66 and older,West,"Dropout, No School Degree",0.01840,46,1264,0.01099,0.02581
1999,66 and older,East,Secondary School Degree,0.77813,373,436,0.73909,0.81718
1999,66 and older,East,Intermediate School Degree,0.12826,63,436,0.09683,0.15968
2000,17-29 y.,West,Secondary School Degree,0.26669,938,3373,0.25176,0.28162
2000,17-29 y.,West,Intermediate School Degree,0.29919,1027,3373,0.28373,0.31464
2000,17-29 y.,West,Technical School Degree,0.05631,177,3373,0.04853,0.06409
2000,17-29 y.,West,Upper Secondary Degree,0.22015,686,3373,0.20616,0.23413
2000,17-29 y.,West,Other Degree,0.04921,159,3373,0.04191,0.05652
2000,17-29 y.,West,"Dropout, No School Degree",0.01348,43,3373,0.00959,0.01737
2000,17-29 y.,West,No School Degree Yet,0.09271,343,3373,0.08293,0.10250
2000,17-29 y.,East,Secondary School Degree,0.10053,119,1138,0.08305,0.11800
2000,17-29 y.,East,Intermediate School Degree,0.52835,609,1138,0.49934,0.55737
2000,17-29 y.,East,Upper Secondary Degree,0.19643,268,1138,0.17334,0.21953
2000,17-29 y.,East,No School Degree Yet,0.11712,142,1138,0.09842,0.13581
2000,30-45 y.,West,Secondary School Degree,0.33652,2184,6325,0.32487,0.34816
2000,30-45 y.,West,Intermediate School Degree,0.28552,1847,6325,0.27438,0.29665
2000,30-45 y.,West,Technical School Degree,0.07245,425,6325,0.06606,0.07884
2000,30-45 y.,West,Upper Secondary Degree,0.20966,1231,6325,0.19963,0.21970
2000,30-45 y.,West,Other Degree,0.07825,539,6325,0.07163,0.08487
2000,30-45 y.,West,"Dropout, No School Degree",0.01532,99,6325,0.01229,0.01835
2000,30-45 y.,East,Secondary School Degree,0.09820,175,1767,0.08432,0.11208
2000,30-45 y.,East,Intermediate School Degree,0.71574,1290,1767,0.69471,0.73678
2000,30-45 y.,East,Upper Secondary Degree,0.15904,302,1767,0.14198,0.17610
2000,46-65 y.,West,Secondary School Degree,0.54256,3086,5784,0.52972,0.55540
2000,46-65 y.,West,Intermediate School Degree,0.18721,1034,5784,0.17716,0.19727
2000,46-65 y.,West,Technical School Degree,0.04510,238,5784,0.03975,0.05044
2000,46-65 y.,West,Upper Secondary Degree,0.10937,618,5784,0.10133,0.11742
2000,46-65 y.,West,Other Degree,0.08579,626,5784,0.07857,0.09301
2000,46-65 y.,West,"Dropout, No School Degree",0.02504,182,5784,0.02101,0.02906
2000,46-65 y.,East,Secondary School Degree,0.48884,923,1913,0.46643,0.51125
2000,46-65 y.,East,Intermediate School Degree,0.33906,693,1913,0.31784,0.36028
2000,46-65 y.,East,Upper Secondary Degree,0.14619,297,1913,0.13036,0.16203
2000,66 and older,West,Secondary School Degree,0.67642,1843,2702,0.65878,0.69406
2000,66 and older,West,Intermediate School Degree,0.15430,388,2702,0.14067,0.16792
2000,66 and older,West,Technical School Degree,0.02941,77,2702,0.02304,0.03578
2000,66 and older,West,Upper Secondary Degree,0.08182,209,2702,0.07148,0.09215
2000,66 and older,West,Other Degree,0.03206,119,2702,0.02541,0.03870
2000,66 and older,West,"Dropout, No School Degree",0.02080,66,2702,0.01542,0.02619
2000,66 and older,East,Secondary School Degree,0.75856,662,854,0.72984,0.78728
2000,66 and older,East,Intermediate School Degree,0.11225,93,854,0.09106,0.13343
2000,66 and older,East,Upper Secondary Degree,0.07260,68,854,0.05518,0.09001
2000,66 and older,East,Other Degree,0.03119,31,854,0.01952,0.04285
2001,17-29 y.,West,Secondary School Degree,0.25447,766,2931,0.23870,0.27024
2001,17-29 y.,West,Intermediate School Degree,0.28173,863,2931,0.26544,0.29801
2001,17-29 y.,West,Technical School Degree,0.05440,152,2931,0.04619,0.06261
2001,17-29 y.,West,Upper Secondary Degree,0.21463,600,2931,0.19976,0.22949
2001,17-29 y.,West,Other Degree,0.04920,130,2931,0.04137,0.05703
2001,17-29 y.,West,"Dropout, No School Degree",0.01301,35,2931,0.00891,0.01711
2001,17-29 y.,West,No School Degree Yet,0.11321,385,2931,0.10174,0.12469
2001,17-29 y.,East,Secondary School Degree,0.10880,116,1061,0.09005,0.12754
2001,17-29 y.,East,Intermediate School Degree,0.47927,507,1061,0.44920,0.50935
2001,17-29 y.,East,Technical School Degree,0.03147,32,1061,0.02096,0.04198
2001,17-29 y.,East,Upper Secondary Degree,0.20947,252,1061,0.18497,0.23397
2001,17-29 y.,East,No School Degree Yet,0.13096,154,1061,0.11065,0.15127
2001,30-45 y.,West,Secondary School Degree,0.31519,1861,5660,0.30309,0.32730
2001,30-45 y.,West,Intermediate School Degree,0.29996,1740,5660,0.28802,0.31190
2001,30-45 y.,West,Technical School Degree,0.06868,368,5660,0.06209,0.07527
2001,30-45 y.,West,Upper Secondary Degree,0.22115,1140,5660,0.21034,0.23197
2001,30-45 y.,West,Other Degree,0.07914,479,5660,0.07211,0.08617
2001,30-45 y.,West,"Dropout, No School Degree",0.01225,72,5660,0.00939,0.01512
2001,30-45 y.,East,Secondary School Degree,0.10255,153,1602,0.08769,0.11741
2001,30-45 y.,East,Intermediate School Degree,0.70576,1174,1602,0.68343,0.72808
2001,30-45 y.,East,Upper Secondary Degree,0.16397,275,1602,0.14584,0.18211
2001,46-65 y.,West,Secondary School Degree,0.53261,2706,5236,0.51910,0.54613
2001,46-65 y.,West,Intermediate School Degree,0.19166,964,5236,0.18100,0.20233
2001,46-65 y.,West,Technical School Degree,0.05175,254,5236,0.04575,0.05776
2001,46-65 y.,West,Upper Secondary Degree,0.11415,605,5236,0.10554,0.12277
2001,46-65 y.,West,Other Degree,0.08930,576,5236,0.08157,0.09702
2001,46-65 y.,West,"Dropout, No School Degree",0.01825,131,5236,0.01463,0.02188
2001,46-65 y.,East,Secondary School Degree,0.44631,804,1803,0.42335,0.46926
2001,46-65 y.,East,Intermediate School Degree,0.36641,699,1803,0.34416,0.38865
2001,46-65 y.,East,Upper Secondary Degree,0.15890,300,1803,0.14202,0.17578
2001,66 and older,West,Secondary School Degree,0.66288,1688,2543,0.64450,0.68126
2001,66 and older,West,Intermediate School Degree,0.15649,378,2543,0.14237,0.17061
2001,66 and older,West,Technical School Degree,0.03080,80,2543,0.02409,0.03752
2001,66 and older,West,Upper Secondary Degree,0.09060,216,2543,0.07944,0.10176
2001,66 and older,West,Other Degree,0.03581,124,2543,0.02859,0.04303
2001,66 and older,West,"Dropout, No School Degree",0.01899,57,2543,0.01368,0.02430
2001,66 and older,East,Secondary School Degree,0.75044,632,794,0.72032,0.78056
2001,66 and older,East,Intermediate School Degree,0.11747,93,794,0.09506,0.13988
2001,66 and older,East,Upper Secondary Degree,0.07695,69,794,0.05840,0.09550
2002,17-29 y.,West,Secondary School Degree,0.24339,668,2921,0.22782,0.25895
2002,17-29 y.,West,Intermediate School Degree,0.27863,848,2921,0.26236,0.29489
2002,17-29 y.,West,Technical School Degree,0.04880,149,2921,0.04098,0.05661
2002,17-29 y.,West,Upper Secondary Degree,0.21242,696,2921,0.19759,0.22726
2002,17-29 y.,West,Other Degree,0.04254,101,2921,0.03522,0.04986
2002,17-29 y.,West,No School Degree Yet,0.12309,459,2921,0.11117,0.13501
2002,17-29 y.,East,Secondary School Degree,0.12260,113,1017,0.10243,0.14276
2002,17-29 y.,East,Intermediate School Degree,0.44121,457,1017,0.41068,0.47175
2002,17-29 y.,East,Technical School Degree,0.03103,32,1017,0.02036,0.04169
2002,17-29 y.,East,Upper Secondary Degree,0.21217,262,1017,0.18703,0.23731
2002,17-29 y.,East,No School Degree Yet,0.13069,153,1017,0.10997,0.15142
2002,30-45 y.,West,Secondary School Degree,0.32036,1732,5834,0.30838,0.33233
2002,30-45 y.,West,Intermediate School Degree,0.30204,1790,5834,0.29026,0.31383
2002,30-45 y.,West,Technical School Degree,0.07235,415,5834,0.06570,0.07900
2002,30-45 y.,West,Upper Secondary Degree,0.20649,1387,5834,0.19610,0.21687
2002,30-45 y.,West,Other Degree,0.08049,438,5834,0.07351,0.08747
2002,30-45 y.,West,"Dropout, No School Degree",0.01483,72,5834,0.01173,0.01793
2002,30-45 y.,East,Secondary School Degree,0.09480,128,1566,0.08028,0.10931
2002,30-45 y.,East,Intermediate School Degree,0.72434,1102,1566,0.70220,0.74648
2002,30-45 y.,East,Technical School Degree,0.01722,31,1566,0.01078,0.02367
2002,30-45 y.,East,Upper Secondary Degree,0.15306,305,1566,0.13522,0.17090
2002,46-65 y.,West,Secondary School Degree,0.52223,2603,5958,0.50955,0.53492
2002,46-65 y.,West,Intermediate School Degree,0.19320,1213,5958,0.18317,0.20322
2002,46-65 y.,West,Technical School Degree,0.05078,340,5958,0.04520,0.05635
2002,46-65 y.,West,Upper Secondary Degree,0.11985,1093,5958,0.11160,0.12809
2002,46-65 y.,West,Other Degree,0.09438,597,5958,0.08695,0.10180
2002,46-65 y.,West,"Dropout, No School Degree",0.01731,112,5958,0.01400,0.02062
2002,46-65 y.,East,Secondary School Degree,0.41403,709,1840,0.39151,0.43654
2002,46-65 y.,East,Intermediate School Degree,0.40897,770,1840,0.38650,0.43144
2002,46-65 y.,East,Upper Secondary Degree,0.14793,361,1840,0.13171,0.16416
2002,66 and older,West,Secondary School Degree,0.66708,1712,2688,0.64926,0.68489
2002,66 and older,West,Intermediate School Degree,0.16015,404,2688,0.14628,0.17402
2002,66 and older,West,Technical School Degree,0.02638,82,2688,0.02032,0.03244
2002,66 and older,West,Upper Secondary Degree,0.08404,297,2688,0.07355,0.09453
2002,66 and older,West,Other Degree,0.03858,134,2688,0.03130,0.04587
2002,66 and older,West,"Dropout, No School Degree",0.01973,59,2688,0.01447,0.02499
2002,66 and older,East,Secondary School Degree,0.74298,659,844,0.71348,0.77248
2002,66 and older,East,Intermediate School Degree,0.11757,100,844,0.09583,0.13932
2002,66 and older,East,Upper Secondary Degree,0.08914,85,844,0.06990,0.10837
2003,17-29 y.,West,Secondary School Degree,0.23094,595,2748,0.21518,0.24670
2003,17-29 y.,West,Intermediate School Degree,0.27540,786,2748,0.25869,0.29211
2003,17-29 y.,West,Technical School Degree,0.05292,153,2748,0.04455,0.06129
2003,17-29 y.,West,Upper Secondary Degree,0.20725,665,2748,0.19210,0.22241
2003,17-29 y.,West,Other Degree,0.04163,94,2748,0.03416,0.04909
2003,17-29 y.,West,No School Degree Yet,0.11965,455,2748,0.10751,0.13178
2003,17-29 y.,East,Secondary School Degree,0.12206,115,997,0.10173,0.14239
2003,17-29 y.,East,Intermediate School Degree,0.42788,423,997,0.39715,0.45861
2003,17-29 y.,East,Technical School Degree,0.03534,33,997,0.02387,0.04681
2003,17-29 y.,East,Upper Secondary Degree,0.21584,264,997,0.19029,0.24139
2003,17-29 y.,East,No School Degree Yet,0.13475,162,997,0.11354,0.15595
2003,30-45 y.,West,Secondary School Degree,0.30900,1611,5420,0.29670,0.32130
2003,30-45 y.,West,Intermediate School Degree,0.30039,1676,5420,0.28819,0.31260
2003,30-45 y.,West,Technical School Degree,0.07360,382,5420,0.06665,0.08055
2003,30-45 y.,West,Upper Secondary Degree,0.21646,1294,5420,0.20550,0.22743
2003,30-45 y.,West,Other Degree,0.08057,389,5420,0.07333,0.08782
2003,30-45 y.,West,"Dropout, No School Degree",0.01472,68,5420,0.01151,0.01793
2003,30-45 y.,East,Secondary School Degree,0.07969,104,1469,0.06584,0.09354
2003,30-45 y.,East,Intermediate School Degree,0.74324,1052,1469,0.72090,0.76559
2003,30-45 y.,East,Technical School Degree,0.01966,33,1469,0.01255,0.02676
2003,30-45 y.,East,Upper Secondary Degree,0.14612,280,1469,0.12805,0.16419
2003,46-65 y.,West,Secondary School Degree,0.50670,2423,5677,0.49369,0.51970
2003,46-65 y.,West,Intermediate School Degree,0.19726,1185,5677,0.18691,0.20761
2003,46-65 y.,West,Technical School Degree,0.04929,323,5677,0.04366,0.05492
2003,46-65 y.,West,Upper Secondary Degree,0.13047,1082,5677,0.12171,0.13923
2003,46-65 y.,West,Other Degree,0.09370,558,5677,0.08612,0.10128
2003,46-65 y.,West,"Dropout, No School Degree",0.01885,106,5677,0.01531,0.02238
2003,46-65 y.,East,Secondary School Degree,0.38100,653,1837,0.35878,0.40321
2003,46-65 y.,East,Intermediate School Degree,0.43791,812,1837,0.41522,0.46060
2003,46-65 y.,East,Upper Secondary Degree,0.15481,372,1837,0.13826,0.17135
2003,66 and older,West,Secondary School Degree,0.65925,1724,2730,0.64147,0.67704
2003,66 and older,West,Intermediate School Degree,0.15561,406,2730,0.14201,0.16921
2003,66 and older,West,Technical School Degree,0.03204,91,2730,0.02543,0.03864
2003,66 and older,West,Upper Secondary Degree,0.08383,300,2730,0.07343,0.09422
2003,66 and older,West,Other Degree,0.04530,152,2730,0.03750,0.05311
2003,66 and older,West,"Dropout, No School Degree",0.02102,57,2730,0.01564,0.02640
2003,66 and older,East,Secondary School Degree,0.73180,668,864,0.70225,0.76136
2003,66 and older,East,Intermediate School Degree,0.12086,104,864,0.09911,0.14260
2003,66 and older,East,Upper Secondary Degree,0.09532,92,864,0.07572,0.11491
2004,17-29 y.,West,Secondary School Degree,0.22347,545,2654,0.20762,0.23932
2004,17-29 y.,West,Intermediate School Degree,0.27127,761,2654,0.25435,0.28819
2004,17-29 y.,West,Technical School Degree,0.04694,147,2654,0.03889,0.05499
2004,17-29 y.,West,Upper Secondary Degree,0.19227,645,2654,0.17727,0.20726
2004,17-29 y.,West,Other Degree,0.03700,81,2654,0.02982,0.04418
2004,17-29 y.,West,No School Degree Yet,0.13482,475,2654,0.12182,0.14781
2004,17-29 y.,East,Secondary School Degree,0.13701,115,989,0.11557,0.15845
2004,17-29 y.,East,Intermediate School Degree,0.39639,398,989,0.36589,0.42689
2004,17-29 y.,East,Technical School Degree,0.03837,39,989,0.02640,0.05035
2004,17-29 y.,East,Upper Secondary Degree,0.22302,271,989,0.19706,0.24898
2004,17-29 y.,East,No School Degree Yet,0.12474,166,989,0.10413,0.14534
2004,30-45 y.,West,Secondary School Degree,0.30409,1501,5127,0.29150,0.31669
2004,30-45 y.,West,Intermediate School Degree,0.29740,1581,5127,0.28489,0.30992
2004,30-45 y.,West,Technical School Degree,0.07167,362,5127,0.06460,0.07873
2004,30-45 y.,West,Upper Secondary Degree,0.22325,1255,5127,0.21185,0.23465
