year,bula_h,migback,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Thuringa,No migration background,Secondary School Degree,0.38411,277,655,0.34684,0.42139
1991,Thuringa,No migration background,Intermediate School Degree,0.33776,325,655,0.30151,0.37400
1991,Thuringa,No migration background,Upper Secondary Degree,0.05163,53,655,0.03467,0.06859
1992,Schleswig-Holstein,No migration background,Secondary School Degree,0.44393,132,193,0.37365,0.51421
1992,Schleswig-Holstein,No migration background,Intermediate School Degree,0.18893,61,193,0.13356,0.24431
1992,Hamburg,No migration background,Secondary School Degree,0.51156,58,58,0.38179,0.64133
1992,Lower Saxony,No migration background,Secondary School Degree,0.47193,422,739,0.43591,0.50794
1992,Lower Saxony,No migration background,Intermediate School Degree,0.20169,207,739,0.17274,0.23064
1992,Lower Saxony,No migration background,Upper Secondary Degree,0.11223,110,739,0.08945,0.13500
1992,Lower Saxony,Direct migration background,Secondary School Degree,0.38105,38,83,0.27593,0.48616
1992,Lower Saxony,Direct migration background,Other Degree,0.19965,45,83,0.11313,0.28617
1992,Bremen,No migration background,Secondary School Degree,0.62573,52,52,0.49292,0.75855
1992,North Rhine-Westphalia,No migration background,Secondary School Degree,0.44920,933,1689,0.42547,0.47293
1992,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.18314,408,1689,0.16469,0.20160
1992,North Rhine-Westphalia,No migration background,Technical School Degree,0.03614,81,1689,0.02724,0.04504
1992,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.12490,267,1689,0.10913,0.14067
1992,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.32526,137,566,0.28663,0.36389
1992,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.11571,41,566,0.08934,0.14209
1992,North Rhine-Westphalia,Direct migration background,Other Degree,0.24981,227,566,0.21412,0.28551
1992,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.12456,126,566,0.09733,0.15179
1992,North Rhine-Westphalia,Direct migration background,No School Attended,0.03935,35,566,0.02332,0.05539
1992,North Rhine-Westphalia,Indirect migration background,Secondary School Degree,0.09994,43,43,0.00923,0.19064
1992,Hesse,No migration background,Secondary School Degree,0.45846,306,559,0.41712,0.49981
1992,Hesse,No migration background,Intermediate School Degree,0.18323,131,559,0.15113,0.21533
1992,Hesse,No migration background,Technical School Degree,0.04207,34,559,0.02541,0.05873
1992,Hesse,No migration background,Upper Secondary Degree,0.14046,88,559,0.11163,0.16930
1992,Hesse,Direct migration background,Secondary School Degree,0.36942,74,249,0.30935,0.42949
1992,Hesse,Direct migration background,Other Degree,0.21189,120,249,0.16103,0.26275
1992,Hesse,Direct migration background,"Dropout, No School Degree",0.10052,55,249,0.06310,0.13795
1992,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.57602,358,497,0.53253,0.61952
1992,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.15626,92,497,0.12430,0.18821
1992,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.06660,47,497,0.04466,0.08855
1992,"Rhineland-Palatinate, Saarland",Direct migration background,Secondary School Degree,0.36177,35,70,0.24839,0.47515
1992,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.29538,35,70,0.18774,0.40303
1992,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.47025,567,948,0.43846,0.50204
1992,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.18267,228,948,0.15806,0.20728
1992,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03547,37,948,0.02369,0.04725
1992,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.10422,116,948,0.08476,0.12368
1992,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.40972,172,594,0.37014,0.44930
1992,Baden-Wuerttemberg,Direct migration background,Other Degree,0.24357,251,594,0.20902,0.27812
1992,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.12253,138,594,0.09613,0.14892
1992,Baden-Wuerttemberg,Direct migration background,No School Attended,0.02651,33,594,0.01358,0.03944
1992,Baden-Wuerttemberg,Indirect migration background,Secondary School Degree,0.10435,43,43,0.01189,0.19681
1992,Bavaria,No migration background,Secondary School Degree,0.48454,686,1166,0.45585,0.51324
1992,Bavaria,No migration background,Intermediate School Degree,0.19243,295,1166,0.16980,0.21507
1992,Bavaria,No migration background,Technical School Degree,0.03127,45,1166,0.02128,0.04127
1992,Bavaria,No migration background,Upper Secondary Degree,0.09528,140,1166,0.07842,0.11214
1992,Bavaria,Direct migration background,Secondary School Degree,0.29380,77,275,0.23987,0.34773
1992,Bavaria,Direct migration background,Other Degree,0.24349,150,275,0.19267,0.29431
1992,Bavaria,Direct migration background,"Dropout, No School Degree",0.07346,48,275,0.04257,0.10436
1992,Bavaria,Indirect migration background,Secondary School Degree,0.11956,33,33,0.00714,0.23197
1992,Berlin,No migration background,Secondary School Degree,0.31525,144,434,0.27148,0.35901
1992,Berlin,No migration background,Intermediate School Degree,0.32237,191,434,0.27835,0.36639
1992,Berlin,No migration background,Upper Secondary Degree,0.15061,99,434,0.11692,0.18430
1992,Berlin,Direct migration background,Other Degree,0.28084,37,37,0.13403,0.42765
1992,Brandenburg,No migration background,Secondary School Degree,0.31638,222,612,0.27951,0.35326
1992,Brandenburg,No migration background,Intermediate School Degree,0.36808,314,612,0.32984,0.40633
1992,Brandenburg,No migration background,Upper Secondary Degree,0.09123,76,612,0.06840,0.11406
1992,Mecklenburg-Western Pomerania,No migration background,Secondary School Degree,0.33566,142,384,0.28837,0.38296
1992,Mecklenburg-Western Pomerania,No migration background,Intermediate School Degree,0.36907,201,384,0.32074,0.41740
1992,Mecklenburg-Western Pomerania,No migration background,Upper Secondary Degree,0.06885,41,384,0.04349,0.09421
1992,Saxony,No migration background,Secondary School Degree,0.38376,440,1087,0.35483,0.41268
1992,Saxony,No migration background,Intermediate School Degree,0.32921,513,1087,0.30126,0.35716
1992,Saxony,No migration background,Upper Secondary Degree,0.08394,134,1087,0.06745,0.10043
1992,Saxony-Anhalt,No migration background,Secondary School Degree,0.38567,287,711,0.34986,0.42147
1992,Saxony-Anhalt,No migration background,Intermediate School Degree,0.35418,344,711,0.31900,0.38936
1992,Saxony-Anhalt,No migration background,Upper Secondary Degree,0.07568,80,711,0.05622,0.09513
1992,Thuringa,No migration background,Secondary School Degree,0.38222,270,640,0.34455,0.41990
1992,Thuringa,No migration background,Intermediate School Degree,0.32838,317,640,0.29196,0.36479
1992,Thuringa,No migration background,Upper Secondary Degree,0.05596,53,640,0.03814,0.07378
1993,Schleswig-Holstein,No migration background,Secondary School Degree,0.45199,136,200,0.38284,0.52114
1993,Schleswig-Holstein,No migration background,Intermediate School Degree,0.19132,64,200,0.13667,0.24597
1993,Hamburg,No migration background,Secondary School Degree,0.52297,58,58,0.39330,0.65263
1993,Lower Saxony,No migration background,Secondary School Degree,0.44970,407,734,0.41368,0.48571
1993,Lower Saxony,No migration background,Intermediate School Degree,0.21002,218,734,0.18054,0.23951
1993,Lower Saxony,No migration background,Upper Secondary Degree,0.10954,109,734,0.08693,0.13215
1993,Lower Saxony,Direct migration background,Secondary School Degree,0.36839,37,84,0.26462,0.47217
1993,Lower Saxony,Direct migration background,Other Degree,0.20032,47,84,0.11421,0.28642
1993,Bremen,No migration background,Secondary School Degree,0.65000,49,49,0.51506,0.78493
1993,North Rhine-Westphalia,No migration background,Secondary School Degree,0.44303,903,1653,0.41908,0.46699
1993,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.18341,403,1653,0.16475,0.20207
1993,North Rhine-Westphalia,No migration background,Technical School Degree,0.03752,80,1653,0.02836,0.04669
1993,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.12347,267,1653,0.10760,0.13933
1993,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.32428,130,560,0.28547,0.36308
1993,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.11728,44,560,0.09061,0.14395
1993,North Rhine-Westphalia,Direct migration background,Other Degree,0.25820,232,560,0.22192,0.29448
1993,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.12055,119,560,0.09356,0.14755
1993,North Rhine-Westphalia,Direct migration background,No School Attended,0.04148,35,560,0.02495,0.05800
1993,North Rhine-Westphalia,Indirect migration background,Secondary School Degree,0.12449,48,48,0.03010,0.21888
1993,Hesse,No migration background,Secondary School Degree,0.46165,301,546,0.41980,0.50351
1993,Hesse,No migration background,Intermediate School Degree,0.17544,126,546,0.14350,0.20737
1993,Hesse,No migration background,Technical School Degree,0.04053,32,546,0.02397,0.05708
1993,Hesse,No migration background,Upper Secondary Degree,0.14270,87,546,0.11334,0.17207
1993,Hesse,Direct migration background,Secondary School Degree,0.36691,77,243,0.30619,0.42763
1993,Hesse,Direct migration background,Other Degree,0.21475,112,243,0.16301,0.26649
1993,Hesse,Direct migration background,"Dropout, No School Degree",0.11206,54,243,0.07232,0.15180
1993,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.57297,353,494,0.52930,0.61663
1993,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.15615,94,494,0.12411,0.18819
1993,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.06517,47,494,0.04338,0.08695
1993,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.34193,31,31,0.17218,0.51168
1993,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.47114,568,961,0.43956,0.50271
1993,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.19065,233,961,0.16581,0.21550
1993,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03780,40,961,0.02573,0.04986
1993,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.10155,120,961,0.08244,0.12065
1993,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.38807,170,594,0.34885,0.42729
1993,Baden-Wuerttemberg,Direct migration background,Other Degree,0.25259,243,594,0.21762,0.28757
1993,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.13557,141,594,0.10802,0.16312
1993,Baden-Wuerttemberg,Direct migration background,No School Attended,0.03867,40,594,0.02315,0.05419
1993,Baden-Wuerttemberg,Indirect migration background,Secondary School Degree,0.11672,51,51,0.02772,0.20572
1993,Bavaria,No migration background,Secondary School Degree,0.47166,659,1157,0.44288,0.50044
1993,Bavaria,No migration background,Intermediate School Degree,0.20205,304,1157,0.17890,0.22520
1993,Bavaria,No migration background,Technical School Degree,0.03207,47,1157,0.02191,0.04222
1993,Bavaria,No migration background,Upper Secondary Degree,0.10125,147,1157,0.08386,0.11864
1993,Bavaria,Direct migration background,Secondary School Degree,0.29261,76,265,0.23773,0.34749
1993,Bavaria,Direct migration background,Other Degree,0.24101,143,265,0.18941,0.29260
1993,Bavaria,Direct migration background,"Dropout, No School Degree",0.07573,46,265,0.04381,0.10764
1993,Bavaria,Indirect migration background,Secondary School Degree,0.15876,36,36,0.03769,0.27983
1993,Berlin,No migration background,Secondary School Degree,0.29779,139,425,0.25427,0.34132
1993,Berlin,No migration background,Intermediate School Degree,0.31464,186,425,0.27044,0.35885
1993,Berlin,No migration background,Upper Secondary Degree,0.15561,100,425,0.12110,0.19011
1993,Berlin,Direct migration background,Other Degree,0.27208,33,33,0.11788,0.42627
1993,Brandenburg,No migration background,Secondary School Degree,0.32825,212,581,0.29003,0.36647
1993,Brandenburg,No migration background,Intermediate School Degree,0.36041,290,581,0.32133,0.39948
1993,Brandenburg,No migration background,Upper Secondary Degree,0.09794,79,581,0.07375,0.12213
1993,Mecklenburg-Western Pomerania,No migration background,Secondary School Degree,0.30739,129,366,0.26006,0.35473
1993,Mecklenburg-Western Pomerania,No migration background,Intermediate School Degree,0.35269,194,366,0.30367,0.40171
1993,Mecklenburg-Western Pomerania,No migration background,Upper Secondary Degree,0.08337,43,366,0.05501,0.11173
1993,Saxony,No migration background,Secondary School Degree,0.36846,409,1049,0.33925,0.39766
1993,Saxony,No migration background,Intermediate School Degree,0.33820,500,1049,0.30956,0.36684
1993,Saxony,No migration background,Upper Secondary Degree,0.09531,140,1049,0.07753,0.11309
1993,Saxony-Anhalt,No migration background,Secondary School Degree,0.36796,268,678,0.33163,0.40429
1993,Saxony-Anhalt,No migration background,Intermediate School Degree,0.35626,331,678,0.32018,0.39233
1993,Saxony-Anhalt,No migration background,Upper Secondary Degree,0.07682,79,678,0.05676,0.09688
1993,Thuringa,No migration background,Secondary School Degree,0.38410,260,619,0.34575,0.42245
1993,Thuringa,No migration background,Intermediate School Degree,0.33979,309,619,0.30245,0.37713
1993,Thuringa,No migration background,Upper Secondary Degree,0.05058,50,619,0.03330,0.06786
1994,Schleswig-Holstein,No migration background,Secondary School Degree,0.42828,132,203,0.36004,0.49652
1994,Schleswig-Holstein,No migration background,Intermediate School Degree,0.22355,71,203,0.16610,0.28101
1994,Hamburg,No migration background,Secondary School Degree,0.50593,57,57,0.37498,0.63688
1994,Lower Saxony,No migration background,Secondary School Degree,0.46399,409,733,0.42787,0.50012
1994,Lower Saxony,No migration background,Intermediate School Degree,0.20509,216,733,0.17584,0.23434
1994,Lower Saxony,No migration background,Upper Secondary Degree,0.10435,108,733,0.08220,0.12650
1994,Lower Saxony,Direct migration background,Secondary School Degree,0.36503,38,76,0.25607,0.47399
1994,Lower Saxony,Direct migration background,Other Degree,0.17511,38,76,0.08909,0.26113
1994,Bremen,No migration background,Secondary School Degree,0.63082,45,45,0.48823,0.77342
1994,North Rhine-Westphalia,No migration background,Secondary School Degree,0.44103,883,1637,0.41697,0.46509
1994,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.17814,395,1637,0.15960,0.19669
1994,North Rhine-Westphalia,No migration background,Technical School Degree,0.03740,82,1637,0.02821,0.04659
1994,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.12583,277,1637,0.10976,0.14190
1994,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.31581,118,517,0.27570,0.35592
1994,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.12392,40,517,0.09549,0.15235
1994,North Rhine-Westphalia,Direct migration background,Other Degree,0.27330,218,517,0.23485,0.31176
1994,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.11655,109,517,0.08887,0.14424
1994,North Rhine-Westphalia,Direct migration background,No School Attended,0.04004,32,517,0.02313,0.05696
1994,North Rhine-Westphalia,Indirect migration background,Secondary School Degree,0.11230,50,50,0.02390,0.20071
1994,Hesse,No migration background,Secondary School Degree,0.44651,287,505,0.40310,0.48991
1994,Hesse,No migration background,Intermediate School Degree,0.18374,129,505,0.14992,0.21755
1994,Hesse,No migration background,Upper Secondary Degree,0.14719,89,505,0.11626,0.17812
1994,Hesse,Direct migration background,Secondary School Degree,0.36043,72,231,0.29838,0.42248
1994,Hesse,Direct migration background,Other Degree,0.24250,105,231,0.18711,0.29789
1994,Hesse,Direct migration background,"Dropout, No School Degree",0.12751,54,231,0.08440,0.17061
1994,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.53994,336,483,0.49545,0.58444
1994,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.16559,99,483,0.13240,0.19877
1994,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.07094,48,483,0.04802,0.09386
1994,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.35955,32,32,0.19063,0.52848
1994,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.46947,544,934,0.43745,0.50150
1994,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.18526,228,934,0.16033,0.21019
1994,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03638,40,934,0.02436,0.04839
1994,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.10498,122,934,0.08531,0.12464
1994,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.37657,158,547,0.33593,0.41721
1994,Baden-Wuerttemberg,Direct migration background,Other Degree,0.22840,222,547,0.19319,0.26361
1994,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.13195,128,547,0.10357,0.16034
1994,Baden-Wuerttemberg,Direct migration background,No School Attended,0.03866,39,547,0.02249,0.05483
1994,Baden-Wuerttemberg,Indirect migration background,Secondary School Degree,0.11124,50,50,0.02320,0.19928
1994,Bavaria,No migration background,Secondary School Degree,0.45770,644,1136,0.42871,0.48668
1994,Bavaria,No migration background,Intermediate School Degree,0.19495,289,1136,0.17190,0.21800
1994,Bavaria,No migration background,Technical School Degree,0.03473,49,1136,0.02408,0.04538
1994,Bavaria,No migration background,Upper Secondary Degree,0.10601,154,1136,0.08810,0.12392
1994,Bavaria,Direct migration background,Secondary School Degree,0.28921,73,249,0.23278,0.34564
1994,Bavaria,Direct migration background,Other Degree,0.22462,131,249,0.17268,0.27656
1994,Bavaria,Direct migration background,"Dropout, No School Degree",0.08050,45,249,0.04664,0.11436
1994,Bavaria,Indirect migration background,Secondary School Degree,0.14105,34,34,0.02229,0.25981
1994,Berlin,No migration background,Secondary School Degree,0.29977,133,410,0.25536,0.34417
1994,Berlin,No migration background,Intermediate School Degree,0.30852,180,410,0.26375,0.35328
1994,Berlin,No migration background,Upper Secondary Degree,0.15928,97,410,0.12381,0.19474
1994,Berlin,Direct migration background,Other Degree,0.28966,31,31,0.12734,0.45198
1994,Brandenburg,No migration background,Secondary School Degree,0.32556,202,553,0.28647,0.36465
1994,Brandenburg,No migration background,Intermediate School Degree,0.35817,277,553,0.31817,0.39817
1994,Brandenburg,No migration background,Upper Secondary Degree,0.10052,74,553,0.07544,0.12561
1994,Mecklenburg-Western Pomerania,No migration background,Secondary School Degree,0.29791,128,376,0.25162,0.34420
1994,Mecklenburg-Western Pomerania,No migration background,Intermediate School Degree,0.35879,198,376,0.31024,0.40733
1994,Mecklenburg-Western Pomerania,No migration background,Upper Secondary Degree,0.09521,50,376,0.06550,0.12492
1994,Saxony,No migration background,Secondary School Degree,0.36945,403,1045,0.34017,0.39873
1994,Saxony,No migration background,Intermediate School Degree,0.33690,499,1045,0.30823,0.36557
1994,Saxony,No migration background,Upper Secondary Degree,0.09695,143,1045,0.07900,0.11490
1994,Saxony-Anhalt,No migration background,Secondary School Degree,0.37404,247,638,0.33646,0.41161
1994,Saxony-Anhalt,No migration background,Intermediate School Degree,0.35574,311,638,0.31856,0.39291
1994,Saxony-Anhalt,No migration background,Upper Secondary Degree,0.07761,80,638,0.05683,0.09839
1994,Thuringa,No migration background,Secondary School Degree,0.38236,256,619,0.34404,0.42067
1994,Thuringa,No migration background,Intermediate School Degree,0.33332,306,619,0.29615,0.37048
1994,Thuringa,No migration background,Upper Secondary Degree,0.06112,57,619,0.04223,0.08001
1995,Schleswig-Holstein,No migration background,Secondary School Degree,0.41822,123,195,0.34881,0.48763
1995,Schleswig-Holstein,No migration background,Intermediate School Degree,0.23541,72,195,0.17570,0.29511
1995,Hamburg,No migration background,Secondary School Degree,0.46073,49,49,0.31971,0.60174
1995,Lower Saxony,No migration background,Secondary School Degree,0.45666,396,734,0.42059,0.49272
1995,Lower Saxony,No migration background,Intermediate School Degree,0.20264,228,734,0.17354,0.23174
1995,Lower Saxony,No migration background,Upper Secondary Degree,0.10427,110,734,0.08215,0.12640
1995,Lower Saxony,Direct migration background,Secondary School Degree,0.19758,37,129,0.12860,0.26656
1995,Lower Saxony,Direct migration background,Other Degree,0.32627,92,129,0.24505,0.40750
1995,Bremen,No migration background,Secondary School Degree,0.63658,44,44,0.49281,0.78034
1995,North Rhine-Westphalia,No migration background,Secondary School Degree,0.42989,857,1680,0.40621,0.45357
1995,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.18383,417,1680,0.16530,0.20236
1995,North Rhine-Westphalia,No migration background,Technical School Degree,0.03922,84,1680,0.02993,0.04851
1995,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.13677,289,1680,0.12033,0.15321
1995,North Rhine-Westphalia,No migration background,No School Degree Yet,0.01345,33,1680,0.00794,0.01896
1995,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.26810,132,606,0.23280,0.30340
1995,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.10615,51,606,0.08160,0.13069
1995,North Rhine-Westphalia,Direct migration background,Upper Secondary Degree,0.07951,33,606,0.05795,0.10107
1995,North Rhine-Westphalia,Direct migration background,Other Degree,0.30246,283,606,0.26586,0.33906
1995,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.08115,107,606,0.05939,0.10291
1995,North Rhine-Westphalia,Indirect migration background,Secondary School Degree,0.10845,50,81,0.04031,0.17659
1995,North Rhine-Westphalia,Indirect migration background,Intermediate School Degree,0.10692,31,81,0.03920,0.17463
1995,Hesse,No migration background,Secondary School Degree,0.45178,284,544,0.40992,0.49364
1995,Hesse,No migration background,Intermediate School Degree,0.16597,134,544,0.13468,0.19727
1995,Hesse,No migration background,Technical School Degree,0.04197,33,544,0.02510,0.05883
1995,Hesse,No migration background,Upper Secondary Degree,0.15450,93,544,0.12410,0.18490
1995,Hesse,Direct migration background,Secondary School Degree,0.27827,71,245,0.22203,0.33450
1995,Hesse,Direct migration background,Other Degree,0.28528,125,245,0.22862,0.34194
1995,Hesse,Direct migration background,"Dropout, No School Degree",0.08575,49,245,0.05062,0.12088
1995,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.53733,331,482,0.49277,0.58188
1995,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.15869,98,482,0.12604,0.19135
1995,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.07680,53,482,0.05300,0.10060
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Secondary School Degree,0.19219,38,118,0.12079,0.26359
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.38605,80,118,0.29783,0.47427
1995,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.45965,538,944,0.42784,0.49146
1995,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.18662,239,944,0.16175,0.21149
1995,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03924,44,944,0.02685,0.05164
1995,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.10357,123,944,0.08412,0.12301
1995,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.35714,162,569,0.31774,0.39655
1995,Baden-Wuerttemberg,Direct migration background,Other Degree,0.25051,242,569,0.21487,0.28614
1995,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.10870,128,569,0.08310,0.13429
1995,Baden-Wuerttemberg,Direct migration background,No School Attended,0.02648,37,569,0.01328,0.03969
1995,Baden-Wuerttemberg,Indirect migration background,Secondary School Degree,0.12333,51,51,0.03219,0.21448
1995,Bavaria,No migration background,Secondary School Degree,0.45957,648,1156,0.43083,0.48831
1995,Bavaria,No migration background,Intermediate School Degree,0.19688,310,1156,0.17395,0.21982
1995,Bavaria,No migration background,Technical School Degree,0.03659,49,1156,0.02576,0.04742
1995,Bavaria,No migration background,Upper Secondary Degree,0.10258,149,1156,0.08508,0.12008
1995,Bavaria,Direct migration background,Secondary School Degree,0.23595,78,329,0.19000,0.28190
1995,Bavaria,Direct migration background,Intermediate School Degree,0.12592,34,329,0.09002,0.16182
1995,Bavaria,Direct migration background,Other Degree,0.29549,165,329,0.24612,0.34487
1995,Bavaria,Direct migration background,"Dropout, No School Degree",0.08519,52,329,0.05498,0.11541
1995,Bavaria,Indirect migration background,Secondary School Degree,0.12008,36,36,0.01239,0.22777
1995,Berlin,No migration background,Secondary School Degree,0.28866,131,416,0.24506,0.33226
1995,Berlin,No migration background,Intermediate School Degree,0.32280,188,416,0.27782,0.36779
1995,Berlin,No migration background,Upper Secondary Degree,0.15759,97,416,0.12254,0.19265
1995,Berlin,Direct migration background,Other Degree,0.41824,42,42,0.26725,0.56923
1995,Brandenburg,No migration background,Secondary School Degree,0.31173,184,527,0.27214,0.35131
1995,Brandenburg,No migration background,Intermediate School Degree,0.35879,270,527,0.31780,0.39978
1995,Brandenburg,No migration background,Upper Secondary Degree,0.10457,73,527,0.07842,0.13072
1995,Mecklenburg-Western Pomerania,No migration background,Secondary School Degree,0.30209,125,378,0.25574,0.34844
1995,Mecklenburg-Western Pomerania,No migration background,Intermediate School Degree,0.37355,200,378,0.32471,0.42238
1995,Mecklenburg-Western Pomerania,No migration background,Upper Secondary Degree,0.10316,53,378,0.07246,0.13387
1995,Saxony,No migration background,Secondary School Degree,0.36695,385,1012,0.33724,0.39666
1995,Saxony,No migration background,Intermediate School Degree,0.32930,478,1012,0.30033,0.35827
1995,Saxony,No migration background,Upper Secondary Degree,0.10468,149,1012,0.08581,0.12356
1995,Saxony-Anhalt,No migration background,Secondary School Degree,0.38267,239,620,0.34438,0.42096
1995,Saxony-Anhalt,No migration background,Intermediate School Degree,0.35080,301,620,0.31320,0.38839
1995,Saxony-Anhalt,No migration background,Upper Secondary Degree,0.08249,80,620,0.06082,0.10417
1995,Thuringa,No migration background,Secondary School Degree,0.38457,243,601,0.34564,0.42350
1995,Thuringa,No migration background,Intermediate School Degree,0.33000,301,601,0.29237,0.36762
1995,Thuringa,No migration background,Upper Secondary Degree,0.06293,57,601,0.04350,0.08236
1996,Schleswig-Holstein,No migration background,Secondary School Degree,0.41724,126,199,0.34855,0.48592
1996,Schleswig-Holstein,No migration background,Intermediate School Degree,0.23910,73,199,0.17968,0.29851
1996,Hamburg,No migration background,Secondary School Degree,0.46172,46,46,0.31605,0.60738
1996,Lower Saxony,No migration background,Secondary School Degree,0.45092,399,741,0.41507,0.48677
1996,Lower Saxony,No migration background,Intermediate School Degree,0.20544,227,741,0.17633,0.23456
1996,Lower Saxony,No migration background,Upper Secondary Degree,0.10533,115,741,0.08321,0.12745
1996,Lower Saxony,Direct migration background,Other Degree,0.33707,88,88,0.23774,0.43640
1996,Bremen,No migration background,Secondary School Degree,0.68063,43,43,0.53963,0.82164
1996,North Rhine-Westphalia,No migration background,Secondary School Degree,0.42578,837,1675,0.40209,0.44946
1996,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.18295,419,1675,0.16443,0.20147
1996,North Rhine-Westphalia,No migration background,Technical School Degree,0.04010,84,1675,0.03070,0.04950
1996,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.13880,291,1675,0.12223,0.15536
1996,North Rhine-Westphalia,No migration background,No School Degree Yet,0.01753,44,1675,0.01124,0.02381
1996,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.26205,128,577,0.22614,0.29796
1996,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.10925,48,577,0.08377,0.13473
1996,North Rhine-Westphalia,Direct migration background,Upper Secondary Degree,0.07845,31,577,0.05649,0.10041
1996,North Rhine-Westphalia,Direct migration background,Other Degree,0.30200,266,577,0.26451,0.33950
1996,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.08383,104,577,0.06120,0.10647
1996,North Rhine-Westphalia,Indirect migration background,Secondary School Degree,0.12567,57,89,0.05641,0.19492
1996,North Rhine-Westphalia,Indirect migration background,Intermediate School Degree,0.11018,32,89,0.04476,0.17560
1996,Hesse,No migration background,Secondary School Degree,0.43619,277,504,0.39285,0.47952
1996,Hesse,No migration background,Intermediate School Degree,0.18313,138,504,0.14933,0.21693
1996,Hesse,No migration background,Upper Secondary Degree,0.14983,89,504,0.11864,0.18102
1996,Hesse,Direct migration background,Secondary School Degree,0.30853,71,228,0.24845,0.36862
1996,Hesse,Direct migration background,Other Degree,0.25352,108,228,0.19693,0.31011
1996,Hesse,Direct migration background,"Dropout, No School Degree",0.10386,49,228,0.06417,0.14354
1996,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.53749,321,469,0.49232,0.58266
