"pgpsbil","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Keine Schule besucht","1992","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1992","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1992","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1992","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1992","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1992","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4261","0.942102247932442","0.935662093359174","0.94854240250571"
"Hauptschulabschluss","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1300","0.971912794005318","0.963063151607749","0.980762436402888"
"Hauptschulabschluss","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","96","0.134424046108252","0.111822656715269","0.157025435501235"
"Realschulabschluss","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","1712","0.999299367582769","0.998046700681691","1.00055203448385"
"Realschulabschluss","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1378","0.985595402234559","0.979345038606565","0.991845765862554"
"Realschulabschluss","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","80","0.0902692458618703","0.0698283012878076","0.110710190435933"
"Realschulabschluss","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","413","0.44289022244225","0.409977598990086","0.475802845894414"
"Fachhochschulreife","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","180","0.240495810715827","0.210787129657943","0.270204491773711"
"Fachhochschulreife","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","122","0.165152419440249","0.138666156763488","0.19163868211701"
"Fachhochschulreife","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","480","0.685790674745838","0.653522838119601","0.718058511372075"
"Abitur","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","123","0.976753421659724","0.950337542194351","1.0031693011251"
"Abitur","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","507","0.699953230435392","0.667264082241384","0.732642378629399"
"Abitur","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","359","0.414487236835232","0.38184590814702","0.447128565523444"
"Anderer Abschluss","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","791","0.0578977520675583","0.0514575974942904","0.0643379066408262"
"Anderer Abschluss","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","39","0.0280872059946815","0.0192375635971122","0.0369368483922509"
"Anderer Abschluss","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","117","0.0674030072154625","0.0499748620509892","0.0848311523799357"
"Anderer Abschluss","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","31","0.0222734186180805","0.0117470938247363","0.0327997434114247"
"Anderer Abschluss","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","513","0.579741126663686","0.544854383967118","0.614627869360255"
"Ohne Abschluss verlassen","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","131","0.304683246749671","0.27215201142027","0.337214482079071"
"Noch kein Abschluss","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","52","0.636906630041838","0.525048910522861","0.748764349560814"
"Noch kein Abschluss","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","125","0.115575626586643","0.0929787506758821","0.138172502497404"
"Keine Schule besucht","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4116","0.938548496741096","0.931794534098481","0.945302459383711"
"Hauptschulabschluss","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1258","0.979414829660471","0.971660384485246","0.987169274835697"
"Hauptschulabschluss","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","99","0.148917617241029","0.125124151531363","0.172711082950696"
"Realschulabschluss","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","1682","0.999219128539421","0.997885001481505","1.00055325559734"
"Realschulabschluss","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1356","0.985700564993201","0.979425348929077","0.991975781057325"
"Realschulabschluss","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","83","0.0861164412273847","0.0664541925860263","0.105778689868743"
"Realschulabschluss","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","398","0.423936231193514","0.390908068638976","0.456964393748052"
"Fachhochschulreife","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","189","0.249414716565603","0.219281425932738","0.279548007198469"
"Fachhochschulreife","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","124","0.160028932743173","0.134332305038281","0.185725560448065"
"Fachhochschulreife","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","480","0.678996043635573","0.646481750663503","0.711510336607643"
"Abitur","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","135","0.964374104207174","0.933560226295156","0.995187982119191"
"Abitur","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","533","0.713961820325978","0.68228845490434","0.745635185747615"
"Abitur","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","355","0.417594271199919","0.384634138571845","0.450554403827992"
"Anderer Abschluss","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","741","0.0614515032589042","0.0546975406162891","0.0682054659015193"
"Anderer Abschluss","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","30","0.0205851703395287","0.0128307251643028","0.0283396155147546"
"Anderer Abschluss","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","105","0.0657133383633907","0.0484568532974544","0.0829698234293271"
"Anderer Abschluss","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","474","0.538885201923528","0.503138132074882","0.574632271772175"
"Ohne Abschluss verlassen","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","158","0.356245314016353","0.32190355218126","0.390587075851446"
"Noch kein Abschluss","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","75","0.786111175901358","0.700438410287257","0.87178394151546"
"Noch kein Abschluss","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","115","0.104869484060118","0.0828981950282264","0.12684077309201"
"Keine Schule besucht","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4071","0.92547494690381","0.918151456835129","0.932798436972492"
"Hauptschulabschluss","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1202","0.979817849271645","0.971962319831334","0.987673378711955"
"Hauptschulabschluss","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","98","0.154980844102956","0.130449731817598","0.179511956388314"
"Realschulabschluss","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","1779","0.998242388342586","0.996299228858266","1.00018554782691"
"Realschulabschluss","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1323","0.985601185937011","0.979225195271734","0.991977176602287"
"Realschulabschluss","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","99","0.0867111426502615","0.0684672912027026","0.10495499409782"
"Realschulabschluss","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","380","0.415281357830146","0.381878037341107","0.448684678319184"
"Fachhochschulreife","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","195","0.230424428969782","0.203272417902739","0.257576440036825"
"Fachhochschulreife","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","135","0.152109318836516","0.128827182129486","0.175391455543545"
"Fachhochschulreife","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","505","0.612811703116956","0.581403959170556","0.644219447063357"
"Abitur","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","146","0.943110362022522","0.906407475673544","0.979813248371499"
"Abitur","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","576","0.669588524796988","0.639095075327028","0.700081974266947"
"Abitur","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","349","0.419187121150234","0.385739361269797","0.45263488103067"
"Anderer Abschluss","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","869","0.0745250530961898","0.0672015630275084","0.0818485431648712"
"Anderer Abschluss","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","193","0.141804565736096","0.119311414030858","0.164297717441334"
"Anderer Abschluss","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","86","0.0705654238648562","0.0539626603185308","0.0871681874111815"
"Anderer Abschluss","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","468","0.497415129049654","0.461984278819499","0.53284597927981"
"Ohne Abschluss verlassen","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","192","0.422391617295525","0.387389705786305","0.457393528804745"
"Noch kein Abschluss","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","89","0.825551145916047","0.751540625689291","0.899561666142803"
"Noch kein Abschluss","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","105","0.0801932536548208","0.0609475149179087","0.099438992391733"
"Keine Schule besucht","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3975","0.926140357080575","0.918731377740725","0.933549336420424"
"Hauptschulabschluss","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1168","0.976220491718296","0.967599983647701","0.984840999788892"
"Hauptschulabschluss","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","96","0.152910255957957","0.128586361373749","0.177234150542165"
"Realschulabschluss","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
