year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,30-45 y.,Saxony,Intermediate School Degree,0.67086,256,375,0.62323,0.71848
1999,30-45 y.,Saxony,Upper Secondary Degree,0.19900,73,375,0.15854,0.23946
1999,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.15486,33,200,0.10459,0.20512
1999,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.69476,135,200,0.63077,0.75874
1999,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.13976,32,200,0.09158,0.18793
1999,30-45 y.,Thuringa,Intermediate School Degree,0.75285,183,183,0.69018,0.81552
1999,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.60923,55,55,0.47909,0.73937
1999,46-65 y.,Lower Saxony,Secondary School Degree,0.65782,199,295,0.60359,0.71206
1999,46-65 y.,Lower Saxony,Intermediate School Degree,0.18129,64,295,0.13725,0.22533
1999,46-65 y.,Lower Saxony,Other Degree,0.05235,32,295,0.02689,0.07781
1999,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.56916,424,799,0.53480,0.60352
1999,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.16178,118,799,0.13623,0.18733
1999,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.10731,82,799,0.08583,0.12878
1999,46-65 y.,North Rhine-Westphalia,Other Degree,0.08274,119,799,0.06363,0.10186
1999,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03559,56,799,0.02274,0.04845
1999,46-65 y.,Hesse,Secondary School Degree,0.51467,141,221,0.44863,0.58071
1999,46-65 y.,Hesse,Intermediate School Degree,0.15754,41,221,0.10940,0.20568
1999,46-65 y.,Hesse,Other Degree,0.09922,39,221,0.05972,0.13873
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.69417,135,135,0.61616,0.77219
1999,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.54442,203,439,0.49777,0.59106
1999,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.13878,47,439,0.10641,0.17116
1999,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.09265,35,439,0.06550,0.11980
1999,46-65 y.,Baden-Wuerttemberg,Other Degree,0.10853,98,439,0.07940,0.13766
1999,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.05715,56,439,0.03541,0.07889
1999,46-65 y.,Bavaria,Secondary School Degree,0.53657,253,457,0.49080,0.58234
1999,46-65 y.,Bavaria,Intermediate School Degree,0.19515,89,457,0.15877,0.23153
1999,46-65 y.,Bavaria,Upper Secondary Degree,0.10695,37,457,0.07858,0.13531
1999,46-65 y.,Bavaria,Other Degree,0.08273,78,457,0.05745,0.10801
1999,46-65 y.,Berlin,Secondary School Degree,0.40489,57,146,0.32499,0.48479
1999,46-65 y.,Berlin,Intermediate School Degree,0.33480,53,146,0.25798,0.41161
1999,46-65 y.,Berlin,Upper Secondary Degree,0.19250,36,146,0.12833,0.25668
1999,46-65 y.,Brandenburg,Secondary School Degree,0.47431,97,198,0.40458,0.54404
1999,46-65 y.,Brandenburg,Intermediate School Degree,0.34316,70,198,0.27687,0.40946
1999,46-65 y.,Brandenburg,Upper Secondary Degree,0.14697,31,198,0.09752,0.19641
1999,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.53267,59,103,0.43584,0.62950
1999,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.28038,44,103,0.19321,0.36755
1999,46-65 y.,Saxony,Secondary School Degree,0.58350,202,364,0.53279,0.63422
1999,46-65 y.,Saxony,Intermediate School Degree,0.31134,123,364,0.26370,0.35897
1999,46-65 y.,Saxony,Upper Secondary Degree,0.09900,39,364,0.06828,0.12973
1999,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.61864,139,242,0.55732,0.67997
1999,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.26061,71,242,0.20519,0.31603
1999,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.11343,32,242,0.07339,0.15347
1999,46-65 y.,Thuringa,Secondary School Degree,0.61580,132,206,0.54921,0.68238
1999,46-65 y.,Thuringa,Intermediate School Degree,0.30240,74,206,0.23952,0.36527
1999,66 and older,Lower Saxony,Secondary School Degree,0.64654,96,96,0.55041,0.74267
1999,66 and older,North Rhine-Westphalia,Secondary School Degree,0.76389,242,273,0.71342,0.81436
1999,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.10495,31,273,0.06852,0.14137
1999,66 and older,Hesse,Secondary School Degree,0.68692,83,83,0.58654,0.78729
1999,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.77021,94,94,0.68471,0.85571
1999,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.76967,144,144,0.70066,0.83868
1999,66 and older,Bavaria,Secondary School Degree,0.65618,178,222,0.59356,0.71880
1999,66 and older,Bavaria,Intermediate School Degree,0.19777,44,222,0.14525,0.25028
1999,66 and older,Brandenburg,Secondary School Degree,0.85522,60,60,0.76544,0.94501
1999,66 and older,Saxony,Secondary School Degree,0.78432,116,116,0.70915,0.85949
1999,66 and older,Saxony-Anhalt,Secondary School Degree,0.82256,72,72,0.73370,0.91143
1999,66 and older,Thuringa,Secondary School Degree,0.90154,84,84,0.83745,0.96564
2000,17-29 y.,Schleswig-Holstein,Secondary School Degree,0.34162,33,65,0.22543,0.45781
2000,17-29 y.,Schleswig-Holstein,Intermediate School Degree,0.31291,32,65,0.19931,0.42651
2000,17-29 y.,Lower Saxony,Secondary School Degree,0.19433,82,356,0.15317,0.23550
2000,17-29 y.,Lower Saxony,Intermediate School Degree,0.41513,168,356,0.36388,0.46639
2000,17-29 y.,Lower Saxony,Upper Secondary Degree,0.21012,70,356,0.16774,0.25250
2000,17-29 y.,Lower Saxony,No School Degree Yet,0.08665,36,356,0.05739,0.11591
2000,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.20726,204,925,0.18113,0.23340
2000,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.26606,265,925,0.23757,0.29456
2000,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.09000,81,925,0.07155,0.10846
2000,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.25408,214,925,0.22601,0.28215
2000,17-29 y.,North Rhine-Westphalia,Other Degree,0.05168,51,925,0.03740,0.06595
2000,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.10988,110,925,0.08971,0.13004
2000,17-29 y.,Hesse,Secondary School Degree,0.22195,63,270,0.17229,0.27161
2000,17-29 y.,Hesse,Intermediate School Degree,0.32501,100,270,0.26904,0.38098
2000,17-29 y.,Hesse,Upper Secondary Degree,0.26664,75,270,0.21379,0.31948
2000,17-29 y.,Hesse,No School Degree Yet,0.09284,32,270,0.05816,0.12752
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.33519,75,182,0.26642,0.40396
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.32023,76,182,0.25225,0.38820
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.13255,31,182,0.08315,0.18195
2000,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.30962,216,603,0.27269,0.34656
2000,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.28853,166,603,0.25233,0.32472
2000,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.20476,126,603,0.17252,0.23699
2000,17-29 y.,Baden-Wuerttemberg,Other Degree,0.05967,33,603,0.04075,0.07859
2000,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.08709,62,603,0.06457,0.10962
2000,17-29 y.,Bavaria,Secondary School Degree,0.37318,236,598,0.33438,0.41198
2000,17-29 y.,Bavaria,Intermediate School Degree,0.27784,178,598,0.24191,0.31377
2000,17-29 y.,Bavaria,Technical School Degree,0.05553,33,598,0.03716,0.07390
2000,17-29 y.,Bavaria,Upper Secondary Degree,0.17993,105,598,0.14911,0.21074
2000,17-29 y.,Bavaria,No School Degree Yet,0.07083,46,598,0.05025,0.09140
2000,17-29 y.,Berlin,Intermediate School Degree,0.28418,46,85,0.18773,0.38063
2000,17-29 y.,Berlin,Upper Secondary Degree,0.29899,39,85,0.20108,0.39689
2000,17-29 y.,Brandenburg,Intermediate School Degree,0.57928,114,156,0.50156,0.65700
2000,17-29 y.,Brandenburg,Upper Secondary Degree,0.16279,42,156,0.10467,0.22091
2000,17-29 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.51962,65,65,0.39722,0.64203
2000,17-29 y.,Saxony,Secondary School Degree,0.10010,34,335,0.06791,0.13229
2000,17-29 y.,Saxony,Intermediate School Degree,0.54381,184,335,0.49039,0.59722
2000,17-29 y.,Saxony,Upper Secondary Degree,0.22337,83,335,0.17870,0.26804
2000,17-29 y.,Saxony,No School Degree Yet,0.09882,34,335,0.06681,0.13082
2000,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.52669,100,159,0.44884,0.60455
2000,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.23943,59,159,0.17289,0.30597
2000,17-29 y.,Thuringa,Intermediate School Degree,0.58730,120,161,0.51101,0.66358
2000,17-29 y.,Thuringa,Upper Secondary Degree,0.13222,41,161,0.07973,0.18470
2000,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.35669,77,200,0.29014,0.42325
2000,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.30878,74,200,0.24459,0.37297
2000,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.18535,49,200,0.13136,0.23934
2000,30-45 y.,Hamburg,Upper Secondary Degree,0.41426,35,35,0.24868,0.57984
2000,30-45 y.,Lower Saxony,Secondary School Degree,0.30621,218,695,0.27192,0.34050
2000,30-45 y.,Lower Saxony,Intermediate School Degree,0.34924,246,695,0.31377,0.38471
2000,30-45 y.,Lower Saxony,Technical School Degree,0.08373,54,695,0.06312,0.10434
2000,30-45 y.,Lower Saxony,Upper Secondary Degree,0.19489,128,695,0.16542,0.22436
2000,30-45 y.,Lower Saxony,Other Degree,0.05894,49,695,0.04142,0.07647
2000,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.33067,556,1703,0.30832,0.35302
2000,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.26801,468,1703,0.24697,0.28905
2000,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.09161,146,1703,0.07791,0.10532
2000,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.21552,357,1703,0.19598,0.23505
2000,30-45 y.,North Rhine-Westphalia,Other Degree,0.07474,145,1703,0.06224,0.08723
2000,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.01811,31,1703,0.01177,0.02444
2000,30-45 y.,Hesse,Secondary School Degree,0.25973,148,578,0.22395,0.29551
2000,30-45 y.,Hesse,Intermediate School Degree,0.27564,182,578,0.23918,0.31210
2000,30-45 y.,Hesse,Technical School Degree,0.06320,35,578,0.04335,0.08305
2000,30-45 y.,Hesse,Upper Secondary Degree,0.24264,129,578,0.20766,0.27762
2000,30-45 y.,Hesse,Other Degree,0.14435,84,578,0.11567,0.17303
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.43788,245,553,0.39649,0.47926
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.26932,145,553,0.23232,0.30633
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.07300,36,553,0.05130,0.09470
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10470,68,553,0.07916,0.13024
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.09890,59,553,0.07399,0.12380
2000,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.33109,387,1046,0.30255,0.35962
2000,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.26668,288,1046,0.23987,0.29350
2000,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06475,62,1046,0.04983,0.07967
2000,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.22699,197,1046,0.20160,0.25239
2000,30-45 y.,Baden-Wuerttemberg,Other Degree,0.08440,112,1046,0.06755,0.10126
2000,30-45 y.,Bavaria,Secondary School Degree,0.40415,498,1171,0.37603,0.43227
2000,30-45 y.,Bavaria,Intermediate School Degree,0.30587,366,1171,0.27947,0.33227
2000,30-45 y.,Bavaria,Technical School Degree,0.04880,54,1171,0.03645,0.06114
2000,30-45 y.,Bavaria,Upper Secondary Degree,0.18552,202,1171,0.16324,0.20779
2000,30-45 y.,Bavaria,Other Degree,0.04584,51,1171,0.03386,0.05782
2000,30-45 y.,Berlin,Secondary School Degree,0.14886,40,249,0.10456,0.19316
2000,30-45 y.,Berlin,Intermediate School Degree,0.40752,122,249,0.34637,0.46868
2000,30-45 y.,Berlin,Upper Secondary Degree,0.31172,87,249,0.25407,0.36937
2000,30-45 y.,Brandenburg,Intermediate School Degree,0.71924,214,260,0.66451,0.77397
2000,30-45 y.,Brandenburg,Upper Secondary Degree,0.14936,46,260,0.10595,0.19278
2000,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.75887,126,126,0.68388,0.83386
2000,30-45 y.,Saxony,Secondary School Degree,0.08364,46,568,0.06085,0.10643
2000,30-45 y.,Saxony,Intermediate School Degree,0.71174,415,568,0.67445,0.74902
2000,30-45 y.,Saxony,Upper Secondary Degree,0.18123,107,568,0.14952,0.21294
2000,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.12717,36,284,0.08835,0.16599
2000,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.70625,201,284,0.65318,0.75932
2000,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.15253,47,284,0.11064,0.19442
2000,30-45 y.,Thuringa,Secondary School Degree,0.11427,34,326,0.07968,0.14886
2000,30-45 y.,Thuringa,Intermediate School Degree,0.74505,248,326,0.69767,0.79244
2000,30-45 y.,Thuringa,Upper Secondary Degree,0.11782,44,326,0.08277,0.15287
2000,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.53178,131,186,0.45987,0.60368
2000,46-65 y.,Schleswig-Holstein,Intermediate School Degree,0.22673,55,186,0.16639,0.28707
2000,46-65 y.,Hamburg,Secondary School Degree,0.45397,49,84,0.34686,0.56109
2000,46-65 y.,Hamburg,Intermediate School Degree,0.31565,35,84,0.21566,0.41564
2000,46-65 y.,Lower Saxony,Secondary School Degree,0.65067,384,584,0.61197,0.68937
2000,46-65 y.,Lower Saxony,Intermediate School Degree,0.17722,111,584,0.14623,0.20822
2000,46-65 y.,Lower Saxony,Upper Secondary Degree,0.07937,50,584,0.05743,0.10132
2000,46-65 y.,Lower Saxony,Other Degree,0.05571,39,584,0.03709,0.07433
2000,46-65 y.,Bremen,Secondary School Degree,0.53431,31,31,0.35581,0.71282
2000,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.55420,932,1706,0.53060,0.57779
2000,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.16512,274,1706,0.14750,0.18274
2000,46-65 y.,North Rhine-Westphalia,Technical School Degree,0.04919,70,1706,0.03892,0.05945
2000,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.10549,181,1706,0.09091,0.12008
2000,46-65 y.,North Rhine-Westphalia,Other Degree,0.08449,171,1706,0.07128,0.09769
2000,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03804,78,1706,0.02896,0.04712
2000,46-65 y.,Hesse,Secondary School Degree,0.51385,277,513,0.47056,0.55715
2000,46-65 y.,Hesse,Intermediate School Degree,0.20042,111,513,0.16574,0.23509
2000,46-65 y.,Hesse,Upper Secondary Degree,0.12226,57,513,0.09389,0.15064
2000,46-65 y.,Hesse,Other Degree,0.10757,68,513,0.08073,0.13441
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.63793,257,395,0.59048,0.68539
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.16051,60,395,0.12426,0.19675
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.08276,37,395,0.05555,0.10996
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.07808,41,395,0.05158,0.10457
2000,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.49136,387,830,0.45733,0.52539
2000,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.16255,125,830,0.13744,0.18767
2000,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.13082,103,830,0.10787,0.15378
2000,46-65 y.,Baden-Wuerttemberg,Other Degree,0.13723,175,830,0.11381,0.16066
2000,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.03494,40,830,0.02244,0.04743
2000,46-65 y.,Bavaria,Secondary School Degree,0.55197,589,1038,0.52170,0.58224
2000,46-65 y.,Bavaria,Intermediate School Degree,0.19575,198,1038,0.17160,0.21990
2000,46-65 y.,Bavaria,Technical School Degree,0.05788,56,1038,0.04366,0.07209
2000,46-65 y.,Bavaria,Upper Secondary Degree,0.11531,109,1038,0.09587,0.13475
2000,46-65 y.,Bavaria,Other Degree,0.05999,86,1038,0.04553,0.07444
2000,46-65 y.,Berlin,Secondary School Degree,0.31714,86,242,0.25838,0.37589
2000,46-65 y.,Berlin,Intermediate School Degree,0.36252,98,242,0.30182,0.42321
2000,46-65 y.,Berlin,Upper Secondary Degree,0.18506,58,242,0.13603,0.23410
2000,46-65 y.,Brandenburg,Secondary School Degree,0.43431,149,333,0.38099,0.48763
2000,46-65 y.,Brandenburg,Intermediate School Degree,0.35592,121,333,0.30442,0.40742
2000,46-65 y.,Brandenburg,Upper Secondary Degree,0.18583,63,333,0.14399,0.22767
2000,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.45257,74,181,0.37986,0.52529
2000,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.35052,74,181,0.28081,0.42022
2000,46-65 y.,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.15579,33,181,0.10281,0.20877
2000,46-65 y.,Saxony,Secondary School Degree,0.50210,275,568,0.46094,0.54325
2000,46-65 y.,Saxony,Intermediate School Degree,0.34323,214,568,0.30415,0.38232
2000,46-65 y.,Saxony,Upper Secondary Degree,0.13175,79,568,0.10391,0.15958
2000,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.52249,202,390,0.47285,0.57213
2000,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.31079,126,390,0.26480,0.35679
2000,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.14106,62,390,0.10647,0.17565
2000,46-65 y.,Thuringa,Secondary School Degree,0.57533,186,331,0.52200,0.62866
2000,46-65 y.,Thuringa,Intermediate School Degree,0.31990,114,331,0.26957,0.37022
2000,46-65 y.,Thuringa,Upper Secondary Degree,0.08173,31,331,0.05217,0.11129
2000,66 and older,Schleswig-Holstein,Secondary School Degree,0.68829,86,86,0.58982,0.78676
2000,66 and older,Lower Saxony,Secondary School Degree,0.66576,212,265,0.60886,0.72266
2000,66 and older,Lower Saxony,Intermediate School Degree,0.18382,53,265,0.13710,0.23055
2000,66 and older,Bremen,Secondary School Degree,0.76683,31,31,0.61551,0.91814
2000,66 and older,North Rhine-Westphalia,Secondary School Degree,0.71054,533,718,0.67734,0.74373
2000,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.12646,94,718,0.10213,0.15079
2000,66 and older,North Rhine-Westphalia,Upper Secondary Degree,0.07753,51,718,0.05796,0.09711
2000,66 and older,North Rhine-Westphalia,Other Degree,0.03820,40,718,0.02417,0.05223
2000,66 and older,Hesse,Secondary School Degree,0.63379,151,183,0.56380,0.70378
2000,66 and older,Hesse,Intermediate School Degree,0.15211,32,183,0.09993,0.20428
2000,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.76604,195,195,0.70647,0.82562
2000,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.68014,253,334,0.63005,0.73024
2000,66 and older,Baden-Wuerttemberg,Intermediate School Degree,0.12845,47,334,0.09251,0.16438
2000,66 and older,Baden-Wuerttemberg,Upper Secondary Degree,0.09331,34,334,0.06207,0.12455
2000,66 and older,Bavaria,Secondary School Degree,0.64790,334,449,0.60367,0.69213
2000,66 and older,Bavaria,Intermediate School Degree,0.17996,80,449,0.14438,0.21553
2000,66 and older,Bavaria,Upper Secondary Degree,0.07360,35,449,0.04942,0.09778
2000,66 and older,Berlin,Secondary School Degree,0.44702,46,46,0.30175,0.59229
2000,66 and older,Brandenburg,Secondary School Degree,0.73671,115,115,0.65586,0.81756
2000,66 and older,Mecklenburg-Western Pomerania,Secondary School Degree,0.72678,58,58,0.61110,0.84246
2000,66 and older,Saxony,Secondary School Degree,0.74931,197,197,0.68863,0.80998
2000,66 and older,Saxony-Anhalt,Secondary School Degree,0.82622,129,129,0.76058,0.89187
2000,66 and older,Thuringa,Secondary School Degree,0.87310,138,138,0.81736,0.92884
2001,17-29 y.,Lower Saxony,Secondary School Degree,0.15719,61,311,0.11667,0.19771
2001,17-29 y.,Lower Saxony,Intermediate School Degree,0.40310,143,311,0.34850,0.45771
2001,17-29 y.,Lower Saxony,Upper Secondary Degree,0.20618,58,311,0.16115,0.25122
2001,17-29 y.,Lower Saxony,No School Degree Yet,0.13734,49,311,0.09902,0.17565
2001,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.18775,157,797,0.16062,0.21487
2001,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.27151,235,797,0.24061,0.30240
2001,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08815,66,797,0.06845,0.10785
2001,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.23373,177,797,0.20433,0.26313
2001,17-29 y.,North Rhine-Westphalia,Other Degree,0.05569,43,797,0.03976,0.07162
2001,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.13930,119,797,0.11524,0.16335
2001,17-29 y.,Hesse,Secondary School Degree,0.22011,54,230,0.16644,0.27377
2001,17-29 y.,Hesse,Intermediate School Degree,0.32868,81,230,0.26784,0.38952
2001,17-29 y.,Hesse,Upper Secondary Degree,0.24515,61,230,0.18943,0.30087
2001,17-29 y.,Hesse,No School Degree Yet,0.10655,34,230,0.06659,0.14651
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.38150,70,185,0.31131,0.45169
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.24345,52,185,0.18144,0.30546
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14964,32,185,0.09809,0.20118
2001,17-29 y.,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.13467,31,185,0.08534,0.18400
2001,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.29050,166,471,0.24945,0.33154
2001,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.26487,134,471,0.22497,0.30476
2001,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.21780,104,471,0.18049,0.25512
2001,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.11042,67,471,0.08209,0.13876
2001,17-29 y.,Bavaria,Secondary School Degree,0.39138,209,504,0.34873,0.43403
2001,17-29 y.,Bavaria,Intermediate School Degree,0.24444,144,504,0.20688,0.28200
2001,17-29 y.,Bavaria,Upper Secondary Degree,0.19330,100,504,0.15879,0.22781
2001,17-29 y.,Bavaria,No School Degree Yet,0.07700,51,504,0.05370,0.10030
2001,17-29 y.,Berlin,Intermediate School Degree,0.29979,46,125,0.21915,0.38043
2001,17-29 y.,Berlin,Upper Secondary Degree,0.34443,48,125,0.26079,0.42807
2001,17-29 y.,Berlin,No School Degree Yet,0.16833,31,125,0.10248,0.23419
2001,17-29 y.,Brandenburg,Intermediate School Degree,0.53297,94,129,0.44654,0.61940
2001,17-29 y.,Brandenburg,Upper Secondary Degree,0.15133,35,129,0.08924,0.21341
2001,17-29 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.54929,52,52,0.41273,0.68585
2001,17-29 y.,Saxony,Secondary School Degree,0.12807,36,306,0.09057,0.16558
2001,17-29 y.,Saxony,Intermediate School Degree,0.51117,158,306,0.45507,0.56727
2001,17-29 y.,Saxony,Upper Secondary Degree,0.21426,75,306,0.16822,0.26031
2001,17-29 y.,Saxony,No School Degree Yet,0.11633,37,306,0.08035,0.15232
2001,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.47203,87,146,0.39078,0.55329
2001,17-29 y.,Saxony-Anhalt,Upper Secondary Degree,0.25066,59,146,0.18012,0.32121
2001,17-29 y.,Thuringa,Intermediate School Degree,0.52205,94,169,0.44652,0.59759
2001,17-29 y.,Thuringa,Upper Secondary Degree,0.13460,39,169,0.08299,0.18621
2001,17-29 y.,Thuringa,No School Degree Yet,0.16793,36,169,0.11141,0.22446
2001,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.35115,63,171,0.27939,0.42290
2001,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.33830,69,171,0.26717,0.40942
2001,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.17738,39,171,0.11996,0.23480
2001,30-45 y.,Hamburg,Upper Secondary Degree,0.49113,36,36,0.32551,0.65675
2001,30-45 y.,Lower Saxony,Secondary School Degree,0.27307,177,632,0.23831,0.30784
2001,30-45 y.,Lower Saxony,Intermediate School Degree,0.37123,235,632,0.33353,0.40892
2001,30-45 y.,Lower Saxony,Technical School Degree,0.07477,44,632,0.05424,0.09529
2001,30-45 y.,Lower Saxony,Upper Secondary Degree,0.22200,132,632,0.18957,0.25442
2001,30-45 y.,Lower Saxony,Other Degree,0.05444,44,632,0.03673,0.07214
2001,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.30546,478,1539,0.28244,0.32848
2001,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.27574,434,1539,0.25341,0.29808
2001,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.09419,141,1539,0.07959,0.10879
2001,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.22698,346,1539,0.20605,0.24792
2001,30-45 y.,North Rhine-Westphalia,Other Degree,0.08075,140,1539,0.06713,0.09437
2001,30-45 y.,Hesse,Secondary School Degree,0.23196,121,470,0.19376,0.27016
2001,30-45 y.,Hesse,Intermediate School Degree,0.29845,173,470,0.25704,0.33987
2001,30-45 y.,Hesse,Upper Secondary Degree,0.27032,115,470,0.23012,0.31051
2001,30-45 y.,Hesse,Other Degree,0.12806,61,470,0.09781,0.15830
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.41348,211,500,0.37028,0.45669
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.28020,140,500,0.24080,0.31961
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Technical School Degree,0.06827,33,500,0.04614,0.09040
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.10861,59,500,0.08131,0.13591
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.11844,57,500,0.09009,0.14679
2001,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.30782,330,916,0.27791,0.33773
2001,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.29974,277,916,0.27005,0.32942
2001,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06108,50,916,0.04556,0.07659
2001,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.23872,165,916,0.21110,0.26634
2001,30-45 y.,Baden-Wuerttemberg,Other Degree,0.07644,94,916,0.05922,0.09365
2001,30-45 y.,Bavaria,Secondary School Degree,0.40404,435,1049,0.37433,0.43375
