year,migback,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Direct migration background,No School Degree Yet,0.02486,62,2486,0.01874,0.03098
2004,Indirect migration background,Secondary School Degree,0.35562,247,722,0.32068,0.39057
2004,Indirect migration background,Intermediate School Degree,0.28249,205,722,0.24962,0.31535
2004,Indirect migration background,Technical School Degree,0.04799,37,722,0.03238,0.06359
2004,Indirect migration background,Upper Secondary Degree,0.16017,152,722,0.13339,0.18694
2004,Indirect migration background,No School Degree Yet,0.11489,81,722,0.09162,0.13817
2005,No migration background,Secondary School Degree,0.42868,6226,17218,0.42129,0.43607
2005,No migration background,Intermediate School Degree,0.30613,5577,17218,0.29925,0.31301
2005,No migration background,Technical School Degree,0.05117,917,17218,0.04788,0.05446
2005,No migration background,Upper Secondary Degree,0.17676,3798,17218,0.17106,0.18245
2005,No migration background,Other Degree,0.00761,113,17218,0.00631,0.00891
2005,No migration background,"Dropout, No School Degree",0.00712,80,17218,0.00587,0.00838
2005,No migration background,No School Degree Yet,0.02253,507,17218,0.02031,0.02474
2005,Direct migration background,Secondary School Degree,0.24369,596,2310,0.22618,0.26121
2005,Direct migration background,Intermediate School Degree,0.11065,241,2310,0.09785,0.12344
2005,Direct migration background,Technical School Degree,0.02892,60,2310,0.02208,0.03575
2005,Direct migration background,Upper Secondary Degree,0.08400,205,2310,0.07269,0.09532
2005,Direct migration background,Other Degree,0.43912,992,2310,0.41887,0.45936
2005,Direct migration background,"Dropout, No School Degree",0.07237,161,2310,0.06180,0.08294
2005,Direct migration background,No School Degree Yet,0.02057,55,2310,0.01478,0.02635
2005,Indirect migration background,Secondary School Degree,0.34114,249,738,0.30691,0.37537
2005,Indirect migration background,Intermediate School Degree,0.29612,203,738,0.26316,0.32908
2005,Indirect migration background,Technical School Degree,0.04852,40,738,0.03301,0.06403
2005,Indirect migration background,Upper Secondary Degree,0.15426,154,738,0.12818,0.18034
2005,Indirect migration background,No School Degree Yet,0.11784,92,738,0.09456,0.14112
2006,No migration background,Secondary School Degree,0.41590,6791,18701,0.40884,0.42297
2006,No migration background,Intermediate School Degree,0.31020,6032,18701,0.30357,0.31683
2006,No migration background,Technical School Degree,0.05198,1007,18701,0.04879,0.05516
2006,No migration background,Upper Secondary Degree,0.18531,4110,18701,0.17974,0.19088
2006,No migration background,Other Degree,0.00918,149,18701,0.00782,0.01055
2006,No migration background,"Dropout, No School Degree",0.00683,87,18701,0.00565,0.00801
2006,No migration background,No School Degree Yet,0.02060,525,18701,0.01856,0.02264
2006,Direct migration background,Secondary School Degree,0.24145,576,2319,0.22402,0.25887
2006,Direct migration background,Intermediate School Degree,0.10320,246,2319,0.09081,0.11558
2006,Direct migration background,Technical School Degree,0.02872,63,2319,0.02192,0.03552
2006,Direct migration background,Upper Secondary Degree,0.08740,217,2319,0.07590,0.09890
2006,Direct migration background,Other Degree,0.45476,1031,2319,0.43449,0.47504
2006,Direct migration background,"Dropout, No School Degree",0.06808,146,2319,0.05782,0.07833
2006,Direct migration background,No School Degree Yet,0.01578,40,2319,0.01071,0.02085
2006,Indirect migration background,Secondary School Degree,0.34399,250,761,0.31021,0.37776
2006,Indirect migration background,Intermediate School Degree,0.27817,214,761,0.24632,0.31003
2006,Indirect migration background,Technical School Degree,0.06262,51,761,0.04539,0.07984
2006,Indirect migration background,Upper Secondary Degree,0.15935,159,761,0.13333,0.18537
2006,Indirect migration background,No School Degree Yet,0.11179,87,761,0.08939,0.13420
2007,No migration background,Secondary School Degree,0.40252,6187,17524,0.39526,0.40978
2007,No migration background,Intermediate School Degree,0.31014,5664,17524,0.30329,0.31699
2007,No migration background,Technical School Degree,0.05478,959,17524,0.05142,0.05815
2007,No migration background,Upper Secondary Degree,0.19393,3991,17524,0.18807,0.19978
2007,No migration background,Other Degree,0.00865,136,17524,0.00728,0.01002
2007,No migration background,"Dropout, No School Degree",0.00632,81,17524,0.00515,0.00749
2007,No migration background,No School Degree Yet,0.02366,506,17524,0.02141,0.02591
2007,Direct migration background,Secondary School Degree,0.24289,512,2045,0.22430,0.26148
2007,Direct migration background,Intermediate School Degree,0.09961,220,2045,0.08663,0.11260
2007,Direct migration background,Technical School Degree,0.02801,56,2045,0.02085,0.03516
2007,Direct migration background,Upper Secondary Degree,0.09056,213,2045,0.07811,0.10300
2007,Direct migration background,Other Degree,0.45472,918,2045,0.43313,0.47630
2007,Direct migration background,"Dropout, No School Degree",0.06717,126,2045,0.05631,0.07802
2007,Indirect migration background,Secondary School Degree,0.33515,235,737,0.30104,0.36925
2007,Indirect migration background,Intermediate School Degree,0.28545,201,737,0.25282,0.31808
2007,Indirect migration background,Technical School Degree,0.05367,43,737,0.03739,0.06995
2007,Indirect migration background,Upper Secondary Degree,0.18116,163,737,0.15333,0.20899
2007,Indirect migration background,No School Degree Yet,0.10326,95,737,0.08127,0.12524
2008,No migration background,Secondary School Degree,0.39656,5778,16466,0.38909,0.40404
2008,No migration background,Intermediate School Degree,0.31472,5370,16466,0.30763,0.32182
2008,No migration background,Technical School Degree,0.05570,918,16466,0.05220,0.05921
2008,No migration background,Upper Secondary Degree,0.19655,3759,16466,0.19048,0.20262
2008,No migration background,Other Degree,0.00828,121,16466,0.00690,0.00967
2008,No migration background,"Dropout, No School Degree",0.00584,72,16466,0.00468,0.00700
2008,No migration background,No School Degree Yet,0.02233,448,16466,0.02008,0.02459
2008,Direct migration background,Secondary School Degree,0.24981,466,1838,0.23001,0.26961
2008,Direct migration background,Intermediate School Degree,0.10456,204,1838,0.09057,0.11856
2008,Direct migration background,Technical School Degree,0.03497,56,1838,0.02657,0.04337
2008,Direct migration background,Upper Secondary Degree,0.09284,192,1838,0.07957,0.10612
2008,Direct migration background,Other Degree,0.44328,811,1838,0.42057,0.46600
2008,Direct migration background,"Dropout, No School Degree",0.06594,109,1838,0.05459,0.07729
2008,Indirect migration background,Secondary School Degree,0.33019,230,723,0.29588,0.36449
2008,Indirect migration background,Intermediate School Degree,0.26661,197,723,0.23436,0.29887
2008,Indirect migration background,Technical School Degree,0.05852,43,723,0.04140,0.07565
2008,Indirect migration background,Upper Secondary Degree,0.18356,155,723,0.15532,0.21180
2008,Indirect migration background,No School Degree Yet,0.12565,98,723,0.10147,0.14983
2009,No migration background,Secondary School Degree,0.38365,5328,15448,0.37598,0.39132
2009,No migration background,Intermediate School Degree,0.31785,5075,15448,0.31051,0.32520
2009,No migration background,Technical School Degree,0.05976,873,15448,0.05602,0.06350
2009,No migration background,Upper Secondary Degree,0.20372,3597,15448,0.19736,0.21007
2009,No migration background,Other Degree,0.00777,109,15448,0.00638,0.00915
2009,No migration background,"Dropout, No School Degree",0.00568,64,15448,0.00449,0.00686
2009,No migration background,No School Degree Yet,0.02158,402,15448,0.01928,0.02387
2009,Direct migration background,Secondary School Degree,0.25509,410,1600,0.23372,0.27645
2009,Direct migration background,Intermediate School Degree,0.10238,179,1600,0.08752,0.11723
2009,Direct migration background,Technical School Degree,0.03368,52,1600,0.02484,0.04253
2009,Direct migration background,Upper Secondary Degree,0.09496,172,1600,0.08059,0.10933
2009,Direct migration background,Other Degree,0.42857,687,1600,0.40432,0.45283
2009,Direct migration background,"Dropout, No School Degree",0.07029,100,1600,0.05776,0.08282
2009,Indirect migration background,Secondary School Degree,0.31360,209,654,0.27802,0.34919
2009,Indirect migration background,Intermediate School Degree,0.27087,178,654,0.23678,0.30496
2009,Indirect migration background,Technical School Degree,0.06130,38,654,0.04290,0.07970
2009,Indirect migration background,Upper Secondary Degree,0.20710,144,654,0.17601,0.23818
2009,Indirect migration background,No School Degree Yet,0.11898,85,654,0.09415,0.14381
2010,No migration background,Secondary School Degree,0.37206,5984,19788,0.36533,0.37880
2010,No migration background,Intermediate School Degree,0.32273,6864,19788,0.31621,0.32924
2010,No migration background,Technical School Degree,0.06165,1205,19788,0.05830,0.06500
2010,No migration background,Upper Secondary Degree,0.20982,4914,19788,0.20415,0.21550
2010,No migration background,Other Degree,0.00741,150,19788,0.00622,0.00861
2010,No migration background,"Dropout, No School Degree",0.00576,145,19788,0.00471,0.00681
2010,No migration background,No School Degree Yet,0.02056,526,19788,0.01859,0.02254
2010,Direct migration background,Secondary School Degree,0.22934,588,2928,0.21411,0.24457
2010,Direct migration background,Intermediate School Degree,0.09975,325,2928,0.08889,0.11060
2010,Direct migration background,Technical School Degree,0.03120,92,2928,0.02490,0.03750
2010,Direct migration background,Upper Secondary Degree,0.09339,276,2928,0.08285,0.10393
2010,Direct migration background,Other Degree,0.46783,1409,2928,0.44975,0.48590
2010,Direct migration background,"Dropout, No School Degree",0.06566,200,2928,0.05668,0.07463
2010,Direct migration background,No School Degree Yet,0.01225,38,2928,0.00827,0.01624
2010,Indirect migration background,Secondary School Degree,0.29593,306,1042,0.26820,0.32366
2010,Indirect migration background,Intermediate School Degree,0.25157,292,1042,0.22521,0.27793
2010,Indirect migration background,Technical School Degree,0.07881,73,1042,0.06244,0.09518
2010,Indirect migration background,Upper Secondary Degree,0.21516,225,1042,0.19019,0.24012
2010,Indirect migration background,No School Degree Yet,0.11957,146,1042,0.09986,0.13928
2011,No migration background,Secondary School Degree,0.36281,7294,23585,0.35668,0.36895
2011,No migration background,Intermediate School Degree,0.31954,8017,23585,0.31359,0.32549
2011,No migration background,Technical School Degree,0.06065,1443,23585,0.05761,0.06370
2011,No migration background,Upper Secondary Degree,0.21794,5733,23585,0.21267,0.22321
2011,No migration background,Other Degree,0.00982,217,23585,0.00857,0.01108
2011,No migration background,"Dropout, No School Degree",0.00825,202,23585,0.00709,0.00940
2011,No migration background,No School Degree Yet,0.02098,679,23585,0.01915,0.02281
2011,Direct migration background,Secondary School Degree,0.18824,588,3233,0.17476,0.20171
2011,Direct migration background,Intermediate School Degree,0.10107,367,3233,0.09068,0.11146
2011,Direct migration background,Technical School Degree,0.03300,99,3233,0.02684,0.03915
2011,Direct migration background,Upper Secondary Degree,0.09822,298,3233,0.08796,0.10848
2011,Direct migration background,Other Degree,0.50119,1632,3233,0.48395,0.51843
2011,Direct migration background,"Dropout, No School Degree",0.06599,209,3233,0.05743,0.07454
2011,Direct migration background,No School Degree Yet,0.01182,40,3233,0.00809,0.01555
2011,Indirect migration background,Secondary School Degree,0.28523,315,1211,0.25979,0.31068
2011,Indirect migration background,Intermediate School Degree,0.25308,328,1211,0.22858,0.27758
2011,Indirect migration background,Technical School Degree,0.08749,90,1211,0.07157,0.10341
2011,Indirect migration background,Upper Secondary Degree,0.21870,271,1211,0.19541,0.24200
2011,Indirect migration background,Other Degree,0.01976,32,1211,0.01192,0.02760
2011,Indirect migration background,No School Degree Yet,0.11542,175,1211,0.09742,0.13342
2012,No migration background,Secondary School Degree,0.35791,7096,23136,0.35174,0.36409
2012,No migration background,Intermediate School Degree,0.31993,7835,23136,0.31392,0.32594
2012,No migration background,Technical School Degree,0.06164,1415,23136,0.05854,0.06474
2012,No migration background,Upper Secondary Degree,0.22112,5651,23136,0.21577,0.22647
2012,No migration background,Other Degree,0.01015,217,23136,0.00886,0.01145
2012,No migration background,"Dropout, No School Degree",0.00935,223,23136,0.00811,0.01059
2012,No migration background,No School Degree Yet,0.01989,699,23136,0.01809,0.02169
2012,Direct migration background,Secondary School Degree,0.18729,548,3126,0.17361,0.20097
2012,Direct migration background,Intermediate School Degree,0.09661,363,3126,0.08625,0.10697
2012,Direct migration background,Technical School Degree,0.03242,101,3126,0.02621,0.03863
2012,Direct migration background,Upper Secondary Degree,0.09185,291,3126,0.08172,0.10197
2012,Direct migration background,Other Degree,0.52396,1608,3126,0.50645,0.54147
2012,Direct migration background,"Dropout, No School Degree",0.05834,178,3126,0.05012,0.06655
2012,Direct migration background,No School Degree Yet,0.00895,37,3126,0.00565,0.01225
2012,Indirect migration background,Secondary School Degree,0.25950,307,1151,0.23417,0.28484
2012,Indirect migration background,Intermediate School Degree,0.25634,316,1151,0.23110,0.28157
2012,Indirect migration background,Technical School Degree,0.09096,89,1151,0.07434,0.10758
2012,Indirect migration background,Upper Secondary Degree,0.23646,265,1151,0.21190,0.26101
2012,Indirect migration background,No School Degree Yet,0.12275,174,1151,0.10378,0.14171
2013,No migration background,Secondary School Degree,0.35043,6495,21907,0.34411,0.35675
2013,No migration background,Intermediate School Degree,0.32301,7444,21907,0.31682,0.32921
2013,No migration background,Technical School Degree,0.06246,1365,21907,0.05925,0.06566
2013,No migration background,Upper Secondary Degree,0.22420,5486,21907,0.21868,0.22972
2013,No migration background,Other Degree,0.01029,205,21907,0.00896,0.01163
2013,No migration background,"Dropout, No School Degree",0.00882,209,21907,0.00758,0.01006
2013,No migration background,No School Degree Yet,0.02079,703,21907,0.01890,0.02268
2013,Direct migration background,Secondary School Degree,0.14580,779,6378,0.13714,0.15446
2013,Direct migration background,Intermediate School Degree,0.08798,580,6378,0.08102,0.09493
2013,Direct migration background,Technical School Degree,0.04007,195,6378,0.03526,0.04488
2013,Direct migration background,Upper Secondary Degree,0.08429,417,6378,0.07747,0.09111
2013,Direct migration background,Other Degree,0.55796,3846,6378,0.54577,0.57015
2013,Direct migration background,"Dropout, No School Degree",0.07387,429,6378,0.06745,0.08028
2013,Direct migration background,No School Degree Yet,0.00964,132,6378,0.00724,0.01204
2013,Indirect migration background,Secondary School Degree,0.26815,523,2029,0.24887,0.28743
2013,Indirect migration background,Intermediate School Degree,0.25007,522,2029,0.23123,0.26892
2013,Indirect migration background,Technical School Degree,0.08111,139,2029,0.06923,0.09299
2013,Indirect migration background,Upper Secondary Degree,0.23481,468,2029,0.21636,0.25326
2013,Indirect migration background,Other Degree,0.02580,79,2029,0.01890,0.03270
2013,Indirect migration background,"Dropout, No School Degree",0.02320,48,2029,0.01664,0.02975
2013,Indirect migration background,No School Degree Yet,0.11685,250,2029,0.10287,0.13084
2014,No migration background,Secondary School Degree,0.34312,5887,19884,0.33652,0.34972
2014,No migration background,Intermediate School Degree,0.31862,6687,19884,0.31214,0.32510
2014,No migration background,Technical School Degree,0.06737,1285,19884,0.06388,0.07085
2014,No migration background,Upper Secondary Degree,0.23291,5077,19884,0.22704,0.23879
2014,No migration background,Other Degree,0.01008,182,19884,0.00870,0.01147
2014,No migration background,"Dropout, No School Degree",0.00928,191,19884,0.00795,0.01061
2014,No migration background,No School Degree Yet,0.01862,575,19884,0.01674,0.02049
2014,Direct migration background,Secondary School Degree,0.13753,639,5140,0.12811,0.14694
2014,Direct migration background,Intermediate School Degree,0.08100,480,5140,0.07354,0.08846
2014,Direct migration background,Technical School Degree,0.03879,165,5140,0.03351,0.04407
2014,Direct migration background,Upper Secondary Degree,0.09080,369,5140,0.08294,0.09865
2014,Direct migration background,Other Degree,0.56804,3056,5140,0.55449,0.58158
2014,Direct migration background,"Dropout, No School Degree",0.07148,323,5140,0.06443,0.07852
2014,Direct migration background,No School Degree Yet,0.01179,108,5140,0.00884,0.01474
2014,Indirect migration background,Secondary School Degree,0.25577,427,1695,0.23499,0.27654
2014,Indirect migration background,Intermediate School Degree,0.25318,448,1695,0.23247,0.27388
2014,Indirect migration background,Technical School Degree,0.07756,122,1695,0.06482,0.09030
2014,Indirect migration background,Upper Secondary Degree,0.26008,396,1695,0.23919,0.28097
2014,Indirect migration background,Other Degree,0.02590,58,1695,0.01833,0.03346
2014,Indirect migration background,"Dropout, No School Degree",0.02164,35,1695,0.01471,0.02857
2014,Indirect migration background,No School Degree Yet,0.10588,209,1695,0.09123,0.12054
2015,No migration background,Secondary School Degree,0.33272,5459,18876,0.32600,0.33944
2015,No migration background,Intermediate School Degree,0.32365,6386,18876,0.31698,0.33033
2015,No migration background,Technical School Degree,0.06746,1238,18876,0.06389,0.07104
2015,No migration background,Upper Secondary Degree,0.23990,4943,18876,0.23381,0.24599
2015,No migration background,Other Degree,0.00969,170,18876,0.00830,0.01109
2015,No migration background,"Dropout, No School Degree",0.00950,179,18876,0.00811,0.01088
2015,No migration background,No School Degree Yet,0.01707,501,18876,0.01522,0.01891
2015,Direct migration background,Secondary School Degree,0.13090,587,5911,0.12230,0.13950
2015,Direct migration background,Intermediate School Degree,0.08649,465,5911,0.07933,0.09366
2015,Direct migration background,Technical School Degree,0.03533,159,5911,0.03062,0.04004
2015,Direct migration background,Upper Secondary Degree,0.08597,358,5911,0.07883,0.09312
2015,Direct migration background,Other Degree,0.58647,3855,5911,0.57392,0.59903
2015,Direct migration background,"Dropout, No School Degree",0.06741,387,5911,0.06101,0.07380
2015,Direct migration background,No School Degree Yet,0.00742,100,5911,0.00524,0.00961
2015,Indirect migration background,Secondary School Degree,0.25118,387,1553,0.22961,0.27276
2015,Indirect migration background,Intermediate School Degree,0.25886,427,1553,0.23706,0.28065
2015,Indirect migration background,Technical School Degree,0.09070,119,1553,0.07641,0.10498
2015,Indirect migration background,Upper Secondary Degree,0.26817,381,1553,0.24613,0.29021
2015,Indirect migration background,Other Degree,0.03139,61,1553,0.02272,0.04007
2015,Indirect migration background,No School Degree Yet,0.08080,178,1553,0.06724,0.09436
2016,No migration background,Secondary School Degree,0.32342,5013,17541,0.31650,0.33034
2016,No migration background,Intermediate School Degree,0.32469,5915,17541,0.31776,0.33162
2016,No migration background,Technical School Degree,0.07000,1169,17541,0.06622,0.07378
2016,No migration background,Upper Secondary Degree,0.24584,4652,17541,0.23947,0.25221
2016,No migration background,Other Degree,0.00940,149,17541,0.00797,0.01083
2016,No migration background,"Dropout, No School Degree",0.00902,157,17541,0.00762,0.01041
2016,No migration background,No School Degree Yet,0.01764,486,17541,0.01569,0.01958
2016,Direct migration background,Secondary School Degree,0.12837,537,7778,0.12094,0.13581
2016,Direct migration background,Intermediate School Degree,0.07597,411,7778,0.07009,0.08186
2016,Direct migration background,Technical School Degree,0.02967,142,7778,0.02590,0.03344
2016,Direct migration background,Upper Secondary Degree,0.08170,352,7778,0.07561,0.08779
2016,Direct migration background,Other Degree,0.60651,4763,7778,0.59565,0.61736
2016,Direct migration background,"Dropout, No School Degree",0.06703,1045,7778,0.06147,0.07259
2016,Direct migration background,No School Degree Yet,0.00855,244,7778,0.00650,0.01060
2016,Direct migration background,No School Attended,0.00219,284,7778,0.00115,0.00323
2016,Indirect migration background,Secondary School Degree,0.26022,350,1439,0.23754,0.28289
2016,Indirect migration background,Intermediate School Degree,0.25335,395,1439,0.23087,0.27583
2016,Indirect migration background,Technical School Degree,0.09351,118,1439,0.07846,0.10855
2016,Indirect migration background,Upper Secondary Degree,0.27888,360,1439,0.25570,0.30206
2016,Indirect migration background,Other Degree,0.02362,49,1439,0.01577,0.03147
2016,Indirect migration background,No School Degree Yet,0.07456,167,1439,0.06098,0.08813
2017,No migration background,Secondary School Degree,0.31325,5255,19817,0.30679,0.31971
2017,No migration background,Intermediate School Degree,0.32911,6837,19817,0.32257,0.33565
2017,No migration background,Technical School Degree,0.07113,1399,19817,0.06755,0.07471
2017,No migration background,Upper Secondary Degree,0.24785,5432,19817,0.24184,0.25386
2017,No migration background,Other Degree,0.00927,162,19817,0.00793,0.01060
2017,No migration background,"Dropout, No School Degree",0.01026,193,19817,0.00885,0.01166
2017,No migration background,No School Degree Yet,0.01914,539,19817,0.01723,0.02104
2017,Direct migration background,Secondary School Degree,0.12391,532,8577,0.11694,0.13088
2017,Direct migration background,Intermediate School Degree,0.07759,421,8577,0.07193,0.08325
2017,Direct migration background,Technical School Degree,0.02897,149,8577,0.02542,0.03252
2017,Direct migration background,Upper Secondary Degree,0.07444,355,8577,0.06888,0.07999
2017,Direct migration background,Other Degree,0.59993,5135,8577,0.58956,0.61030
2017,Direct migration background,"Dropout, No School Degree",0.08081,1300,8577,0.07504,0.08657
2017,Direct migration background,No School Degree Yet,0.01038,290,8577,0.00824,0.01253
2017,Direct migration background,No School Attended,0.00398,395,8577,0.00264,0.00531
2017,Indirect migration background,Secondary School Degree,0.24863,346,1572,0.22726,0.27000
2017,Indirect migration background,Intermediate School Degree,0.24750,416,1572,0.22616,0.26885
2017,Indirect migration background,Technical School Degree,0.09919,143,1572,0.08441,0.11397
2017,Indirect migration background,Upper Secondary Degree,0.29139,429,1572,0.26892,0.31386
2017,Indirect migration background,Other Degree,0.02034,42,1572,0.01336,0.02732
2017,Indirect migration background,No School Degree Yet,0.07758,196,1572,0.06435,0.09081
2018,No migration background,Secondary School Degree,0.30576,4980,19048,0.29922,0.31230
2018,No migration background,Intermediate School Degree,0.32880,6579,19048,0.32212,0.33547
2018,No migration background,Technical School Degree,0.07461,1367,19048,0.07088,0.07835
2018,No migration background,Upper Secondary Degree,0.25708,5330,19048,0.25087,0.26328
2018,No migration background,Other Degree,0.00801,154,19048,0.00675,0.00928
2018,No migration background,"Dropout, No School Degree",0.00934,195,19048,0.00797,0.01071
2018,No migration background,No School Degree Yet,0.01640,443,19048,0.01460,0.01821
2018,Direct migration background,Secondary School Degree,0.12482,508,7893,0.11753,0.13211
2018,Direct migration background,Intermediate School Degree,0.07844,407,7893,0.07251,0.08437
2018,Direct migration background,Technical School Degree,0.03029,150,7893,0.02650,0.03407
2018,Direct migration background,Upper Secondary Degree,0.07150,340,7893,0.06582,0.07719
2018,Direct migration background,Other Degree,0.60072,4669,7893,0.58991,0.61152
2018,Direct migration background,"Dropout, No School Degree",0.08311,1253,7893,0.07702,0.08920
2018,Direct migration background,No School Degree Yet,0.00743,247,7893,0.00553,0.00932
2018,Direct migration background,No School Attended,0.00370,319,7893,0.00236,0.00504
2018,Indirect migration background,Secondary School Degree,0.24498,358,1562,0.22364,0.26631
2018,Indirect migration background,Intermediate School Degree,0.25870,419,1562,0.23697,0.28042
2018,Indirect migration background,Technical School Degree,0.09344,138,1562,0.07900,0.10788
2018,Indirect migration background,Upper Secondary Degree,0.29117,401,1562,0.26863,0.31371
2018,Indirect migration background,Other Degree,0.02199,42,1562,0.01472,0.02927
2018,Indirect migration background,"Dropout, No School Degree",0.01903,37,1562,0.01225,0.02580
2018,Indirect migration background,No School Degree Yet,0.07069,167,1562,0.05797,0.08340
2019,No migration background,Secondary School Degree,0.29379,4681,19727,0.28744,0.30015
2019,No migration background,Intermediate School Degree,0.33368,6806,19727,0.32710,0.34026
2019,No migration background,Technical School Degree,0.07306,1475,19727,0.06943,0.07669
2019,No migration background,Upper Secondary Degree,0.26756,6031,19727,0.26139,0.27374
2019,No migration background,Other Degree,0.00765,157,19727,0.00643,0.00886
2019,No migration background,"Dropout, No School Degree",0.00912,181,19727,0.00780,0.01045
2019,No migration background,No School Degree Yet,0.01513,396,19727,0.01342,0.01683
2019,Direct migration background,Secondary School Degree,0.12498,463,7004,0.11723,0.13272
2019,Direct migration background,Intermediate School Degree,0.07761,383,7004,0.07135,0.08388
2019,Direct migration background,Technical School Degree,0.02833,140,7004,0.02445,0.03222
2019,Direct migration background,Upper Secondary Degree,0.07049,341,7004,0.06449,0.07648
2019,Direct migration background,Other Degree,0.59956,4042,7004,0.58808,0.61104
2019,Direct migration background,"Dropout, No School Degree",0.08674,1114,7004,0.08015,0.09333
2019,Direct migration background,No School Degree Yet,0.00730,156,7004,0.00531,0.00929
2019,Direct migration background,No School Attended,0.00498,365,7004,0.00333,0.00663
2019,Indirect migration background,Secondary School Degree,0.23197,306,1474,0.21041,0.25352
2019,Indirect migration background,Intermediate School Degree,0.24982,386,1474,0.22771,0.27193
2019,Indirect migration background,Technical School Degree,0.11550,147,1474,0.09917,0.13182
2019,Indirect migration background,Upper Secondary Degree,0.29692,451,1474,0.27359,0.32026
2019,Indirect migration background,Other Degree,0.02753,39,1474,0.01917,0.03588
2019,Indirect migration background,No School Degree Yet,0.06113,145,1474,0.04889,0.07336
2020,No migration background,Secondary School Degree,0.28570,4196,18213,0.27914,0.29226
2020,No migration background,Intermediate School Degree,0.32983,6224,18213,0.32300,0.33665
2020,No migration background,Technical School Degree,0.07284,1368,18213,0.06907,0.07662
2020,No migration background,Upper Secondary Degree,0.27782,5695,18213,0.27132,0.28433
2020,No migration background,Other Degree,0.00777,146,18213,0.00649,0.00904
2020,No migration background,"Dropout, No School Degree",0.00842,152,18213,0.00710,0.00975
2020,No migration background,No School Degree Yet,0.01762,432,18213,0.01571,0.01953
2020,Direct migration background,Secondary School Degree,0.12366,444,8609,0.11670,0.13061
2020,Direct migration background,Intermediate School Degree,0.08529,391,8609,0.07939,0.09119
2020,Direct migration background,Technical School Degree,0.02732,133,8609,0.02387,0.03076
2020,Direct migration background,Upper Secondary Degree,0.07052,338,8609,0.06511,0.07593
2020,Direct migration background,Other Degree,0.59522,5404,8609,0.58485,0.60559
2020,Direct migration background,"Dropout, No School Degree",0.07978,1196,8609,0.07406,0.08551
2020,Direct migration background,No School Degree Yet,0.00936,229,8609,0.00732,0.01139
2020,Direct migration background,No School Attended,0.00886,474,8609,0.00688,0.01084
2020,Indirect migration background,Secondary School Degree,0.24439,298,1450,0.22227,0.26652
2020,Indirect migration background,Intermediate School Degree,0.25478,368,1450,0.23234,0.27722
2020,Indirect migration background,Technical School Degree,0.13057,157,1450,0.11322,0.14792
2020,Indirect migration background,Upper Secondary Degree,0.27003,432,1450,0.24716,0.29289
2020,Indirect migration background,Other Degree,0.01974,42,1450,0.01258,0.02690
2020,Indirect migration background,No School Degree Yet,0.06144,153,1450,0.04907,0.07380
2021,No migration background,Secondary School Degree,0.27232,2709,12871,0.26463,0.28002
2021,No migration background,Intermediate School Degree,0.31730,4236,12871,0.30926,0.32534
2021,No migration background,Technical School Degree,0.08009,1029,12871,0.07541,0.08478
2021,No migration background,Upper Secondary Degree,0.30056,4427,12871,0.29264,0.30848
2021,No migration background,Other Degree,0.00615,92,12871,0.00480,0.00750
2021,No migration background,"Dropout, No School Degree",0.00793,105,12871,0.00639,0.00946
2021,No migration background,No School Degree Yet,0.01563,273,12871,0.01349,0.01777
2021,Direct migration background,Secondary School Degree,0.12059,270,4978,0.11154,0.12963
2021,Direct migration background,Intermediate School Degree,0.08441,272,4978,0.07668,0.09213
2021,Direct migration background,Technical School Degree,0.02910,97,4978,0.02443,0.03377
2021,Direct migration background,Upper Secondary Degree,0.09311,288,4978,0.08504,0.10119
2021,Direct migration background,Other Degree,0.57764,2947,4978,0.56391,0.59136
2021,Direct migration background,"Dropout, No School Degree",0.07215,675,4978,0.06496,0.07934
2021,Direct migration background,No School Degree Yet,0.01243,151,4978,0.00935,0.01550
2021,Direct migration background,No School Attended,0.01058,278,4978,0.00774,0.01342
2021,Indirect migration background,Secondary School Degree,0.23062,149,888,0.20290,0.25834
2021,Indirect migration background,Intermediate School Degree,0.21334,227,888,0.18638,0.24030
2021,Indirect migration background,Technical School Degree,0.14374,108,888,0.12065,0.16682
2021,Indirect migration background,Upper Secondary Degree,0.33489,334,888,0.30383,0.36595
2021,Indirect migration background,No School Degree Yet,0.04134,70,888,0.02824,0.05444
2022,No migration background,Secondary School Degree,0.24626,2911,16342,0.23965,0.25286
2022,No migration background,Intermediate School Degree,0.31607,5276,16342,0.30894,0.32319
2022,No migration background,Technical School Degree,0.08280,1405,16342,0.07857,0.08702
2022,No migration background,Upper Secondary Degree,0.32451,6125,16342,0.31733,0.33169
2022,No migration background,Other Degree,0.00922,146,16342,0.00775,0.01068
2022,No migration background,"Dropout, No School Degree",0.00821,152,16342,0.00683,0.00959
2022,No migration background,No School Degree Yet,0.01267,327,16342,0.01095,0.01438
2022,Direct migration background,Secondary School Degree,0.09575,274,6394,0.08853,0.10296
2022,Direct migration background,Intermediate School Degree,0.09729,311,6394,0.09003,0.10456
2022,Direct migration background,Technical School Degree,0.04095,141,6394,0.03609,0.04581
2022,Direct migration background,Upper Secondary Degree,0.09820,418,6394,0.09091,0.10550
2022,Direct migration background,Other Degree,0.57113,4196,6394,0.55899,0.58326
2022,Direct migration background,"Dropout, No School Degree",0.06342,563,6394,0.05744,0.06939
2022,Direct migration background,No School Degree Yet,0.01843,254,6394,0.01513,0.02173
