year,age_gr,sex,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,46-65 y.,male,Technical School Degree,0.02603,40,2048,0.01913,0.03293
1991,46-65 y.,male,Upper Secondary Degree,0.11311,208,2048,0.09939,0.12683
1991,46-65 y.,male,Other Degree,0.05446,304,2048,0.04463,0.06429
1991,46-65 y.,male,"Dropout, No School Degree",0.01729,114,2048,0.01164,0.02294
1991,46-65 y.,female,Secondary School Degree,0.70099,1285,2003,0.68093,0.72104
1991,46-65 y.,female,Intermediate School Degree,0.17583,307,2003,0.15916,0.19251
1991,46-65 y.,female,Upper Secondary Degree,0.05374,90,2003,0.04387,0.06362
1991,46-65 y.,female,Other Degree,0.02208,140,2003,0.01564,0.02852
1991,46-65 y.,female,"Dropout, No School Degree",0.02039,131,2003,0.01420,0.02658
1991,46-65 y.,female,No School Attended,0.00662,50,2003,0.00307,0.01017
1991,66 and older,male,Secondary School Degree,0.69607,372,508,0.65603,0.73610
1991,66 and older,male,Intermediate School Degree,0.14704,79,508,0.11622,0.17787
1991,66 and older,male,Upper Secondary Degree,0.10957,57,508,0.08238,0.13676
1991,66 and older,female,Secondary School Degree,0.77051,702,834,0.74195,0.79906
1991,66 and older,female,Intermediate School Degree,0.16848,132,834,0.14306,0.19390
1992,17-29 y.,male,Secondary School Degree,0.31417,623,1714,0.29219,0.33615
1992,17-29 y.,male,Intermediate School Degree,0.31975,581,1714,0.29766,0.34184
1992,17-29 y.,male,Technical School Degree,0.04697,67,1714,0.03695,0.05699
1992,17-29 y.,male,Upper Secondary Degree,0.16813,238,1714,0.15042,0.18584
1992,17-29 y.,male,Other Degree,0.02661,71,1714,0.01899,0.03423
1992,17-29 y.,male,"Dropout, No School Degree",0.01926,44,1714,0.01275,0.02577
1992,17-29 y.,male,No School Degree Yet,0.05343,90,1714,0.04278,0.06408
1992,17-29 y.,female,Secondary School Degree,0.23823,438,1683,0.21787,0.25858
1992,17-29 y.,female,Intermediate School Degree,0.45162,763,1683,0.42784,0.47541
1992,17-29 y.,female,Technical School Degree,0.02620,43,1683,0.01857,0.03383
1992,17-29 y.,female,Upper Secondary Degree,0.14163,199,1683,0.12497,0.15830
1992,17-29 y.,female,Other Degree,0.02423,76,1683,0.01689,0.03158
1992,17-29 y.,female,"Dropout, No School Degree",0.02298,67,1683,0.01582,0.03014
1992,17-29 y.,female,No School Degree Yet,0.05323,97,1683,0.04250,0.06396
1992,30-45 y.,male,Secondary School Degree,0.41826,723,2025,0.39677,0.43975
1992,30-45 y.,male,Intermediate School Degree,0.26183,627,2025,0.24267,0.28098
1992,30-45 y.,male,Technical School Degree,0.05896,79,2025,0.04870,0.06922
1992,30-45 y.,male,Upper Secondary Degree,0.18518,338,2025,0.16826,0.20210
1992,30-45 y.,male,Other Degree,0.04120,187,2025,0.03254,0.04986
1992,30-45 y.,male,"Dropout, No School Degree",0.01955,71,2025,0.01352,0.02559
1992,30-45 y.,female,Secondary School Degree,0.39832,695,2144,0.37759,0.41905
1992,30-45 y.,female,Intermediate School Degree,0.33833,822,2144,0.31830,0.35836
1992,30-45 y.,female,Technical School Degree,0.02619,36,2144,0.01943,0.03295
1992,30-45 y.,female,Upper Secondary Degree,0.15346,289,2144,0.13820,0.16872
1992,30-45 y.,female,Other Degree,0.03937,192,2144,0.03113,0.04760
1992,30-45 y.,female,"Dropout, No School Degree",0.02462,110,2144,0.01806,0.03118
1992,46-65 y.,male,Secondary School Degree,0.61407,1059,2003,0.59275,0.63540
1992,46-65 y.,male,Intermediate School Degree,0.15805,289,2003,0.14207,0.17403
1992,46-65 y.,male,Technical School Degree,0.02864,41,2003,0.02134,0.03595
1992,46-65 y.,male,Upper Secondary Degree,0.10780,197,2003,0.09422,0.12139
1992,46-65 y.,male,Other Degree,0.06098,307,2003,0.05049,0.07146
1992,46-65 y.,male,"Dropout, No School Degree",0.01873,110,2003,0.01279,0.02466
1992,46-65 y.,female,Secondary School Degree,0.68841,1225,1942,0.66780,0.70901
1992,46-65 y.,female,Intermediate School Degree,0.17701,306,1942,0.16003,0.19399
1992,46-65 y.,female,Upper Secondary Degree,0.05645,93,1942,0.04618,0.06672
1992,46-65 y.,female,Other Degree,0.02726,148,1942,0.02001,0.03450
1992,46-65 y.,female,"Dropout, No School Degree",0.02184,123,1942,0.01533,0.02834
1992,46-65 y.,female,No School Attended,0.00681,47,1942,0.00315,0.01047
1992,66 and older,male,Secondary School Degree,0.69027,371,507,0.64998,0.73056
1992,66 and older,male,Intermediate School Degree,0.15586,81,507,0.12426,0.18747
1992,66 and older,male,Upper Secondary Degree,0.11053,55,507,0.08321,0.13785
1992,66 and older,female,Secondary School Degree,0.76366,703,838,0.73487,0.79244
1992,66 and older,female,Intermediate School Degree,0.17637,135,838,0.15055,0.20219
1993,17-29 y.,male,Secondary School Degree,0.30097,581,1650,0.27883,0.32311
1993,17-29 y.,male,Intermediate School Degree,0.32915,561,1650,0.30647,0.35183
1993,17-29 y.,male,Technical School Degree,0.04466,64,1650,0.03469,0.05463
1993,17-29 y.,male,Upper Secondary Degree,0.16607,239,1650,0.14811,0.18403
1993,17-29 y.,male,Other Degree,0.03053,75,1650,0.02223,0.03884
1993,17-29 y.,male,"Dropout, No School Degree",0.02149,46,1650,0.01449,0.02848
1993,17-29 y.,male,No School Degree Yet,0.05261,84,1650,0.04184,0.06339
1993,17-29 y.,female,Secondary School Degree,0.22598,409,1637,0.20572,0.24625
1993,17-29 y.,female,Intermediate School Degree,0.43214,733,1637,0.40813,0.45614
1993,17-29 y.,female,Technical School Degree,0.03136,48,1637,0.02292,0.03981
1993,17-29 y.,female,Upper Secondary Degree,0.15170,211,1637,0.13432,0.16908
1993,17-29 y.,female,Other Degree,0.02681,77,1637,0.01899,0.03464
1993,17-29 y.,female,"Dropout, No School Degree",0.02631,62,1637,0.01855,0.03406
1993,17-29 y.,female,No School Degree Yet,0.05550,97,1637,0.04440,0.06659
1993,30-45 y.,male,Secondary School Degree,0.40516,713,2004,0.38366,0.42666
1993,30-45 y.,male,Intermediate School Degree,0.27353,635,2004,0.25401,0.29306
1993,30-45 y.,male,Technical School Degree,0.05980,81,2004,0.04942,0.07019
1993,30-45 y.,male,Upper Secondary Degree,0.18464,342,2004,0.16764,0.20163
1993,30-45 y.,male,Other Degree,0.04125,169,2004,0.03254,0.04996
1993,30-45 y.,male,"Dropout, No School Degree",0.02022,64,2004,0.01406,0.02639
1993,30-45 y.,female,Secondary School Degree,0.38737,681,2103,0.36655,0.40820
1993,30-45 y.,female,Intermediate School Degree,0.35304,830,2103,0.33261,0.37347
1993,30-45 y.,female,Technical School Degree,0.02624,37,2103,0.01941,0.03308
1993,30-45 y.,female,Upper Secondary Degree,0.15237,285,2103,0.13701,0.16774
1993,30-45 y.,female,Other Degree,0.03748,166,2103,0.02936,0.04560
1993,30-45 y.,female,"Dropout, No School Degree",0.02493,104,2103,0.01826,0.03159
1993,46-65 y.,male,Secondary School Degree,0.60553,1035,1981,0.58401,0.62706
1993,46-65 y.,male,Intermediate School Degree,0.15360,286,1981,0.13772,0.16948
1993,46-65 y.,male,Technical School Degree,0.02761,39,1981,0.02040,0.03483
1993,46-65 y.,male,Upper Secondary Degree,0.11443,204,1981,0.10040,0.12845
1993,46-65 y.,male,Other Degree,0.06415,301,1981,0.05336,0.07494
1993,46-65 y.,male,"Dropout, No School Degree",0.02287,116,1981,0.01629,0.02946
1993,46-65 y.,female,Secondary School Degree,0.67785,1163,1889,0.65678,0.69893
1993,46-65 y.,female,Intermediate School Degree,0.17554,305,1889,0.15838,0.19270
1993,46-65 y.,female,Upper Secondary Degree,0.06340,99,1889,0.05241,0.07440
1993,46-65 y.,female,Other Degree,0.03116,155,1889,0.02332,0.03900
1993,46-65 y.,female,"Dropout, No School Degree",0.02342,120,1889,0.01660,0.03025
1993,46-65 y.,female,No School Attended,0.00775,47,1889,0.00380,0.01171
1993,66 and older,male,Secondary School Degree,0.68480,370,507,0.64432,0.72528
1993,66 and older,male,Intermediate School Degree,0.16488,85,507,0.13255,0.19721
1993,66 and older,male,Upper Secondary Degree,0.10406,52,507,0.07745,0.13066
1993,66 and older,female,Secondary School Degree,0.76132,718,853,0.73270,0.78995
1993,66 and older,female,Intermediate School Degree,0.17834,135,853,0.15264,0.20405
1994,17-29 y.,male,Secondary School Degree,0.29674,528,1547,0.27397,0.31951
1994,17-29 y.,male,Intermediate School Degree,0.30585,514,1547,0.28288,0.32881
1994,17-29 y.,male,Technical School Degree,0.05346,68,1547,0.04225,0.06468
1994,17-29 y.,male,Upper Secondary Degree,0.17576,243,1547,0.15679,0.19473
1994,17-29 y.,male,Other Degree,0.02751,61,1547,0.01936,0.03567
1994,17-29 y.,male,"Dropout, No School Degree",0.01439,32,1547,0.00845,0.02033
1994,17-29 y.,male,No School Degree Yet,0.06942,101,1547,0.05675,0.08209
1994,17-29 y.,female,Secondary School Degree,0.20276,368,1578,0.18292,0.22261
1994,17-29 y.,female,Intermediate School Degree,0.42174,690,1578,0.39737,0.44612
1994,17-29 y.,female,Technical School Degree,0.03069,46,1578,0.02218,0.03920
1994,17-29 y.,female,Upper Secondary Degree,0.15932,221,1578,0.14126,0.17739
1994,17-29 y.,female,Other Degree,0.02570,69,1578,0.01789,0.03351
1994,17-29 y.,female,"Dropout, No School Degree",0.02575,55,1578,0.01793,0.03356
1994,17-29 y.,female,No School Degree Yet,0.07510,129,1578,0.06209,0.08811
1994,30-45 y.,male,Secondary School Degree,0.39423,701,1985,0.37272,0.41573
1994,30-45 y.,male,Intermediate School Degree,0.27267,635,1985,0.25307,0.29226
1994,30-45 y.,male,Technical School Degree,0.05776,86,1985,0.04749,0.06802
1994,30-45 y.,male,Upper Secondary Degree,0.18970,349,1985,0.17245,0.20696
1994,30-45 y.,male,Other Degree,0.04339,154,1985,0.03442,0.05235
1994,30-45 y.,male,"Dropout, No School Degree",0.01957,60,1985,0.01347,0.02566
1994,30-45 y.,female,Secondary School Degree,0.37656,650,2060,0.35563,0.39748
1994,30-45 y.,female,Intermediate School Degree,0.34800,832,2060,0.32742,0.36857
1994,30-45 y.,female,Technical School Degree,0.03011,43,2060,0.02273,0.03749
1994,30-45 y.,female,Upper Secondary Degree,0.16578,299,2060,0.14972,0.18184
1994,30-45 y.,female,Other Degree,0.03759,150,2060,0.02938,0.04581
1994,30-45 y.,female,"Dropout, No School Degree",0.02431,86,2060,0.01765,0.03096
1994,46-65 y.,male,Secondary School Degree,0.59775,1009,1929,0.57586,0.61964
1994,46-65 y.,male,Intermediate School Degree,0.16346,296,1929,0.14695,0.17997
1994,46-65 y.,male,Technical School Degree,0.02867,38,1929,0.02122,0.03612
1994,46-65 y.,male,Upper Secondary Degree,0.11020,197,1929,0.09623,0.12418
1994,46-65 y.,male,Other Degree,0.06280,278,1929,0.05197,0.07363
1994,46-65 y.,male,"Dropout, No School Degree",0.02452,111,1929,0.01762,0.03143
1994,46-65 y.,female,Secondary School Degree,0.66143,1137,1882,0.64004,0.68281
1994,46-65 y.,female,Intermediate School Degree,0.18406,324,1882,0.16655,0.20157
1994,46-65 y.,female,Upper Secondary Degree,0.06699,104,1882,0.05569,0.07829
1994,46-65 y.,female,Other Degree,0.03356,155,1882,0.02542,0.04169
1994,46-65 y.,female,"Dropout, No School Degree",0.02400,119,1882,0.01708,0.03092
1994,46-65 y.,female,No School Attended,0.00794,43,1882,0.00393,0.01195
1994,66 and older,male,Secondary School Degree,0.67752,374,513,0.63703,0.71801
1994,66 and older,male,Intermediate School Degree,0.16320,84,513,0.13119,0.19521
1994,66 and older,male,Upper Secondary Degree,0.10851,55,513,0.08157,0.13545
1994,66 and older,female,Secondary School Degree,0.75971,724,858,0.73111,0.78832
1994,66 and older,female,Intermediate School Degree,0.17669,134,858,0.15116,0.20223
1995,17-29 y.,male,Secondary School Degree,0.28743,506,1506,0.26456,0.31029
1995,17-29 y.,male,Intermediate School Degree,0.26799,471,1506,0.24561,0.29037
1995,17-29 y.,male,Technical School Degree,0.05491,68,1506,0.04340,0.06642
1995,17-29 y.,male,Upper Secondary Degree,0.18183,242,1506,0.16234,0.20131
1995,17-29 y.,male,Other Degree,0.04583,80,1506,0.03526,0.05640
1995,17-29 y.,male,No School Degree Yet,0.08943,139,1506,0.07502,0.10385
1995,17-29 y.,female,Secondary School Degree,0.20022,346,1578,0.18047,0.21997
1995,17-29 y.,female,Intermediate School Degree,0.40007,675,1578,0.37589,0.42425
1995,17-29 y.,female,Technical School Degree,0.02322,44,1578,0.01579,0.03065
1995,17-29 y.,female,Upper Secondary Degree,0.17327,246,1578,0.15459,0.19195
1995,17-29 y.,female,Other Degree,0.04079,89,1578,0.03103,0.05055
1995,17-29 y.,female,"Dropout, No School Degree",0.01436,38,1578,0.00848,0.02023
1995,17-29 y.,female,No School Degree Yet,0.08230,140,1578,0.06874,0.09587
1995,30-45 y.,male,Secondary School Degree,0.35986,708,2108,0.33937,0.38035
1995,30-45 y.,male,Intermediate School Degree,0.28194,674,2108,0.26273,0.30116
1995,30-45 y.,male,Technical School Degree,0.06047,97,2108,0.05029,0.07064
1995,30-45 y.,male,Upper Secondary Degree,0.18969,356,2108,0.17295,0.20643
1995,30-45 y.,male,Other Degree,0.06839,215,2108,0.05761,0.07917
1995,30-45 y.,male,"Dropout, No School Degree",0.01721,58,2108,0.01166,0.02277
1995,30-45 y.,female,Secondary School Degree,0.33436,646,2226,0.31475,0.35396
1995,30-45 y.,female,Intermediate School Degree,0.35853,900,2226,0.33861,0.37846
1995,30-45 y.,female,Technical School Degree,0.03275,52,2226,0.02536,0.04015
1995,30-45 y.,female,Upper Secondary Degree,0.16431,310,2226,0.14891,0.17971
1995,30-45 y.,female,Other Degree,0.06539,228,2226,0.05512,0.07567
1995,30-45 y.,female,"Dropout, No School Degree",0.02311,90,2226,0.01686,0.02935
1995,46-65 y.,male,Secondary School Degree,0.58885,998,1986,0.56720,0.61050
1995,46-65 y.,male,Intermediate School Degree,0.16174,307,1986,0.14554,0.17794
1995,46-65 y.,male,Technical School Degree,0.03195,39,1986,0.02422,0.03969
1995,46-65 y.,male,Upper Secondary Degree,0.11394,217,1986,0.09996,0.12792
1995,46-65 y.,male,Other Degree,0.07046,313,1986,0.05920,0.08172
1995,46-65 y.,male,"Dropout, No School Degree",0.02187,112,1986,0.01544,0.02831
1995,46-65 y.,female,Secondary School Degree,0.65153,1099,1895,0.63008,0.67299
1995,46-65 y.,female,Intermediate School Degree,0.18218,332,1895,0.16480,0.19957
1995,46-65 y.,female,Upper Secondary Degree,0.06814,107,1895,0.05679,0.07948
1995,46-65 y.,female,Other Degree,0.04248,188,1895,0.03340,0.05156
1995,46-65 y.,female,"Dropout, No School Degree",0.02460,129,1895,0.01763,0.03158
1995,46-65 y.,female,No School Attended,0.00609,40,1895,0.00258,0.00959
1995,66 and older,male,Secondary School Degree,0.67619,379,520,0.63593,0.71644
1995,66 and older,male,Intermediate School Degree,0.16122,85,520,0.12958,0.19286
1995,66 and older,male,Upper Secondary Degree,0.10272,56,520,0.07660,0.12884
1995,66 and older,female,Secondary School Degree,0.74696,712,882,0.71825,0.77567
1995,66 and older,female,Intermediate School Degree,0.17728,138,882,0.15206,0.20250
1995,66 and older,female,Upper Secondary Degree,0.03848,32,882,0.02578,0.05119
1996,17-29 y.,male,Secondary School Degree,0.28699,467,1396,0.26325,0.31073
1996,17-29 y.,male,Intermediate School Degree,0.26782,443,1396,0.24458,0.29106
1996,17-29 y.,male,Technical School Degree,0.04734,57,1396,0.03619,0.05848
1996,17-29 y.,male,Upper Secondary Degree,0.17903,222,1396,0.15891,0.19915
1996,17-29 y.,male,Other Degree,0.04331,72,1396,0.03263,0.05399
1996,17-29 y.,male,No School Degree Yet,0.09447,135,1396,0.07912,0.10982
1996,17-29 y.,female,Secondary School Degree,0.19665,329,1501,0.17654,0.21676
1996,17-29 y.,female,Intermediate School Degree,0.37357,611,1501,0.34909,0.39805
1996,17-29 y.,female,Technical School Degree,0.02216,42,1501,0.01471,0.02961
1996,17-29 y.,female,Upper Secondary Degree,0.17523,248,1501,0.15599,0.19447
1996,17-29 y.,female,Other Degree,0.04741,85,1501,0.03665,0.05816
1996,17-29 y.,female,"Dropout, No School Degree",0.01268,32,1501,0.00702,0.01834
1996,17-29 y.,female,No School Degree Yet,0.10423,154,1501,0.08877,0.11969
1996,30-45 y.,male,Secondary School Degree,0.35537,718,2136,0.33506,0.37567
1996,30-45 y.,male,Intermediate School Degree,0.28464,698,2136,0.26549,0.30378
1996,30-45 y.,male,Technical School Degree,0.06537,106,2136,0.05489,0.07586
1996,30-45 y.,male,Upper Secondary Degree,0.19094,369,2136,0.17427,0.20761
1996,30-45 y.,male,Other Degree,0.06200,196,2136,0.05177,0.07223
1996,30-45 y.,male,"Dropout, No School Degree",0.01878,49,2136,0.01302,0.02454
1996,30-45 y.,female,Secondary School Degree,0.32344,616,2183,0.30381,0.34307
1996,30-45 y.,female,Intermediate School Degree,0.36961,924,2183,0.34936,0.38987
1996,30-45 y.,female,Technical School Degree,0.03595,55,2183,0.02814,0.04376
1996,30-45 y.,female,Upper Secondary Degree,0.16322,309,2183,0.14772,0.17873
1996,30-45 y.,female,Other Degree,0.06116,199,2183,0.05110,0.07121
1996,30-45 y.,female,"Dropout, No School Degree",0.02203,80,2183,0.01587,0.02818
1996,46-65 y.,male,Secondary School Degree,0.56618,951,1934,0.54409,0.58828
1996,46-65 y.,male,Intermediate School Degree,0.17648,325,1934,0.15949,0.19348
1996,46-65 y.,male,Technical School Degree,0.03239,39,1934,0.02450,0.04028
1996,46-65 y.,male,Upper Secondary Degree,0.11837,218,1934,0.10396,0.13277
1996,46-65 y.,male,Other Degree,0.07340,294,1934,0.06178,0.08503
1996,46-65 y.,male,"Dropout, No School Degree",0.02205,107,1934,0.01550,0.02860
1996,46-65 y.,female,Secondary School Degree,0.63074,1073,1891,0.60898,0.65250
1996,46-65 y.,female,Intermediate School Degree,0.20134,365,1891,0.18326,0.21942
1996,46-65 y.,female,Upper Secondary Degree,0.07281,116,1891,0.06110,0.08452
1996,46-65 y.,female,Other Degree,0.04322,189,1891,0.03405,0.05238
1996,46-65 y.,female,"Dropout, No School Degree",0.02400,116,1891,0.01710,0.03089
1996,46-65 y.,female,No School Attended,0.00555,32,1891,0.00220,0.00890
1996,66 and older,male,Secondary School Degree,0.67578,391,530,0.63589,0.71567
1996,66 and older,male,Intermediate School Degree,0.15591,80,530,0.12499,0.18682
1996,66 and older,male,Upper Secondary Degree,0.10189,59,530,0.07611,0.12767
1996,66 and older,female,Secondary School Degree,0.74694,716,853,0.71775,0.77613
1996,66 and older,female,Intermediate School Degree,0.17027,137,853,0.14503,0.19551
1997,17-29 y.,male,Secondary School Degree,0.27027,442,1349,0.24656,0.29398
1997,17-29 y.,male,Intermediate School Degree,0.26470,421,1349,0.24115,0.28825
1997,17-29 y.,male,Technical School Degree,0.05603,56,1349,0.04376,0.06831
1997,17-29 y.,male,Upper Secondary Degree,0.18295,212,1349,0.16231,0.20359
1997,17-29 y.,male,Other Degree,0.04155,65,1349,0.03089,0.05220
1997,17-29 y.,male,No School Degree Yet,0.09845,153,1349,0.08254,0.11435
1997,17-29 y.,female,Secondary School Degree,0.19235,309,1387,0.17160,0.21310
1997,17-29 y.,female,Intermediate School Degree,0.36001,568,1387,0.33474,0.38528
1997,17-29 y.,female,Technical School Degree,0.02210,36,1387,0.01436,0.02984
1997,17-29 y.,female,Upper Secondary Degree,0.18524,249,1387,0.16479,0.20570
1997,17-29 y.,female,Other Degree,0.04254,66,1387,0.03191,0.05317
1997,17-29 y.,female,No School Degree Yet,0.10543,159,1387,0.08926,0.12160
1997,30-45 y.,male,Secondary School Degree,0.34972,707,2101,0.32933,0.37012
1997,30-45 y.,male,Intermediate School Degree,0.29267,692,2101,0.27321,0.31213
1997,30-45 y.,male,Technical School Degree,0.06671,113,2101,0.05604,0.07738
1997,30-45 y.,male,Upper Secondary Degree,0.19475,367,2101,0.17781,0.21168
1997,30-45 y.,male,Other Degree,0.05534,177,2101,0.04556,0.06512
1997,30-45 y.,male,"Dropout, No School Degree",0.01810,45,2101,0.01240,0.02380
1997,30-45 y.,female,Secondary School Degree,0.30647,590,2137,0.28692,0.32602
1997,30-45 y.,female,Intermediate School Degree,0.38293,913,2137,0.36231,0.40354
1997,30-45 y.,female,Technical School Degree,0.03592,56,2137,0.02802,0.04381
1997,30-45 y.,female,Upper Secondary Degree,0.16808,321,2137,0.15222,0.18394
1997,30-45 y.,female,Other Degree,0.06274,189,2137,0.05246,0.07303
1997,30-45 y.,female,"Dropout, No School Degree",0.01910,68,2137,0.01329,0.02490
1997,46-65 y.,male,Secondary School Degree,0.55692,914,1897,0.53456,0.57928
1997,46-65 y.,male,Intermediate School Degree,0.17889,338,1897,0.16163,0.19614
1997,46-65 y.,male,Technical School Degree,0.02939,37,1897,0.02179,0.03699
1997,46-65 y.,male,Upper Secondary Degree,0.12760,238,1897,0.11258,0.14262
1997,46-65 y.,male,Other Degree,0.07226,268,1897,0.06061,0.08392
1997,46-65 y.,male,"Dropout, No School Degree",0.02434,102,1897,0.01740,0.03128
1997,46-65 y.,female,Secondary School Degree,0.62462,1037,1886,0.60276,0.64648
1997,46-65 y.,female,Intermediate School Degree,0.20492,395,1886,0.18670,0.22314
1997,46-65 y.,female,Upper Secondary Degree,0.06730,115,1886,0.05599,0.07861
1997,46-65 y.,female,Other Degree,0.04649,192,1886,0.03698,0.05599
1997,46-65 y.,female,"Dropout, No School Degree",0.02550,114,1886,0.01838,0.03261
1997,46-65 y.,female,No School Attended,0.00662,33,1886,0.00296,0.01029
1997,66 and older,male,Secondary School Degree,0.69429,420,592,0.65714,0.73143
1997,66 and older,male,Intermediate School Degree,0.14227,80,592,0.11410,0.17043
1997,66 and older,male,Upper Secondary Degree,0.09076,57,592,0.06760,0.11392
1997,66 and older,male,Other Degree,0.02018,35,592,0.00885,0.03152
1997,66 and older,female,Secondary School Degree,0.74958,716,877,0.72089,0.77827
1997,66 and older,female,Intermediate School Degree,0.15924,128,877,0.13501,0.18347
1997,66 and older,female,Upper Secondary Degree,0.04296,33,877,0.02954,0.05639
1998,17-29 y.,male,Secondary School Degree,0.25361,445,1411,0.23090,0.27632
1998,17-29 y.,male,Intermediate School Degree,0.29066,462,1411,0.26696,0.31436
1998,17-29 y.,male,Technical School Degree,0.04925,62,1411,0.03795,0.06054
1998,17-29 y.,male,Upper Secondary Degree,0.17520,223,1411,0.15536,0.19505
1998,17-29 y.,male,Other Degree,0.03487,58,1411,0.02529,0.04444
1998,17-29 y.,male,No School Degree Yet,0.09548,161,1411,0.08014,0.11082
1998,17-29 y.,female,Secondary School Degree,0.19051,310,1426,0.17012,0.21090
1998,17-29 y.,female,Intermediate School Degree,0.33699,566,1426,0.31245,0.36153
1998,17-29 y.,female,Technical School Degree,0.02895,44,1426,0.02024,0.03765
1998,17-29 y.,female,Upper Secondary Degree,0.18447,273,1426,0.16433,0.20461
1998,17-29 y.,female,Other Degree,0.04095,65,1426,0.03066,0.05124
1998,17-29 y.,female,No School Degree Yet,0.11124,168,1426,0.09492,0.12757
1998,30-45 y.,male,Secondary School Degree,0.32253,754,2267,0.30328,0.34177
1998,30-45 y.,male,Intermediate School Degree,0.29871,760,2267,0.27987,0.31756
1998,30-45 y.,male,Technical School Degree,0.06588,124,2267,0.05566,0.07609
1998,30-45 y.,male,Upper Secondary Degree,0.19324,421,2267,0.17698,0.20950
1998,30-45 y.,male,Other Degree,0.05271,166,2267,0.04351,0.06191
1998,30-45 y.,male,"Dropout, No School Degree",0.01543,42,2267,0.01035,0.02050
1998,30-45 y.,female,Secondary School Degree,0.27863,632,2334,0.26044,0.29682
1998,30-45 y.,female,Intermediate School Degree,0.38205,1016,2334,0.36234,0.40177
1998,30-45 y.,female,Technical School Degree,0.03778,69,2334,0.03004,0.04552
1998,30-45 y.,female,Upper Secondary Degree,0.17228,380,2334,0.15696,0.18760
1998,30-45 y.,female,Other Degree,0.05962,177,2334,0.05001,0.06922
1998,30-45 y.,female,"Dropout, No School Degree",0.01885,60,2334,0.01333,0.02437
1998,46-65 y.,male,Secondary School Degree,0.51987,1027,2087,0.49843,0.54131
1998,46-65 y.,male,Intermediate School Degree,0.17154,384,2087,0.15536,0.18772
1998,46-65 y.,male,Technical School Degree,0.02911,43,2087,0.02190,0.03633
1998,46-65 y.,male,Upper Secondary Degree,0.12519,271,2087,0.11098,0.13939
1998,46-65 y.,male,Other Degree,0.07702,264,2087,0.06558,0.08846
1998,46-65 y.,male,"Dropout, No School Degree",0.02570,98,2087,0.01891,0.03249
1998,46-65 y.,female,Secondary School Degree,0.57760,1164,2087,0.55640,0.59880
1998,46-65 y.,female,Intermediate School Degree,0.20113,448,2087,0.18393,0.21833
1998,46-65 y.,female,Upper Secondary Degree,0.07239,140,2087,0.06127,0.08351
1998,46-65 y.,female,Other Degree,0.04888,192,2087,0.03963,0.05813
1998,46-65 y.,female,"Dropout, No School Degree",0.02693,110,2087,0.01998,0.03388
1998,46-65 y.,female,No School Attended,0.00704,33,2087,0.00345,0.01063
1998,66 and older,male,Secondary School Degree,0.67927,489,683,0.64424,0.71430
1998,66 and older,male,Intermediate School Degree,0.12877,89,683,0.10363,0.15391
1998,66 and older,male,Upper Secondary Degree,0.08103,62,683,0.06055,0.10151
1998,66 and older,male,Other Degree,0.02724,43,683,0.01502,0.03946
1998,66 and older,female,Secondary School Degree,0.71435,785,979,0.68604,0.74266
1998,66 and older,female,Intermediate School Degree,0.15643,153,979,0.13366,0.17920
1998,66 and older,female,Upper Secondary Degree,0.04528,41,979,0.03225,0.05831
1999,17-29 y.,male,Secondary School Degree,0.25898,415,1327,0.23540,0.28256
1999,17-29 y.,male,Intermediate School Degree,0.30207,428,1327,0.27736,0.32678
1999,17-29 y.,male,Technical School Degree,0.03876,50,1327,0.02837,0.04915
1999,17-29 y.,male,Upper Secondary Degree,0.18327,225,1327,0.16244,0.20409
1999,17-29 y.,male,Other Degree,0.03745,53,1327,0.02723,0.04767
1999,17-29 y.,male,No School Degree Yet,0.10110,156,1327,0.08488,0.11733
1999,17-29 y.,female,Secondary School Degree,0.20828,302,1380,0.18685,0.22971
1999,17-29 y.,female,Intermediate School Degree,0.34861,554,1380,0.32346,0.37376
1999,17-29 y.,female,Technical School Degree,0.03617,45,1380,0.02631,0.04602
1999,17-29 y.,female,Upper Secondary Degree,0.17743,269,1380,0.15726,0.19759
1999,17-29 y.,female,Other Degree,0.03038,53,1380,0.02132,0.03944
1999,17-29 y.,female,No School Degree Yet,0.11169,157,1380,0.09507,0.12832
1999,30-45 y.,male,Secondary School Degree,0.32618,745,2256,0.30683,0.34553
1999,30-45 y.,male,Intermediate School Degree,0.30218,769,2256,0.28323,0.32114
1999,30-45 y.,male,Technical School Degree,0.06389,119,2256,0.05380,0.07398
1999,30-45 y.,male,Upper Secondary Degree,0.20530,425,2256,0.18863,0.22197
1999,30-45 y.,male,Other Degree,0.05275,157,2256,0.04352,0.06198
1999,30-45 y.,male,"Dropout, No School Degree",0.01617,41,2256,0.01097,0.02138
1999,30-45 y.,female,Secondary School Degree,0.27253,608,2302,0.25433,0.29072
1999,30-45 y.,female,Intermediate School Degree,0.38963,1015,2302,0.36970,0.40955
1999,30-45 y.,female,Technical School Degree,0.03746,70,2302,0.02970,0.04521
1999,30-45 y.,female,Upper Secondary Degree,0.18547,383,2302,0.16958,0.20135
1999,30-45 y.,female,Other Degree,0.06355,167,2302,0.05358,0.07352
1999,30-45 y.,female,"Dropout, No School Degree",0.01846,59,2302,0.01296,0.02396
1999,46-65 y.,male,Secondary School Degree,0.54055,1008,2049,0.51896,0.56213
1999,46-65 y.,male,Intermediate School Degree,0.18056,392,2049,0.16390,0.19722
