year,quintil_oecd,sex,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,4th Quintile,female,Secondary School Degree,0.39941,512,1199,0.37168,0.42715
1994,4th Quintile,female,Intermediate School Degree,0.27485,415,1199,0.24957,0.30013
1994,4th Quintile,female,Technical School Degree,0.02138,31,1199,0.01319,0.02957
1994,4th Quintile,female,Upper Secondary Degree,0.09940,143,1199,0.08246,0.11635
1994,4th Quintile,female,Other Degree,0.02030,67,1199,0.01232,0.02829
1994,4th Quintile,female,"Dropout, No School Degree",0.00858,31,1199,0.00336,0.01381
1994,5th Quintile,male,Secondary School Degree,0.31948,437,1216,0.29326,0.34570
1994,5th Quintile,male,Intermediate School Degree,0.22485,323,1216,0.20138,0.24833
1994,5th Quintile,male,Technical School Degree,0.07343,96,1216,0.05876,0.08810
1994,5th Quintile,male,Upper Secondary Degree,0.23474,312,1216,0.21091,0.25858
1994,5th Quintile,male,Other Degree,0.01328,48,1216,0.00685,0.01972
1994,5th Quintile,female,Secondary School Degree,0.32791,408,1077,0.29986,0.35596
1994,5th Quintile,female,Intermediate School Degree,0.30011,378,1077,0.27272,0.32749
1994,5th Quintile,female,Technical School Degree,0.03558,35,1077,0.02451,0.04665
1994,5th Quintile,female,Upper Secondary Degree,0.18261,223,1077,0.15953,0.20570
1994,5th Quintile,female,Other Degree,0.01453,33,1077,0.00738,0.02168
1995,1st Quintile,male,Secondary School Degree,0.34776,454,1036,0.31875,0.37678
1995,1st Quintile,male,Intermediate School Degree,0.10971,194,1036,0.09067,0.12875
1995,1st Quintile,male,Upper Secondary Degree,0.06130,81,1036,0.04668,0.07591
1995,1st Quintile,male,Other Degree,0.09270,212,1036,0.07503,0.11037
1995,1st Quintile,male,"Dropout, No School Degree",0.02463,60,1036,0.01518,0.03407
1995,1st Quintile,male,No School Degree Yet,0.01904,35,1036,0.01071,0.02737
1995,1st Quintile,female,Secondary School Degree,0.44174,625,1327,0.41501,0.46847
1995,1st Quintile,female,Intermediate School Degree,0.14439,308,1327,0.12547,0.16331
1995,1st Quintile,female,Upper Secondary Degree,0.05260,85,1327,0.04058,0.06461
1995,1st Quintile,female,Other Degree,0.05869,173,1327,0.04604,0.07134
1995,1st Quintile,female,"Dropout, No School Degree",0.03343,99,1327,0.02375,0.04310
1995,1st Quintile,female,No School Attended,0.00682,37,1327,0.00239,0.01126
1995,2nd Quintile,male,Secondary School Degree,0.40547,592,1277,0.37853,0.43241
1995,2nd Quintile,male,Intermediate School Degree,0.17078,331,1277,0.15014,0.19143
1995,2nd Quintile,male,Upper Secondary Degree,0.06981,109,1277,0.05582,0.08379
1995,2nd Quintile,male,Other Degree,0.05071,148,1277,0.03867,0.06275
1995,2nd Quintile,male,"Dropout, No School Degree",0.01760,62,1277,0.01039,0.02482
1995,2nd Quintile,male,No School Degree Yet,0.01708,35,1277,0.00997,0.02419
1995,2nd Quintile,female,Secondary School Degree,0.46584,676,1433,0.44001,0.49168
1995,2nd Quintile,female,Intermediate School Degree,0.19604,430,1433,0.17548,0.21660
1995,2nd Quintile,female,Upper Secondary Degree,0.05588,105,1433,0.04398,0.06777
1995,2nd Quintile,female,Other Degree,0.03968,137,1433,0.02957,0.04979
1995,2nd Quintile,female,"Dropout, No School Degree",0.01761,85,1433,0.01080,0.02442
1995,3rd Quintile,male,Secondary School Degree,0.43700,586,1279,0.40981,0.46420
1995,3rd Quintile,male,Intermediate School Degree,0.19158,353,1279,0.17000,0.21316
1995,3rd Quintile,male,Technical School Degree,0.02464,35,1279,0.01614,0.03314
1995,3rd Quintile,male,Upper Secondary Degree,0.07800,138,1279,0.06330,0.09270
1995,3rd Quintile,male,Other Degree,0.04419,131,1279,0.03292,0.05546
1995,3rd Quintile,male,"Dropout, No School Degree",0.01147,36,1279,0.00563,0.01730
1995,3rd Quintile,female,Secondary School Degree,0.43032,575,1322,0.40362,0.45702
1995,3rd Quintile,female,Intermediate School Degree,0.22291,439,1322,0.20047,0.24536
1995,3rd Quintile,female,Upper Secondary Degree,0.07129,120,1322,0.05742,0.08517
1995,3rd Quintile,female,Other Degree,0.03300,102,1322,0.02337,0.04264
1995,3rd Quintile,female,"Dropout, No School Degree",0.00975,42,1322,0.00445,0.01505
1995,3rd Quintile,female,No School Degree Yet,0.01933,44,1322,0.01191,0.02676
1995,4th Quintile,male,Secondary School Degree,0.39766,557,1261,0.37064,0.42468
1995,4th Quintile,male,Intermediate School Degree,0.19678,345,1261,0.17483,0.21873
1995,4th Quintile,male,Technical School Degree,0.03918,49,1261,0.02847,0.04990
1995,4th Quintile,male,Upper Secondary Degree,0.14133,218,1261,0.12209,0.16056
1995,4th Quintile,male,Other Degree,0.03336,92,1261,0.02344,0.04328
1995,4th Quintile,female,Secondary School Degree,0.40944,520,1196,0.38156,0.43732
1995,4th Quintile,female,Intermediate School Degree,0.28033,465,1196,0.25486,0.30580
1995,4th Quintile,female,Upper Secondary Degree,0.09564,143,1196,0.07896,0.11231
1995,4th Quintile,female,Other Degree,0.02292,68,1196,0.01443,0.03140
1995,5th Quintile,male,Secondary School Degree,0.30066,402,1186,0.27455,0.32677
1995,5th Quintile,male,Intermediate School Degree,0.22084,314,1186,0.19722,0.24446
1995,5th Quintile,male,Technical School Degree,0.07201,92,1186,0.05729,0.08673
1995,5th Quintile,male,Upper Secondary Degree,0.24241,325,1186,0.21801,0.26681
1995,5th Quintile,male,Other Degree,0.01657,53,1186,0.00930,0.02384
1995,5th Quintile,female,Secondary School Degree,0.31864,405,1133,0.29150,0.34579
1995,5th Quintile,female,Intermediate School Degree,0.30321,402,1133,0.27643,0.32998
1995,5th Quintile,female,Technical School Degree,0.03816,41,1133,0.02700,0.04932
1995,5th Quintile,female,Upper Secondary Degree,0.18718,242,1133,0.16446,0.20991
1995,5th Quintile,female,Other Degree,0.01745,43,1133,0.00983,0.02508
1996,1st Quintile,male,Secondary School Degree,0.34522,444,1026,0.31612,0.37433
1996,1st Quintile,male,Intermediate School Degree,0.11890,216,1026,0.09908,0.13871
1996,1st Quintile,male,Upper Secondary Degree,0.04508,66,1026,0.03238,0.05779
1996,1st Quintile,male,Other Degree,0.09682,208,1026,0.07872,0.11492
1996,1st Quintile,male,"Dropout, No School Degree",0.02533,60,1026,0.01571,0.03495
1996,1st Quintile,male,No School Degree Yet,0.01858,32,1026,0.01031,0.02684
1996,1st Quintile,female,Secondary School Degree,0.43649,630,1390,0.41041,0.46258
1996,1st Quintile,female,Intermediate School Degree,0.15431,317,1390,0.13532,0.17331
1996,1st Quintile,female,Upper Secondary Degree,0.06409,102,1390,0.05121,0.07698
1996,1st Quintile,female,Other Degree,0.06234,180,1390,0.04962,0.07505
1996,1st Quintile,female,"Dropout, No School Degree",0.03326,95,1390,0.02383,0.04269
1996,1st Quintile,female,No School Degree Yet,0.01332,32,1390,0.00729,0.01935
1996,1st Quintile,female,No School Attended,0.00677,34,1390,0.00246,0.01108
1996,2nd Quintile,male,Secondary School Degree,0.39155,538,1120,0.36295,0.42014
1996,2nd Quintile,male,Intermediate School Degree,0.16237,302,1120,0.14076,0.18398
1996,2nd Quintile,male,Upper Secondary Degree,0.06486,88,1120,0.05043,0.07929
1996,2nd Quintile,male,Other Degree,0.04351,137,1120,0.03156,0.05546
1996,2nd Quintile,male,"Dropout, No School Degree",0.01938,55,1120,0.01130,0.02745
1996,2nd Quintile,female,Secondary School Degree,0.44342,595,1340,0.41681,0.47003
1996,2nd Quintile,female,Intermediate School Degree,0.20645,427,1340,0.18477,0.22813
1996,2nd Quintile,female,Upper Secondary Degree,0.05587,92,1340,0.04357,0.06818
1996,2nd Quintile,female,Other Degree,0.03742,121,1340,0.02725,0.04758
1996,2nd Quintile,female,"Dropout, No School Degree",0.01480,68,1340,0.00833,0.02126
1996,2nd Quintile,female,No School Degree Yet,0.01707,37,1340,0.01013,0.02400
1996,3rd Quintile,male,Secondary School Degree,0.41185,572,1259,0.38465,0.43905
1996,3rd Quintile,male,Intermediate School Degree,0.20708,367,1259,0.18468,0.22947
1996,3rd Quintile,male,Upper Secondary Degree,0.08626,135,1259,0.07075,0.10178
1996,3rd Quintile,male,Other Degree,0.04306,118,1259,0.03185,0.05428
1996,3rd Quintile,male,"Dropout, No School Degree",0.01374,34,1259,0.00731,0.02017
1996,3rd Quintile,male,No School Degree Yet,0.01896,33,1259,0.01142,0.02650
1996,3rd Quintile,female,Secondary School Degree,0.43700,599,1280,0.40982,0.46419
1996,3rd Quintile,female,Intermediate School Degree,0.23155,439,1280,0.20843,0.25467
1996,3rd Quintile,female,Upper Secondary Degree,0.06512,118,1280,0.05160,0.07864
1996,3rd Quintile,female,Other Degree,0.02852,84,1280,0.01940,0.03765
1996,3rd Quintile,female,"Dropout, No School Degree",0.01043,40,1280,0.00486,0.01599
1996,4th Quintile,male,Secondary School Degree,0.41419,577,1312,0.38752,0.44085
1996,4th Quintile,male,Intermediate School Degree,0.19764,351,1312,0.17609,0.21920
1996,4th Quintile,male,Technical School Degree,0.03816,53,1312,0.02779,0.04853
1996,4th Quintile,male,Upper Secondary Degree,0.13923,221,1312,0.12049,0.15797
1996,4th Quintile,male,Other Degree,0.02976,77,1312,0.02056,0.03896
1996,4th Quintile,male,"Dropout, No School Degree",0.00985,33,1312,0.00451,0.01520
1996,4th Quintile,female,Secondary School Degree,0.41271,537,1268,0.38560,0.43982
1996,4th Quintile,female,Intermediate School Degree,0.24634,443,1268,0.22261,0.27006
1996,4th Quintile,female,Technical School Degree,0.02333,31,1268,0.01502,0.03164
1996,4th Quintile,female,Upper Secondary Degree,0.10466,160,1268,0.08780,0.12151
1996,4th Quintile,female,Other Degree,0.02407,64,1268,0.01563,0.03251
1996,4th Quintile,female,No School Degree Yet,0.01959,33,1268,0.01196,0.02722
1996,5th Quintile,male,Secondary School Degree,0.29951,395,1202,0.27360,0.32541
1996,5th Quintile,male,Intermediate School Degree,0.22012,310,1202,0.19668,0.24355
1996,5th Quintile,male,Technical School Degree,0.06550,87,1202,0.05150,0.07949
1996,5th Quintile,male,Upper Secondary Degree,0.25577,358,1202,0.23110,0.28045
1996,5th Quintile,male,Other Degree,0.02115,52,1202,0.01301,0.02929
1996,5th Quintile,female,Secondary School Degree,0.30253,369,1097,0.27533,0.32972
1996,5th Quintile,female,Intermediate School Degree,0.32042,411,1097,0.29279,0.34804
1996,5th Quintile,female,Technical School Degree,0.03563,42,1097,0.02465,0.04660
1996,5th Quintile,female,Upper Secondary Degree,0.17880,231,1097,0.15611,0.20149
1996,5th Quintile,female,Other Degree,0.02080,44,1097,0.01235,0.02925
1997,1st Quintile,male,Secondary School Degree,0.35491,426,963,0.32468,0.38515
1997,1st Quintile,male,Intermediate School Degree,0.10355,182,963,0.08429,0.12280
1997,1st Quintile,male,Upper Secondary Degree,0.05567,70,963,0.04118,0.07016
1997,1st Quintile,male,Other Degree,0.09558,192,963,0.07700,0.11416
1997,1st Quintile,male,"Dropout, No School Degree",0.02835,61,963,0.01787,0.03884
1997,1st Quintile,male,No School Degree Yet,0.01697,32,963,0.00881,0.02513
1997,1st Quintile,female,Secondary School Degree,0.44452,579,1250,0.41696,0.47208
1997,1st Quintile,female,Intermediate School Degree,0.15538,300,1250,0.13529,0.17547
1997,1st Quintile,female,Upper Secondary Degree,0.04972,75,1250,0.03766,0.06177
1997,1st Quintile,female,Other Degree,0.05984,170,1250,0.04668,0.07299
1997,1st Quintile,female,"Dropout, No School Degree",0.03066,89,1250,0.02110,0.04022
1997,1st Quintile,female,No School Degree Yet,0.01405,37,1250,0.00752,0.02058
1997,2nd Quintile,male,Secondary School Degree,0.40315,553,1207,0.37547,0.43084
1997,2nd Quintile,male,Intermediate School Degree,0.17671,338,1207,0.15518,0.19824
1997,2nd Quintile,male,Upper Secondary Degree,0.05839,93,1207,0.04516,0.07163
1997,2nd Quintile,male,Other Degree,0.04039,126,1207,0.02927,0.05150
1997,2nd Quintile,male,"Dropout, No School Degree",0.02161,50,1207,0.01340,0.02982
1997,2nd Quintile,male,No School Degree Yet,0.02234,47,1207,0.01400,0.03068
1997,2nd Quintile,female,Secondary School Degree,0.43922,629,1348,0.41272,0.46573
1997,2nd Quintile,female,Intermediate School Degree,0.21181,441,1348,0.18999,0.23364
1997,2nd Quintile,female,Upper Secondary Degree,0.05230,99,1348,0.04041,0.06419
1997,2nd Quintile,female,Other Degree,0.03960,107,1348,0.02919,0.05002
1997,2nd Quintile,female,"Dropout, No School Degree",0.02009,72,1348,0.01260,0.02759
1997,3rd Quintile,male,Secondary School Degree,0.39414,536,1237,0.36689,0.42138
1997,3rd Quintile,male,Intermediate School Degree,0.19905,357,1237,0.17679,0.22131
1997,3rd Quintile,male,Technical School Degree,0.02438,33,1237,0.01578,0.03298
1997,3rd Quintile,male,Upper Secondary Degree,0.09289,139,1237,0.07670,0.10907
1997,3rd Quintile,male,Other Degree,0.04251,105,1237,0.03127,0.05376
1997,3rd Quintile,male,"Dropout, No School Degree",0.00861,31,1237,0.00346,0.01376
1997,3rd Quintile,male,No School Degree Yet,0.01666,36,1237,0.00952,0.02379
1997,3rd Quintile,female,Secondary School Degree,0.41560,571,1283,0.38862,0.44258
1997,3rd Quintile,female,Intermediate School Degree,0.22645,422,1283,0.20354,0.24936
1997,3rd Quintile,female,Upper Secondary Degree,0.08900,132,1283,0.07341,0.10459
1997,3rd Quintile,female,Other Degree,0.03479,89,1283,0.02475,0.04482
1997,3rd Quintile,female,"Dropout, No School Degree",0.00865,31,1283,0.00358,0.01372
1997,3rd Quintile,female,No School Degree Yet,0.01829,38,1283,0.01095,0.02562
1997,4th Quintile,male,Secondary School Degree,0.41203,571,1268,0.38492,0.43913
1997,4th Quintile,male,Intermediate School Degree,0.20281,352,1268,0.18067,0.22495
1997,4th Quintile,male,Technical School Degree,0.03737,50,1268,0.02693,0.04782
1997,4th Quintile,male,Upper Secondary Degree,0.13627,217,1268,0.11738,0.15517
1997,4th Quintile,male,Other Degree,0.03129,78,1268,0.02170,0.04088
1997,4th Quintile,female,Secondary School Degree,0.41087,516,1225,0.38331,0.43844
1997,4th Quintile,female,Intermediate School Degree,0.24965,425,1225,0.22540,0.27390
1997,4th Quintile,female,Technical School Degree,0.03526,42,1225,0.02492,0.04559
1997,4th Quintile,female,Upper Secondary Degree,0.10512,178,1225,0.08794,0.12230
1997,4th Quintile,female,Other Degree,0.02628,64,1225,0.01731,0.03524
1997,5th Quintile,male,Secondary School Degree,0.29466,397,1196,0.26881,0.32050
1997,5th Quintile,male,Intermediate School Degree,0.22410,302,1196,0.20046,0.24774
1997,5th Quintile,male,Technical School Degree,0.07678,98,1196,0.06168,0.09187
1997,5th Quintile,male,Upper Secondary Degree,0.25932,355,1196,0.23447,0.28417
1997,5th Quintile,male,Other Degree,0.01445,44,1196,0.00768,0.02122
1997,5th Quintile,female,Secondary School Degree,0.30210,357,1082,0.27473,0.32948
1997,5th Quintile,female,Intermediate School Degree,0.31370,416,1082,0.28603,0.34136
1997,5th Quintile,female,Technical School Degree,0.03038,35,1082,0.02015,0.04061
1997,5th Quintile,female,Upper Secondary Degree,0.18493,234,1082,0.16178,0.20807
1997,5th Quintile,female,Other Degree,0.01614,40,1082,0.00863,0.02365
1998,1st Quintile,male,Secondary School Degree,0.35365,442,956,0.32333,0.38397
1998,1st Quintile,male,Intermediate School Degree,0.11544,181,956,0.09517,0.13571
1998,1st Quintile,male,Upper Secondary Degree,0.05746,72,956,0.04270,0.07222
1998,1st Quintile,male,Other Degree,0.08525,158,956,0.06754,0.10296
1998,1st Quintile,male,"Dropout, No School Degree",0.03205,62,956,0.02088,0.04322
1998,1st Quintile,male,No School Degree Yet,0.02096,41,956,0.01187,0.03004
1998,1st Quintile,female,Secondary School Degree,0.39435,539,1168,0.36631,0.42239
1998,1st Quintile,female,Intermediate School Degree,0.17117,311,1168,0.14956,0.19278
1998,1st Quintile,female,Upper Secondary Degree,0.05159,83,1168,0.03890,0.06428
1998,1st Quintile,female,Other Degree,0.06294,156,1168,0.04901,0.07687
1998,1st Quintile,female,"Dropout, No School Degree",0.03218,79,1168,0.02206,0.04231
1998,2nd Quintile,male,Secondary School Degree,0.36715,502,1104,0.33870,0.39560
1998,2nd Quintile,male,Intermediate School Degree,0.18026,315,1104,0.15758,0.20295
1998,2nd Quintile,male,Upper Secondary Degree,0.05846,83,1104,0.04461,0.07230
1998,2nd Quintile,male,Other Degree,0.05675,132,1104,0.04309,0.07040
1998,2nd Quintile,male,"Dropout, No School Degree",0.01636,38,1104,0.00887,0.02384
1998,2nd Quintile,male,No School Degree Yet,0.01888,34,1104,0.01085,0.02691
1998,2nd Quintile,female,Secondary School Degree,0.43813,590,1252,0.41063,0.46562
1998,2nd Quintile,female,Intermediate School Degree,0.21125,385,1252,0.18863,0.23387
1998,2nd Quintile,female,Upper Secondary Degree,0.04960,88,1252,0.03756,0.06163
1998,2nd Quintile,female,Other Degree,0.03250,92,1252,0.02268,0.04233
1998,2nd Quintile,female,"Dropout, No School Degree",0.02045,57,1252,0.01260,0.02829
1998,2nd Quintile,female,No School Degree Yet,0.01719,40,1252,0.00999,0.02440
1998,3rd Quintile,male,Secondary School Degree,0.43370,553,1153,0.40508,0.46232
1998,3rd Quintile,male,Intermediate School Degree,0.21245,355,1153,0.18883,0.23607
1998,3rd Quintile,male,Upper Secondary Degree,0.07059,115,1153,0.05580,0.08539
1998,3rd Quintile,male,Other Degree,0.03733,95,1153,0.02639,0.04828
1998,3rd Quintile,male,No School Degree Yet,0.01599,35,1153,0.00874,0.02323
1998,3rd Quintile,female,Secondary School Degree,0.44049,565,1284,0.41332,0.46765
1998,3rd Quintile,female,Intermediate School Degree,0.22765,435,1284,0.20470,0.25059
1998,3rd Quintile,female,Upper Secondary Degree,0.07607,132,1284,0.06157,0.09058
1998,3rd Quintile,female,Other Degree,0.03521,79,1284,0.02512,0.04529
1998,3rd Quintile,female,"Dropout, No School Degree",0.01044,35,1284,0.00488,0.01601
1998,3rd Quintile,female,No School Degree Yet,0.02015,38,1284,0.01246,0.02784
1998,4th Quintile,male,Secondary School Degree,0.37666,517,1219,0.34944,0.40387
1998,4th Quintile,male,Intermediate School Degree,0.21263,351,1219,0.18965,0.23560
1998,4th Quintile,male,Technical School Degree,0.04097,49,1219,0.02984,0.05210
1998,4th Quintile,male,Upper Secondary Degree,0.15586,228,1219,0.13549,0.17624
1998,4th Quintile,male,Other Degree,0.03998,74,1219,0.02897,0.05098
1998,4th Quintile,female,Secondary School Degree,0.39678,505,1198,0.36907,0.42450
1998,4th Quintile,female,Intermediate School Degree,0.24543,423,1198,0.22105,0.26981
1998,4th Quintile,female,Technical School Degree,0.03047,39,1198,0.02074,0.04021
1998,4th Quintile,female,Upper Secondary Degree,0.10872,169,1198,0.09109,0.12636
1998,4th Quintile,female,Other Degree,0.03305,62,1198,0.02292,0.04317
1998,5th Quintile,male,Secondary School Degree,0.27456,354,1129,0.24852,0.30061
1998,5th Quintile,male,Intermediate School Degree,0.23380,308,1129,0.20910,0.25850
1998,5th Quintile,male,Technical School Degree,0.07472,88,1129,0.05937,0.09006
1998,5th Quintile,male,Upper Secondary Degree,0.25046,339,1129,0.22518,0.27575
1998,5th Quintile,male,Other Degree,0.01584,40,1129,0.00855,0.02313
1998,5th Quintile,female,Secondary School Degree,0.28436,332,1053,0.25710,0.31162
1998,5th Quintile,female,Intermediate School Degree,0.30830,397,1053,0.28039,0.33621
1998,5th Quintile,female,Technical School Degree,0.04047,39,1053,0.02856,0.05237
1998,5th Quintile,female,Upper Secondary Degree,0.20559,253,1053,0.18117,0.23001
1998,5th Quintile,female,Other Degree,0.01643,32,1053,0.00875,0.02411
1999,1st Quintile,male,Secondary School Degree,0.32547,469,1056,0.29720,0.35375
1999,1st Quintile,male,Intermediate School Degree,0.12667,226,1056,0.10660,0.14674
1999,1st Quintile,male,Upper Secondary Degree,0.08029,103,1056,0.06389,0.09669
1999,1st Quintile,male,Other Degree,0.08898,162,1056,0.07180,0.10616
1999,1st Quintile,male,"Dropout, No School Degree",0.02720,58,1056,0.01739,0.03702
1999,1st Quintile,male,No School Degree Yet,0.01777,38,1056,0.00979,0.02574
1999,1st Quintile,female,Secondary School Degree,0.40301,611,1346,0.37680,0.42923
1999,1st Quintile,female,Intermediate School Degree,0.17223,370,1346,0.15205,0.19241
1999,1st Quintile,female,Upper Secondary Degree,0.05156,96,1346,0.03974,0.06338
1999,1st Quintile,female,Other Degree,0.05453,146,1346,0.04239,0.06666
1999,1st Quintile,female,"Dropout, No School Degree",0.03669,90,1346,0.02664,0.04674
1999,1st Quintile,female,No School Degree Yet,0.01546,33,1346,0.00886,0.02205
1999,2nd Quintile,male,Secondary School Degree,0.41638,652,1297,0.38954,0.44321
1999,2nd Quintile,male,Intermediate School Degree,0.17107,328,1297,0.15057,0.19157
1999,2nd Quintile,male,Upper Secondary Degree,0.05776,92,1297,0.04506,0.07047
1999,2nd Quintile,male,Other Degree,0.05540,130,1297,0.04295,0.06785
1999,2nd Quintile,male,"Dropout, No School Degree",0.02357,51,1297,0.01531,0.03183
1999,2nd Quintile,male,No School Degree Yet,0.01744,44,1297,0.01031,0.02457
1999,2nd Quintile,female,Secondary School Degree,0.45158,677,1416,0.42565,0.47751
1999,2nd Quintile,female,Intermediate School Degree,0.19756,422,1416,0.17681,0.21830
1999,2nd Quintile,female,Upper Secondary Degree,0.05882,112,1416,0.04656,0.07108
1999,2nd Quintile,female,Other Degree,0.03920,106,1416,0.02909,0.04931
1999,2nd Quintile,female,"Dropout, No School Degree",0.01665,56,1416,0.00998,0.02331
1999,2nd Quintile,female,No School Degree Yet,0.02092,43,1416,0.01347,0.02838
1999,3rd Quintile,male,Secondary School Degree,0.40089,583,1277,0.37400,0.42778
1999,3rd Quintile,male,Intermediate School Degree,0.21993,412,1277,0.19720,0.24266
1999,3rd Quintile,male,Technical School Degree,0.02269,32,1277,0.01452,0.03086
1999,3rd Quintile,male,Upper Secondary Degree,0.09564,157,1277,0.07951,0.11178
1999,3rd Quintile,male,Other Degree,0.04012,93,1277,0.02935,0.05089
1999,3rd Quintile,female,Secondary School Degree,0.41292,620,1358,0.38672,0.43911
1999,3rd Quintile,female,Intermediate School Degree,0.24417,490,1358,0.22131,0.26703
1999,3rd Quintile,female,Upper Secondary Degree,0.07877,137,1358,0.06444,0.09310
1999,3rd Quintile,female,Other Degree,0.03287,72,1358,0.02338,0.04235
1999,3rd Quintile,female,"Dropout, No School Degree",0.01319,39,1358,0.00712,0.01926
1999,4th Quintile,male,Secondary School Degree,0.39122,559,1293,0.36461,0.41783
1999,4th Quintile,male,Intermediate School Degree,0.20866,360,1293,0.18650,0.23081
1999,4th Quintile,male,Technical School Degree,0.03911,58,1293,0.02854,0.04968
1999,4th Quintile,male,Upper Secondary Degree,0.14415,241,1293,0.12499,0.16330
1999,4th Quintile,male,Other Degree,0.03262,75,1293,0.02293,0.04230
1999,4th Quintile,female,Secondary School Degree,0.39281,539,1302,0.36627,0.41935
1999,4th Quintile,female,Intermediate School Degree,0.24676,454,1302,0.22333,0.27019
1999,4th Quintile,female,Technical School Degree,0.03505,45,1302,0.02505,0.04504
1999,4th Quintile,female,Upper Secondary Degree,0.10761,199,1302,0.09078,0.12445
1999,4th Quintile,female,Other Degree,0.03041,65,1302,0.02108,0.03974
1999,5th Quintile,male,Secondary School Degree,0.29164,408,1284,0.26677,0.31651
1999,5th Quintile,male,Intermediate School Degree,0.21953,348,1284,0.19688,0.24218
1999,5th Quintile,male,Technical School Degree,0.07089,96,1284,0.05684,0.08493
1999,5th Quintile,male,Upper Secondary Degree,0.25191,393,1284,0.22816,0.27566
1999,5th Quintile,male,Other Degree,0.01886,39,1284,0.01142,0.02631
1999,5th Quintile,female,Secondary School Degree,0.27455,367,1218,0.24948,0.29963
1999,5th Quintile,female,Intermediate School Degree,0.29820,439,1218,0.27250,0.32390
1999,5th Quintile,female,Technical School Degree,0.03592,42,1218,0.02546,0.04637
1999,5th Quintile,female,Upper Secondary Degree,0.21653,302,1218,0.19339,0.23967
1999,5th Quintile,female,Other Degree,0.02312,37,1218,0.01468,0.03156
1999,5th Quintile,female,No School Degree Yet,0.01817,31,1218,0.01067,0.02568
2000,1st Quintile,male,Secondary School Degree,0.35754,530,1100,0.32920,0.38587
2000,1st Quintile,male,Intermediate School Degree,0.14360,235,1100,0.12287,0.16434
2000,1st Quintile,male,Upper Secondary Degree,0.07586,107,1100,0.06020,0.09151
2000,1st Quintile,male,Other Degree,0.08668,154,1100,0.07005,0.10332
2000,1st Quintile,male,"Dropout, No School Degree",0.02315,40,1100,0.01426,0.03204
2000,1st Quintile,male,No School Degree Yet,0.01937,34,1100,0.01123,0.02752
2000,1st Quintile,female,Secondary School Degree,0.43138,681,1423,0.40563,0.45712
2000,1st Quintile,female,Intermediate School Degree,0.18243,380,1423,0.16235,0.20250
2000,1st Quintile,female,Upper Secondary Degree,0.06334,119,1423,0.05068,0.07600
2000,1st Quintile,female,Other Degree,0.05930,151,1423,0.04703,0.07158
2000,1st Quintile,female,"Dropout, No School Degree",0.02397,57,1423,0.01602,0.03192
2000,1st Quintile,female,No School Degree Yet,0.01245,35,1423,0.00669,0.01821
2000,2nd Quintile,male,Secondary School Degree,0.37840,582,1250,0.35150,0.40530
2000,2nd Quintile,male,Intermediate School Degree,0.21348,397,1250,0.19076,0.23621
2000,2nd Quintile,male,Upper Secondary Degree,0.06716,118,1250,0.05328,0.08104
2000,2nd Quintile,male,Other Degree,0.05878,118,1250,0.04574,0.07183
2000,2nd Quintile,male,No School Degree Yet,0.01472,35,1250,0.00804,0.02140
2000,2nd Quintile,female,Secondary School Degree,0.42427,644,1439,0.39873,0.44982
2000,2nd Quintile,female,Intermediate School Degree,0.23009,470,1439,0.20834,0.25185
2000,2nd Quintile,female,Technical School Degree,0.01789,35,1439,0.01104,0.02474
2000,2nd Quintile,female,Upper Secondary Degree,0.05741,118,1439,0.04539,0.06944
2000,2nd Quintile,female,Other Degree,0.03677,93,1439,0.02704,0.04650
2000,2nd Quintile,female,"Dropout, No School Degree",0.02024,43,1439,0.01296,0.02752
2000,2nd Quintile,female,No School Degree Yet,0.01796,36,1439,0.01110,0.02483
2000,3rd Quintile,male,Secondary School Degree,0.36997,569,1303,0.34374,0.39619
2000,3rd Quintile,male,Intermediate School Degree,0.24478,438,1303,0.22143,0.26814
2000,3rd Quintile,male,Technical School Degree,0.05097,66,1303,0.03903,0.06292
2000,3rd Quintile,male,Upper Secondary Degree,0.11630,167,1303,0.09889,0.13372
2000,3rd Quintile,male,Other Degree,0.02693,63,1303,0.01814,0.03572
2000,3rd Quintile,female,Secondary School Degree,0.36469,559,1368,0.33917,0.39020
2000,3rd Quintile,female,Intermediate School Degree,0.28071,507,1368,0.25689,0.30453
2000,3rd Quintile,female,Technical School Degree,0.02164,41,1368,0.01393,0.02935
2000,3rd Quintile,female,Upper Secondary Degree,0.09764,159,1368,0.08190,0.11337
2000,3rd Quintile,female,Other Degree,0.02501,61,1368,0.01673,0.03328
2000,3rd Quintile,female,No School Degree Yet,0.02266,41,1368,0.01477,0.03055
2000,4th Quintile,male,Secondary School Degree,0.34262,512,1330,0.31711,0.36814
2000,4th Quintile,male,Intermediate School Degree,0.24213,417,1330,0.21910,0.26516
2000,4th Quintile,male,Technical School Degree,0.05696,70,1330,0.04450,0.06942
2000,4th Quintile,male,Upper Secondary Degree,0.15382,269,1330,0.13442,0.17322
2000,4th Quintile,male,Other Degree,0.03008,62,1330,0.02090,0.03927
2000,4th Quintile,female,Secondary School Degree,0.36263,487,1299,0.33647,0.38878
2000,4th Quintile,female,Intermediate School Degree,0.27450,492,1299,0.25023,0.29878
2000,4th Quintile,female,Technical School Degree,0.03994,55,1299,0.02929,0.05060
