"pgpsbil","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Ohne Abschluss verlassen","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1992","16-34 Jahre alt","kein Migrationshintergrund","120","0.0349544505079701","0.0290042350194772","0.040904665996463"
"Noch kein Abschluss","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1992","16-34 Jahre alt","indirekter Migrationshintergrund","54","0.165447984845673","0.126956556816669","0.203939412874678"
"Noch kein Abschluss","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1992","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1992","35-65 Jahre alt","direkter Migrationshintergrund","105","0.0452000175860214","0.0348546033389885","0.0555454318330543"
"Keine Schule besucht","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1992","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","16-34 Jahre alt","kein Migrationshintergrund","926","0.282596202644568","0.267753315738031","0.297439089551104"
"Hauptschulabschluss","1993","16-34 Jahre alt","direkter Migrationshintergrund","322","0.372205236835046","0.337928340132941","0.40648213353715"
"Hauptschulabschluss","1993","16-34 Jahre alt","indirekter Migrationshintergrund","176","0.383695473850095","0.336451991408456","0.430938956291733"
"Hauptschulabschluss","1993","35-65 Jahre alt","kein Migrationshintergrund","2923","0.606935076787404","0.593626299965583","0.620243853609225"
"Hauptschulabschluss","1993","35-65 Jahre alt","direkter Migrationshintergrund","230","0.303604917806065","0.280257588679411","0.326952246932719"
"Hauptschulabschluss","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","66 und älter","kein Migrationshintergrund","1031","0.747437431717877","0.724104576136826","0.770770287298927"
"Hauptschulabschluss","1993","66 und älter","direkter Migrationshintergrund","77","0.636540957855522","0.561302622137816","0.711779293573228"
"Hauptschulabschluss","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1993","16-34 Jahre alt","kein Migrationshintergrund","1692","0.425738789424393","0.409439084834314","0.442038494014473"
"Realschulabschluss","1993","16-34 Jahre alt","direkter Migrationshintergrund","85","0.14149775778393","0.116783537826218","0.166211977741643"
"Realschulabschluss","1993","16-34 Jahre alt","indirekter Migrationshintergrund","103","0.27956042735043","0.235960324452659","0.323160530248201"
"Realschulabschluss","1993","35-65 Jahre alt","kein Migrationshintergrund","1411","0.22917638971635","0.217723968313712","0.240628811118989"
"Realschulabschluss","1993","35-65 Jahre alt","direkter Migrationshintergrund","64","0.089420836959222","0.0749320116545178","0.103909662263926"
"Realschulabschluss","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1993","66 und älter","kein Migrationshintergrund","202","0.176817629224674","0.156329288366737","0.197305970082611"
"Realschulabschluss","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","16-34 Jahre alt","kein Migrationshintergrund","120","0.0435081619747041","0.0367833617911756","0.0502329621582326"
"Fachhochschulreife","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","35-65 Jahre alt","kein Migrationshintergrund","121","0.030114094482134","0.025457374676753","0.034770814287515"
"Fachhochschulreife","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","66 und älter","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","1993","16-34 Jahre alt","kein Migrationshintergrund","597","0.189274020093014","0.176360759052924","0.202187281133104"
"Abitur","1993","16-34 Jahre alt","direkter Migrationshintergrund","44","0.12216422461998","0.0989432699203121","0.145385179319648"
"Abitur","1993","16-34 Jahre alt","indirekter Migrationshintergrund","33","0.0793858808376607","0.0531218526399208","0.105649909035401"
"Abitur","1993","35-65 Jahre alt","kein Migrationshintergrund","656","0.122664285003319","0.113725533804701","0.131603036201937"
"Abitur","1993","35-65 Jahre alt","direkter Migrationshintergrund","59","0.0923857544177441","0.0776826814171298","0.107088827418358"
"Abitur","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1993","66 und älter","kein Migrationshintergrund","69","0.0544837467959804","0.0422948623196792","0.0666726312722816"
"Abitur","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","16-34 Jahre alt","kein Migrationshintergrund","32","0.0101647890457791","0.00685817111629309","0.0134714069752651"
"Anderer Abschluss","1993","16-34 Jahre alt","direkter Migrationshintergrund","186","0.210258972413989","0.181364083393287","0.239153861434691"
"Anderer Abschluss","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","35-65 Jahre alt","kein Migrationshintergrund","32","0.00499285542201184","0.00307231932789125","0.00691339151613244"
"Anderer Abschluss","1993","35-65 Jahre alt","direkter Migrationshintergrund","687","0.316435019408205","0.292820064009495","0.340049974806915"
"Anderer Abschluss","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","66 und älter","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","kein Migrationshintergrund","46","0.0150929392857002","0.0110737549982309","0.0191121235731694"
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","direkter Migrationshintergrund","79","0.0759610716852121","0.0571747356126603","0.0947474077577639"
"Ohne Abschluss verlassen","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","kein Migrationshintergrund","30","0.00607884674047756","0.00396086875003551","0.00819682473091961"
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","direkter Migrationshintergrund","340","0.136917701052233","0.119463062462792","0.154372339641675"
"Ohne Abschluss verlassen","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","16-34 Jahre alt","kein Migrationshintergrund","122","0.0336250975318419","0.0276827509294055","0.0395674441342782"
"Noch kein Abschluss","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","16-34 Jahre alt","indirekter Migrationshintergrund","49","0.158323868905893","0.122859144520745","0.193788593291041"
"Noch kein Abschluss","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","35-65 Jahre alt","direkter Migrationshintergrund","99","0.0460294570998342","0.0353894880318976","0.0566694261677709"
"Keine Schule besucht","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","16-34 Jahre alt","kein Migrationshintergrund","876","0.268687018283811","0.253936036578006","0.283437999989615"
"Hauptschulabschluss","1994","16-34 Jahre alt","direkter Migrationshintergrund","286","0.368058209660066","0.332021040808715","0.404095378511417"
"Hauptschulabschluss","1994","16-34 Jahre alt","indirekter Migrationshintergrund","172","0.365435372945674","0.318936470250226","0.411934275641121"
"Hauptschulabschluss","1994","35-65 Jahre alt","kein Migrationshintergrund","2825","0.599100010241755","0.585651068406142","0.612548952077369"
"Hauptschulabschluss","1994","35-65 Jahre alt","direkter Migrationshintergrund","227","0.294274192041003","0.270411298091727","0.318137085990279"
"Hauptschulabschluss","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","66 und älter","kein Migrationshintergrund","1035","0.744446015395075","0.721057492473411","0.767834538316739"
"Hauptschulabschluss","1994","66 und älter","direkter Migrationshintergrund","83","0.623573295934673","0.551168416549942","0.695978175319404"
"Hauptschulabschluss","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1994","16-34 Jahre alt","kein Migrationshintergrund","1613","0.417652402707013","0.401241042522004","0.434063762892022"
"Realschulabschluss","1994","16-34 Jahre alt","direkter Migrationshintergrund","72","0.129520091157625","0.104430024304104","0.154610158011146"
"Realschulabschluss","1994","16-34 Jahre alt","indirekter Migrationshintergrund","104","0.263047875480595","0.220533429905641","0.305562321055549"
"Realschulabschluss","1994","35-65 Jahre alt","kein Migrationshintergrund","1439","0.233941123783847","0.222323834881043","0.24555841268665"
"Realschulabschluss","1994","35-65 Jahre alt","direkter Migrationshintergrund","66","0.0902062594176487","0.0752053070239848","0.105207211811313"
"Realschulabschluss","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1994","66 und älter","kein Migrationshintergrund","198","0.173991030431084","0.153662748574407","0.194319312287761"
"Realschulabschluss","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1994","16-34 Jahre alt","kein Migrationshintergrund","127","0.045944954901141","0.0389778624727189","0.0529120473295631"
"Fachhochschulreife","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1994","35-65 Jahre alt","kein Migrationshintergrund","122","0.0313424697378589","0.0265608815898642","0.0361240578858536"
"Fachhochschulreife","1994","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1994","66 und älter","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","1994","16-34 Jahre alt","kein Migrationshintergrund","627","0.2014102702155","0.188064347441106","0.214756192989895"
"Abitur","1994","16-34 Jahre alt","direkter Migrationshintergrund","44","0.141405727845569","0.115369302001299","0.167442153689839"
"Abitur","1994","16-34 Jahre alt","indirekter Migrationshintergrund","37","0.0859886344081627","0.058918163725393","0.113059105090932"
"Abitur","1994","35-65 Jahre alt","kein Migrationshintergrund","657","0.124803634130063","0.115734062024607","0.133873206235519"
"Abitur","1994","35-65 Jahre alt","direkter Migrationshintergrund","55","0.101038497818841","0.0852571892880654","0.116819806349617"
"Abitur","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1994","66 und älter","kein Migrationshintergrund","71","0.0579815226736811","0.0454495516853496","0.0705134936620126"
"Abitur","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1994","16-34 Jahre alt","kein Migrationshintergrund","30","0.010378797251376","0.0070062817779402","0.0137513127248118"
"Anderer Abschluss","1994","16-34 Jahre alt","direkter Migrationshintergrund","162","0.209125546208335","0.178736911419634","0.239514180997036"
"Anderer Abschluss","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1994","35-65 Jahre alt","kein Migrationshintergrund","30","0.00459740570904845","0.00274098575097704","0.00645382566711986"
"Anderer Abschluss","1994","35-65 Jahre alt","direkter Migrationshintergrund","641","0.318427308158305","0.29403290107337","0.34282171524324"
"Anderer Abschluss","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1994","66 und älter","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","kein Migrationshintergrund","36","0.0118744766190607","0.0082698586934225","0.0154790945446989"
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","direkter Migrationshintergrund","73","0.0734601588407038","0.0539656699721298","0.0929546477092777"
"Ohne Abschluss verlassen","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","direkter Migrationshintergrund","314","0.138038282526149","0.119975993564585","0.156100571487714"
"Ohne Abschluss verlassen","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1994","16-34 Jahre alt","kein Migrationshintergrund","160","0.0440520800220981","0.0372232505600892","0.050880909484107"
"Noch kein Abschluss","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1994","16-34 Jahre alt","indirekter Migrationshintergrund","59","0.201413266694986","0.162687095124874","0.240139438265098"
"Noch kein Abschluss","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1994","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1994","35-65 Jahre alt","direkter Migrationshintergrund","89","0.0433299727904262","0.0326688163708934","0.053991129209959"
"Keine Schule besucht","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1994","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1995","16-34 Jahre alt","kein Migrationshintergrund","853","0.269882116979117","0.254978837527594","0.284785396430641"
"Hauptschulabschluss","1995","16-34 Jahre alt","direkter Migrationshintergrund","296","0.269482062342269","0.239776481176435","0.299187643508102"
"Hauptschulabschluss","1995","16-34 Jahre alt","indirekter Migrationshintergrund","168","0.342211571452257","0.29678274274885","0.387640400155663"
"Hauptschulabschluss","1995","35-65 Jahre alt","kein Migrationshintergrund","2731","0.578579326872071","0.565069675515369","0.592088978228773"
"Hauptschulabschluss","1995","35-65 Jahre alt","direkter Migrationshintergrund","247","0.274484991360541","0.252632581527136","0.296337401193947"
"Hauptschulabschluss","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1995","66 und älter","kein Migrationshintergrund","1024","0.746353261534293","0.722952180950122","0.769754342118464"
"Hauptschulabschluss","1995","66 und älter","direkter Migrationshintergrund","90","0.547236549249249","0.479913826472601","0.614559272025896"
"Hauptschulabschluss","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1995","16-34 Jahre alt","kein Migrationshintergrund","1558","0.409198035525936","0.392690355835752","0.42570571521612"
"Realschulabschluss","1995","16-34 Jahre alt","direkter Migrationshintergrund","90","0.11423214786634","0.0929354726158545","0.135528823116826"
"Realschulabschluss","1995","16-34 Jahre alt","indirekter Migrationshintergrund","111","0.265749108896643","0.22345311554465","0.308045102248636"
"Realschulabschluss","1995","35-65 Jahre alt","kein Migrationshintergrund","1527","0.244383772852774","0.232626906325427","0.256140639380122"
"Realschulabschluss","1995","35-65 Jahre alt","direkter Migrationshintergrund","74","0.0825334740489158","0.0690585287112136","0.0960084193866181"
"Realschulabschluss","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1995","66 und älter","kein Migrationshintergrund","198","0.171538816533664","0.151263560800462","0.191814072266865"
"Realschulabschluss","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1995","16-34 Jahre alt","kein Migrationshintergrund","130","0.0463032490780913","0.0392480514648178","0.0533584466913647"
"Fachhochschulreife","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1995","35-65 Jahre alt","kein Migrationshintergrund","126","0.0327480017872919","0.0278786966835614","0.0376173068910225"
"Fachhochschulreife","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1995","66 und älter","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","1995","16-34 Jahre alt","kein Migrationshintergrund","618","0.202699759217869","0.18920280228833","0.216196716147409"
"Abitur","1995","16-34 Jahre alt","direkter Migrationshintergrund","64","0.124849959649545","0.102719362033748","0.146980557265342"
"Abitur","1995","16-34 Jahre alt","indirekter Migrationshintergrund","45","0.105484987318637","0.0760726035526118","0.134897371084663"
"Abitur","1995","35-65 Jahre alt","kein Migrationshintergrund","689","0.133821536926419","0.124506781325826","0.143136292527011"
"Abitur","1995","35-65 Jahre alt","direkter Migrationshintergrund","70","0.0953488850584499","0.080967020115289","0.109730750001611"
"Abitur","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1995","66 und älter","kein Migrationshintergrund","76","0.0594423617031122","0.0467252118492834","0.072159511556941"
"Abitur","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1995","16-34 Jahre alt","kein Migrationshintergrund","30","0.0101754479700506","0.0068060355067174","0.0135448604333837"
"Anderer Abschluss","1995","16-34 Jahre alt","direkter Migrationshintergrund","263","0.345121024514524","0.313291957215106","0.376950091813942"
"Anderer Abschluss","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1995","35-65 Jahre alt","kein Migrationshintergrund","33","0.00495550710144854","0.00303431820127199","0.0068766960016251"
"Anderer Abschluss","1995","35-65 Jahre alt","direkter Migrationshintergrund","794","0.378950639221784","0.355194754087083","0.402706524356485"
"Anderer Abschluss","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1995","66 und älter","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1995","66 und älter","direkter Migrationshintergrund","39","0.097324904635031","0.0572367405514126","0.137413068718649"
"Anderer Abschluss","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","kein Migrationshintergrund","30","0.00980190168418632","0.00649429003368163","0.013109513334691"
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","direkter Migrationshintergrund","67","0.0542474375832969","0.0390826595553592","0.0694122156112347"
"Ohne Abschluss verlassen","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","direkter Migrationshintergrund","318","0.114439208853574","0.0988503814619053","0.130028036245243"
"Ohne Abschluss verlassen","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1995","16-34 Jahre alt","kein Migrationshintergrund","189","0.0519394895447493","0.0444893370001267","0.059389642089372"
"Noch kein Abschluss","1995","16-34 Jahre alt","direkter Migrationshintergrund","37","0.0562003707118589","0.0407809814821863","0.0716197599415314"
"Noch kein Abschluss","1995","16-34 Jahre alt","indirekter Migrationshintergrund","54","0.174156396488232","0.137843599704411","0.210469193272053"
"Noch kein Abschluss","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1995","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1995","35-65 Jahre alt","direkter Migrationshintergrund","79","0.0290963863525707","0.0208659204261632","0.0373268522789782"
"Keine Schule besucht","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1995","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1996","16-34 Jahre alt","kein Migrationshintergrund","819","0.265757885816792","0.250652106712975","0.28086366492061"
"Hauptschulabschluss","1996","16-34 Jahre alt","direkter Migrationshintergrund","272","0.286077779328302","0.253990114094756","0.318165444561849"
"Hauptschulabschluss","1996","16-34 Jahre alt","indirekter Migrationshintergrund","179","0.353848686892552","0.30937199109713","0.398325382687975"
"Hauptschulabschluss","1996","35-65 Jahre alt","kein Migrationshintergrund","2639","0.561531497003717","0.547983525287156","0.575079468720278"
"Hauptschulabschluss","1996","35-65 Jahre alt","direkter Migrationshintergrund","240","0.263857152499946","0.24153902941654","0.286175275583352"
"Hauptschulabschluss","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1996","66 und älter","kein Migrationshintergrund","1031","0.745827858235763","0.722463521811178","0.769192194660348"
"Hauptschulabschluss","1996","66 und älter","direkter Migrationshintergrund","97","0.550449593038237","0.485737844099252","0.615161341977223"
"Hauptschulabschluss","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1996","16-34 Jahre alt","kein Migrationshintergrund","1464","0.398937208655901","0.382191921542243","0.41568249576956"
"Realschulabschluss","1996","16-34 Jahre alt","direkter Migrationshintergrund","79","0.121172103659214","0.0980022203650788","0.144341986953349"
"Realschulabschluss","1996","16-34 Jahre alt","indirekter Migrationshintergrund","119","0.281367810790614","0.239541732609061","0.323193888972167"
"Realschulabschluss","1996","35-65 Jahre alt","kein Migrationshintergrund","1628","0.258287196118699","0.246336661158175","0.270237731079222"
"Realschulabschluss","1996","35-65 Jahre alt","direkter Migrationshintergrund","73","0.0907905091551569","0.0762411323882397","0.105339885922074"
"Realschulabschluss","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1996","66 und älter","kein Migrationshintergrund","194","0.170760021160212","0.150566902740401","0.190953139580024"
"Realschulabschluss","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1996","16-34 Jahre alt","kein Migrationshintergrund","123","0.0440418927283493","0.0370251941305204","0.0510585913261781"
"Fachhochschulreife","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1996","35-65 Jahre alt","kein Migrationshintergrund","130","0.0344874178547828","0.0295051470636415","0.039469688645924"
"Fachhochschulreife","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1996","66 und älter","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","1996","16-34 Jahre alt","kein Migrationshintergrund","619","0.211199226115475","0.197241642786629","0.22515680944432"
"Abitur","1996","16-34 Jahre alt","direkter Migrationshintergrund","54","0.0979347717007867","0.0768310994132792","0.119038443988294"
"Abitur","1996","16-34 Jahre alt","indirekter Migrationshintergrund","59","0.147225692438407","0.114267342357386","0.180184042519427"
"Abitur","1996","35-65 Jahre alt","kein Migrationshintergrund","691","0.13316386320012","0.123887457870638","0.142440268529603"
"Abitur","1996","35-65 Jahre alt","direkter Migrationshintergrund","66","0.0948465765328941","0.0800089610076864","0.109684192058102"
"Abitur","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
