year,age_gr,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,Urban regions,No School Attended,0.00480,31,2682,0.00218,0.00742
1992,30-45 y.,Rural regions,Secondary School Degree,0.41373,455,1415,0.38806,0.43940
1992,30-45 y.,Rural regions,Intermediate School Degree,0.40883,731,1415,0.38321,0.43446
1992,30-45 y.,Rural regions,Upper Secondary Degree,0.11210,165,1415,0.09566,0.12855
1992,30-45 y.,Rural regions,Other Degree,0.02489,64,1415,0.01677,0.03301
1992,46-65 y.,Urban regions,Secondary School Degree,0.62495,1350,2622,0.60642,0.64349
1992,46-65 y.,Urban regions,Intermediate School Degree,0.17275,363,2622,0.15828,0.18722
1992,46-65 y.,Urban regions,Technical School Degree,0.02203,45,2622,0.01641,0.02765
1992,46-65 y.,Urban regions,Upper Secondary Degree,0.09559,216,2622,0.08434,0.10685
1992,46-65 y.,Urban regions,Other Degree,0.05189,377,2622,0.04340,0.06038
1992,46-65 y.,Urban regions,"Dropout, No School Degree",0.02403,205,2622,0.01817,0.02990
1992,46-65 y.,Urban regions,No School Attended,0.00875,66,2622,0.00518,0.01231
1992,46-65 y.,Rural regions,Secondary School Degree,0.72031,917,1294,0.69584,0.74477
1992,46-65 y.,Rural regions,Intermediate School Degree,0.16030,228,1294,0.14030,0.18030
1992,46-65 y.,Rural regions,Upper Secondary Degree,0.05479,71,1294,0.04239,0.06720
1992,46-65 y.,Rural regions,Other Degree,0.02902,78,1294,0.01987,0.03817
1992,66 and older,Urban regions,Secondary School Degree,0.70729,650,869,0.67702,0.73756
1992,66 and older,Urban regions,Intermediate School Degree,0.18646,158,869,0.16055,0.21238
1992,66 and older,Urban regions,Upper Secondary Degree,0.07193,61,869,0.05474,0.08912
1992,66 and older,Rural regions,Secondary School Degree,0.81008,417,475,0.77477,0.84539
1992,66 and older,Rural regions,Intermediate School Degree,0.13520,58,475,0.10442,0.16599
1993,17-29 y.,Urban regions,Secondary School Degree,0.28343,708,2174,0.26448,0.30238
1993,17-29 y.,Urban regions,Intermediate School Degree,0.35344,722,2174,0.33335,0.37354
1993,17-29 y.,Urban regions,Technical School Degree,0.04487,89,2174,0.03617,0.05358
1993,17-29 y.,Urban regions,Upper Secondary Degree,0.19179,323,2174,0.17523,0.20834
1993,17-29 y.,Urban regions,Other Degree,0.03721,124,2174,0.02925,0.04517
1993,17-29 y.,Urban regions,"Dropout, No School Degree",0.02491,78,2174,0.01835,0.03146
1993,17-29 y.,Urban regions,No School Degree Yet,0.06182,130,2174,0.05169,0.07194
1993,17-29 y.,Rural regions,Secondary School Degree,0.27097,282,1032,0.24384,0.29810
1993,17-29 y.,Rural regions,Intermediate School Degree,0.49222,572,1032,0.46170,0.52273
1993,17-29 y.,Rural regions,Upper Secondary Degree,0.11753,127,1032,0.09787,0.13719
1993,17-29 y.,Rural regions,No School Degree Yet,0.04655,51,1032,0.03369,0.05941
1993,30-45 y.,Urban regions,Secondary School Degree,0.40361,951,2649,0.38492,0.42230
1993,30-45 y.,Urban regions,Intermediate School Degree,0.27061,717,2649,0.25369,0.28753
1993,30-45 y.,Urban regions,Technical School Degree,0.05054,95,2649,0.04219,0.05888
1993,30-45 y.,Urban regions,Upper Secondary Degree,0.19530,467,2649,0.18020,0.21040
1993,30-45 y.,Urban regions,Other Degree,0.04788,279,2649,0.03975,0.05601
1993,30-45 y.,Urban regions,"Dropout, No School Degree",0.02728,140,2649,0.02108,0.03349
1993,30-45 y.,Rural regions,Secondary School Degree,0.39709,443,1407,0.37151,0.42267
1993,30-45 y.,Rural regions,Intermediate School Degree,0.42581,748,1407,0.39996,0.45165
1993,30-45 y.,Rural regions,Upper Secondary Degree,0.11381,160,1407,0.09721,0.13041
1993,30-45 y.,Rural regions,Other Degree,0.02122,56,1407,0.01369,0.02875
1993,46-65 y.,Urban regions,Secondary School Degree,0.62195,1327,2590,0.60327,0.64063
1993,46-65 y.,Urban regions,Intermediate School Degree,0.16565,358,2590,0.15133,0.17997
1993,46-65 y.,Urban regions,Technical School Degree,0.02094,43,2590,0.01543,0.02646
1993,46-65 y.,Urban regions,Upper Secondary Degree,0.09820,220,2590,0.08674,0.10966
1993,46-65 y.,Urban regions,Other Degree,0.05648,377,2590,0.04759,0.06537
1993,46-65 y.,Urban regions,"Dropout, No School Degree",0.02751,204,2590,0.02121,0.03381
1993,46-65 y.,Urban regions,No School Attended,0.00927,61,2590,0.00558,0.01296
1993,46-65 y.,Rural regions,Secondary School Degree,0.69846,871,1298,0.67348,0.72344
1993,46-65 y.,Rural regions,Intermediate School Degree,0.16585,233,1298,0.14561,0.18610
1993,46-65 y.,Rural regions,Upper Secondary Degree,0.07147,83,1298,0.05745,0.08549
1993,46-65 y.,Rural regions,Other Degree,0.03006,79,1298,0.02077,0.03936
1993,46-65 y.,Rural regions,"Dropout, No School Degree",0.01427,32,1298,0.00782,0.02072
1993,66 and older,Urban regions,Secondary School Degree,0.70465,656,878,0.67446,0.73484
1993,66 and older,Urban regions,Intermediate School Degree,0.19362,162,878,0.16747,0.21977
1993,66 and older,Urban regions,Upper Secondary Degree,0.06700,60,878,0.05045,0.08354
1993,66 and older,Rural regions,Secondary School Degree,0.80435,432,490,0.76918,0.83951
1993,66 and older,Rural regions,Intermediate School Degree,0.13424,58,490,0.10403,0.16446
1994,17-29 y.,Urban regions,Secondary School Degree,0.26937,643,2072,0.25027,0.28848
1994,17-29 y.,Urban regions,Intermediate School Degree,0.34242,676,2072,0.32198,0.36285
1994,17-29 y.,Urban regions,Technical School Degree,0.04942,90,2072,0.04009,0.05876
1994,17-29 y.,Urban regions,Upper Secondary Degree,0.19684,328,2072,0.17971,0.21396
1994,17-29 y.,Urban regions,Other Degree,0.03431,104,2072,0.02647,0.04215
1994,17-29 y.,Urban regions,"Dropout, No School Degree",0.01996,63,2072,0.01394,0.02599
1994,17-29 y.,Urban regions,No School Degree Yet,0.08569,168,2072,0.07363,0.09775
1994,17-29 y.,Rural regions,Secondary School Degree,0.25870,253,979,0.23125,0.28614
1994,17-29 y.,Rural regions,Intermediate School Degree,0.47344,528,979,0.44214,0.50473
1994,17-29 y.,Rural regions,Upper Secondary Degree,0.13684,136,979,0.11530,0.15838
1994,17-29 y.,Rural regions,No School Degree Yet,0.05676,62,979,0.04226,0.07127
1994,30-45 y.,Urban regions,Secondary School Degree,0.39750,930,2620,0.37876,0.41624
1994,30-45 y.,Urban regions,Intermediate School Degree,0.26628,731,2620,0.24935,0.28321
1994,30-45 y.,Urban regions,Technical School Degree,0.04882,102,2620,0.04057,0.05708
1994,30-45 y.,Urban regions,Upper Secondary Degree,0.20599,479,2620,0.19050,0.22148
1994,30-45 y.,Urban regions,Other Degree,0.05097,258,2620,0.04255,0.05940
1994,30-45 y.,Urban regions,"Dropout, No School Degree",0.02616,120,2620,0.02005,0.03228
1994,30-45 y.,Rural regions,Secondary School Degree,0.37961,421,1372,0.35392,0.40529
1994,30-45 y.,Rural regions,Intermediate School Degree,0.42926,736,1372,0.40305,0.45546
1994,30-45 y.,Rural regions,Upper Secondary Degree,0.12232,169,1372,0.10497,0.13966
1994,30-45 y.,Rural regions,Other Degree,0.01836,46,1372,0.01126,0.02547
1994,46-65 y.,Urban regions,Secondary School Degree,0.60927,1288,2533,0.59026,0.62827
1994,46-65 y.,Urban regions,Intermediate School Degree,0.17481,369,2533,0.16001,0.18960
1994,46-65 y.,Urban regions,Technical School Degree,0.02142,39,2533,0.01578,0.02706
1994,46-65 y.,Urban regions,Upper Secondary Degree,0.09634,216,2533,0.08485,0.10783
1994,46-65 y.,Urban regions,Other Degree,0.05894,364,2533,0.04976,0.06811
1994,46-65 y.,Urban regions,"Dropout, No School Degree",0.02953,200,2533,0.02294,0.03613
1994,46-65 y.,Urban regions,No School Attended,0.00970,57,2533,0.00588,0.01352
1994,46-65 y.,Rural regions,Secondary School Degree,0.69046,858,1263,0.66495,0.71597
1994,46-65 y.,Rural regions,Intermediate School Degree,0.17608,251,1263,0.15506,0.19709
1994,46-65 y.,Rural regions,Upper Secondary Degree,0.07418,85,1263,0.05973,0.08864
1994,46-65 y.,Rural regions,Other Degree,0.02611,69,1263,0.01731,0.03491
1994,66 and older,Urban regions,Secondary School Degree,0.70309,673,891,0.67307,0.73311
1994,66 and older,Urban regions,Intermediate School Degree,0.18361,155,891,0.15818,0.20905
1994,66 and older,Urban regions,Upper Secondary Degree,0.07010,63,891,0.05333,0.08688
1994,66 and older,Rural regions,Secondary School Degree,0.79804,425,488,0.76239,0.83370
1994,66 and older,Rural regions,Intermediate School Degree,0.14859,63,488,0.11700,0.18018
1995,17-29 y.,Urban regions,Secondary School Degree,0.26050,604,2048,0.24149,0.27952
1995,17-29 y.,Urban regions,Intermediate School Degree,0.30050,626,2048,0.28064,0.32036
1995,17-29 y.,Urban regions,Technical School Degree,0.04816,88,2048,0.03889,0.05744
1995,17-29 y.,Urban regions,Upper Secondary Degree,0.21323,349,2048,0.19549,0.23097
1995,17-29 y.,Urban regions,Other Degree,0.05885,140,2048,0.04865,0.06904
1995,17-29 y.,Urban regions,"Dropout, No School Degree",0.01565,46,2048,0.01028,0.02103
1995,17-29 y.,Urban regions,No School Degree Yet,0.10149,195,2048,0.08840,0.11457
1995,17-29 y.,Rural regions,Secondary School Degree,0.26217,248,991,0.23477,0.28956
1995,17-29 y.,Rural regions,Intermediate School Degree,0.46538,520,991,0.43431,0.49645
1995,17-29 y.,Rural regions,Upper Secondary Degree,0.13860,139,991,0.11708,0.16013
1995,17-29 y.,Rural regions,No School Degree Yet,0.07064,84,991,0.05468,0.08660
1995,30-45 y.,Urban regions,Secondary School Degree,0.35525,914,2811,0.33756,0.37295
1995,30-45 y.,Urban regions,Intermediate School Degree,0.27870,805,2811,0.26213,0.29528
1995,30-45 y.,Urban regions,Technical School Degree,0.05221,119,2811,0.04398,0.06043
1995,30-45 y.,Urban regions,Upper Secondary Degree,0.20437,483,2811,0.18946,0.21928
1995,30-45 y.,Urban regions,Other Degree,0.08327,366,2811,0.07305,0.09348
1995,30-45 y.,Urban regions,"Dropout, No School Degree",0.02349,124,2811,0.01789,0.02909
1995,30-45 y.,Rural regions,Secondary School Degree,0.35215,440,1469,0.32772,0.37658
1995,30-45 y.,Rural regions,Intermediate School Degree,0.43463,769,1469,0.40927,0.45998
1995,30-45 y.,Rural regions,Upper Secondary Degree,0.12704,183,1469,0.11001,0.14408
1995,30-45 y.,Rural regions,Other Degree,0.03420,77,1469,0.02490,0.04349
1995,46-65 y.,Urban regions,Secondary School Degree,0.59882,1252,2564,0.57985,0.61780
1995,46-65 y.,Urban regions,Intermediate School Degree,0.17103,370,2564,0.15645,0.18561
1995,46-65 y.,Urban regions,Technical School Degree,0.02288,39,2564,0.01709,0.02867
1995,46-65 y.,Urban regions,Upper Secondary Degree,0.10000,222,2564,0.08838,0.11161
1995,46-65 y.,Urban regions,Other Degree,0.07156,422,2564,0.06158,0.08154
1995,46-65 y.,Urban regions,"Dropout, No School Degree",0.02759,207,2564,0.02125,0.03393
1995,46-65 y.,Urban regions,No School Attended,0.00765,52,2564,0.00428,0.01103
1995,46-65 y.,Rural regions,Secondary School Degree,0.68252,845,1329,0.65748,0.70755
1995,46-65 y.,Rural regions,Intermediate School Degree,0.17875,269,1329,0.15815,0.19936
1995,46-65 y.,Rural regions,Upper Secondary Degree,0.07495,102,1329,0.06079,0.08911
1995,46-65 y.,Rural regions,Other Degree,0.02650,79,1329,0.01786,0.03514
1995,46-65 y.,Rural regions,"Dropout, No School Degree",0.01477,34,1329,0.00828,0.02126
1995,66 and older,Urban regions,Secondary School Degree,0.69373,685,947,0.66436,0.72311
1995,66 and older,Urban regions,Intermediate School Degree,0.18605,158,947,0.16125,0.21084
1995,66 and older,Urban regions,Upper Secondary Degree,0.06989,66,947,0.05364,0.08613
1995,66 and older,Urban regions,Other Degree,0.01833,38,947,0.00979,0.02688
1995,66 and older,Rural regions,Secondary School Degree,0.79161,406,471,0.75489,0.82833
1995,66 and older,Rural regions,Intermediate School Degree,0.14104,65,471,0.10957,0.17251
1996,17-29 y.,Urban regions,Secondary School Degree,0.25988,555,1895,0.24012,0.27963
1996,17-29 y.,Urban regions,Intermediate School Degree,0.29504,571,1895,0.27450,0.31558
1996,17-29 y.,Urban regions,Technical School Degree,0.04232,74,1895,0.03325,0.05139
1996,17-29 y.,Urban regions,Upper Secondary Degree,0.21552,334,1895,0.19700,0.23404
1996,17-29 y.,Urban regions,Other Degree,0.05931,125,1895,0.04867,0.06994
1996,17-29 y.,Urban regions,"Dropout, No School Degree",0.01400,38,1895,0.00871,0.01930
1996,17-29 y.,Urban regions,No School Degree Yet,0.11263,198,1895,0.09839,0.12687
1996,17-29 y.,Rural regions,Secondary School Degree,0.25999,241,983,0.23256,0.28742
1996,17-29 y.,Rural regions,Intermediate School Degree,0.44104,483,983,0.40998,0.47209
1996,17-29 y.,Rural regions,Upper Secondary Degree,0.13754,136,983,0.11600,0.15908
1996,17-29 y.,Rural regions,Other Degree,0.02669,32,983,0.01661,0.03677
1996,17-29 y.,Rural regions,No School Degree Yet,0.09375,91,983,0.07552,0.11198
1996,30-45 y.,Urban regions,Secondary School Degree,0.34696,908,2819,0.32939,0.36454
1996,30-45 y.,Urban regions,Intermediate School Degree,0.28560,845,2819,0.26892,0.30228
1996,30-45 y.,Urban regions,Technical School Degree,0.05733,129,2819,0.04875,0.06592
1996,30-45 y.,Urban regions,Upper Secondary Degree,0.20889,510,2819,0.19388,0.22390
1996,30-45 y.,Urban regions,Other Degree,0.07632,321,2819,0.06652,0.08612
1996,30-45 y.,Urban regions,"Dropout, No School Degree",0.02225,106,2819,0.01680,0.02769
1996,30-45 y.,Rural regions,Secondary School Degree,0.34781,426,1477,0.32351,0.37211
1996,30-45 y.,Rural regions,Intermediate School Degree,0.44927,777,1477,0.42389,0.47465
1996,30-45 y.,Rural regions,Technical School Degree,0.03933,32,1477,0.02941,0.04925
1996,30-45 y.,Rural regions,Upper Secondary Degree,0.11461,168,1477,0.09836,0.13086
1996,30-45 y.,Rural regions,Other Degree,0.03070,74,1477,0.02190,0.03950
1996,46-65 y.,Urban regions,Secondary School Degree,0.57601,1193,2492,0.55661,0.59542
1996,46-65 y.,Urban regions,Intermediate School Degree,0.18458,387,2492,0.16935,0.19982
1996,46-65 y.,Urban regions,Technical School Degree,0.02318,38,2492,0.01727,0.02909
1996,46-65 y.,Urban regions,Upper Secondary Degree,0.10681,233,2492,0.09468,0.11894
1996,46-65 y.,Urban regions,Other Degree,0.07465,408,2492,0.06433,0.08497
1996,46-65 y.,Urban regions,"Dropout, No School Degree",0.02717,188,2492,0.02078,0.03355
1996,46-65 y.,Urban regions,No School Attended,0.00759,45,2492,0.00418,0.01100
1996,46-65 y.,Rural regions,Secondary School Degree,0.66044,831,1345,0.63513,0.68576
1996,46-65 y.,Rural regions,Intermediate School Degree,0.20266,303,1345,0.18117,0.22415
1996,46-65 y.,Rural regions,Upper Secondary Degree,0.07446,101,1345,0.06042,0.08849
1996,46-65 y.,Rural regions,Other Degree,0.02544,75,1345,0.01702,0.03386
1996,46-65 y.,Rural regions,"Dropout, No School Degree",0.01486,35,1345,0.00839,0.02133
1996,66 and older,Urban regions,Secondary School Degree,0.69656,698,993,0.66795,0.72517
1996,66 and older,Urban regions,Intermediate School Degree,0.18043,156,993,0.15650,0.20436
1996,66 and older,Urban regions,Upper Secondary Degree,0.07037,67,993,0.05445,0.08628
1996,66 and older,Urban regions,Other Degree,0.01882,40,993,0.01037,0.02728
1996,66 and older,Urban regions,"Dropout, No School Degree",0.01073,32,993,0.00432,0.01715
1996,66 and older,Rural regions,Secondary School Degree,0.78968,409,470,0.75280,0.82657
1996,66 and older,Rural regions,Intermediate School Degree,0.13244,61,470,0.10176,0.16311
1997,17-29 y.,Urban regions,Secondary School Degree,0.25287,525,1798,0.23277,0.27297
1997,17-29 y.,Urban regions,Intermediate School Degree,0.29037,530,1798,0.26938,0.31136
1997,17-29 y.,Urban regions,Technical School Degree,0.04569,69,1798,0.03604,0.05535
1997,17-29 y.,Urban regions,Upper Secondary Degree,0.22673,331,1798,0.20737,0.24609
1997,17-29 y.,Urban regions,Other Degree,0.05570,104,1798,0.04509,0.06630
1997,17-29 y.,Urban regions,"Dropout, No School Degree",0.01402,33,1798,0.00858,0.01946
1997,17-29 y.,Urban regions,No School Degree Yet,0.11381,206,1798,0.09913,0.12850
1997,17-29 y.,Rural regions,Secondary School Degree,0.24743,226,920,0.21953,0.27533
1997,17-29 y.,Rural regions,Intermediate School Degree,0.44073,459,920,0.40864,0.47283
1997,17-29 y.,Rural regions,Upper Secondary Degree,0.13941,129,920,0.11702,0.16181
1997,17-29 y.,Rural regions,No School Degree Yet,0.10360,106,920,0.08390,0.12330
1997,30-45 y.,Urban regions,Secondary School Degree,0.34051,895,2785,0.32290,0.35811
1997,30-45 y.,Urban regions,Intermediate School Degree,0.29749,854,2785,0.28051,0.31447
1997,30-45 y.,Urban regions,Technical School Degree,0.05848,137,2785,0.04976,0.06720
1997,30-45 y.,Urban regions,Upper Secondary Degree,0.20953,511,2785,0.19441,0.22465
1997,30-45 y.,Urban regions,Other Degree,0.07195,297,2785,0.06235,0.08155
1997,30-45 y.,Urban regions,"Dropout, No School Degree",0.01927,91,2785,0.01417,0.02438
1997,30-45 y.,Rural regions,Secondary School Degree,0.32479,402,1431,0.30052,0.34906
1997,30-45 y.,Rural regions,Intermediate School Degree,0.45506,751,1431,0.42925,0.48087
1997,30-45 y.,Rural regions,Technical School Degree,0.03934,32,1431,0.02926,0.04942
1997,30-45 y.,Rural regions,Upper Secondary Degree,0.12922,177,1431,0.11184,0.14661
1997,30-45 y.,Rural regions,Other Degree,0.03248,69,1431,0.02329,0.04167
1997,46-65 y.,Urban regions,Secondary School Degree,0.56827,1154,2450,0.54865,0.58789
1997,46-65 y.,Urban regions,Intermediate School Degree,0.18525,400,2450,0.16986,0.20064
1997,46-65 y.,Urban regions,Technical School Degree,0.02602,43,2450,0.01971,0.03232
1997,46-65 y.,Urban regions,Upper Secondary Degree,0.10630,237,2450,0.09409,0.11850
1997,46-65 y.,Urban regions,Other Degree,0.07563,388,2450,0.06516,0.08610
1997,46-65 y.,Urban regions,"Dropout, No School Degree",0.03041,186,2450,0.02360,0.03721
1997,46-65 y.,Urban regions,No School Attended,0.00813,42,2450,0.00458,0.01169
1997,46-65 y.,Rural regions,Secondary School Degree,0.65217,797,1318,0.62645,0.67790
1997,46-65 y.,Rural regions,Intermediate School Degree,0.21046,333,1318,0.18844,0.23247
1997,46-65 y.,Rural regions,Upper Secondary Degree,0.08117,116,1318,0.06642,0.09591
1997,46-65 y.,Rural regions,Other Degree,0.02651,72,1318,0.01783,0.03518
1997,66 and older,Urban regions,Secondary School Degree,0.70263,715,1014,0.67448,0.73078
1997,66 and older,Urban regions,Intermediate School Degree,0.17085,152,1014,0.14768,0.19403
1997,66 and older,Urban regions,Upper Secondary Degree,0.07000,68,1014,0.05429,0.08571
1997,66 and older,Urban regions,Other Degree,0.02037,46,1014,0.01167,0.02907
1997,66 and older,Urban regions,"Dropout, No School Degree",0.01208,33,1014,0.00535,0.01881
1997,66 and older,Rural regions,Secondary School Degree,0.80173,421,477,0.76592,0.83755
1997,66 and older,Rural regions,Intermediate School Degree,0.11417,56,477,0.08560,0.14274
1998,17-29 y.,Urban regions,Secondary School Degree,0.24566,518,1868,0.22613,0.26519
1998,17-29 y.,Urban regions,Intermediate School Degree,0.29421,556,1868,0.27354,0.31488
1998,17-29 y.,Urban regions,Technical School Degree,0.04990,86,1868,0.04002,0.05977
1998,17-29 y.,Urban regions,Upper Secondary Degree,0.22882,360,1868,0.20976,0.24787
1998,17-29 y.,Urban regions,Other Degree,0.04975,98,1868,0.03988,0.05961
1998,17-29 y.,Urban regions,"Dropout, No School Degree",0.01288,33,1868,0.00776,0.01799
1998,17-29 y.,Urban regions,No School Degree Yet,0.11826,217,1868,0.10361,0.13291
1998,17-29 y.,Rural regions,Secondary School Degree,0.24575,237,957,0.21846,0.27304
1998,17-29 y.,Rural regions,Intermediate School Degree,0.45705,472,957,0.42548,0.48863
1998,17-29 y.,Rural regions,Upper Secondary Degree,0.13117,136,957,0.10977,0.15257
1998,17-29 y.,Rural regions,No School Degree Yet,0.10387,112,957,0.08453,0.12321
1998,30-45 y.,Urban regions,Secondary School Degree,0.32097,942,3012,0.30429,0.33765
1998,30-45 y.,Urban regions,Intermediate School Degree,0.30439,952,3012,0.28795,0.32082
1998,30-45 y.,Urban regions,Technical School Degree,0.06282,156,3012,0.05415,0.07148
1998,30-45 y.,Urban regions,Upper Secondary Degree,0.21957,605,3012,0.20479,0.23436
1998,30-45 y.,Urban regions,Other Degree,0.07083,278,3012,0.06167,0.07999
1998,30-45 y.,Urban regions,"Dropout, No School Degree",0.01850,79,3012,0.01369,0.02332
1998,30-45 y.,Rural regions,Secondary School Degree,0.30614,444,1566,0.28331,0.32898
1998,30-45 y.,Rural regions,Intermediate School Degree,0.47748,824,1566,0.45273,0.50222
1998,30-45 y.,Rural regions,Technical School Degree,0.03635,37,1566,0.02707,0.04562
1998,30-45 y.,Rural regions,Upper Secondary Degree,0.13049,196,1566,0.11380,0.14717
1998,30-45 y.,Rural regions,Other Degree,0.03212,65,1566,0.02338,0.04086
1998,46-65 y.,Urban regions,Secondary School Degree,0.54975,1313,2699,0.53098,0.56852
1998,46-65 y.,Urban regions,Intermediate School Degree,0.18374,457,2699,0.16913,0.19835
1998,46-65 y.,Urban regions,Technical School Degree,0.03029,56,2699,0.02382,0.03676
1998,46-65 y.,Urban regions,Upper Secondary Degree,0.11034,272,2699,0.09851,0.12216
1998,46-65 y.,Urban regions,Other Degree,0.08301,384,2699,0.07260,0.09342
1998,46-65 y.,Urban regions,"Dropout, No School Degree",0.03368,178,2699,0.02687,0.04049
1998,46-65 y.,Urban regions,No School Attended,0.00840,39,2699,0.00495,0.01184
1998,46-65 y.,Rural regions,Secondary School Degree,0.62997,878,1464,0.60523,0.65471
1998,46-65 y.,Rural regions,Intermediate School Degree,0.22009,375,1464,0.19886,0.24132
1998,46-65 y.,Rural regions,Upper Secondary Degree,0.08969,139,1464,0.07505,0.10433
1998,46-65 y.,Rural regions,Other Degree,0.03025,72,1464,0.02148,0.03903
1998,66 and older,Urban regions,Secondary School Degree,0.69913,798,1142,0.67252,0.72574
1998,66 and older,Urban regions,Intermediate School Degree,0.16813,176,1142,0.14643,0.18983
1998,66 and older,Urban regions,Upper Secondary Degree,0.07149,81,1142,0.05654,0.08644
1998,66 and older,Urban regions,Other Degree,0.02382,51,1142,0.01498,0.03267
1998,66 and older,Urban regions,"Dropout, No School Degree",0.01451,36,1142,0.00757,0.02145
1998,66 and older,Rural regions,Secondary School Degree,0.79976,476,542,0.76604,0.83348
1998,66 and older,Rural regions,Intermediate School Degree,0.11572,66,542,0.08877,0.14268
1999,17-29 y.,Urban regions,Secondary School Degree,0.25305,493,1773,0.23281,0.27330
1999,17-29 y.,Urban regions,Intermediate School Degree,0.29616,527,1773,0.27490,0.31742
1999,17-29 y.,Urban regions,Technical School Degree,0.04624,79,1773,0.03646,0.05602
1999,17-29 y.,Urban regions,Upper Secondary Degree,0.22364,355,1773,0.20424,0.24305
1999,17-29 y.,Urban regions,Other Degree,0.04232,79,1773,0.03295,0.05170
1999,17-29 y.,Urban regions,"Dropout, No School Degree",0.01683,34,1773,0.01084,0.02282
1999,17-29 y.,Urban regions,No School Degree Yet,0.12112,206,1773,0.10593,0.13631
1999,17-29 y.,Rural regions,Secondary School Degree,0.24912,224,925,0.22123,0.27701
1999,17-29 y.,Rural regions,Intermediate School Degree,0.46709,455,925,0.43492,0.49926
1999,17-29 y.,Rural regions,Upper Secondary Degree,0.12674,139,925,0.10529,0.14819
1999,17-29 y.,Rural regions,No School Degree Yet,0.09836,107,925,0.07916,0.11756
1999,30-45 y.,Urban regions,Secondary School Degree,0.31445,923,2978,0.29777,0.33113
1999,30-45 y.,Urban regions,Intermediate School Degree,0.30119,957,2978,0.28471,0.31767
1999,30-45 y.,Urban regions,Technical School Degree,0.05647,147,2978,0.04818,0.06476
1999,30-45 y.,Urban regions,Upper Secondary Degree,0.23259,606,2978,0.21741,0.24777
1999,30-45 y.,Urban regions,Other Degree,0.07367,267,2978,0.06429,0.08306
1999,30-45 y.,Urban regions,"Dropout, No School Degree",0.01876,78,2978,0.01389,0.02364
1999,30-45 y.,Rural regions,Secondary School Degree,0.29785,430,1558,0.27513,0.32056
1999,30-45 y.,Rural regions,Intermediate School Degree,0.48114,827,1558,0.45633,0.50596
1999,30-45 y.,Rural regions,Technical School Degree,0.04351,42,1558,0.03338,0.05365
1999,30-45 y.,Rural regions,Upper Secondary Degree,0.13214,202,1558,0.11532,0.14897
1999,30-45 y.,Rural regions,Other Degree,0.02886,57,1558,0.02054,0.03717
1999,46-65 y.,Urban regions,Secondary School Degree,0.54317,1277,2645,0.52419,0.56216
1999,46-65 y.,Urban regions,Intermediate School Degree,0.18614,463,2645,0.17130,0.20098
1999,46-65 y.,Urban regions,Technical School Degree,0.03139,60,2645,0.02475,0.03804
1999,46-65 y.,Urban regions,Upper Secondary Degree,0.11148,274,2645,0.09949,0.12348
1999,46-65 y.,Urban regions,Other Degree,0.08443,361,2645,0.07384,0.09503
1999,46-65 y.,Urban regions,"Dropout, No School Degree",0.03527,171,2645,0.02824,0.04230
1999,46-65 y.,Urban regions,No School Attended,0.00729,39,2645,0.00405,0.01053
1999,46-65 y.,Rural regions,Secondary School Degree,0.62302,854,1456,0.59811,0.64792
1999,46-65 y.,Rural regions,Intermediate School Degree,0.23676,392,1456,0.21492,0.25860
1999,46-65 y.,Rural regions,Upper Secondary Degree,0.08827,143,1456,0.07369,0.10284
1999,46-65 y.,Rural regions,Other Degree,0.03024,67,1456,0.02144,0.03904
1999,66 and older,Urban regions,Secondary School Degree,0.69741,797,1142,0.67076,0.72407
1999,66 and older,Urban regions,Intermediate School Degree,0.15426,166,1142,0.13330,0.17522
1999,66 and older,Urban regions,Upper Secondary Degree,0.07843,86,1142,0.06283,0.09403
1999,66 and older,Urban regions,Other Degree,0.02601,51,1142,0.01678,0.03525
1999,66 and older,Urban regions,"Dropout, No School Degree",0.01706,42,1142,0.00955,0.02458
1999,66 and older,Rural regions,Secondary School Degree,0.79164,487,549,0.75764,0.82565
1999,66 and older,Rural regions,Intermediate School Degree,0.11477,62,549,0.08808,0.14146
2000,17-29 y.,Urban regions,Secondary School Degree,0.22953,687,2910,0.21424,0.24481
2000,17-29 y.,Urban regions,Intermediate School Degree,0.30112,897,2910,0.28445,0.31779
2000,17-29 y.,Urban regions,Technical School Degree,0.05621,155,2910,0.04784,0.06458
2000,17-29 y.,Urban regions,Upper Secondary Degree,0.25194,687,2910,0.23617,0.26772
2000,17-29 y.,Urban regions,Other Degree,0.05010,136,2910,0.04218,0.05803
2000,17-29 y.,Urban regions,"Dropout, No School Degree",0.01170,32,2910,0.00779,0.01560
2000,17-29 y.,Urban regions,No School Degree Yet,0.09940,316,2910,0.08853,0.11027
2000,17-29 y.,Rural regions,Secondary School Degree,0.24372,370,1647,0.22298,0.26446
2000,17-29 y.,Rural regions,Intermediate School Degree,0.43635,739,1647,0.41240,0.46031
2000,17-29 y.,Rural regions,Technical School Degree,0.03849,52,1647,0.02920,0.04779
2000,17-29 y.,Rural regions,Upper Secondary Degree,0.14420,267,1647,0.12723,0.16117
2000,17-29 y.,Rural regions,Other Degree,0.03157,50,1647,0.02312,0.04002
2000,17-29 y.,Rural regions,No School Degree Yet,0.09491,169,1647,0.08075,0.10907
2000,30-45 y.,Urban regions,Secondary School Degree,0.29736,1597,5382,0.28515,0.30957
