year,migback,sampreg,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Direct migration background,West,Other Degree,0.40442,1341,3122,0.38720,0.42164
2000,Direct migration background,West,"Dropout, No School Degree",0.09357,309,3122,0.08335,0.10379
2000,Direct migration background,West,No School Degree Yet,0.01819,61,3122,0.01351,0.02288
2000,Direct migration background,East,Secondary School Degree,0.49314,66,98,0.39365,0.59264
2000,Direct migration background,East,Other Degree,0.17722,32,98,0.10123,0.25322
2000,Indirect migration background,West,Secondary School Degree,0.37857,318,766,0.34419,0.41294
2000,Indirect migration background,West,Intermediate School Degree,0.30222,231,766,0.26968,0.33476
2000,Indirect migration background,West,Technical School Degree,0.04711,32,766,0.03210,0.06213
2000,Indirect migration background,West,Upper Secondary Degree,0.15233,122,766,0.12686,0.17779
2000,Indirect migration background,West,No School Degree Yet,0.07859,63,766,0.05952,0.09766
2001,No migration background,West,Secondary School Degree,0.48597,6009,12888,0.47734,0.49460
2001,No migration background,West,Intermediate School Degree,0.25608,3483,12888,0.24855,0.26362
2001,No migration background,West,Technical School Degree,0.05804,752,12888,0.05401,0.06208
2001,No migration background,West,Upper Secondary Degree,0.17170,2231,12888,0.16519,0.17821
2001,No migration background,West,Other Degree,0.00579,65,12888,0.00448,0.00710
2001,No migration background,West,"Dropout, No School Degree",0.00602,68,12888,0.00468,0.00735
2001,No migration background,West,No School Degree Yet,0.01640,280,12888,0.01421,0.01859
2001,No migration background,East,Secondary School Degree,0.35348,1640,5242,0.34054,0.36643
2001,No migration background,East,Intermediate School Degree,0.43791,2441,5242,0.42448,0.45135
2001,No migration background,East,Technical School Degree,0.02170,101,5242,0.01775,0.02564
2001,No migration background,East,Upper Secondary Degree,0.15260,874,5242,0.14286,0.16233
2001,No migration background,East,Other Degree,0.00776,38,5242,0.00538,0.01013
2001,No migration background,East,No School Degree Yet,0.02258,148,5242,0.01856,0.02660
2001,Direct migration background,West,Secondary School Degree,0.25203,725,2753,0.23581,0.26825
2001,Direct migration background,West,Intermediate School Degree,0.10343,260,2753,0.09205,0.11481
2001,Direct migration background,West,Technical School Degree,0.03014,70,2753,0.02375,0.03653
2001,Direct migration background,West,Upper Secondary Degree,0.09494,210,2753,0.08398,0.10589
2001,Direct migration background,West,Other Degree,0.42985,1226,2753,0.41135,0.44835
2001,Direct migration background,West,"Dropout, No School Degree",0.07000,218,2753,0.06046,0.07953
2001,Direct migration background,West,No School Degree Yet,0.01721,44,2753,0.01235,0.02207
2001,Direct migration background,East,Secondary School Degree,0.52688,60,60,0.39948,0.65428
2001,Indirect migration background,West,Secondary School Degree,0.37432,287,702,0.33850,0.41015
2001,Indirect migration background,West,Intermediate School Degree,0.28464,202,702,0.25124,0.31805
2001,Indirect migration background,West,Technical School Degree,0.04729,32,702,0.03158,0.06301
2001,Indirect migration background,West,Upper Secondary Degree,0.16547,120,702,0.13797,0.19298
2001,Indirect migration background,West,No School Degree Yet,0.08714,61,702,0.06626,0.10802
2002,No migration background,West,Secondary School Degree,0.48862,5803,14065,0.48036,0.49689
2002,No migration background,West,Intermediate School Degree,0.25823,3795,14065,0.25100,0.26547
2002,No migration background,West,Technical School Degree,0.05683,883,14065,0.05301,0.06066
2002,No migration background,West,Upper Secondary Degree,0.16845,3113,14065,0.16226,0.17463
2002,No migration background,West,Other Degree,0.00595,75,14065,0.00468,0.00722
2002,No migration background,West,"Dropout, No School Degree",0.00583,62,14065,0.00457,0.00708
2002,No migration background,West,No School Degree Yet,0.01609,334,14065,0.01401,0.01817
2002,No migration background,East,Secondary School Degree,0.34691,1545,5223,0.33400,0.35982
2002,No migration background,East,Intermediate School Degree,0.44933,2398,5223,0.43584,0.46283
2002,No migration background,East,Technical School Degree,0.02053,103,5223,0.01668,0.02437
2002,No migration background,East,Upper Secondary Degree,0.14874,994,5223,0.13909,0.15839
2002,No migration background,East,Other Degree,0.00704,33,5223,0.00478,0.00931
2002,No migration background,East,No School Degree Yet,0.02315,150,5223,0.01907,0.02723
2002,Direct migration background,West,Secondary School Degree,0.24949,664,2636,0.23297,0.26601
2002,Direct migration background,West,Intermediate School Degree,0.10310,255,2636,0.09149,0.11471
2002,Direct migration background,West,Technical School Degree,0.02997,69,2636,0.02346,0.03648
2002,Direct migration background,West,Upper Secondary Degree,0.08780,219,2636,0.07700,0.09861
2002,Direct migration background,West,Other Degree,0.43391,1180,2636,0.41499,0.45283
2002,Direct migration background,West,"Dropout, No School Degree",0.07105,199,2636,0.06124,0.08086
2002,Direct migration background,West,No School Degree Yet,0.02249,50,2636,0.01683,0.02815
2002,Direct migration background,East,Secondary School Degree,0.50343,57,57,0.37248,0.63439
2002,Indirect migration background,West,Secondary School Degree,0.36033,248,704,0.32484,0.39582
2002,Indirect migration background,West,Intermediate School Degree,0.29536,205,704,0.26163,0.32908
2002,Indirect migration background,West,Technical School Degree,0.05150,34,704,0.03516,0.06784
2002,Indirect migration background,West,Upper Secondary Degree,0.14999,141,704,0.12360,0.17639
2002,Indirect migration background,West,No School Degree Yet,0.11033,76,704,0.08717,0.13349
2003,No migration background,West,Secondary School Degree,0.47793,5478,13417,0.46948,0.48638
2003,No migration background,West,Intermediate School Degree,0.25862,3617,13417,0.25121,0.26603
2003,No migration background,West,Technical School Degree,0.05831,845,13417,0.05434,0.06227
2003,No migration background,West,Upper Secondary Degree,0.17521,2994,13417,0.16878,0.18164
2003,No migration background,West,Other Degree,0.00631,76,13417,0.00497,0.00765
2003,No migration background,West,"Dropout, No School Degree",0.00676,68,13417,0.00537,0.00815
2003,No migration background,West,No School Degree Yet,0.01686,339,13417,0.01468,0.01904
2003,No migration background,East,Secondary School Degree,0.33314,1482,5130,0.32024,0.34604
2003,No migration background,East,Intermediate School Degree,0.45772,2361,5130,0.44409,0.47136
2003,No migration background,East,Technical School Degree,0.02230,108,5130,0.01826,0.02635
2003,No migration background,East,Upper Secondary Degree,0.15070,987,5130,0.14091,0.16050
2003,No migration background,East,Other Degree,0.00753,34,5130,0.00517,0.00990
2003,No migration background,East,No School Degree Yet,0.02356,158,5130,0.01941,0.02771
2003,Direct migration background,West,Secondary School Degree,0.24689,631,2472,0.22989,0.26389
2003,Direct migration background,West,Intermediate School Degree,0.09955,238,2472,0.08775,0.11136
2003,Direct migration background,West,Technical School Degree,0.03399,68,2472,0.02684,0.04113
2003,Direct migration background,West,Upper Secondary Degree,0.09218,206,2472,0.08077,0.10359
2003,Direct migration background,West,Other Degree,0.43425,1101,2472,0.41470,0.45379
2003,Direct migration background,West,"Dropout, No School Degree",0.07025,178,2472,0.06017,0.08033
2003,Direct migration background,West,No School Degree Yet,0.02137,50,2472,0.01567,0.02707
2003,Direct migration background,East,Secondary School Degree,0.56208,53,53,0.42723,0.69693
2003,Indirect migration background,West,Secondary School Degree,0.37934,244,686,0.34300,0.41567
2003,Indirect migration background,West,Intermediate School Degree,0.29623,198,686,0.26204,0.33042
2003,Indirect migration background,West,Technical School Degree,0.05018,36,686,0.03383,0.06653
2003,Indirect migration background,West,Upper Secondary Degree,0.14381,141,686,0.11753,0.17008
2003,Indirect migration background,West,No School Degree Yet,0.09071,67,686,0.06920,0.11221
2004,No migration background,West,Secondary School Degree,0.47487,5220,13019,0.46629,0.48345
2004,No migration background,West,Intermediate School Degree,0.25930,3539,13019,0.25177,0.26683
2004,No migration background,West,Technical School Degree,0.05825,838,13019,0.05423,0.06227
2004,No migration background,West,Upper Secondary Degree,0.17603,2947,13019,0.16949,0.18257
2004,No migration background,West,Other Degree,0.00679,73,13019,0.00538,0.00820
2004,No migration background,West,"Dropout, No School Degree",0.00708,65,13019,0.00564,0.00852
2004,No migration background,West,No School Degree Yet,0.01769,337,13019,0.01542,0.01995
2004,No migration background,East,Secondary School Degree,0.32979,1412,4999,0.31675,0.34282
2004,No migration background,East,Intermediate School Degree,0.45588,2287,4999,0.44207,0.46969
2004,No migration background,East,Technical School Degree,0.02290,110,4999,0.01875,0.02705
2004,No migration background,East,Upper Secondary Degree,0.15386,990,4999,0.14386,0.16386
2004,No migration background,East,Other Degree,0.00902,39,4999,0.00640,0.01165
2004,No migration background,East,No School Degree Yet,0.02351,161,4999,0.01931,0.02771
2004,Direct migration background,West,Secondary School Degree,0.24268,607,2388,0.22548,0.25988
2004,Direct migration background,West,Intermediate School Degree,0.10093,229,2388,0.08884,0.11301
2004,Direct migration background,West,Technical School Degree,0.03194,65,2388,0.02489,0.03899
2004,Direct migration background,West,Upper Secondary Degree,0.08461,203,2388,0.07344,0.09577
2004,Direct migration background,West,Other Degree,0.44134,1051,2388,0.42142,0.46126
2004,Direct migration background,West,"Dropout, No School Degree",0.07181,171,2388,0.06145,0.08216
2004,Direct migration background,West,No School Degree Yet,0.02572,62,2388,0.01937,0.03207
2004,Direct migration background,East,Secondary School Degree,0.56495,51,51,0.42753,0.70237
2004,Indirect migration background,West,Secondary School Degree,0.36504,242,693,0.32916,0.40091
2004,Indirect migration background,West,Intermediate School Degree,0.28188,195,693,0.24836,0.31540
2004,Indirect migration background,West,Technical School Degree,0.04793,36,693,0.03202,0.06385
2004,Indirect migration background,West,Upper Secondary Degree,0.15141,144,693,0.12470,0.17812
2004,Indirect migration background,West,No School Degree Yet,0.11493,76,693,0.09117,0.13869
2005,No migration background,West,Secondary School Degree,0.46119,4899,12405,0.45242,0.46996
2005,No migration background,West,Intermediate School Degree,0.26383,3385,12405,0.25608,0.27159
2005,No migration background,West,Technical School Degree,0.05792,803,12405,0.05381,0.06203
2005,No migration background,West,Upper Secondary Degree,0.18044,2814,12405,0.17367,0.18721
2005,No migration background,West,Other Degree,0.00733,79,12405,0.00583,0.00883
2005,No migration background,West,"Dropout, No School Degree",0.00752,61,12405,0.00600,0.00904
2005,No migration background,West,No School Degree Yet,0.02178,364,12405,0.01921,0.02434
2005,No migration background,East,Secondary School Degree,0.31176,1327,4794,0.29865,0.32488
2005,No migration background,East,Intermediate School Degree,0.45826,2192,4794,0.44415,0.47236
2005,No migration background,East,Technical School Degree,0.02690,114,4794,0.02232,0.03149
2005,No migration background,East,Upper Secondary Degree,0.16351,984,4794,0.15304,0.17398
2005,No migration background,East,Other Degree,0.00862,34,4794,0.00600,0.01124
2005,No migration background,East,No School Degree Yet,0.02523,143,4794,0.02079,0.02967
2005,Direct migration background,West,Secondary School Degree,0.23460,546,2213,0.21695,0.25226
2005,Direct migration background,West,Intermediate School Degree,0.10804,222,2213,0.09511,0.12098
2005,Direct migration background,West,Technical School Degree,0.02979,59,2213,0.02271,0.03688
2005,Direct migration background,West,Upper Secondary Degree,0.08264,192,2213,0.07116,0.09411
2005,Direct migration background,West,Other Degree,0.44770,979,2213,0.42697,0.46842
2005,Direct migration background,West,"Dropout, No School Degree",0.07513,160,2213,0.06415,0.08612
2005,Direct migration background,West,No School Degree Yet,0.02138,55,2213,0.01535,0.02741
2005,Direct migration background,East,Secondary School Degree,0.47302,50,50,0.33322,0.61281
2005,Indirect migration background,West,Secondary School Degree,0.34744,244,709,0.31236,0.38251
2005,Indirect migration background,West,Intermediate School Degree,0.29799,193,709,0.26430,0.33168
2005,Indirect migration background,West,Technical School Degree,0.04783,39,709,0.03211,0.06355
2005,Indirect migration background,West,Upper Secondary Degree,0.14773,145,709,0.12159,0.17387
2005,Indirect migration background,West,No School Degree Yet,0.11805,88,709,0.09428,0.14181
2006,No migration background,West,Secondary School Degree,0.44675,5374,13583,0.43839,0.45511
2006,No migration background,West,Intermediate School Degree,0.26820,3703,13583,0.26075,0.27565
2006,No migration background,West,Technical School Degree,0.05979,888,13583,0.05580,0.06377
2006,No migration background,West,Upper Secondary Degree,0.19043,3070,13583,0.18383,0.19703
2006,No migration background,West,Other Degree,0.00809,100,13583,0.00658,0.00960
2006,No migration background,West,"Dropout, No School Degree",0.00687,64,13583,0.00548,0.00826
2006,No migration background,West,No School Degree Yet,0.01988,384,13583,0.01753,0.02223
2006,No migration background,East,Secondary School Degree,0.30668,1417,5095,0.29401,0.31934
2006,No migration background,East,Intermediate School Degree,0.45892,2329,5095,0.44524,0.47260
2006,No migration background,East,Technical School Degree,0.02432,119,5095,0.02009,0.02855
2006,No migration background,East,Upper Secondary Degree,0.16717,1040,5095,0.15692,0.17742
2006,No migration background,East,Other Degree,0.01306,49,5095,0.00994,0.01617
2006,No migration background,East,No School Degree Yet,0.02315,141,5095,0.01902,0.02728
2006,Direct migration background,West,Secondary School Degree,0.23532,528,2211,0.21764,0.25301
2006,Direct migration background,West,Intermediate School Degree,0.10102,227,2211,0.08846,0.11359
2006,Direct migration background,West,Technical School Degree,0.02890,62,2211,0.02192,0.03589
2006,Direct migration background,West,Upper Secondary Degree,0.08614,201,2211,0.07444,0.09784
2006,Direct migration background,West,Other Degree,0.46193,1012,2211,0.44114,0.48271
2006,Direct migration background,West,"Dropout, No School Degree",0.07005,143,2211,0.05941,0.08069
2006,Direct migration background,West,No School Degree Yet,0.01599,38,2211,0.01076,0.02122
2006,Direct migration background,East,Secondary School Degree,0.38800,48,48,0.24868,0.52731
2006,Indirect migration background,West,Secondary School Degree,0.35167,245,725,0.31689,0.38645
2006,Indirect migration background,West,Intermediate School Degree,0.27264,197,725,0.24020,0.30508
2006,Indirect migration background,West,Technical School Degree,0.06448,50,725,0.04659,0.08237
2006,Indirect migration background,West,Upper Secondary Degree,0.15489,150,725,0.12854,0.18125
2006,Indirect migration background,West,No School Degree Yet,0.11299,83,725,0.08992,0.13605
2007,No migration background,West,Secondary School Degree,0.43179,4880,12681,0.42317,0.44041
2007,No migration background,West,Intermediate School Degree,0.26861,3476,12681,0.26090,0.27633
2007,No migration background,West,Technical School Degree,0.06290,837,12681,0.05868,0.06713
2007,No migration background,West,Upper Secondary Degree,0.19937,2969,12681,0.19242,0.20633
2007,No migration background,West,Other Degree,0.00818,97,12681,0.00662,0.00975
2007,No migration background,West,"Dropout, No School Degree",0.00637,60,12681,0.00498,0.00775
2007,No migration background,West,No School Degree Yet,0.02276,362,12681,0.02017,0.02536
2007,No migration background,East,Secondary School Degree,0.29938,1307,4822,0.28646,0.31231
2007,No migration background,East,Intermediate School Degree,0.45643,2188,4822,0.44237,0.47049
2007,No migration background,East,Technical School Degree,0.02618,122,4822,0.02167,0.03068
2007,No migration background,East,Upper Secondary Degree,0.17474,1022,4822,0.16402,0.18546
2007,No migration background,East,Other Degree,0.01028,39,4822,0.00743,0.01312
2007,No migration background,East,No School Degree Yet,0.02683,144,4822,0.02227,0.03139
2007,Direct migration background,West,Secondary School Degree,0.23737,470,1957,0.21851,0.25622
2007,Direct migration background,West,Intermediate School Degree,0.09966,208,1957,0.08639,0.11294
2007,Direct migration background,West,Technical School Degree,0.02792,55,1957,0.02062,0.03522
2007,Direct migration background,West,Upper Secondary Degree,0.08894,197,1957,0.07632,0.10155
2007,Direct migration background,West,Other Degree,0.45881,901,1957,0.43673,0.48090
2007,Direct migration background,West,"Dropout, No School Degree",0.06963,126,1957,0.05835,0.08091
2007,Direct migration background,East,Secondary School Degree,0.39343,42,42,0.24390,0.54296
2007,Indirect migration background,West,Secondary School Degree,0.34378,229,698,0.30852,0.37905
2007,Indirect migration background,West,Intermediate School Degree,0.28374,185,698,0.25028,0.31721
2007,Indirect migration background,West,Technical School Degree,0.04935,40,698,0.03327,0.06543
2007,Indirect migration background,West,Upper Secondary Degree,0.18085,157,698,0.15227,0.20942
2007,Indirect migration background,West,No School Degree Yet,0.10088,87,698,0.07852,0.12324
2008,No migration background,West,Secondary School Degree,0.42538,4543,11902,0.41650,0.43426
2008,No migration background,West,Intermediate School Degree,0.27276,3284,11902,0.26476,0.28076
2008,No migration background,West,Technical School Degree,0.06240,798,11902,0.05805,0.06675
2008,No migration background,West,Upper Secondary Degree,0.20285,2795,11902,0.19562,0.21007
2008,No migration background,West,Other Degree,0.00814,87,11902,0.00652,0.00975
2008,No migration background,West,"Dropout, No School Degree",0.00600,54,11902,0.00461,0.00739
2008,No migration background,West,No School Degree Yet,0.02247,341,11902,0.01981,0.02514
2008,No migration background,East,Secondary School Degree,0.29242,1235,4546,0.27919,0.30564
2008,No migration background,East,Intermediate School Degree,0.46638,2086,4546,0.45188,0.48088
2008,No migration background,East,Technical School Degree,0.03150,120,4546,0.02642,0.03657
2008,No migration background,East,Upper Secondary Degree,0.17380,964,4546,0.16279,0.18482
2008,No migration background,East,Other Degree,0.00881,34,4546,0.00609,0.01153
2008,No migration background,East,No School Degree Yet,0.02182,107,4546,0.01758,0.02607
2008,Direct migration background,West,Secondary School Degree,0.24614,433,1761,0.22602,0.26627
2008,Direct migration background,West,Intermediate School Degree,0.10399,193,1761,0.08973,0.11825
2008,Direct migration background,West,Technical School Degree,0.03485,55,1761,0.02629,0.04342
2008,Direct migration background,West,Upper Secondary Degree,0.09109,178,1761,0.07765,0.10454
2008,Direct migration background,West,Other Degree,0.44723,793,1761,0.42400,0.47046
2008,Direct migration background,West,"Dropout, No School Degree",0.06785,109,1761,0.05610,0.07960
2008,Direct migration background,East,Secondary School Degree,0.37645,33,33,0.20858,0.54432
2008,Indirect migration background,West,Secondary School Degree,0.33984,224,684,0.30432,0.37536
2008,Indirect migration background,West,Intermediate School Degree,0.26615,182,684,0.23300,0.29929
2008,Indirect migration background,West,Technical School Degree,0.05487,40,684,0.03779,0.07195
2008,Indirect migration background,West,Upper Secondary Degree,0.18130,148,684,0.15240,0.21019
2008,Indirect migration background,West,No School Degree Yet,0.12253,90,684,0.09793,0.14712
2009,No migration background,West,Secondary School Degree,0.41289,4167,11124,0.40374,0.42204
2009,No migration background,West,Intermediate School Degree,0.27500,3081,11124,0.26671,0.28330
2009,No migration background,West,Technical School Degree,0.06693,758,11124,0.06229,0.07158
2009,No migration background,West,Upper Secondary Degree,0.20924,2663,11124,0.20168,0.21680
2009,No migration background,West,Other Degree,0.00787,81,11124,0.00623,0.00951
2009,No migration background,West,"Dropout, No School Degree",0.00573,46,11124,0.00433,0.00713
2009,No migration background,West,No School Degree Yet,0.02233,328,11124,0.01959,0.02508
2009,No migration background,East,Secondary School Degree,0.27904,1161,4278,0.26560,0.29248
2009,No migration background,East,Intermediate School Degree,0.47119,1994,4278,0.45623,0.48615
2009,No migration background,East,Technical School Degree,0.03410,115,4278,0.02866,0.03954
2009,No migration background,East,Upper Secondary Degree,0.18394,934,4278,0.17233,0.19556
2009,No migration background,East,No School Degree Yet,0.01886,74,4278,0.01478,0.02294
2009,Direct migration background,West,Secondary School Degree,0.25087,379,1527,0.22912,0.27262
2009,Direct migration background,West,Intermediate School Degree,0.10139,167,1527,0.08624,0.11653
2009,Direct migration background,West,Technical School Degree,0.03336,51,1527,0.02435,0.04237
2009,Direct migration background,West,Upper Secondary Degree,0.09332,159,1527,0.07873,0.10792
2009,Direct migration background,West,Other Degree,0.43334,671,1527,0.40848,0.45820
2009,Direct migration background,West,"Dropout, No School Degree",0.07227,100,1527,0.05928,0.08526
2009,Direct migration background,East,Secondary School Degree,0.40506,31,31,0.22939,0.58073
2009,Indirect migration background,West,Secondary School Degree,0.32247,204,618,0.28559,0.35935
2009,Indirect migration background,West,Intermediate School Degree,0.27144,168,618,0.23635,0.30653
2009,Indirect migration background,West,Technical School Degree,0.06195,36,618,0.04293,0.08097
2009,Indirect migration background,West,Upper Secondary Degree,0.20017,133,618,0.16860,0.23174
2009,Indirect migration background,West,No School Degree Yet,0.11665,77,618,0.09132,0.14197
2010,No migration background,West,Secondary School Degree,0.40010,4804,14591,0.39215,0.40805
2010,No migration background,West,Intermediate School Degree,0.27996,4338,14591,0.27267,0.28724
2010,No migration background,West,Technical School Degree,0.06898,1060,14591,0.06487,0.07310
2010,No migration background,West,Upper Secondary Degree,0.21491,3728,14591,0.20824,0.22157
2010,No migration background,West,Other Degree,0.00728,111,14591,0.00590,0.00866
2010,No migration background,West,"Dropout, No School Degree",0.00582,109,14591,0.00458,0.00705
2010,No migration background,West,No School Degree Yet,0.02296,441,14591,0.02053,0.02539
2010,No migration background,East,Secondary School Degree,0.26909,1180,5197,0.25703,0.28115
2010,No migration background,East,Intermediate School Degree,0.47982,2526,5197,0.46624,0.49341
2010,No migration background,East,Technical School Degree,0.03471,145,5197,0.02974,0.03969
2010,No migration background,East,Upper Secondary Degree,0.19115,1186,5197,0.18046,0.20184
2010,No migration background,East,Other Degree,0.00789,39,5197,0.00549,0.01030
2010,No migration background,East,"Dropout, No School Degree",0.00554,36,5197,0.00353,0.00756
2010,No migration background,East,No School Degree Yet,0.01178,85,5197,0.00885,0.01472
2010,Direct migration background,West,Secondary School Degree,0.22592,555,2794,0.21041,0.24143
2010,Direct migration background,West,Intermediate School Degree,0.09937,307,2794,0.08827,0.11046
2010,Direct migration background,West,Technical School Degree,0.03084,89,2794,0.02442,0.03725
2010,Direct migration background,West,Upper Secondary Degree,0.09145,256,2794,0.08076,0.10214
2010,Direct migration background,West,Other Degree,0.47180,1350,2794,0.45329,0.49031
2010,Direct migration background,West,"Dropout, No School Degree",0.06743,199,2794,0.05813,0.07673
2010,Direct migration background,West,No School Degree Yet,0.01260,38,2794,0.00847,0.01674
2010,Direct migration background,East,Secondary School Degree,0.34861,33,92,0.25070,0.44652
2010,Direct migration background,East,Other Degree,0.32943,59,92,0.23286,0.42600
2010,Indirect migration background,West,Secondary School Degree,0.30788,299,979,0.27895,0.33681
2010,Indirect migration background,West,Intermediate School Degree,0.24189,263,979,0.21505,0.26873
2010,Indirect migration background,West,Technical School Degree,0.07213,69,979,0.05591,0.08834
2010,Indirect migration background,West,Upper Secondary Degree,0.21693,205,979,0.19109,0.24276
2010,Indirect migration background,West,No School Degree Yet,0.12420,143,979,0.10353,0.14488
2011,No migration background,West,Secondary School Degree,0.39084,5914,17598,0.38363,0.39805
2011,No migration background,West,Intermediate School Degree,0.27460,5118,17598,0.26801,0.28120
2011,No migration background,West,Technical School Degree,0.06830,1273,17598,0.06457,0.07202
2011,No migration background,West,Upper Secondary Degree,0.22526,4412,17598,0.21909,0.23143
2011,No migration background,West,Other Degree,0.00952,155,17598,0.00809,0.01096
2011,No migration background,West,"Dropout, No School Degree",0.00819,151,17598,0.00686,0.00952
2011,No migration background,West,No School Degree Yet,0.02329,575,17598,0.02106,0.02552
2011,No migration background,East,Secondary School Degree,0.25963,1380,5987,0.24852,0.27073
2011,No migration background,East,Intermediate School Degree,0.48499,2899,5987,0.47233,0.49765
2011,No migration background,East,Technical School Degree,0.03251,170,5987,0.02801,0.03700
2011,No migration background,East,Upper Secondary Degree,0.19099,1321,5987,0.18103,0.20094
2011,No migration background,East,Other Degree,0.01094,62,5987,0.00831,0.01358
2011,No migration background,East,"Dropout, No School Degree",0.00848,51,5987,0.00615,0.01080
2011,No migration background,East,No School Degree Yet,0.01247,104,5987,0.00966,0.01528
2011,Direct migration background,West,Secondary School Degree,0.18381,547,3070,0.17011,0.19751
2011,Direct migration background,West,Intermediate School Degree,0.10051,346,3070,0.08987,0.11115
2011,Direct migration background,West,Technical School Degree,0.03295,96,3070,0.02663,0.03926
2011,Direct migration background,West,Upper Secondary Degree,0.09686,272,3070,0.08639,0.10732
2011,Direct migration background,West,Other Degree,0.50543,1564,3070,0.48774,0.52312
2011,Direct migration background,West,"Dropout, No School Degree",0.06783,206,3070,0.05893,0.07672
2011,Direct migration background,West,No School Degree Yet,0.01213,39,3070,0.00825,0.01600
2011,Direct migration background,East,Secondary School Degree,0.32933,41,109,0.24069,0.41796
2011,Direct migration background,East,Other Degree,0.36612,68,109,0.27526,0.45697
2011,Indirect migration background,West,Secondary School Degree,0.29225,308,1108,0.26546,0.31904
2011,Indirect migration background,West,Intermediate School Degree,0.24842,297,1108,0.22297,0.27388
2011,Indirect migration background,West,Technical School Degree,0.08723,86,1108,0.07061,0.10385
2011,Indirect migration background,West,Upper Secondary Degree,0.21599,248,1108,0.19175,0.24023
2011,Indirect migration background,West,No School Degree Yet,0.11828,169,1108,0.09926,0.13731
2011,Indirect migration background,East,Intermediate School Degree,0.38307,31,31,0.20911,0.55703
2012,No migration background,West,Secondary School Degree,0.38302,5732,17265,0.37577,0.39027
2012,No migration background,West,Intermediate School Degree,0.27803,5018,17265,0.27135,0.28471
2012,No migration background,West,Technical School Degree,0.06896,1236,17265,0.06518,0.07274
2012,No migration background,West,Upper Secondary Degree,0.22832,4349,17265,0.22206,0.23458
2012,No migration background,West,Other Degree,0.00973,156,17265,0.00826,0.01119
2012,No migration background,West,"Dropout, No School Degree",0.00965,173,17265,0.00820,0.01111
2012,No migration background,West,No School Degree Yet,0.02228,601,17265,0.02008,0.02448
2012,No migration background,East,Secondary School Degree,0.26350,1364,5871,0.25223,0.27477
2012,No migration background,East,Intermediate School Degree,0.47747,2817,5871,0.46470,0.49025
2012,No migration background,East,Technical School Degree,0.03411,179,5871,0.02947,0.03876
2012,No migration background,East,Upper Secondary Degree,0.19406,1302,5871,0.18394,0.20418
2012,No migration background,East,Other Degree,0.01177,61,5871,0.00901,0.01453
2012,No migration background,East,"Dropout, No School Degree",0.00820,50,5871,0.00589,0.01051
2012,No migration background,East,No School Degree Yet,0.01089,98,5871,0.00823,0.01354
2012,Direct migration background,West,Secondary School Degree,0.18341,509,2952,0.16945,0.19738
2012,Direct migration background,West,Intermediate School Degree,0.09566,339,2952,0.08505,0.10627
2012,Direct migration background,West,Technical School Degree,0.03252,99,2952,0.02612,0.03892
2012,Direct migration background,West,Upper Secondary Degree,0.09013,263,2952,0.07980,0.10046
2012,Direct migration background,West,Other Degree,0.52860,1533,2952,0.51059,0.54661
2012,Direct migration background,West,"Dropout, No School Degree",0.06005,174,2952,0.05148,0.06863
2012,Direct migration background,West,No School Degree Yet,0.00901,35,2952,0.00560,0.01242
2012,Direct migration background,East,Secondary School Degree,0.30149,39,114,0.21687,0.38610
2012,Direct migration background,East,Other Degree,0.38730,75,114,0.29748,0.47712
2012,Indirect migration background,West,Secondary School Degree,0.26504,297,1084,0.23875,0.29132
2012,Indirect migration background,West,Intermediate School Degree,0.25757,294,1084,0.23153,0.28362
2012,Indirect migration background,West,Technical School Degree,0.08712,86,1084,0.07033,0.10392
2012,Indirect migration background,West,Upper Secondary Degree,0.23260,242,1084,0.20744,0.25776
2012,Indirect migration background,West,No School Degree Yet,0.12664,165,1084,0.10684,0.14645
2013,No migration background,West,Secondary School Degree,0.37543,5246,16380,0.36801,0.38284
2013,No migration background,West,Intermediate School Degree,0.27844,4773,16380,0.27158,0.28530
2013,No migration background,West,Technical School Degree,0.07053,1197,16380,0.06661,0.07445
2013,No migration background,West,Upper Secondary Degree,0.23396,4276,16380,0.22747,0.24044
2013,No migration background,West,Other Degree,0.00992,150,16380,0.00841,0.01144
2013,No migration background,West,"Dropout, No School Degree",0.00861,158,16380,0.00720,0.01003
2013,No migration background,West,No School Degree Yet,0.02311,580,16380,0.02081,0.02541
2013,No migration background,East,Secondary School Degree,0.25766,1249,5527,0.24613,0.26919
2013,No migration background,East,Intermediate School Degree,0.48844,2671,5527,0.47526,0.50162
2013,No migration background,East,Technical School Degree,0.03250,168,5527,0.02783,0.03718
2013,No migration background,East,Upper Secondary Degree,0.18800,1210,5527,0.17770,0.19830
2013,No migration background,East,Other Degree,0.01166,55,5527,0.00883,0.01449
2013,No migration background,East,"Dropout, No School Degree",0.00958,51,5527,0.00701,0.01215
2013,No migration background,East,No School Degree Yet,0.01216,123,5527,0.00927,0.01505
2013,Direct migration background,West,Secondary School Degree,0.14523,737,5925,0.13626,0.15420
2013,Direct migration background,West,Intermediate School Degree,0.08847,540,5925,0.08124,0.09570
2013,Direct migration background,West,Technical School Degree,0.04152,187,5925,0.03644,0.04660
2013,Direct migration background,West,Upper Secondary Degree,0.08400,382,5925,0.07694,0.09107
2013,Direct migration background,West,Other Degree,0.55523,3551,5925,0.54258,0.56789
2013,Direct migration background,West,"Dropout, No School Degree",0.07585,410,5925,0.06911,0.08259
