"year","hhtyp","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2004","Sonstige","Westdeutschland","43776.74","36337","612","4846","17860","60050","90128","230955","40363.45","47190.03","0","230955","38669","45059"
"2005","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","19047.36","5168","1828","49","230","31839","53814","99302","17467","20627.72","0","494212","8100","14458"
"2005","(Ehe-)Paar ohne Kind(er)","Westdeutschland","34788.27","22386.5","5556","194","3232","53744","78976","158794","32095.47","37481.07","0","4678880","30001","33031"
"2005","1-Pers.- Haushalt","Ostdeutschland","8473.62","678","715","0","97","14716","28036","51240","7456.95","9490.29","0","82919","681","1957"
"2005","1-Pers.- Haushalt","Westdeutschland","17941.43","6960","2198","19","330","31035","46469","104216","16427.36","19455.5","0","1151966","7801","10800"
"2005","Alleinerziehende","Ostdeutschland","14897.32","10043.5","454","45","3328","23343","36186","52110","13234.75","16559.89","0","114549","9711","15600"
"2005","Alleinerziehende","Westdeutschland","21043.88","16163","1282","214","4800","32545","45614","79253","19784.37","22303.39","0","196928","17128","21200"
"2005","Paar mit Kind(ern)","Ostdeutschland","40531.94","37631","2985","8116","20540","52936","74250","142287","39311.94","41751.94","0","294028","40214","43297"
"2005","Paar mit Kind(ern)","Westdeutschland","53322","47032","10939","19221","33677","64847","91195","186960","52486.1","54157.9","0","580894","52291","53788"
"2005","Sonstige","Ostdeutschland","28505.86","22183.5","169","146","5736","35224","92500","99225","23500.69","33511.03","39","132325","21894","33909"
"2005","Sonstige","Westdeutschland","42890.02","34439","580","3759","17863","61928","88219","125131","39874.62","45905.42","0","220850","36740","45538"
"2006","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","18792.63","3985","2052","48","246","31206","52664","108195","17350.1","20235.16","0","431790","5640","10891"
"2006","(Ehe-)Paar ohne Kind(er)","Westdeutschland","34678.17","22162.5","6264","137","3000","52945","80419","162747","33080.48","36275.86","0","1590901","28678","31950"
"2006","1-Pers.- Haushalt","Ostdeutschland","8630","809.5","817","0","100","15600","28906","48689","7624.01","9635.99","0","112458","726","1920"
"2006","1-Pers.- Haushalt","Westdeutschland","17971.17","6146.5","2483","0","234","29346","45970","117865","16716.63","19225.71","0","632623","7177","9692"
"2006","Alleinerziehende","Ostdeutschland","13577.63","10080","466","0","1114","22079","34835","62705","12056.58","15098.68","0","68028","7814","12710"
"2006","Alleinerziehende","Westdeutschland","20672.48","15825.5","1458","154","4224","31577","45428","93207","19427.81","21917.15","0","192214","15779","19244"
"2006","Paar mit Kind(ern)","Ostdeutschland","39189.4","37005","3048","6400","20090","52500","69726","143664","37980.59","40398.21","0","412258","39544","41505"
"2006","Paar mit Kind(ern)","Westdeutschland","53892.1","46929.5","11340","17645","32867","65320","92057","189262","52975.53","54808.67","0","943431","51846","53462"
"2006","Sonstige","Ostdeutschland","35762.52","27433","157","1982","5078","64613","85087","119381","30354.2","41170.84","0","135769","28350","47505"
"2006","Sonstige","Westdeutschland","40529.37","33616.5","583","2434","16226","58620","84440","123955","37872.04","43186.7","0","198015","36097","43819"
"2007","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","18851.36","3563","1980","41","254","31737","52384","98702","17318.16","20384.56","0","484600","6297","11841"
"2007","(Ehe-)Paar ohne Kind(er)","Westdeutschland","35022.8","23153","5772","200","3350","54204","82736","178100","33674.8","36370.8","0","672085","28818","31821"
"2007","1-Pers.- Haushalt","Ostdeutschland","9172.27","980.5","764","0","100","15526","30000","54629","8097.88","10246.66","0","122007","850","2015"
"2007","1-Pers.- Haushalt","Westdeutschland","18210.32","6590","2357","0","300","30053","46238","114588","16920.7","19499.94","0","867636","7689","10200"
"2007","Alleinerziehende","Ostdeutschland","13773.12","6660","454","0","1862","21658","35773","61658","12108.46","15437.78","0","81420","7200","13198"
"2007","Alleinerziehende","Westdeutschland","20879.3","14789","1320","35","4100","30731","44352","101564","19462.08","22296.52","0","175961","15944","19365"
"2007","Paar mit Kind(ern)","Ostdeutschland","43313.19","40438.5","2786","10800","23653","57000","74911","136143","41998.62","44627.76","0","377558","42064","44117"
"2007","Paar mit Kind(ern)","Westdeutschland","56317.87","48728","10561","18000","33850","70061","99000","200792","55339.5","57296.24","0","649054","53782","55396"
"2007","Sonstige","Ostdeutschland","27227.62","12299.5","140","544","2854","46161","104900","111992","21729.7","32725.54","248","119469","16520","28641"
"2007","Sonstige","Westdeutschland","37245.35","35252","484","225","16921","50947","70917","135235","34551.59","39939.11","0","147333","34634","44045"
"2008","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","20333.22","5961","1956","54","350","37218","57300","95595","18449.08","22217.36","0","911873","7783","14345"
"2008","(Ehe-)Paar ohne Kind(er)","Westdeutschland","36787.51","22709","5512","196","3441","55040","87130","183946","34941.21","38633.81","0","2401029","30049","33709"
"2008","1-Pers.- Haushalt","Ostdeutschland","9562.18","1065","748","0","115","17031","31919","49232","8426.7","10697.66","0","145544","850","2160"
"2008","1-Pers.- Haushalt","Westdeutschland","18036.64","6421.5","2249","0","298","29099","45335","118501","16513.94","19559.34","0","1205830","7434","10155"
"2008","Alleinerziehende","Ostdeutschland","14774.14","7446.5","429","15","1560","23592","37309","67418","12939.33","16608.95","0","76881","7459","13200"
"2008","Alleinerziehende","Westdeutschland","22300.67","18181.5","1285","400","5710","31809","48991","92584","20938.58","23662.76","0","199902","18124","21105"
"2008","Paar mit Kind(ern)","Ostdeutschland","44231.9","40392","2557","12780","26442","58696","74918","133374","42994.01","45469.79","0","203258","42394","44865"
"2008","Paar mit Kind(ern)","Westdeutschland","58765.15","51479","9604","19880","36081","71475","98548","221500","57665.7","59864.6","0","1266149","54966","56121"
"2008","Sonstige","Ostdeutschland","36889.51","24417.5","131","1536","4396","75026","75026","100993","31285.8","42493.22","0","104587","23640","42400"
"2008","Sonstige","Westdeutschland","46128.72","44913","406","6790","27190","60354","79651","131100","42904.18","49353.26","0","177560","37043","46240"
"2009","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","22336.19","5794.5","1902","49","300","38257","61987","113470","20545.15","24127.23","0","669301","8994","15077"
"2009","(Ehe-)Paar ohne Kind(er)","Westdeutschland","36993.66","24683.5","5198","202","4182","56117","87338","186502","35420.13","38567.19","0","1220426","29098","32699"
"2009","1-Pers.- Haushalt","Ostdeutschland","10340.94","1273","728","0","120","18000","32536","54658","9123.93","11557.95","0","125869","960","2400"
"2009","1-Pers.- Haushalt","Westdeutschland","18999.31","6304","2132","0","361","30290","45646","127016","17437.69","20560.93","0","962894","7606","10453"
"2009","Alleinerziehende","Ostdeutschland","16311.67","10762.5","427","5","2940","26128","42033","65318","14407.14","18216.2","0","90327","11484","16712"
"2009","Alleinerziehende","Westdeutschland","25264.19","20042.5","1162","1079","5996","33012","50294","116814","23164.85","27363.53","0","474754","20806","23474"
"2009","Paar mit Kind(ern)","Ostdeutschland","45712.49","42407","2423","14755","28260","59380","78858","150585","44351.93","47073.05","0","221017","43535","46703"
"2009","Paar mit Kind(ern)","Westdeutschland","59588.09","50901","8805","22100","36900","73652","100460","202559","58391.34","60784.84","0","1142132","54707","56711"
"2009","Sonstige","Ostdeutschland","35436.98","21716.5","102","3380","7798","77856","77856","111436","29306.17","41567.79","69","111436","21133","33221"
"2009","Sonstige","Westdeutschland","46968.1","40961.5","342","3374","17579","76019","94081","123551","43561.28","50374.92","0","151577","35466","47360"
"2010","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","22915.07","9086.5","1796","59","491","38304","61941","120400","21020.14","24810","0","735945","9318","16015"
"2010","(Ehe-)Paar ohne Kind(er)","Westdeutschland","36893.23","25049.5","4948","214","4463","56340","84890","190344","35537.96","38248.5","0","471303","30968","34500"
"2010","1-Pers.- Haushalt","Ostdeutschland","11245.14","1653","683","0","155","19266","33600","67161","9886.4","12603.88","0","118544","1024","2800"
"2010","1-Pers.- Haushalt","Westdeutschland","18090.88","6841.5","2028","0","265","30005","46782","101000","16568.56","19613.2","0","1002277","7322","10670"
"2010","Alleinerziehende","Ostdeutschland","17675.98","10916","1024","914","3007","27119","46650","83864","16614.67","18737.29","0","88216","7420","10350"
"2010","Alleinerziehende","Westdeutschland","24047.78","18162.5","3723","1450","5640","33722","50271","145027","23293.69","24801.87","0","192341","14971","16639"
"2010","Paar mit Kind(ern)","Ostdeutschland","46600.04","43728","4304","12960","25280","63876","80201","138491","45640.73","47559.35","0","311545","33853","36875"
"2010","Paar mit Kind(ern)","Westdeutschland","59724.13","51840.5","18363","19051","35590","75233","106402","204622","59051.39","60396.87","0","787002","46106","47174"
"2010","Sonstige","Ostdeutschland","22315.64","8100","123","142","2520","39200","48437","126579","17193.85","27437.43","0","126579","9035","26437"
"2010","Sonstige","Westdeutschland","47036.54","38522.5","476","4528","12491","76099","87824","174323","43621.74","50451.34","0","183017","31600","37233"
"2011","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","23938.9","11525","2180","60","491","41101","63862","116999","22559.71","25318.09","0","257369","10621","15408"
"2011","(Ehe-)Paar ohne Kind(er)","Westdeutschland","38401.15","26677.5","6568","180","4587","58801","87250","193256","37159.94","39642.36","0","938805","27759","31231"
"2011","1-Pers.- Haushalt","Ostdeutschland","10770.16","1978","894","0","100","19284","32256","57958","9668.34","11871.98","0","112265","1130","2608"
"2011","1-Pers.- Haushalt","Westdeutschland","18362.46","7216","2657","0","250","29862","46130","120299","17211.72","19513.2","0","580303","7252","9251"
"2011","Alleinerziehende","Ostdeutschland","18508.45","12167.5","1305","665","3564","28064","45615","79080","17545.32","19471.58","0","110751","8108","10447"
"2011","Alleinerziehende","Westdeutschland","24979.26","18744","4561","1197","6264","34960","56476","109076","24333.82","25624.7","0","189619","16710","18000"
"2011","Paar mit Kind(ern)","Ostdeutschland","48135.03","45445","4599","12153","27411","64751","81805","145710","47113.55","49156.51","0","345420","36808","38460"
"2011","Paar mit Kind(ern)","Westdeutschland","62700.82","54423","20455","19649","36384","78578","108600","235174","62016.24","63385.4","0","978071","49245","50207"
"2011","Sonstige","Ostdeutschland","24260.03","12038.5","168","207","1250","43462","59108","92571","19820.11","28699.95","0","99834","11920","32271"
"2011","Sonstige","Westdeutschland","42950.2","38851.5","614","3602","12376","66004","84001","170271","40425.48","45474.92","0","187691","36110","40593"
"2012","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","25490.28","8887.5","2240","38","400","42669","66689","134016","23965.1","27015.46","0","533338","7082","14103"
"2012","(Ehe-)Paar ohne Kind(er)","Westdeutschland","39683.75","28196.5","6660","196","4621","60028","90120","192112","38058.52","41308.98","0","2620428","27500","31664"
"2012","1-Pers.- Haushalt","Ostdeutschland","11091.66","1892.5","936","0","88","19558","34679","66384","9988.57","12194.75","0","144671","967","2823"
"2012","1-Pers.- Haushalt","Westdeutschland","18494.35","7101","2747","0","245","30226","46853","107800","17172.68","19816.02","0","1254673","7405","9600"
"2012","Alleinerziehende","Ostdeutschland","17568.93","11225","1266","249","3140","26606","46490","72486","16596.45","18541.41","0","83362","8234","11064"
"2012","Alleinerziehende","Westdeutschland","26641.65","22125.5","4327","1596","6800","37130","54100","124356","25926.2","27357.1","0","300465","17488","19510"
"2012","Paar mit Kind(ern)","Ostdeutschland","50402.91","45901.5","4257","14948","30286","65822","87340","160958","49379.7","51426.12","0","340527","39972","42103"
"2012","Paar mit Kind(ern)","Westdeutschland","63896.63","54433.5","19207","21490","36424","79350","108815","219129","63109.6","64683.66","0","1313248","51667","52652"
"2012","Sonstige","Ostdeutschland","25052.38","14331","171","142","5002","45626","65408","87655","20177.48","29927.28","0","126149","14352","31964"
"2012","Sonstige","Westdeutschland","43339.2","37966.5","595","1565","13252","66398","79789","180584","40202.7","46475.7","0","298402","33672","38700"
"2013","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","27133.14","16405","2222","50","319","46266","68262","127254","25678.88","28587.4","0","390493","9596","17400"
"2013","(Ehe-)Paar ohne Kind(er)","Westdeutschland","40509.89","27937.5","7056","178","4911","63190","93247","183762","39184.72","41835.06","0","1899593","29376","32569"
"2013","1-Pers.- Haushalt","Ostdeutschland","11182.9","1548.5","903","0","94","19359","35250","65482","10002.63","12363.17","0","123724","1154","3779"
"2013","1-Pers.- Haushalt","Westdeutschland","18918.39","8487.5","2941","0","300","30600","48000","102070","17786.34","20050.44","0","766192","9098","11400"
"2013","Alleinerziehende","Ostdeutschland","19397.09","14487","1200","544","4328","26249","49440","82487","18327.36","20466.82","0","129000","10328","13200"
"2013","Alleinerziehende","Westdeutschland","25738.83","20531","4602","310","6400","36947","56555","106211","25042.1","26435.56","0","260465","17342","19696"
"2013","Paar mit Kind(ern)","Ostdeutschland","51412.71","47340","4275","14789","28700","66913","88280","180827","50363.48","52461.94","0","323780","40700","42325"
"2013","Paar mit Kind(ern)","Westdeutschland","65005.03","55700","22646","20100","36320","80400","112912","235880","64260.45","65749.61","0","1658958","50340","51450"
"2013","Sonstige","Ostdeutschland","25857.54","18471","236","30","8214","40839","61122","83118","22648.45","29066.63","0","94897","14783","25800"
"2013","Sonstige","Westdeutschland","40890.62","32618","1584","3764","13479","56779","89802","234760","39083.49","42697.75","0","246779","34054","36600"
"2014","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","28011.14","16099","2166","66","480","47166","71000","123658","26473.43","29548.85","0","498987","10857","17407"
"2014","(Ehe-)Paar ohne Kind(er)","Westdeutschland","41450.83","29117.5","6560","154","4350","63448","95378","195479","39802.38","43099.28","0","2489832","29567","32600"
"2014","1-Pers.- Haushalt","Ostdeutschland","11150.08","1564","882","0","72","19398","35203","59921","9962.25","12337.91","0","144552","1334","3246"
"2014","1-Pers.- Haushalt","Westdeutschland","19293.48","8263.5","2684","0","235","31042","48913","99703","17896.48","20690.48","0","1126489","8550","11086"
"2014","Alleinerziehende","Ostdeutschland","19143.43","14590","993","120","3160","26299","45296","86399","17988.85","20298.01","0","100250","10800","13422"
"2014","Alleinerziehende","Westdeutschland","25793.78","19654.5","3695","135","5340","37550","55836","116329","24930.92","26656.64","0","393800","18192","19916"
"2014","Paar mit Kind(ern)","Ostdeutschland","52207.48","49391.5","3798","16244","29808","66858","90100","160400","51074.45","53340.51","0","378465","42600","44581"
"2014","Paar mit Kind(ern)","Westdeutschland","66023.99","56149","19308","19534","36038","81567","118350","243609","65260.1","66787.88","0","951442","52442","53664"
"2014","Sonstige","Ostdeutschland","25972.16","18199.5","183","0","9650","42584","60769","79723","22643.71","29300.61","0","82100","17159","30805"
"2014","Sonstige","Westdeutschland","44822.2","40680","1238","6033","18263","63610","85727","212506","42242.25","47402.15","0","356752","40120","43388"
"2015","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","28041.79","17755","2134","37","570","47777","72867","127959","26574.68","29508.9","0","290187","11764","18920"
"2015","(Ehe-)Paar ohne Kind(er)","Westdeutschland","42192.22","31483.5","6618","177","5236","63833","96002","185292","40762.62","43621.82","0","2024257","32383","34646"
"2015","1-Pers.- Haushalt","Ostdeutschland","10971.08","2042.5","873","0","62","19375","32800","59921","9837.47","12104.69","0","145976","1844","4147"
"2015","1-Pers.- Haushalt","Westdeutschland","18873.02","6889.5","2754","0","237","30064","49018","103705","17532.15","20213.89","0","1212489","8400","10950"
"2015","Alleinerziehende","Ostdeutschland","20362.72","15670","929","87","3620","28927","47112","99383","19039.44","21686","0","135428","12062","14627"
"2015","Alleinerziehende","Westdeutschland","26014.52","21010.5","3499","0","5281","38595","54389","125091","25045.17","26983.87","0","434939","19330","21402"
"2015","Paar mit Kind(ern)","Ostdeutschland","53724.53","47314","3585","15655","31050","69816","92605","190183","52632.32","54816.74","0","216566","43412","45701"
"2015","Paar mit Kind(ern)","Westdeutschland","67418.17","59889","19198","19032","37879","86118","120120","226602","66741.26","68095.08","0","682807","53248","54479"
"2015","Sonstige","Ostdeutschland","25280.17","17750","202","5","7916","39606","59609","104600","22334.15","28226.19","0","104600","18152","26986"
"2015","Sonstige","Westdeutschland","45502.09","40922","1260","4542","19563","63187","86982","197503","43200.4","47803.78","0","312267","37200","42873"
"2016","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","30360.46","21550.5","2024","27","771","50263","74601","139870","28588.43","32132.49","0","526476","14575","21609"
"2016","(Ehe-)Paar ohne Kind(er)","Westdeutschland","44281.77","32417","6170","208","5400","64602","97501","220708","42514.09","46049.45","0","2539902","31800","35260"
"2016","1-Pers.- Haushalt","Ostdeutschland","12352.94","2117.5","853","0","79","21562","37240","74853","11078.46","13627.42","0","165067","1842","4802"
"2016","1-Pers.- Haushalt","Westdeutschland","20068.88","6730","2535","0","214","31300","50880","112697","18489.9","21647.86","0","1148772","7466","9895"
"2016","Alleinerziehende","Ostdeutschland","21898.94","16717","869","601","4632","29868","46735","152668","20042.85","23755.03","0","312100","13531","16494"
"2016","Alleinerziehende","Westdeutschland","28403.06","21099.5","3060","400","6508","40586","58513","129075","27202.71","29603.41","0","497703","19800","21740"
"2016","Paar mit Kind(ern)","Ostdeutschland","57582.59","50475.5","3235","17400","31964","70955","97646","208082","55790.19","59374.99","0","983580","45647","48374"
"2016","Paar mit Kind(ern)","Westdeutschland","68330.91","60225","16924","19203","38573","85662","121506","238577","67499.67","69162.15","0","805760","56803","58261"
"2016","Sonstige","Ostdeutschland","29592.09","20278","174","0","16270","33482","72722","108131","25383.71","33800.47","0","108131","16270","24057"
"2016","Sonstige","Westdeutschland","46029.16","38039.5","946","627","15338","66309","97646","174488","43652.79","48405.53","0","210651","34822","39007"
"2017","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","32113.79","24138","2276","41","742","49900","76000","151550","30468.12","33759.46","0","516900","18170","25215"
"2017","(Ehe-)Paar ohne Kind(er)","Westdeutschland","45991.27","34556","7038","190","5400","69735","103850","218125","44562.25","47420.29","0","1471092","35699","38690"
"2017","1-Pers.- Haushalt","Ostdeutschland","12103.17","2608.5","1028","0","66","21360","36810","61054","10981.32","13225.02","0","144003","2402","5401"
"2017","1-Pers.- Haushalt","Westdeutschland","19988.07","7199.5","3084","0","221","31200","52068","102270","18657.16","21318.98","0","1132078","7645","10356"
"2017","Alleinerziehende","Ostdeutschland","25544.41","20627.5","971","230","7494","35009","60325","106495","24165.6","26923.22","0","145345","12099","16762"
"2017","Alleinerziehende","Westdeutschland","30236.27","24115","3482","360","7892","42346","61882","140581","29103.71","31368.83","0","434394","19200","21353"
"2017","Paar mit Kind(ern)","Ostdeutschland","57866.86","51875","4148","15782","32849","77101","101769","196882","56654.02","59079.7","0","348396","44010","46320"
"2017","Paar mit Kind(ern)","Westdeutschland","71167.4","62626","20881","19352","40380","89378","125466","259164","70274.18","72060.62","0","1413454","52300","53700"
"2017","Sonstige","Ostdeutschland","36085.07","32148","226","534","8156","48425","100929","117967","31967.95","40202.19","0","117967","13201","30918"
"2017","Sonstige","Westdeutschland","48884.36","45530.5","1513","1509","20400","68782","91217","183335","46740.11","51028.61","0","283499","26053","31400"
"2018","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","32887.08","19750","2279","25","742","52213","80892","169929","31044.48","34729.68","0","817889","14918","21991"
"2018","(Ehe-)Paar ohne Kind(er)","Westdeutschland","45358.35","33934.5","6958","165","5210","71232","103849","200369","43920.86","46795.84","0","1524781","33400","37301"
"2018","1-Pers.- Haushalt","Ostdeutschland","13250.8","2845","1091","0","51","22849","38800","71300","12110.16","14391.44","0","143406","2640","5402"
"2018","1-Pers.- Haushalt","Westdeutschland","20635.65","6689.5","3362","0","209","32401","52693","111600","19083.04","22188.26","0","1895511","7017","9369"
"2018","Alleinerziehende","Ostdeutschland","24188.84","21657.5","1003","6","5400","34028","52984","90912","22795.88","25581.8","0","154129","12007","15612"
"2018","Alleinerziehende","Westdeutschland","34665.27","24198.5","3610","208","6880","41495","66126","140533","33171.74","36158.8","0","1340947","17012","19289"
"2018","Paar mit Kind(ern)","Ostdeutschland","58226.48","55177","4366","18680","34200","73892","99750","161734","57015.14","59437.82","0","445400","41233","44364"
"2018","Paar mit Kind(ern)","Westdeutschland","73740.73","65243","21910","21600","42300","90880","129100","274080","72904.29","74577.17","0","1338930","48000","49816"
"2018","Sonstige","Ostdeutschland","29402.09","20000","234","0","7789","60046","60611","80764","26595.81","32208.37","0","80764","6913","18850"
"2018","Sonstige","Westdeutschland","52496.74","46250.5","1673","4680","20144","78460","101359","227358","50440.34","54553.14","0","285697","13500","18260"
"2019","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","36630.37","25239","2535","45","892","58805","80907","196570","33219.65","40041.09","0","1388980","28755","34680"
"2019","(Ehe-)Paar ohne Kind(er)","Westdeutschland","47371.91","34814.5","7760","141","5400","70454","107578","225003","44692.68","50051.14","0","3887065","45197","49160"
"2019","1-Pers.- Haushalt","Ostdeutschland","13938.31","1931.5","1076","0","11","24100","41542","84300","11025.61","16851.01","0","751714","4383","8401"
"2019","1-Pers.- Haushalt","Westdeutschland","21548.54","7355","3522","0","200","34104","54253","123512","19097.11","23999.97","0","1862170","9649","12000"
"2019","Alleinerziehende","Ostdeutschland","30523.42","25194.5","961","1848","8512","40587","63403","130296","26546.46","34500.38","0","1167289","16900","20312"
"2019","Alleinerziehende","Westdeutschland","32127.56","26390.5","3313","380","7814","45215","65192","115853","29479.03","34776.09","0","1503325","22267","24900"
"2019","Paar mit Kind(ern)","Ostdeutschland","63754.17","57805","4553","20400","41929","80554","108618","177034","61127.05","66381.29","0","1127084","52247","54943"
"2019","Paar mit Kind(ern)","Westdeutschland","79009.43","67560","22005","24001","44487","96132","136134","310975","76391.21","81627.65","0","10973380","56315","58150"
"2019","Sonstige","Ostdeutschland","37210.26","34466","235","238","15083","60084","68956","81546","31102.45","43318.07","0","289105","17364","27833"
"2019","Sonstige","Westdeutschland","53862.45","44214","1457","6222","19818","78479","104250","195119","49570.46","58154.44","0","1603885","21000","27867"
"2020","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","37135.74","30680","2381","21","1201","61012","85404","175720","34292","39979.48","0","835958","29643","36137"
"2020","(Ehe-)Paar ohne Kind(er)","Westdeutschland","51864.79","36185","7884","111","5289","74524","110532","257072","47303.38","56426.2","0","9158772","42446","45489"
"2020","1-Pers.- Haushalt","Ostdeutschland","14672.9","1923","1120","0","8","24700","43580","95542","11992.58","17353.22","0","883914","4401","9553"
"2020","1-Pers.- Haushalt","Westdeutschland","21235.51","8047","4009","0","227","35336","56250","120300","19660.34","22810.68","0","1268305","13070","15071"
"2020","Alleinerziehende","Ostdeutschland","32501.54","24035.5","881","1920","9008","42616","66284","166729","28164.89","36838.19","0","1196503","18864","22956"
"2020","Alleinerziehende","Westdeutschland","34395.86","29228.5","3096","500","10830","46810","73609","140544","31696.15","37095.57","0","1520786","24027","26504"
"2020","Paar mit Kind(ern)","Ostdeutschland","66401.8","62041","4168","21481","41485","81601","110214","182340","63162.52","69641.08","0","2755537","50450","54150"
"2020","Paar mit Kind(ern)","Westdeutschland","82841.67","72081","21086","26022","47104","101706","138486","312618","79731.37","85951.97","0","13345989","52225","54550"
"2020","Sonstige","Ostdeutschland","32679.07","24398.5","244","8424","17036","48535","62600","95004","28952.74","36405.4","0","129739","22113","27492"
"2020","Sonstige","Westdeutschland","63331.89","45924.5","1681","13035","28592","81069","112194","285825","59844.49","66819.29","0","846522","28710","35683"
