"year","quintil","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2014","4","Laendlicher Raum","41863.71","42601","3463","1316","16608","60112","77063","154857","40778.07","42949.35","0","378465","49895","51100"
"2014","4","Staedtischer Raum","43948.25","44155","6174","1500","16446","64320","82900","130143","43143.1","44753.4","0","360000","51075","52820"
"2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","76671.09","69542","2323","19041","48821","91355","135497","240569","74325.46","79016.72","0","658650","76079","79204"
"2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","85418.98","75569.5","6919","11855","47565","107410","147736","357767","83328.64","87509.32","0","2489832","84404","86894"
"2015","1 Einkommensschwächstes Quintil","Laendlicher Raum","14969.98","6400","2365","0","155","21612","40303","95689","14104.41","15835.55","0","178784","8400","10060"
"2015","1 Einkommensschwächstes Quintil","Staedtischer Raum","14493.52","6146.5","4202","0","80","20200","41077","91298","13851.31","15135.73","0","285005","8600","9653"
"2015","2","Laendlicher Raum","21610.68","17701","2718","60","3360","33257","46476","89181","20852.37","22368.99","0","119372","23623","25519"
"2015","2","Staedtischer Raum","19601.89","14819.5","4499","0","1440","31615","46775","69802","18993.65","20210.13","0","213798","22923","24201"
"2015","3","Laendlicher Raum","29099.15","27741.5","3076","109","5010","46042","61504","84873","28296.42","29901.88","0","113930","35574","37188"
"2015","3","Staedtischer Raum","31476.12","30070","4902","196","4962","47840","65846","108535","30758.06","32194.18","0","190622","37986","39339"
"2015","4","Laendlicher Raum","41325.77","40731.5","3433","256","14556","61200","78193","119158","40329.07","42322.47","0","249877","50651","53067"
"2015","4","Staedtischer Raum","42787.16","43184.5","6115","800","12677","63317","82236","138758","41962.64","43611.68","0","404011","51161","52880"
"2015","5 Einkommensstärkstes Quintil","Laendlicher Raum","75158.77","70019","2532","13531","45744","95543","134102","250378","73170.38","77147.16","0","455084","74428","79067"
"2015","5 Einkommensstärkstes Quintil","Staedtischer Raum","82892.34","76211.5","7208","13379","46953","105883","139769","291794","81221.97","84562.71","0","2024257","83976","86118"
"2016","1 Einkommensschwächstes Quintil","Laendlicher Raum","15444.28","7945.5","1892","0","246","21609","44076","94537","14460.64","16427.92","0","238577","8450","10680"
"2016","1 Einkommensschwächstes Quintil","Staedtischer Raum","12094.38","4505","3105","0","0","16836","34822","77244","11360.78","12827.98","0","186489","6060","7773"
"2016","2","Laendlicher Raum","21795.35","18601","2319","30","2761","32210","48370","113501","20899.61","22691.09","0","190521","22800","25300"
"2016","2","Staedtischer Raum","21038.94","15353","3864","0","1860","34538","49638","88637","20274.49","21803.39","0","312100","22800","24450"
"2016","3","Laendlicher Raum","29096.7","28734","2636","91","2677","46780","61020","87067","28126.36","30067.04","0","245216","34329","36991"
"2016","3","Staedtischer Raum","32034.53","28196","4171","154","5489","50494","67178","104202","30981.57","33087.49","0","1111995","37250","38690"
"2016","4","Laendlicher Raum","42327.08","41127","3354","313","16333","60246","77151","138189","40744.98","43909.18","0","983580","48996","50910"
"2016","4","Staedtischer Raum","44117.4","42821","5910","1052","15338","63368","81809","149086","43200","45034.8","0","374202","51919","53536"
"2016","5 Einkommensstärkstes Quintil","Laendlicher Raum","78628.19","71675","2581","11589","46906","96602","133169","315000","75989.23","81267.15","0","805760","78210","82524"
"2016","5 Einkommensstärkstes Quintil","Staedtischer Raum","83932.64","75524.5","6958","13995","47700","105766","145500","318237","81989.97","85875.31","0","2539902","84564","86904"
"2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","12893.59","5117.5","2966","0","5","16852","34454","90894","12158.44","13628.74","0","316100","1800","3000"
"2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","12343.85","4619.5","6080","0","0","18093","38130","75319","11924.33","12763.37","0","223733","0","0"
"2017","2","Laendlicher Raum","21800.61","18011.5","2269","141","4128","33057","49738","78822","20955.54","22645.68","0","100745","21400","23711"
"2017","2","Staedtischer Raum","22657.22","16821.5","3979","1","2420","34494","50559","106400","21875.27","23439.17","0","283499","19201","21600"
"2017","3","Laendlicher Raum","30746.75","29786","2881","94","2728","46900","62978","108697","29796.78","31696.72","0","231953","36051","38225"
"2017","3","Staedtischer Raum","30618.15","28873","4454","91","5000","47204","63013","114503","29789.06","31447.24","0","346853","36614","38852"
"2017","4","Laendlicher Raum","40859.35","42849.5","3770","300","15041","59210","77780","116147","39923.68","41795.02","0","158706","48240","49925"
"2017","4","Staedtischer Raum","45456.51","45232","6407","750","14452","66029","88342","148786","44626.24","46286.78","0","432240","52593","54250"
"2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","82672.14","72364","3305","6702","45291","102316","148206","355329","80088.55","85255.73","0","1148919","77045","80306"
"2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","82887.89","75167.5","8536","10806","46020","105842","144300","327500","81044.35","84731.43","0","1471092","83216","85542"
"2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","10638.78","4757","3342","0","1","13800","30170","66790","10156.69","11120.87","0","104570","70","963"
"2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","13824.92","4470","7500","0","0","16801","31700","113250","13198.01","14451.83","0","1205337","0","0"
"2018","2","Laendlicher Raum","20239.02","15644","2091","1","742","29978","49916","87903","19223.69","21254.35","0","198815","17028","19257"
"2018","2","Staedtischer Raum","18715.47","10724.5","4072","0","983","30240","47653","86187","18012.04","19418.9","0","165912","12499","14037"
"2018","3","Laendlicher Raum","30725.51","26611","2719","92","3640","47676","60071","111570","29456.28","31994.74","0","547496","32841","34805"
"2018","3","Staedtischer Raum","29503.22","26598","4314","59","4330","45367","65606","107244","28699.92","30306.52","0","241872","33680","35460"
"2018","4","Laendlicher Raum","41926.67","43175","3755","236","14360","62062","77532","137859","40896.73","42956.61","0","352088","49100","51134"
"2018","4","Staedtischer Raum","43689.2","43302.5","6611","700","14099","65008","81814","134147","42537.81","44840.59","0","1162948","50705","52633"
"2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","75511.67","68935.5","3445","8050","43280","96182","135825","292509","73617.67","77405.67","0","876597","75150","78880"
"2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","83420.75","75311","8637","9238","45729","106250","147136","302369","81647.14","85194.36","0","1895511","82499","84616"
"2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","11620.59","3518.5","2729","0","0","15600","30128","88963","10901.74","12339.44","0","250911","99","1400"
"2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","14061.88","5262","6359","0","0","18600","40371","95639","13241.46","14882.3","0","1237452","0","0"
"2019","2","Laendlicher Raum","19808.72","12829.5","1919","0","524","32636","48344","105356","18659.83","20957.61","0","232688","15326","18058"
"2019","2","Staedtischer Raum","19527.46","13329","3771","0","667","31051","48099","87562","18123.57","20931.35","0","1083947","10560","13272"
"2019","3","Laendlicher Raum","30963.12","26612.5","2448","111","4900","49609","66113","96854","29458.63","32467.61","0","531500","33132","36211"
"2019","3","Staedtischer Raum","30273.17","26860.5","3665","52","4100","47837","67080","100628","29258.38","31287.96","0","281720","33858","36720"
"2019","4","Laendlicher Raum","42541.14","43007.5","3830","180","14178","60200","79985","147301","41189.8","43892.48","0","764000","50645","52813"
"2019","4","Staedtischer Raum","43925.82","44265.5","6189","600","13921","64723","84086","148900","42813.48","45038.16","0","553956","52301","54166"
"2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","77770.68","70429.5","4569","6756","41642","97561","141061","310889","74665.42","80875.94","0","1413661","84389","86781"
"2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","88174.6","78255","11232","10139","46963","109728","151200","381516","82946.8","93402.4","0","10973380","94887","97348"
"2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","12620.02","4355","2432","0","0","19452","35487","68455","11620.26","13619.78","0","341530","2496","3898"
"2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","14213.59","4712","5215","0","0","17771","36000","112194","13790.12","14637.06","0","165000","2641","3600"
"2020","2","Laendlicher Raum","24112.28","17167.5","2016","0","1980","36142","63956","147953","22973.36","25251.2","0","179242","17650","20006"
"2020","2","Staedtischer Raum","20802.75","12386.5","4420","0","700","33316","54005","95436","20066.82","21538.68","0","353300","10200","12182"
"2020","3","Laendlicher Raum","30187.96","25743","2357","47","4765","46459","65249","130233","28352.36","32023.56","0","737418","29600","32064"
"2020","3","Staedtischer Raum","28755.32","26620","3888","6","4804","44365","62096","101980","27840.05","29670.59","0","288767","29580","31795"
"2020","4","Laendlicher Raum","43609.42","43154","3818","220","13051","63851","80560","133406","42306.83","44912.01","0","541752","49040","51253"
"2020","4","Staedtischer Raum","46657.01","45364.5","6638","404","13346","67595","90429","165311","45565.48","47748.54","0","992818","48279","50379"
"2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","76946.97","72459","4573","5600","42061","99932","134271","278691","70765.11","83128.83","0","9158772","80463","83959"
"2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","90199.89","79648","11193","7247","46820","110498","152312","355571","84042.46","96357.32","0","13345989","88718","91400"
