year,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Second Stage of Tertiary Education,Somewhat concerned,0.35304,2279,6200,0.34115,0.36494
2014,Second Stage of Tertiary Education,Not concerned at all,0.51785,3135,6200,0.50541,0.53029
2015,Pre-primary Level,Very concerned,0.08085,59,347,0.05212,0.10957
2015,Pre-primary Level,Somewhat concerned,0.22752,125,347,0.18335,0.27169
2015,Pre-primary Level,Not concerned at all,0.20903,163,347,0.16619,0.25188
2015,Primary Level,Very concerned,0.37553,157,401,0.32808,0.42299
2015,Primary Level,Somewhat concerned,0.26889,143,401,0.22544,0.31234
2015,Primary Level,Not concerned at all,0.24102,101,401,0.19911,0.28294
2015,Lower Secondary Level,Very concerned,0.37681,986,2633,0.35830,0.39533
2015,Lower Secondary Level,Somewhat concerned,0.37527,1090,2633,0.35678,0.39377
2015,Lower Secondary Level,Not concerned at all,0.17962,557,2633,0.16495,0.19428
2015,Upper Secondary Level,Very concerned,0.37885,4454,11570,0.37001,0.38769
2015,Upper Secondary Level,Somewhat concerned,0.42069,4943,11570,0.41169,0.42968
2015,Upper Secondary Level,Not concerned at all,0.17796,2173,11570,0.17099,0.18493
2015,Post-secondary Non-tertiary Level,Very concerned,0.23810,508,1939,0.21914,0.25707
2015,Post-secondary Non-tertiary Level,Somewhat concerned,0.43200,873,1939,0.40995,0.45406
2015,Post-secondary Non-tertiary Level,Not concerned at all,0.28836,558,1939,0.26819,0.30853
2015,First Stage of Tertiary Education,Very concerned,0.30908,480,1513,0.28579,0.33237
2015,First Stage of Tertiary Education,Somewhat concerned,0.43661,665,1513,0.41161,0.46161
2015,First Stage of Tertiary Education,Not concerned at all,0.24631,368,1513,0.22460,0.26803
2015,Second Stage of Tertiary Education,Very concerned,0.16960,1032,5837,0.15997,0.17923
2015,Second Stage of Tertiary Education,Somewhat concerned,0.37501,2474,5837,0.36259,0.38743
2015,Second Stage of Tertiary Education,Not concerned at all,0.41107,2331,5837,0.39845,0.42369
2016,Pre-primary Level,Very concerned,0.08178,72,329,0.05212,0.11143
2016,Pre-primary Level,Somewhat concerned,0.23150,154,329,0.18585,0.27715
2016,Pre-primary Level,Not concerned at all,0.15681,103,329,0.11746,0.19616
2016,Primary Level,Very concerned,0.41291,198,396,0.36435,0.46146
2016,Primary Level,Somewhat concerned,0.34422,136,396,0.29736,0.39107
2016,Primary Level,Not concerned at all,0.13206,62,396,0.09867,0.16544
2016,Lower Secondary Level,Very concerned,0.49906,1300,2537,0.47960,0.51852
2016,Lower Secondary Level,Somewhat concerned,0.33107,886,2537,0.31275,0.34938
2016,Lower Secondary Level,Not concerned at all,0.12001,351,2537,0.10737,0.13266
2016,Upper Secondary Level,Very concerned,0.53479,5755,10927,0.52544,0.54414
2016,Upper Secondary Level,Somewhat concerned,0.34063,3832,10927,0.33174,0.34951
2016,Upper Secondary Level,Not concerned at all,0.11489,1340,10927,0.10891,0.12087
2016,Post-secondary Non-tertiary Level,Very concerned,0.37337,777,2005,0.35219,0.39455
2016,Post-secondary Non-tertiary Level,Somewhat concerned,0.43425,861,2005,0.41255,0.45595
2016,Post-secondary Non-tertiary Level,Not concerned at all,0.18255,367,2005,0.16564,0.19947
2016,First Stage of Tertiary Education,Very concerned,0.48568,661,1395,0.45945,0.51192
2016,First Stage of Tertiary Education,Somewhat concerned,0.38540,539,1395,0.35985,0.41095
2016,First Stage of Tertiary Education,Not concerned at all,0.12539,195,1395,0.10801,0.14277
2016,Second Stage of Tertiary Education,Very concerned,0.29563,1771,5860,0.28395,0.30732
2016,Second Stage of Tertiary Education,Somewhat concerned,0.46727,2750,5860,0.45449,0.48004
2016,Second Stage of Tertiary Education,Not concerned at all,0.22538,1339,5860,0.21468,0.23607
2017,Pre-primary Level,Very concerned,0.05655,63,409,0.03414,0.07896
2017,Pre-primary Level,Somewhat concerned,0.28264,174,409,0.23895,0.32633
2017,Pre-primary Level,Not concerned at all,0.20569,172,409,0.16647,0.24492
2017,Primary Level,Very concerned,0.36542,193,444,0.32058,0.41026
2017,Primary Level,Somewhat concerned,0.27748,160,444,0.23578,0.31917
2017,Primary Level,Not concerned at all,0.22204,91,444,0.18334,0.26075
2017,Lower Secondary Level,Very concerned,0.42101,1162,2706,0.40240,0.43962
2017,Lower Secondary Level,Somewhat concerned,0.38574,1098,2706,0.36740,0.40409
2017,Lower Secondary Level,Not concerned at all,0.14762,446,2706,0.13425,0.16099
2017,Upper Secondary Level,Very concerned,0.45434,5402,12001,0.44543,0.46325
2017,Upper Secondary Level,Somewhat concerned,0.39496,4849,12001,0.38621,0.40371
2017,Upper Secondary Level,Not concerned at all,0.14013,1750,12001,0.13392,0.14634
2017,Post-secondary Non-tertiary Level,Very concerned,0.28821,682,2199,0.26927,0.30714
2017,Post-secondary Non-tertiary Level,Somewhat concerned,0.46855,1020,2199,0.44769,0.48942
2017,Post-secondary Non-tertiary Level,Not concerned at all,0.23494,497,2199,0.21721,0.25266
2017,First Stage of Tertiary Education,Very concerned,0.40149,610,1523,0.37686,0.42612
2017,First Stage of Tertiary Education,Somewhat concerned,0.44244,671,1523,0.41748,0.46739
2017,First Stage of Tertiary Education,Not concerned at all,0.15311,242,1523,0.13502,0.17120
2017,Second Stage of Tertiary Education,Very concerned,0.22014,1504,6499,0.21007,0.23022
2017,Second Stage of Tertiary Education,Somewhat concerned,0.47017,3083,6499,0.45804,0.48231
2017,Second Stage of Tertiary Education,Not concerned at all,0.30241,1912,6499,0.29124,0.31357
2018,Pre-primary Level,Very concerned,0.07826,38,342,0.04975,0.10677
2018,Pre-primary Level,Somewhat concerned,0.20002,138,342,0.15756,0.24248
2018,Pre-primary Level,Not concerned at all,0.26282,166,342,0.21610,0.30954
2018,Primary Level,Very concerned,0.31640,179,480,0.27475,0.35804
2018,Primary Level,Somewhat concerned,0.31248,188,480,0.27098,0.35399
2018,Primary Level,Not concerned at all,0.22235,113,480,0.18511,0.25959
2018,Lower Secondary Level,Very concerned,0.35148,985,2688,0.33343,0.36953
2018,Lower Secondary Level,Somewhat concerned,0.42474,1127,2688,0.40604,0.44343
2018,Lower Secondary Level,Not concerned at all,0.18305,576,2688,0.16843,0.19767
2018,Upper Secondary Level,Very concerned,0.38350,4352,11490,0.37461,0.39240
2018,Upper Secondary Level,Somewhat concerned,0.42425,4958,11490,0.41521,0.43328
2018,Upper Secondary Level,Not concerned at all,0.18489,2180,11490,0.17779,0.19199
2018,Post-secondary Non-tertiary Level,Very concerned,0.22964,501,2119,0.21172,0.24755
2018,Post-secondary Non-tertiary Level,Somewhat concerned,0.45573,961,2119,0.43452,0.47694
2018,Post-secondary Non-tertiary Level,Not concerned at all,0.30929,657,2119,0.28960,0.32897
2018,First Stage of Tertiary Education,Very concerned,0.32915,469,1440,0.30487,0.35342
2018,First Stage of Tertiary Education,Somewhat concerned,0.44320,657,1440,0.41754,0.46887
2018,First Stage of Tertiary Education,Not concerned at all,0.21998,314,1440,0.19858,0.24138
2018,Second Stage of Tertiary Education,Very concerned,0.16284,1070,6342,0.15375,0.17192
2018,Second Stage of Tertiary Education,Somewhat concerned,0.43680,2833,6342,0.42459,0.44901
2018,Second Stage of Tertiary Education,Not concerned at all,0.39228,2439,6342,0.38027,0.40430
2019,Pre-primary Level,Very concerned,0.06261,31,326,0.03627,0.08895
2019,Pre-primary Level,Somewhat concerned,0.24314,134,326,0.19650,0.28978
2019,Pre-primary Level,Not concerned at all,0.29211,161,326,0.24267,0.34155
2019,Primary Level,Very concerned,0.30742,146,380,0.26097,0.35388
2019,Primary Level,Somewhat concerned,0.36893,156,380,0.32035,0.41751
2019,Primary Level,Not concerned at all,0.15890,78,380,0.12210,0.19571
2019,Lower Secondary Level,Very concerned,0.35476,880,2399,0.33561,0.37391
2019,Lower Secondary Level,Somewhat concerned,0.42071,1029,2399,0.40095,0.44047
2019,Lower Secondary Level,Not concerned at all,0.16803,490,2399,0.15307,0.18300
2019,Upper Secondary Level,Very concerned,0.35576,3935,11094,0.34685,0.36467
2019,Upper Secondary Level,Somewhat concerned,0.43082,4765,11094,0.42160,0.44003
2019,Upper Secondary Level,Not concerned at all,0.20715,2394,11094,0.19960,0.21469
2019,Post-secondary Non-tertiary Level,Very concerned,0.20877,478,2160,0.19163,0.22591
2019,Post-secondary Non-tertiary Level,Somewhat concerned,0.45150,981,2160,0.43051,0.47249
2019,Post-secondary Non-tertiary Level,Not concerned at all,0.33034,701,2160,0.31050,0.35018
2019,First Stage of Tertiary Education,Very concerned,0.28878,484,1652,0.26692,0.31064
2019,First Stage of Tertiary Education,Somewhat concerned,0.45265,740,1652,0.42864,0.47666
2019,First Stage of Tertiary Education,Not concerned at all,0.25346,428,1652,0.23248,0.27445
2019,Second Stage of Tertiary Education,Very concerned,0.15129,1084,6999,0.14290,0.15969
2019,Second Stage of Tertiary Education,Somewhat concerned,0.42549,2988,6999,0.41391,0.43707
2019,Second Stage of Tertiary Education,Not concerned at all,0.41465,2927,6999,0.40310,0.42619
2020,Pre-primary Level,Somewhat concerned,0.13426,109,315,0.09655,0.17197
2020,Pre-primary Level,Not concerned at all,0.28430,206,315,0.23440,0.33419
2020,Primary Level,Very concerned,0.27306,131,488,0.23349,0.31263
2020,Primary Level,Somewhat concerned,0.31248,185,488,0.27132,0.35365
2020,Primary Level,Not concerned at all,0.23924,172,488,0.20135,0.27713
2020,Lower Secondary Level,Very concerned,0.30960,735,2446,0.29127,0.32792
2020,Lower Secondary Level,Somewhat concerned,0.42284,1029,2446,0.40326,0.44242
2020,Lower Secondary Level,Not concerned at all,0.22069,682,2446,0.20425,0.23712
2020,Upper Secondary Level,Very concerned,0.32429,3305,10657,0.31540,0.33318
2020,Upper Secondary Level,Somewhat concerned,0.42828,4482,10657,0.41889,0.43768
2020,Upper Secondary Level,Not concerned at all,0.23786,2870,10657,0.22978,0.24595
2020,Post-secondary Non-tertiary Level,Very concerned,0.18439,401,2254,0.16837,0.20040
2020,Post-secondary Non-tertiary Level,Somewhat concerned,0.41051,928,2254,0.39020,0.43083
2020,Post-secondary Non-tertiary Level,Not concerned at all,0.39955,925,2254,0.37933,0.41978
2020,First Stage of Tertiary Education,Very concerned,0.27702,393,1450,0.25397,0.30006
2020,First Stage of Tertiary Education,Somewhat concerned,0.42241,618,1450,0.39697,0.44784
2020,First Stage of Tertiary Education,Not concerned at all,0.29598,439,1450,0.27247,0.31948
2020,Second Stage of Tertiary Education,Very concerned,0.12899,941,7163,0.12123,0.13676
2020,Second Stage of Tertiary Education,Somewhat concerned,0.36212,2629,7163,0.35099,0.37325
2020,Second Stage of Tertiary Education,Not concerned at all,0.50053,3593,7163,0.48895,0.51211
2021,Pre-primary Level,Somewhat concerned,0.17374,49,172,0.11695,0.23052
2021,Pre-primary Level,Not concerned at all,0.29716,123,172,0.22867,0.36566
2021,Primary Level,Very concerned,0.27651,75,203,0.21483,0.33819
2021,Primary Level,Somewhat concerned,0.24067,75,203,0.18172,0.29962
2021,Primary Level,Not concerned at all,0.23833,53,203,0.17958,0.29709
2021,Lower Secondary Level,Very concerned,0.28424,372,1357,0.26023,0.30824
2021,Lower Secondary Level,Somewhat concerned,0.38988,546,1357,0.36392,0.41584
2021,Lower Secondary Level,Not concerned at all,0.25726,439,1357,0.23399,0.28053
2021,Upper Secondary Level,Very concerned,0.29363,1873,6929,0.28291,0.30436
2021,Upper Secondary Level,Somewhat concerned,0.40067,2772,6929,0.38914,0.41221
2021,Upper Secondary Level,Not concerned at all,0.29496,2284,6929,0.28422,0.30570
2021,Post-secondary Non-tertiary Level,Very concerned,0.14432,233,1524,0.12667,0.16197
2021,Post-secondary Non-tertiary Level,Somewhat concerned,0.38154,604,1524,0.35714,0.40594
2021,Post-secondary Non-tertiary Level,Not concerned at all,0.46803,687,1524,0.44297,0.49309
2021,First Stage of Tertiary Education,Very concerned,0.25484,231,995,0.22775,0.28193
2021,First Stage of Tertiary Education,Somewhat concerned,0.43030,433,995,0.39952,0.46108
2021,First Stage of Tertiary Education,Not concerned at all,0.30148,331,995,0.27295,0.33001
2021,Second Stage of Tertiary Education,Very concerned,0.12556,629,5297,0.11664,0.13449
2021,Second Stage of Tertiary Education,Somewhat concerned,0.34468,1878,5297,0.33188,0.35748
2021,Second Stage of Tertiary Education,Not concerned at all,0.51987,2790,5297,0.50641,0.53333
2022,Pre-primary Level,Very concerned,0.07122,45,310,0.04254,0.09990
2022,Pre-primary Level,Somewhat concerned,0.17123,88,310,0.12922,0.21323
2022,Pre-primary Level,Not concerned at all,0.33889,177,310,0.28612,0.39167
2022,Primary Level,Very concerned,0.22067,87,294,0.17318,0.26815
2022,Primary Level,Somewhat concerned,0.25143,124,294,0.20175,0.30111
2022,Primary Level,Not concerned at all,0.29608,83,294,0.24381,0.34836
2022,Lower Secondary Level,Very concerned,0.30067,458,1554,0.27786,0.32348
2022,Lower Secondary Level,Somewhat concerned,0.36538,614,1554,0.34143,0.38933
2022,Lower Secondary Level,Not concerned at all,0.28663,482,1554,0.26414,0.30912
2022,Upper Secondary Level,Very concerned,0.31012,2651,8841,0.30048,0.31977
2022,Upper Secondary Level,Somewhat concerned,0.40395,3533,8841,0.39372,0.41417
2022,Upper Secondary Level,Not concerned at all,0.27379,2657,8841,0.26449,0.28308
2022,Post-secondary Non-tertiary Level,Very concerned,0.19469,408,2129,0.17787,0.21152
2022,Post-secondary Non-tertiary Level,Somewhat concerned,0.38037,828,2129,0.35974,0.40099
2022,Post-secondary Non-tertiary Level,Not concerned at all,0.41357,893,2129,0.39264,0.43449
2022,First Stage of Tertiary Education,Very concerned,0.28881,371,1360,0.26472,0.31291
2022,First Stage of Tertiary Education,Somewhat concerned,0.43589,573,1360,0.40952,0.46225
2022,First Stage of Tertiary Education,Not concerned at all,0.27358,416,1360,0.24988,0.29728
2022,Second Stage of Tertiary Education,Very concerned,0.13371,1220,8332,0.12640,0.14102
2022,Second Stage of Tertiary Education,Somewhat concerned,0.35861,3021,8332,0.34832,0.36891
2022,Second Stage of Tertiary Education,Not concerned at all,0.49799,4091,8332,0.48725,0.50873
