year,pgisced97,sampreg,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Post-secondary Non-tertiary Level,West,Very concerned,0.18381,194,998,0.15977,0.20785
2007,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.50659,522,998,0.47555,0.53762
2007,Post-secondary Non-tertiary Level,West,Not concerned at all,0.30710,282,998,0.27846,0.33573
2007,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.39861,72,135,0.31571,0.48151
2007,Post-secondary Non-tertiary Level,East,Not concerned at all,0.33687,63,135,0.25684,0.41689
2007,First Stage of Tertiary Education,West,Very concerned,0.30168,322,1114,0.27472,0.32865
2007,First Stage of Tertiary Education,West,Somewhat concerned,0.43968,527,1114,0.41052,0.46885
2007,First Stage of Tertiary Education,West,Not concerned at all,0.23699,265,1114,0.21201,0.26197
2007,First Stage of Tertiary Education,East,Very concerned,0.37645,155,404,0.32915,0.42376
2007,First Stage of Tertiary Education,East,Somewhat concerned,0.42703,177,404,0.37873,0.47532
2007,First Stage of Tertiary Education,East,Not concerned at all,0.18928,72,404,0.15103,0.22752
2007,Second Stage of Tertiary Education,West,Very concerned,0.17214,540,3073,0.15879,0.18549
2007,Second Stage of Tertiary Education,West,Somewhat concerned,0.41248,1270,3073,0.39507,0.42989
2007,Second Stage of Tertiary Education,West,Not concerned at all,0.40724,1263,3073,0.38987,0.42462
2007,Second Stage of Tertiary Education,East,Very concerned,0.25402,311,1294,0.23030,0.27775
2007,Second Stage of Tertiary Education,East,Somewhat concerned,0.41480,560,1294,0.38795,0.44166
2007,Second Stage of Tertiary Education,East,Not concerned at all,0.32408,423,1294,0.29857,0.34959
2008,Pre-primary Level,West,Very concerned,0.09110,50,271,0.05678,0.12543
2008,Pre-primary Level,West,Somewhat concerned,0.20429,102,271,0.15620,0.25238
2008,Pre-primary Level,West,Not concerned at all,0.27178,119,271,0.21871,0.32484
2008,Primary Level,West,Very concerned,0.24827,35,164,0.18195,0.31459
2008,Primary Level,West,Somewhat concerned,0.40708,66,164,0.33166,0.48251
2008,Primary Level,West,Not concerned at all,0.34050,63,164,0.26775,0.41325
2008,Lower Secondary Level,West,Very concerned,0.27901,474,1694,0.25764,0.30037
2008,Lower Secondary Level,West,Somewhat concerned,0.42869,747,1694,0.40511,0.45226
2008,Lower Secondary Level,West,Not concerned at all,0.26009,473,1694,0.23919,0.28098
2008,Lower Secondary Level,East,Very concerned,0.36802,91,302,0.31354,0.42250
2008,Lower Secondary Level,East,Somewhat concerned,0.41741,151,302,0.36170,0.47312
2008,Lower Secondary Level,East,Not concerned at all,0.18783,60,302,0.14371,0.23196
2008,Upper Secondary Level,West,Very concerned,0.29688,2127,7178,0.28631,0.30745
2008,Upper Secondary Level,West,Somewhat concerned,0.46672,3351,7178,0.45518,0.47827
2008,Upper Secondary Level,West,Not concerned at all,0.22590,1700,7178,0.21622,0.23557
2008,Upper Secondary Level,East,Very concerned,0.34212,807,2494,0.32350,0.36075
2008,Upper Secondary Level,East,Somewhat concerned,0.43796,1137,2494,0.41848,0.45744
2008,Upper Secondary Level,East,Not concerned at all,0.21576,550,2494,0.19961,0.23191
2008,Post-secondary Non-tertiary Level,West,Very concerned,0.15750,149,925,0.13401,0.18099
2008,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.44894,430,925,0.41687,0.48101
2008,Post-secondary Non-tertiary Level,West,Not concerned at all,0.39104,346,925,0.35957,0.42250
2008,Post-secondary Non-tertiary Level,East,Very concerned,0.23643,32,165,0.17140,0.30145
2008,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.39069,74,165,0.31601,0.46536
2008,Post-secondary Non-tertiary Level,East,Not concerned at all,0.37289,59,165,0.29887,0.44690
2008,First Stage of Tertiary Education,West,Very concerned,0.25056,267,1035,0.22415,0.27697
2008,First Stage of Tertiary Education,West,Somewhat concerned,0.45035,479,1035,0.42002,0.48067
2008,First Stage of Tertiary Education,West,Not concerned at all,0.29262,289,1035,0.26489,0.32035
2008,First Stage of Tertiary Education,East,Very concerned,0.29976,121,373,0.25320,0.34632
2008,First Stage of Tertiary Education,East,Somewhat concerned,0.47249,175,373,0.42176,0.52323
2008,First Stage of Tertiary Education,East,Not concerned at all,0.22104,77,373,0.17887,0.26321
2008,Second Stage of Tertiary Education,West,Very concerned,0.13415,405,2938,0.12183,0.14648
2008,Second Stage of Tertiary Education,West,Somewhat concerned,0.39601,1190,2938,0.37832,0.41369
2008,Second Stage of Tertiary Education,West,Not concerned at all,0.46302,1343,2938,0.44498,0.48105
2008,Second Stage of Tertiary Education,East,Very concerned,0.20117,237,1240,0.17885,0.22349
2008,Second Stage of Tertiary Education,East,Somewhat concerned,0.43434,555,1240,0.40674,0.46194
2008,Second Stage of Tertiary Education,East,Not concerned at all,0.36259,448,1240,0.33582,0.38936
2009,Pre-primary Level,West,Very concerned,0.10031,37,255,0.06336,0.13725
2009,Pre-primary Level,West,Somewhat concerned,0.16948,84,255,0.12334,0.21562
2009,Pre-primary Level,West,Not concerned at all,0.33846,134,255,0.28027,0.39665
2009,Primary Level,West,Very concerned,0.15957,31,148,0.10037,0.21877
2009,Primary Level,West,Somewhat concerned,0.37440,56,148,0.29616,0.45264
2009,Primary Level,West,Not concerned at all,0.45761,61,148,0.37707,0.53815
2009,Lower Secondary Level,West,Very concerned,0.26373,383,1510,0.24149,0.28596
2009,Lower Secondary Level,West,Somewhat concerned,0.41514,665,1510,0.39028,0.44001
2009,Lower Secondary Level,West,Not concerned at all,0.28796,462,1510,0.26511,0.31080
2009,Lower Secondary Level,East,Very concerned,0.30046,77,262,0.24484,0.35608
2009,Lower Secondary Level,East,Somewhat concerned,0.46626,127,262,0.40573,0.52678
2009,Lower Secondary Level,East,Not concerned at all,0.21307,58,262,0.16340,0.26275
2009,Upper Secondary Level,West,Very concerned,0.25048,1654,6629,0.24005,0.26091
2009,Upper Secondary Level,West,Somewhat concerned,0.46336,3052,6629,0.45135,0.47536
2009,Upper Secondary Level,West,Not concerned at all,0.27746,1923,6629,0.26668,0.28824
2009,Upper Secondary Level,East,Very concerned,0.30628,683,2381,0.28776,0.32480
2009,Upper Secondary Level,East,Somewhat concerned,0.44605,1103,2381,0.42608,0.46602
2009,Upper Secondary Level,East,Not concerned at all,0.23847,595,2381,0.22135,0.25559
2009,Post-secondary Non-tertiary Level,West,Very concerned,0.16097,121,842,0.13613,0.18580
2009,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.40742,354,842,0.37421,0.44063
2009,Post-secondary Non-tertiary Level,West,Not concerned at all,0.42884,367,842,0.39539,0.46229
2009,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.37131,66,129,0.28761,0.45501
2009,Post-secondary Non-tertiary Level,East,Not concerned at all,0.47744,63,129,0.39091,0.56397
2009,First Stage of Tertiary Education,West,Very concerned,0.22420,194,947,0.19762,0.25078
2009,First Stage of Tertiary Education,West,Somewhat concerned,0.40334,401,947,0.37207,0.43460
2009,First Stage of Tertiary Education,West,Not concerned at all,0.36163,352,947,0.33101,0.39225
2009,First Stage of Tertiary Education,East,Very concerned,0.24925,99,371,0.20517,0.29333
2009,First Stage of Tertiary Education,East,Somewhat concerned,0.50096,189,371,0.45001,0.55191
2009,First Stage of Tertiary Education,East,Not concerned at all,0.23609,83,371,0.19282,0.27937
2009,Second Stage of Tertiary Education,West,Very concerned,0.09347,272,2816,0.08272,0.10423
2009,Second Stage of Tertiary Education,West,Somewhat concerned,0.35177,996,2816,0.33413,0.36941
2009,Second Stage of Tertiary Education,West,Not concerned at all,0.54672,1548,2816,0.52833,0.56511
2009,Second Stage of Tertiary Education,East,Very concerned,0.14002,176,1202,0.12040,0.15965
2009,Second Stage of Tertiary Education,East,Somewhat concerned,0.42388,524,1202,0.39593,0.45183
2009,Second Stage of Tertiary Education,East,Not concerned at all,0.43276,502,1202,0.40474,0.46078
2010,Pre-primary Level,West,Very concerned,0.09852,57,365,0.06790,0.12914
2010,Pre-primary Level,West,Somewhat concerned,0.29068,135,365,0.24403,0.33733
2010,Pre-primary Level,West,Not concerned at all,0.28294,173,365,0.23666,0.32921
2010,Primary Level,West,Very concerned,0.26879,85,304,0.21887,0.31871
2010,Primary Level,West,Somewhat concerned,0.36515,119,304,0.31094,0.41937
2010,Primary Level,West,Not concerned at all,0.33675,100,304,0.28354,0.38997
2010,Lower Secondary Level,West,Very concerned,0.26962,574,2093,0.25060,0.28864
2010,Lower Secondary Level,West,Somewhat concerned,0.40358,876,2093,0.38256,0.42460
2010,Lower Secondary Level,West,Not concerned at all,0.28834,643,2093,0.26892,0.30775
2010,Lower Secondary Level,East,Very concerned,0.26317,96,330,0.21559,0.31075
2010,Lower Secondary Level,East,Somewhat concerned,0.42693,134,330,0.37349,0.48038
2010,Lower Secondary Level,East,Not concerned at all,0.29820,100,330,0.24876,0.34763
2010,Upper Secondary Level,West,Very concerned,0.25251,2207,8759,0.24341,0.26161
2010,Upper Secondary Level,West,Somewhat concerned,0.45684,3891,8759,0.44641,0.46728
2010,Upper Secondary Level,West,Not concerned at all,0.28305,2661,8759,0.27362,0.29249
2010,Upper Secondary Level,East,Very concerned,0.30249,861,2912,0.28581,0.31918
2010,Upper Secondary Level,East,Somewhat concerned,0.42367,1280,2912,0.40572,0.44162
2010,Upper Secondary Level,East,Not concerned at all,0.26814,771,2912,0.25205,0.28423
2010,Post-secondary Non-tertiary Level,West,Very concerned,0.14642,208,1440,0.12815,0.16468
2010,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.40124,606,1440,0.37592,0.42657
2010,Post-secondary Non-tertiary Level,West,Not concerned at all,0.44455,626,1440,0.41888,0.47023
2010,Post-secondary Non-tertiary Level,East,Very concerned,0.19800,54,256,0.14909,0.24691
2010,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.34076,88,256,0.28259,0.39893
2010,Post-secondary Non-tertiary Level,East,Not concerned at all,0.46124,114,256,0.40005,0.52242
2010,First Stage of Tertiary Education,West,Very concerned,0.19540,221,1193,0.17289,0.21791
2010,First Stage of Tertiary Education,West,Somewhat concerned,0.41991,534,1193,0.39189,0.44792
2010,First Stage of Tertiary Education,West,Not concerned at all,0.37387,438,1193,0.34640,0.40134
2010,First Stage of Tertiary Education,East,Very concerned,0.26764,99,412,0.22483,0.31044
2010,First Stage of Tertiary Education,East,Somewhat concerned,0.46987,190,412,0.42162,0.51812
2010,First Stage of Tertiary Education,East,Not concerned at all,0.25391,123,412,0.21183,0.29599
2010,Second Stage of Tertiary Education,West,Very concerned,0.10790,357,3958,0.09823,0.11756
2010,Second Stage of Tertiary Education,West,Somewhat concerned,0.32464,1297,3958,0.31005,0.33923
2010,Second Stage of Tertiary Education,West,Not concerned at all,0.56198,2304,3958,0.54653,0.57744
2010,Second Stage of Tertiary Education,East,Very concerned,0.14798,192,1387,0.12929,0.16668
2010,Second Stage of Tertiary Education,East,Somewhat concerned,0.39772,537,1387,0.37195,0.42348
2010,Second Stage of Tertiary Education,East,Not concerned at all,0.44910,658,1387,0.42291,0.47529
2011,Pre-primary Level,West,Very concerned,0.05691,36,276,0.02953,0.08429
2011,Pre-primary Level,West,Somewhat concerned,0.18699,113,276,0.14091,0.23308
2011,Pre-primary Level,West,Not concerned at all,0.22707,127,276,0.17756,0.27659
2011,Primary Level,West,Very concerned,0.18632,47,187,0.13036,0.24227
2011,Primary Level,West,Somewhat concerned,0.24653,66,187,0.18459,0.30847
2011,Primary Level,West,Not concerned at all,0.35667,74,187,0.28783,0.42551
2011,Lower Secondary Level,West,Very concerned,0.23934,485,1819,0.21972,0.25895
2011,Lower Secondary Level,West,Somewhat concerned,0.38651,811,1819,0.36413,0.40890
2011,Lower Secondary Level,West,Not concerned at all,0.24152,523,1819,0.22184,0.26119
2011,Lower Secondary Level,East,Very concerned,0.27610,81,286,0.22419,0.32800
2011,Lower Secondary Level,East,Somewhat concerned,0.35151,124,286,0.29608,0.40695
2011,Lower Secondary Level,East,Not concerned at all,0.24267,81,286,0.19290,0.29245
2011,Upper Secondary Level,West,Very concerned,0.24731,2068,7760,0.23771,0.25691
2011,Upper Secondary Level,West,Somewhat concerned,0.42365,3551,7760,0.41266,0.43465
2011,Upper Secondary Level,West,Not concerned at all,0.24370,2141,7760,0.23415,0.25325
2011,Upper Secondary Level,East,Very concerned,0.32673,864,2587,0.30866,0.34481
2011,Upper Secondary Level,East,Somewhat concerned,0.36702,1120,2587,0.34845,0.38560
2011,Upper Secondary Level,East,Not concerned at all,0.21497,603,2587,0.19913,0.23080
2011,Post-secondary Non-tertiary Level,West,Very concerned,0.13620,159,1012,0.11505,0.15734
2011,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.37656,437,1012,0.34669,0.40643
2011,Post-secondary Non-tertiary Level,West,Not concerned at all,0.35180,416,1012,0.32236,0.38123
2011,Post-secondary Non-tertiary Level,East,Very concerned,0.18445,39,175,0.12682,0.24208
2011,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.35971,70,175,0.28840,0.43102
2011,Post-secondary Non-tertiary Level,East,Not concerned at all,0.30292,66,175,0.23464,0.37120
2011,First Stage of Tertiary Education,West,Very concerned,0.19668,212,1032,0.17241,0.22094
2011,First Stage of Tertiary Education,West,Somewhat concerned,0.41078,464,1032,0.38075,0.44081
2011,First Stage of Tertiary Education,West,Not concerned at all,0.31591,356,1032,0.28753,0.34429
2011,First Stage of Tertiary Education,East,Very concerned,0.31799,119,399,0.27224,0.36375
2011,First Stage of Tertiary Education,East,Somewhat concerned,0.42729,177,399,0.37869,0.47589
2011,First Stage of Tertiary Education,East,Not concerned at all,0.20962,103,399,0.16963,0.24961
2011,Second Stage of Tertiary Education,West,Very concerned,0.09419,374,3276,0.08419,0.10420
2011,Second Stage of Tertiary Education,West,Somewhat concerned,0.30000,1128,3276,0.28431,0.31570
2011,Second Stage of Tertiary Education,West,Not concerned at all,0.49946,1774,3276,0.48234,0.51658
2011,Second Stage of Tertiary Education,East,Very concerned,0.18317,231,1279,0.16196,0.20437
2011,Second Stage of Tertiary Education,East,Somewhat concerned,0.38208,556,1279,0.35544,0.40872
2011,Second Stage of Tertiary Education,East,Not concerned at all,0.36304,492,1279,0.33667,0.38940
2012,Pre-primary Level,West,Somewhat concerned,0.13688,72,220,0.09136,0.18241
2012,Pre-primary Level,West,Not concerned at all,0.24771,148,220,0.19054,0.30489
2012,Primary Level,West,Very concerned,0.16594,47,192,0.11318,0.21870
2012,Primary Level,West,Somewhat concerned,0.26812,75,192,0.20529,0.33094
2012,Primary Level,West,Not concerned at all,0.39299,70,192,0.32372,0.46226
2012,Lower Secondary Level,West,Very concerned,0.19904,407,1816,0.18067,0.21741
2012,Lower Secondary Level,West,Somewhat concerned,0.41207,837,1816,0.38942,0.43471
2012,Lower Secondary Level,West,Not concerned at all,0.26787,572,1816,0.24750,0.28824
2012,Lower Secondary Level,East,Very concerned,0.25493,73,277,0.20351,0.30634
2012,Lower Secondary Level,East,Somewhat concerned,0.35119,100,277,0.29487,0.40750
2012,Lower Secondary Level,East,Not concerned at all,0.28555,104,277,0.23226,0.33884
2012,Upper Secondary Level,West,Very concerned,0.20107,1646,7644,0.19208,0.21006
2012,Upper Secondary Level,West,Somewhat concerned,0.41328,3392,7644,0.40224,0.42432
2012,Upper Secondary Level,West,Not concerned at all,0.30518,2606,7644,0.29486,0.31551
2012,Upper Secondary Level,East,Very concerned,0.25573,678,2574,0.23888,0.27259
2012,Upper Secondary Level,East,Somewhat concerned,0.40885,1179,2574,0.38985,0.42784
2012,Upper Secondary Level,East,Not concerned at all,0.25188,717,2574,0.23510,0.26865
2012,Post-secondary Non-tertiary Level,West,Very concerned,0.11036,129,1009,0.09102,0.12970
2012,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.32698,380,1009,0.29802,0.35594
2012,Post-secondary Non-tertiary Level,West,Not concerned at all,0.43403,500,1009,0.40343,0.46463
2012,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.31678,69,161,0.24470,0.38887
2012,Post-secondary Non-tertiary Level,East,Not concerned at all,0.38227,92,161,0.30697,0.45756
2012,First Stage of Tertiary Education,West,Very concerned,0.15737,152,1030,0.13512,0.17962
2012,First Stage of Tertiary Education,West,Somewhat concerned,0.34717,407,1030,0.31808,0.37625
2012,First Stage of Tertiary Education,West,Not concerned at all,0.43128,471,1030,0.40102,0.46154
2012,First Stage of Tertiary Education,East,Very concerned,0.23435,93,406,0.19309,0.27560
2012,First Stage of Tertiary Education,East,Somewhat concerned,0.39755,184,406,0.34989,0.44522
2012,First Stage of Tertiary Education,East,Not concerned at all,0.32535,129,406,0.27972,0.37098
2012,Second Stage of Tertiary Education,West,Very concerned,0.07128,263,3373,0.06260,0.07996
2012,Second Stage of Tertiary Education,West,Somewhat concerned,0.25077,950,3373,0.23614,0.26540
2012,Second Stage of Tertiary Education,West,Not concerned at all,0.59119,2160,3373,0.57460,0.60779
2012,Second Stage of Tertiary Education,East,Very concerned,0.13789,163,1259,0.11884,0.15694
2012,Second Stage of Tertiary Education,East,Somewhat concerned,0.34891,497,1259,0.32257,0.37525
2012,Second Stage of Tertiary Education,East,Not concerned at all,0.44167,599,1259,0.41423,0.46912
2013,Pre-primary Level,West,Somewhat concerned,0.11040,62,200,0.06686,0.15394
2013,Pre-primary Level,West,Not concerned at all,0.23033,138,200,0.17183,0.28883
2013,Primary Level,West,Very concerned,0.12846,48,156,0.07578,0.18114
2013,Primary Level,West,Somewhat concerned,0.17316,53,156,0.11359,0.23273
2013,Primary Level,West,Not concerned at all,0.25233,55,156,0.18395,0.32071
2013,Lower Secondary Level,West,Very concerned,0.21990,415,1584,0.19950,0.24031
2013,Lower Secondary Level,West,Somewhat concerned,0.30979,695,1584,0.28701,0.33257
2013,Lower Secondary Level,West,Not concerned at all,0.21117,474,1584,0.19106,0.23128
2013,Lower Secondary Level,East,Very concerned,0.24296,70,246,0.18925,0.29666
2013,Lower Secondary Level,East,Somewhat concerned,0.32032,95,246,0.26189,0.37875
2013,Lower Secondary Level,East,Not concerned at all,0.27993,81,246,0.22371,0.33615
2013,Upper Secondary Level,West,Very concerned,0.21687,1770,7003,0.20722,0.22653
2013,Upper Secondary Level,West,Somewhat concerned,0.39024,3102,7003,0.37881,0.40166
2013,Upper Secondary Level,West,Not concerned at all,0.25081,2131,7003,0.24066,0.26097
2013,Upper Secondary Level,East,Very concerned,0.27752,688,2349,0.25941,0.29563
2013,Upper Secondary Level,East,Somewhat concerned,0.40842,1065,2349,0.38853,0.42830
2013,Upper Secondary Level,East,Not concerned at all,0.21957,596,2349,0.20283,0.23631
2013,Post-secondary Non-tertiary Level,West,Very concerned,0.12234,139,923,0.10119,0.14349
2013,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.27394,353,923,0.24515,0.30272
2013,Post-secondary Non-tertiary Level,West,Not concerned at all,0.35513,431,923,0.32424,0.38602
2013,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.35242,72,149,0.27545,0.42938
2013,Post-secondary Non-tertiary Level,East,Not concerned at all,0.34184,77,149,0.26542,0.41826
2013,First Stage of Tertiary Education,West,Very concerned,0.18294,183,947,0.15830,0.20758
2013,First Stage of Tertiary Education,West,Somewhat concerned,0.38927,400,947,0.35820,0.42035
2013,First Stage of Tertiary Education,West,Not concerned at all,0.34029,364,947,0.31010,0.37049
2013,First Stage of Tertiary Education,East,Very concerned,0.23873,91,370,0.19523,0.28223
2013,First Stage of Tertiary Education,East,Somewhat concerned,0.43392,177,370,0.38335,0.48449
2013,First Stage of Tertiary Education,East,Not concerned at all,0.28779,102,370,0.24159,0.33398
2013,Second Stage of Tertiary Education,West,Very concerned,0.07907,314,3247,0.06979,0.08836
2013,Second Stage of Tertiary Education,West,Somewhat concerned,0.27016,1047,3247,0.25488,0.28543
2013,Second Stage of Tertiary Education,West,Not concerned at all,0.49086,1886,3247,0.47366,0.50806
2013,Second Stage of Tertiary Education,East,Very concerned,0.16146,185,1200,0.14063,0.18228
2013,Second Stage of Tertiary Education,East,Somewhat concerned,0.34826,491,1200,0.32129,0.37523
2013,Second Stage of Tertiary Education,East,Not concerned at all,0.39216,524,1200,0.36452,0.41980
2014,Pre-primary Level,West,Very concerned,0.09339,61,391,0.06451,0.12226
2014,Pre-primary Level,West,Somewhat concerned,0.17210,134,391,0.13464,0.20956
2014,Pre-primary Level,West,Not concerned at all,0.29248,196,391,0.24733,0.33763
2014,Primary Level,West,Very concerned,0.26310,124,440,0.22191,0.30429
2014,Primary Level,West,Somewhat concerned,0.37303,176,440,0.32779,0.41827
2014,Primary Level,West,Not concerned at all,0.34256,140,440,0.29816,0.38695
2014,Lower Secondary Level,West,Very concerned,0.31807,841,2699,0.30049,0.33564
2014,Lower Secondary Level,West,Somewhat concerned,0.43193,1173,2699,0.41324,0.45063
2014,Lower Secondary Level,West,Not concerned at all,0.22002,685,2699,0.20439,0.23565
2014,Lower Secondary Level,East,Very concerned,0.33494,125,379,0.28736,0.38252
2014,Lower Secondary Level,East,Somewhat concerned,0.39777,159,379,0.34843,0.44711
2014,Lower Secondary Level,East,Not concerned at all,0.24497,95,379,0.20162,0.28833
2014,Upper Secondary Level,West,Very concerned,0.29943,2869,9623,0.29028,0.30858
2014,Upper Secondary Level,West,Somewhat concerned,0.44320,4293,9623,0.43327,0.45312
2014,Upper Secondary Level,West,Not concerned at all,0.25056,2461,9623,0.24190,0.25921
2014,Upper Secondary Level,East,Very concerned,0.37674,1015,2838,0.35891,0.39457
2014,Upper Secondary Level,East,Somewhat concerned,0.41612,1231,2838,0.39798,0.43425
2014,Upper Secondary Level,East,Not concerned at all,0.20222,592,2838,0.18744,0.21700
2014,Post-secondary Non-tertiary Level,West,Very concerned,0.19212,336,1740,0.17360,0.21064
2014,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.41549,744,1740,0.39233,0.43865
2014,Post-secondary Non-tertiary Level,West,Not concerned at all,0.39017,660,1740,0.36724,0.41309
2014,Post-secondary Non-tertiary Level,East,Very concerned,0.18858,59,295,0.14386,0.23329
2014,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.43598,128,295,0.37929,0.49266
2014,Post-secondary Non-tertiary Level,East,Not concerned at all,0.36568,108,295,0.31062,0.42073
2014,First Stage of Tertiary Education,West,Very concerned,0.25384,271,1182,0.22902,0.27866
2014,First Stage of Tertiary Education,West,Somewhat concerned,0.41426,522,1182,0.38616,0.44235
2014,First Stage of Tertiary Education,West,Not concerned at all,0.32766,389,1182,0.30089,0.35443
2014,First Stage of Tertiary Education,East,Very concerned,0.28902,116,406,0.24487,0.33317
2014,First Stage of Tertiary Education,East,Somewhat concerned,0.46337,193,406,0.41481,0.51194
2014,First Stage of Tertiary Education,East,Not concerned at all,0.24722,97,406,0.20521,0.28924
2014,Second Stage of Tertiary Education,West,Very concerned,0.10330,524,4765,0.09465,0.11194
2014,Second Stage of Tertiary Education,West,Somewhat concerned,0.34463,1713,4765,0.33113,0.35812
2014,Second Stage of Tertiary Education,West,Not concerned at all,0.54653,2528,4765,0.53239,0.56067
2014,Second Stage of Tertiary Education,East,Very concerned,0.21194,262,1435,0.19078,0.23309
2014,Second Stage of Tertiary Education,East,Somewhat concerned,0.38810,566,1435,0.36288,0.41333
2014,Second Stage of Tertiary Education,East,Not concerned at all,0.39837,607,1435,0.37303,0.42371
2015,Pre-primary Level,West,Very concerned,0.08392,52,295,0.05222,0.11561
2015,Pre-primary Level,West,Somewhat concerned,0.23704,109,295,0.18842,0.28565
2015,Pre-primary Level,West,Not concerned at all,0.20351,134,295,0.15749,0.24953
2015,Primary Level,West,Very concerned,0.37286,134,353,0.32235,0.42338
2015,Primary Level,West,Somewhat concerned,0.26360,125,353,0.21757,0.30963
2015,Primary Level,West,Not concerned at all,0.23988,94,353,0.19527,0.28449
2015,Lower Secondary Level,West,Very concerned,0.36687,829,2295,0.34715,0.38660
2015,Lower Secondary Level,West,Somewhat concerned,0.37384,964,2295,0.35404,0.39364
2015,Lower Secondary Level,West,Not concerned at all,0.18919,502,2295,0.17316,0.20521
2015,Lower Secondary Level,East,Very concerned,0.45565,157,338,0.40247,0.50882
2015,Lower Secondary Level,East,Somewhat concerned,0.38668,126,338,0.33468,0.43867
2015,Lower Secondary Level,East,Not concerned at all,0.10374,55,338,0.07118,0.13629
2015,Upper Secondary Level,West,Very concerned,0.35837,3235,8902,0.34841,0.36834
2015,Upper Secondary Level,West,Somewhat concerned,0.43111,3894,8902,0.42082,0.44139
2015,Upper Secondary Level,West,Not concerned at all,0.18809,1773,8902,0.17997,0.19621
2015,Upper Secondary Level,East,Very concerned,0.46219,1219,2668,0.44327,0.48111
2015,Upper Secondary Level,East,Somewhat concerned,0.37829,1049,2668,0.35988,0.39669
2015,Upper Secondary Level,East,Not concerned at all,0.13673,400,2668,0.12369,0.14977
2015,Post-secondary Non-tertiary Level,West,Very concerned,0.22001,407,1664,0.20010,0.23992
2015,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.44124,770,1664,0.41738,0.46511
2015,Post-secondary Non-tertiary Level,West,Not concerned at all,0.29479,487,1664,0.27288,0.31671
2015,Post-secondary Non-tertiary Level,East,Very concerned,0.37934,101,275,0.32189,0.43680
2015,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.35986,103,275,0.30303,0.41669
2015,Post-secondary Non-tertiary Level,East,Not concerned at all,0.23816,71,275,0.18772,0.28859
2015,First Stage of Tertiary Education,West,Very concerned,0.27317,321,1121,0.24707,0.29926
2015,First Stage of Tertiary Education,West,Somewhat concerned,0.44975,496,1121,0.42061,0.47888
2015,First Stage of Tertiary Education,West,Not concerned at all,0.26995,304,1121,0.24395,0.29595
2015,First Stage of Tertiary Education,East,Very concerned,0.42481,159,392,0.37582,0.47381
2015,First Stage of Tertiary Education,East,Somewhat concerned,0.39429,169,392,0.34585,0.44273
2015,First Stage of Tertiary Education,East,Not concerned at all,0.17015,64,392,0.13290,0.20739
2015,Second Stage of Tertiary Education,West,Very concerned,0.15268,707,4484,0.14215,0.16321
2015,Second Stage of Tertiary Education,West,Somewhat concerned,0.36877,1894,4484,0.35465,0.38290
2015,Second Stage of Tertiary Education,West,Not concerned at all,0.43113,1883,4484,0.41663,0.44563
2015,Second Stage of Tertiary Education,East,Very concerned,0.24314,325,1353,0.22028,0.26601
2015,Second Stage of Tertiary Education,East,Somewhat concerned,0.40211,580,1353,0.37597,0.42824
2015,Second Stage of Tertiary Education,East,Not concerned at all,0.32387,448,1353,0.29892,0.34881
2016,Pre-primary Level,West,Very concerned,0.08524,65,286,0.05282,0.11766
2016,Pre-primary Level,West,Somewhat concerned,0.23016,135,286,0.18129,0.27903
2016,Pre-primary Level,West,Not concerned at all,0.16513,86,286,0.12202,0.20824
2016,Primary Level,West,Very concerned,0.43017,175,352,0.37837,0.48196
2016,Primary Level,West,Somewhat concerned,0.33625,122,352,0.28683,0.38568
2016,Primary Level,West,Not concerned at all,0.13146,55,352,0.09611,0.16680
2016,Lower Secondary Level,West,Very concerned,0.49607,1109,2223,0.47528,0.51686
2016,Lower Secondary Level,West,Somewhat concerned,0.33661,804,2223,0.31696,0.35626
2016,Lower Secondary Level,West,Not concerned at all,0.12026,310,2223,0.10674,0.13379
2016,Lower Secondary Level,East,Very concerned,0.52528,191,314,0.46996,0.58060
2016,Lower Secondary Level,East,Somewhat concerned,0.28252,82,314,0.23265,0.33240
2016,Lower Secondary Level,East,Not concerned at all,0.11784,41,314,0.08212,0.15356
2016,Upper Secondary Level,West,Very concerned,0.50946,4212,8384,0.49876,0.52017
2016,Upper Secondary Level,West,Somewhat concerned,0.35676,3053,8384,0.34650,0.36701
2016,Upper Secondary Level,West,Not concerned at all,0.12296,1119,8384,0.11593,0.12999
2016,Upper Secondary Level,East,Very concerned,0.63891,1543,2543,0.62024,0.65759
