year,migback,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,No migration background,First Stage of Tertiary Education,Not concerned at all,0.13536,208,1380,0.11730,0.15341
2005,No migration background,Second Stage of Tertiary Education,Very concerned,0.23870,914,3735,0.22502,0.25237
2005,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.47587,1748,3735,0.45985,0.49188
2005,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.28544,1073,3735,0.27095,0.29992
2005,Direct migration background,Primary Level,Very concerned,0.21125,33,143,0.14411,0.27839
2005,Direct migration background,Primary Level,Somewhat concerned,0.48989,68,143,0.40766,0.57211
2005,Direct migration background,Primary Level,Not concerned at all,0.29886,42,143,0.22357,0.37415
2005,Direct migration background,Lower Secondary Level,Very concerned,0.28946,143,555,0.25169,0.32722
2005,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46380,272,555,0.42227,0.50533
2005,Direct migration background,Lower Secondary Level,Not concerned at all,0.24674,140,555,0.21084,0.28264
2005,Direct migration background,Upper Secondary Level,Very concerned,0.33697,279,862,0.30540,0.36854
2005,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44167,394,862,0.40850,0.47484
2005,Direct migration background,Upper Secondary Level,Not concerned at all,0.22136,189,862,0.19363,0.24909
2005,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.27450,52,213,0.21443,0.33458
2005,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45305,106,213,0.38604,0.52006
2005,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.27244,55,213,0.21251,0.33237
2005,Direct migration background,First Stage of Tertiary Education,Very concerned,0.40293,47,100,0.30631,0.49955
2005,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.37142,53,100,0.27624,0.46660
2005,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.18816,72,337,0.14637,0.22996
2005,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.46453,158,337,0.41120,0.51786
2005,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.34731,107,337,0.29640,0.39822
2005,Indirect migration background,Pre-primary Level,Somewhat concerned,0.57093,46,46,0.42632,0.71555
2005,Indirect migration background,Lower Secondary Level,Very concerned,0.34780,58,175,0.27703,0.41856
2005,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.39190,71,175,0.31937,0.46444
2005,Indirect migration background,Lower Secondary Level,Not concerned at all,0.26030,46,175,0.19510,0.32550
2005,Indirect migration background,Upper Secondary Level,Very concerned,0.31662,101,334,0.26666,0.36658
2005,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.43530,152,334,0.38205,0.48855
2005,Indirect migration background,Upper Secondary Level,Not concerned at all,0.24808,81,334,0.20169,0.29447
2006,No migration background,No answer / don't know,Very concerned,0.38998,77,228,0.32653,0.45343
2006,No migration background,No answer / don't know,Somewhat concerned,0.33914,87,228,0.27755,0.40073
2006,No migration background,No answer / don't know,Not concerned at all,0.27088,64,228,0.21307,0.32870
2006,No migration background,Pre-primary Level,Very concerned,0.19893,59,303,0.15391,0.24396
2006,No migration background,Pre-primary Level,Somewhat concerned,0.49119,135,303,0.43480,0.54757
2006,No migration background,Pre-primary Level,Not concerned at all,0.30988,109,303,0.25772,0.36204
2006,No migration background,Primary Level,Very concerned,0.36816,34,67,0.25179,0.48452
2006,No migration background,Primary Level,Somewhat concerned,0.42584,33,67,0.30654,0.54513
2006,No migration background,Lower Secondary Level,Very concerned,0.38831,658,1739,0.36540,0.41122
2006,No migration background,Lower Secondary Level,Somewhat concerned,0.42962,754,1739,0.40635,0.45289
2006,No migration background,Lower Secondary Level,Not concerned at all,0.18207,327,1739,0.16393,0.20021
2006,No migration background,Upper Secondary Level,Very concerned,0.41091,3922,9752,0.40115,0.42068
2006,No migration background,Upper Secondary Level,Somewhat concerned,0.43786,4335,9752,0.42802,0.44771
2006,No migration background,Upper Secondary Level,Not concerned at all,0.15122,1495,9752,0.14411,0.15834
2006,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.23402,236,938,0.20691,0.26113
2006,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.47921,450,938,0.44722,0.51120
2006,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.28677,252,938,0.25781,0.31573
2006,No migration background,First Stage of Tertiary Education,Very concerned,0.35410,508,1456,0.32953,0.37868
2006,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.45533,665,1456,0.42974,0.48092
2006,No migration background,First Stage of Tertiary Education,Not concerned at all,0.19057,283,1456,0.17039,0.21075
2006,No migration background,Second Stage of Tertiary Education,Very concerned,0.21947,886,4122,0.20684,0.23211
2006,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.44017,1881,4122,0.42501,0.45532
2006,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.34036,1355,4122,0.32589,0.35483
2006,Direct migration background,Primary Level,Somewhat concerned,0.41799,53,105,0.32319,0.51278
2006,Direct migration background,Primary Level,Not concerned at all,0.38185,52,105,0.28848,0.47523
2006,Direct migration background,Lower Secondary Level,Very concerned,0.26173,134,533,0.22438,0.29909
2006,Direct migration background,Lower Secondary Level,Somewhat concerned,0.43799,237,533,0.39583,0.48015
2006,Direct migration background,Lower Secondary Level,Not concerned at all,0.30028,162,533,0.26132,0.33923
2006,Direct migration background,Upper Secondary Level,Very concerned,0.28876,256,883,0.25885,0.31867
2006,Direct migration background,Upper Secondary Level,Somewhat concerned,0.45591,397,883,0.42304,0.48878
2006,Direct migration background,Upper Secondary Level,Not concerned at all,0.25533,230,883,0.22655,0.28411
2006,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.23999,46,215,0.18277,0.29721
2006,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.51867,113,215,0.45173,0.58562
2006,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.24134,56,215,0.18401,0.29867
2006,Direct migration background,First Stage of Tertiary Education,Very concerned,0.32920,45,141,0.25136,0.40704
2006,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.36895,57,141,0.28902,0.44888
2006,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.30185,39,141,0.22580,0.37789
2006,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.19366,72,361,0.15284,0.23448
2006,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43736,172,361,0.38612,0.48861
2006,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.36898,117,361,0.31913,0.41882
2006,Indirect migration background,Lower Secondary Level,Very concerned,0.32613,50,166,0.25460,0.39766
2006,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.40798,73,166,0.33299,0.48297
2006,Indirect migration background,Lower Secondary Level,Not concerned at all,0.26589,43,166,0.19848,0.33331
2006,Indirect migration background,Upper Secondary Level,Very concerned,0.34188,108,344,0.29168,0.39208
2006,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.40605,143,344,0.35408,0.45802
2006,Indirect migration background,Upper Secondary Level,Not concerned at all,0.25207,93,344,0.20612,0.29802
2006,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.48020,40,40,0.32340,0.63700
2007,No migration background,No answer / don't know,Very concerned,0.24804,53,234,0.19258,0.30349
2007,No migration background,No answer / don't know,Somewhat concerned,0.37757,100,234,0.31532,0.43982
2007,No migration background,No answer / don't know,Not concerned at all,0.37439,81,234,0.31225,0.43653
2007,No migration background,Pre-primary Level,Very concerned,0.18231,57,270,0.13617,0.22845
2007,No migration background,Pre-primary Level,Somewhat concerned,0.41616,105,270,0.35725,0.47506
2007,No migration background,Pre-primary Level,Not concerned at all,0.40153,108,270,0.34295,0.46011
2007,No migration background,Primary Level,Somewhat concerned,0.36021,34,34,0.19642,0.52401
2007,No migration background,Lower Secondary Level,Very concerned,0.39276,583,1548,0.36842,0.41709
2007,No migration background,Lower Secondary Level,Somewhat concerned,0.42945,673,1548,0.40479,0.45412
2007,No migration background,Lower Secondary Level,Not concerned at all,0.17779,292,1548,0.15874,0.19684
2007,No migration background,Upper Secondary Level,Very concerned,0.36816,3240,9115,0.35826,0.37806
2007,No migration background,Upper Secondary Level,Somewhat concerned,0.44749,4151,9115,0.43728,0.45769
2007,No migration background,Upper Secondary Level,Not concerned at all,0.18435,1724,9115,0.17639,0.19231
2007,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.19221,177,908,0.16656,0.21785
2007,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.50271,465,908,0.47017,0.53525
2007,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.30508,266,908,0.27512,0.33505
2007,No migration background,First Stage of Tertiary Education,Very concerned,0.33170,433,1355,0.30663,0.35678
2007,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.44900,638,1355,0.42250,0.47549
2007,No migration background,First Stage of Tertiary Education,Not concerned at all,0.21930,284,1355,0.19726,0.24134
2007,No migration background,Second Stage of Tertiary Education,Very concerned,0.19815,787,3943,0.18570,0.21059
2007,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.41216,1651,3943,0.39679,0.42752
2007,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.38970,1505,3943,0.37447,0.40492
2007,Direct migration background,Primary Level,Somewhat concerned,0.51094,52,95,0.40988,0.61199
2007,Direct migration background,Primary Level,Not concerned at all,0.34125,43,95,0.24540,0.43710
2007,Direct migration background,Lower Secondary Level,Very concerned,0.20885,96,463,0.17178,0.24592
2007,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46489,223,463,0.41940,0.51037
2007,Direct migration background,Lower Secondary Level,Not concerned at all,0.32626,144,463,0.28351,0.36902
2007,Direct migration background,Upper Secondary Level,Very concerned,0.21731,175,792,0.18857,0.24606
2007,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46035,360,792,0.42561,0.49508
2007,Direct migration background,Upper Secondary Level,Not concerned at all,0.32234,257,792,0.28977,0.35491
2007,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.19765,36,204,0.14287,0.25243
2007,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48310,107,204,0.41436,0.55184
2007,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.31925,61,204,0.25512,0.38338
2007,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.41031,53,95,0.31087,0.50975
2007,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.34730,42,95,0.25105,0.44355
2007,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.17055,56,339,0.13045,0.21064
2007,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.45151,148,339,0.39846,0.50457
2007,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.37794,135,339,0.32625,0.42963
2007,Indirect migration background,No answer / don't know,Somewhat concerned,0.52420,32,32,0.34840,0.70001
2007,Indirect migration background,Lower Secondary Level,Very concerned,0.23931,43,156,0.17214,0.30648
2007,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.35586,59,156,0.28049,0.43123
2007,Indirect migration background,Lower Secondary Level,Not concerned at all,0.40483,54,156,0.32755,0.48210
2007,Indirect migration background,Upper Secondary Level,Very concerned,0.25339,85,325,0.20603,0.30075
2007,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.48670,147,325,0.43227,0.54112
2007,Indirect migration background,Upper Secondary Level,Not concerned at all,0.25991,93,325,0.21216,0.30767
2007,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.40044,31,77,0.29027,0.51060
2007,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.49360,46,77,0.38120,0.60601
2008,No migration background,No answer / don't know,Very concerned,0.26647,62,235,0.20982,0.32312
2008,No migration background,No answer / don't know,Somewhat concerned,0.36281,101,235,0.30120,0.42441
2008,No migration background,No answer / don't know,Not concerned at all,0.37072,72,235,0.30884,0.43261
2008,No migration background,Pre-primary Level,Very concerned,0.19220,60,288,0.14661,0.23778
2008,No migration background,Pre-primary Level,Somewhat concerned,0.35715,104,288,0.30171,0.41258
2008,No migration background,Pre-primary Level,Not concerned at all,0.45066,124,288,0.39309,0.50822
2008,No migration background,Lower Secondary Level,Very concerned,0.34487,442,1418,0.32012,0.36962
2008,No migration background,Lower Secondary Level,Somewhat concerned,0.43899,648,1418,0.41315,0.46483
2008,No migration background,Lower Secondary Level,Not concerned at all,0.21613,328,1418,0.19470,0.23757
2008,No migration background,Upper Secondary Level,Very concerned,0.32690,2732,8648,0.31701,0.33679
2008,No migration background,Upper Secondary Level,Somewhat concerned,0.46771,4035,8648,0.45719,0.47823
2008,No migration background,Upper Secondary Level,Not concerned at all,0.20539,1881,8648,0.19687,0.21390
2008,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.16174,148,858,0.13709,0.18639
2008,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44507,401,858,0.41179,0.47834
2008,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.39320,309,858,0.36049,0.42590
2008,No migration background,First Stage of Tertiary Education,Very concerned,0.27440,360,1259,0.24974,0.29905
2008,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.46054,584,1259,0.43299,0.48808
2008,No migration background,First Stage of Tertiary Education,Not concerned at all,0.26507,315,1259,0.24068,0.28946
2008,No migration background,Second Stage of Tertiary Education,Very concerned,0.15604,594,3783,0.14448,0.16761
2008,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.39966,1574,3783,0.38405,0.41527
2008,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.44430,1615,3783,0.42846,0.46013
2008,Direct migration background,Primary Level,Somewhat concerned,0.47628,43,89,0.37193,0.58063
2008,Direct migration background,Primary Level,Not concerned at all,0.43364,46,89,0.33009,0.53718
2008,Direct migration background,Lower Secondary Level,Very concerned,0.18370,82,420,0.14662,0.22077
2008,Direct migration background,Lower Secondary Level,Somewhat concerned,0.47274,188,420,0.42494,0.52055
2008,Direct migration background,Lower Secondary Level,Not concerned at all,0.34356,150,420,0.29809,0.38904
2008,Direct migration background,Upper Secondary Level,Very concerned,0.17938,133,706,0.15105,0.20770
2008,Direct migration background,Upper Secondary Level,Somewhat concerned,0.43301,301,706,0.39643,0.46959
2008,Direct migration background,Upper Secondary Level,Not concerned at all,0.38762,272,706,0.35165,0.42358
2008,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44767,85,164,0.37133,0.52400
2008,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.36460,79,164,0.29071,0.43849
2008,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.44742,52,94,0.34636,0.54847
2008,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.40814,42,94,0.30825,0.50803
2008,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.13406,44,310,0.09607,0.17205
2008,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.41019,128,310,0.35535,0.46504
2008,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.45575,138,310,0.40021,0.51128
2008,Indirect migration background,Lower Secondary Level,Very concerned,0.22935,41,158,0.16359,0.29511
2008,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.36364,62,158,0.28839,0.43889
2008,Indirect migration background,Lower Secondary Level,Not concerned at all,0.40701,55,158,0.33016,0.48386
2008,Indirect migration background,Upper Secondary Level,Very concerned,0.21129,69,318,0.16635,0.25623
2008,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.48728,152,318,0.43226,0.54230
2008,Indirect migration background,Upper Secondary Level,Not concerned at all,0.30143,97,318,0.25091,0.35194
2008,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.63973,43,81,0.53453,0.74493
2008,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.33117,38,81,0.22804,0.43430
2009,No migration background,No answer / don't know,Very concerned,0.19159,54,238,0.14148,0.24170
2009,No migration background,No answer / don't know,Somewhat concerned,0.45491,104,238,0.39151,0.51831
2009,No migration background,No answer / don't know,Not concerned at all,0.35350,80,238,0.29264,0.41436
2009,No migration background,Pre-primary Level,Very concerned,0.14478,33,248,0.10090,0.18866
2009,No migration background,Pre-primary Level,Somewhat concerned,0.36766,96,248,0.30753,0.42779
2009,No migration background,Pre-primary Level,Not concerned at all,0.48756,119,248,0.42523,0.54990
2009,No migration background,Lower Secondary Level,Very concerned,0.32457,381,1271,0.29882,0.35032
2009,No migration background,Lower Secondary Level,Somewhat concerned,0.42564,559,1271,0.39844,0.45283
2009,No migration background,Lower Secondary Level,Not concerned at all,0.24980,331,1271,0.22599,0.27360
2009,No migration background,Upper Secondary Level,Very concerned,0.28087,2189,8113,0.27109,0.29065
2009,No migration background,Upper Secondary Level,Somewhat concerned,0.46201,3754,8113,0.45116,0.47286
2009,No migration background,Upper Secondary Level,Not concerned at all,0.25712,2170,8113,0.24761,0.26663
2009,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.15821,120,789,0.13273,0.18369
2009,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.38710,323,789,0.35309,0.42111
2009,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.45469,346,789,0.41992,0.48946
2009,No migration background,First Stage of Tertiary Education,Very concerned,0.22992,265,1195,0.20605,0.25378
2009,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.43994,544,1195,0.41178,0.46809
2009,No migration background,First Stage of Tertiary Education,Not concerned at all,0.33015,386,1195,0.30347,0.35682
2009,No migration background,Second Stage of Tertiary Education,Very concerned,0.10665,411,3640,0.09662,0.11668
2009,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.37271,1389,3640,0.35700,0.38842
2009,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.52064,1840,3640,0.50441,0.53687
2009,Direct migration background,Primary Level,Somewhat concerned,0.40767,37,82,0.30065,0.51468
2009,Direct migration background,Primary Level,Not concerned at all,0.55185,45,82,0.44355,0.66015
2009,Direct migration background,Lower Secondary Level,Very concerned,0.15581,53,358,0.11819,0.19343
2009,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46276,170,358,0.41104,0.51449
2009,Direct migration background,Lower Secondary Level,Not concerned at all,0.38143,135,358,0.33104,0.43181
2009,Direct migration background,Upper Secondary Level,Very concerned,0.15557,94,612,0.12683,0.18431
2009,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44059,271,612,0.40122,0.47995
2009,Direct migration background,Upper Secondary Level,Not concerned at all,0.40385,247,612,0.36494,0.44275
2009,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.49999,81,146,0.41860,0.58137
2009,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.30727,65,146,0.23218,0.38237
2009,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.35705,37,74,0.24714,0.46696
2009,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.42232,37,74,0.30901,0.53563
2009,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.11538,33,291,0.07861,0.15216
2009,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36721,105,291,0.31173,0.42269
2009,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.51741,153,291,0.45990,0.57492
2009,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.43017,63,117,0.34007,0.52027
2009,Indirect migration background,Lower Secondary Level,Not concerned at all,0.36864,54,117,0.28084,0.45643
2009,Indirect migration background,Upper Secondary Level,Very concerned,0.14370,54,285,0.10290,0.18450
2009,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.55378,130,285,0.49597,0.61160
2009,Indirect migration background,Upper Secondary Level,Not concerned at all,0.30252,101,285,0.24909,0.35594
2009,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.65371,57,57,0.52909,0.77832
2010,No migration background,No answer / don't know,Very concerned,0.23382,52,209,0.17630,0.29134
2010,No migration background,No answer / don't know,Somewhat concerned,0.39143,78,209,0.32510,0.45776
2010,No migration background,No answer / don't know,Not concerned at all,0.37475,79,209,0.30897,0.44054
2010,No migration background,Pre-primary Level,Very concerned,0.15675,48,305,0.11588,0.19762
2010,No migration background,Pre-primary Level,Somewhat concerned,0.41180,108,305,0.35648,0.46713
2010,No migration background,Pre-primary Level,Not concerned at all,0.43144,149,305,0.37577,0.48712
2010,No migration background,Primary Level,Very concerned,0.43760,63,111,0.34489,0.53031
2010,No migration background,Primary Level,Somewhat concerned,0.33252,48,111,0.24448,0.42056
2010,No migration background,Lower Secondary Level,Very concerned,0.31152,514,1607,0.28887,0.33417
2010,No migration background,Lower Secondary Level,Somewhat concerned,0.42568,662,1607,0.40150,0.44987
2010,No migration background,Lower Secondary Level,Not concerned at all,0.26280,431,1607,0.24127,0.28433
2010,No migration background,Upper Secondary Level,Very concerned,0.27872,2795,10143,0.27000,0.28745
2010,No migration background,Upper Secondary Level,Somewhat concerned,0.45420,4517,10143,0.44451,0.46389
2010,No migration background,Upper Secondary Level,Not concerned at all,0.26707,2831,10143,0.25846,0.27568
2010,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.14142,194,1293,0.12242,0.16042
2010,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.39801,512,1293,0.37132,0.42470
2010,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.46057,587,1293,0.43339,0.48775
2010,No migration background,First Stage of Tertiary Education,Very concerned,0.21016,287,1436,0.18908,0.23124
2010,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.45141,657,1436,0.42566,0.47716
2010,No migration background,First Stage of Tertiary Education,Not concerned at all,0.33843,492,1436,0.31394,0.36291
2010,No migration background,Second Stage of Tertiary Education,Very concerned,0.11469,489,4640,0.10552,0.12386
2010,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.33864,1586,4640,0.32502,0.35226
2010,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.54667,2565,4640,0.53234,0.56099
2010,Direct migration background,Primary Level,Somewhat concerned,0.40212,68,143,0.32147,0.48277
2010,Direct migration background,Primary Level,Not concerned at all,0.44934,75,143,0.36752,0.53115
2010,Direct migration background,Lower Secondary Level,Very concerned,0.19073,111,627,0.15995,0.22151
2010,Direct migration background,Lower Secondary Level,Somewhat concerned,0.41154,269,627,0.37299,0.45009
2010,Direct migration background,Lower Secondary Level,Not concerned at all,0.39773,247,627,0.35939,0.43607
2010,Direct migration background,Upper Secondary Level,Very concerned,0.15380,173,1070,0.13217,0.17543
2010,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46297,474,1070,0.43308,0.49286
2010,Direct migration background,Upper Secondary Level,Not concerned at all,0.38323,423,1070,0.35408,0.41237
2010,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.21190,55,328,0.16760,0.25619
2010,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41237,150,328,0.35902,0.46573
2010,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.37573,123,328,0.32324,0.42823
2010,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.28911,47,97,0.19843,0.37980
2010,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.46334,50,97,0.36359,0.56309
2010,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.14876,49,556,0.11915,0.17837
2010,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.36239,199,556,0.32240,0.40238
2010,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.48885,308,556,0.44726,0.53044
2010,Indirect migration background,Pre-primary Level,Not concerned at all,0.41483,42,42,0.26402,0.56564
2010,Indirect migration background,Lower Secondary Level,Very concerned,0.29039,45,189,0.22550,0.35527
2010,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.40927,79,189,0.33898,0.47956
2010,Indirect migration background,Lower Secondary Level,Not concerned at all,0.30035,65,189,0.23482,0.36587
2010,Indirect migration background,Upper Secondary Level,Very concerned,0.21709,100,458,0.17929,0.25489
2010,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.41371,180,458,0.36855,0.45886
2010,Indirect migration background,Upper Secondary Level,Not concerned at all,0.36920,178,458,0.32495,0.41344
2010,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.30740,32,32,0.14497,0.46983
2010,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.37238,49,138,0.29142,0.45333
2010,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.57919,89,138,0.49652,0.66186
2011,No migration background,No answer / don't know,Very concerned,0.17274,40,208,0.12124,0.22423
2011,No migration background,No answer / don't know,Somewhat concerned,0.43729,92,208,0.36971,0.50487
2011,No migration background,No answer / don't know,Not concerned at all,0.38997,76,208,0.32353,0.45642
2011,No migration background,Pre-primary Level,Very concerned,0.14801,39,242,0.10318,0.19285
2011,No migration background,Pre-primary Level,Somewhat concerned,0.34214,92,242,0.28224,0.40204
2011,No migration background,Pre-primary Level,Not concerned at all,0.50985,111,242,0.44674,0.57297
2011,No migration background,Primary Level,Very concerned,0.29562,34,108,0.20915,0.38208
2011,No migration background,Primary Level,Somewhat concerned,0.31182,35,108,0.22404,0.39959
2011,No migration background,Primary Level,Not concerned at all,0.39257,39,108,0.30004,0.48509
2011,No migration background,Lower Secondary Level,Very concerned,0.31826,471,1565,0.29518,0.34135
2011,No migration background,Lower Secondary Level,Somewhat concerned,0.43936,688,1565,0.41476,0.46396
2011,No migration background,Lower Secondary Level,Not concerned at all,0.24238,406,1565,0.22114,0.26361
2011,No migration background,Upper Secondary Level,Very concerned,0.30385,2728,9253,0.29448,0.31322
2011,No migration background,Upper Secondary Level,Somewhat concerned,0.45058,4185,9253,0.44044,0.46071
2011,No migration background,Upper Secondary Level,Not concerned at all,0.24558,2340,9253,0.23680,0.25435
2011,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.15566,157,937,0.13243,0.17888
2011,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.40695,383,937,0.37548,0.43842
2011,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.43740,397,937,0.40561,0.46918
2011,No migration background,First Stage of Tertiary Education,Very concerned,0.25024,309,1302,0.22671,0.27378
2011,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.43888,580,1302,0.41191,0.46584
2011,No migration background,First Stage of Tertiary Education,Not concerned at all,0.31088,413,1302,0.28573,0.33603
2011,No migration background,Second Stage of Tertiary Education,Very concerned,0.13070,547,4082,0.12035,0.14104
2011,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.34845,1500,4082,0.33383,0.36306
2011,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.52086,2035,4082,0.50553,0.53619
2011,Direct migration background,Primary Level,Somewhat concerned,0.27926,32,75,0.17704,0.38148
2011,Direct migration background,Primary Level,Not concerned at all,0.54388,43,75,0.43040,0.65737
2011,Direct migration background,Lower Secondary Level,Very concerned,0.16835,61,408,0.13199,0.20470
2011,Direct migration background,Lower Secondary Level,Somewhat concerned,0.44036,196,408,0.39213,0.48859
2011,Direct migration background,Lower Secondary Level,Not concerned at all,0.39129,151,408,0.34388,0.43871
2011,Direct migration background,Upper Secondary Level,Very concerned,0.17885,138,757,0.15154,0.20617
2011,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46119,342,757,0.42566,0.49673
2011,Direct migration background,Upper Secondary Level,Not concerned at all,0.35995,277,757,0.32574,0.39417
2011,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.21743,35,204,0.16069,0.27418
2011,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.52162,103,204,0.45290,0.59034
2011,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.26095,66,204,0.20054,0.32136
