"plj0046","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2004","AkademikerIn","kein Migrationshintergrund","1750","0.42854754791624","0.412946172068335","0.444148923764145"
"Einige Sorgen","2004","Hauptschule","direkter Migrationshintergrund","645","0.50568878345402","0.478148200346056","0.533229366561985"
"Einige Sorgen","2004","Hauptschule","indirekter Migrationshintergrund","103","0.400897482524402","0.340627860268004","0.461167104780801"
"Einige Sorgen","2004","Hauptschule","kein Migrationshintergrund","2931","0.443190207715178","0.431076409302265","0.455304006128092"
"Einige Sorgen","2004","Realschule","direkter Migrationshintergrund","96","0.45543934034322","0.38693178427912","0.52394689640732"
"Einige Sorgen","2004","Realschule","indirekter Migrationshintergrund","93","0.441099272176362","0.372286571733108","0.509911972619616"
"Einige Sorgen","2004","Realschule","kein Migrationshintergrund","2317","0.450712205687507","0.437176770907","0.464247640468014"
"Grosse Sorgen","2004","(Fach-)Abitur","direkter Migrationshintergrund","76","0.20197691735629","0.162131866636295","0.241821968076284"
"Grosse Sorgen","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","kein Migrationshintergrund","417","0.234253378197927","0.214943364419957","0.253563391975898"
"Grosse Sorgen","2004","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.220792899350062","0.167648296699796","0.273937502000328"
"Grosse Sorgen","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","kein Migrationshintergrund","138","0.309200102387003","0.271358743215984","0.347041461558022"
"Grosse Sorgen","2004","AkademikerIn","direkter Migrationshintergrund","70","0.198308999783434","0.156773334008256","0.239844665558612"
"Grosse Sorgen","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2004","AkademikerIn","kein Migrationshintergrund","794","0.234867136948291","0.221502631370743","0.248231642525839"
"Grosse Sorgen","2004","Hauptschule","direkter Migrationshintergrund","280","0.217111768208841","0.194401471787","0.239822064630682"
"Grosse Sorgen","2004","Hauptschule","indirekter Migrationshintergrund","74","0.327344111177221","0.269636915061541","0.385051307292901"
"Grosse Sorgen","2004","Hauptschule","kein Migrationshintergrund","2594","0.406315723784526","0.394338906613923","0.418292540955129"
"Grosse Sorgen","2004","Realschule","direkter Migrationshintergrund","58","0.307395684494392","0.243922315255475","0.37086905373331"
"Grosse Sorgen","2004","Realschule","indirekter Migrationshintergrund","58","0.309355390770201","0.245295049122229","0.373415732418173"
"Grosse Sorgen","2004","Realschule","kein Migrationshintergrund","1922","0.377571933402463","0.364384295553009","0.390759571251918"
"Keine Sorgen","2004","(Fach-)Abitur","direkter Migrationshintergrund","124","0.335752810205252","0.288883293151853","0.382622327258651"
"Keine Sorgen","2004","(Fach-)Abitur","indirekter Migrationshintergrund","55","0.376005134408284","0.296053760635828","0.455956508180741"
"Keine Sorgen","2004","(Fach-)Abitur","kein Migrationshintergrund","592","0.316250968186118","0.29504972138428","0.337452214987956"
"Keine Sorgen","2004","(noch) kein Abschluss","direkter Migrationshintergrund","96","0.389706267710097","0.327220902493662","0.452191632926531"
"Keine Sorgen","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","33","0.333430448740573","0.234931381230832","0.431929516250314"
"Keine Sorgen","2004","(noch) kein Abschluss","kein Migrationshintergrund","197","0.309900839530545","0.272035844344139","0.347765834716952"
"Keine Sorgen","2004","AkademikerIn","direkter Migrationshintergrund","113","0.320430085273957","0.271819575594224","0.369040594953691"
"Keine Sorgen","2004","AkademikerIn","indirekter Migrationshintergrund","31","0.618183849874006","0.495253691701168","0.741114008046843"
"Keine Sorgen","2004","AkademikerIn","kein Migrationshintergrund","1321","0.336585315135469","0.321687812728295","0.351482817542643"
"Keine Sorgen","2004","Hauptschule","direkter Migrationshintergrund","341","0.277199448337139","0.252542651504546","0.301856245169731"
"Keine Sorgen","2004","Hauptschule","indirekter Migrationshintergrund","77","0.271758406298376","0.217049193443913","0.32646761915284"
"Keine Sorgen","2004","Hauptschule","kein Migrationshintergrund","935","0.150494068500296","0.141774906809764","0.159213230190827"
"Keine Sorgen","2004","Realschule","direkter Migrationshintergrund","49","0.237164975162388","0.178653552107022","0.295676398217754"
"Keine Sorgen","2004","Realschule","indirekter Migrationshintergrund","49","0.249545337053437","0.189570365178217","0.309520308928657"
"Keine Sorgen","2004","Realschule","kein Migrationshintergrund","952","0.171715860910029","0.161456567397582","0.181975154422477"
"Einige Sorgen","2005","(Fach-)Abitur","direkter Migrationshintergrund","166","0.395285855368667","0.345401357091709","0.445170353645626"
"Einige Sorgen","2005","(Fach-)Abitur","indirekter Migrationshintergrund","67","0.46109916672716","0.378230130662042","0.543968202792279"
"Einige Sorgen","2005","(Fach-)Abitur","kein Migrationshintergrund","820","0.466112553515203","0.442912079148508","0.489313027881898"
"Einige Sorgen","2005","(noch) kein Abschluss","direkter Migrationshintergrund","95","0.442114129658636","0.375574392220215","0.508653867097056"
"Einige Sorgen","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","46","0.5321374054977","0.432325227862579","0.631949583132822"
"Einige Sorgen","2005","(noch) kein Abschluss","kein Migrationshintergrund","254","0.404154649454145","0.364286400107469","0.444022898800821"
"Einige Sorgen","2005","AkademikerIn","direkter Migrationshintergrund","158","0.464623188565885","0.411373955214694","0.517872421917076"
"Einige Sorgen","2005","AkademikerIn","indirekter Migrationshintergrund","30","0.320438182276952","0.210332391573033","0.430543972980872"
"Einige Sorgen","2005","AkademikerIn","kein Migrationshintergrund","1748","0.475874624351757","0.459858159877107","0.491891088826408"
"Einige Sorgen","2005","Hauptschule","direkter Migrationshintergrund","549","0.451839341022131","0.423285889333796","0.480392792710466"
"Einige Sorgen","2005","Hauptschule","indirekter Migrationshintergrund","105","0.418476713897793","0.358282126575628","0.478671301219958"
"Einige Sorgen","2005","Hauptschule","kein Migrationshintergrund","2439","0.390138686264708","0.377865696951524","0.402411675577892"
"Einige Sorgen","2005","Realschule","direkter Migrationshintergrund","98","0.488286075625324","0.418306574418782","0.558265576831866"
"Einige Sorgen","2005","Realschule","indirekter Migrationshintergrund","88","0.419258826720982","0.350178804039445","0.488338849402518"
"Einige Sorgen","2005","Realschule","kein Migrationshintergrund","2097","0.41497510370436","0.401268482846327","0.428681724562393"
"Grosse Sorgen","2005","(Fach-)Abitur","direkter Migrationshintergrund","101","0.322485203638121","0.274792801571288","0.370177605704954"
"Grosse Sorgen","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2005","(Fach-)Abitur","kein Migrationshintergrund","461","0.252812229183972","0.232598775349172","0.273025683018772"
"Grosse Sorgen","2005","(noch) kein Abschluss","direkter Migrationshintergrund","44","0.212132988832935","0.157359328022392","0.266906649643478"
"Grosse Sorgen","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2005","(noch) kein Abschluss","kein Migrationshintergrund","143","0.308511249569369","0.270986771471291","0.346035727667448"
"Grosse Sorgen","2005","AkademikerIn","direkter Migrationshintergrund","72","0.188024917434163","0.146308001432648","0.229741833435677"
"Grosse Sorgen","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2005","AkademikerIn","kein Migrationshintergrund","914","0.238635573522926","0.224965631554927","0.252305515490925"
"Grosse Sorgen","2005","Hauptschule","direkter Migrationshintergrund","356","0.322348541080052","0.295533485200879","0.349163596959225"
"Grosse Sorgen","2005","Hauptschule","indirekter Migrationshintergrund","97","0.396953958439099","0.337252692242635","0.456655224635563"
"Grosse Sorgen","2005","Hauptschule","kein Migrationshintergrund","2972","0.495424144504771","0.482844246451498","0.508004042558044"
"Grosse Sorgen","2005","Realschule","direkter Migrationshintergrund","55","0.29497128868463","0.231128282307556","0.358814295061704"
"Grosse Sorgen","2005","Realschule","indirekter Migrationshintergrund","58","0.278088612024174","0.215361743946837","0.34081548010151"
"Grosse Sorgen","2005","Realschule","kein Migrationshintergrund","2202","0.455523048915761","0.441668986725172","0.469377111106351"
"Keine Sorgen","2005","(Fach-)Abitur","direkter Migrationshintergrund","102","0.282228940993211","0.236306110039978","0.328151771946445"
"Keine Sorgen","2005","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.313437338587441","0.236319269539912","0.390555407634971"
"Keine Sorgen","2005","(Fach-)Abitur","kein Migrationshintergrund","495","0.281075217300825","0.260168799980236","0.301981634621414"
"Keine Sorgen","2005","(noch) kein Abschluss","direkter Migrationshintergrund","75","0.345752881508429","0.282030056984469","0.409475706032389"
"Keine Sorgen","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2005","(noch) kein Abschluss","kein Migrationshintergrund","185","0.287334100976486","0.250570065750436","0.324098136202535"
"Keine Sorgen","2005","AkademikerIn","direkter Migrationshintergrund","107","0.347351893999953","0.296517515618622","0.398186272381283"
"Keine Sorgen","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2005","AkademikerIn","kein Migrationshintergrund","1073","0.285489802125317","0.271005342298654","0.299974261951979"
"Keine Sorgen","2005","Hauptschule","direkter Migrationshintergrund","262","0.225812117897818","0.201823265643845","0.249800970151791"
"Keine Sorgen","2005","Hauptschule","indirekter Migrationshintergrund","56","0.184569327663108","0.137231151137291","0.231907504188925"
"Keine Sorgen","2005","Hauptschule","kein Migrationshintergrund","657","0.114437169230521","0.106427426848311","0.122446911612731"
"Keine Sorgen","2005","Realschule","direkter Migrationshintergrund","43","0.216742635690046","0.159060082671833","0.274425188708259"
"Keine Sorgen","2005","Realschule","indirekter Migrationshintergrund","50","0.302652561254845","0.238336885480477","0.366968237029213"
"Keine Sorgen","2005","Realschule","kein Migrationshintergrund","665","0.129501847379879","0.120161691734992","0.138842003024766"
"Einige Sorgen","2006","(Fach-)Abitur","direkter Migrationshintergrund","191","0.48821810842783","0.438923554311865","0.537512662543795"
"Einige Sorgen","2006","(Fach-)Abitur","indirekter Migrationshintergrund","76","0.431691858062224","0.352689785423904","0.510693930700544"
"Einige Sorgen","2006","(Fach-)Abitur","kein Migrationshintergrund","891","0.472573506168496","0.450053798326129","0.495093214010864"
"Einige Sorgen","2006","(noch) kein Abschluss","direkter Migrationshintergrund","68","0.382266581189007","0.31127684648999","0.453256315888024"
"Einige Sorgen","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.445273098978743","0.325370398111565","0.565175799845921"
"Einige Sorgen","2006","(noch) kein Abschluss","kein Migrationshintergrund","174","0.479385920425238","0.430181843373808","0.528589997476667"
"Einige Sorgen","2006","AkademikerIn","direkter Migrationshintergrund","172","0.436813292976391","0.385648807518392","0.48797777843439"
"Einige Sorgen","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2006","AkademikerIn","kein Migrationshintergrund","1881","0.440125638820129","0.424971623517182","0.455279654123076"
"Einige Sorgen","2006","Hauptschule","direkter Migrationshintergrund","510","0.4488995110541","0.420190158287512","0.477608863820688"
"Einige Sorgen","2006","Hauptschule","indirekter Migrationshintergrund","96","0.37522201605481","0.314961996872702","0.435482035236919"
"Einige Sorgen","2006","Hauptschule","kein Migrationshintergrund","2951","0.439640725351995","0.427668012378722","0.451613438325267"
"Einige Sorgen","2006","Realschule","direkter Migrationshintergrund","90","0.391416955407613","0.322913807832821","0.459920102982406"
"Einige Sorgen","2006","Realschule","indirekter Migrationshintergrund","88","0.437304152567644","0.36820954545922","0.506398759676068"
"Einige Sorgen","2006","Realschule","kein Migrationshintergrund","2324","0.431102701280058","0.417786342402055","0.44441906015806"
"Grosse Sorgen","2006","(Fach-)Abitur","direkter Migrationshintergrund","91","0.244848317865656","0.202443499957141","0.287253135774171"
"Grosse Sorgen","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2006","(Fach-)Abitur","kein Migrationshintergrund","436","0.226002625558717","0.207136896975987","0.244868354141448"
"Grosse Sorgen","2006","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.215464382722883","0.155401535494241","0.275527229951524"
"Grosse Sorgen","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2006","(noch) kein Abschluss","kein Migrationshintergrund","93","0.264238301695836","0.220810587528404","0.307666015863268"
"Grosse Sorgen","2006","AkademikerIn","direkter Migrationshintergrund","72","0.192885519427343","0.152183882859095","0.233587155995591"
"Grosse Sorgen","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2006","AkademikerIn","kein Migrationshintergrund","886","0.219412642003614","0.206778793132941","0.232046490874287"
"Grosse Sorgen","2006","Hauptschule","direkter Migrationshintergrund","327","0.280337886313863","0.254411698986824","0.306264073640903"
"Grosse Sorgen","2006","Hauptschule","indirekter Migrationshintergrund","89","0.396941154019011","0.336048463900968","0.457833844137054"
"Grosse Sorgen","2006","Hauptschule","kein Migrationshintergrund","2767","0.423256027004748","0.411338025417238","0.435174028592257"
"Grosse Sorgen","2006","Realschule","direkter Migrationshintergrund","57","0.353068754114472","0.285989304340291","0.420148203888653"
"Grosse Sorgen","2006","Realschule","indirekter Migrationshintergrund","63","0.307544053202237","0.243265626629398","0.371822479775076"
"Grosse Sorgen","2006","Realschule","kein Migrationshintergrund","2094","0.401238010196032","0.388058285805442","0.414417734586623"
"Keine Sorgen","2006","(Fach-)Abitur","direkter Migrationshintergrund","113","0.266933573706514","0.223309842524568","0.31055730488846"
"Keine Sorgen","2006","(Fach-)Abitur","indirekter Migrationshintergrund","49","0.353322586717072","0.277081484853378","0.429563688580766"
"Keine Sorgen","2006","(Fach-)Abitur","kein Migrationshintergrund","561","0.301423868272786","0.280725181762434","0.322122554783139"
"Keine Sorgen","2006","(noch) kein Abschluss","direkter Migrationshintergrund","77","0.402269036088111","0.330634406781557","0.473903665394664"
"Keine Sorgen","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2006","(noch) kein Abschluss","kein Migrationshintergrund","129","0.256375777878927","0.213371094214081","0.299380461543772"
"Keine Sorgen","2006","AkademikerIn","direkter Migrationshintergrund","117","0.370301187596266","0.320488671437108","0.420113703755424"
"Keine Sorgen","2006","AkademikerIn","indirekter Migrationshintergrund","40","0.486465181582731","0.373348075107395","0.599582288058067"
"Keine Sorgen","2006","AkademikerIn","kein Migrationshintergrund","1355","0.340461719176257","0.325995726358549","0.354927711993966"
"Keine Sorgen","2006","Hauptschule","direkter Migrationshintergrund","316","0.270762602632036","0.245114086556338","0.296411118707735"
"Keine Sorgen","2006","Hauptschule","indirekter Migrationshintergrund","63","0.227836829926179","0.175634635857781","0.280039023994576"
"Keine Sorgen","2006","Hauptschule","kein Migrationshintergrund","884","0.137103247643258","0.128806390366228","0.145400104920288"
"Keine Sorgen","2006","Realschule","direkter Migrationshintergrund","48","0.255514290477915","0.194298062530335","0.316730518425494"
"Keine Sorgen","2006","Realschule","indirekter Migrationshintergrund","47","0.255151794230119","0.19442942654937","0.315874161910869"
"Keine Sorgen","2006","Realschule","kein Migrationshintergrund","895","0.16765928852391","0.157614459215588","0.177704117832232"
"Einige Sorgen","2007","(Fach-)Abitur","direkter Migrationshintergrund","169","0.459605664506912","0.408825359008031","0.510385970005792"
"Einige Sorgen","2007","(Fach-)Abitur","indirekter Migrationshintergrund","67","0.52385623535306","0.439919176727217","0.607793293978902"
"Einige Sorgen","2007","(Fach-)Abitur","kein Migrationshintergrund","872","0.470326076682625","0.447526592469393","0.493125560895856"
"Einige Sorgen","2007","(noch) kein Abschluss","direkter Migrationshintergrund","65","0.499900266444451","0.419072715618387","0.580727817270515"
"Einige Sorgen","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2007","(noch) kein Abschluss","kein Migrationshintergrund","139","0.416992516720381","0.365337172004834","0.468647861435928"
"Einige Sorgen","2007","AkademikerIn","direkter Migrationshintergrund","148","0.452116726423095","0.399136043738575","0.505097409107615"
"Einige Sorgen","2007","AkademikerIn","indirekter Migrationshintergrund","31","0.391553715082771","0.287790021035629","0.495317409129912"
"Einige Sorgen","2007","AkademikerIn","kein Migrationshintergrund","1651","0.411942973865219","0.396580435725803","0.427305512004635"
"Einige Sorgen","2007","Hauptschule","direkter Migrationshintergrund","474","0.460518673182565","0.429779000771197","0.491258345593932"
"Einige Sorgen","2007","Hauptschule","indirekter Migrationshintergrund","91","0.422925862864962","0.360030033902076","0.485821691827847"
"Einige Sorgen","2007","Hauptschule","kein Migrationshintergrund","2766","0.444706337620032","0.432129279020751","0.457283396219312"
"Einige Sorgen","2007","Realschule","direkter Migrationshintergrund","89","0.457244225629484","0.384060514112174","0.530427937146793"
"Einige Sorgen","2007","Realschule","indirekter Migrationshintergrund","82","0.432736008169825","0.362471577274481","0.50300043906517"
"Einige Sorgen","2007","Realschule","kein Migrationshintergrund","2256","0.44556079550011","0.431785525658213","0.459336065342008"
"Grosse Sorgen","2007","(Fach-)Abitur","direkter Migrationshintergrund","64","0.177605160304095","0.138663433353784","0.216546887254406"
"Grosse Sorgen","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2007","(Fach-)Abitur","kein Migrationshintergrund","355","0.197306233133778","0.179127377333004","0.215485088934553"
"Grosse Sorgen","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","kein Migrationshintergrund","82","0.229611236138026","0.185549093995721","0.27367337828033"
"Grosse Sorgen","2007","AkademikerIn","direkter Migrationshintergrund","56","0.169140585197119","0.129234793704666","0.209046376689571"
"Grosse Sorgen","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2007","AkademikerIn","kein Migrationshintergrund","787","0.198182549234687","0.185740120564012","0.210624977905361"
"Grosse Sorgen","2007","Hauptschule","direkter Migrationshintergrund","224","0.210959923008215","0.185798400612502","0.236121445403928"
"Grosse Sorgen","2007","Hauptschule","indirekter Migrationshintergrund","73","0.29265671265718","0.234731414056923","0.350582011257438"
"Grosse Sorgen","2007","Hauptschule","kein Migrationshintergrund","2272","0.391948658535039","0.379593003249752","0.404304313820325"
"Grosse Sorgen","2007","Realschule","direkter Migrationshintergrund","41","0.282220776480518","0.216101510637674","0.348340042323361"
"Grosse Sorgen","2007","Realschule","indirekter Migrationshintergrund","56","0.264221350724214","0.20169127533619","0.326751426112238"
"Grosse Sorgen","2007","Realschule","kein Migrationshintergrund","1774","0.366764540068572","0.353407939237739","0.380121140899404"
"Keine Sorgen","2007","(Fach-)Abitur","direkter Migrationshintergrund","137","0.362789175188993","0.313798213857092","0.411780136520895"
"Keine Sorgen","2007","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.348800801093225","0.268702315968341","0.428899286218109"
"Keine Sorgen","2007","(Fach-)Abitur","kein Migrationshintergrund","614","0.332367690183597","0.310849820686321","0.353885559680873"
"Keine Sorgen","2007","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.327442307401145","0.251580778375278","0.403303836427012"
"Keine Sorgen","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2007","(noch) kein Abschluss","kein Migrationshintergrund","129","0.353396247141593","0.303316267238485","0.403476227044702"
"Keine Sorgen","2007","AkademikerIn","direkter Migrationshintergrund","135","0.378742688379786","0.327106268071696","0.430379108687876"
"Keine Sorgen","2007","AkademikerIn","indirekter Migrationshintergrund","46","0.50167505321088","0.395381678573907","0.607968427847853"
"Keine Sorgen","2007","AkademikerIn","kein Migrationshintergrund","1505","0.389874476900095","0.374651250666112","0.405097703134077"
"Keine Sorgen","2007","Hauptschule","direkter Migrationshintergrund","312","0.328521403809221","0.299555617260159","0.357487190358282"
"Keine Sorgen","2007","Hauptschule","indirekter Migrationshintergrund","73","0.284417424477858","0.226981727420199","0.341853121535517"
"Keine Sorgen","2007","Hauptschule","kein Migrationshintergrund","959","0.16334500384493","0.153988637917115","0.172701369772745"
"Keine Sorgen","2007","Realschule","direkter Migrationshintergrund","48","0.260534997889999","0.196054269111253","0.325015726668744"
"Keine Sorgen","2007","Realschule","indirekter Migrationshintergrund","53","0.303042641105961","0.237866839313149","0.368218442898772"
"Keine Sorgen","2007","Realschule","kein Migrationshintergrund","971","0.187674664431318","0.176853163851139","0.198496165011497"
"Einige Sorgen","2008","(Fach-)Abitur","direkter Migrationshintergrund","139","0.403873204452432","0.351563582327779","0.456182826577086"
"Einige Sorgen","2008","(Fach-)Abitur","indirekter Migrationshintergrund","59","0.466476387659864","0.379021368429201","0.553931406890528"
"Einige Sorgen","2008","(Fach-)Abitur","kein Migrationshintergrund","735","0.423786010048937","0.400323282214654","0.447248737883221"
"Einige Sorgen","2008","(noch) kein Abschluss","direkter Migrationshintergrund","48","0.439518797567058","0.350343644567476","0.52869395056664"
"Einige Sorgen","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","(noch) kein Abschluss","kein Migrationshintergrund","129","0.358296787225543","0.30890185776603","0.407691716685055"
"Einige Sorgen","2008","AkademikerIn","direkter Migrationshintergrund","128","0.41056854921979","0.355806872677441","0.46533022576214"
"Einige Sorgen","2008","AkademikerIn","indirekter Migrationshintergrund","43","0.635561516115852","0.533248817469048","0.737874214762656"
"Einige Sorgen","2008","AkademikerIn","kein Migrationshintergrund","1574","0.399699378464722","0.384090163797073","0.41530859313237"
"Einige Sorgen","2008","Hauptschule","direkter Migrationshintergrund","401","0.463789837225975","0.431263710458829","0.496315963993122"
"Einige Sorgen","2008","Hauptschule","indirekter Migrationshintergrund","103","0.423232147676508","0.359518576510981","0.486945718842036"
"Einige Sorgen","2008","Hauptschule","kein Migrationshintergrund","2646","0.460479251024523","0.447452547062718","0.473505954986328"
"Einige Sorgen","2008","Realschule","direkter Migrationshintergrund","75","0.47200295775648","0.395831156814133","0.548174758698827"
"Einige Sorgen","2008","Realschule","indirekter Migrationshintergrund","82","0.45665566015242","0.38526205978834","0.528049260516501"
"Einige Sorgen","2008","Realschule","kein Migrationshintergrund","2241","0.475620015709862","0.461408877427162","0.489831153992562"
"Grosse Sorgen","2008","(Fach-)Abitur","direkter Migrationshintergrund","45","0.150776800985447","0.112629138803418","0.188924463167476"
"Grosse Sorgen","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2008","(Fach-)Abitur","kein Migrationshintergrund","299","0.165256217554845","0.147621488298761","0.182890946810928"
"Grosse Sorgen","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","kein Migrationshintergrund","89","0.251337571568478","0.206652183657257","0.296022959479699"
"Grosse Sorgen","2008","AkademikerIn","direkter Migrationshintergrund","44","0.134316139098245","0.0963574675946771","0.172274810601812"
"Grosse Sorgen","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2008","AkademikerIn","kein Migrationshintergrund","594","0.156035461466822","0.144471578846575","0.16759934408707"
"Grosse Sorgen","2008","Hauptschule","direkter Migrationshintergrund","178","0.17895873706189","0.153957404274639","0.203960069849141"
"Grosse Sorgen","2008","Hauptschule","indirekter Migrationshintergrund","59","0.255783155496076","0.199519516319713","0.31204679467244"
"Grosse Sorgen","2008","Hauptschule","kein Migrationshintergrund","1938","0.359871086667331","0.347327185182174","0.372414988152489"
"Grosse Sorgen","2008","Realschule","direkter Migrationshintergrund","34","0.222418848059446","0.158964004900972","0.285873691217921"
"Grosse Sorgen","2008","Realschule","indirekter Migrationshintergrund","49","0.225745049086307","0.165824139050356","0.285665959122258"
"Grosse Sorgen","2008","Realschule","kein Migrationshintergrund","1416","0.305928767623453","0.292816194242967","0.319041341003939"
"Keine Sorgen","2008","(Fach-)Abitur","direkter Migrationshintergrund","154","0.445349994562121","0.392365355849772","0.49833463327447"
"Keine Sorgen","2008","(Fach-)Abitur","indirekter Migrationshintergrund","51","0.404527958350498","0.318488425533352","0.490567491167645"
"Keine Sorgen","2008","(Fach-)Abitur","kein Migrationshintergrund","670","0.410957772396218","0.387597112317025","0.434318432475411"
"Keine Sorgen","2008","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.434363528274843","0.34530613302916","0.523420923520526"
"Keine Sorgen","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","(noch) kein Abschluss","kein Migrationshintergrund","144","0.390365641205979","0.340112372410811","0.440618910001147"
"Keine Sorgen","2008","AkademikerIn","direkter Migrationshintergrund","138","0.455115311681965","0.399680794461352","0.510549828902579"
"Keine Sorgen","2008","AkademikerIn","indirekter Migrationshintergrund","38","0.335100300763894","0.23475336731047","0.435447234217318"
"Keine Sorgen","2008","AkademikerIn","kein Migrationshintergrund","1615","0.444265160068456","0.428431370794008","0.460098949342904"
"Keine Sorgen","2008","Hauptschule","direkter Migrationshintergrund","324","0.357251425712135","0.325996982810488","0.388505868613782"
"Keine Sorgen","2008","Hauptschule","indirekter Migrationshintergrund","69","0.320984696827415","0.260780877190842","0.381188516463988"
"Keine Sorgen","2008","Hauptschule","kein Migrationshintergrund","1040","0.179649662308146","0.169616488905095","0.189682835711196"
"Keine Sorgen","2008","Realschule","direkter Migrationshintergrund","56","0.305578194184074","0.235290552188586","0.375865836179561"
"Keine Sorgen","2008","Realschule","indirekter Migrationshintergrund","56","0.317599290761272","0.2508745670022","0.384324014520344"
"Keine Sorgen","2008","Realschule","kein Migrationshintergrund","1087","0.218451216666685","0.206693282331582","0.230209151001789"
"Einige Sorgen","2009","(Fach-)Abitur","direkter Migrationshintergrund","125","0.417224758416919","0.360859693920394","0.473589822913444"
"Einige Sorgen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","40","0.425603939033328","0.330578481958183","0.520629396108474"
"Einige Sorgen","2009","(Fach-)Abitur","kein Migrationshintergrund","607","0.373171804456471","0.349458702068603","0.396884906844338"
"Einige Sorgen","2009","(noch) kein Abschluss","direkter Migrationshintergrund","46","0.438130567645158","0.345829636652873","0.530431498637444"
"Einige Sorgen","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","(noch) kein Abschluss","kein Migrationshintergrund","120","0.379752233876864","0.325813509731082","0.433690958022646"
"Einige Sorgen","2009","AkademikerIn","direkter Migrationshintergrund","105","0.367739809217317","0.312338524126613","0.423141094308021"
"Einige Sorgen","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","AkademikerIn","kein Migrationshintergrund","1389","0.372721310385604","0.357013350694013","0.388429270077195"
"Einige Sorgen","2009","Hauptschule","direkter Migrationshintergrund","352","0.453661294888909","0.418497189178597","0.48882540059922"
"Einige Sorgen","2009","Hauptschule","indirekter Migrationshintergrund","97","0.553028558116702","0.485944314004815","0.620112802228588"
"Einige Sorgen","2009","Hauptschule","kein Migrationshintergrund","2438","0.451216020926628","0.4376687924779","0.464763249375356"
"Einige Sorgen","2009","Realschule","direkter Migrationshintergrund","67","0.449784918025539","0.36796244368773","0.531607392363349"
"Einige Sorgen","2009","Realschule","indirekter Migrationshintergrund","76","0.454688324382335","0.379167076950502","0.530209571814169"
"Einige Sorgen","2009","Realschule","kein Migrationshintergrund","2088","0.475823751576549","0.461194696622366","0.490452806530732"
"Grosse Sorgen","2009","(Fach-)Abitur","direkter Migrationshintergrund","40","0.183409056016975","0.139171910733548","0.227646201300402"
"Grosse Sorgen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
