year,pgisced97,regtyp,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,No answer / don't know,Rural regions,Very concerned,0.48446,42,75,0.37059,0.59832
2006,No answer / don't know,Rural regions,Somewhat concerned,0.29307,33,75,0.18936,0.39678
2006,Pre-primary Level,Urban regions,Very concerned,0.20287,54,274,0.15517,0.25057
2006,Pre-primary Level,Urban regions,Somewhat concerned,0.45137,114,274,0.39234,0.51040
2006,Pre-primary Level,Urban regions,Not concerned at all,0.34576,106,274,0.28934,0.40218
2006,Pre-primary Level,Rural regions,Somewhat concerned,0.49496,60,102,0.39745,0.59247
2006,Pre-primary Level,Rural regions,Not concerned at all,0.34113,42,102,0.24867,0.43359
2006,Primary Level,Urban regions,Very concerned,0.27938,44,168,0.21133,0.34743
2006,Primary Level,Urban regions,Somewhat concerned,0.43135,70,168,0.35623,0.50646
2006,Primary Level,Urban regions,Not concerned at all,0.28927,54,168,0.22050,0.35805
2006,Lower Secondary Level,Urban regions,Very concerned,0.35139,558,1611,0.32807,0.37471
2006,Lower Secondary Level,Urban regions,Somewhat concerned,0.42434,682,1611,0.40020,0.44848
2006,Lower Secondary Level,Urban regions,Not concerned at all,0.22427,371,1611,0.20389,0.24464
2006,Lower Secondary Level,Rural regions,Very concerned,0.36592,284,827,0.33307,0.39877
2006,Lower Secondary Level,Rural regions,Somewhat concerned,0.44188,382,827,0.40801,0.47574
2006,Lower Secondary Level,Rural regions,Not concerned at all,0.19220,161,827,0.16533,0.21907
2006,Upper Secondary Level,Urban regions,Very concerned,0.38914,2643,6924,0.37766,0.40063
2006,Upper Secondary Level,Urban regions,Somewhat concerned,0.43382,3033,6924,0.42215,0.44550
2006,Upper Secondary Level,Urban regions,Not concerned at all,0.17704,1248,6924,0.16805,0.18603
2006,Upper Secondary Level,Rural regions,Very concerned,0.41193,1643,4055,0.39678,0.42708
2006,Upper Secondary Level,Rural regions,Somewhat concerned,0.44729,1842,4055,0.43199,0.46260
2006,Upper Secondary Level,Rural regions,Not concerned at all,0.14078,570,4055,0.13007,0.15149
2006,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.21967,219,913,0.19280,0.24654
2006,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.48656,448,913,0.45412,0.51900
2006,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.29377,246,913,0.26420,0.32333
2006,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.28025,72,291,0.22856,0.33194
2006,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.47933,139,291,0.42183,0.53683
2006,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.24042,80,291,0.19124,0.28961
2006,First Stage of Tertiary Education,Urban regions,Very concerned,0.33499,341,1022,0.30603,0.36394
2006,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45493,463,1022,0.42439,0.48548
2006,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.21008,218,1022,0.18509,0.23507
2006,First Stage of Tertiary Education,Rural regions,Very concerned,0.38618,225,617,0.34773,0.42463
2006,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.43190,281,617,0.39278,0.47102
2006,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.18192,111,617,0.15146,0.21239
2006,Second Stage of Tertiary Education,Urban regions,Very concerned,0.19984,652,3232,0.18606,0.21363
2006,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42965,1417,3232,0.41258,0.44672
2006,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.37050,1163,3232,0.35385,0.38716
2006,Second Stage of Tertiary Education,Rural regions,Very concerned,0.25278,312,1326,0.22938,0.27618
2006,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47031,665,1326,0.44343,0.49718
2006,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.27691,349,1326,0.25282,0.30101
2007,No answer / don't know,Urban regions,Very concerned,0.20773,43,222,0.15424,0.26121
2007,No answer / don't know,Urban regions,Somewhat concerned,0.40836,101,222,0.34356,0.47317
2007,No answer / don't know,Urban regions,Not concerned at all,0.38391,78,222,0.31979,0.44803
2007,No answer / don't know,Rural regions,Very concerned,0.26450,31,108,0.18093,0.34808
2007,No answer / don't know,Rural regions,Somewhat concerned,0.44465,45,108,0.35050,0.53881
2007,No answer / don't know,Rural regions,Not concerned at all,0.29084,32,108,0.20479,0.37689
2007,Pre-primary Level,Urban regions,Very concerned,0.14735,40,226,0.10103,0.19366
2007,Pre-primary Level,Urban regions,Somewhat concerned,0.45465,99,226,0.38958,0.51971
2007,Pre-primary Level,Urban regions,Not concerned at all,0.39800,87,226,0.33404,0.46196
2007,Pre-primary Level,Rural regions,Somewhat concerned,0.38122,39,89,0.27975,0.48270
2007,Pre-primary Level,Rural regions,Not concerned at all,0.46128,50,89,0.35712,0.56543
2007,Primary Level,Urban regions,Very concerned,0.20933,33,149,0.14379,0.27488
2007,Primary Level,Urban regions,Somewhat concerned,0.49863,67,149,0.41808,0.57919
2007,Primary Level,Urban regions,Not concerned at all,0.29203,49,149,0.21878,0.36529
2007,Lower Secondary Level,Urban regions,Very concerned,0.32248,451,1434,0.29828,0.34668
2007,Lower Secondary Level,Urban regions,Somewhat concerned,0.44121,637,1434,0.41550,0.46692
2007,Lower Secondary Level,Urban regions,Not concerned at all,0.23631,346,1434,0.21431,0.25830
2007,Lower Secondary Level,Rural regions,Very concerned,0.37453,271,733,0.33946,0.40959
2007,Lower Secondary Level,Rural regions,Somewhat concerned,0.41290,318,733,0.37723,0.44857
2007,Lower Secondary Level,Rural regions,Not concerned at all,0.21258,144,733,0.18294,0.24221
2007,Upper Secondary Level,Urban regions,Very concerned,0.35104,2171,6435,0.33937,0.36270
2007,Upper Secondary Level,Urban regions,Somewhat concerned,0.43377,2848,6435,0.42166,0.44588
2007,Upper Secondary Level,Urban regions,Not concerned at all,0.21519,1416,6435,0.20515,0.22523
2007,Upper Secondary Level,Rural regions,Very concerned,0.34752,1329,3797,0.33238,0.36267
2007,Upper Secondary Level,Rural regions,Somewhat concerned,0.48064,1810,3797,0.46474,0.49653
2007,Upper Secondary Level,Rural regions,Not concerned at all,0.17184,658,3797,0.15984,0.18384
2007,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.18778,175,871,0.16182,0.21373
2007,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.49033,442,871,0.45712,0.52355
2007,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.32189,254,871,0.29084,0.35294
2007,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.20504,49,292,0.15865,0.25142
2007,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.51972,152,292,0.46232,0.57713
2007,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.27524,91,292,0.22392,0.32656
2007,First Stage of Tertiary Education,Urban regions,Very concerned,0.31700,291,933,0.28713,0.34687
2007,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.44495,426,933,0.41304,0.47685
2007,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.23805,216,933,0.21071,0.26540
2007,First Stage of Tertiary Education,Rural regions,Very concerned,0.33604,186,585,0.29773,0.37435
2007,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.44571,278,585,0.40539,0.48602
2007,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.21825,121,585,0.18475,0.25176
2007,Second Stage of Tertiary Education,Urban regions,Very concerned,0.18022,572,3097,0.16668,0.19376
2007,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.40551,1245,3097,0.38821,0.42280
2007,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.41427,1280,3097,0.39692,0.43162
2007,Second Stage of Tertiary Education,Rural regions,Very concerned,0.22990,279,1270,0.20675,0.25305
2007,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.44732,585,1270,0.41997,0.47468
2007,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.32277,406,1270,0.29705,0.34850
2008,No answer / don't know,Urban regions,Very concerned,0.22254,49,220,0.16745,0.27764
2008,No answer / don't know,Urban regions,Somewhat concerned,0.37655,92,220,0.31238,0.44072
2008,No answer / don't know,Urban regions,Not concerned at all,0.40091,79,220,0.33600,0.46582
2008,No answer / don't know,Rural regions,Very concerned,0.27831,31,112,0.19493,0.36168
2008,No answer / don't know,Rural regions,Somewhat concerned,0.33856,44,112,0.25053,0.42660
2008,No answer / don't know,Rural regions,Not concerned at all,0.38313,37,112,0.29269,0.47357
2008,Pre-primary Level,Urban regions,Very concerned,0.20860,49,236,0.15665,0.26055
2008,Pre-primary Level,Urban regions,Somewhat concerned,0.35367,90,236,0.29254,0.41480
2008,Pre-primary Level,Urban regions,Not concerned at all,0.43773,97,236,0.37430,0.50116
2008,Pre-primary Level,Rural regions,Somewhat concerned,0.37366,41,93,0.27481,0.47252
2008,Pre-primary Level,Rural regions,Not concerned at all,0.44615,52,93,0.34458,0.54773
2008,Primary Level,Urban regions,Somewhat concerned,0.38836,52,106,0.29514,0.48158
2008,Primary Level,Urban regions,Not concerned at all,0.37185,54,106,0.27940,0.46429
2008,Lower Secondary Level,Urban regions,Very concerned,0.29325,367,1320,0.26868,0.31782
2008,Lower Secondary Level,Urban regions,Somewhat concerned,0.42017,555,1320,0.39353,0.44681
2008,Lower Secondary Level,Urban regions,Not concerned at all,0.28658,398,1320,0.26218,0.31098
2008,Lower Secondary Level,Rural regions,Very concerned,0.30900,198,676,0.27414,0.34386
2008,Lower Secondary Level,Rural regions,Somewhat concerned,0.48542,343,676,0.44771,0.52312
2008,Lower Secondary Level,Rural regions,Not concerned at all,0.20558,135,676,0.17510,0.23607
2008,Upper Secondary Level,Urban regions,Very concerned,0.30092,1806,6071,0.28938,0.31246
2008,Upper Secondary Level,Urban regions,Somewhat concerned,0.45923,2742,6071,0.44669,0.47176
2008,Upper Secondary Level,Urban regions,Not concerned at all,0.23985,1523,6071,0.22911,0.25059
2008,Upper Secondary Level,Rural regions,Very concerned,0.32337,1128,3601,0.30809,0.33866
2008,Upper Secondary Level,Rural regions,Somewhat concerned,0.47701,1746,3601,0.46069,0.49333
2008,Upper Secondary Level,Rural regions,Not concerned at all,0.19962,727,3601,0.18656,0.21267
2008,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.16214,133,814,0.13681,0.18748
2008,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.44132,374,814,0.40719,0.47545
2008,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.39654,307,814,0.36291,0.43016
2008,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.17973,48,276,0.13435,0.22512
2008,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.45122,130,276,0.39241,0.51004
2008,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.36904,98,276,0.31201,0.42608
2008,First Stage of Tertiary Education,Urban regions,Very concerned,0.24734,234,873,0.21871,0.27598
2008,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45702,398,873,0.42395,0.49008
2008,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.29564,241,873,0.26535,0.32593
2008,First Stage of Tertiary Education,Rural regions,Very concerned,0.29293,154,535,0.25433,0.33153
2008,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.45993,256,535,0.41766,0.50220
2008,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.24714,125,535,0.21055,0.28372
2008,Second Stage of Tertiary Education,Urban regions,Very concerned,0.13801,425,2968,0.12560,0.15042
2008,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.39397,1191,2968,0.37639,0.41155
2008,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.46802,1352,2968,0.45007,0.48598
2008,Second Stage of Tertiary Education,Rural regions,Very concerned,0.18628,217,1210,0.16434,0.20823
2008,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.44540,554,1210,0.41739,0.47342
2008,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.36832,439,1210,0.34113,0.39551
2009,No answer / don't know,Urban regions,Very concerned,0.22500,46,211,0.16852,0.28148
2009,No answer / don't know,Urban regions,Somewhat concerned,0.36956,82,211,0.30428,0.43485
2009,No answer / don't know,Urban regions,Not concerned at all,0.40543,83,211,0.33903,0.47184
2009,No answer / don't know,Rural regions,Somewhat concerned,0.53924,56,88,0.43450,0.64398
2009,No answer / don't know,Rural regions,Not concerned at all,0.30246,32,88,0.20594,0.39898
2009,Pre-primary Level,Urban regions,Very concerned,0.18409,31,217,0.13240,0.23577
2009,Pre-primary Level,Urban regions,Somewhat concerned,0.33480,76,217,0.27187,0.39774
2009,Pre-primary Level,Urban regions,Not concerned at all,0.48111,110,217,0.41448,0.54774
2009,Pre-primary Level,Rural regions,Somewhat concerned,0.34136,36,80,0.23680,0.44592
2009,Pre-primary Level,Rural regions,Not concerned at all,0.55947,44,80,0.45000,0.66895
2009,Primary Level,Urban regions,Somewhat concerned,0.36672,46,98,0.27081,0.46262
2009,Primary Level,Urban regions,Not concerned at all,0.48960,52,98,0.39012,0.58908
2009,Lower Secondary Level,Urban regions,Very concerned,0.27439,300,1182,0.24894,0.29984
2009,Lower Secondary Level,Urban regions,Somewhat concerned,0.42131,509,1182,0.39315,0.44947
2009,Lower Secondary Level,Urban regions,Not concerned at all,0.30430,373,1182,0.27806,0.33054
2009,Lower Secondary Level,Rural regions,Very concerned,0.28100,160,590,0.24470,0.31730
2009,Lower Secondary Level,Rural regions,Somewhat concerned,0.46280,283,590,0.42254,0.50307
2009,Lower Secondary Level,Rural regions,Not concerned at all,0.25620,147,590,0.22094,0.29145
2009,Upper Secondary Level,Urban regions,Very concerned,0.26000,1424,5571,0.24848,0.27152
2009,Upper Secondary Level,Urban regions,Somewhat concerned,0.45329,2489,5571,0.44022,0.46636
2009,Upper Secondary Level,Urban regions,Not concerned at all,0.28671,1658,5571,0.27483,0.29859
2009,Upper Secondary Level,Rural regions,Very concerned,0.27099,913,3439,0.25613,0.28584
2009,Upper Secondary Level,Rural regions,Somewhat concerned,0.48346,1666,3439,0.46675,0.50016
2009,Upper Secondary Level,Rural regions,Not concerned at all,0.24556,860,3439,0.23117,0.25995
2009,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.16158,107,734,0.13494,0.18823
2009,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.38574,296,734,0.35050,0.42098
2009,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.45267,331,734,0.41664,0.48871
2009,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.15600,36,259,0.11172,0.20028
2009,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.46258,124,259,0.40174,0.52342
2009,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.38142,99,259,0.32215,0.44069
2009,First Stage of Tertiary Education,Urban regions,Very concerned,0.22587,171,800,0.19687,0.25486
2009,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.40260,334,800,0.36859,0.43660
2009,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.37154,295,800,0.33803,0.40505
2009,First Stage of Tertiary Education,Rural regions,Very concerned,0.24464,122,518,0.20758,0.28170
2009,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.48084,256,518,0.43777,0.52391
2009,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.27452,140,518,0.23605,0.31299
2009,Second Stage of Tertiary Education,Urban regions,Very concerned,0.10010,292,2814,0.08901,0.11119
2009,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.35445,1002,2814,0.33677,0.37213
2009,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.54545,1520,2814,0.52705,0.56385
2009,Second Stage of Tertiary Education,Rural regions,Very concerned,0.11809,156,1204,0.09986,0.13633
2009,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.41713,518,1204,0.38927,0.44500
2009,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.46478,530,1204,0.43659,0.49296
2010,No answer / don't know,Urban regions,Very concerned,0.23106,47,210,0.17391,0.28821
2010,No answer / don't know,Urban regions,Somewhat concerned,0.36542,76,210,0.30013,0.43070
2010,No answer / don't know,Urban regions,Not concerned at all,0.40352,87,210,0.33701,0.47004
2010,No answer / don't know,Rural regions,Somewhat concerned,0.37051,39,77,0.26194,0.47909
2010,No answer / don't know,Rural regions,Not concerned at all,0.38313,38,77,0.27383,0.49243
2010,Pre-primary Level,Urban regions,Very concerned,0.15105,52,286,0.10947,0.19263
2010,Pre-primary Level,Urban regions,Somewhat concerned,0.43078,102,286,0.37329,0.48828
2010,Pre-primary Level,Urban regions,Not concerned at all,0.41817,132,286,0.36090,0.47543
2010,Pre-primary Level,Rural regions,Somewhat concerned,0.40752,50,117,0.31810,0.49694
2010,Pre-primary Level,Rural regions,Not concerned at all,0.47690,67,117,0.38600,0.56779
2010,Primary Level,Urban regions,Very concerned,0.25597,67,245,0.20121,0.31072
2010,Primary Level,Urban regions,Somewhat concerned,0.39889,95,245,0.33745,0.46033
2010,Primary Level,Urban regions,Not concerned at all,0.34514,83,245,0.28549,0.40480
2010,Primary Level,Rural regions,Somewhat concerned,0.36471,34,34,0.20048,0.52894
2010,Lower Secondary Level,Urban regions,Very concerned,0.26645,442,1637,0.24503,0.28788
2010,Lower Secondary Level,Urban regions,Somewhat concerned,0.41566,670,1637,0.39177,0.43954
2010,Lower Secondary Level,Urban regions,Not concerned at all,0.31789,525,1637,0.29532,0.34045
2010,Lower Secondary Level,Rural regions,Very concerned,0.30634,228,786,0.27409,0.33859
2010,Lower Secondary Level,Rural regions,Somewhat concerned,0.43290,340,786,0.39824,0.46756
2010,Lower Secondary Level,Rural regions,Not concerned at all,0.26076,218,786,0.23004,0.29147
2010,Upper Secondary Level,Urban regions,Very concerned,0.25411,1788,7072,0.24396,0.26426
2010,Upper Secondary Level,Urban regions,Somewhat concerned,0.45119,3049,7072,0.43959,0.46279
2010,Upper Secondary Level,Urban regions,Not concerned at all,0.29470,2235,7072,0.28407,0.30533
2010,Upper Secondary Level,Rural regions,Very concerned,0.28323,1280,4599,0.27021,0.29625
2010,Upper Secondary Level,Rural regions,Somewhat concerned,0.45795,2122,4599,0.44355,0.47236
2010,Upper Secondary Level,Rural regions,Not concerned at all,0.25882,1197,4599,0.24616,0.27147
2010,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.15203,186,1245,0.13207,0.17198
2010,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.38700,503,1245,0.35994,0.41407
2010,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.46097,556,1245,0.43327,0.48867
2010,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.15807,76,451,0.12437,0.19178
2010,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.42754,191,451,0.38183,0.47325
2010,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.41438,184,451,0.36887,0.45990
2010,First Stage of Tertiary Education,Urban regions,Very concerned,0.19546,185,979,0.17060,0.22031
2010,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42570,439,979,0.39471,0.45669
2010,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.37884,355,979,0.34844,0.40924
2010,First Stage of Tertiary Education,Rural regions,Very concerned,0.24896,135,626,0.21506,0.28286
2010,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.45441,285,626,0.41537,0.49345
2010,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.29663,206,626,0.26082,0.33245
2010,Second Stage of Tertiary Education,Urban regions,Very concerned,0.10787,363,3885,0.09811,0.11762
2010,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.32229,1258,3885,0.30759,0.33699
2010,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.56984,2264,3885,0.55427,0.58541
2010,Second Stage of Tertiary Education,Rural regions,Very concerned,0.14476,186,1460,0.12671,0.16282
2010,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.40121,576,1460,0.37606,0.42636
2010,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.45403,698,1460,0.42848,0.47957
2011,No answer / don't know,Urban regions,Very concerned,0.18973,36,214,0.13708,0.24239
2011,No answer / don't know,Urban regions,Somewhat concerned,0.49466,98,214,0.42751,0.56180
2011,No answer / don't know,Urban regions,Not concerned at all,0.31561,80,214,0.25319,0.37802
2011,No answer / don't know,Rural regions,Somewhat concerned,0.42285,43,76,0.31104,0.53465
2011,No answer / don't know,Rural regions,Not concerned at all,0.41403,33,76,0.30256,0.52551
2011,Pre-primary Level,Urban regions,Somewhat concerned,0.40123,95,200,0.33313,0.46933
2011,Pre-primary Level,Urban regions,Not concerned at all,0.48475,105,200,0.41531,0.55419
2011,Pre-primary Level,Rural regions,Somewhat concerned,0.37016,31,69,0.25539,0.48492
2011,Pre-primary Level,Rural regions,Not concerned at all,0.48864,38,69,0.36983,0.60745
2011,Primary Level,Urban regions,Very concerned,0.24098,40,151,0.17254,0.30942
2011,Primary Level,Urban regions,Somewhat concerned,0.33977,53,151,0.26398,0.41557
2011,Primary Level,Urban regions,Not concerned at all,0.41925,58,151,0.34028,0.49821
2011,Lower Secondary Level,Urban regions,Very concerned,0.26867,353,1385,0.24531,0.29202
2011,Lower Secondary Level,Urban regions,Somewhat concerned,0.44162,624,1385,0.41545,0.46778
2011,Lower Secondary Level,Urban regions,Not concerned at all,0.28972,408,1385,0.26582,0.31362
2011,Lower Secondary Level,Rural regions,Very concerned,0.30532,213,720,0.27166,0.33899
2011,Lower Secondary Level,Rural regions,Somewhat concerned,0.43965,311,720,0.40336,0.47593
2011,Lower Secondary Level,Rural regions,Not concerned at all,0.25503,196,720,0.22317,0.28689
2011,Upper Secondary Level,Urban regions,Very concerned,0.27966,1768,6330,0.26860,0.29072
2011,Upper Secondary Level,Urban regions,Somewhat concerned,0.44582,2799,6330,0.43357,0.45806
2011,Upper Secondary Level,Urban regions,Not concerned at all,0.27453,1763,6330,0.26353,0.28552
2011,Upper Secondary Level,Rural regions,Very concerned,0.30323,1164,4017,0.28901,0.31744
2011,Upper Secondary Level,Rural regions,Somewhat concerned,0.46164,1872,4017,0.44622,0.47706
2011,Upper Secondary Level,Rural regions,Not concerned at all,0.23513,981,4017,0.22201,0.24825
2011,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.15690,137,866,0.13266,0.18114
2011,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.40855,360,866,0.37579,0.44131
2011,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.43455,369,866,0.40151,0.46758
2011,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.18697,61,321,0.14425,0.22969
2011,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.51231,147,321,0.45754,0.56707
2011,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.30073,113,321,0.25048,0.35097
2011,First Stage of Tertiary Education,Urban regions,Very concerned,0.21482,182,856,0.18729,0.24235
2011,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45433,380,856,0.42096,0.48771
2011,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.33085,294,856,0.29931,0.36239
2011,First Stage of Tertiary Education,Rural regions,Very concerned,0.28697,149,575,0.24996,0.32397
2011,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.42927,261,575,0.38878,0.46977
2011,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.28376,165,575,0.24688,0.32064
2011,Second Stage of Tertiary Education,Urban regions,Very concerned,0.11408,397,3213,0.10309,0.12508
2011,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.33009,1096,3213,0.31383,0.34635
2011,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.55582,1720,3213,0.53864,0.57301
2011,Second Stage of Tertiary Education,Rural regions,Very concerned,0.15628,208,1342,0.13684,0.17571
2011,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.41347,588,1342,0.38711,0.43983
2011,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.43025,546,1342,0.40375,0.45675
2012,No answer / don't know,Urban regions,Very concerned,0.18232,35,184,0.12638,0.23826
2012,No answer / don't know,Urban regions,Somewhat concerned,0.45844,75,184,0.38625,0.53063
2012,No answer / don't know,Urban regions,Not concerned at all,0.35924,74,184,0.28973,0.42876
2012,No answer / don't know,Rural regions,Somewhat concerned,0.54449,46,85,0.43799,0.65100
2012,No answer / don't know,Rural regions,Not concerned at all,0.36742,39,85,0.26432,0.47052
2012,Pre-primary Level,Urban regions,Somewhat concerned,0.36904,64,179,0.29815,0.43993
2012,Pre-primary Level,Urban regions,Not concerned at all,0.53498,115,179,0.46171,0.60826
2012,Pre-primary Level,Rural regions,Not concerned at all,0.63128,50,50,0.49620,0.76637
2012,Primary Level,Urban regions,Very concerned,0.18951,37,154,0.12741,0.25161
2012,Primary Level,Urban regions,Somewhat concerned,0.32843,60,154,0.25401,0.40285
2012,Primary Level,Urban regions,Not concerned at all,0.48206,57,154,0.40289,0.56124
2012,Primary Level,Rural regions,Not concerned at all,0.48053,31,31,0.30175,0.65932
2012,Lower Secondary Level,Urban regions,Very concerned,0.21429,295,1341,0.19232,0.23626
2012,Lower Secondary Level,Urban regions,Somewhat concerned,0.44974,588,1341,0.42310,0.47637
2012,Lower Secondary Level,Urban regions,Not concerned at all,0.33597,458,1341,0.31068,0.36126
2012,Lower Secondary Level,Rural regions,Very concerned,0.26776,185,752,0.23609,0.29943
2012,Lower Secondary Level,Rural regions,Somewhat concerned,0.48194,349,752,0.44621,0.51768
2012,Lower Secondary Level,Rural regions,Not concerned at all,0.25030,218,752,0.21932,0.28128
2012,Upper Secondary Level,Urban regions,Very concerned,0.23152,1404,6132,0.22096,0.24208
2012,Upper Secondary Level,Urban regions,Somewhat concerned,0.43762,2667,6132,0.42520,0.45004
2012,Upper Secondary Level,Urban regions,Not concerned at all,0.33086,2061,6132,0.31908,0.34264
2012,Upper Secondary Level,Rural regions,Very concerned,0.22839,920,4086,0.21552,0.24126
2012,Upper Secondary Level,Rural regions,Somewhat concerned,0.46854,1904,4086,0.45324,0.48384
2012,Upper Secondary Level,Rural regions,Not concerned at all,0.30307,1262,4086,0.28898,0.31716
2012,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.14145,114,862,0.11817,0.16472
2012,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.36230,310,862,0.33019,0.39441
2012,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.49625,438,862,0.46286,0.52965
2012,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.11273,43,336,0.07886,0.14659
2012,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.40901,139,336,0.35636,0.46166
2012,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.47826,154,336,0.42477,0.53175
2012,First Stage of Tertiary Education,Urban regions,Very concerned,0.16308,133,849,0.13821,0.18794
2012,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.37451,339,849,0.34193,0.40708
2012,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.46242,377,849,0.42886,0.49598
2012,First Stage of Tertiary Education,Rural regions,Very concerned,0.22825,112,587,0.19427,0.26223
2012,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.39409,252,587,0.35453,0.43366
2012,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.37766,223,587,0.33841,0.41691
2012,Second Stage of Tertiary Education,Urban regions,Very concerned,0.08671,291,3267,0.07706,0.09636
2012,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.27431,936,3267,0.25901,0.28962
