"plj0046","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2017","Westdeutschland, alte Bundeslaender","maennlich","3284","0.346447252497056","0.336968104683924","0.355926400310188"
"Grosse Sorgen","2017","Westdeutschland, alte Bundeslaender","weiblich","3970","0.367491195216224","0.358586950518481","0.376395439913967"
"Grosse Sorgen","2017","Ostdeutschland, neue Bundeslaender","maennlich","1161","0.441470641335967","0.422339544413627","0.460601738258308"
"Grosse Sorgen","2017","Ostdeutschland, neue Bundeslaender","weiblich","1425","0.49379317616088","0.475970801994411","0.511615550327349"
"Einige Sorgen","2017","Westdeutschland, alte Bundeslaender","maennlich","4091","0.42745652578584","0.41760143515208","0.4373116164196"
"Einige Sorgen","2017","Westdeutschland, alte Bundeslaender","weiblich","5115","0.447253054410977","0.4380701479019","0.456435960920054"
"Einige Sorgen","2017","Ostdeutschland, neue Bundeslaender","maennlich","1004","0.389168322538316","0.370384002805649","0.407952642270984"
"Einige Sorgen","2017","Ostdeutschland, neue Bundeslaender","weiblich","1171","0.373822461025335","0.356575584415771","0.391069337634899"
"Keine Sorgen","2017","Westdeutschland, alte Bundeslaender","maennlich","2305","0.226096221717104","0.217763237710294","0.234429205723915"
"Keine Sorgen","2017","Westdeutschland, alte Bundeslaender","weiblich","2177","0.185255750372799","0.178080503795129","0.19243099695047"
"Keine Sorgen","2017","Ostdeutschland, neue Bundeslaender","maennlich","423","0.169361036125716","0.154910669840673","0.18381140241076"
"Keine Sorgen","2017","Ostdeutschland, neue Bundeslaender","weiblich","427","0.132384362813785","0.120303135731117","0.144465589896453"
"Grosse Sorgen","2018","Westdeutschland, alte Bundeslaender","maennlich","2559","0.291089509536472","0.281860561243241","0.300318457829704"
"Grosse Sorgen","2018","Westdeutschland, alte Bundeslaender","weiblich","3027","0.286699202145704","0.278197949636277","0.295200454655132"
"Grosse Sorgen","2018","Ostdeutschland, neue Bundeslaender","maennlich","997","0.414198444672835","0.395000569281821","0.43339632006385"
"Grosse Sorgen","2018","Ostdeutschland, neue Bundeslaender","weiblich","1188","0.413902750063374","0.396180318186523","0.431625181940225"
"Einige Sorgen","2018","Westdeutschland, alte Bundeslaender","maennlich","3928","0.416245074107385","0.40623048657762","0.42625966163715"
"Einige Sorgen","2018","Westdeutschland, alte Bundeslaender","weiblich","5025","0.467231224450007","0.457851963259953","0.476610485640061"
"Einige Sorgen","2018","Ostdeutschland, neue Bundeslaender","maennlich","1005","0.378948891816491","0.360041672252605","0.397856111380377"
"Einige Sorgen","2018","Ostdeutschland, neue Bundeslaender","weiblich","1221","0.406112933423374","0.388441789585468","0.423784077261279"
"Keine Sorgen","2018","Westdeutschland, alte Bundeslaender","maennlich","2820","0.292665416356143","0.283421811262304","0.301909021449982"
"Keine Sorgen","2018","Westdeutschland, alte Bundeslaender","weiblich","2818","0.246069573404289","0.237972503056643","0.254166643751934"
"Keine Sorgen","2018","Ostdeutschland, neue Bundeslaender","maennlich","527","0.206852663510674","0.191066333765327","0.222638993256021"
"Keine Sorgen","2018","Ostdeutschland, neue Bundeslaender","weiblich","558","0.179984316513252","0.166160825682199","0.193807807344306"
"Grosse Sorgen","2019","Westdeutschland, alte Bundeslaender","maennlich","2448","0.272545984505979","0.263634266121252","0.281457702890705"
"Grosse Sorgen","2019","Westdeutschland, alte Bundeslaender","weiblich","2657","0.264108948161344","0.255674126980354","0.272543769342335"
"Grosse Sorgen","2019","Ostdeutschland, neue Bundeslaender","maennlich","989","0.383042667914677","0.364523466200693","0.401561869628661"
"Grosse Sorgen","2019","Ostdeutschland, neue Bundeslaender","weiblich","1095","0.387586808975982","0.369885378699304","0.405288239252659"
"Einige Sorgen","2019","Westdeutschland, alte Bundeslaender","maennlich","3951","0.407939447006601","0.398103420235935","0.417775473777267"
"Einige Sorgen","2019","Westdeutschland, alte Bundeslaender","weiblich","4856","0.474194554730044","0.464640925511682","0.483748183948405"
"Einige Sorgen","2019","Ostdeutschland, neue Bundeslaender","maennlich","1023","0.387011578134006","0.368456651771537","0.405566504496476"
"Einige Sorgen","2019","Ostdeutschland, neue Bundeslaender","weiblich","1235","0.433287939145706","0.415283851252796","0.451292027038615"
"Keine Sorgen","2019","Westdeutschland, alte Bundeslaender","maennlich","3191","0.31951456848742","0.310182164387266","0.328846972587575"
"Keine Sorgen","2019","Westdeutschland, alte Bundeslaender","weiblich","2981","0.261696497108612","0.253286536137828","0.270106458079396"
"Keine Sorgen","2019","Ostdeutschland, neue Bundeslaender","maennlich","635","0.229945753951316","0.213915349583791","0.245976158318842"
"Keine Sorgen","2019","Ostdeutschland, neue Bundeslaender","weiblich","580","0.179125251878312","0.16519309193468","0.193057411821944"
