year,quintil_oecd,sex,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,3rd Quintile,female,Very concerned,0.22996,338,1643,0.20960,0.25031
2010,3rd Quintile,female,Somewhat concerned,0.47148,800,1643,0.44734,0.49563
2010,3rd Quintile,female,Not concerned at all,0.29856,505,1643,0.27643,0.32070
2010,4th Quintile,male,Very concerned,0.20860,389,1729,0.18944,0.22776
2010,4th Quintile,male,Somewhat concerned,0.41916,706,1729,0.39589,0.44242
2010,4th Quintile,male,Not concerned at all,0.37224,634,1729,0.34945,0.39504
2010,4th Quintile,female,Very concerned,0.22122,372,1722,0.20161,0.24083
2010,4th Quintile,female,Somewhat concerned,0.43560,761,1722,0.41217,0.45902
2010,4th Quintile,female,Not concerned at all,0.34318,589,1722,0.32075,0.36561
2010,5th Quintile,male,Very concerned,0.17746,355,2210,0.16153,0.19339
2010,5th Quintile,male,Somewhat concerned,0.36640,784,2210,0.34631,0.38649
2010,5th Quintile,male,Not concerned at all,0.45614,1071,2210,0.43537,0.47691
2010,5th Quintile,female,Very concerned,0.16381,296,2130,0.14809,0.17953
2010,5th Quintile,female,Somewhat concerned,0.42163,913,2130,0.40065,0.44260
2010,5th Quintile,female,Not concerned at all,0.41456,921,2130,0.39364,0.43549
2011,1st Quintile,male,Very concerned,0.27094,295,1028,0.24375,0.29812
2011,1st Quintile,male,Somewhat concerned,0.41464,432,1028,0.38451,0.44477
2011,1st Quintile,male,Not concerned at all,0.31442,301,1028,0.28603,0.34282
2011,1st Quintile,female,Very concerned,0.25643,384,1428,0.23377,0.27909
2011,1st Quintile,female,Somewhat concerned,0.45280,638,1428,0.42697,0.47863
2011,1st Quintile,female,Not concerned at all,0.29077,406,1428,0.26721,0.31433
2011,2nd Quintile,male,Very concerned,0.29745,368,1215,0.27174,0.32317
2011,2nd Quintile,male,Somewhat concerned,0.42811,513,1215,0.40027,0.45594
2011,2nd Quintile,male,Not concerned at all,0.27444,334,1215,0.24934,0.29954
2011,2nd Quintile,female,Very concerned,0.30006,418,1484,0.27673,0.32338
2011,2nd Quintile,female,Somewhat concerned,0.41921,660,1484,0.39410,0.44432
2011,2nd Quintile,female,Not concerned at all,0.28073,406,1484,0.25786,0.30361
2011,3rd Quintile,male,Very concerned,0.30172,400,1463,0.27819,0.32525
2011,3rd Quintile,male,Somewhat concerned,0.44503,639,1463,0.41956,0.47051
2011,3rd Quintile,male,Not concerned at all,0.25324,424,1463,0.23095,0.27554
2011,3rd Quintile,female,Very concerned,0.24387,374,1590,0.22276,0.26498
2011,3rd Quintile,female,Somewhat concerned,0.49567,789,1590,0.47108,0.52025
2011,3rd Quintile,female,Not concerned at all,0.26046,427,1590,0.23888,0.28204
2011,4th Quintile,male,Very concerned,0.28009,445,1651,0.25842,0.30175
2011,4th Quintile,male,Somewhat concerned,0.41397,701,1651,0.39020,0.43773
2011,4th Quintile,male,Not concerned at all,0.30595,505,1651,0.28371,0.32818
2011,4th Quintile,female,Very concerned,0.22574,365,1624,0.20540,0.24608
2011,4th Quintile,female,Somewhat concerned,0.45999,777,1624,0.43574,0.48424
2011,4th Quintile,female,Not concerned at all,0.31427,482,1624,0.29168,0.33686
2011,5th Quintile,male,Very concerned,0.18606,362,2042,0.16918,0.20295
2011,5th Quintile,male,Somewhat concerned,0.38340,752,2042,0.36230,0.40449
2011,5th Quintile,male,Not concerned at all,0.43054,928,2042,0.40906,0.45202
2011,5th Quintile,female,Very concerned,0.18414,356,2026,0.16726,0.20102
2011,5th Quintile,female,Somewhat concerned,0.42103,844,2026,0.39952,0.44253
2011,5th Quintile,female,Not concerned at all,0.39483,826,2026,0.37354,0.41612
2012,1st Quintile,male,Very concerned,0.22827,322,1256,0.20505,0.25149
2012,1st Quintile,male,Somewhat concerned,0.39716,479,1256,0.37009,0.42423
2012,1st Quintile,male,Not concerned at all,0.37457,455,1256,0.34779,0.40135
2012,1st Quintile,female,Very concerned,0.22321,419,1751,0.20370,0.24272
2012,1st Quintile,female,Somewhat concerned,0.44035,736,1751,0.41709,0.46361
2012,1st Quintile,female,Not concerned at all,0.33643,596,1751,0.31430,0.35857
2012,2nd Quintile,male,Very concerned,0.23161,311,1418,0.20965,0.25358
2012,2nd Quintile,male,Somewhat concerned,0.43332,620,1418,0.40752,0.45912
2012,2nd Quintile,male,Not concerned at all,0.33507,487,1418,0.31049,0.35964
2012,2nd Quintile,female,Very concerned,0.22458,366,1724,0.20487,0.24428
2012,2nd Quintile,female,Somewhat concerned,0.46458,807,1724,0.44103,0.48813
2012,2nd Quintile,female,Not concerned at all,0.31084,551,1724,0.28898,0.33269
2012,3rd Quintile,male,Very concerned,0.21142,355,1672,0.19184,0.23100
2012,3rd Quintile,male,Somewhat concerned,0.42428,684,1672,0.40058,0.44798
2012,3rd Quintile,male,Not concerned at all,0.36430,633,1672,0.34123,0.38737
2012,3rd Quintile,female,Very concerned,0.21851,369,1789,0.19936,0.23766
2012,3rd Quintile,female,Somewhat concerned,0.43207,802,1789,0.40911,0.45503
2012,3rd Quintile,female,Not concerned at all,0.34942,618,1789,0.32732,0.37152
2012,4th Quintile,male,Very concerned,0.19025,335,1868,0.17244,0.20805
2012,4th Quintile,male,Somewhat concerned,0.39423,733,1868,0.37206,0.41639
2012,4th Quintile,male,Not concerned at all,0.41553,800,1868,0.39317,0.43788
2012,4th Quintile,female,Very concerned,0.16905,289,1921,0.15228,0.18581
2012,4th Quintile,female,Somewhat concerned,0.44232,866,1921,0.42011,0.46454
2012,4th Quintile,female,Not concerned at all,0.38863,766,1921,0.36682,0.41043
2012,5th Quintile,male,Very concerned,0.14563,315,2271,0.13112,0.16014
2012,5th Quintile,male,Somewhat concerned,0.31215,721,2271,0.29309,0.33121
2012,5th Quintile,male,Not concerned at all,0.54222,1235,2271,0.52173,0.56272
2012,5th Quintile,female,Very concerned,0.13086,268,2252,0.11692,0.14479
2012,5th Quintile,female,Somewhat concerned,0.36273,821,2252,0.34287,0.38260
2012,5th Quintile,female,Not concerned at all,0.50641,1163,2252,0.48576,0.52706
2013,1st Quintile,male,Very concerned,0.27116,367,1278,0.24678,0.29555
2013,1st Quintile,male,Somewhat concerned,0.37160,476,1278,0.34509,0.39810
2013,1st Quintile,male,Not concerned at all,0.35724,435,1278,0.33096,0.38352
2013,1st Quintile,female,Very concerned,0.28051,493,1799,0.25974,0.30128
2013,1st Quintile,female,Somewhat concerned,0.42071,764,1799,0.39789,0.44353
2013,1st Quintile,female,Not concerned at all,0.29878,542,1799,0.27762,0.31994
2013,2nd Quintile,male,Very concerned,0.27410,396,1526,0.25172,0.29649
2013,2nd Quintile,male,Somewhat concerned,0.43051,650,1526,0.40565,0.45536
2013,2nd Quintile,male,Not concerned at all,0.29539,480,1526,0.27249,0.31829
2013,2nd Quintile,female,Very concerned,0.23415,427,1894,0.21508,0.25323
2013,2nd Quintile,female,Somewhat concerned,0.45095,868,1894,0.42854,0.47337
2013,2nd Quintile,female,Not concerned at all,0.31489,599,1894,0.29397,0.33582
2013,3rd Quintile,male,Very concerned,0.26061,418,1698,0.23972,0.28149
2013,3rd Quintile,male,Somewhat concerned,0.39096,681,1698,0.36774,0.41418
2013,3rd Quintile,male,Not concerned at all,0.34843,599,1698,0.32576,0.37110
2013,3rd Quintile,female,Very concerned,0.23522,414,1875,0.21601,0.25442
2013,3rd Quintile,female,Somewhat concerned,0.46506,842,1875,0.44248,0.48764
2013,3rd Quintile,female,Not concerned at all,0.29972,619,1875,0.27898,0.32046
2013,4th Quintile,male,Very concerned,0.21526,396,1901,0.19678,0.23374
2013,4th Quintile,male,Somewhat concerned,0.40684,779,1901,0.38475,0.42893
2013,4th Quintile,male,Not concerned at all,0.37790,726,1901,0.35610,0.39970
2013,4th Quintile,female,Very concerned,0.20832,391,2001,0.19052,0.22612
2013,4th Quintile,female,Somewhat concerned,0.43388,872,2001,0.41215,0.45560
2013,4th Quintile,female,Not concerned at all,0.35781,738,2001,0.33680,0.37882
2013,5th Quintile,male,Very concerned,0.15252,355,2391,0.13811,0.16694
2013,5th Quintile,male,Somewhat concerned,0.37182,858,2391,0.35245,0.39120
2013,5th Quintile,male,Not concerned at all,0.47565,1178,2391,0.45563,0.49567
2013,5th Quintile,female,Very concerned,0.15738,361,2387,0.14277,0.17199
2013,5th Quintile,female,Somewhat concerned,0.39752,936,2387,0.37788,0.41716
2013,5th Quintile,female,Not concerned at all,0.44510,1090,2387,0.42516,0.46504
2014,1st Quintile,male,Very concerned,0.28133,676,2368,0.26322,0.29945
2014,1st Quintile,male,Somewhat concerned,0.39420,949,2368,0.37451,0.41388
2014,1st Quintile,male,Not concerned at all,0.32447,743,2368,0.30561,0.34333
2014,1st Quintile,female,Very concerned,0.30625,1052,3398,0.29075,0.32175
2014,1st Quintile,female,Somewhat concerned,0.41311,1430,3398,0.39655,0.42967
2014,1st Quintile,female,Not concerned at all,0.28064,916,3398,0.26553,0.29575
2014,2nd Quintile,male,Very concerned,0.30084,685,2433,0.28261,0.31907
2014,2nd Quintile,male,Somewhat concerned,0.40640,1039,2433,0.38688,0.42592
2014,2nd Quintile,male,Not concerned at all,0.29277,709,2433,0.27468,0.31085
2014,2nd Quintile,female,Very concerned,0.29433,815,3019,0.27807,0.31059
2014,2nd Quintile,female,Somewhat concerned,0.43707,1364,3019,0.41937,0.45476
2014,2nd Quintile,female,Not concerned at all,0.26860,840,3019,0.25279,0.28442
2014,3rd Quintile,male,Very concerned,0.29305,640,2378,0.27475,0.31135
2014,3rd Quintile,male,Somewhat concerned,0.41858,1004,2378,0.39875,0.43841
2014,3rd Quintile,male,Not concerned at all,0.28837,734,2378,0.27016,0.30658
2014,3rd Quintile,female,Very concerned,0.29376,752,2766,0.27678,0.31074
2014,3rd Quintile,female,Somewhat concerned,0.44067,1223,2766,0.42217,0.45918
2014,3rd Quintile,female,Not concerned at all,0.26557,791,2766,0.24911,0.28203
2014,4th Quintile,male,Very concerned,0.26034,615,2468,0.24302,0.27765
2014,4th Quintile,male,Somewhat concerned,0.40189,995,2468,0.38255,0.42124
2014,4th Quintile,male,Not concerned at all,0.33777,858,2468,0.31911,0.35643
2014,4th Quintile,female,Very concerned,0.24968,626,2677,0.23328,0.26608
2014,4th Quintile,female,Somewhat concerned,0.44267,1182,2677,0.42385,0.46149
2014,4th Quintile,female,Not concerned at all,0.30765,869,2677,0.29016,0.32513
2014,5th Quintile,male,Very concerned,0.15958,433,2716,0.14580,0.17335
2014,5th Quintile,male,Somewhat concerned,0.38790,1000,2716,0.36957,0.40623
2014,5th Quintile,male,Not concerned at all,0.45253,1283,2716,0.43380,0.47125
2014,5th Quintile,female,Very concerned,0.19352,484,2675,0.17855,0.20850
2014,5th Quintile,female,Somewhat concerned,0.41307,1106,2675,0.39441,0.43174
2014,5th Quintile,female,Not concerned at all,0.39340,1085,2675,0.37489,0.41192
2015,1st Quintile,male,Very concerned,0.36635,773,2081,0.34564,0.38705
2015,1st Quintile,male,Somewhat concerned,0.36590,760,2081,0.34520,0.38660
2015,1st Quintile,male,Not concerned at all,0.26775,548,2081,0.24872,0.28678
2015,1st Quintile,female,Very concerned,0.38511,1169,2934,0.36750,0.40273
2015,1st Quintile,female,Somewhat concerned,0.39716,1161,2934,0.37946,0.41487
2015,1st Quintile,female,Not concerned at all,0.21772,604,2934,0.20278,0.23266
2015,2nd Quintile,male,Very concerned,0.39294,799,2258,0.37279,0.41309
2015,2nd Quintile,male,Somewhat concerned,0.39673,945,2258,0.37655,0.41691
2015,2nd Quintile,male,Not concerned at all,0.21033,514,2258,0.19351,0.22714
2015,2nd Quintile,female,Very concerned,0.36968,1035,2939,0.35222,0.38713
2015,2nd Quintile,female,Somewhat concerned,0.41918,1281,2939,0.40134,0.43702
2015,2nd Quintile,female,Not concerned at all,0.21114,623,2939,0.19639,0.22590
2015,3rd Quintile,male,Very concerned,0.34432,708,2233,0.32461,0.36403
2015,3rd Quintile,male,Somewhat concerned,0.41536,952,2233,0.39492,0.43581
2015,3rd Quintile,male,Not concerned at all,0.24032,573,2233,0.22259,0.25805
2015,3rd Quintile,female,Very concerned,0.35726,856,2574,0.33874,0.37577
2015,3rd Quintile,female,Somewhat concerned,0.43303,1141,2574,0.41388,0.45218
2015,3rd Quintile,female,Not concerned at all,0.20971,577,2574,0.19398,0.22544
2015,4th Quintile,male,Very concerned,0.32269,685,2267,0.30344,0.34194
2015,4th Quintile,male,Somewhat concerned,0.39081,914,2267,0.37072,0.41090
2015,4th Quintile,male,Not concerned at all,0.28650,668,2267,0.26789,0.30512
2015,4th Quintile,female,Very concerned,0.31373,750,2467,0.29542,0.33205
2015,4th Quintile,female,Somewhat concerned,0.46248,1120,2467,0.44280,0.48216
2015,4th Quintile,female,Not concerned at all,0.22379,597,2467,0.20734,0.24024
2015,5th Quintile,male,Very concerned,0.21460,535,2538,0.19863,0.23058
2015,5th Quintile,male,Somewhat concerned,0.41328,1046,2538,0.39412,0.43244
2015,5th Quintile,male,Not concerned at all,0.37212,957,2538,0.35331,0.39093
2015,5th Quintile,female,Very concerned,0.22382,560,2545,0.20762,0.24002
2015,5th Quintile,female,Somewhat concerned,0.47531,1201,2545,0.45590,0.49471
2015,5th Quintile,female,Not concerned at all,0.30087,784,2545,0.28305,0.31870
2016,1st Quintile,male,Very concerned,0.46880,959,2077,0.44734,0.49027
2016,1st Quintile,male,Somewhat concerned,0.33600,716,2077,0.31568,0.35632
2016,1st Quintile,male,Not concerned at all,0.19519,402,2077,0.17814,0.21224
2016,1st Quintile,female,Very concerned,0.49594,1455,2882,0.47768,0.51419
2016,1st Quintile,female,Somewhat concerned,0.37098,1034,2882,0.35334,0.38862
2016,1st Quintile,female,Not concerned at all,0.13308,393,2882,0.12068,0.14549
2016,2nd Quintile,male,Very concerned,0.50039,1035,2205,0.47951,0.52126
2016,2nd Quintile,male,Somewhat concerned,0.34457,807,2205,0.32473,0.36441
2016,2nd Quintile,male,Not concerned at all,0.15505,363,2205,0.13994,0.17016
2016,2nd Quintile,female,Very concerned,0.53070,1376,2829,0.51230,0.54909
2016,2nd Quintile,female,Somewhat concerned,0.34493,1068,2829,0.32741,0.36244
2016,2nd Quintile,female,Not concerned at all,0.12438,385,2829,0.11222,0.13654
2016,3rd Quintile,male,Very concerned,0.47273,972,2093,0.45134,0.49413
2016,3rd Quintile,male,Somewhat concerned,0.37822,774,2093,0.35744,0.39900
2016,3rd Quintile,male,Not concerned at all,0.14905,347,2093,0.13379,0.16431
2016,3rd Quintile,female,Very concerned,0.50147,1175,2493,0.48184,0.52110
2016,3rd Quintile,female,Somewhat concerned,0.38372,998,2493,0.36463,0.40282
2016,3rd Quintile,female,Not concerned at all,0.11481,320,2493,0.10229,0.12732
2016,4th Quintile,male,Very concerned,0.42546,927,2211,0.40485,0.44607
2016,4th Quintile,male,Somewhat concerned,0.39475,871,2211,0.37437,0.41513
2016,4th Quintile,male,Not concerned at all,0.17979,413,2211,0.16378,0.19580
2016,4th Quintile,female,Very concerned,0.44782,1027,2390,0.42788,0.46776
2016,4th Quintile,female,Somewhat concerned,0.42448,998,2390,0.40466,0.44430
2016,4th Quintile,female,Not concerned at all,0.12770,365,2390,0.11432,0.14109
2016,5th Quintile,male,Very concerned,0.36777,855,2407,0.34850,0.38703
2016,5th Quintile,male,Somewhat concerned,0.43037,1028,2407,0.41059,0.45016
2016,5th Quintile,male,Not concerned at all,0.20186,524,2407,0.18582,0.21790
2016,5th Quintile,female,Very concerned,0.39915,935,2439,0.37971,0.41859
2016,5th Quintile,female,Somewhat concerned,0.45291,1109,2439,0.43315,0.47267
2016,5th Quintile,female,Not concerned at all,0.14794,395,2439,0.13385,0.16203
2017,1st Quintile,male,Very concerned,0.40651,796,1935,0.38462,0.42840
2017,1st Quintile,male,Somewhat concerned,0.40352,776,1935,0.38166,0.42539
2017,1st Quintile,male,Not concerned at all,0.18996,363,1935,0.17248,0.20745
2017,1st Quintile,female,Very concerned,0.44926,1216,2723,0.43057,0.46795
2017,1st Quintile,female,Somewhat concerned,0.37723,1050,2723,0.35902,0.39544
2017,1st Quintile,female,Not concerned at all,0.17351,457,2723,0.15929,0.18774
2017,2nd Quintile,male,Very concerned,0.38783,815,2090,0.36693,0.40872
2017,2nd Quintile,male,Somewhat concerned,0.39415,827,2090,0.37319,0.41510
2017,2nd Quintile,male,Not concerned at all,0.21802,448,2090,0.20032,0.23573
2017,2nd Quintile,female,Very concerned,0.42016,1068,2660,0.40140,0.43893
2017,2nd Quintile,female,Somewhat concerned,0.42006,1145,2660,0.40130,0.43882
2017,2nd Quintile,female,Not concerned at all,0.15978,447,2660,0.14585,0.17370
2017,3rd Quintile,male,Very concerned,0.42461,811,2004,0.40296,0.44625
2017,3rd Quintile,male,Somewhat concerned,0.39312,803,2004,0.37173,0.41451
2017,3rd Quintile,male,Not concerned at all,0.18227,390,2004,0.16536,0.19918
2017,3rd Quintile,female,Very concerned,0.40645,918,2382,0.38672,0.42618
2017,3rd Quintile,female,Somewhat concerned,0.44519,1079,2382,0.42522,0.46515
2017,3rd Quintile,female,Not concerned at all,0.14837,385,2382,0.13409,0.16264
2017,4th Quintile,male,Very concerned,0.37134,737,2068,0.35051,0.39217
2017,4th Quintile,male,Somewhat concerned,0.41339,841,2068,0.39216,0.43462
2017,4th Quintile,male,Not concerned at all,0.21527,490,2068,0.19755,0.23299
2017,4th Quintile,female,Very concerned,0.39226,817,2271,0.37217,0.41234
2017,4th Quintile,female,Somewhat concerned,0.43465,1017,2271,0.41426,0.45504
2017,4th Quintile,female,Not concerned at all,0.17309,437,2271,0.15753,0.18866
2017,5th Quintile,male,Very concerned,0.27946,617,2273,0.26101,0.29791
2017,5th Quintile,male,Somewhat concerned,0.46946,1033,2273,0.44894,0.48998
2017,5th Quintile,male,Not concerned at all,0.25108,623,2273,0.23325,0.26891
2017,5th Quintile,female,Very concerned,0.30445,660,2266,0.28549,0.32340
2017,5th Quintile,female,Somewhat concerned,0.48678,1104,2266,0.46620,0.50737
2017,5th Quintile,female,Not concerned at all,0.20877,502,2266,0.19203,0.22551
2018,1st Quintile,male,Very concerned,0.36141,702,1980,0.34025,0.38258
2018,1st Quintile,male,Somewhat concerned,0.38042,751,1980,0.35903,0.40181
2018,1st Quintile,male,Not concerned at all,0.25817,527,1980,0.23889,0.27745
2018,1st Quintile,female,Very concerned,0.34884,1000,2728,0.33095,0.36673
2018,1st Quintile,female,Somewhat concerned,0.40740,1114,2728,0.38895,0.42584
2018,1st Quintile,female,Not concerned at all,0.24376,614,2728,0.22765,0.25988
2018,2nd Quintile,male,Very concerned,0.34940,759,2243,0.32966,0.36914
2018,2nd Quintile,male,Somewhat concerned,0.39682,926,2243,0.37657,0.41708
2018,2nd Quintile,male,Not concerned at all,0.25378,558,2243,0.23576,0.27179
2018,2nd Quintile,female,Very concerned,0.35590,1012,2857,0.33834,0.37346
2018,2nd Quintile,female,Somewhat concerned,0.43894,1210,2857,0.42074,0.45714
2018,2nd Quintile,female,Not concerned at all,0.20516,635,2857,0.19035,0.21997
2018,3rd Quintile,male,Very concerned,0.34088,692,2160,0.32088,0.36087
2018,3rd Quintile,male,Somewhat concerned,0.43747,944,2160,0.41655,0.45840
2018,3rd Quintile,male,Not concerned at all,0.22165,524,2160,0.20413,0.23917
2018,3rd Quintile,female,Very concerned,0.32806,819,2566,0.30989,0.34623
2018,3rd Quintile,female,Somewhat concerned,0.47519,1182,2566,0.45587,0.49452
2018,3rd Quintile,female,Not concerned at all,0.19675,565,2566,0.18137,0.21214
2018,4th Quintile,male,Very concerned,0.30577,645,2260,0.28678,0.32477
2018,4th Quintile,male,Somewhat concerned,0.41285,961,2260,0.39255,0.43316
2018,4th Quintile,male,Not concerned at all,0.28137,654,2260,0.26283,0.29992
2018,4th Quintile,female,Very concerned,0.28319,634,2442,0.26532,0.30106
2018,4th Quintile,female,Somewhat concerned,0.47612,1179,2442,0.45630,0.49593
2018,4th Quintile,female,Not concerned at all,0.24070,629,2442,0.22374,0.25765
2018,5th Quintile,male,Very concerned,0.24049,553,2546,0.22389,0.25710
2018,5th Quintile,male,Somewhat concerned,0.41920,1103,2546,0.40003,0.43837
2018,5th Quintile,male,Not concerned at all,0.34031,890,2546,0.32190,0.35872
2018,5th Quintile,female,Very concerned,0.22237,496,2506,0.20609,0.23866
2018,5th Quintile,female,Somewhat concerned,0.50007,1271,2506,0.48049,0.51965
2018,5th Quintile,female,Not concerned at all,0.27756,739,2506,0.26002,0.29509
2019,1st Quintile,male,Very concerned,0.33428,661,1857,0.31281,0.35574
2019,1st Quintile,male,Somewhat concerned,0.38012,698,1857,0.35804,0.40220
2019,1st Quintile,male,Not concerned at all,0.28560,498,1857,0.26505,0.30615
2019,1st Quintile,female,Very concerned,0.33915,911,2540,0.32073,0.35756
2019,1st Quintile,female,Somewhat concerned,0.43306,1064,2540,0.41379,0.45234
2019,1st Quintile,female,Not concerned at all,0.22779,565,2540,0.21147,0.24410
2019,2nd Quintile,male,Very concerned,0.34858,730,2095,0.32817,0.36899
2019,2nd Quintile,male,Somewhat concerned,0.39018,832,2095,0.36929,0.41108
2019,2nd Quintile,male,Not concerned at all,0.26124,533,2095,0.24242,0.28005
2019,2nd Quintile,female,Very concerned,0.32781,887,2639,0.30989,0.34572
2019,2nd Quintile,female,Somewhat concerned,0.47432,1188,2639,0.45526,0.49338
2019,2nd Quintile,female,Not concerned at all,0.19787,564,2639,0.18267,0.21308
2019,3rd Quintile,male,Very concerned,0.31247,605,2007,0.29218,0.33275
2019,3rd Quintile,male,Somewhat concerned,0.42433,860,2007,0.40270,0.44595
2019,3rd Quintile,male,Not concerned at all,0.26321,542,2007,0.24394,0.28248
2019,3rd Quintile,female,Very concerned,0.30143,702,2399,0.28306,0.31979
2019,3rd Quintile,female,Somewhat concerned,0.46447,1112,2399,0.44451,0.48443
2019,3rd Quintile,female,Not concerned at all,0.23410,585,2399,0.21716,0.25105
2019,4th Quintile,male,Very concerned,0.29619,551,2015,0.27625,0.31613
2019,4th Quintile,male,Somewhat concerned,0.38947,830,2015,0.36817,0.41076
2019,4th Quintile,male,Not concerned at all,0.31435,634,2015,0.29407,0.33462
2019,4th Quintile,female,Very concerned,0.25167,542,2240,0.23370,0.26965
2019,4th Quintile,female,Somewhat concerned,0.48568,1058,2240,0.46497,0.50638
2019,4th Quintile,female,Not concerned at all,0.26265,640,2240,0.24442,0.28088
2019,5th Quintile,male,Very concerned,0.21445,492,2412,0.19807,0.23084
2019,5th Quintile,male,Somewhat concerned,0.42262,1000,2412,0.40290,0.44234
2019,5th Quintile,male,Not concerned at all,0.36293,920,2412,0.34373,0.38212
2019,5th Quintile,female,Very concerned,0.21799,472,2390,0.20143,0.23455
2019,5th Quintile,female,Somewhat concerned,0.49622,1132,2390,0.47617,0.51627
2019,5th Quintile,female,Not concerned at all,0.28579,786,2390,0.26767,0.30390
2020,1st Quintile,male,Very concerned,0.30338,535,1728,0.28170,0.32506
2020,1st Quintile,male,Somewhat concerned,0.34846,629,1728,0.32598,0.37093
2020,1st Quintile,male,Not concerned at all,0.34816,564,1728,0.32569,0.37063
2020,1st Quintile,female,Very concerned,0.30155,771,2457,0.28340,0.31970
2020,1st Quintile,female,Somewhat concerned,0.40430,964,2457,0.38490,0.42371
2020,1st Quintile,female,Not concerned at all,0.29415,722,2457,0.27613,0.31217
2020,2nd Quintile,male,Very concerned,0.31999,615,2055,0.29982,0.34017
2020,2nd Quintile,male,Somewhat concerned,0.38450,816,2055,0.36346,0.40554
2020,2nd Quintile,male,Not concerned at all,0.29551,624,2055,0.27578,0.31524
2020,2nd Quintile,female,Very concerned,0.30853,787,2572,0.29068,0.32638
2020,2nd Quintile,female,Somewhat concerned,0.45318,1118,2572,0.43394,0.47242
2020,2nd Quintile,female,Not concerned at all,0.23829,667,2572,0.22182,0.25476
2020,3rd Quintile,male,Very concerned,0.28540,519,1972,0.26547,0.30534
2020,3rd Quintile,male,Somewhat concerned,0.42444,834,1972,0.40262,0.44626
2020,3rd Quintile,male,Not concerned at all,0.29015,619,1972,0.27012,0.31019
2020,3rd Quintile,female,Very concerned,0.24960,582,2262,0.23176,0.26744
2020,3rd Quintile,female,Somewhat concerned,0.48537,1009,2262,0.46477,0.50597
2020,3rd Quintile,female,Not concerned at all,0.26503,671,2262,0.24684,0.28322
2020,4th Quintile,male,Very concerned,0.26210,538,2177,0.24362,0.28057
2020,4th Quintile,male,Somewhat concerned,0.35125,777,2177,0.33120,0.37131
2020,4th Quintile,male,Not concerned at all,0.38665,862,2177,0.36619,0.40711
2020,4th Quintile,female,Very concerned,0.21667,484,2336,0.19996,0.23338
2020,4th Quintile,female,Somewhat concerned,0.43523,1005,2336,0.41512,0.45534
2020,4th Quintile,female,Not concerned at all,0.34810,847,2336,0.32878,0.36742
2020,5th Quintile,male,Very concerned,0.19434,553,3114,0.18044,0.20824
2020,5th Quintile,male,Somewhat concerned,0.37309,1110,3114,0.35610,0.39008
2020,5th Quintile,male,Not concerned at all,0.43257,1451,3114,0.41517,0.44997
2020,5th Quintile,female,Very concerned,0.17814,445,2831,0.16404,0.19224
2020,5th Quintile,female,Somewhat concerned,0.45092,1203,2831,0.43258,0.46925
2020,5th Quintile,female,Not concerned at all,0.37094,1183,2831,0.35315,0.38874
2021,1st Quintile,male,Very concerned,0.26909,362,1363,0.24553,0.29264
2021,1st Quintile,male,Somewhat concerned,0.39038,512,1363,0.36447,0.41629
2021,1st Quintile,male,Not concerned at all,0.34053,489,1363,0.31537,0.36570
2021,1st Quintile,female,Very concerned,0.29162,471,1831,0.27080,0.31244
2021,1st Quintile,female,Somewhat concerned,0.40230,747,1831,0.37983,0.42477
2021,1st Quintile,female,Not concerned at all,0.30608,613,1831,0.28497,0.32720
2021,2nd Quintile,male,Very concerned,0.28084,354,1473,0.25789,0.30380
2021,2nd Quintile,male,Somewhat concerned,0.35731,526,1473,0.33283,0.38179
2021,2nd Quintile,male,Not concerned at all,0.36185,593,1473,0.33730,0.38639
2021,2nd Quintile,female,Very concerned,0.26635,449,1849,0.24619,0.28650
2021,2nd Quintile,female,Somewhat concerned,0.42449,787,1849,0.40196,0.44703
2021,2nd Quintile,female,Not concerned at all,0.30916,613,1849,0.28809,0.33023
2021,3rd Quintile,male,Very concerned,0.27453,317,1419,0.25130,0.29776
2021,3rd Quintile,male,Somewhat concerned,0.36572,543,1419,0.34065,0.39079
2021,3rd Quintile,male,Not concerned at all,0.35975,559,1419,0.33477,0.38473
2021,3rd Quintile,female,Very concerned,0.25140,410,1664,0.23055,0.27225
2021,3rd Quintile,female,Somewhat concerned,0.40370,646,1664,0.38011,0.42728
2021,3rd Quintile,female,Not concerned at all,0.34490,608,1664,0.32206,0.36775
2021,4th Quintile,male,Very concerned,0.21586,275,1506,0.19508,0.23665
2021,4th Quintile,male,Somewhat concerned,0.35821,543,1506,0.33399,0.38243
2021,4th Quintile,male,Not concerned at all,0.42593,688,1506,0.40094,0.45091
2021,4th Quintile,female,Very concerned,0.19833,288,1663,0.17916,0.21750
2021,4th Quintile,female,Somewhat concerned,0.38267,637,1663,0.35930,0.40604
2021,4th Quintile,female,Not concerned at all,0.41900,738,1663,0.39528,0.44273
2021,5th Quintile,male,Very concerned,0.16956,342,2256,0.15407,0.18504
2021,5th Quintile,male,Somewhat concerned,0.37204,788,2256,0.35209,0.39199
2021,5th Quintile,male,Not concerned at all,0.45840,1126,2256,0.43784,0.47897
2021,5th Quintile,female,Very concerned,0.15097,263,2015,0.13534,0.16661
2021,5th Quintile,female,Somewhat concerned,0.41460,820,2015,0.39308,0.43612
2021,5th Quintile,female,Not concerned at all,0.43443,932,2015,0.41278,0.45607
2022,1st Quintile,male,Very concerned,0.27445,306,1201,0.24920,0.29969
