year,quintil_oecd,sampreg,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,3rd Quintile,East,Not concerned at all,0.30936,275,901,0.27916,0.33956
2010,4th Quintile,West,Very concerned,0.21398,596,2696,0.19850,0.22946
2010,4th Quintile,West,Somewhat concerned,0.42187,1119,2696,0.40323,0.44052
2010,4th Quintile,West,Not concerned at all,0.36415,981,2696,0.34598,0.38232
2010,4th Quintile,East,Very concerned,0.21725,165,755,0.18782,0.24669
2010,4th Quintile,East,Somewhat concerned,0.45149,348,755,0.41597,0.48701
2010,4th Quintile,East,Not concerned at all,0.33126,242,755,0.29766,0.36485
2010,5th Quintile,West,Very concerned,0.16613,561,3772,0.15425,0.17801
2010,5th Quintile,West,Somewhat concerned,0.39310,1472,3772,0.37751,0.40869
2010,5th Quintile,West,Not concerned at all,0.44078,1739,3772,0.42493,0.45662
2010,5th Quintile,East,Very concerned,0.22299,90,568,0.18873,0.25725
2010,5th Quintile,East,Somewhat concerned,0.38022,225,568,0.34027,0.42018
2010,5th Quintile,East,Not concerned at all,0.39678,253,568,0.35651,0.43705
2011,1st Quintile,West,Very concerned,0.23729,406,1618,0.21655,0.25802
2011,1st Quintile,West,Somewhat concerned,0.45225,720,1618,0.42799,0.47651
2011,1st Quintile,West,Not concerned at all,0.31046,492,1618,0.28791,0.33301
2011,1st Quintile,East,Very concerned,0.33196,273,838,0.30006,0.36386
2011,1st Quintile,East,Somewhat concerned,0.39210,350,838,0.35902,0.42517
2011,1st Quintile,East,Not concerned at all,0.27594,215,838,0.24566,0.30623
2011,2nd Quintile,West,Very concerned,0.28275,475,1712,0.26141,0.30409
2011,2nd Quintile,West,Somewhat concerned,0.42335,723,1712,0.39994,0.44676
2011,2nd Quintile,West,Not concerned at all,0.29390,514,1712,0.27231,0.31548
2011,2nd Quintile,East,Very concerned,0.34453,311,987,0.31487,0.37419
2011,2nd Quintile,East,Somewhat concerned,0.42312,450,987,0.39228,0.45396
2011,2nd Quintile,East,Not concerned at all,0.23235,226,987,0.20599,0.25871
2011,3rd Quintile,West,Very concerned,0.25685,546,2206,0.23861,0.27508
2011,3rd Quintile,West,Somewhat concerned,0.48293,1040,2206,0.46207,0.50379
2011,3rd Quintile,West,Not concerned at all,0.26022,620,2206,0.24191,0.27854
2011,3rd Quintile,East,Very concerned,0.32827,228,847,0.29663,0.35992
2011,3rd Quintile,East,Somewhat concerned,0.42693,388,847,0.39360,0.46026
2011,3rd Quintile,East,Not concerned at all,0.24480,231,847,0.21582,0.27377
2011,4th Quintile,West,Very concerned,0.24328,609,2578,0.22672,0.25985
2011,4th Quintile,West,Somewhat concerned,0.44079,1162,2578,0.42162,0.45996
2011,4th Quintile,West,Not concerned at all,0.31593,807,2578,0.29798,0.33388
2011,4th Quintile,East,Very concerned,0.30745,201,697,0.27317,0.34173
2011,4th Quintile,East,Somewhat concerned,0.41256,316,697,0.37598,0.44913
2011,4th Quintile,East,Not concerned at all,0.28000,180,697,0.24664,0.31335
2011,5th Quintile,West,Very concerned,0.17765,623,3558,0.16509,0.19021
2011,5th Quintile,West,Somewhat concerned,0.40227,1389,3558,0.38616,0.41839
2011,5th Quintile,West,Not concerned at all,0.42008,1546,3558,0.40386,0.43630
2011,5th Quintile,East,Very concerned,0.26719,95,510,0.22875,0.30563
2011,5th Quintile,East,Somewhat concerned,0.38724,207,510,0.34492,0.42955
2011,5th Quintile,East,Not concerned at all,0.34557,208,510,0.30426,0.38689
2012,1st Quintile,West,Very concerned,0.20103,449,2040,0.18364,0.21843
2012,1st Quintile,West,Somewhat concerned,0.43441,846,2040,0.41290,0.45593
2012,1st Quintile,West,Not concerned at all,0.36455,745,2040,0.34366,0.38545
2012,1st Quintile,East,Very concerned,0.29833,292,967,0.26947,0.32718
2012,1st Quintile,East,Somewhat concerned,0.38046,369,967,0.34985,0.41108
2012,1st Quintile,East,Not concerned at all,0.32121,306,967,0.29176,0.35066
2012,2nd Quintile,West,Very concerned,0.21452,454,2212,0.19741,0.23163
2012,2nd Quintile,West,Somewhat concerned,0.45164,995,2212,0.43089,0.47238
2012,2nd Quintile,West,Not concerned at all,0.33385,763,2212,0.31419,0.35350
2012,2nd Quintile,East,Very concerned,0.27798,223,930,0.24917,0.30679
2012,2nd Quintile,East,Somewhat concerned,0.44410,432,930,0.41215,0.47605
2012,2nd Quintile,East,Not concerned at all,0.27793,275,930,0.24912,0.30673
2012,3rd Quintile,West,Very concerned,0.21364,515,2477,0.19749,0.22978
2012,3rd Quintile,West,Somewhat concerned,0.42571,1054,2477,0.40624,0.44519
2012,3rd Quintile,West,Not concerned at all,0.36065,908,2477,0.34173,0.37956
2012,3rd Quintile,East,Very concerned,0.22007,209,984,0.19417,0.24597
2012,3rd Quintile,East,Somewhat concerned,0.43748,432,984,0.40646,0.46849
2012,3rd Quintile,East,Not concerned at all,0.34245,343,984,0.31279,0.37212
2012,4th Quintile,West,Very concerned,0.17303,473,2963,0.15941,0.18666
2012,4th Quintile,West,Somewhat concerned,0.40964,1211,2963,0.39193,0.42735
2012,4th Quintile,West,Not concerned at all,0.41733,1279,2963,0.39957,0.43509
2012,4th Quintile,East,Very concerned,0.21315,151,826,0.18520,0.24109
2012,4th Quintile,East,Somewhat concerned,0.46128,388,826,0.42726,0.49529
2012,4th Quintile,East,Not concerned at all,0.32558,287,826,0.29360,0.35755
2012,5th Quintile,West,Very concerned,0.13338,488,3837,0.12262,0.14414
2012,5th Quintile,West,Somewhat concerned,0.33250,1270,3837,0.31759,0.34740
2012,5th Quintile,West,Not concerned at all,0.53412,2079,3837,0.51834,0.54991
2012,5th Quintile,East,Very concerned,0.18443,95,686,0.15538,0.21347
2012,5th Quintile,East,Somewhat concerned,0.36352,272,686,0.32750,0.39954
2012,5th Quintile,East,Not concerned at all,0.45205,319,686,0.41478,0.48933
2013,1st Quintile,West,Very concerned,0.24559,526,2056,0.22698,0.26420
2013,1st Quintile,West,Somewhat concerned,0.40469,828,2056,0.38346,0.42591
2013,1st Quintile,West,Not concerned at all,0.34973,702,2056,0.32911,0.37034
2013,1st Quintile,East,Very concerned,0.34871,334,1021,0.31947,0.37796
2013,1st Quintile,East,Somewhat concerned,0.38553,412,1021,0.35566,0.41540
2013,1st Quintile,East,Not concerned at all,0.26576,275,1021,0.23865,0.29287
2013,2nd Quintile,West,Very concerned,0.24897,546,2306,0.23131,0.26662
2013,2nd Quintile,West,Somewhat concerned,0.43774,1011,2306,0.41749,0.45799
2013,2nd Quintile,West,Not concerned at all,0.31329,749,2306,0.29436,0.33223
2013,2nd Quintile,East,Very concerned,0.26359,277,1114,0.23771,0.28948
2013,2nd Quintile,East,Somewhat concerned,0.45323,507,1114,0.42398,0.48247
2013,2nd Quintile,East,Not concerned at all,0.28318,330,1114,0.25671,0.30965
2013,3rd Quintile,West,Very concerned,0.25007,625,2641,0.23355,0.26659
2013,3rd Quintile,West,Somewhat concerned,0.42479,1100,2641,0.40593,0.44364
2013,3rd Quintile,West,Not concerned at all,0.32514,916,2641,0.30727,0.34301
2013,3rd Quintile,East,Very concerned,0.23879,207,932,0.21140,0.26617
2013,3rd Quintile,East,Somewhat concerned,0.44359,423,932,0.41168,0.47551
2013,3rd Quintile,East,Not concerned at all,0.31762,302,932,0.28771,0.34752
2013,4th Quintile,West,Very concerned,0.21209,619,3123,0.19775,0.22643
2013,4th Quintile,West,Somewhat concerned,0.40953,1281,3123,0.39228,0.42678
2013,4th Quintile,West,Not concerned at all,0.37838,1223,3123,0.36137,0.39539
2013,4th Quintile,East,Very concerned,0.21051,168,779,0.18186,0.23915
2013,4th Quintile,East,Somewhat concerned,0.47870,370,779,0.44360,0.51380
2013,4th Quintile,East,Not concerned at all,0.31079,241,779,0.27827,0.34331
2013,5th Quintile,West,Very concerned,0.14969,624,4187,0.13888,0.16049
2013,5th Quintile,West,Somewhat concerned,0.38237,1560,4187,0.36765,0.39709
2013,5th Quintile,West,Not concerned at all,0.46794,2003,4187,0.45283,0.48306
2013,5th Quintile,East,Very concerned,0.20446,92,591,0.17192,0.23700
2013,5th Quintile,East,Somewhat concerned,0.39964,234,591,0.36011,0.43916
2013,5th Quintile,East,Not concerned at all,0.39590,265,591,0.35644,0.43536
2014,1st Quintile,West,Very concerned,0.27994,1228,4343,0.26659,0.29330
2014,1st Quintile,West,Somewhat concerned,0.41848,1844,4343,0.40381,0.43316
2014,1st Quintile,West,Not concerned at all,0.30158,1271,4343,0.28793,0.31523
2014,1st Quintile,East,Very concerned,0.34486,500,1423,0.32016,0.36957
2014,1st Quintile,East,Somewhat concerned,0.35976,535,1423,0.33482,0.38471
2014,1st Quintile,East,Not concerned at all,0.29538,388,1423,0.27167,0.31909
2014,2nd Quintile,West,Very concerned,0.27652,1051,4062,0.26276,0.29027
2014,2nd Quintile,West,Somewhat concerned,0.42491,1790,4062,0.40971,0.44012
2014,2nd Quintile,West,Not concerned at all,0.29857,1221,4062,0.28450,0.31265
2014,2nd Quintile,East,Very concerned,0.36842,449,1390,0.34305,0.39379
2014,2nd Quintile,East,Somewhat concerned,0.41607,613,1390,0.39015,0.44199
2014,2nd Quintile,East,Not concerned at all,0.21551,328,1390,0.19389,0.23713
2014,3rd Quintile,West,Very concerned,0.28756,1060,3974,0.27348,0.30163
2014,3rd Quintile,West,Somewhat concerned,0.42573,1694,3974,0.41035,0.44111
2014,3rd Quintile,West,Not concerned at all,0.28671,1220,3974,0.27265,0.30078
2014,3rd Quintile,East,Very concerned,0.31746,332,1170,0.29078,0.34415
2014,3rd Quintile,East,Somewhat concerned,0.44730,533,1170,0.41880,0.47580
2014,3rd Quintile,East,Not concerned at all,0.23524,305,1170,0.21092,0.25955
2014,4th Quintile,West,Very concerned,0.25160,1015,4220,0.23851,0.26470
2014,4th Quintile,West,Somewhat concerned,0.41475,1765,4220,0.39988,0.42962
2014,4th Quintile,West,Not concerned at all,0.33365,1440,4220,0.31942,0.34788
2014,4th Quintile,East,Very concerned,0.27443,226,925,0.24566,0.30320
2014,4th Quintile,East,Somewhat concerned,0.46082,412,925,0.42868,0.49296
2014,4th Quintile,East,Not concerned at all,0.26475,287,925,0.23631,0.29320
2014,5th Quintile,West,Very concerned,0.17093,784,4742,0.16021,0.18164
2014,5th Quintile,West,Somewhat concerned,0.40091,1853,4742,0.38696,0.41486
2014,5th Quintile,West,Not concerned at all,0.42816,2105,4742,0.41408,0.44225
2014,5th Quintile,East,Very concerned,0.21812,133,649,0.18633,0.24992
2014,5th Quintile,East,Somewhat concerned,0.38703,253,649,0.34953,0.42453
2014,5th Quintile,East,Not concerned at all,0.39485,263,649,0.35721,0.43249
2015,1st Quintile,West,Very concerned,0.34485,1325,3731,0.32959,0.36010
2015,1st Quintile,West,Somewhat concerned,0.40244,1511,3731,0.38670,0.41818
2015,1st Quintile,West,Not concerned at all,0.25271,895,3731,0.23877,0.26666
2015,1st Quintile,East,Very concerned,0.47574,617,1284,0.44841,0.50307
2015,1st Quintile,East,Somewhat concerned,0.32153,410,1284,0.29597,0.34708
2015,1st Quintile,East,Not concerned at all,0.20274,257,1284,0.18074,0.22473
2015,2nd Quintile,West,Very concerned,0.35998,1256,3726,0.34457,0.37540
2015,2nd Quintile,West,Somewhat concerned,0.41113,1594,3726,0.39533,0.42693
2015,2nd Quintile,West,Not concerned at all,0.22889,876,3726,0.21540,0.24238
2015,2nd Quintile,East,Very concerned,0.44130,578,1471,0.41591,0.46668
2015,2nd Quintile,East,Somewhat concerned,0.40251,632,1471,0.37744,0.42758
2015,2nd Quintile,East,Not concerned at all,0.15620,261,1471,0.13764,0.17476
2015,3rd Quintile,West,Very concerned,0.34354,1183,3769,0.32838,0.35870
2015,3rd Quintile,West,Somewhat concerned,0.42052,1644,3769,0.40476,0.43628
2015,3rd Quintile,West,Not concerned at all,0.23594,942,3769,0.22238,0.24950
2015,3rd Quintile,East,Very concerned,0.38301,381,1038,0.35342,0.41259
2015,3rd Quintile,East,Somewhat concerned,0.44147,449,1038,0.41125,0.47169
2015,3rd Quintile,East,Not concerned at all,0.17552,208,1038,0.15237,0.19868
2015,4th Quintile,West,Very concerned,0.30201,1128,3921,0.28764,0.31639
2015,4th Quintile,West,Somewhat concerned,0.42985,1689,3921,0.41436,0.44535
2015,4th Quintile,West,Not concerned at all,0.26813,1104,3921,0.25427,0.28200
2015,4th Quintile,East,Very concerned,0.41403,307,813,0.38015,0.44791
2015,4th Quintile,East,Somewhat concerned,0.40484,345,813,0.37108,0.43860
2015,4th Quintile,East,Not concerned at all,0.18113,161,813,0.15464,0.20762
2015,5th Quintile,West,Very concerned,0.21771,947,4482,0.20562,0.22979
2015,5th Quintile,West,Somewhat concerned,0.44228,1997,4482,0.42774,0.45682
2015,5th Quintile,West,Not concerned at all,0.34001,1538,4482,0.32614,0.35388
2015,5th Quintile,East,Very concerned,0.23199,148,601,0.19821,0.26576
2015,5th Quintile,East,Somewhat concerned,0.44401,250,601,0.40425,0.48376
2015,5th Quintile,East,Not concerned at all,0.32401,203,601,0.28656,0.36146
2016,1st Quintile,West,Very concerned,0.44689,1682,3705,0.43088,0.46290
2016,1st Quintile,West,Somewhat concerned,0.38113,1402,3705,0.36549,0.39678
2016,1st Quintile,West,Not concerned at all,0.17198,621,3705,0.15982,0.18413
2016,1st Quintile,East,Very concerned,0.59883,732,1254,0.57169,0.62597
2016,1st Quintile,East,Somewhat concerned,0.27160,348,1254,0.24697,0.29623
2016,1st Quintile,East,Not concerned at all,0.12957,174,1254,0.11097,0.14816
2016,2nd Quintile,West,Very concerned,0.49262,1660,3693,0.47649,0.50874
2016,2nd Quintile,West,Somewhat concerned,0.35472,1426,3693,0.33928,0.37015
2016,2nd Quintile,West,Not concerned at all,0.15267,607,3693,0.14106,0.16427
2016,2nd Quintile,East,Very concerned,0.59756,751,1341,0.57131,0.62382
2016,2nd Quintile,East,Somewhat concerned,0.31136,449,1341,0.28657,0.33616
2016,2nd Quintile,East,Not concerned at all,0.09107,141,1341,0.07567,0.10648
2016,3rd Quintile,West,Very concerned,0.45920,1572,3528,0.44275,0.47564
2016,3rd Quintile,West,Somewhat concerned,0.39449,1396,3528,0.37836,0.41062
2016,3rd Quintile,West,Not concerned at all,0.14631,560,3528,0.13465,0.15797
2016,3rd Quintile,East,Very concerned,0.60055,575,1058,0.57102,0.63007
2016,3rd Quintile,East,Somewhat concerned,0.32871,376,1058,0.30039,0.35703
2016,3rd Quintile,East,Not concerned at all,0.07075,107,1058,0.05529,0.08620
2016,4th Quintile,West,Very concerned,0.42433,1573,3812,0.40864,0.44002
2016,4th Quintile,West,Somewhat concerned,0.41611,1563,3812,0.40046,0.43176
2016,4th Quintile,West,Not concerned at all,0.15956,676,3812,0.14793,0.17119
2016,4th Quintile,East,Very concerned,0.50699,381,789,0.47208,0.54190
2016,4th Quintile,East,Somewhat concerned,0.37049,306,789,0.33677,0.40421
2016,4th Quintile,East,Not concerned at all,0.12252,102,789,0.09963,0.14541
2016,5th Quintile,West,Very concerned,0.37754,1563,4287,0.36302,0.39205
2016,5th Quintile,West,Somewhat concerned,0.44684,1913,4287,0.43196,0.46173
2016,5th Quintile,West,Not concerned at all,0.17562,811,4287,0.16423,0.18701
2016,5th Quintile,East,Very concerned,0.43700,227,559,0.39584,0.47816
2016,5th Quintile,East,Somewhat concerned,0.37246,224,559,0.33234,0.41257
2016,5th Quintile,East,Not concerned at all,0.19054,108,559,0.15796,0.22313
2017,1st Quintile,West,Very concerned,0.40405,1358,3451,0.38768,0.42043
2017,1st Quintile,West,Somewhat concerned,0.40718,1431,3451,0.39078,0.42357
2017,1st Quintile,West,Not concerned at all,0.18877,662,3451,0.17571,0.20183
2017,1st Quintile,East,Very concerned,0.51028,654,1207,0.48207,0.53849
2017,1st Quintile,East,Somewhat concerned,0.33297,395,1207,0.30637,0.35957
2017,1st Quintile,East,Not concerned at all,0.15675,158,1207,0.13623,0.17727
2017,2nd Quintile,West,Very concerned,0.37676,1284,3489,0.36067,0.39284
2017,2nd Quintile,West,Somewhat concerned,0.42060,1497,3489,0.40422,0.43698
2017,2nd Quintile,West,Not concerned at all,0.20264,708,3489,0.18930,0.21598
2017,2nd Quintile,East,Very concerned,0.50251,599,1261,0.47491,0.53012
2017,2nd Quintile,East,Somewhat concerned,0.36630,475,1261,0.33970,0.39291
2017,2nd Quintile,East,Not concerned at all,0.13118,187,1261,0.11254,0.14982
2017,3rd Quintile,West,Very concerned,0.40127,1285,3394,0.38478,0.41777
2017,3rd Quintile,West,Somewhat concerned,0.42513,1471,3394,0.40850,0.44176
2017,3rd Quintile,West,Not concerned at all,0.17360,638,3394,0.16085,0.18634
2017,3rd Quintile,East,Very concerned,0.47020,444,992,0.43912,0.50127
2017,3rd Quintile,East,Somewhat concerned,0.40494,411,992,0.37438,0.43550
2017,3rd Quintile,East,Not concerned at all,0.12486,137,992,0.10428,0.14545
2017,4th Quintile,West,Very concerned,0.36790,1247,3632,0.35221,0.38358
2017,4th Quintile,West,Somewhat concerned,0.42942,1562,3632,0.41332,0.44552
2017,4th Quintile,West,Not concerned at all,0.20268,823,3632,0.18961,0.21576
2017,4th Quintile,East,Very concerned,0.48382,307,707,0.44696,0.52068
2017,4th Quintile,East,Somewhat concerned,0.38417,296,707,0.34829,0.42005
2017,4th Quintile,East,Not concerned at all,0.13201,104,707,0.10704,0.15698
2017,5th Quintile,West,Very concerned,0.28761,1096,3971,0.27353,0.30169
2017,5th Quintile,West,Somewhat concerned,0.47890,1878,3971,0.46336,0.49444
2017,5th Quintile,West,Not concerned at all,0.23349,997,3971,0.22033,0.24665
2017,5th Quintile,East,Very concerned,0.32988,181,568,0.29118,0.36858
2017,5th Quintile,East,Somewhat concerned,0.46492,259,568,0.42386,0.50597
2017,5th Quintile,East,Not concerned at all,0.20520,128,568,0.17196,0.23844
2018,1st Quintile,West,Very concerned,0.32745,1138,3441,0.31177,0.34314
2018,1st Quintile,West,Somewhat concerned,0.41185,1401,3441,0.39541,0.42830
2018,1st Quintile,West,Not concerned at all,0.26069,902,3441,0.24602,0.27536
2018,1st Quintile,East,Very concerned,0.43707,564,1267,0.40975,0.46439
2018,1st Quintile,East,Somewhat concerned,0.34397,464,1267,0.31780,0.37013
2018,1st Quintile,East,Not concerned at all,0.21896,239,1267,0.19618,0.24174
2018,2nd Quintile,West,Very concerned,0.33880,1182,3689,0.32353,0.35408
2018,2nd Quintile,West,Somewhat concerned,0.42211,1576,3689,0.40617,0.43805
2018,2nd Quintile,West,Not concerned at all,0.23909,931,3689,0.22532,0.25285
2018,2nd Quintile,East,Very concerned,0.40175,589,1411,0.37616,0.42734
2018,2nd Quintile,East,Somewhat concerned,0.41104,560,1411,0.38536,0.43673
2018,2nd Quintile,East,Not concerned at all,0.18721,262,1411,0.16685,0.20757
2018,3rd Quintile,West,Very concerned,0.30609,1076,3664,0.29116,0.32101
2018,3rd Quintile,West,Somewhat concerned,0.46390,1667,3664,0.44775,0.48005
2018,3rd Quintile,West,Not concerned at all,0.23001,921,3664,0.21638,0.24364
2018,3rd Quintile,East,Very concerned,0.45933,435,1062,0.42935,0.48932
2018,3rd Quintile,East,Somewhat concerned,0.42854,459,1062,0.39876,0.45832
2018,3rd Quintile,East,Not concerned at all,0.11213,168,1062,0.09314,0.13111
2018,4th Quintile,West,Very concerned,0.27186,964,3882,0.25786,0.28585
2018,4th Quintile,West,Somewhat concerned,0.45717,1794,3882,0.44149,0.47284
2018,4th Quintile,West,Not concerned at all,0.27098,1124,3882,0.25699,0.28496
2018,4th Quintile,East,Very concerned,0.43234,315,820,0.39841,0.46627
2018,4th Quintile,East,Somewhat concerned,0.36477,346,820,0.33181,0.39774
2018,4th Quintile,East,Not concerned at all,0.20289,159,820,0.17535,0.23043
2018,5th Quintile,West,Very concerned,0.22668,899,4452,0.21438,0.23898
2018,5th Quintile,West,Somewhat concerned,0.45712,2097,4452,0.44249,0.47176
2018,5th Quintile,West,Not concerned at all,0.31620,1456,4452,0.30254,0.32986
2018,5th Quintile,East,Very concerned,0.29622,150,600,0.25965,0.33278
2018,5th Quintile,East,Somewhat concerned,0.44553,277,600,0.40572,0.48533
2018,5th Quintile,East,Not concerned at all,0.25826,173,600,0.22320,0.29331
2019,1st Quintile,West,Very concerned,0.31121,1033,3203,0.29517,0.32724
2019,1st Quintile,West,Somewhat concerned,0.41964,1334,3203,0.40255,0.43674
2019,1st Quintile,West,Not concerned at all,0.26915,836,3203,0.25379,0.28451
2019,1st Quintile,East,Very concerned,0.42302,539,1194,0.39499,0.45106
2019,1st Quintile,East,Somewhat concerned,0.37379,428,1194,0.34633,0.40124
2019,1st Quintile,East,Not concerned at all,0.20319,227,1194,0.18035,0.22602
2019,2nd Quintile,West,Very concerned,0.31086,1076,3461,0.29544,0.32629
2019,2nd Quintile,West,Somewhat concerned,0.44750,1517,3461,0.43093,0.46407
2019,2nd Quintile,West,Not concerned at all,0.24163,868,3461,0.22737,0.25590
2019,2nd Quintile,East,Very concerned,0.43383,541,1273,0.40660,0.46107
2019,2nd Quintile,East,Somewhat concerned,0.39176,503,1273,0.36494,0.41859
2019,2nd Quintile,East,Not concerned at all,0.17440,229,1273,0.15355,0.19526
2019,3rd Quintile,West,Very concerned,0.28820,909,3338,0.27284,0.30357
2019,3rd Quintile,West,Somewhat concerned,0.44317,1509,3338,0.42632,0.46003
2019,3rd Quintile,West,Not concerned at all,0.26862,920,3338,0.25358,0.28366
2019,3rd Quintile,East,Very concerned,0.38625,398,1068,0.35703,0.41546
2019,3rd Quintile,East,Somewhat concerned,0.45651,463,1068,0.42662,0.48640
2019,3rd Quintile,East,Not concerned at all,0.15724,207,1068,0.13540,0.17909
2019,4th Quintile,West,Very concerned,0.25914,834,3506,0.24463,0.27365
2019,4th Quintile,West,Somewhat concerned,0.43811,1560,3506,0.42169,0.45454
2019,4th Quintile,West,Not concerned at all,0.30275,1112,3506,0.28754,0.31796
2019,4th Quintile,East,Very concerned,0.35480,259,749,0.32051,0.38909
2019,4th Quintile,East,Somewhat concerned,0.43666,328,749,0.40111,0.47220
2019,4th Quintile,East,Not concerned at all,0.20854,162,749,0.17943,0.23766
2019,5th Quintile,West,Very concerned,0.20961,797,4189,0.19728,0.22194
2019,5th Quintile,West,Somewhat concerned,0.45971,1876,4189,0.44461,0.47480
2019,5th Quintile,West,Not concerned at all,0.33068,1516,4189,0.31643,0.34493
2019,5th Quintile,East,Very concerned,0.28217,167,613,0.24651,0.31783
2019,5th Quintile,East,Somewhat concerned,0.42237,256,613,0.38324,0.46151
2019,5th Quintile,East,Not concerned at all,0.29546,190,613,0.25931,0.33160
2020,1st Quintile,West,Very concerned,0.27164,858,3088,0.25595,0.28733
2020,1st Quintile,West,Somewhat concerned,0.40015,1216,3088,0.38286,0.41743
2020,1st Quintile,West,Not concerned at all,0.32821,1014,3088,0.31165,0.34478
2020,1st Quintile,East,Very concerned,0.40660,448,1102,0.37759,0.43562
2020,1st Quintile,East,Somewhat concerned,0.31134,379,1102,0.28399,0.33869
2020,1st Quintile,East,Not concerned at all,0.28206,275,1102,0.25548,0.30864
2020,2nd Quintile,West,Very concerned,0.29450,911,3329,0.27901,0.30999
2020,2nd Quintile,West,Somewhat concerned,0.42195,1401,3329,0.40517,0.43873
2020,2nd Quintile,West,Not concerned at all,0.28355,1017,3329,0.26824,0.29886
2020,2nd Quintile,East,Very concerned,0.37884,491,1300,0.35246,0.40523
2020,2nd Quintile,East,Somewhat concerned,0.41842,533,1300,0.39159,0.44525
2020,2nd Quintile,East,Not concerned at all,0.20274,276,1300,0.18087,0.22460
2020,3rd Quintile,West,Very concerned,0.24885,770,3259,0.23400,0.26369
2020,3rd Quintile,West,Somewhat concerned,0.45818,1457,3259,0.44107,0.47528
2020,3rd Quintile,West,Not concerned at all,0.29298,1032,3259,0.27735,0.30861
2020,3rd Quintile,East,Very concerned,0.34462,331,975,0.31477,0.37447
2020,3rd Quintile,East,Somewhat concerned,0.44407,386,975,0.41287,0.47527
2020,3rd Quintile,East,Not concerned at all,0.21131,258,975,0.18567,0.23695
2020,4th Quintile,West,Very concerned,0.22677,761,3684,0.21325,0.24030
2020,4th Quintile,West,Somewhat concerned,0.38636,1446,3684,0.37063,0.40208
2020,4th Quintile,West,Not concerned at all,0.38687,1477,3684,0.37114,0.40260
2020,4th Quintile,East,Very concerned,0.31815,261,829,0.28643,0.34988
2020,4th Quintile,East,Somewhat concerned,0.43544,336,829,0.40167,0.46922
2020,4th Quintile,East,Not concerned at all,0.24641,232,829,0.21705,0.27576
2020,5th Quintile,West,Very concerned,0.17989,800,5070,0.16932,0.19046
2020,5th Quintile,West,Somewhat concerned,0.40804,1979,5070,0.39451,0.42157
2020,5th Quintile,West,Not concerned at all,0.41207,2291,5070,0.39852,0.42562
2020,5th Quintile,East,Very concerned,0.25230,198,875,0.22351,0.28110
2020,5th Quintile,East,Somewhat concerned,0.41420,334,875,0.38154,0.44685
2020,5th Quintile,East,Not concerned at all,0.33350,343,875,0.30224,0.36476
2021,1st Quintile,West,Very concerned,0.25112,537,2393,0.23374,0.26850
2021,1st Quintile,West,Somewhat concerned,0.40793,951,2393,0.38823,0.42762
2021,1st Quintile,West,Not concerned at all,0.34095,905,2393,0.32196,0.35995
2021,1st Quintile,East,Very concerned,0.38858,296,805,0.35488,0.42227
2021,1st Quintile,East,Somewhat concerned,0.35657,308,805,0.32346,0.38968
2021,1st Quintile,East,Not concerned at all,0.25485,201,805,0.22473,0.28497
2021,2nd Quintile,West,Very concerned,0.23967,515,2459,0.22280,0.25655
2021,2nd Quintile,West,Somewhat concerned,0.39892,971,2459,0.37956,0.41828
2021,2nd Quintile,West,Not concerned at all,0.36141,973,2459,0.34241,0.38040
2021,2nd Quintile,East,Very concerned,0.40147,288,865,0.36878,0.43415
2021,2nd Quintile,East,Somewhat concerned,0.37230,342,865,0.34007,0.40454
2021,2nd Quintile,East,Not concerned at all,0.22623,235,865,0.19833,0.25413
2021,3rd Quintile,West,Very concerned,0.24769,506,2403,0.23042,0.26495
2021,3rd Quintile,West,Somewhat concerned,0.37189,932,2403,0.35256,0.39121
2021,3rd Quintile,West,Not concerned at all,0.38043,965,2403,0.36101,0.39984
2021,3rd Quintile,East,Very concerned,0.32813,221,681,0.29284,0.36342
2021,3rd Quintile,East,Somewhat concerned,0.44541,257,681,0.40806,0.48277
2021,3rd Quintile,East,Not concerned at all,0.22645,203,681,0.19500,0.25791
2021,4th Quintile,West,Very concerned,0.20117,416,2577,0.18569,0.21665
2021,4th Quintile,West,Somewhat concerned,0.36067,942,2577,0.34212,0.37921
2021,4th Quintile,West,Not concerned at all,0.43817,1219,2577,0.41901,0.45733
2021,4th Quintile,East,Very concerned,0.24348,147,592,0.20888,0.27808
2021,4th Quintile,East,Somewhat concerned,0.42632,238,592,0.38645,0.46619
2021,4th Quintile,East,Not concerned at all,0.33021,207,592,0.29229,0.36812
2021,5th Quintile,West,Very concerned,0.15289,470,3617,0.14116,0.16462
2021,5th Quintile,West,Somewhat concerned,0.38409,1349,3617,0.36824,0.39995
2021,5th Quintile,West,Not concerned at all,0.46302,1798,3617,0.44676,0.47927
2021,5th Quintile,East,Very concerned,0.22759,135,654,0.19543,0.25975
2021,5th Quintile,East,Somewhat concerned,0.44980,259,654,0.41165,0.48796
2021,5th Quintile,East,Not concerned at all,0.32261,260,654,0.28675,0.35846
2022,1st Quintile,West,Very concerned,0.26512,494,2114,0.24630,0.28394
2022,1st Quintile,West,Somewhat concerned,0.38713,812,2114,0.36636,0.40790
2022,1st Quintile,West,Not concerned at all,0.34775,808,2114,0.32745,0.36806
2022,1st Quintile,East,Very concerned,0.41920,307,736,0.38353,0.45488
2022,1st Quintile,East,Somewhat concerned,0.37922,265,736,0.34414,0.41429
