year,age_gr,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,1st Quintile,Somewhat concerned,0.39722,391,921,0.36560,0.42884
2004,30-45 y.,1st Quintile,Not concerned at all,0.24369,216,921,0.21595,0.27143
2004,30-45 y.,2nd Quintile,Very concerned,0.33409,393,1174,0.30710,0.36108
2004,30-45 y.,2nd Quintile,Somewhat concerned,0.48206,572,1174,0.45346,0.51065
2004,30-45 y.,2nd Quintile,Not concerned at all,0.18385,209,1174,0.16169,0.20602
2004,30-45 y.,3rd Quintile,Very concerned,0.33893,391,1243,0.31261,0.36526
2004,30-45 y.,3rd Quintile,Somewhat concerned,0.45986,590,1243,0.43214,0.48758
2004,30-45 y.,3rd Quintile,Not concerned at all,0.20121,262,1243,0.17891,0.22350
2004,30-45 y.,4th Quintile,Very concerned,0.28110,410,1436,0.25784,0.30436
2004,30-45 y.,4th Quintile,Somewhat concerned,0.45983,664,1436,0.43405,0.48562
2004,30-45 y.,4th Quintile,Not concerned at all,0.25907,362,1436,0.23640,0.28174
2004,30-45 y.,5th Quintile,Very concerned,0.27395,414,1714,0.25283,0.29507
2004,30-45 y.,5th Quintile,Somewhat concerned,0.40457,733,1714,0.38133,0.42781
2004,30-45 y.,5th Quintile,Not concerned at all,0.32149,567,1714,0.29937,0.34360
2004,46-65 y.,1st Quintile,Very concerned,0.35394,281,827,0.32132,0.38655
2004,46-65 y.,1st Quintile,Somewhat concerned,0.41279,357,827,0.37921,0.44636
2004,46-65 y.,1st Quintile,Not concerned at all,0.23328,189,827,0.20443,0.26212
2004,46-65 y.,2nd Quintile,Very concerned,0.36541,333,967,0.33505,0.39578
2004,46-65 y.,2nd Quintile,Somewhat concerned,0.45555,459,967,0.42414,0.48695
2004,46-65 y.,2nd Quintile,Not concerned at all,0.17904,175,967,0.15486,0.20322
2004,46-65 y.,3rd Quintile,Very concerned,0.37677,433,1178,0.34908,0.40445
2004,46-65 y.,3rd Quintile,Somewhat concerned,0.44114,535,1178,0.41278,0.46951
2004,46-65 y.,3rd Quintile,Not concerned at all,0.18209,210,1178,0.16004,0.20413
2004,46-65 y.,4th Quintile,Very concerned,0.40061,554,1465,0.37551,0.42571
2004,46-65 y.,4th Quintile,Somewhat concerned,0.42122,657,1465,0.39592,0.44651
2004,46-65 y.,4th Quintile,Not concerned at all,0.17817,254,1465,0.15857,0.19777
2004,46-65 y.,5th Quintile,Very concerned,0.28614,752,2874,0.26961,0.30266
2004,46-65 y.,5th Quintile,Somewhat concerned,0.48315,1373,2874,0.46487,0.50142
2004,46-65 y.,5th Quintile,Not concerned at all,0.23072,749,2874,0.21531,0.24612
2004,66 and older,1st Quintile,Very concerned,0.29729,181,582,0.26013,0.33446
2004,66 and older,1st Quintile,Somewhat concerned,0.50987,284,582,0.46922,0.55052
2004,66 and older,1st Quintile,Not concerned at all,0.19284,117,582,0.16076,0.22492
2004,66 and older,2nd Quintile,Very concerned,0.40968,342,882,0.37721,0.44216
2004,66 and older,2nd Quintile,Somewhat concerned,0.43391,397,882,0.40118,0.46663
2004,66 and older,2nd Quintile,Not concerned at all,0.15641,143,882,0.13243,0.18040
2004,66 and older,3rd Quintile,Very concerned,0.37500,311,814,0.34172,0.40827
2004,66 and older,3rd Quintile,Somewhat concerned,0.44738,369,814,0.41320,0.48156
2004,66 and older,3rd Quintile,Not concerned at all,0.17762,134,814,0.15135,0.20390
2004,66 and older,4th Quintile,Very concerned,0.38618,264,689,0.34980,0.42256
2004,66 and older,4th Quintile,Somewhat concerned,0.46869,321,689,0.43140,0.50598
2004,66 and older,4th Quintile,Not concerned at all,0.14514,104,689,0.11881,0.17146
2004,66 and older,5th Quintile,Very concerned,0.39681,265,746,0.36168,0.43194
2004,66 and older,5th Quintile,Somewhat concerned,0.46319,343,746,0.42739,0.49900
2004,66 and older,5th Quintile,Not concerned at all,0.13999,138,746,0.11508,0.16491
2005,17-29 y.,1st Quintile,Very concerned,0.28478,270,898,0.25524,0.31431
2005,17-29 y.,1st Quintile,Somewhat concerned,0.40847,368,898,0.37630,0.44064
2005,17-29 y.,1st Quintile,Not concerned at all,0.30675,260,898,0.27657,0.33693
2005,17-29 y.,2nd Quintile,Very concerned,0.33754,239,719,0.30295,0.37212
2005,17-29 y.,2nd Quintile,Somewhat concerned,0.40463,281,719,0.36873,0.44054
2005,17-29 y.,2nd Quintile,Not concerned at all,0.25783,199,719,0.22583,0.28983
2005,17-29 y.,3rd Quintile,Very concerned,0.31597,200,693,0.28133,0.35060
2005,17-29 y.,3rd Quintile,Somewhat concerned,0.41094,313,693,0.37428,0.44760
2005,17-29 y.,3rd Quintile,Not concerned at all,0.27309,180,693,0.23990,0.30629
2005,17-29 y.,4th Quintile,Very concerned,0.30275,224,736,0.26954,0.33597
2005,17-29 y.,4th Quintile,Somewhat concerned,0.47306,333,736,0.43696,0.50915
2005,17-29 y.,4th Quintile,Not concerned at all,0.22419,179,736,0.19404,0.25434
2005,17-29 y.,5th Quintile,Very concerned,0.29049,196,754,0.25806,0.32291
2005,17-29 y.,5th Quintile,Somewhat concerned,0.43403,344,754,0.39863,0.46943
2005,17-29 y.,5th Quintile,Not concerned at all,0.27548,214,754,0.24357,0.30739
2005,30-45 y.,1st Quintile,Very concerned,0.41673,354,881,0.38416,0.44931
2005,30-45 y.,1st Quintile,Somewhat concerned,0.39395,370,881,0.36167,0.42623
2005,30-45 y.,1st Quintile,Not concerned at all,0.18932,157,881,0.16343,0.21520
2005,30-45 y.,2nd Quintile,Very concerned,0.45978,447,1038,0.42944,0.49011
2005,30-45 y.,2nd Quintile,Somewhat concerned,0.39510,429,1038,0.36534,0.42485
2005,30-45 y.,2nd Quintile,Not concerned at all,0.14513,162,1038,0.12369,0.16657
2005,30-45 y.,3rd Quintile,Very concerned,0.39386,448,1183,0.36600,0.42171
2005,30-45 y.,3rd Quintile,Somewhat concerned,0.44159,550,1183,0.41328,0.46990
2005,30-45 y.,3rd Quintile,Not concerned at all,0.16456,185,1183,0.14342,0.18569
2005,30-45 y.,4th Quintile,Very concerned,0.33567,453,1331,0.31029,0.36105
2005,30-45 y.,4th Quintile,Somewhat concerned,0.44486,588,1331,0.41815,0.47156
2005,30-45 y.,4th Quintile,Not concerned at all,0.21947,290,1331,0.19723,0.24171
2005,30-45 y.,5th Quintile,Very concerned,0.28736,466,1614,0.26527,0.30944
2005,30-45 y.,5th Quintile,Somewhat concerned,0.42603,679,1614,0.40190,0.45016
2005,30-45 y.,5th Quintile,Not concerned at all,0.28661,469,1614,0.26455,0.30868
2005,46-65 y.,1st Quintile,Very concerned,0.45058,330,761,0.41521,0.48596
2005,46-65 y.,1st Quintile,Somewhat concerned,0.40162,317,761,0.36677,0.43648
2005,46-65 y.,1st Quintile,Not concerned at all,0.14780,114,761,0.12256,0.17303
2005,46-65 y.,2nd Quintile,Very concerned,0.43535,426,952,0.40383,0.46686
2005,46-65 y.,2nd Quintile,Somewhat concerned,0.41728,387,952,0.38594,0.44862
2005,46-65 y.,2nd Quintile,Not concerned at all,0.14738,139,952,0.12485,0.16991
2005,46-65 y.,3rd Quintile,Very concerned,0.46438,500,1097,0.43485,0.49391
2005,46-65 y.,3rd Quintile,Somewhat concerned,0.39871,453,1097,0.36972,0.42769
2005,46-65 y.,3rd Quintile,Not concerned at all,0.13691,144,1097,0.11656,0.15726
2005,46-65 y.,4th Quintile,Very concerned,0.45424,649,1465,0.42873,0.47974
2005,46-65 y.,4th Quintile,Somewhat concerned,0.42293,633,1465,0.39762,0.44823
2005,46-65 y.,4th Quintile,Not concerned at all,0.12284,183,1465,0.10602,0.13965
2005,46-65 y.,5th Quintile,Very concerned,0.35359,838,2683,0.33550,0.37169
2005,46-65 y.,5th Quintile,Somewhat concerned,0.46104,1264,2683,0.44218,0.47991
2005,46-65 y.,5th Quintile,Not concerned at all,0.18536,581,2683,0.17065,0.20007
2005,66 and older,1st Quintile,Very concerned,0.43762,246,570,0.39686,0.47838
2005,66 and older,1st Quintile,Somewhat concerned,0.40534,239,570,0.36500,0.44568
2005,66 and older,1st Quintile,Not concerned at all,0.15704,85,570,0.12714,0.18693
2005,66 and older,2nd Quintile,Very concerned,0.45677,409,896,0.42414,0.48941
2005,66 and older,2nd Quintile,Somewhat concerned,0.40207,359,896,0.36994,0.43419
2005,66 and older,2nd Quintile,Not concerned at all,0.14116,128,896,0.11835,0.16397
2005,66 and older,3rd Quintile,Very concerned,0.44798,339,763,0.41268,0.48329
2005,66 and older,3rd Quintile,Somewhat concerned,0.42721,335,763,0.39209,0.46234
2005,66 and older,3rd Quintile,Not concerned at all,0.12480,89,763,0.10134,0.14827
2005,66 and older,4th Quintile,Very concerned,0.43258,314,735,0.39673,0.46842
2005,66 and older,4th Quintile,Somewhat concerned,0.45145,340,735,0.41545,0.48745
2005,66 and older,4th Quintile,Not concerned at all,0.11597,81,735,0.09281,0.13914
2005,66 and older,5th Quintile,Very concerned,0.40021,300,762,0.36540,0.43502
2005,66 and older,5th Quintile,Somewhat concerned,0.44375,335,762,0.40845,0.47905
2005,66 and older,5th Quintile,Not concerned at all,0.15604,127,762,0.13026,0.18183
2006,17-29 y.,1st Quintile,Very concerned,0.30208,227,779,0.26981,0.33434
2006,17-29 y.,1st Quintile,Somewhat concerned,0.36455,310,779,0.33073,0.39837
2006,17-29 y.,1st Quintile,Not concerned at all,0.33337,242,779,0.30025,0.36650
2006,17-29 y.,2nd Quintile,Very concerned,0.30446,164,582,0.26704,0.34187
2006,17-29 y.,2nd Quintile,Somewhat concerned,0.42333,259,582,0.38315,0.46350
2006,17-29 y.,2nd Quintile,Not concerned at all,0.27222,159,582,0.23603,0.30841
2006,17-29 y.,3rd Quintile,Very concerned,0.31051,185,609,0.27373,0.34729
2006,17-29 y.,3rd Quintile,Somewhat concerned,0.45820,275,609,0.41859,0.49780
2006,17-29 y.,3rd Quintile,Not concerned at all,0.23129,149,609,0.19777,0.26481
2006,17-29 y.,4th Quintile,Very concerned,0.29470,192,668,0.26010,0.32930
2006,17-29 y.,4th Quintile,Somewhat concerned,0.42006,281,668,0.38260,0.45752
2006,17-29 y.,4th Quintile,Not concerned at all,0.28524,195,668,0.25097,0.31951
2006,17-29 y.,5th Quintile,Very concerned,0.27175,151,628,0.23693,0.30657
2006,17-29 y.,5th Quintile,Somewhat concerned,0.45878,275,628,0.41977,0.49778
2006,17-29 y.,5th Quintile,Not concerned at all,0.26947,202,628,0.23474,0.30420
2006,30-45 y.,1st Quintile,Very concerned,0.38613,304,797,0.35230,0.41995
2006,30-45 y.,1st Quintile,Somewhat concerned,0.41963,338,797,0.38534,0.45391
2006,30-45 y.,1st Quintile,Not concerned at all,0.19425,155,797,0.16677,0.22173
2006,30-45 y.,2nd Quintile,Very concerned,0.36455,359,968,0.33422,0.39489
2006,30-45 y.,2nd Quintile,Somewhat concerned,0.44665,440,968,0.41532,0.47799
2006,30-45 y.,2nd Quintile,Not concerned at all,0.18879,169,968,0.16413,0.21346
2006,30-45 y.,3rd Quintile,Very concerned,0.35756,366,1073,0.32887,0.38625
2006,30-45 y.,3rd Quintile,Somewhat concerned,0.42028,489,1073,0.39073,0.44983
2006,30-45 y.,3rd Quintile,Not concerned at all,0.22216,218,1073,0.19728,0.24705
2006,30-45 y.,4th Quintile,Very concerned,0.30002,369,1231,0.27441,0.32563
2006,30-45 y.,4th Quintile,Somewhat concerned,0.47593,575,1231,0.44802,0.50384
2006,30-45 y.,4th Quintile,Not concerned at all,0.22405,287,1231,0.20074,0.24735
2006,30-45 y.,5th Quintile,Very concerned,0.24487,360,1445,0.22269,0.26705
2006,30-45 y.,5th Quintile,Somewhat concerned,0.44822,623,1445,0.42257,0.47387
2006,30-45 y.,5th Quintile,Not concerned at all,0.30691,462,1445,0.28312,0.33070
2006,46-65 y.,1st Quintile,Very concerned,0.39806,312,765,0.36335,0.43277
2006,46-65 y.,1st Quintile,Somewhat concerned,0.39788,297,765,0.36318,0.43259
2006,46-65 y.,1st Quintile,Not concerned at all,0.20406,156,765,0.17548,0.23263
2006,46-65 y.,2nd Quintile,Very concerned,0.38275,303,821,0.34948,0.41602
2006,46-65 y.,2nd Quintile,Somewhat concerned,0.43207,365,821,0.39817,0.46598
2006,46-65 y.,2nd Quintile,Not concerned at all,0.18518,153,821,0.15859,0.21176
2006,46-65 y.,3rd Quintile,Very concerned,0.39119,406,1033,0.36142,0.42097
2006,46-65 y.,3rd Quintile,Somewhat concerned,0.43910,452,1033,0.40882,0.46938
2006,46-65 y.,3rd Quintile,Not concerned at all,0.16970,175,1033,0.14680,0.19261
2006,46-65 y.,4th Quintile,Very concerned,0.40525,541,1373,0.37927,0.43123
2006,46-65 y.,4th Quintile,Somewhat concerned,0.43764,601,1373,0.41139,0.46389
2006,46-65 y.,4th Quintile,Not concerned at all,0.15711,231,1373,0.13785,0.17637
2006,46-65 y.,5th Quintile,Very concerned,0.32832,759,2614,0.31031,0.34633
2006,46-65 y.,5th Quintile,Somewhat concerned,0.43156,1208,2614,0.41257,0.45055
2006,46-65 y.,5th Quintile,Not concerned at all,0.24012,647,2614,0.22374,0.25650
2006,66 and older,1st Quintile,Very concerned,0.35305,198,553,0.31318,0.39292
2006,66 and older,1st Quintile,Somewhat concerned,0.44054,246,553,0.39912,0.48195
2006,66 and older,1st Quintile,Not concerned at all,0.20641,109,553,0.17265,0.24018
2006,66 and older,2nd Quintile,Very concerned,0.38164,340,917,0.35018,0.41310
2006,66 and older,2nd Quintile,Somewhat concerned,0.47130,439,917,0.43897,0.50363
2006,66 and older,2nd Quintile,Not concerned at all,0.14706,138,917,0.12413,0.17000
2006,66 and older,3rd Quintile,Very concerned,0.35104,305,831,0.31857,0.38351
2006,66 and older,3rd Quintile,Somewhat concerned,0.47317,396,831,0.43920,0.50714
2006,66 and older,3rd Quintile,Not concerned at all,0.17579,130,831,0.14989,0.20168
2006,66 and older,4th Quintile,Very concerned,0.38382,257,671,0.34700,0.42064
2006,66 and older,4th Quintile,Somewhat concerned,0.45386,306,671,0.41616,0.49156
2006,66 and older,4th Quintile,Not concerned at all,0.16232,108,671,0.13439,0.19024
2006,66 and older,5th Quintile,Very concerned,0.34443,249,808,0.31165,0.37722
2006,66 and older,5th Quintile,Somewhat concerned,0.46636,386,808,0.43194,0.50078
2006,66 and older,5th Quintile,Not concerned at all,0.18921,173,808,0.16219,0.21623
2007,17-29 y.,1st Quintile,Very concerned,0.22065,198,836,0.19252,0.24877
2007,17-29 y.,1st Quintile,Somewhat concerned,0.42277,357,836,0.38926,0.45628
2007,17-29 y.,1st Quintile,Not concerned at all,0.35658,281,836,0.32410,0.38907
2007,17-29 y.,2nd Quintile,Very concerned,0.29937,191,649,0.26410,0.33463
2007,17-29 y.,2nd Quintile,Somewhat concerned,0.42071,271,649,0.38270,0.45872
2007,17-29 y.,2nd Quintile,Not concerned at all,0.27993,187,649,0.24536,0.31450
2007,17-29 y.,3rd Quintile,Very concerned,0.27214,172,634,0.23746,0.30681
2007,17-29 y.,3rd Quintile,Somewhat concerned,0.45007,267,634,0.41131,0.48883
2007,17-29 y.,3rd Quintile,Not concerned at all,0.27779,195,634,0.24290,0.31269
2007,17-29 y.,4th Quintile,Very concerned,0.31521,177,653,0.27955,0.35087
2007,17-29 y.,4th Quintile,Somewhat concerned,0.40455,271,653,0.36688,0.44222
2007,17-29 y.,4th Quintile,Not concerned at all,0.28024,205,653,0.24577,0.31471
2007,17-29 y.,5th Quintile,Very concerned,0.25017,135,591,0.21522,0.28512
2007,17-29 y.,5th Quintile,Somewhat concerned,0.39856,254,591,0.35905,0.43807
2007,17-29 y.,5th Quintile,Not concerned at all,0.35127,202,591,0.31275,0.38979
2007,30-45 y.,1st Quintile,Very concerned,0.34155,273,790,0.30846,0.37464
2007,30-45 y.,1st Quintile,Somewhat concerned,0.40825,330,790,0.37396,0.44255
2007,30-45 y.,1st Quintile,Not concerned at all,0.25020,187,790,0.21998,0.28042
2007,30-45 y.,2nd Quintile,Very concerned,0.34412,336,1006,0.31475,0.37350
2007,30-45 y.,2nd Quintile,Somewhat concerned,0.41997,445,1006,0.38945,0.45048
2007,30-45 y.,2nd Quintile,Not concerned at all,0.23591,225,1006,0.20966,0.26216
2007,30-45 y.,3rd Quintile,Very concerned,0.31777,352,1122,0.29051,0.34503
2007,30-45 y.,3rd Quintile,Somewhat concerned,0.45323,513,1122,0.42409,0.48237
2007,30-45 y.,3rd Quintile,Not concerned at all,0.22900,257,1122,0.20440,0.25360
2007,30-45 y.,4th Quintile,Very concerned,0.28795,375,1285,0.26318,0.31271
2007,30-45 y.,4th Quintile,Somewhat concerned,0.42533,551,1285,0.39828,0.45237
2007,30-45 y.,4th Quintile,Not concerned at all,0.28673,359,1285,0.26199,0.31146
2007,30-45 y.,5th Quintile,Very concerned,0.18646,289,1465,0.16650,0.20641
2007,30-45 y.,5th Quintile,Somewhat concerned,0.45638,642,1465,0.43086,0.48189
2007,30-45 y.,5th Quintile,Not concerned at all,0.35717,534,1465,0.33262,0.38171
2007,46-65 y.,1st Quintile,Very concerned,0.33856,285,826,0.30627,0.37085
2007,46-65 y.,1st Quintile,Somewhat concerned,0.40903,347,826,0.37548,0.44258
2007,46-65 y.,1st Quintile,Not concerned at all,0.25242,194,826,0.22277,0.28206
2007,46-65 y.,2nd Quintile,Very concerned,0.34138,297,864,0.30974,0.37301
2007,46-65 y.,2nd Quintile,Somewhat concerned,0.45442,412,864,0.42120,0.48764
2007,46-65 y.,2nd Quintile,Not concerned at all,0.20420,155,864,0.17731,0.23110
2007,46-65 y.,3rd Quintile,Very concerned,0.34416,369,1112,0.31623,0.37210
2007,46-65 y.,3rd Quintile,Somewhat concerned,0.46308,522,1112,0.43375,0.49240
2007,46-65 y.,3rd Quintile,Not concerned at all,0.19276,221,1112,0.16956,0.21596
2007,46-65 y.,4th Quintile,Very concerned,0.35248,523,1551,0.32870,0.37627
2007,46-65 y.,4th Quintile,Somewhat concerned,0.43542,665,1551,0.41073,0.46010
2007,46-65 y.,4th Quintile,Not concerned at all,0.21210,363,1551,0.19175,0.23245
2007,46-65 y.,5th Quintile,Very concerned,0.27335,655,2648,0.25637,0.29033
2007,46-65 y.,5th Quintile,Somewhat concerned,0.45174,1213,2648,0.43278,0.47070
2007,46-65 y.,5th Quintile,Not concerned at all,0.27491,780,2648,0.25790,0.29192
2007,66 and older,1st Quintile,Very concerned,0.31851,213,693,0.28379,0.35322
2007,66 and older,1st Quintile,Somewhat concerned,0.44971,330,693,0.41265,0.48678
2007,66 and older,1st Quintile,Not concerned at all,0.23178,150,693,0.20034,0.26322
2007,66 and older,2nd Quintile,Very concerned,0.34584,341,967,0.31584,0.37583
2007,66 and older,2nd Quintile,Somewhat concerned,0.44792,442,967,0.41656,0.47928
2007,66 and older,2nd Quintile,Not concerned at all,0.20624,184,967,0.18072,0.23176
2007,66 and older,3rd Quintile,Very concerned,0.30892,313,976,0.27992,0.33793
2007,66 and older,3rd Quintile,Somewhat concerned,0.49560,476,976,0.46422,0.52699
2007,66 and older,3rd Quintile,Not concerned at all,0.19547,187,976,0.17058,0.22037
2007,66 and older,4th Quintile,Very concerned,0.32321,249,796,0.29070,0.35573
2007,66 and older,4th Quintile,Somewhat concerned,0.48431,390,796,0.44957,0.51905
2007,66 and older,4th Quintile,Not concerned at all,0.19248,157,796,0.16507,0.21988
2007,66 and older,5th Quintile,Very concerned,0.28724,220,861,0.25700,0.31748
2007,66 and older,5th Quintile,Somewhat concerned,0.48130,416,861,0.44791,0.51470
2007,66 and older,5th Quintile,Not concerned at all,0.23145,225,861,0.20327,0.25964
2008,17-29 y.,1st Quintile,Very concerned,0.23109,176,765,0.20120,0.26098
2008,17-29 y.,1st Quintile,Somewhat concerned,0.36562,279,765,0.33147,0.39977
2008,17-29 y.,1st Quintile,Not concerned at all,0.40329,310,765,0.36851,0.43808
2008,17-29 y.,2nd Quintile,Very concerned,0.24097,136,589,0.20640,0.27554
2008,17-29 y.,2nd Quintile,Somewhat concerned,0.42683,257,589,0.38685,0.46681
2008,17-29 y.,2nd Quintile,Not concerned at all,0.33220,196,589,0.29413,0.37027
2008,17-29 y.,3rd Quintile,Very concerned,0.23831,161,637,0.20520,0.27142
2008,17-29 y.,3rd Quintile,Somewhat concerned,0.43986,277,637,0.40128,0.47843
2008,17-29 y.,3rd Quintile,Not concerned at all,0.32183,199,637,0.28553,0.35814
2008,17-29 y.,4th Quintile,Very concerned,0.20549,130,586,0.17274,0.23823
2008,17-29 y.,4th Quintile,Somewhat concerned,0.43139,252,586,0.39126,0.47153
2008,17-29 y.,4th Quintile,Not concerned at all,0.36312,204,586,0.32415,0.40209
2008,17-29 y.,5th Quintile,Very concerned,0.20984,111,566,0.17627,0.24342
2008,17-29 y.,5th Quintile,Somewhat concerned,0.46547,251,566,0.42434,0.50660
2008,17-29 y.,5th Quintile,Not concerned at all,0.32469,204,566,0.28608,0.36330
2008,30-45 y.,1st Quintile,Very concerned,0.29306,205,723,0.25986,0.32627
2008,30-45 y.,1st Quintile,Somewhat concerned,0.40882,305,723,0.37296,0.44468
2008,30-45 y.,1st Quintile,Not concerned at all,0.29811,213,723,0.26475,0.33148
2008,30-45 y.,2nd Quintile,Very concerned,0.29130,254,913,0.26181,0.32079
2008,30-45 y.,2nd Quintile,Somewhat concerned,0.43598,426,913,0.40379,0.46816
2008,30-45 y.,2nd Quintile,Not concerned at all,0.27273,233,913,0.24382,0.30163
2008,30-45 y.,3rd Quintile,Very concerned,0.25830,272,1084,0.23223,0.28437
2008,30-45 y.,3rd Quintile,Somewhat concerned,0.44888,521,1084,0.41926,0.47850
2008,30-45 y.,3rd Quintile,Not concerned at all,0.29282,291,1084,0.26572,0.31993
2008,30-45 y.,4th Quintile,Very concerned,0.21255,241,1129,0.18868,0.23643
2008,30-45 y.,4th Quintile,Somewhat concerned,0.46013,497,1129,0.43104,0.48922
2008,30-45 y.,4th Quintile,Not concerned at all,0.32732,391,1129,0.29993,0.35470
2008,30-45 y.,5th Quintile,Very concerned,0.17243,219,1294,0.15184,0.19302
2008,30-45 y.,5th Quintile,Somewhat concerned,0.38963,518,1294,0.36305,0.41622
2008,30-45 y.,5th Quintile,Not concerned at all,0.43794,557,1294,0.41090,0.46498
2008,46-65 y.,1st Quintile,Very concerned,0.30770,243,782,0.27533,0.34007
2008,46-65 y.,1st Quintile,Somewhat concerned,0.42245,334,782,0.38780,0.45709
2008,46-65 y.,1st Quintile,Not concerned at all,0.26986,205,782,0.23873,0.30099
2008,46-65 y.,2nd Quintile,Very concerned,0.28761,240,818,0.25657,0.31864
2008,46-65 y.,2nd Quintile,Somewhat concerned,0.47166,385,818,0.43743,0.50589
2008,46-65 y.,2nd Quintile,Not concerned at all,0.24074,193,818,0.21142,0.27005
2008,46-65 y.,3rd Quintile,Very concerned,0.31353,343,1140,0.28658,0.34047
2008,46-65 y.,3rd Quintile,Somewhat concerned,0.45776,536,1140,0.42883,0.48669
2008,46-65 y.,3rd Quintile,Not concerned at all,0.22871,261,1140,0.20432,0.25310
2008,46-65 y.,4th Quintile,Very concerned,0.30651,426,1440,0.28268,0.33033
2008,46-65 y.,4th Quintile,Somewhat concerned,0.46792,646,1440,0.44214,0.49370
2008,46-65 y.,4th Quintile,Not concerned at all,0.22557,368,1440,0.20398,0.24717
2008,46-65 y.,5th Quintile,Very concerned,0.22268,517,2480,0.20630,0.23905
2008,46-65 y.,5th Quintile,Somewhat concerned,0.44710,1104,2480,0.42753,0.46667
2008,46-65 y.,5th Quintile,Not concerned at all,0.33023,859,2480,0.31171,0.34874
2008,66 and older,1st Quintile,Very concerned,0.30191,205,673,0.26719,0.33662
2008,66 and older,1st Quintile,Somewhat concerned,0.45311,309,673,0.41547,0.49075
2008,66 and older,1st Quintile,Not concerned at all,0.24498,159,673,0.21247,0.27750
2008,66 and older,2nd Quintile,Very concerned,0.31596,334,1045,0.28776,0.34416
2008,66 and older,2nd Quintile,Somewhat concerned,0.48414,504,1045,0.45382,0.51445
2008,66 and older,2nd Quintile,Not concerned at all,0.19990,207,1045,0.17564,0.22416
2008,66 and older,3rd Quintile,Very concerned,0.29578,276,936,0.26653,0.32504
2008,66 and older,3rd Quintile,Somewhat concerned,0.50558,470,936,0.47353,0.53763
2008,66 and older,3rd Quintile,Not concerned at all,0.19864,190,936,0.17307,0.22422
2008,66 and older,4th Quintile,Very concerned,0.29930,208,706,0.26549,0.33310
2008,66 and older,4th Quintile,Somewhat concerned,0.46940,336,706,0.43256,0.50624
2008,66 and older,4th Quintile,Not concerned at all,0.23131,162,706,0.20018,0.26243
2008,66 and older,5th Quintile,Very concerned,0.24943,207,903,0.22120,0.27767
2008,66 and older,5th Quintile,Somewhat concerned,0.46241,420,903,0.42987,0.49495
2008,66 and older,5th Quintile,Not concerned at all,0.28815,276,903,0.25860,0.31771
2009,17-29 y.,1st Quintile,Very concerned,0.19449,142,706,0.16527,0.22371
2009,17-29 y.,1st Quintile,Somewhat concerned,0.36458,269,706,0.32905,0.40011
2009,17-29 y.,1st Quintile,Not concerned at all,0.44092,295,706,0.40427,0.47757
2009,17-29 y.,2nd Quintile,Very concerned,0.18966,95,485,0.15473,0.22458
2009,17-29 y.,2nd Quintile,Somewhat concerned,0.42301,192,485,0.37900,0.46702
2009,17-29 y.,2nd Quintile,Not concerned at all,0.38733,198,485,0.34393,0.43073
2009,17-29 y.,3rd Quintile,Very concerned,0.20717,112,557,0.17348,0.24086
2009,17-29 y.,3rd Quintile,Somewhat concerned,0.38498,212,557,0.34454,0.42543
2009,17-29 y.,3rd Quintile,Not concerned at all,0.40784,233,557,0.36699,0.44869
2009,17-29 y.,4th Quintile,Very concerned,0.24334,138,583,0.20848,0.27820
2009,17-29 y.,4th Quintile,Somewhat concerned,0.35423,217,583,0.31537,0.39309
2009,17-29 y.,4th Quintile,Not concerned at all,0.40243,228,583,0.36259,0.44227
2009,17-29 y.,5th Quintile,Very concerned,0.15046,74,504,0.11922,0.18171
2009,17-29 y.,5th Quintile,Somewhat concerned,0.35720,189,504,0.31532,0.39908
2009,17-29 y.,5th Quintile,Not concerned at all,0.49234,241,504,0.44865,0.53603
2009,30-45 y.,1st Quintile,Very concerned,0.28162,191,659,0.24725,0.31599
2009,30-45 y.,1st Quintile,Somewhat concerned,0.45510,287,659,0.41705,0.49315
2009,30-45 y.,1st Quintile,Not concerned at all,0.26328,181,659,0.22963,0.29693
2009,30-45 y.,2nd Quintile,Very concerned,0.23273,189,844,0.20421,0.26126
2009,30-45 y.,2nd Quintile,Somewhat concerned,0.45580,389,844,0.42218,0.48942
2009,30-45 y.,2nd Quintile,Not concerned at all,0.31147,266,844,0.28021,0.34273
2009,30-45 y.,3rd Quintile,Very concerned,0.23031,203,935,0.20331,0.25731
2009,30-45 y.,3rd Quintile,Somewhat concerned,0.39626,401,935,0.36489,0.42763
2009,30-45 y.,3rd Quintile,Not concerned at all,0.37343,331,935,0.34241,0.40445
2009,30-45 y.,4th Quintile,Very concerned,0.18519,199,1047,0.16164,0.20873
2009,30-45 y.,4th Quintile,Somewhat concerned,0.40948,451,1047,0.37968,0.43928
2009,30-45 y.,4th Quintile,Not concerned at all,0.40534,397,1047,0.37558,0.43509
2009,30-45 y.,5th Quintile,Very concerned,0.10888,141,1160,0.09095,0.12682
2009,30-45 y.,5th Quintile,Somewhat concerned,0.39796,429,1160,0.36978,0.42614
2009,30-45 y.,5th Quintile,Not concerned at all,0.49316,590,1160,0.46438,0.52194
2009,46-65 y.,1st Quintile,Very concerned,0.29412,216,770,0.26191,0.32632
2009,46-65 y.,1st Quintile,Somewhat concerned,0.42405,346,770,0.38912,0.45898
2009,46-65 y.,1st Quintile,Not concerned at all,0.28183,208,770,0.25003,0.31363
