"plj0046","year","age_gr","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Grosse Sorgen","2014","35-65","weiblich","2170","0.274533722191524","0.265039664429965","0.284027779953082"
"Grosse Sorgen","2014","66 +","maennlich","652","0.286664000258988","0.268632441330398","0.304695559187579"
"Grosse Sorgen","2014","66 +","weiblich","673","0.280553185106229","0.26296674760616","0.298139622606298"
"Keine Sorgen","2014","17-34","maennlich","1122","0.394921520639543","0.377272554219869","0.412570487059218"
"Keine Sorgen","2014","17-34","weiblich","1256","0.379966062834756","0.363988147846286","0.395943977823226"
"Keine Sorgen","2014","35-65","maennlich","2534","0.356245795133927","0.345028918312709","0.367462671955145"
"Keine Sorgen","2014","35-65","weiblich","2615","0.296084677427073","0.286372567675806","0.305796787178339"
"Keine Sorgen","2014","66 +","maennlich","671","0.266611312938425","0.248979132722239","0.284243493154611"
"Keine Sorgen","2014","66 +","weiblich","632","0.251447810506835","0.23446514343783","0.268430477575841"
"Einige Sorgen","2015","17-34","maennlich","943","0.359636848629196","0.341169337752628","0.378104359505765"
"Einige Sorgen","2015","17-34","weiblich","1199","0.384684790145443","0.367494402279034","0.401875178011852"
"Einige Sorgen","2015","35-65","maennlich","2589","0.393053212622339","0.381102795755924","0.405003629488755"
"Einige Sorgen","2015","35-65","weiblich","3515","0.438517441184637","0.427583757068654","0.449451125300621"
"Einige Sorgen","2015","66 +","maennlich","1085","0.445192788767897","0.425167175262427","0.465218402273367"
"Einige Sorgen","2015","66 +","weiblich","1190","0.470892284133336","0.451223338589344","0.490561229677328"
"Grosse Sorgen","2015","17-34","maennlich","761","0.305766844079354","0.288036752607177","0.323496935551531"
"Grosse Sorgen","2015","17-34","weiblich","976","0.29179527093132","0.27573315047001","0.30785739139263"
"Grosse Sorgen","2015","35-65","maennlich","1992","0.320306310223244","0.308890113663998","0.33172250678249"
"Grosse Sorgen","2015","35-65","weiblich","2592","0.342363983382572","0.331908556189511","0.352819410575633"
"Grosse Sorgen","2015","66 +","maennlich","747","0.341341618280119","0.322235808311406","0.360447428248831"
"Grosse Sorgen","2015","66 +","weiblich","804","0.337968352502966","0.319329222557383","0.356607482448548"
"Keine Sorgen","2015","17-34","maennlich","890","0.334596307291449","0.316438379683782","0.352754234899117"
"Keine Sorgen","2015","17-34","weiblich","902","0.323519938923237","0.306990337975252","0.340049539871222"
"Keine Sorgen","2015","35-65","maennlich","1836","0.286640477154417","0.275576658161148","0.297704296147685"
"Keine Sorgen","2015","35-65","weiblich","1805","0.21911857543279","0.210003986314457","0.228233164551123"
"Keine Sorgen","2015","66 +","maennlich","534","0.213465592951985","0.196954967488454","0.229976218415515"
"Keine Sorgen","2015","66 +","weiblich","480","0.191139363363698","0.175645484313924","0.206633242413472"
"Einige Sorgen","2016","17-34","maennlich","999","0.403740781266701","0.384603234602032","0.42287832793137"
"Einige Sorgen","2016","17-34","weiblich","1273","0.424149806335332","0.406441309770122","0.441858302900543"
"Einige Sorgen","2016","35-65","maennlich","2338","0.379324842803599","0.367218634492734","0.391431051114465"
"Einige Sorgen","2016","35-65","weiblich","3004","0.383065446468076","0.372168947518437","0.393961945417715"
"Einige Sorgen","2016","66 +","maennlich","861","0.36512959958831","0.345452991609765","0.384806207566855"
"Einige Sorgen","2016","66 +","weiblich","931","0.391708790747844","0.372167578440111","0.411250003055576"
"Grosse Sorgen","2016","17-34","maennlich","874","0.3428245751777","0.324310840721279","0.36133830963412"
"Grosse Sorgen","2016","17-34","weiblich","1157","0.386196811331863","0.368751199369013","0.403642423294714"
"Grosse Sorgen","2016","35-65","maennlich","2736","0.461041935922059","0.448604867600124","0.473479004243993"
"Grosse Sorgen","2016","35-65","weiblich","3562","0.493579643231814","0.48237326848312","0.504786017980507"
"Grosse Sorgen","2016","66 +","maennlich","1139","0.503846101176034","0.483412668635263","0.524279533716805"
"Grosse Sorgen","2016","66 +","weiblich","1249","0.517088814199252","0.497084195486777","0.537093432911726"
"Keine Sorgen","2016","17-34","maennlich","652","0.253434643555599","0.236468454313394","0.270400832797805"
"Keine Sorgen","2016","17-34","weiblich","562","0.189653382332804","0.175606401024811","0.203700363640798"
"Keine Sorgen","2016","35-65","maennlich","1097","0.159633221274342","0.150494900590458","0.168771541958225"
"Keine Sorgen","2016","35-65","weiblich","1080","0.12335491030011","0.115984000996958","0.130725819603263"
"Keine Sorgen","2016","66 +","maennlich","300","0.131024299235656","0.117234310480868","0.144814287990444"
"Keine Sorgen","2016","66 +","weiblich","217","0.091202395052905","0.0796771336956702","0.10272765641014"
"Einige Sorgen","2017","17-34","maennlich","1196","0.424619969561733","0.406555248914425","0.442684690209041"
"Einige Sorgen","2017","17-34","weiblich","1465","0.461316615037048","0.444180753477317","0.478452476596779"
"Einige Sorgen","2017","35-65","maennlich","2835","0.417371434995109","0.405714912994902","0.429027956995316"
"Einige Sorgen","2017","35-65","weiblich","3702","0.423764885887637","0.41323184843598","0.434297923339295"
"Einige Sorgen","2017","66 +","maennlich","1036","0.415955777636212","0.396394886439942","0.435516668832483"
"Einige Sorgen","2017","66 +","weiblich","1080","0.429939638534213","0.410474878235601","0.449404398832825"
"Grosse Sorgen","2017","17-34","maennlich","803","0.276405680989249","0.260061065548609","0.292750296429888"
"Grosse Sorgen","2017","17-34","weiblich","966","0.279015131164402","0.263597538780706","0.294432723548098"
"Grosse Sorgen","2017","35-65","maennlich","2580","0.382416968627247","0.370929403290632","0.393904533963863"
"Grosse Sorgen","2017","35-65","weiblich","3295","0.413942856031168","0.403444254246509","0.424441457815827"
"Grosse Sorgen","2017","66 +","maennlich","1035","0.426204483898925","0.406578575245271","0.44583039255258"
"Grosse Sorgen","2017","66 +","weiblich","1102","0.441020839954926","0.421499381587375","0.460542298322477"
"Keine Sorgen","2017","17-34","maennlich","877","0.298974349449019","0.282242745747369","0.315705953150668"
"Keine Sorgen","2017","17-34","weiblich","820","0.25966825379855","0.244596554478211","0.27473995311889"
"Keine Sorgen","2017","35-65","maennlich","1460","0.200211596377644","0.190752625127948","0.209670567627339"
"Keine Sorgen","2017","35-65","weiblich","1458","0.162292258081194","0.154432911312201","0.170151604850188"
"Keine Sorgen","2017","66 +","maennlich","368","0.157839738464862","0.143370431189254","0.17230904574047"
"Keine Sorgen","2017","66 +","weiblich","303","0.129039521510861","0.11585860859492","0.142220434426801"
"Einige Sorgen","2018","17-34","maennlich","1144","0.406294760799989","0.388170821470267","0.42441870012971"
"Einige Sorgen","2018","17-34","weiblich","1399","0.455348855304738","0.437946819142153","0.472750891467323"
"Einige Sorgen","2018","35-65","maennlich","2662","0.404061935436872","0.392138110408913","0.415985760464831"
"Einige Sorgen","2018","35-65","weiblich","3615","0.447261823635647","0.436417796849551","0.458105850421742"
"Einige Sorgen","2018","66 +","maennlich","1103","0.428215302482753","0.408577651075464","0.447852953890043"
"Einige Sorgen","2018","66 +","weiblich","1205","0.479678282745154","0.460234333844334","0.499122231645974"
"Grosse Sorgen","2018","17-34","maennlich","590","0.220504384560985","0.205205421323909","0.235803347798062"
"Grosse Sorgen","2018","17-34","weiblich","718","0.212000498214676","0.19771813267542","0.226282863753932"
"Grosse Sorgen","2018","35-65","maennlich","2082","0.333307438439022","0.321852932299772","0.344761944578273"
"Grosse Sorgen","2018","35-65","weiblich","2595","0.336576648922122","0.326270716181979","0.346882581662266"
"Grosse Sorgen","2018","66 +","maennlich","868","0.367709813333594","0.348573731400859","0.386845895266328"
"Grosse Sorgen","2018","66 +","weiblich","882","0.335210778713454","0.316838017166394","0.353583540260513"
"Keine Sorgen","2018","17-34","maennlich","1087","0.373200854639026","0.355353162724965","0.391048546553086"
"Keine Sorgen","2018","17-34","weiblich","1029","0.332650646480586","0.316186487925907","0.349114805035266"
"Keine Sorgen","2018","35-65","maennlich","1762","0.262630626124106","0.251937460493376","0.273323791754835"
"Keine Sorgen","2018","35-65","weiblich","1866","0.216161527442231","0.207184089244583","0.225138965639879"
"Keine Sorgen","2018","66 +","maennlich","468","0.204074884183653","0.188080295551456","0.22006947281585"
"Keine Sorgen","2018","66 +","weiblich","449","0.185110938541392","0.169994873501995","0.200227003580789"
"Einige Sorgen","2019","17-34","maennlich","1011","0.397363604231003","0.378366609822395","0.416360598639612"
"Einige Sorgen","2019","17-34","weiblich","1244","0.461453374427705","0.443060688543193","0.479846060312218"
"Einige Sorgen","2019","35-65","maennlich","2814","0.396994285769551","0.38559019897311","0.408398372565993"
"Einige Sorgen","2019","35-65","weiblich","3603","0.455490876451121","0.44458873886764","0.466393014034603"
"Einige Sorgen","2019","66 +","maennlich","1149","0.420471725172984","0.401602306909846","0.439341143436122"
"Einige Sorgen","2019","66 +","weiblich","1244","0.499477769540826","0.480180663321034","0.518774875760618"
"Grosse Sorgen","2019","17-34","maennlich","516","0.197320648284748","0.181870932811717","0.21277036375778"
"Grosse Sorgen","2019","17-34","weiblich","612","0.209488029622114","0.194473787412967","0.224502271831261"
"Grosse Sorgen","2019","35-65","maennlich","2048","0.31398541301693","0.303167858720341","0.32480296731352"
"Grosse Sorgen","2019","35-65","weiblich","2336","0.309775054304006","0.299652554354487","0.319897554253526"
"Grosse Sorgen","2019","66 +","maennlich","872","0.344624588809037","0.326458099816588","0.362791077801486"
"Grosse Sorgen","2019","66 +","weiblich","803","0.297595592574137","0.27995028302869","0.315240902119583"
"Keine Sorgen","2019","17-34","maennlich","1022","0.405315747484248","0.386256614901536","0.424374880066961"
"Keine Sorgen","2019","17-34","weiblich","966","0.32905859595018","0.311722611728099","0.346394580172262"
"Keine Sorgen","2019","35-65","maennlich","2209","0.289020301213518","0.278454548375778","0.299586054051258"
"Keine Sorgen","2019","35-65","weiblich","2077","0.234734069244872","0.22545587436697","0.244012264122774"
"Keine Sorgen","2019","66 +","maennlich","608","0.234903686017979","0.218698434776184","0.251108937259774"
"Keine Sorgen","2019","66 +","weiblich","532","0.202926637885038","0.187404873109032","0.218448402661043"
"Einige Sorgen","2020","17-34","maennlich","1078","0.356726199786339","0.339822337643986","0.373630061928692"
"Einige Sorgen","2020","17-34","weiblich","1171","0.385445108003256","0.36846497049832","0.402425245508192"
"Einige Sorgen","2020","35-65","maennlich","2473","0.365738033524767","0.354194152901587","0.377281914147948"
"Einige Sorgen","2020","35-65","weiblich","3332","0.445538090017508","0.43446175176974","0.456614428265277"
"Einige Sorgen","2020","66 +","maennlich","1053","0.426321521205269","0.406702962034118","0.445940080376421"
"Einige Sorgen","2020","66 +","weiblich","1160","0.491623909244554","0.47190038265627","0.511347435832838"
"Grosse Sorgen","2020","17-34","maennlich","484","0.193371725392618","0.17943522557054","0.207308225214696"
"Grosse Sorgen","2020","17-34","weiblich","483","0.15857591533871","0.145831917865009","0.171319912812412"
"Grosse Sorgen","2020","35-65","maennlich","1682","0.281537795315059","0.270758192840288","0.29231739778983"
"Grosse Sorgen","2020","35-65","weiblich","1995","0.273992007012233","0.26405266625989","0.283931347764576"
"Grosse Sorgen","2020","66 +","maennlich","710","0.30884468512035","0.290516388981892","0.327172981258807"
"Grosse Sorgen","2020","66 +","weiblich","712","0.284141890130657","0.266348585237124","0.30193519502419"
"Keine Sorgen","2020","17-34","maennlich","1523","0.449902074821043","0.432347128400309","0.467457021241777"
"Keine Sorgen","2020","17-34","weiblich","1502","0.455978976658034","0.438602575069716","0.473355378246351"
"Keine Sorgen","2020","35-65","maennlich","2532","0.352724171160174","0.341271817922522","0.364176524397825"
"Keine Sorgen","2020","35-65","weiblich","2408","0.280469902970258","0.270458716598017","0.2904810893425"
"Keine Sorgen","2020","66 +","maennlich","678","0.264833793674381","0.247329537124718","0.282338050224044"
"Keine Sorgen","2020","66 +","weiblich","596","0.224234200624789","0.207779432969987","0.240688968279591"
