"plj0046","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2003","Hauptschule","Saarland","","","",""
"Grosse Sorgen","2003","Hauptschule","Berlin","60","0.403154705172067","0.326179200404541","0.480130209939594"
"Grosse Sorgen","2003","Hauptschule","Brandenburg","76","0.308282415385087","0.250340618081129","0.366224212689045"
"Grosse Sorgen","2003","Hauptschule","Mecklenburg-Vorpommern","39","0.303555325335632","0.223272054560755","0.383838596110508"
"Grosse Sorgen","2003","Hauptschule","Sachsen","112","","",""
"Grosse Sorgen","2003","Hauptschule","Sachsen-Anhalt","87","0.312250613412217","0.25891517761203","0.365586049212404"
"Grosse Sorgen","2003","Hauptschule","Thueringen","98","0.350144562729911","0.295985388893862","0.404303736565961"
"Grosse Sorgen","2003","Realschule","Schleswig-Holstein","32","0.224248155097047","0.160414161614937","0.288082148579158"
"Grosse Sorgen","2003","Realschule","Hamburg","10","","",""
"Grosse Sorgen","2003","Realschule","Niedersachsen","132","","",""
"Grosse Sorgen","2003","Realschule","Bremen","12","","",""
"Grosse Sorgen","2003","Realschule","Nordrhein-Westfalen","275","","",""
"Grosse Sorgen","2003","Realschule","Hessen","87","0.264703019316017","0.218217158185322","0.311188880446712"
"Grosse Sorgen","2003","Realschule","Rheinland-Pfalz,Saarland","66","0.271035200056854","0.217416996985441","0.324653403128267"
"Grosse Sorgen","2003","Realschule","Baden-Wuerttemberg","147","","",""
"Grosse Sorgen","2003","Realschule","Bayern","204","","",""
"Grosse Sorgen","2003","Realschule","Saarland","","","",""
"Grosse Sorgen","2003","Realschule","Berlin","88","0.34235557118551","0.282696123739361","0.40201501863166"
"Grosse Sorgen","2003","Realschule","Brandenburg","109","","",""
"Grosse Sorgen","2003","Realschule","Mecklenburg-Vorpommern","67","0.336253657220856","0.272357752691502","0.40014956175021"
"Grosse Sorgen","2003","Realschule","Sachsen","228","","",""
"Grosse Sorgen","2003","Realschule","Sachsen-Anhalt","95","0.328137694554913","0.275614987423083","0.380660401686742"
"Grosse Sorgen","2003","Realschule","Thueringen","133","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Schleswig-Holstein","8","0.112151906471573","0.0416703652966446","0.182633447646502"
"Grosse Sorgen","2003","(Fach-)Abitur","Hamburg","3","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Niedersachsen","28","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Bremen","2","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Nordrhein-Westfalen","120","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Hessen","38","0.176718468755633","0.124247965645529","0.229188971865737"
"Grosse Sorgen","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","27","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Baden-Wuerttemberg","54","0.241638349950622","0.193831090894036","0.289445609007208"
"Grosse Sorgen","2003","(Fach-)Abitur","Bayern","43","0.127830356818396","0.0897277607384409","0.165932952898351"
"Grosse Sorgen","2003","(Fach-)Abitur","Saarland","","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Berlin","28","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Brandenburg","15","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Sachsen","15","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Sachsen-Anhalt","15","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Thueringen","13","","",""
"Grosse Sorgen","2003","AkademikerIn","Schleswig-Holstein","5","0.037845248883502","0.00151876985453357","0.0741717279124705"
"Grosse Sorgen","2003","AkademikerIn","Hamburg","12","","",""
"Grosse Sorgen","2003","AkademikerIn","Niedersachsen","41","0.120704378726547","0.0835909393421188","0.157817818110975"
"Grosse Sorgen","2003","AkademikerIn","Bremen","5","0.181315462003129","0.0588166132316213","0.303814310774637"
"Grosse Sorgen","2003","AkademikerIn","Nordrhein-Westfalen","131","","",""
"Grosse Sorgen","2003","AkademikerIn","Hessen","42","0.135486752019193","0.0981054522941631","0.172868051744223"
"Grosse Sorgen","2003","AkademikerIn","Rheinland-Pfalz,Saarland","31","0.131463611742523","0.0830325403342393","0.179894683150806"
"Grosse Sorgen","2003","AkademikerIn","Baden-Wuerttemberg","54","0.120549415759958","0.0910184311976783","0.150080400322238"
"Grosse Sorgen","2003","AkademikerIn","Bayern","67","0.136334261753522","0.10843225908425","0.164236264422795"
"Grosse Sorgen","2003","AkademikerIn","Saarland","","","",""
"Grosse Sorgen","2003","AkademikerIn","Berlin","55","0.195023651724326","0.145810223451213","0.244237079997438"
"Grosse Sorgen","2003","AkademikerIn","Brandenburg","49","0.21430255015609","0.16432907511961","0.26427602519257"
"Grosse Sorgen","2003","AkademikerIn","Mecklenburg-Vorpommern","17","","",""
"Grosse Sorgen","2003","AkademikerIn","Sachsen","59","0.168273341384585","0.130307620963421","0.20623906180575"
"Grosse Sorgen","2003","AkademikerIn","Sachsen-Anhalt","36","0.150724647109376","0.1035543781802","0.197894916038551"
"Grosse Sorgen","2003","AkademikerIn","Thueringen","27","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Schleswig-Holstein","8","0.342695443906641","0.144371916978941","0.541018970834342"
"Einige Sorgen","2003","(noch) kein Abschluss","Hamburg","3","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Niedersachsen","38","0.467329200834721","0.359992078242891","0.574666323426552"
"Einige Sorgen","2003","(noch) kein Abschluss","Bremen","2","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Nordrhein-Westfalen","99","0.426729071438497","0.363759608004876","0.489698534872117"
"Einige Sorgen","2003","(noch) kein Abschluss","Hessen","17","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","21","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Baden-Wuerttemberg","61","0.467372364310854","0.379198698287368","0.555546030334341"
"Einige Sorgen","2003","(noch) kein Abschluss","Bayern","35","0.299555757309445","0.207925671148488","0.391185843470402"
"Einige Sorgen","2003","(noch) kein Abschluss","Saarland","","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Berlin","17","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Brandenburg","9","0.240032933812605","0.0896841058728942","0.390381761752316"
"Einige Sorgen","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","8","0.635426461667723","0.40663023893956","0.864222684395887"
"Einige Sorgen","2003","(noch) kein Abschluss","Sachsen","14","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Sachsen-Anhalt","14","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","Thueringen","13","","",""
"Einige Sorgen","2003","Hauptschule","Schleswig-Holstein","125","","",""
"Einige Sorgen","2003","Hauptschule","Hamburg","29","","",""
"Einige Sorgen","2003","Hauptschule","Niedersachsen","376","0.490147468334107","0.454559830668103","0.525735106000111"
"Einige Sorgen","2003","Hauptschule","Bremen","28","","",""
"Einige Sorgen","2003","Hauptschule","Nordrhein-Westfalen","881","0.459604086744314","0.437118195293392","0.482089978195237"
"Einige Sorgen","2003","Hauptschule","Hessen","278","","",""
"Einige Sorgen","2003","Hauptschule","Rheinland-Pfalz,Saarland","331","0.498554419116837","0.46094631910446","0.536162519129214"
"Einige Sorgen","2003","Hauptschule","Baden-Wuerttemberg","586","0.497428590368817","0.468467853435185","0.52638932730245"
"Einige Sorgen","2003","Hauptschule","Bayern","660","0.462870829634757","0.43677065821958","0.488971001049933"
"Einige Sorgen","2003","Hauptschule","Saarland","","","",""
"Einige Sorgen","2003","Hauptschule","Berlin","71","0.435412146322608","0.357608163878283","0.513216128766933"
"Einige Sorgen","2003","Hauptschule","Brandenburg","134","","",""
"Einige Sorgen","2003","Hauptschule","Mecklenburg-Vorpommern","66","0.512860490214935","0.425585638939216","0.600135341490654"
"Einige Sorgen","2003","Hauptschule","Sachsen","232","","",""
"Einige Sorgen","2003","Hauptschule","Sachsen-Anhalt","153","","",""
"Einige Sorgen","2003","Hauptschule","Thueringen","150","","",""
"Einige Sorgen","2003","Realschule","Schleswig-Holstein","59","0.387641293299838","0.313074729114916","0.46220785748476"
"Einige Sorgen","2003","Realschule","Hamburg","36","0.402787406888145","0.294634806541306","0.510940007234983"
"Einige Sorgen","2003","Realschule","Niedersachsen","277","","",""
"Einige Sorgen","2003","Realschule","Bremen","25","","",""
"Einige Sorgen","2003","Realschule","Nordrhein-Westfalen","434","0.473884437353072","0.441810664586904","0.50595821011924"
"Einige Sorgen","2003","Realschule","Hessen","186","","",""
"Einige Sorgen","2003","Realschule","Rheinland-Pfalz,Saarland","125","","",""
"Einige Sorgen","2003","Realschule","Baden-Wuerttemberg","292","","",""
"Einige Sorgen","2003","Realschule","Bayern","313","0.454235915525174","0.417219113188092","0.491252717862256"
"Einige Sorgen","2003","Realschule","Saarland","","","",""
"Einige Sorgen","2003","Realschule","Berlin","118","","",""
"Einige Sorgen","2003","Realschule","Brandenburg","150","","",""
"Einige Sorgen","2003","Realschule","Mecklenburg-Vorpommern","108","","",""
"Einige Sorgen","2003","Realschule","Sachsen","297","","",""
"Einige Sorgen","2003","Realschule","Sachsen-Anhalt","158","","",""
"Einige Sorgen","2003","Realschule","Thueringen","182","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Schleswig-Holstein","27","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Hamburg","17","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Niedersachsen","89","0.431954663649919","0.361888545090346","0.502020782209492"
"Einige Sorgen","2003","(Fach-)Abitur","Bremen","10","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Nordrhein-Westfalen","303","0.437834432238724","0.400435274623407","0.475233589854042"
"Einige Sorgen","2003","(Fach-)Abitur","Hessen","97","0.515317875989401","0.446568908937514","0.584066843041289"
"Einige Sorgen","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","59","0.390508545528015","0.308815161040985","0.472201930015045"
"Einige Sorgen","2003","(Fach-)Abitur","Baden-Wuerttemberg","144","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Bayern","120","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Saarland","","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Berlin","35","0.272398869452421","0.190314927937243","0.3544828109676"
"Einige Sorgen","2003","(Fach-)Abitur","Brandenburg","35","0.421231917156463","0.307182054992586","0.535281779320339"
"Einige Sorgen","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","9","0.499071952957084","0.279941695275123","0.718202210639044"
"Einige Sorgen","2003","(Fach-)Abitur","Sachsen","43","0.423900619690104","0.327044108667391","0.520757130712817"
"Einige Sorgen","2003","(Fach-)Abitur","Sachsen-Anhalt","32","0.41048312406179","0.293562961865193","0.527403286258387"
"Einige Sorgen","2003","(Fach-)Abitur","Thueringen","34","0.554830073249834","0.434011328802059","0.675648817697608"
"Einige Sorgen","2003","AkademikerIn","Schleswig-Holstein","40","0.432801423650179","0.338480712885808","0.52712213441455"
"Einige Sorgen","2003","AkademikerIn","Hamburg","19","","",""
"Einige Sorgen","2003","AkademikerIn","Niedersachsen","125","","",""
"Einige Sorgen","2003","AkademikerIn","Bremen","15","","",""
"Einige Sorgen","2003","AkademikerIn","Nordrhein-Westfalen","335","0.389894706993062","0.356990385953962","0.422799028032163"
"Einige Sorgen","2003","AkademikerIn","Hessen","147","","",""
"Einige Sorgen","2003","AkademikerIn","Rheinland-Pfalz,Saarland","75","0.449235710204258","0.377942641209977","0.520528779198538"
"Einige Sorgen","2003","AkademikerIn","Baden-Wuerttemberg","232","","",""
"Einige Sorgen","2003","AkademikerIn","Bayern","247","","",""
"Einige Sorgen","2003","AkademikerIn","Saarland","","","",""
"Einige Sorgen","2003","AkademikerIn","Berlin","115","","",""
"Einige Sorgen","2003","AkademikerIn","Brandenburg","124","","",""
"Einige Sorgen","2003","AkademikerIn","Mecklenburg-Vorpommern","69","0.504993349730594","0.420654135003728","0.589332564457459"
"Einige Sorgen","2003","AkademikerIn","Sachsen","177","","",""
"Einige Sorgen","2003","AkademikerIn","Sachsen-Anhalt","113","","",""
"Einige Sorgen","2003","AkademikerIn","Thueringen","88","0.508063785795358","0.433993744977169","0.582133826613548"
"Keine Sorgen","2003","(noch) kein Abschluss","Schleswig-Holstein","14","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Hamburg","6","0.499077942540461","0.203602756810483","0.794553128270439"
"Keine Sorgen","2003","(noch) kein Abschluss","Niedersachsen","32","0.356399591822123","0.253364348924158","0.459434834720088"
"Keine Sorgen","2003","(noch) kein Abschluss","Bremen","3","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Nordrhein-Westfalen","99","0.409112836387848","0.346516668186309","0.471709004589386"
"Keine Sorgen","2003","(noch) kein Abschluss","Hessen","24","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","18","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Baden-Wuerttemberg","45","0.288079653577487","0.208046942094461","0.368112365060514"
"Keine Sorgen","2003","(noch) kein Abschluss","Bayern","42","0.400582054960231","0.302560160958243","0.498603948962219"
"Keine Sorgen","2003","(noch) kein Abschluss","Saarland","","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Berlin","14","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Brandenburg","14","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","0.249479535768481","0.0437851855161075","0.455173886020855"
"Keine Sorgen","2003","(noch) kein Abschluss","Sachsen","22","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Sachsen-Anhalt","16","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Thueringen","12","","",""
"Keine Sorgen","2003","Hauptschule","Schleswig-Holstein","103","","",""
"Keine Sorgen","2003","Hauptschule","Hamburg","28","","",""
"Keine Sorgen","2003","Hauptschule","Niedersachsen","153","","",""
"Keine Sorgen","2003","Hauptschule","Bremen","11","","",""
"Keine Sorgen","2003","Hauptschule","Nordrhein-Westfalen","334","0.168708191376504","0.151811293614903","0.185605089138105"
"Keine Sorgen","2003","Hauptschule","Hessen","105","","",""
"Keine Sorgen","2003","Hauptschule","Rheinland-Pfalz,Saarland","178","","",""
"Keine Sorgen","2003","Hauptschule","Baden-Wuerttemberg","260","","",""
"Keine Sorgen","2003","Hauptschule","Bayern","287","","",""
"Keine Sorgen","2003","Hauptschule","Saarland","","","",""
"Keine Sorgen","2003","Hauptschule","Berlin","25","","",""
"Keine Sorgen","2003","Hauptschule","Brandenburg","34","0.13372295282972","0.0910173791187316","0.176428526540708"
"Keine Sorgen","2003","Hauptschule","Mecklenburg-Vorpommern","21","","",""
"Keine Sorgen","2003","Hauptschule","Sachsen","74","0.204551688786916","0.165882285817049","0.243221091756783"
"Keine Sorgen","2003","Hauptschule","Sachsen-Anhalt","50","0.169264687529981","0.126106459054777","0.212422916005185"
"Keine Sorgen","2003","Hauptschule","Thueringen","50","0.154944988383693","0.113861130645489","0.196028846121897"
"Keine Sorgen","2003","Realschule","Schleswig-Holstein","73","0.388110551603115","0.313527461297236","0.462693641908994"
"Keine Sorgen","2003","Realschule","Hamburg","33","0.437458756857154","0.328068085704008","0.5468494280103"
"Keine Sorgen","2003","Realschule","Niedersachsen","133","","",""
"Keine Sorgen","2003","Realschule","Bremen","8","0.166992803318767","0.0580207614676511","0.275964845169882"
"Keine Sorgen","2003","Realschule","Nordrhein-Westfalen","222","","",""
"Keine Sorgen","2003","Realschule","Hessen","73","0.188188885338269","0.147004316559072","0.229373454117466"
"Keine Sorgen","2003","Realschule","Rheinland-Pfalz,Saarland","73","0.273109388594921","0.219363039043582","0.326855738146261"
"Keine Sorgen","2003","Realschule","Baden-Wuerttemberg","132","","",""
"Keine Sorgen","2003","Realschule","Bayern","178","","",""
"Keine Sorgen","2003","Realschule","Saarland","","","",""
"Keine Sorgen","2003","Realschule","Berlin","37","0.184858903395549","0.136051968440354","0.233665838350744"
"Keine Sorgen","2003","Realschule","Brandenburg","65","0.201083168996674","0.157440205619523","0.244726132373825"
"Keine Sorgen","2003","Realschule","Mecklenburg-Vorpommern","35","0.194305735538358","0.140791861774463","0.247819609302253"
"Keine Sorgen","2003","Realschule","Sachsen","121","","",""
"Keine Sorgen","2003","Realschule","Sachsen-Anhalt","54","0.170823158555532","0.128723763128495","0.212922553982568"
"Keine Sorgen","2003","Realschule","Thueringen","63","0.168239021250309","0.130528300874854","0.205949741625765"
"Keine Sorgen","2003","(Fach-)Abitur","Schleswig-Holstein","42","0.495787174472081","0.384111825929593","0.60746252301457"
"Keine Sorgen","2003","(Fach-)Abitur","Hamburg","20","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Niedersachsen","75","0.398111451472234","0.328871325082264","0.467351577862203"
"Keine Sorgen","2003","(Fach-)Abitur","Bremen","11","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Nordrhein-Westfalen","253","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Hessen","68","0.307963655254965","0.24445772871465","0.371469581795281"
"Keine Sorgen","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","51","0.387511807137049","0.305932664305604","0.469090949968493"
"Keine Sorgen","2003","(Fach-)Abitur","Baden-Wuerttemberg","110","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Bayern","132","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Saarland","","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Berlin","50","0.49223984272473","0.400061995561409","0.584417689888051"
"Keine Sorgen","2003","(Fach-)Abitur","Brandenburg","22","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","8","0.258234994777823","0.0664238615659948","0.450046127989651"
"Keine Sorgen","2003","(Fach-)Abitur","Sachsen","42","0.482283678088422","0.38434701519153","0.580220340985314"
"Keine Sorgen","2003","(Fach-)Abitur","Sachsen-Anhalt","21","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Thueringen","18","","",""
"Keine Sorgen","2003","AkademikerIn","Schleswig-Holstein","61","0.529353327466319","0.434333228512647","0.624373426419991"
"Keine Sorgen","2003","AkademikerIn","Hamburg","43","0.50683477649456","0.392924827790748","0.620744725198372"
"Keine Sorgen","2003","AkademikerIn","Niedersachsen","130","","",""
"Keine Sorgen","2003","AkademikerIn","Bremen","18","","",""
"Keine Sorgen","2003","AkademikerIn","Nordrhein-Westfalen","378","0.440757022740037","0.407262271426226","0.474251774053849"
"Keine Sorgen","2003","AkademikerIn","Hessen","133","","",""
"Keine Sorgen","2003","AkademikerIn","Rheinland-Pfalz,Saarland","81","0.41930067805322","0.348576854891151","0.490024501215289"
"Keine Sorgen","2003","AkademikerIn","Baden-Wuerttemberg","181","","",""
"Keine Sorgen","2003","AkademikerIn","Bayern","267","","",""
"Keine Sorgen","2003","AkademikerIn","Saarland","","","",""
"Keine Sorgen","2003","AkademikerIn","Berlin","79","0.351408080990756","0.292110079547342","0.41070608243417"
"Keine Sorgen","2003","AkademikerIn","Brandenburg","86","0.303665790909422","0.247663601050717","0.359667980768127"
"Keine Sorgen","2003","AkademikerIn","Mecklenburg-Vorpommern","49","0.33182966441895","0.252400058841808","0.411259269996092"
"Keine Sorgen","2003","AkademikerIn","Sachsen","137","","",""
"Keine Sorgen","2003","AkademikerIn","Sachsen-Anhalt","72","0.261908046529031","0.20394094167546","0.319875151382601"
"Keine Sorgen","2003","AkademikerIn","Thueringen","60","0.327542802994523","0.258009090059124","0.397076515929922"
"Grosse Sorgen","2004","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Hamburg","4","0.361722475331665","0.0898595466283385","0.633585404034992"
"Grosse Sorgen","2004","(noch) kein Abschluss","Niedersachsen","19","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Bremen","1","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Nordrhein-Westfalen","50","0.267382519562707","0.20955134991953","0.325213689205884"
"Grosse Sorgen","2004","(noch) kein Abschluss","Hessen","14","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","11","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Baden-Wuerttemberg","29","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Bayern","19","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Saarland","","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Berlin","10","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Brandenburg","7","0.308032353565572","0.140001066599567","0.476063640531577"
"Grosse Sorgen","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","0.443515355007828","0.214010032783936","0.67302067723172"
"Grosse Sorgen","2004","(noch) kein Abschluss","Sachsen","6","0.106076625993786","0.0223802960791258","0.189772955908446"
"Grosse Sorgen","2004","(noch) kein Abschluss","Sachsen-Anhalt","9","0.297491437774354","0.150188884348499","0.444793991200208"
"Grosse Sorgen","2004","(noch) kein Abschluss","Thueringen","8","0.230514043655753","0.0822566750259861","0.37877141228552"
"Grosse Sorgen","2004","Hauptschule","Schleswig-Holstein","66","0.225579085331343","0.176089847892134","0.275068322770552"
"Grosse Sorgen","2004","Hauptschule","Hamburg","34","0.448377837178732","0.339398033861082","0.557357640496381"
"Grosse Sorgen","2004","Hauptschule","Niedersachsen","264","","",""
"Grosse Sorgen","2004","Hauptschule","Bremen","24","","",""
"Grosse Sorgen","2004","Hauptschule","Nordrhein-Westfalen","743","0.417632693295308","0.394894039346036","0.440371347244581"
"Grosse Sorgen","2004","Hauptschule","Hessen","181","","",""
"Grosse Sorgen","2004","Hauptschule","Rheinland-Pfalz,Saarland","165","","",""
"Grosse Sorgen","2004","Hauptschule","Baden-Wuerttemberg","370","0.344059160837051","0.315882750051872","0.372235571622231"
"Grosse Sorgen","2004","Hauptschule","Bayern","539","0.418277244967962","0.391786990868658","0.444767499067266"
"Grosse Sorgen","2004","Hauptschule","Saarland","","","",""
"Grosse Sorgen","2004","Hauptschule","Berlin","65","0.437413276362427","0.357492820358596","0.517333732366257"
"Grosse Sorgen","2004","Hauptschule","Brandenburg","95","0.38604059936347","0.324189712700858","0.447891486026081"
"Grosse Sorgen","2004","Hauptschule","Mecklenburg-Vorpommern","41","0.354354245511402","0.270165658906858","0.438542832115946"
"Grosse Sorgen","2004","Hauptschule","Sachsen","145","","",""
"Grosse Sorgen","2004","Hauptschule","Sachsen-Anhalt","104","","",""
"Grosse Sorgen","2004","Hauptschule","Thueringen","112","","",""
"Grosse Sorgen","2004","Realschule","Schleswig-Holstein","41","0.244976870795859","0.179155209955827","0.310798531635891"
"Grosse Sorgen","2004","Realschule","Hamburg","17","","",""
"Grosse Sorgen","2004","Realschule","Niedersachsen","170","","",""
"Grosse Sorgen","2004","Realschule","Bremen","12","","",""
"Grosse Sorgen","2004","Realschule","Nordrhein-Westfalen","362","0.391973092242977","0.360392790340432","0.423553394145521"
"Grosse Sorgen","2004","Realschule","Hessen","123","","",""
"Grosse Sorgen","2004","Realschule","Rheinland-Pfalz,Saarland","87","0.382627220593531","0.322973206720928","0.442281234466134"
"Grosse Sorgen","2004","Realschule","Baden-Wuerttemberg","155","","",""
"Grosse Sorgen","2004","Realschule","Bayern","232","","",""
"Grosse Sorgen","2004","Realschule","Saarland","","","",""
"Grosse Sorgen","2004","Realschule","Berlin","106","","",""
"Grosse Sorgen","2004","Realschule","Brandenburg","106","","",""
"Grosse Sorgen","2004","Realschule","Mecklenburg-Vorpommern","80","0.432586953620319","0.364931805664359","0.500242101576279"
"Grosse Sorgen","2004","Realschule","Sachsen","261","","",""
"Grosse Sorgen","2004","Realschule","Sachsen-Anhalt","126","","",""
"Grosse Sorgen","2004","Realschule","Thueringen","160","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Schleswig-Holstein","9","0.150088497093265","0.0697910287489168","0.230385965437613"
"Grosse Sorgen","2004","(Fach-)Abitur","Hamburg","3","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Niedersachsen","40","0.234538201354508","0.174448511382673","0.294627891326343"
"Grosse Sorgen","2004","(Fach-)Abitur","Bremen","6","0.283684452306908","0.0953166344947106","0.472052270119105"
"Grosse Sorgen","2004","(Fach-)Abitur","Nordrhein-Westfalen","164","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Hessen","41","0.210303980787795","0.152660367262921","0.267947594312668"
"Grosse Sorgen","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","27","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Baden-Wuerttemberg","73","0.269837796286268","0.220104362843895","0.319571229728642"
"Grosse Sorgen","2004","(Fach-)Abitur","Bayern","52","0.175346884188512","0.131121297827782","0.219572470549242"
"Grosse Sorgen","2004","(Fach-)Abitur","Saarland","","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Berlin","20","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Brandenburg","17","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","5","0.304472131083086","0.10279152637662","0.506152735789552"
"Grosse Sorgen","2004","(Fach-)Abitur","Sachsen","29","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Sachsen-Anhalt","20","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Thueringen","10","","",""
"Grosse Sorgen","2004","AkademikerIn","Schleswig-Holstein","12","","",""
"Grosse Sorgen","2004","AkademikerIn","Hamburg","13","","",""
"Grosse Sorgen","2004","AkademikerIn","Niedersachsen","58","0.242685678455657","0.194334754393433","0.291036602517881"
"Grosse Sorgen","2004","AkademikerIn","Bremen","5","0.134020011994875","0.0211566915535678","0.246883332436181"
"Grosse Sorgen","2004","AkademikerIn","Nordrhein-Westfalen","160","","",""
"Grosse Sorgen","2004","AkademikerIn","Hessen","60","0.195156530761374","0.151250600925243","0.239062460597504"
"Grosse Sorgen","2004","AkademikerIn","Rheinland-Pfalz,Saarland","32","0.145968521066313","0.094388872147094","0.197548169985532"
"Grosse Sorgen","2004","AkademikerIn","Baden-Wuerttemberg","86","0.211675623098947","0.174506954709218","0.248844291488676"
"Grosse Sorgen","2004","AkademikerIn","Bayern","100","","",""
"Grosse Sorgen","2004","AkademikerIn","Saarland","","","",""
"Grosse Sorgen","2004","AkademikerIn","Berlin","73","0.304001292251623","0.246752783007374","0.361249801495872"
"Grosse Sorgen","2004","AkademikerIn","Brandenburg","65","0.26305300786873","0.208799528960354","0.317306486777106"
"Grosse Sorgen","2004","AkademikerIn","Mecklenburg-Vorpommern","29","","",""
"Grosse Sorgen","2004","AkademikerIn","Sachsen","86","0.242971019562245","0.199621163549457","0.286320875575032"
"Grosse Sorgen","2004","AkademikerIn","Sachsen-Anhalt","55","0.262837849963507","0.204935382553626","0.320740317373387"
"Grosse Sorgen","2004","AkademikerIn","Thueringen","38","0.252858174706732","0.187711828990196","0.318004520423267"
"Einige Sorgen","2004","(noch) kein Abschluss","Schleswig-Holstein","7","0.175595828500385","0.0233765504838858","0.327815106516883"
"Einige Sorgen","2004","(noch) kein Abschluss","Hamburg","1","","",""
"Einige Sorgen","2004","(noch) kein Abschluss","Niedersachsen","33","0.427305305812831","0.32275396954482","0.531856642080842"
"Einige Sorgen","2004","(noch) kein Abschluss","Bremen","2","","",""
"Einige Sorgen","2004","(noch) kein Abschluss","Nordrhein-Westfalen","97","0.389871866915119","0.326144157873865","0.453599575956373"
"Einige Sorgen","2004","(noch) kein Abschluss","Hessen","28","","",""
"Einige Sorgen","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
