"plj0046","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2004","(noch) kein Abschluss","2","47","0.238895408562253","0.183054798510473","0.294736018614033"
"Grosse Sorgen","2004","(noch) kein Abschluss","3","37","0.341730365232528","0.262310068778216","0.42115066168684"
"Grosse Sorgen","2004","(noch) kein Abschluss","4","29","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Grosse Sorgen","2004","AkademikerIn","1 Einkommensschwächstes Quintil","65","0.260143068186217","0.209994974512604","0.31029116185983"
"Grosse Sorgen","2004","AkademikerIn","2","115","0.273194231372086","0.232250507664491","0.31413795507968"
"Grosse Sorgen","2004","AkademikerIn","3","152","0.239173974035701","0.20599515922826","0.272352788843142"
"Grosse Sorgen","2004","AkademikerIn","4","219","0.235899916755124","0.210022147327698","0.26177768618255"
"Grosse Sorgen","2004","AkademikerIn","5 Einkommensstärkstes Quintil","321","0.191426261638621","0.17355169672518","0.209300826552062"
"Grosse Sorgen","2004","Hauptschule","1 Einkommensschwächstes Quintil","664","0.340631583975956","0.319767333240582","0.36149583471133"
"Grosse Sorgen","2004","Hauptschule","2","944","0.402677650986391","0.383080929294019","0.422274372678762"
"Grosse Sorgen","2004","Hauptschule","3","631","0.404978326616709","0.381205904919791","0.428750748313626"
"Grosse Sorgen","2004","Hauptschule","4","506","0.366931779044392","0.341087597578032","0.392775960510752"
"Grosse Sorgen","2004","Hauptschule","5 Einkommensstärkstes Quintil","203","0.334930850750146","0.297720408554398","0.372141292945894"
"Grosse Sorgen","2004","Realschule","1 Einkommensschwächstes Quintil","415","0.404035808506695","0.374140851882263","0.433930765131127"
"Grosse Sorgen","2004","Realschule","2","468","0.344050630647825","0.318374383156621","0.369726878139029"
"Grosse Sorgen","2004","Realschule","3","435","0.380791159555891","0.353120614027136","0.408461705084646"
"Grosse Sorgen","2004","Realschule","4","410","0.354613827008722","0.327201694580661","0.382025959436782"
"Grosse Sorgen","2004","Realschule","5 Einkommensstärkstes Quintil","310","0.389480421448061","0.357461857288801","0.421498985607322"
"Keine Sorgen","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","168","0.412906136271703","0.366584630837737","0.459227641705669"
"Keine Sorgen","2004","(Fach-)Abitur","2","128","0.280593508453642","0.239713113156064","0.32147390375122"
"Keine Sorgen","2004","(Fach-)Abitur","3","128","0.273850568570366","0.23194485050137","0.315756286639362"
"Keine Sorgen","2004","(Fach-)Abitur","4","178","0.323092296655028","0.283050783819065","0.363133809490991"
"Keine Sorgen","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","169","0.321325556356395","0.281265069646561","0.361386043066229"
"Keine Sorgen","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","112","0.404272388626561","0.347984161474668","0.460560615778454"
"Keine Sorgen","2004","(noch) kein Abschluss","2","65","0.266973159096413","0.209041252637495","0.32490506555533"
"Keine Sorgen","2004","(noch) kein Abschluss","3","45","0.286730322237165","0.211003191879212","0.362457452595117"
"Keine Sorgen","2004","(noch) kein Abschluss","4","58","0.360753325302122","0.279139885852532","0.442366764751711"
"Keine Sorgen","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","46","0.344467364039483","0.255258904097106","0.433675823981859"
"Keine Sorgen","2004","AkademikerIn","1 Einkommensschwächstes Quintil","94","0.299820596446133","0.247447310421861","0.352193882470405"
"Keine Sorgen","2004","AkademikerIn","2","125","0.282961989502612","0.241573694868817","0.324350284136407"
"Keine Sorgen","2004","AkademikerIn","3","185","0.331199828872194","0.294593644058032","0.367806013686357"
"Keine Sorgen","2004","AkademikerIn","4","366","0.333097170117153","0.30436922427946","0.361825115954845"
"Keine Sorgen","2004","AkademikerIn","5 Einkommensstärkstes Quintil","695","0.378423246185192","0.356388340807785","0.400458151562598"
"Keine Sorgen","2004","Hauptschule","1 Einkommensschwächstes Quintil","370","0.188943137888487","0.171709082701269","0.206177193075704"
"Keine Sorgen","2004","Hauptschule","2","399","0.17349273476736","0.158361852094515","0.188623617440205"
"Keine Sorgen","2004","Hauptschule","3","261","0.146750732459359","0.129614346182947","0.163887118735772"
"Keine Sorgen","2004","Hauptschule","4","211","0.17128574386473","0.151083115450072","0.191488372279388"
"Keine Sorgen","2004","Hauptschule","5 Einkommensstärkstes Quintil","112","0.177119788856354","0.147020536678644","0.207219041034063"
"Keine Sorgen","2004","Realschule","1 Einkommensschwächstes Quintil","174","0.157551805842793","0.135356496072839","0.179747115612747"
"Keine Sorgen","2004","Realschule","2","243","0.191171381159629","0.169918152816142","0.212424609503117"
"Keine Sorgen","2004","Realschule","3","230","0.182666750790175","0.160648386447866","0.204685115132485"
"Keine Sorgen","2004","Realschule","4","223","0.177282719614239","0.155399376363546","0.199166062864933"
"Keine Sorgen","2004","Realschule","5 Einkommensstärkstes Quintil","180","0.173042639060583","0.148204024823921","0.197881253297246"
"Einige Sorgen","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","172","0.378562893208912","0.332231575181172","0.424894211236652"
"Einige Sorgen","2005","(Fach-)Abitur","2","214","0.483736861098354","0.437095743725596","0.530377978471111"
"Einige Sorgen","2005","(Fach-)Abitur","3","184","0.429031314932445","0.380769011074004","0.477293618790887"
"Einige Sorgen","2005","(Fach-)Abitur","4","241","0.500153557272871","0.456673889325789","0.543633225219953"
"Einige Sorgen","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","242","0.472151196944285","0.428824226686353","0.515478167202216"
"Einige Sorgen","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","146","0.448746564698177","0.393646495384919","0.503846634011435"
"Einige Sorgen","2005","(noch) kein Abschluss","2","87","0.411285069610955","0.345815087658961","0.47675505156295"
"Einige Sorgen","2005","(noch) kein Abschluss","3","52","0.407991662159796","0.315729336510696","0.500253987808895"
"Einige Sorgen","2005","(noch) kein Abschluss","4","53","0.423369034175193","0.337096740639139","0.509641327711246"
"Einige Sorgen","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","57","0.438484234732659","0.352185545519236","0.524782923946082"
"Einige Sorgen","2005","AkademikerIn","1 Einkommensschwächstes Quintil","136","0.447270929878224","0.391286370285833","0.503255489470616"
"Einige Sorgen","2005","AkademikerIn","2","207","0.461523463506126","0.414836963129052","0.508209963883199"
"Einige Sorgen","2005","AkademikerIn","3","267","0.45883107134542","0.418656875967069","0.499005266723772"
"Einige Sorgen","2005","AkademikerIn","4","457","0.480041038440113","0.448745641651805","0.511336435228422"
"Einige Sorgen","2005","AkademikerIn","5 Einkommensstärkstes Quintil","869","0.483021381836271","0.460126309771336","0.505916453901206"
"Einige Sorgen","2005","Hauptschule","1 Einkommensschwächstes Quintil","773","0.389973468285616","0.367960979925298","0.411985956645934"
"Einige Sorgen","2005","Hauptschule","2","898","0.404413481890374","0.383961247018881","0.424865716761866"
"Einige Sorgen","2005","Hauptschule","3","625","0.377817184397757","0.353554699907032","0.402079668888482"
"Einige Sorgen","2005","Hauptschule","4","522","0.419344561145867","0.391923601014781","0.446765521276953"
"Einige Sorgen","2005","Hauptschule","5 Einkommensstärkstes Quintil","275","0.446391165903338","0.407165998069339","0.485616333737336"
"Einige Sorgen","2005","Realschule","1 Einkommensschwächstes Quintil","391","0.36008143238598","0.330963498119341","0.389199366652619"
"Einige Sorgen","2005","Realschule","2","495","0.439872949603608","0.411394288725602","0.468351610481615"
"Einige Sorgen","2005","Realschule","3","501","0.428718675142646","0.400115754219503","0.457321596065788"
"Einige Sorgen","2005","Realschule","4","517","0.454982572081788","0.425883817247517","0.484081326916059"
"Einige Sorgen","2005","Realschule","5 Einkommensstärkstes Quintil","379","0.397582183642766","0.36506216201092","0.430102205274612"
"Grosse Sorgen","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","112","0.283787982578482","0.240722943529217","0.326853021627747"
"Grosse Sorgen","2005","(Fach-)Abitur","2","110","0.253501576076813","0.212900870991162","0.294102281162463"
"Grosse Sorgen","2005","(Fach-)Abitur","3","120","0.294931824219386","0.250465238598667","0.339398409840104"
"Grosse Sorgen","2005","(Fach-)Abitur","4","122","0.242181912184392","0.204928198684443","0.279435625684341"
"Grosse Sorgen","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","127","0.251211402897246","0.213570304459307","0.288852501335185"
"Grosse Sorgen","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","77","0.251628636974145","0.203554163647435","0.299703110300854"
"Grosse Sorgen","2005","(noch) kein Abschluss","2","59","0.329563848084966","0.267022574773525","0.392105121396407"
"Grosse Sorgen","2005","(noch) kein Abschluss","3","22","","",""
"Grosse Sorgen","2005","(noch) kein Abschluss","4","28","","",""
"Grosse Sorgen","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Grosse Sorgen","2005","AkademikerIn","1 Einkommensschwächstes Quintil","84","0.26347885844123","0.213877648315841","0.313080068566618"
"Grosse Sorgen","2005","AkademikerIn","2","131","0.300715479259731","0.25777015510848","0.343660803410981"
"Grosse Sorgen","2005","AkademikerIn","3","168","0.250501780018528","0.215568041791635","0.285435518245421"
"Grosse Sorgen","2005","AkademikerIn","4","225","0.217944857318947","0.192083652962636","0.243806061675258"
"Grosse Sorgen","2005","AkademikerIn","5 Einkommensstärkstes Quintil","389","0.200897789600774","0.182540384518735","0.219255194682814"
"Grosse Sorgen","2005","Hauptschule","1 Einkommensschwächstes Quintil","816","0.447644310531804","0.42520274256863","0.470085878494979"
"Grosse Sorgen","2005","Hauptschule","2","1027","0.461188565547243","0.440414897045011","0.481962234049474"
"Grosse Sorgen","2005","Hauptschule","3","732","0.508797066173855","0.48377989578706","0.533814236560651"
"Grosse Sorgen","2005","Hauptschule","4","580","0.464559756703921","0.436844800394318","0.492274713013524"
"Grosse Sorgen","2005","Hauptschule","5 Einkommensstärkstes Quintil","270","0.449155676673973","0.409907598619952","0.488403754727993"
"Grosse Sorgen","2005","Realschule","1 Einkommensschwächstes Quintil","522","0.511383968804919","0.481062149714937","0.541705787894902"
"Grosse Sorgen","2005","Realschule","2","509","0.433054349518302","0.404625808006516","0.461482891030089"
"Grosse Sorgen","2005","Realschule","3","496","0.43379241694824","0.405148791276761","0.462436042619719"
"Grosse Sorgen","2005","Realschule","4","444","0.391659249559687","0.363135968713077","0.420182530406296"
"Grosse Sorgen","2005","Realschule","5 Einkommensstärkstes Quintil","344","0.433287115621735","0.400359681051894","0.466214550191577"
"Keine Sorgen","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","137","0.337649124212606","0.292475606139366","0.382822642285846"
"Keine Sorgen","2005","(Fach-)Abitur","2","117","0.262761562824834","0.221683145818428","0.30383997983124"
"Keine Sorgen","2005","(Fach-)Abitur","3","100","0.276036860848169","0.232445625618018","0.31962809607832"
"Keine Sorgen","2005","(Fach-)Abitur","4","145","0.257664530542737","0.219633012544829","0.295696048540645"
"Keine Sorgen","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","141","0.276637400158469","0.237813740111973","0.315461060204966"
"Keine Sorgen","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","90","0.299624798327678","0.24887548388449","0.350374112770865"
"Keine Sorgen","2005","(noch) kein Abschluss","2","71","0.259151082304079","0.20085228935893","0.317449875249228"
"Keine Sorgen","2005","(noch) kein Abschluss","3","35","0.315499511495797","0.228258424356198","0.402740598635395"
"Keine Sorgen","2005","(noch) kein Abschluss","4","45","0.29835964391125","0.218470063779133","0.378249224043368"
"Keine Sorgen","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","48","0.40011170872983","0.31490534072233","0.48531807673733"
"Keine Sorgen","2005","AkademikerIn","1 Einkommensschwächstes Quintil","83","0.289250211680546","0.238197126851524","0.340303296509568"
"Keine Sorgen","2005","AkademikerIn","2","100","0.237761057234144","0.197892826418264","0.277629288050023"
"Keine Sorgen","2005","AkademikerIn","3","156","0.290667148636052","0.254059034007562","0.327275263264541"
"Keine Sorgen","2005","AkademikerIn","4","297","0.30201410424094","0.273253786406386","0.330774422075494"
"Keine Sorgen","2005","AkademikerIn","5 Einkommensstärkstes Quintil","572","0.316080828562954","0.294778650397635","0.337383006728274"
"Keine Sorgen","2005","Hauptschule","1 Einkommensschwächstes Quintil","297","0.16238222118258","0.145737771940507","0.179026670424653"
"Keine Sorgen","2005","Hauptschule","2","287","0.134397952562384","0.120184126599545","0.148611778525222"
"Keine Sorgen","2005","Hauptschule","3","177","0.113385749428388","0.0975192177780997","0.129252281078675"
"Keine Sorgen","2005","Hauptschule","4","142","0.116095682150212","0.0982945115475344","0.133896852752889"
"Keine Sorgen","2005","Hauptschule","5 Einkommensstärkstes Quintil","72","0.10445315742269","0.0803202054425921","0.128586109402787"
"Keine Sorgen","2005","Realschule","1 Einkommensschwächstes Quintil","131","0.128534598809101","0.108232873859629","0.148836323758573"
"Keine Sorgen","2005","Realschule","2","163","0.12707270087809","0.107964146564414","0.146181255191765"
"Keine Sorgen","2005","Realschule","3","153","0.137488907909114","0.117586054400972","0.157391761417256"
"Keine Sorgen","2005","Realschule","4","164","0.153358178358526","0.132302212915482","0.174414143801569"
"Keine Sorgen","2005","Realschule","5 Einkommensstärkstes Quintil","147","0.169130700735498","0.144221141391362","0.194040260079635"
"Einige Sorgen","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","187","0.392815747161333","0.347078951936771","0.438552542385896"
"Einige Sorgen","2006","(Fach-)Abitur","2","238","0.512954902411226","0.468099673017893","0.557810131804558"
"Einige Sorgen","2006","(Fach-)Abitur","3","223","0.451788944610409","0.406700333375703","0.496877555845114"
"Einige Sorgen","2006","(Fach-)Abitur","4","255","0.502276199537531","0.459547396902512","0.545005002172551"
"Einige Sorgen","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","255","0.516687228248635","0.473941134051733","0.559433322445537"
"Einige Sorgen","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","90","0.408795599737931","0.343082675142482","0.47450852433338"
"Einige Sorgen","2006","(noch) kein Abschluss","2","58","0.406502312620836","0.327369198073625","0.485635427168047"
"Einige Sorgen","2006","(noch) kein Abschluss","3","43","0.478596954440562","0.378669638672089","0.578524270209034"
"Einige Sorgen","2006","(noch) kein Abschluss","4","51","0.597656002377845","0.499563259016642","0.695748745739049"
"Einige Sorgen","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","32","0.441185012323899","0.336849329480115","0.545520695167682"
"Einige Sorgen","2006","AkademikerIn","1 Einkommensschwächstes Quintil","141","0.43022944907165","0.376318664476546","0.484140233666754"
"Einige Sorgen","2006","AkademikerIn","2","224","0.431419545200567","0.387477117016579","0.475361973384555"
"Einige Sorgen","2006","AkademikerIn","3","318","0.410895646424009","0.374422654610091","0.447368638237927"
"Einige Sorgen","2006","AkademikerIn","4","505","0.447632070505808","0.418139569932513","0.477124571079103"
"Einige Sorgen","2006","AkademikerIn","5 Einkommensstärkstes Quintil","894","0.453728734936258","0.43166002073145","0.475797449141066"
"Einige Sorgen","2006","Hauptschule","1 Einkommensschwächstes Quintil","874","0.425919282998936","0.404435239881696","0.447403326116177"
"Einige Sorgen","2006","Hauptschule","2","1026","0.434728471650042","0.414621704596008","0.454835238704075"
"Einige Sorgen","2006","Hauptschule","3","760","0.471164696199781","0.446872361457367","0.495457030942195"
"Einige Sorgen","2006","Hauptschule","4","610","0.426574354352006","0.400527269098783","0.452621439605229"
"Einige Sorgen","2006","Hauptschule","5 Einkommensstärkstes Quintil","287","0.448848029220877","0.409885578313302","0.487810480128453"
"Einige Sorgen","2006","Realschule","1 Einkommensschwächstes Quintil","479","0.441518897281549","0.411625584393492","0.471412210169606"
"Einige Sorgen","2006","Realschule","2","555","0.423024708016984","0.396002112902873","0.450047303131094"
"Einige Sorgen","2006","Realschule","3","532","0.439875505638444","0.411826178391487","0.4679248328854"
"Einige Sorgen","2006","Realschule","4","540","0.429019768052653","0.401303852151025","0.456735683954281"
"Einige Sorgen","2006","Realschule","5 Einkommensstärkstes Quintil","396","0.408232230515164","0.376710942754541","0.439753518275788"
"Grosse Sorgen","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","104","0.251041021380469","0.210432946791026","0.291649095969913"
"Grosse Sorgen","2006","(Fach-)Abitur","2","109","0.210745924845404","0.174146276661566","0.247345573029242"
"Grosse Sorgen","2006","(Fach-)Abitur","3","100","0.219431829024177","0.181936221460617","0.256927436587736"
"Grosse Sorgen","2006","(Fach-)Abitur","4","134","0.24856888637788","0.21163515476527","0.28550261799049"
"Grosse Sorgen","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","106","0.213602472236596","0.17854402745758","0.248660917015612"
"Grosse Sorgen","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","52","0.288777550312814","0.228199777325844","0.349355323299785"
"Grosse Sorgen","2006","(noch) kein Abschluss","2","41","0.290195739488495","0.217076435248456","0.363315043728535"
"Grosse Sorgen","2006","(noch) kein Abschluss","3","22","","",""
"Grosse Sorgen","2006","(noch) kein Abschluss","4","13","","",""
"Grosse Sorgen","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Grosse Sorgen","2006","AkademikerIn","1 Einkommensschwächstes Quintil","83","0.27222967586629","0.223763306222409","0.32069604551017"
"Grosse Sorgen","2006","AkademikerIn","2","118","0.230638088896823","0.193264135792735","0.268012042000911"
"Grosse Sorgen","2006","AkademikerIn","3","181","0.240570313037388","0.208883810557676","0.2722568155171"
"Grosse Sorgen","2006","AkademikerIn","4","227","0.226015949258447","0.201209059247736","0.250822839269158"
"Grosse Sorgen","2006","AkademikerIn","5 Einkommensstärkstes Quintil","355","0.169242634870599","0.152621269383373","0.185864000357826"
"Grosse Sorgen","2006","Hauptschule","1 Einkommensschwächstes Quintil","772","0.377363970687356","0.356303735118984","0.398424206255729"
"Grosse Sorgen","2006","Hauptschule","2","976","0.426890572872564","0.406828227299631","0.446952918445496"
"Grosse Sorgen","2006","Hauptschule","3","637","0.388365753154396","0.36464715450137","0.412084351807423"
"Grosse Sorgen","2006","Hauptschule","4","569","0.418662068085988","0.392680261696504","0.444643874475472"
"Grosse Sorgen","2006","Hauptschule","5 Einkommensstärkstes Quintil","229","0.378243784717248","0.340254869504308","0.416232699930188"
"Grosse Sorgen","2006","Realschule","1 Einkommensschwächstes Quintil","421","0.395779758871744","0.36634099411845","0.425218523625038"
"Grosse Sorgen","2006","Realschule","2","497","0.38885294397593","0.362188585654513","0.415517302297347"
"Grosse Sorgen","2006","Realschule","3","465","0.388386361924586","0.360844972658465","0.415927751190707"
"Grosse Sorgen","2006","Realschule","4","480","0.408088597991548","0.380566240606459","0.435610955376638"
"Grosse Sorgen","2006","Realschule","5 Einkommensstärkstes Quintil","351","0.39716221989846","0.365781792914734","0.428542646882185"
"Keine Sorgen","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","147","0.356143231458197","0.311297819691171","0.400988643225223"
"Keine Sorgen","2006","(Fach-)Abitur","2","130","0.276299172743371","0.236170182821433","0.316428162665308"
"Keine Sorgen","2006","(Fach-)Abitur","3","145","0.328779226365415","0.286218400791473","0.371340051939356"
"Keine Sorgen","2006","(Fach-)Abitur","4","137","0.249154914084589","0.21219209225212","0.286117735917058"
"Keine Sorgen","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","164","0.269710299514769","0.231746926444292","0.307673672585246"
"Keine Sorgen","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","73","0.302426849949255","0.241031721540708","0.363821978357802"
"Keine Sorgen","2006","(noch) kein Abschluss","2","49","0.303301947890669","0.229243069369399","0.377360826411938"
"Keine Sorgen","2006","(noch) kein Abschluss","3","31","0.296311091015809","0.204967773389304","0.387654408642313"
"Keine Sorgen","2006","(noch) kein Abschluss","4","32","0.338362389160541","0.243713916907492","0.433010861413589"
"Keine Sorgen","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","41","0.373398146484496","0.271756806662607","0.475039486306384"
"Keine Sorgen","2006","AkademikerIn","1 Einkommensschwächstes Quintil","100","0.297540875062061","0.247760354582199","0.347321395541922"
"Keine Sorgen","2006","AkademikerIn","2","146","0.33794236590261","0.295975416722936","0.379909315082284"
"Keine Sorgen","2006","AkademikerIn","3","200","0.348534040538603","0.313209382399083","0.383858698678123"
"Keine Sorgen","2006","AkademikerIn","4","360","0.326351980235745","0.298542273012208","0.354161687459281"
"Keine Sorgen","2006","AkademikerIn","5 Einkommensstärkstes Quintil","706","0.377028630193142","0.35554558118006","0.398511679206225"
"Keine Sorgen","2006","Hauptschule","1 Einkommensschwächstes Quintil","389","0.196716746313707","0.179445610189796","0.213987882437619"
"Keine Sorgen","2006","Hauptschule","2","333","0.138380955477395","0.124375396203147","0.152386514751643"
"Keine Sorgen","2006","Hauptschule","3","225","0.140469550645823","0.123559519953266","0.15737958133838"
"Keine Sorgen","2006","Hauptschule","4","206","0.154763577562006","0.135715695819412","0.1738114593046"
"Keine Sorgen","2006","Hauptschule","5 Einkommensstärkstes Quintil","110","0.172908186061875","0.143284058916719","0.202532313207031"
"Keine Sorgen","2006","Realschule","1 Einkommensschwächstes Quintil","160","0.162701343846707","0.14048201556679","0.184920672126625"
"Keine Sorgen","2006","Realschule","2","232","0.188122348007086","0.166746120254485","0.209498575759688"
"Keine Sorgen","2006","Realschule","3","206","0.17173813243697","0.150425726531503","0.193050538342438"
"Keine Sorgen","2006","Realschule","4","205","0.162891633955798","0.142213074655654","0.183570193255943"
"Keine Sorgen","2006","Realschule","5 Einkommensstärkstes Quintil","187","0.194605549586376","0.169215907440695","0.219995191732057"
"Einige Sorgen","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","169","0.415439128411104","0.366902559973891","0.463975696848317"
"Einige Sorgen","2007","(Fach-)Abitur","2","213","0.445399145445512","0.399931056050878","0.490867234840146"
"Einige Sorgen","2007","(Fach-)Abitur","3","222","0.502029905302301","0.455884735825559","0.548175074779042"
"Einige Sorgen","2007","(Fach-)Abitur","4","266","0.515846155998811","0.473379890919451","0.558312421078171"
"Einige Sorgen","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","238","0.482405678759578","0.438995641654087","0.525815715865068"
"Einige Sorgen","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","71","0.423675819973225","0.35247049273424","0.49488114721221"
"Einige Sorgen","2007","(noch) kein Abschluss","2","57","0.475841115715078","0.392516943845868","0.559165287584289"
"Einige Sorgen","2007","(noch) kein Abschluss","3","39","0.538597928903476","0.431992196714934","0.645203661092019"
"Einige Sorgen","2007","(noch) kein Abschluss","4","32","0.486382501490312","0.37474461520397","0.598020387776654"
"Einige Sorgen","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","32","0.415247708673268","0.296365815721581","0.534129601624954"
"Einige Sorgen","2007","AkademikerIn","1 Einkommensschwächstes Quintil","105","0.373154591116678","0.315678363187863","0.430630819045492"
"Einige Sorgen","2007","AkademikerIn","2","184","0.387573286525664","0.34275820968498","0.432388363366347"
"Einige Sorgen","2007","AkademikerIn","3","265","0.406854664945503","0.36846423483275","0.445245095058257"
"Einige Sorgen","2007","AkademikerIn","4","462","0.455218412899417","0.425010622298153","0.485426203500681"
"Einige Sorgen","2007","AkademikerIn","5 Einkommensstärkstes Quintil","814","0.411416280936584","0.389675236515825","0.433157325357342"
"Einige Sorgen","2007","Hauptschule","1 Einkommensschwächstes Quintil","815","0.434841441497277","0.411674655385685","0.458008227608869"
"Einige Sorgen","2007","Hauptschule","2","986","0.457760437521345","0.436467127220067","0.479053747822624"
"Einige Sorgen","2007","Hauptschule","3","666","0.448519993152997","0.423241662150412","0.473798324155583"
"Einige Sorgen","2007","Hauptschule","4","597","0.449077081813753","0.422080103301393","0.476074060326112"
"Einige Sorgen","2007","Hauptschule","5 Einkommensstärkstes Quintil","267","0.43045922852392","0.390539941897201","0.470378515150639"
"Einige Sorgen","2007","Realschule","1 Einkommensschwächstes Quintil","411","0.434391425632709","0.402687436587334","0.466095414678085"
"Einige Sorgen","2007","Realschule","2","511","0.406760209603636","0.379138896576764","0.434381522630508"
"Einige Sorgen","2007","Realschule","3","541","0.473595821918787","0.444624463181089","0.502567180656484"
"Einige Sorgen","2007","Realschule","4","560","0.472200440903918","0.443788333209022","0.500612548598814"
"Einige Sorgen","2007","Realschule","5 Einkommensstärkstes Quintil","404","0.439048323327635","0.406425909151389","0.47167073750388"
"Grosse Sorgen","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","68","0.181025218281083","0.143101989813893","0.218948446748274"
"Grosse Sorgen","2007","(Fach-)Abitur","2","93","0.197549245249582","0.161125161944651","0.233973328554514"
"Grosse Sorgen","2007","(Fach-)Abitur","3","90","0.203967721127476","0.166779459194459","0.241155983060493"
"Grosse Sorgen","2007","(Fach-)Abitur","4","100","0.192905424174364","0.159375952607509","0.226434895741219"
"Grosse Sorgen","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","89","0.167812076350162","0.135347367682435","0.200276785017889"
"Grosse Sorgen","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","40","0.196078064015818","0.138866519619965","0.253289608411671"
"Grosse Sorgen","2007","(noch) kein Abschluss","2","29","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","3","17","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","4","17","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Grosse Sorgen","2007","AkademikerIn","1 Einkommensschwächstes Quintil","63","0.252144451149496","0.200538806591471","0.303750095707521"
"Grosse Sorgen","2007","AkademikerIn","2","110","0.268578133871983","0.227808251319809","0.309348016424157"
"Grosse Sorgen","2007","AkademikerIn","3","159","0.226881442941917","0.194151495724142","0.259611390159692"
"Grosse Sorgen","2007","AkademikerIn","4","175","0.149166519381346","0.127556467708163","0.170776571054529"
"Grosse Sorgen","2007","AkademikerIn","5 Einkommensstärkstes Quintil","344","0.172119224083559","0.155441601833664","0.188796846333455"
"Grosse Sorgen","2007","Hauptschule","1 Einkommensschwächstes Quintil","588","0.332301339669839","0.310288733188271","0.354313946151408"
"Grosse Sorgen","2007","Hauptschule","2","745","0.370080519573134","0.349444825210546","0.390716213935723"
"Grosse Sorgen","2007","Hauptschule","3","565","0.375598458956196","0.350984215561481","0.40021270235091"
"Grosse Sorgen","2007","Hauptschule","4","470","0.372637978029308","0.346395069602175","0.39888088645644"
"Grosse Sorgen","2007","Hauptschule","5 Einkommensstärkstes Quintil","201","0.360848766569428","0.322130243839879","0.399567289298977"
"Grosse Sorgen","2007","Realschule","1 Einkommensschwächstes Quintil","359","0.374974237694581","0.344009673672604","0.405938801716558"
"Grosse Sorgen","2007","Realschule","2","471","0.398830059889834","0.371297124078565","0.426362995701103"
"Grosse Sorgen","2007","Realschule","3","397","0.354752778479466","0.326992025405621","0.382513531553311"
"Grosse Sorgen","2007","Realschule","4","377","0.328826288837241","0.302089670242598","0.355562907431883"
"Grosse Sorgen","2007","Realschule","5 Einkommensstärkstes Quintil","267","0.320886447468978","0.290200177830082","0.351572717107874"
"Keine Sorgen","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","159","0.403535653307813","0.355214899751442","0.451856406864184"
"Keine Sorgen","2007","(Fach-)Abitur","2","153","0.357051609304906","0.313219204074717","0.400884014535095"
"Keine Sorgen","2007","(Fach-)Abitur","3","139","0.294002373570224","0.251955195041041","0.336049552099406"
"Keine Sorgen","2007","(Fach-)Abitur","4","166","0.291248419826825","0.252640972834021","0.329855866819628"
"Keine Sorgen","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","182","0.34978224489026","0.308352000763189","0.391212489017332"
