"plj0046","year","migback","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Einige Sorgen","2009","indirekter Migrationshintergrund","maennlich","120","0.397592219023592","0.3455719184567","0.449612519590485"
"Einige Sorgen","2009","indirekter Migrationshintergrund","weiblich","167","0.500554300634181","0.449118617056074","0.551989984212288"
"Einige Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2009","kein Migrationshintergrund","maennlich","2636","0.344904180179062","0.334121298788784","0.35568706156934"
"Keine Sorgen","2009","kein Migrationshintergrund","weiblich","2650","0.311908576707572","0.301815349456258","0.322001803958885"
"Keine Sorgen","2009","direkter Migrationshintergrund","maennlich","339","0.4457105067387","0.410232666210958","0.481188347266443"
"Keine Sorgen","2009","direkter Migrationshintergrund","weiblich","365","0.408549191006817","0.376290469119802","0.440807912893832"
"Keine Sorgen","2009","indirekter Migrationshintergrund","maennlich","158","0.441065739374921","0.388289230296845","0.493842248452997"
"Keine Sorgen","2009","indirekter Migrationshintergrund","weiblich","139","0.352993771970273","0.30383143371469","0.402156110225856"
"Keine Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2010","kein Migrationshintergrund","maennlich","2105","0.240461115974916","0.231659197953758","0.249263033996074"
"Grosse Sorgen","2010","kein Migrationshintergrund","weiblich","2343","0.23038883162601","0.222426290379425","0.238351372872594"
"Grosse Sorgen","2010","direkter Migrationshintergrund","maennlich","201","0.179890518581058","0.158856920088993","0.200924117073123"
"Grosse Sorgen","2010","direkter Migrationshintergrund","weiblich","235","0.168895887451069","0.150386886400508","0.187404888501629"
"Grosse Sorgen","2010","indirekter Migrationshintergrund","maennlich","98","0.186321977328806","0.152562479635239","0.220081475022373"
"Grosse Sorgen","2010","indirekter Migrationshintergrund","weiblich","114","0.209539660959092","0.177734622220352","0.241344699697833"
"Grosse Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2010","kein Migrationshintergrund","maennlich","3537","0.403636773920039","0.393531905214545","0.413741642625534"
"Einige Sorgen","2010","kein Migrationshintergrund","weiblich","4644","0.44261272756571","0.433220344949522","0.452005110181898"
"Einige Sorgen","2010","direkter Migrationshintergrund","maennlich","536","0.414994674217833","0.388012639441011","0.441976708994655"
"Einige Sorgen","2010","direkter Migrationshintergrund","weiblich","658","0.40233516851751","0.378109901323137","0.426560435711883"
"Einige Sorgen","2010","indirekter Migrationshintergrund","maennlich","173","0.403256656585803","0.360724029818288","0.445789283353319"
"Einige Sorgen","2010","indirekter Migrationshintergrund","weiblich","281","0.410461649811261","0.372018842714271","0.448904456908251"
"Einige Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2010","kein Migrationshintergrund","maennlich","3414","0.355902110105044","0.346041106814155","0.365763113395934"
"Keine Sorgen","2010","kein Migrationshintergrund","weiblich","3756","0.32699844080828","0.318127571534497","0.335869310082063"
"Keine Sorgen","2010","direkter Migrationshintergrund","maennlich","544","0.405114807201109","0.378231718543582","0.431997895858636"
"Keine Sorgen","2010","direkter Migrationshintergrund","weiblich","681","0.428768944031422","0.404319820597928","0.453218067464915"
"Keine Sorgen","2010","indirekter Migrationshintergrund","maennlich","240","0.41042136608539","0.367770928629392","0.453071803541388"
"Keine Sorgen","2010","indirekter Migrationshintergrund","weiblich","234","0.379998689229647","0.342066306713163","0.417931071746131"
"Keine Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2011","kein Migrationshintergrund","maennlich","2150","0.26535987024806","0.255928543671327","0.274791196824793"
"Grosse Sorgen","2011","kein Migrationshintergrund","weiblich","2176","0.245500289750666","0.236745694579219","0.254254884922114"
"Grosse Sorgen","2011","direkter Migrationshintergrund","maennlich","154","0.180119668362743","0.154642674756251","0.205596661969235"
"Grosse Sorgen","2011","direkter Migrationshintergrund","weiblich","168","0.148994872167357","0.127904085400509","0.170085658934205"
"Grosse Sorgen","2011","indirekter Migrationshintergrund","maennlich","59","0.155378407142757","0.118565251789069","0.192191562496445"
"Grosse Sorgen","2011","indirekter Migrationshintergrund","weiblich","74","0.181135061160434","0.143946713510303","0.218323408810564"
"Grosse Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2011","kein Migrationshintergrund","maennlich","3393","0.401019070800149","0.39055003109207","0.411488110508227"
"Einige Sorgen","2011","kein Migrationshintergrund","weiblich","4166","0.445470644636659","0.435360617038764","0.455580672234553"
"Einige Sorgen","2011","direkter Migrationshintergrund","maennlich","383","0.456212475484503","0.423191448717182","0.489233502251824"
"Einige Sorgen","2011","direkter Migrationshintergrund","weiblich","502","0.435987415656886","0.406616167307251","0.46535866400652"
"Einige Sorgen","2011","indirekter Migrationshintergrund","maennlich","152","0.438764533348008","0.388337324268361","0.489191742427655"
"Einige Sorgen","2011","indirekter Migrationshintergrund","weiblich","183","0.465593708113765","0.417427903929135","0.513759512298396"
"Einige Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2011","kein Migrationshintergrund","maennlich","2876","0.333621058951791","0.323549302938061","0.343692814965521"
"Keine Sorgen","2011","kein Migrationshintergrund","weiblich","2942","0.309029065612675","0.299629450321212","0.318428680904138"
"Keine Sorgen","2011","direkter Migrationshintergrund","maennlich","337","0.363667856152753","0.331775488364274","0.395560223941233"
"Keine Sorgen","2011","direkter Migrationshintergrund","weiblich","425","0.415017712175757","0.38583365242941","0.444201771922104"
"Keine Sorgen","2011","indirekter Migrationshintergrund","maennlich","161","0.405857059509235","0.355956129007871","0.4557579900106"
"Keine Sorgen","2011","indirekter Migrationshintergrund","weiblich","155","0.353271230725801","0.307116660748187","0.399425800703415"
"Keine Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2012","kein Migrationshintergrund","maennlich","1669","0.206419942896945","0.197751266076335","0.215088619717554"
"Grosse Sorgen","2012","kein Migrationshintergrund","weiblich","1725","0.199786893764044","0.191649647506019","0.207924140022068"
"Grosse Sorgen","2012","direkter Migrationshintergrund","maennlich","118","0.137983933313422","0.114920527025344","0.1610473396015"
"Grosse Sorgen","2012","direkter Migrationshintergrund","weiblich","141","0.134643694474958","0.114133594931607","0.155153794018308"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","maennlich","55","0.121064691377864","0.0880490557827506","0.154080326972978"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","weiblich","53","0.129404368524704","0.0970333938580416","0.161775343191366"
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2012","kein Migrationshintergrund","maennlich","3234","0.38795975058085","0.377523008760735","0.398396492400966"
"Einige Sorgen","2012","kein Migrationshintergrund","weiblich","3959","0.422892316837456","0.412838419240934","0.432946214433977"
"Einige Sorgen","2012","direkter Migrationshintergrund","maennlich","339","0.392243053342203","0.359592232393529","0.424893874290877"
"Einige Sorgen","2012","direkter Migrationshintergrund","weiblich","467","0.450383633033667","0.420488643515093","0.480278622552242"
"Einige Sorgen","2012","indirekter Migrationshintergrund","maennlich","118","0.355699579059449","0.30724683918178","0.404152318937118"
"Einige Sorgen","2012","indirekter Migrationshintergrund","weiblich","166","0.430791134558792","0.383033558986848","0.478548710130736"
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2012","kein Migrationshintergrund","maennlich","3471","0.405620306522205","0.395103752937306","0.416136860107104"
"Keine Sorgen","2012","kein Migrationshintergrund","weiblich","3591","0.377320789398501","0.367456207514827","0.387185371282174"
"Keine Sorgen","2012","direkter Migrationshintergrund","maennlich","402","0.469773013344375","0.436397615185955","0.503148411502796"
"Keine Sorgen","2012","direkter Migrationshintergrund","weiblich","456","0.414972672491375","0.385366988278114","0.444578356704636"
"Keine Sorgen","2012","indirekter Migrationshintergrund","maennlich","202","0.523235729562686","0.472684350948982","0.573787108176391"
"Keine Sorgen","2012","indirekter Migrationshintergrund","weiblich","194","0.439804496916504","0.391933474059113","0.487675519773896"
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2013","kein Migrationshintergrund","maennlich","1734","0.231437546000424","0.222032620991271","0.240842471009576"
"Grosse Sorgen","2013","kein Migrationshintergrund","weiblich","1862","0.226827993126186","0.218001734750909","0.235654251501464"
"Grosse Sorgen","2013","direkter Migrationshintergrund","maennlich","132","0.179977996718215","0.152090676309169","0.20786531712726"
"Grosse Sorgen","2013","direkter Migrationshintergrund","weiblich","160","0.174642766107426","0.150410807059311","0.198874725155542"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","maennlich","66","0.194227488631064","0.152238784388873","0.236216192873256"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","weiblich","65","0.162395802179673","0.124662754799104","0.200128849560242"
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2013","kein Migrationshintergrund","maennlich","3048","0.397436358752605","0.386523611267924","0.408349106237286"
"Einige Sorgen","2013","kein Migrationshintergrund","weiblich","3740","0.435852600927038","0.425401636568634","0.446303565285443"
"Einige Sorgen","2013","direkter Migrationshintergrund","maennlich","282","0.374958681630852","0.339816364200134","0.410100999061571"
"Einige Sorgen","2013","direkter Migrationshintergrund","weiblich","394","0.406455471053227","0.375106348864191","0.437804593242263"
"Einige Sorgen","2013","indirekter Migrationshintergrund","maennlich","115","0.318523968179604","0.269073859178718","0.367974077180489"
"Einige Sorgen","2013","indirekter Migrationshintergrund","weiblich","148","0.417951761725028","0.367490555403205","0.468412968046852"
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2013","kein Migrationshintergrund","maennlich","2943","0.371126095246971","0.360352978157108","0.381899212336834"
"Keine Sorgen","2013","kein Migrationshintergrund","weiblich","3046","0.337319405946775","0.327354733201231","0.34728407869232"
"Keine Sorgen","2013","direkter Migrationshintergrund","maennlich","315","0.445063321650933","0.408987440753435","0.481139202548431"
"Keine Sorgen","2013","direkter Migrationshintergrund","weiblich","389","0.418901762839347","0.387411729704409","0.450391795974284"
"Keine Sorgen","2013","indirekter Migrationshintergrund","maennlich","160","0.487248543189332","0.434196803786206","0.540300282592458"
"Keine Sorgen","2013","indirekter Migrationshintergrund","weiblich","154","0.419652436095299","0.369162593582636","0.470142278607961"
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2014","kein Migrationshintergrund","maennlich","2402","0.26709342055037","0.258074583537706","0.276112257563033"
"Grosse Sorgen","2014","kein Migrationshintergrund","weiblich","2865","0.276495342567166","0.268074838433889","0.284915846700443"
"Grosse Sorgen","2014","direkter Migrationshintergrund","maennlich","461","0.186547453582312","0.170613522909529","0.202481384255096"
"Grosse Sorgen","2014","direkter Migrationshintergrund","weiblich","618","0.222027822266671","0.20650285411841","0.237552790414931"
"Grosse Sorgen","2014","indirekter Migrationshintergrund","maennlich","186","0.223287571244109","0.194852986685018","0.2517221558032"
"Grosse Sorgen","2014","indirekter Migrationshintergrund","weiblich","247","0.269913062118759","0.241669841066322","0.298156283171196"
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2014","kein Migrationshintergrund","maennlich","3658","0.397139690048556","0.387165569203122","0.407113810893989"
"Einige Sorgen","2014","kein Migrationshintergrund","weiblich","4646","0.428138969753423","0.418823362965006","0.437454576541839"
"Einige Sorgen","2014","direkter Migrationshintergrund","maennlich","1013","0.42543431077725","0.405211186564076","0.445657434990424"
"Einige Sorgen","2014","direkter Migrationshintergrund","weiblich","1291","0.442042092034765","0.423490656704506","0.460593527365024"
"Einige Sorgen","2014","indirekter Migrationshintergrund","maennlich","318","0.391474463769492","0.358149045576197","0.424799881962788"
"Einige Sorgen","2014","indirekter Migrationshintergrund","weiblich","370","0.391012759597457","0.35996612385697","0.422059395337943"
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2014","kein Migrationshintergrund","maennlich","3185","0.335766889401075","0.326140269438889","0.34539350936326"
"Keine Sorgen","2014","kein Migrationshintergrund","weiblich","3327","0.295365687679412","0.286776829481808","0.303954545877015"
"Keine Sorgen","2014","direkter Migrationshintergrund","maennlich","822","0.388018235640437","0.368085933665734","0.407950537615141"
"Keine Sorgen","2014","direkter Migrationshintergrund","weiblich","844","0.335930085698564","0.318286927097572","0.353573244299556"
"Keine Sorgen","2014","indirekter Migrationshintergrund","maennlich","320","0.385237964986398","0.352010091750521","0.418465838222276"
"Keine Sorgen","2014","indirekter Migrationshintergrund","weiblich","332","0.339074178283784","0.308955306228162","0.369193050339406"
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2015","kein Migrationshintergrund","maennlich","2757","0.329949401230232","0.320076570158915","0.339822232301549"
"Grosse Sorgen","2015","kein Migrationshintergrund","weiblich","3423","0.34021397077477","0.331044659536167","0.349383282013373"
"Grosse Sorgen","2015","direkter Migrationshintergrund","maennlich","552","0.297942780904705","0.27749071908289","0.31839484272652"
"Grosse Sorgen","2015","direkter Migrationshintergrund","weiblich","700","0.286973142871969","0.268629514511754","0.305316771232184"
"Grosse Sorgen","2015","indirekter Migrationshintergrund","maennlich","191","0.253720611759307","0.222432289035469","0.285008934483145"
"Grosse Sorgen","2015","indirekter Migrationshintergrund","weiblich","249","0.284318352395241","0.25436113985098","0.314275564939501"
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2015","kein Migrationshintergrund","maennlich","3506","0.395467726218248","0.385201058575908","0.405734393860588"
"Einige Sorgen","2015","kein Migrationshintergrund","weiblich","4452","0.435158305685842","0.425563280986205","0.444753330385479"
"Einige Sorgen","2015","direkter Migrationshintergrund","maennlich","810","0.404193557803478","0.382248754141944","0.426138361465012"
"Einige Sorgen","2015","direkter Migrationshintergrund","weiblich","1070","0.442783987932404","0.422641207468514","0.462926768396293"
"Einige Sorgen","2015","indirekter Migrationshintergrund","maennlich","301","0.403682284809086","0.3684036000632","0.438960969554972"
"Einige Sorgen","2015","indirekter Migrationshintergrund","weiblich","382","0.430240899342369","0.397360241696912","0.463121556987825"
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2015","kein Migrationshintergrund","maennlich","2450","0.27458287255152","0.265211680060733","0.283954065042307"
"Keine Sorgen","2015","kein Migrationshintergrund","weiblich","2381","0.224627723539388","0.216550801384342","0.232704645694434"
"Keine Sorgen","2015","direkter Migrationshintergrund","maennlich","559","0.297863661291817","0.277413162948331","0.318314159635303"
"Keine Sorgen","2015","direkter Migrationshintergrund","weiblich","566","0.270242869195627","0.252234351494247","0.288251386897008"
"Keine Sorgen","2015","indirekter Migrationshintergrund","maennlich","251","0.342597103431607","0.30847299335809","0.376721213505123"
"Keine Sorgen","2015","indirekter Migrationshintergrund","weiblich","240","0.28544074826239","0.255448009666296","0.315433486858485"
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2016","kein Migrationshintergrund","maennlich","3665","0.460119390415457","0.449306696020441","0.470932084810474"
"Grosse Sorgen","2016","kein Migrationshintergrund","weiblich","4502","0.489748607378538","0.479746726551715","0.499750488205362"
"Grosse Sorgen","2016","direkter Migrationshintergrund","maennlich","850","0.395763609813032","0.375015800332921","0.416511419293143"
"Grosse Sorgen","2016","direkter Migrationshintergrund","weiblich","1135","0.444624787446243","0.425549650834445","0.463699924058041"
"Grosse Sorgen","2016","indirekter Migrationshintergrund","maennlich","234","0.29292117121937","0.259207319766639","0.326635022672102"
"Grosse Sorgen","2016","indirekter Migrationshintergrund","weiblich","331","0.351480433009689","0.319039110810371","0.383921755209006"
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2016","kein Migrationshintergrund","maennlich","3067","0.376772955993168","0.366260291547981","0.387285620438354"
"Einige Sorgen","2016","kein Migrationshintergrund","weiblich","3759","0.38472076596536","0.374986304851577","0.394455227079143"
"Einige Sorgen","2016","direkter Migrationshintergrund","maennlich","859","0.392238583797525","0.37152321820629","0.41295394938876"
"Einige Sorgen","2016","direkter Migrationshintergrund","weiblich","1091","0.418042441930383","0.399108832248751","0.436976051612015"
"Einige Sorgen","2016","indirekter Migrationshintergrund","maennlich","272","0.433439741397543","0.396729563498025","0.470149919297062"
"Einige Sorgen","2016","indirekter Migrationshintergrund","weiblich","358","0.47849137075479","0.44454805748399","0.512434684025591"
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2016","kein Migrationshintergrund","maennlich","1430","0.163107653591375","0.155092317011602","0.171122990171148"
"Keine Sorgen","2016","kein Migrationshintergrund","weiblich","1335","0.125530626656102","0.118901594561588","0.132159658750616"
"Keine Sorgen","2016","direkter Migrationshintergrund","maennlich","425","0.211997806389443","0.194656561140831","0.229339051638056"
"Keine Sorgen","2016","direkter Migrationshintergrund","weiblich","381","0.137332770623374","0.124120230577112","0.150545310669635"
"Keine Sorgen","2016","indirekter Migrationshintergrund","maennlich","194","0.273639087383086","0.240612449059382","0.306665725706791"
"Keine Sorgen","2016","indirekter Migrationshintergrund","weiblich","143","0.170028196235521","0.144502442737801","0.195553949733241"
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2017","kein Migrationshintergrund","maennlich","3470","0.375905792973039","0.366097594735763","0.385713991210316"
"Grosse Sorgen","2017","kein Migrationshintergrund","weiblich","4117","0.402612831013746","0.393336022537032","0.41188963949046"
"Grosse Sorgen","2017","direkter Migrationshintergrund","maennlich","715","0.34463692587892","0.324028928260816","0.365244923497023"
"Grosse Sorgen","2017","direkter Migrationshintergrund","weiblich","955","0.362201078968501","0.343513092177996","0.380889065759006"
"Grosse Sorgen","2017","indirekter Migrationshintergrund","maennlich","233","0.283758570574628","0.252100563256138","0.315416577893118"
"Grosse Sorgen","2017","indirekter Migrationshintergrund","weiblich","291","0.300135022113079","0.270422435446496","0.329847608779662"
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2017","kein Migrationshintergrund","maennlich","3862","0.416175987469093","0.406194296133134","0.426157678805051"
"Einige Sorgen","2017","kein Migrationshintergrund","weiblich","4687","0.42966339463258","0.420299497362449","0.43902729190271"
"Einige Sorgen","2017","direkter Migrationshintergrund","maennlich","892","0.434189013247133","0.412696410543066","0.4556816159512"
"Einige Sorgen","2017","direkter Migrationshintergrund","weiblich","1150","0.447126333005925","0.427794464381972","0.466458201629877"
"Einige Sorgen","2017","indirekter Migrationshintergrund","maennlich","313","0.41781353389801","0.383179612525759","0.45244745527026"
"Einige Sorgen","2017","indirekter Migrationshintergrund","weiblich","410","0.456281919763819","0.423991141631235","0.488572697896403"
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2017","kein Migrationshintergrund","maennlich","2036","0.207918219557868","0.199700412591158","0.216136026524577"
"Keine Sorgen","2017","kein Migrationshintergrund","weiblich","1932","0.167723774353674","0.160656403232103","0.174791145475246"
"Keine Sorgen","2017","direkter Migrationshintergrund","maennlich","436","0.221174060873948","0.203177015674968","0.239171106072927"
"Keine Sorgen","2017","direkter Migrationshintergrund","weiblich","436","0.190672588025574","0.175398615176031","0.205946560875117"
"Keine Sorgen","2017","indirekter Migrationshintergrund","maennlich","233","0.298427895527362","0.266296082836954","0.330559708217771"
"Keine Sorgen","2017","indirekter Migrationshintergrund","weiblich","213","0.243583058123103","0.215755240004144","0.271410876242061"
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2018","kein Migrationshintergrund","maennlich","2798","0.329173822754182","0.319479486650414","0.338868158857949"
"Grosse Sorgen","2018","kein Migrationshintergrund","weiblich","3232","0.319697177792489","0.310737652768846","0.328656702816133"
"Grosse Sorgen","2018","direkter Migrationshintergrund","maennlich","550","0.269959600407476","0.250355910990673","0.289563289824278"
"Grosse Sorgen","2018","direkter Migrationshintergrund","weiblich","749","0.284666819451878","0.266673046522073","0.302660592381683"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","maennlich","192","0.223639501158234","0.194208251613223","0.253070750703244"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","weiblich","214","0.226040735603713","0.1992165181888","0.252864953018627"
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2018","kein Migrationshintergrund","maennlich","3728","0.402135452877747","0.392019937647805","0.412250968107689"
"Einige Sorgen","2018","kein Migrationshintergrund","weiblich","4654","0.450753204388016","0.441194090704417","0.460312318071615"
"Einige Sorgen","2018","direkter Migrationshintergrund","maennlich","870","0.439117000570402","0.417202012333481","0.461031988807323"
"Einige Sorgen","2018","direkter Migrationshintergrund","weiblich","1124","0.486099113976992","0.466169369800635","0.50602885815335"
"Einige Sorgen","2018","indirekter Migrationshintergrund","maennlich","311","0.442454755373035","0.407373330857204","0.477536179888865"
"Einige Sorgen","2018","indirekter Migrationshintergrund","weiblich","441","0.476302224725531","0.444272270175476","0.508332179275586"
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2018","kein Migrationshintergrund","maennlich","2500","0.268690724368072","0.259545859245844","0.277835589490299"
"Keine Sorgen","2018","kein Migrationshintergrund","weiblich","2522","0.229549617819495","0.221470292907702","0.237628942731289"
"Keine Sorgen","2018","direkter Migrationshintergrund","maennlich","550","0.290923399022122","0.270867096046678","0.310979701997566"
"Keine Sorgen","2018","direkter Migrationshintergrund","weiblich","543","0.22923406657113","0.212473045923076","0.245995087219184"
"Keine Sorgen","2018","indirekter Migrationshintergrund","maennlich","267","0.333905743468731","0.30059513869963","0.367216348237833"
"Keine Sorgen","2018","indirekter Migrationshintergrund","weiblich","279","0.297657039670756","0.268334110665094","0.326979968676417"
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2019","kein Migrationshintergrund","maennlich","2791","0.310702777282074","0.301474187115315","0.319931367448833"
"Grosse Sorgen","2019","kein Migrationshintergrund","weiblich","2914","0.290514821548265","0.281783084447131","0.2992465586494"
"Grosse Sorgen","2019","direkter Migrationshintergrund","maennlich","437","0.236429879466902","0.216338389054475","0.25652136987933"
"Grosse Sorgen","2019","direkter Migrationshintergrund","weiblich","605","0.269490752170238","0.250464043721603","0.288517460618873"
"Grosse Sorgen","2019","indirekter Migrationshintergrund","maennlich","208","0.204108595201013","0.177341788192523","0.230875402209504"
"Grosse Sorgen","2019","indirekter Migrationshintergrund","weiblich","232","0.249768476678807","0.222139887329517","0.277397066028096"
"Grosse Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Grosse Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Einige Sorgen","2019","kein Migrationshintergrund","maennlich","3857","0.394627014876287","0.384880161066384","0.40437386868619"
"Einige Sorgen","2019","kein Migrationshintergrund","weiblich","4676","0.464826336359296","0.455233709076126","0.474418963642465"
"Einige Sorgen","2019","direkter Migrationshintergrund","maennlich","761","0.448363550638028","0.424846755367368","0.471880345908688"
"Einige Sorgen","2019","direkter Migrationshintergrund","weiblich","1011","0.502311646435437","0.480870686078863","0.523752606792012"
"Einige Sorgen","2019","indirekter Migrationshintergrund","maennlich","356","0.391551877175983","0.359136920424442","0.423966833927525"
"Einige Sorgen","2019","indirekter Migrationshintergrund","weiblich","404","0.428725049238765","0.397138348567029","0.460311749910501"
"Einige Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Einige Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Keine Sorgen","2019","kein Migrationshintergrund","maennlich","3012","0.29467020784164","0.285578954574764","0.303761461108515"
"Keine Sorgen","2019","kein Migrationshintergrund","weiblich","2795","0.244658842092439","0.236390910523985","0.252926773660893"
"Keine Sorgen","2019","direkter Migrationshintergrund","maennlich","520","0.315206569895069","0.293237385487888","0.337175754302251"
"Keine Sorgen","2019","direkter Migrationshintergrund","weiblich","473","0.228197601394325","0.210201125434664","0.246194077353986"
"Keine Sorgen","2019","indirekter Migrationshintergrund","maennlich","307","0.404339527623003","0.371747490675175","0.43693156457083"
"Keine Sorgen","2019","indirekter Migrationshintergrund","weiblich","307","0.321506474082429","0.291696612464209","0.351316335700649"
"Keine Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Keine Sorgen","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Grosse Sorgen","2020","kein Migrationshintergrund","maennlich","2250","0.277318347973717","0.267971847711746","0.286664848235687"
