year,hhtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2021,Couple with children,East,335,72.80449,69.69270,75.91628,51.00000,70.00000,84.00000,26.00000,133.50000,,,
2021,Multi-generational household,West,38,98.43514,86.10972,110.76055,66.91527,85.14626,121.95734,54.00000,204.52044,,,
2021,Multi-generational household,East,,,,,,,,,,,,
2021,Other Combinations,West,198,82.47237,76.24311,88.70163,50.00000,71.86964,101.00000,25.00000,177.50000,,,
2021,Other Combinations,East,37,57.50440,47.65322,67.35558,28.56339,50.00000,79.25324,8.00000,154.00000,,,
2022,No answer / don't know,West,201,86.73153,81.76363,91.69942,65.00000,80.00000,112.22096,13.00000,183.05241,,,
2022,No answer / don't know,East,53,86.51189,69.89390,103.12989,53.44969,83.64298,90.00000,1.00000,144.82546,,,
2022,Single-person household,West,3219,59.00250,57.60405,60.40094,40.00000,50.00000,67.00000,8.00000,107.50000,,,
2022,Single-person household,East,1055,50.67137,49.19029,52.15245,35.00000,47.00000,60.00000,9.00000,97.50000,,,
2022,Couple without children,West,2182,82.09579,80.39868,83.79291,56.00000,75.00000,99.00000,10.00000,163.50000,,,
2022,Couple without children,East,653,65.82076,63.80077,67.84074,50.00000,60.00000,76.00000,11.00000,115.00000,,,
2022,Single parent,West,647,85.77759,83.05336,88.50183,60.00000,80.00000,107.86571,10.00000,179.66428,,,
2022,Single parent,East,252,69.49484,65.78410,73.20559,50.00000,60.00000,83.07335,25.00000,132.68338,,,
2022,Couple with children,West,2234,102.45320,100.39387,104.51253,70.00000,97.00000,120.00000,20.00000,195.00000,,,
2022,Couple with children,East,549,93.61826,89.72046,97.51606,65.00000,80.00000,109.58508,21.00000,176.46270,,,
2022,Multi-generational household,West,40,144.22004,124.77189,163.66820,90.53113,142.96470,192.00547,40.00000,344.21699,,,
2022,Multi-generational household,East,,,,,,,,,,,,
2022,Other Combinations,West,477,97.00747,90.93790,103.07705,60.00000,80.00000,110.00000,10.00000,185.00000,,,
2022,Other Combinations,East,122,75.35995,68.08607,82.63382,50.00000,64.95910,93.91310,10.00000,159.78276,,,
