year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2019,1st Quintile,Urban regions,1582,58.57968,56.35383,60.67190,35.00000,50.00000,70.00000,5.00000,122.50000,50.00000,49.97500,50.00000
2019,1st Quintile,Rural regions,788,55.19353,52.52293,58.31138,35.00000,50.00000,66.00000,11.00000,112.50000,50.00000,50.00000,55.00000
2019,2nd Quintile,Urban regions,1229,60.91342,58.88389,62.87774,40.00000,53.00000,72.00000,10.00000,120.00000,53.00000,50.00000,56.00000
2019,2nd Quintile,Rural regions,623,60.93741,57.52225,63.74845,40.00000,54.00000,75.00000,10.00000,127.50000,54.00000,48.00000,58.00000
2019,3rd Quintile,Urban regions,987,59.47823,56.59051,62.03147,40.00000,50.00000,70.47126,1.00000,116.17816,50.00000,42.97500,50.00000
2019,3rd Quintile,Rural regions,401,62.94695,57.02456,67.96714,40.00000,57.65803,77.00000,16.00000,132.50000,58.00000,56.00000,64.00000
2019,4th Quintile,Urban regions,820,61.03269,57.64271,64.19978,40.00000,55.00000,75.00000,14.00000,127.50000,55.00000,50.00000,60.00000
2019,4th Quintile,Rural regions,268,59.37205,50.57132,65.24244,39.35814,50.00000,70.00000,6.00000,115.96280,50.00000,40.00000,50.00000
2019,5th Quintile,Urban regions,786,60.00920,56.49536,63.17350,40.00000,51.00000,75.00000,10.00000,127.50000,51.00000,45.97500,52.00000
2019,5th Quintile,Rural regions,182,66.63771,57.20729,75.36495,38.87931,60.00000,80.00000,10.00000,141.68104,60.00000,50.00000,70.00000
2020,1st Quintile,Urban regions,3987,61.89285,59.10734,64.28602,38.00000,50.00000,78.00000,5.00000,138.00000,50.00000,45.00000,50.00000
2020,1st Quintile,Rural regions,1443,60.06433,56.75730,63.19596,38.00000,50.00000,75.00000,10.00000,130.50000,50.00000,46.95000,50.05000
2020,2nd Quintile,Urban regions,1641,62.81564,60.13358,65.35576,40.00000,55.00000,75.00000,10.00000,127.50000,55.00000,50.00000,60.00000
2020,2nd Quintile,Rural regions,753,67.03736,60.26218,72.55854,40.00000,58.00000,80.00000,15.00000,140.00000,58.00000,51.00000,65.02500
2020,3rd Quintile,Urban regions,1143,62.58506,60.03630,65.27778,40.00000,56.00000,75.00000,10.00000,127.50000,56.00000,52.00000,62.00000
2020,3rd Quintile,Rural regions,424,59.59678,56.02467,63.29796,40.00000,50.00000,70.00000,18.00000,115.00000,50.00000,40.00000,50.00000
2020,4th Quintile,Urban regions,908,61.26263,58.30168,63.89518,40.00000,52.00000,78.26263,10.00000,135.65657,52.00000,45.00000,54.00000
2020,4th Quintile,Rural regions,276,63.43896,56.20125,70.27918,40.00000,51.38817,80.00000,15.00000,140.00000,51.00000,40.00000,52.00000
2020,5th Quintile,Urban regions,778,60.59394,57.00727,63.48613,40.00000,52.00000,70.76356,12.00000,116.90889,52.00000,47.00000,54.00000
2020,5th Quintile,Rural regions,163,61.16039,50.28597,68.02643,38.00000,50.00000,70.00000,20.00000,118.00000,50.00000,40.00000,50.00000
2021,1st Quintile,Urban regions,2114,62.35313,59.97347,64.95797,40.00000,53.00000,80.00000,5.00000,140.00000,53.00000,48.00000,56.00000
2021,1st Quintile,Rural regions,798,59.21064,55.46923,62.38116,37.96689,50.00000,73.00000,10.00000,125.54967,50.00000,48.00000,50.00000
2021,2nd Quintile,Urban regions,1122,65.52101,62.63155,68.19738,40.00000,60.00000,80.00000,8.00000,140.00000,60.00000,60.00000,66.00000
2021,2nd Quintile,Rural regions,492,61.52023,55.07459,65.90963,40.00000,50.00000,74.00000,10.00000,125.00000,50.00000,40.00000,50.00000
2021,3rd Quintile,Urban regions,799,66.72222,61.36900,70.90489,45.00000,60.00000,80.00000,15.00000,132.50000,60.00000,60.00000,65.00000
2021,3rd Quintile,Rural regions,298,57.66279,53.37585,61.54047,35.00000,50.00000,74.95771,10.00000,134.89427,50.00000,40.00000,55.00000
2021,4th Quintile,Urban regions,662,62.06160,58.97015,65.27615,40.00000,54.00000,74.00000,10.00000,125.00000,54.00000,48.00000,58.00000
2021,4th Quintile,Rural regions,207,67.45082,53.41280,77.86534,40.00000,59.33706,80.00000,10.00000,140.00000,59.00000,49.00000,68.00000
2021,5th Quintile,Urban regions,569,64.81090,60.81091,68.55002,41.00000,60.00000,80.00000,10.00000,138.50000,60.00000,60.00000,69.00000
2021,5th Quintile,Rural regions,115,58.07777,51.01964,63.98690,37.99647,50.00000,70.00000,15.00000,118.00530,50.00000,36.95000,55.00000
