year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Single-person household,1st Quintile,,,,,,,,,,,,
2000,Single-person household,2nd Quintile,,,,,,,,,,,,
2000,Single-person household,3rd Quintile,,,,,,,,,,,,
2000,Single-person household,4th Quintile,,,,,,,,,,,,
2000,Single-person household,5th Quintile,,,,,,,,,,,,
2000,Couple without children,1st Quintile,,,,,,,,,,,,
2000,Couple without children,2nd Quintile,,,,,,,,,,,,
2000,Couple without children,3rd Quintile,,,,,,,,,,,,
2000,Couple without children,4th Quintile,,,,,,,,,,,,
2000,Couple without children,5th Quintile,,,,,,,,,,,,
2000,Single parent,1st Quintile,,,,,,,,,,,,
2000,Single parent,2nd Quintile,,,,,,,,,,,,
2000,Single parent,3rd Quintile,,,,,,,,,,,,
2000,Single parent,4th Quintile,,,,,,,,,,,,
2000,Single parent,5th Quintile,,,,,,,,,,,,
2000,Couple with children,1st Quintile,,,,,,,,,,,,
2000,Couple with children,2nd Quintile,,,,,,,,,,,,
2000,Couple with children,3rd Quintile,,,,,,,,,,,,
2000,Couple with children,4th Quintile,,,,,,,,,,,,
2000,Couple with children,5th Quintile,,,,,,,,,,,,
2000,Multi-generational household,1st Quintile,,,,,,,,,,,,
2000,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2000,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2000,Multi-generational household,4th Quintile,,,,,,,,,,,,
2000,Multi-generational household,5th Quintile,,,,,,,,,,,,
2000,Other Combinations,1st Quintile,,,,,,,,,,,,
2000,Other Combinations,2nd Quintile,,,,,,,,,,,,
2000,Other Combinations,3rd Quintile,,,,,,,,,,,,
2000,Other Combinations,4th Quintile,,,,,,,,,,,,
2000,Other Combinations,5th Quintile,,,,,,,,,,,,
2001,Single-person household,1st Quintile,,,,,,,,,,,,
2001,Single-person household,2nd Quintile,,,,,,,,,,,,
2001,Single-person household,3rd Quintile,,,,,,,,,,,,
2001,Single-person household,4th Quintile,,,,,,,,,,,,
2001,Single-person household,5th Quintile,,,,,,,,,,,,
2001,Couple without children,1st Quintile,,,,,,,,,,,,
2001,Couple without children,2nd Quintile,,,,,,,,,,,,
2001,Couple without children,3rd Quintile,,,,,,,,,,,,
2001,Couple without children,4th Quintile,,,,,,,,,,,,
2001,Couple without children,5th Quintile,,,,,,,,,,,,
2001,Single parent,1st Quintile,,,,,,,,,,,,
2001,Single parent,2nd Quintile,,,,,,,,,,,,
2001,Single parent,3rd Quintile,,,,,,,,,,,,
2001,Single parent,4th Quintile,,,,,,,,,,,,
2001,Single parent,5th Quintile,,,,,,,,,,,,
2001,Couple with children,1st Quintile,,,,,,,,,,,,
2001,Couple with children,2nd Quintile,,,,,,,,,,,,
2001,Couple with children,3rd Quintile,,,,,,,,,,,,
2001,Couple with children,4th Quintile,,,,,,,,,,,,
2001,Couple with children,5th Quintile,,,,,,,,,,,,
2001,Multi-generational household,1st Quintile,,,,,,,,,,,,
2001,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2001,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2001,Multi-generational household,4th Quintile,,,,,,,,,,,,
2001,Multi-generational household,5th Quintile,,,,,,,,,,,,
2001,Other Combinations,1st Quintile,,,,,,,,,,,,
2001,Other Combinations,2nd Quintile,,,,,,,,,,,,
2001,Other Combinations,3rd Quintile,,,,,,,,,,,,
2001,Other Combinations,4th Quintile,,,,,,,,,,,,
2001,Other Combinations,5th Quintile,,,,,,,,,,,,
2002,Single-person household,1st Quintile,,,,,,,,,,,,
2002,Single-person household,2nd Quintile,,,,,,,,,,,,
2002,Single-person household,3rd Quintile,,,,,,,,,,,,
2002,Single-person household,4th Quintile,,,,,,,,,,,,
2002,Single-person household,5th Quintile,,,,,,,,,,,,
2002,Couple without children,1st Quintile,,,,,,,,,,,,
2002,Couple without children,2nd Quintile,,,,,,,,,,,,
2002,Couple without children,3rd Quintile,,,,,,,,,,,,
2002,Couple without children,4th Quintile,,,,,,,,,,,,
2002,Couple without children,5th Quintile,,,,,,,,,,,,
2002,Single parent,1st Quintile,,,,,,,,,,,,
2002,Single parent,2nd Quintile,,,,,,,,,,,,
2002,Single parent,3rd Quintile,,,,,,,,,,,,
2002,Single parent,4th Quintile,,,,,,,,,,,,
2002,Single parent,5th Quintile,,,,,,,,,,,,
2002,Couple with children,1st Quintile,,,,,,,,,,,,
2002,Couple with children,2nd Quintile,,,,,,,,,,,,
2002,Couple with children,3rd Quintile,,,,,,,,,,,,
2002,Couple with children,4th Quintile,,,,,,,,,,,,
2002,Couple with children,5th Quintile,,,,,,,,,,,,
2002,Multi-generational household,1st Quintile,,,,,,,,,,,,
2002,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2002,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2002,Multi-generational household,4th Quintile,,,,,,,,,,,,
2002,Multi-generational household,5th Quintile,,,,,,,,,,,,
2002,Other Combinations,1st Quintile,,,,,,,,,,,,
2002,Other Combinations,2nd Quintile,,,,,,,,,,,,
2002,Other Combinations,3rd Quintile,,,,,,,,,,,,
2002,Other Combinations,4th Quintile,,,,,,,,,,,,
2002,Other Combinations,5th Quintile,,,,,,,,,,,,
2003,Single-person household,1st Quintile,,,,,,,,,,,,
2003,Single-person household,2nd Quintile,,,,,,,,,,,,
2003,Single-person household,3rd Quintile,,,,,,,,,,,,
2003,Single-person household,4th Quintile,,,,,,,,,,,,
2003,Single-person household,5th Quintile,,,,,,,,,,,,
2003,Couple without children,1st Quintile,,,,,,,,,,,,
2003,Couple without children,2nd Quintile,,,,,,,,,,,,
2003,Couple without children,3rd Quintile,,,,,,,,,,,,
2003,Couple without children,4th Quintile,,,,,,,,,,,,
2003,Couple without children,5th Quintile,,,,,,,,,,,,
2003,Single parent,1st Quintile,,,,,,,,,,,,
2003,Single parent,2nd Quintile,,,,,,,,,,,,
2003,Single parent,3rd Quintile,,,,,,,,,,,,
2003,Single parent,4th Quintile,,,,,,,,,,,,
2003,Single parent,5th Quintile,,,,,,,,,,,,
2003,Couple with children,1st Quintile,,,,,,,,,,,,
2003,Couple with children,2nd Quintile,,,,,,,,,,,,
2003,Couple with children,3rd Quintile,,,,,,,,,,,,
2003,Couple with children,4th Quintile,,,,,,,,,,,,
2003,Couple with children,5th Quintile,,,,,,,,,,,,
2003,Multi-generational household,1st Quintile,,,,,,,,,,,,
2003,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2003,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2003,Multi-generational household,4th Quintile,,,,,,,,,,,,
2003,Multi-generational household,5th Quintile,,,,,,,,,,,,
2003,Other Combinations,1st Quintile,,,,,,,,,,,,
2003,Other Combinations,2nd Quintile,,,,,,,,,,,,
2003,Other Combinations,3rd Quintile,,,,,,,,,,,,
2003,Other Combinations,4th Quintile,,,,,,,,,,,,
2003,Other Combinations,5th Quintile,,,,,,,,,,,,
2004,Single-person household,1st Quintile,,,,,,,,,,,,
2004,Single-person household,2nd Quintile,,,,,,,,,,,,
2004,Single-person household,3rd Quintile,,,,,,,,,,,,
2004,Single-person household,4th Quintile,,,,,,,,,,,,
2004,Single-person household,5th Quintile,,,,,,,,,,,,
2004,Couple without children,1st Quintile,,,,,,,,,,,,
2004,Couple without children,2nd Quintile,,,,,,,,,,,,
2004,Couple without children,3rd Quintile,,,,,,,,,,,,
2004,Couple without children,4th Quintile,,,,,,,,,,,,
2004,Couple without children,5th Quintile,,,,,,,,,,,,
2004,Single parent,1st Quintile,,,,,,,,,,,,
2004,Single parent,2nd Quintile,,,,,,,,,,,,
2004,Single parent,3rd Quintile,,,,,,,,,,,,
2004,Single parent,4th Quintile,,,,,,,,,,,,
2004,Single parent,5th Quintile,,,,,,,,,,,,
2004,Couple with children,1st Quintile,,,,,,,,,,,,
2004,Couple with children,2nd Quintile,,,,,,,,,,,,
2004,Couple with children,3rd Quintile,,,,,,,,,,,,
2004,Couple with children,4th Quintile,,,,,,,,,,,,
2004,Couple with children,5th Quintile,,,,,,,,,,,,
2004,Multi-generational household,1st Quintile,,,,,,,,,,,,
2004,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2004,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2004,Multi-generational household,4th Quintile,,,,,,,,,,,,
2004,Multi-generational household,5th Quintile,,,,,,,,,,,,
2004,Other Combinations,1st Quintile,,,,,,,,,,,,
2004,Other Combinations,2nd Quintile,,,,,,,,,,,,
2004,Other Combinations,3rd Quintile,,,,,,,,,,,,
2004,Other Combinations,4th Quintile,,,,,,,,,,,,
2004,Other Combinations,5th Quintile,,,,,,,,,,,,
2005,Single-person household,1st Quintile,,,,,,,,,,,,
2005,Single-person household,2nd Quintile,,,,,,,,,,,,
2005,Single-person household,3rd Quintile,,,,,,,,,,,,
2005,Single-person household,4th Quintile,,,,,,,,,,,,
2005,Single-person household,5th Quintile,,,,,,,,,,,,
2005,Couple without children,1st Quintile,,,,,,,,,,,,
2005,Couple without children,2nd Quintile,,,,,,,,,,,,
2005,Couple without children,3rd Quintile,,,,,,,,,,,,
2005,Couple without children,4th Quintile,,,,,,,,,,,,
2005,Couple without children,5th Quintile,,,,,,,,,,,,
2005,Single parent,1st Quintile,,,,,,,,,,,,
2005,Single parent,2nd Quintile,,,,,,,,,,,,
2005,Single parent,3rd Quintile,,,,,,,,,,,,
2005,Single parent,4th Quintile,,,,,,,,,,,,
2005,Single parent,5th Quintile,,,,,,,,,,,,
2005,Couple with children,1st Quintile,,,,,,,,,,,,
2005,Couple with children,2nd Quintile,,,,,,,,,,,,
2005,Couple with children,3rd Quintile,,,,,,,,,,,,
2005,Couple with children,4th Quintile,,,,,,,,,,,,
2005,Couple with children,5th Quintile,,,,,,,,,,,,
2005,Multi-generational household,1st Quintile,,,,,,,,,,,,
2005,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2005,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2005,Multi-generational household,4th Quintile,,,,,,,,,,,,
2005,Multi-generational household,5th Quintile,,,,,,,,,,,,
2005,Other Combinations,1st Quintile,,,,,,,,,,,,
2005,Other Combinations,2nd Quintile,,,,,,,,,,,,
2005,Other Combinations,3rd Quintile,,,,,,,,,,,,
2005,Other Combinations,4th Quintile,,,,,,,,,,,,
2005,Other Combinations,5th Quintile,,,,,,,,,,,,
2006,Single-person household,1st Quintile,,,,,,,,,,,,
2006,Single-person household,2nd Quintile,,,,,,,,,,,,
2006,Single-person household,3rd Quintile,,,,,,,,,,,,
2006,Single-person household,4th Quintile,,,,,,,,,,,,
2006,Single-person household,5th Quintile,,,,,,,,,,,,
2006,Couple without children,1st Quintile,,,,,,,,,,,,
2006,Couple without children,2nd Quintile,,,,,,,,,,,,
2006,Couple without children,3rd Quintile,,,,,,,,,,,,
2006,Couple without children,4th Quintile,,,,,,,,,,,,
2006,Couple without children,5th Quintile,,,,,,,,,,,,
2006,Single parent,1st Quintile,,,,,,,,,,,,
2006,Single parent,2nd Quintile,,,,,,,,,,,,
2006,Single parent,3rd Quintile,,,,,,,,,,,,
2006,Single parent,4th Quintile,,,,,,,,,,,,
2006,Single parent,5th Quintile,,,,,,,,,,,,
2006,Couple with children,1st Quintile,,,,,,,,,,,,
2006,Couple with children,2nd Quintile,,,,,,,,,,,,
2006,Couple with children,3rd Quintile,,,,,,,,,,,,
2006,Couple with children,4th Quintile,,,,,,,,,,,,
2006,Couple with children,5th Quintile,,,,,,,,,,,,
2006,Multi-generational household,1st Quintile,,,,,,,,,,,,
2006,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2006,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2006,Multi-generational household,4th Quintile,,,,,,,,,,,,
2006,Multi-generational household,5th Quintile,,,,,,,,,,,,
2006,Other Combinations,1st Quintile,,,,,,,,,,,,
2006,Other Combinations,2nd Quintile,,,,,,,,,,,,
2006,Other Combinations,3rd Quintile,,,,,,,,,,,,
2006,Other Combinations,4th Quintile,,,,,,,,,,,,
2006,Other Combinations,5th Quintile,,,,,,,,,,,,
2007,Single-person household,1st Quintile,,,,,,,,,,,,
2007,Single-person household,2nd Quintile,,,,,,,,,,,,
2007,Single-person household,3rd Quintile,,,,,,,,,,,,
2007,Single-person household,4th Quintile,,,,,,,,,,,,
2007,Single-person household,5th Quintile,,,,,,,,,,,,
2007,Couple without children,1st Quintile,,,,,,,,,,,,
2007,Couple without children,2nd Quintile,,,,,,,,,,,,
2007,Couple without children,3rd Quintile,,,,,,,,,,,,
2007,Couple without children,4th Quintile,,,,,,,,,,,,
2007,Couple without children,5th Quintile,,,,,,,,,,,,
2007,Single parent,1st Quintile,,,,,,,,,,,,
2007,Single parent,2nd Quintile,,,,,,,,,,,,
2007,Single parent,3rd Quintile,,,,,,,,,,,,
2007,Single parent,4th Quintile,,,,,,,,,,,,
2007,Single parent,5th Quintile,,,,,,,,,,,,
2007,Couple with children,1st Quintile,,,,,,,,,,,,
2007,Couple with children,2nd Quintile,,,,,,,,,,,,
2007,Couple with children,3rd Quintile,,,,,,,,,,,,
2007,Couple with children,4th Quintile,,,,,,,,,,,,
2007,Couple with children,5th Quintile,,,,,,,,,,,,
2007,Multi-generational household,1st Quintile,,,,,,,,,,,,
2007,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2007,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2007,Multi-generational household,4th Quintile,,,,,,,,,,,,
2007,Multi-generational household,5th Quintile,,,,,,,,,,,,
2007,Other Combinations,1st Quintile,,,,,,,,,,,,
2007,Other Combinations,2nd Quintile,,,,,,,,,,,,
2007,Other Combinations,3rd Quintile,,,,,,,,,,,,
2007,Other Combinations,4th Quintile,,,,,,,,,,,,
2007,Other Combinations,5th Quintile,,,,,,,,,,,,
2008,Single-person household,1st Quintile,,,,,,,,,,,,
2008,Single-person household,2nd Quintile,,,,,,,,,,,,
2008,Single-person household,3rd Quintile,,,,,,,,,,,,
2008,Single-person household,4th Quintile,,,,,,,,,,,,
2008,Single-person household,5th Quintile,,,,,,,,,,,,
2008,Couple without children,1st Quintile,,,,,,,,,,,,
2008,Couple without children,2nd Quintile,,,,,,,,,,,,
2008,Couple without children,3rd Quintile,,,,,,,,,,,,
2008,Couple without children,4th Quintile,,,,,,,,,,,,
2008,Couple without children,5th Quintile,,,,,,,,,,,,
2008,Single parent,1st Quintile,,,,,,,,,,,,
2008,Single parent,2nd Quintile,,,,,,,,,,,,
2008,Single parent,3rd Quintile,,,,,,,,,,,,
2008,Single parent,4th Quintile,,,,,,,,,,,,
2008,Single parent,5th Quintile,,,,,,,,,,,,
2008,Couple with children,1st Quintile,,,,,,,,,,,,
2008,Couple with children,2nd Quintile,,,,,,,,,,,,
2008,Couple with children,3rd Quintile,,,,,,,,,,,,
2008,Couple with children,4th Quintile,,,,,,,,,,,,
2008,Couple with children,5th Quintile,,,,,,,,,,,,
2008,Multi-generational household,1st Quintile,,,,,,,,,,,,
2008,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2008,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2008,Multi-generational household,4th Quintile,,,,,,,,,,,,
2008,Multi-generational household,5th Quintile,,,,,,,,,,,,
2008,Other Combinations,1st Quintile,,,,,,,,,,,,
2008,Other Combinations,2nd Quintile,,,,,,,,,,,,
2008,Other Combinations,3rd Quintile,,,,,,,,,,,,
2008,Other Combinations,4th Quintile,,,,,,,,,,,,
2008,Other Combinations,5th Quintile,,,,,,,,,,,,
2009,Single-person household,1st Quintile,,,,,,,,,,,,
2009,Single-person household,2nd Quintile,,,,,,,,,,,,
2009,Single-person household,3rd Quintile,,,,,,,,,,,,
2009,Single-person household,4th Quintile,,,,,,,,,,,,
2009,Single-person household,5th Quintile,,,,,,,,,,,,
2009,Couple without children,1st Quintile,,,,,,,,,,,,
2009,Couple without children,2nd Quintile,,,,,,,,,,,,
2009,Couple without children,3rd Quintile,,,,,,,,,,,,
2009,Couple without children,4th Quintile,,,,,,,,,,,,
2009,Couple without children,5th Quintile,,,,,,,,,,,,
2009,Single parent,1st Quintile,,,,,,,,,,,,
2009,Single parent,2nd Quintile,,,,,,,,,,,,
2009,Single parent,3rd Quintile,,,,,,,,,,,,
2009,Single parent,4th Quintile,,,,,,,,,,,,
2009,Single parent,5th Quintile,,,,,,,,,,,,
2009,Couple with children,1st Quintile,,,,,,,,,,,,
2009,Couple with children,2nd Quintile,,,,,,,,,,,,
2009,Couple with children,3rd Quintile,,,,,,,,,,,,
2009,Couple with children,4th Quintile,,,,,,,,,,,,
2009,Couple with children,5th Quintile,,,,,,,,,,,,
2009,Multi-generational household,1st Quintile,,,,,,,,,,,,
2009,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2009,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2009,Multi-generational household,4th Quintile,,,,,,,,,,,,
2009,Multi-generational household,5th Quintile,,,,,,,,,,,,
2009,Other Combinations,1st Quintile,,,,,,,,,,,,
2009,Other Combinations,2nd Quintile,,,,,,,,,,,,
2009,Other Combinations,3rd Quintile,,,,,,,,,,,,
2009,Other Combinations,4th Quintile,,,,,,,,,,,,
2009,Other Combinations,5th Quintile,,,,,,,,,,,,
2010,Single-person household,1st Quintile,599,39.481135000210976,38.50467017315431,40.45759982726764,25.0,35.0,48.33652711236032,1.0,83.3413177809008,35.0,33.974999999999994,36.0
2010,Single-person household,2nd Quintile,388,37.578847439651135,36.840370544341255,38.317324334961015,28.0,35.0,45.0,10.0,70.5,35.0,31.0,37.0
2010,Single-person household,3rd Quintile,276,42.40558046561881,41.2332170087746,43.57794392246302,30.0,38.0,50.0,6.0,80.0,38.0,36.0,41.0
2010,Single-person household,4th Quintile,244,42.748182878440986,41.2514168058621,44.24494895101987,25.283096072740317,37.0,50.0,10.0,87.07535589088953,37.0,34.0,42.025
2010,Single-person household,5th Quintile,177,42.25696507914635,40.460569815486494,44.0533603428062,28.0,38.38655537566185,50.0,11.0,83.0,39.0,38.0,45.0
2010,Couple without children,1st Quintile,263,54.63230878548251,53.35707864651594,55.90753892444908,40.0,50.0,64.3781763099052,14.0,100.945440774763,50.0,45.0,52.0
2010,Couple without children,2nd Quintile,290,54.98916810166575,53.488610419116284,56.48972578421521,40.0,50.0,65.0,13.0,102.5,50.0,50.0,53.0
2010,Couple without children,3rd Quintile,270,54.44192979952613,53.00390815551248,55.87995144353978,40.0,50.0,62.0,7.0,95.0,50.0,46.0,52.025
2010,Couple without children,4th Quintile,257,56.57861418281033,55.08739258478761,58.069835780833046,40.0,50.0,70.0,15.0,115.0,50.0,45.0,50.0
2010,Couple without children,5th Quintile,286,63.51734501013659,61.57051896954471,65.46417105072847,40.0,56.53449445806382,73.1157595362564,8.0,122.78939884064101,56.0,52.0,62.0
2010,Single parent,1st Quintile,808,63.378685561592384,62.42032288352325,64.33704823966151,43.0,59.0,77.18825062620473,10.0,128.47062656551185,59.0,58.0,64.0
2010,Single parent,2nd Quintile,325,60.9323983696235,59.58986346343367,62.274933275813325,44.0,55.0,70.0,19.0,109.0,55.0,50.0,60.0
2010,Single parent,3rd Quintile,165,55.25275560381129,53.61653711866912,56.888974088953454,40.0,50.0,70.0,20.0,115.0,50.0,40.0,55.125
2010,Single parent,4th Quintile,72,66.57354734229457,62.06730689249537,71.07978779209378,40.0,50.0,87.52662295317342,25.0,158.81655738293352,50.0,25.0,60.0
2010,Single parent,5th Quintile,30,49.69690351504701,46.625091922130046,52.76871510796398,35.0,50.0,60.0,18.0,97.5,50.0,40.0,65.0
2010,Couple with children,1st Quintile,940,76.30353181420261,75.27993621738362,77.3271274110216,52.0,70.0,91.0,10.0,149.5,70.0,65.0,75.0
2010,Couple with children,2nd Quintile,693,75.1965903003174,74.03217347704086,76.36100712359394,51.0,70.0,92.64978847532554,10.0,155.12447118831383,70.0,69.975,77.0
2010,Couple with children,3rd Quintile,414,73.45118711183507,71.97163849214635,74.93073573152378,54.0,70.0,90.0,16.0,144.0,70.0,65.0,76.0
2010,Couple with children,4th Quintile,291,72.57653758911955,70.97170486120666,74.18137031703245,50.0,64.91575584926468,93.0,20.0,157.5,65.0,55.0,70.0
2010,Couple with children,5th Quintile,222,76.16406467161498,74.16094887757448,78.16718046565548,50.0,75.0,100.0,20.0,175.0,75.0,70.0,80.0
2010,Multi-generational household,1st Quintile,,,,,,,,,,,,
2010,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2010,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2010,Multi-generational household,4th Quintile,,,,,,,,,,,,
2010,Multi-generational household,5th Quintile,,,,,,,,,,,,
2010,Other Combinations,1st Quintile,,,,,,,,,,,,
2010,Other Combinations,2nd Quintile,,,,,,,,,,,,
2010,Other Combinations,3rd Quintile,,,,,,,,,,,,
2010,Other Combinations,4th Quintile,,,,,,,,,,,,
2010,Other Combinations,5th Quintile,,,,,,,,,,,,
2011,Single-person household,1st Quintile,885,40.72318351764165,40.074759789616124,41.37160724566718,29.0,37.0,50.0,1.0,81.5,37.0,34.0,38.025
2011,Single-person household,2nd Quintile,506,43.17684821280152,42.29763977637842,44.056056649224615,30.0,40.0,50.0,7.0,80.0,40.0,39.0,42.0
2011,Single-person household,3rd Quintile,363,41.633770154538624,40.64613754985253,42.621402759224715,29.0,39.0,50.0,10.0,81.5,39.0,38.0,43.0
2011,Single-person household,4th Quintile,296,43.0530765407021,41.86190271535438,44.24425036604982,30.0,40.0,50.0,10.0,80.0,40.0,39.974999999999994,44.0
2011,Single-person household,5th Quintile,232,44.1751557705089,42.59424414606694,45.75606739495086,30.0,38.39219963454572,50.0,10.0,80.0,39.0,38.0,43.0
2011,Couple without children,1st Quintile,333,55.5369962787521,54.22949372748698,56.844498830017216,40.0,50.0,70.0,10.0,115.0,50.0,45.974999999999994,55.0
2011,Couple without children,2nd Quintile,369,58.15228018894194,56.91705096465674,59.387509413227136,40.223569699910655,50.0,70.0,15.0,114.66464545013402,50.0,43.89999999999998,50.0
2011,Couple without children,3rd Quintile,343,58.10002037117773,56.37783403948846,59.82220670286699,40.0,50.0,68.0,15.0,110.0,50.0,45.0,50.0
2011,Couple without children,4th Quintile,366,60.75533234199386,59.38865552346446,62.122009160523255,42.328450544684735,57.0,70.0,8.0,111.5073241829729,57.0,54.0,64.0
2011,Couple without children,5th Quintile,341,63.8897959029062,62.35591966831213,65.42367213750028,42.0,55.0,80.0,12.0,137.0,55.0,47.0,59.025
2011,Single parent,1st Quintile,943,64.39260117670801,63.51048133417035,65.27472101924567,45.0,58.0,80.0,18.0,132.5,58.0,56.0,63.0
2011,Single parent,2nd Quintile,427,61.24535642557574,60.06390304695308,62.426809804198406,42.0,55.0,75.0,10.0,124.5,55.0,50.0,60.0
2011,Single parent,3rd Quintile,251,59.93537471462989,58.451472151028156,61.41927727823162,42.54268683637593,60.0,70.0,10.0,111.18596974543611,60.0,60.0,70.0
2011,Single parent,4th Quintile,91,62.524184023997904,59.73474297286503,65.31362507513077,40.0,55.0,80.0,28.0,140.0,55.0,40.0,68.0
2011,Single parent,5th Quintile,37,55.38662696571079,52.59062868192226,58.18262524949932,44.63160377706194,50.223502019649686,70.0,22.0,100.0,50.0,35.0,55.0
2011,Couple with children,1st Quintile,856,81.05601748704963,79.89489090523286,82.2171440688664,58.42519971288376,74.0,95.0,4.0,149.86220043067436,74.0,68.975,78.0
2011,Couple with children,2nd Quintile,699,82.3010935902296,81.06159761049395,83.54058956996525,60.0,78.0,100.0,20.0,160.0,78.0,76.0,82.0
2011,Couple with children,3rd Quintile,474,79.06494589491659,77.55729628031985,80.57259550951333,56.0,70.0,100.0,12.0,166.0,70.0,60.0,70.025
2011,Couple with children,4th Quintile,317,81.27343214689299,77.77199038468956,84.77487390909641,50.0,70.0,100.0,17.0,175.0,70.0,60.0,75.0
2011,Couple with children,5th Quintile,210,79.38837062303125,76.94478690524747,81.83195434081503,50.0,70.0,100.0,26.0,175.0,70.0,60.0,80.0
2011,Multi-generational household,1st Quintile,,,,,,,,,,,,
2011,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2011,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2011,Multi-generational household,4th Quintile,,,,,,,,,,,,
2011,Multi-generational household,5th Quintile,,,,,,,,,,,,
2011,Other Combinations,1st Quintile,,,,,,,,,,,,
2011,Other Combinations,2nd Quintile,,,,,,,,,,,,
2011,Other Combinations,3rd Quintile,,,,,,,,,,,,
2011,Other Combinations,4th Quintile,,,,,,,,,,,,
2011,Other Combinations,5th Quintile,,,,,,,,,,,,
2012,Single-person household,1st Quintile,957,41.78038845093214,41.09032679084856,42.47045011101573,28.0,38.0,50.0,4.0,83.0,38.0,36.0,40.0
2012,Single-person household,2nd Quintile,517,43.20943571586692,42.38665998372262,44.03221144801121,30.0,40.0,50.0,5.0,80.0,40.0,40.0,41.0
2012,Single-person household,3rd Quintile,418,41.95244532294108,40.93730198769345,42.96758865818871,30.0,37.0,50.0,10.0,80.0,37.0,34.0,39.0
2012,Single-person household,4th Quintile,310,41.77686444144375,40.66010010997849,42.89362877290901,30.0,40.0,50.0,10.0,80.0,40.0,40.0,45.0
2012,Single-person household,5th Quintile,231,44.311006983273,42.94375553178822,45.67825843475779,30.0,40.0,52.0,15.0,85.0,40.0,39.0,43.0
2012,Couple without children,1st Quintile,354,60.80102461926719,59.32967664108313,62.272372597451245,42.0,55.0,70.0,10.0,112.0,55.0,50.0,60.0
2012,Couple without children,2nd Quintile,380,59.226919358408146,58.0334828952521,60.42035582156419,43.102524136786585,54.0,72.0,15.0,115.34621379482013,54.0,48.974999999999994,58.0
2012,Couple without children,3rd Quintile,350,64.93763177192511,63.051719904581944,66.82354363926828,41.0,60.0,75.0,13.0,126.0,60.0,59.0,67.025
2012,Couple without children,4th Quintile,330,60.71592481483368,59.302588193218476,62.12926143644888,45.0,55.0,70.0,20.0,107.5,55.0,50.0,60.0
2012,Couple without children,5th Quintile,346,63.78730147726225,62.206468182605924,65.36813477191856,40.17027183736626,57.0,80.0,20.0,139.74459224395062,57.0,54.0,64.0
2012,Single parent,1st Quintile,881,64.44368686325862,63.52320722877118,65.36416649774606,45.0,60.0,80.0,16.0,132.5,60.0,60.0,65.0
2012,Single parent,2nd Quintile,408,67.44822276204269,66.03328992592135,68.86315559816403,47.218824870546385,61.735770515942264,79.08327379316631,20.0,126.8799471770962,62.0,54.974999999999994,64.0
2012,Single parent,3rd Quintile,239,64.51628784785798,62.43077001098946,66.6018056847265,42.0,60.0,75.0,21.0,124.5,60.0,55.0,70.0
2012,Single parent,4th Quintile,88,55.19108251133534,52.59849608325183,57.783668939418845,40.0,49.72898433118449,60.0,18.0,90.0,50.0,45.0,55.0
2012,Single parent,5th Quintile,,,,,,,,,,,,
2012,Couple with children,1st Quintile,790,83.4121508013192,82.21659289185513,84.60770871078327,60.0,75.0,100.0,17.0,160.0,75.0,70.0,80.0
2012,Couple with children,2nd Quintile,638,82.11271257458556,80.96913072289955,83.25629442627157,60.0,80.0,100.0,22.0,160.0,80.0,77.0,85.0
2012,Couple with children,3rd Quintile,428,82.5542250696163,80.63290843907753,84.47554170015506,54.0,73.70878230490788,96.19807183055732,25.0,159.4951795763933,74.0,68.0,78.0
2012,Couple with children,4th Quintile,294,82.16918372004723,80.25140601218703,84.08696142790743,55.0,78.12797134410347,105.0,20.0,180.0,78.0,73.975,86.0
2012,Couple with children,5th Quintile,189,75.22284109496493,73.08315209481194,77.36253009511793,55.0,70.0,88.02782495414446,25.0,137.56956238536117,70.0,69.0,80.0
2012,Multi-generational household,1st Quintile,,,,,,,,,,,,
2012,Multi-generational household,2nd Quintile,,,,,,,,,,,,
