year,bula_h,migback,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.31816,123,382,0.27139,0.36493
2014,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.68184,259,382,0.63507,0.72861
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.47833,47,117,0.38742,0.56923
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.52167,70,117,0.43077,0.61258
2014,Baden-Wuerttemberg,No migration background,Yes,0.20690,444,2149,0.18977,0.22403
2014,Baden-Wuerttemberg,No migration background,No,0.79310,1705,2149,0.77597,0.81023
2014,Baden-Wuerttemberg,Direct migration background,Yes,0.24810,209,768,0.21754,0.27867
2014,Baden-Wuerttemberg,Direct migration background,No,0.75190,559,768,0.72133,0.78246
2014,Baden-Wuerttemberg,Indirect migration background,Yes,0.24157,92,300,0.19305,0.29009
2014,Baden-Wuerttemberg,Indirect migration background,No,0.75843,208,300,0.70991,0.80695
2014,Bavaria,No migration background,Yes,0.25205,760,3192,0.23698,0.26711
2014,Bavaria,No migration background,No,0.74795,2432,3192,0.73289,0.76302
2014,Bavaria,Direct migration background,Yes,0.22426,249,925,0.19737,0.25116
2014,Bavaria,Direct migration background,No,0.77574,676,925,0.74884,0.80263
2014,Bavaria,Indirect migration background,Yes,0.34119,97,278,0.28536,0.39702
2014,Bavaria,Indirect migration background,No,0.65881,181,278,0.60298,0.71464
2014,Berlin,No migration background,Yes,0.30608,235,792,0.27396,0.33819
2014,Berlin,No migration background,No,0.69392,557,792,0.66181,0.72604
2014,Berlin,Direct migration background,Yes,0.38988,50,142,0.30937,0.47038
2014,Berlin,Direct migration background,No,0.61012,92,142,0.52962,0.69063
2014,Berlin,Indirect migration background,No,0.63096,40,40,0.47951,0.78240
2014,Brandenburg,No migration background,Yes,0.32724,279,908,0.29671,0.35778
2014,Brandenburg,No migration background,No,0.67276,629,908,0.64222,0.70329
2014,Brandenburg,Direct migration background,No,0.65947,73,73,0.55001,0.76893
2014,Mecklenburg-Western Pomerania,No migration background,Yes,0.31475,175,527,0.27506,0.35444
2014,Mecklenburg-Western Pomerania,No migration background,No,0.68525,352,527,0.64556,0.72494
2014,Saxony,No migration background,Yes,0.24310,364,1503,0.22141,0.26479
2014,Saxony,No migration background,No,0.75690,1139,1503,0.73521,0.77859
2014,Saxony,Direct migration background,No,0.88410,69,69,0.80801,0.96018
2014,Saxony-Anhalt,No migration background,Yes,0.33561,301,873,0.30427,0.36696
2014,Saxony-Anhalt,No migration background,No,0.66439,572,873,0.63304,0.69573
2014,Saxony-Anhalt,Direct migration background,No,0.71402,51,51,0.58876,0.83927
2014,Thuringa,No migration background,Yes,0.28522,258,927,0.25614,0.31430
2014,Thuringa,No migration background,No,0.71478,669,927,0.68570,0.74386
2014,Thuringa,Direct migration background,No,0.69226,35,35,0.53712,0.84741
2016,Schleswig-Holstein,No migration background,Yes,0.26047,169,628,0.22611,0.29482
2016,Schleswig-Holstein,No migration background,No,0.73953,459,628,0.70518,0.77389
2016,Schleswig-Holstein,Direct migration background,Yes,0.25136,37,151,0.18194,0.32078
2016,Schleswig-Holstein,Direct migration background,No,0.74864,114,151,0.67922,0.81806
2016,Hamburg,No migration background,Yes,0.23046,63,281,0.18113,0.27979
2016,Hamburg,No migration background,No,0.76954,218,281,0.72021,0.81887
2016,Hamburg,Direct migration background,No,0.70401,83,83,0.60521,0.80282
2016,Lower Saxony,No migration background,Yes,0.25310,452,1768,0.23283,0.27337
2016,Lower Saxony,No migration background,No,0.74690,1316,1768,0.72663,0.76717
2016,Lower Saxony,Direct migration background,Yes,0.20840,148,500,0.17277,0.24404
2016,Lower Saxony,Direct migration background,No,0.79160,352,500,0.75596,0.82723
2016,Lower Saxony,Indirect migration background,No,0.68869,66,66,0.57612,0.80125
2016,Bremen,No migration background,No,0.80338,81,81,0.71628,0.89047
2016,Bremen,Direct migration background,No,0.80199,44,44,0.68289,0.92110
2016,North Rhine-Westphalia,No migration background,Yes,0.24959,799,3300,0.23482,0.26436
2016,North Rhine-Westphalia,No migration background,No,0.75041,2501,3300,0.73564,0.76518
2016,North Rhine-Westphalia,Direct migration background,Yes,0.31949,406,1301,0.29414,0.34484
2016,North Rhine-Westphalia,Direct migration background,No,0.68051,895,1301,0.65516,0.70586
2016,North Rhine-Westphalia,Indirect migration background,Yes,0.31917,136,427,0.27490,0.36343
2016,North Rhine-Westphalia,Indirect migration background,No,0.68083,291,427,0.63657,0.72510
2016,Hesse,No migration background,Yes,0.26698,265,1084,0.24063,0.29333
2016,Hesse,No migration background,No,0.73302,819,1084,0.70667,0.75937
2016,Hesse,Direct migration background,Yes,0.27985,110,397,0.23564,0.32407
2016,Hesse,Direct migration background,No,0.72015,287,397,0.67593,0.76436
2016,Hesse,Indirect migration background,Yes,0.40644,45,120,0.31819,0.49469
2016,Hesse,Indirect migration background,No,0.59356,75,120,0.50531,0.68181
2016,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.22776,236,978,0.20147,0.25406
2016,"Rhineland-Palatinate, Saarland",No migration background,No,0.77224,742,978,0.74594,0.79853
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.34255,149,390,0.29539,0.38971
2016,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.65745,241,390,0.61029,0.70461
2016,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.37722,39,112,0.28705,0.46739
2016,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.62278,73,112,0.53261,0.71295
2016,Baden-Wuerttemberg,No migration background,Yes,0.18028,356,1880,0.16289,0.19766
2016,Baden-Wuerttemberg,No migration background,No,0.81972,1524,1880,0.80234,0.83711
2016,Baden-Wuerttemberg,Direct migration background,Yes,0.21831,170,698,0.18764,0.24898
2016,Baden-Wuerttemberg,Direct migration background,No,0.78169,528,698,0.75102,0.81236
2016,Baden-Wuerttemberg,Indirect migration background,Yes,0.23880,68,253,0.18616,0.29144
2016,Baden-Wuerttemberg,Indirect migration background,No,0.76120,185,253,0.70856,0.81384
2016,Bavaria,No migration background,Yes,0.24070,634,2774,0.22478,0.25661
2016,Bavaria,No migration background,No,0.75930,2140,2774,0.74339,0.77522
2016,Bavaria,Direct migration background,Yes,0.25094,249,859,0.22193,0.27995
2016,Bavaria,Direct migration background,No,0.74906,610,859,0.72005,0.77807
2016,Bavaria,Indirect migration background,Yes,0.25121,73,240,0.19622,0.30620
2016,Bavaria,Indirect migration background,No,0.74879,167,240,0.69380,0.80378
2016,Berlin,No migration background,Yes,0.29259,199,701,0.25889,0.32629
2016,Berlin,No migration background,No,0.70741,502,701,0.67371,0.74111
2016,Berlin,Direct migration background,Yes,0.41166,54,160,0.33517,0.48816
2016,Berlin,Direct migration background,No,0.58834,106,160,0.51184,0.66483
2016,Berlin,Indirect migration background,No,0.72662,37,37,0.58102,0.87221
2016,Brandenburg,No migration background,Yes,0.28095,213,816,0.25009,0.31181
2016,Brandenburg,No migration background,No,0.71905,603,816,0.68819,0.74991
2016,Brandenburg,Direct migration background,Yes,0.27950,31,101,0.19155,0.36746
2016,Brandenburg,Direct migration background,No,0.72050,70,101,0.63254,0.80845
2016,Mecklenburg-Western Pomerania,No migration background,Yes,0.33118,162,488,0.28938,0.37298
2016,Mecklenburg-Western Pomerania,No migration background,No,0.66882,326,488,0.62702,0.71062
2016,Saxony,No migration background,Yes,0.26170,341,1344,0.23819,0.28521
2016,Saxony,No migration background,No,0.73830,1003,1344,0.71479,0.76181
2016,Saxony,Direct migration background,No,0.57497,49,49,0.43512,0.71482
2016,Saxony-Anhalt,No migration background,Yes,0.28786,246,760,0.25565,0.32008
2016,Saxony-Anhalt,No migration background,No,0.71214,514,760,0.67992,0.74435
2016,Saxony-Anhalt,Direct migration background,No,0.76264,40,40,0.62910,0.89617
2016,Thuringa,No migration background,Yes,0.29785,207,812,0.26638,0.32933
2016,Thuringa,No migration background,No,0.70215,605,812,0.67067,0.73362
2016,Thuringa,Direct migration background,No,0.73048,47,47,0.60225,0.85870
2018,Schleswig-Holstein,No migration background,Yes,0.27308,195,728,0.24069,0.30547
2018,Schleswig-Holstein,No migration background,No,0.72692,533,728,0.69453,0.75931
2018,Schleswig-Holstein,Direct migration background,Yes,0.17167,38,150,0.11112,0.23222
2018,Schleswig-Holstein,Direct migration background,No,0.82833,112,150,0.76778,0.88888
2018,Schleswig-Holstein,Indirect migration background,No,0.93746,36,36,0.85724,1.01768
2018,Hamburg,No migration background,Yes,0.18899,62,319,0.14596,0.23202
2018,Hamburg,No migration background,No,0.81101,257,319,0.76798,0.85404
2018,Hamburg,Direct migration background,No,0.78713,87,87,0.70061,0.87364
2018,Hamburg,Indirect migration background,No,0.79608,34,34,0.65861,0.93355
2018,Lower Saxony,No migration background,Yes,0.23431,469,1943,0.21548,0.25315
2018,Lower Saxony,No migration background,No,0.76569,1474,1943,0.74685,0.78452
2018,Lower Saxony,Direct migration background,Yes,0.27020,140,453,0.22926,0.31114
2018,Lower Saxony,Direct migration background,No,0.72980,313,453,0.68886,0.77074
2018,Lower Saxony,Indirect migration background,Yes,0.30212,36,130,0.22288,0.38135
2018,Lower Saxony,Indirect migration background,No,0.69788,94,130,0.61865,0.77712
2018,Bremen,No migration background,Yes,0.23714,35,146,0.16791,0.30637
2018,Bremen,No migration background,No,0.76286,111,146,0.69363,0.83209
2018,Bremen,Direct migration background,No,0.62074,48,48,0.48203,0.75946
2018,North Rhine-Westphalia,No migration background,Yes,0.23142,868,3645,0.21773,0.24512
2018,North Rhine-Westphalia,No migration background,No,0.76858,2777,3645,0.75488,0.78227
2018,North Rhine-Westphalia,Direct migration background,Yes,0.31728,375,1254,0.29151,0.34305
2018,North Rhine-Westphalia,Direct migration background,No,0.68272,879,1254,0.65695,0.70849
2018,North Rhine-Westphalia,Indirect migration background,Yes,0.35936,165,493,0.31696,0.40176
2018,North Rhine-Westphalia,Indirect migration background,No,0.64064,328,493,0.59824,0.68304
2018,Hesse,No migration background,Yes,0.24173,291,1207,0.21757,0.26590
2018,Hesse,No migration background,No,0.75827,916,1207,0.73410,0.78243
2018,Hesse,Direct migration background,Yes,0.28057,96,350,0.23343,0.32770
2018,Hesse,Direct migration background,No,0.71943,254,350,0.67230,0.76657
2018,Hesse,Indirect migration background,Yes,0.32468,41,135,0.24539,0.40396
2018,Hesse,Indirect migration background,No,0.67532,94,135,0.59604,0.75461
2018,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.21863,254,1041,0.19351,0.24375
2018,"Rhineland-Palatinate, Saarland",No migration background,No,0.78137,787,1041,0.75625,0.80649
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.32364,113,339,0.27376,0.37352
2018,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.67636,226,339,0.62648,0.72624
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.69735,63,63,0.58300,0.81171
2018,Baden-Wuerttemberg,No migration background,Yes,0.19642,355,1948,0.17877,0.21406
2018,Baden-Wuerttemberg,No migration background,No,0.80358,1593,1948,0.78594,0.82123
2018,Baden-Wuerttemberg,Direct migration background,Yes,0.25766,150,589,0.22231,0.29301
2018,Baden-Wuerttemberg,Direct migration background,No,0.74234,439,589,0.70699,0.77769
2018,Baden-Wuerttemberg,Indirect migration background,Yes,0.27451,58,238,0.21769,0.33132
2018,Baden-Wuerttemberg,Indirect migration background,No,0.72549,180,238,0.66868,0.78231
2018,Bavaria,No migration background,Yes,0.22845,647,2952,0.21330,0.24359
2018,Bavaria,No migration background,No,0.77155,2305,2952,0.75641,0.78670
2018,Bavaria,Direct migration background,Yes,0.26028,192,766,0.22919,0.29138
2018,Bavaria,Direct migration background,No,0.73972,574,766,0.70862,0.77081
2018,Bavaria,Indirect migration background,Yes,0.29596,72,250,0.23926,0.35266
2018,Bavaria,Indirect migration background,No,0.70404,178,250,0.64734,0.76074
2018,Berlin,No migration background,Yes,0.27709,229,777,0.24560,0.30858
2018,Berlin,No migration background,No,0.72291,548,777,0.69142,0.75440
2018,Berlin,Direct migration background,Yes,0.41557,59,159,0.33873,0.49242
2018,Berlin,Direct migration background,No,0.58443,100,159,0.50758,0.66127
2018,Berlin,Indirect migration background,No,0.58810,39,39,0.43161,0.74459
2018,Brandenburg,No migration background,Yes,0.29759,272,914,0.26794,0.32725
2018,Brandenburg,No migration background,No,0.70241,642,914,0.67275,0.73206
2018,Brandenburg,Direct migration background,Yes,0.42576,33,92,0.32417,0.52736
2018,Brandenburg,Direct migration background,No,0.57424,59,92,0.47264,0.67583
2018,Mecklenburg-Western Pomerania,No migration background,Yes,0.31905,176,566,0.28061,0.35748
2018,Mecklenburg-Western Pomerania,No migration background,No,0.68095,390,566,0.64252,0.71939
2018,Saxony,No migration background,Yes,0.22703,362,1505,0.20586,0.24820
2018,Saxony,No migration background,No,0.77297,1143,1505,0.75180,0.79414
2018,Saxony,Direct migration background,No,0.75520,59,59,0.64455,0.86586
2018,Saxony-Anhalt,No migration background,Yes,0.24877,256,841,0.21954,0.27801
2018,Saxony-Anhalt,No migration background,No,0.75123,585,841,0.72199,0.78046
2018,Saxony-Anhalt,Direct migration background,No,0.51173,38,38,0.35066,0.67280
2018,Thuringa,No migration background,Yes,0.27141,220,842,0.24135,0.30146
2018,Thuringa,No migration background,No,0.72859,622,842,0.69854,0.75865
2018,Thuringa,Direct migration background,No,0.73652,50,50,0.61317,0.85986
2020,Schleswig-Holstein,No migration background,Yes,0.25699,169,711,0.22484,0.28913
2020,Schleswig-Holstein,No migration background,No,0.74301,542,711,0.71087,0.77516
2020,Schleswig-Holstein,Direct migration background,Yes,0.15092,71,271,0.10822,0.19362
2020,Schleswig-Holstein,Direct migration background,No,0.84908,200,271,0.80638,0.89178
2020,Schleswig-Holstein,Indirect migration background,No,0.81683,35,35,0.68681,0.94685
2020,Hamburg,No migration background,Yes,0.18222,71,351,0.14177,0.22266
2020,Hamburg,No migration background,No,0.81778,280,351,0.77734,0.85823
2020,Hamburg,Direct migration background,Yes,0.19082,46,177,0.13276,0.24887
2020,Hamburg,Direct migration background,No,0.80918,131,177,0.75113,0.86724
2020,Hamburg,Indirect migration background,No,0.84536,41,41,0.73331,0.95741
2020,Lower Saxony,No migration background,Yes,0.23076,398,1817,0.21138,0.25014
2020,Lower Saxony,No migration background,No,0.76924,1419,1817,0.74986,0.78862
2020,Lower Saxony,Direct migration background,Yes,0.27892,239,850,0.24875,0.30908
2020,Lower Saxony,Direct migration background,No,0.72108,611,850,0.69092,0.75125
2020,Lower Saxony,Indirect migration background,Yes,0.34650,40,130,0.26438,0.42862
2020,Lower Saxony,Indirect migration background,No,0.65350,90,130,0.57138,0.73562
2020,Bremen,No migration background,No,0.78813,109,109,0.71106,0.86520
2020,Bremen,Direct migration background,No,0.75829,96,96,0.67220,0.84438
2020,North Rhine-Westphalia,No migration background,Yes,0.22041,796,3507,0.20669,0.23413
2020,North Rhine-Westphalia,No migration background,No,0.77959,2711,3507,0.76587,0.79331
2020,North Rhine-Westphalia,Direct migration background,Yes,0.27468,655,2195,0.25600,0.29336
2020,North Rhine-Westphalia,Direct migration background,No,0.72532,1540,2195,0.70664,0.74400
2020,North Rhine-Westphalia,Indirect migration background,Yes,0.30388,126,446,0.26115,0.34661
2020,North Rhine-Westphalia,Indirect migration background,No,0.69612,320,446,0.65339,0.73885
2020,Hesse,No migration background,Yes,0.21127,244,1188,0.18805,0.23450
2020,Hesse,No migration background,No,0.78873,944,1188,0.76550,0.81195
2020,Hesse,Direct migration background,Yes,0.21956,150,723,0.18937,0.24976
2020,Hesse,Direct migration background,No,0.78044,573,723,0.75024,0.81063
2020,Hesse,Indirect migration background,No,0.74045,93,93,0.65087,0.83004
2020,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.19019,197,936,0.16503,0.21535
2020,"Rhineland-Palatinate, Saarland",No migration background,No,0.80981,739,936,0.78465,0.83497
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.36849,183,497,0.32603,0.41094
2020,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.63151,314,497,0.58906,0.67397
2020,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.65656,61,61,0.53640,0.77671
2020,Baden-Wuerttemberg,No migration background,Yes,0.18315,334,1904,0.16577,0.20053
2020,Baden-Wuerttemberg,No migration background,No,0.81685,1570,1904,0.79947,0.83423
2020,Baden-Wuerttemberg,Direct migration background,Yes,0.20644,285,1044,0.18188,0.23101
2020,Baden-Wuerttemberg,Direct migration background,No,0.79356,759,1044,0.76899,0.81812
2020,Baden-Wuerttemberg,Indirect migration background,Yes,0.28891,51,212,0.22775,0.35007
2020,Baden-Wuerttemberg,Indirect migration background,No,0.71109,161,212,0.64993,0.77225
2020,Bavaria,No migration background,Yes,0.20331,566,2791,0.18838,0.21824
2020,Bavaria,No migration background,No,0.79669,2225,2791,0.78176,0.81162
2020,Bavaria,Direct migration background,Yes,0.28838,391,1289,0.26364,0.31312
2020,Bavaria,Direct migration background,No,0.71162,898,1289,0.68688,0.73636
2020,Bavaria,Indirect migration background,Yes,0.29202,66,259,0.23654,0.34750
2020,Bavaria,Indirect migration background,No,0.70798,193,259,0.65250,0.76346
2020,Berlin,No migration background,Yes,0.25021,196,764,0.21947,0.28094
2020,Berlin,No migration background,No,0.74979,568,764,0.71906,0.78053
2020,Berlin,Direct migration background,Yes,0.37717,129,438,0.33173,0.42261
2020,Berlin,Direct migration background,No,0.62283,309,438,0.57739,0.66827
2020,Berlin,Indirect migration background,No,0.60316,48,48,0.46329,0.74304
2020,Brandenburg,No migration background,Yes,0.26974,256,931,0.24122,0.29827
2020,Brandenburg,No migration background,No,0.73026,675,931,0.70173,0.75878
2020,Brandenburg,Direct migration background,Yes,0.34281,64,196,0.27619,0.40943
2020,Brandenburg,Direct migration background,No,0.65719,132,196,0.59057,0.72381
2020,Mecklenburg-Western Pomerania,No migration background,Yes,0.29755,129,456,0.25554,0.33955
2020,Mecklenburg-Western Pomerania,No migration background,No,0.70245,327,456,0.66045,0.74446
2020,Mecklenburg-Western Pomerania,Direct migration background,No,0.76059,54,54,0.64571,0.87548
2020,Saxony,No migration background,Yes,0.24112,345,1411,0.21879,0.26345
2020,Saxony,No migration background,No,0.75888,1066,1411,0.73655,0.78121
2020,Saxony,Direct migration background,Yes,0.15893,54,193,0.10722,0.21065
2020,Saxony,Direct migration background,No,0.84107,139,193,0.78935,0.89278
2020,Saxony-Anhalt,No migration background,Yes,0.26611,225,796,0.23539,0.29683
2020,Saxony-Anhalt,No migration background,No,0.73389,571,796,0.70317,0.76461
2020,Saxony-Anhalt,Direct migration background,Yes,0.40937,39,134,0.32580,0.49294
2020,Saxony-Anhalt,Direct migration background,No,0.59063,95,134,0.50706,0.67420
2020,Thuringa,No migration background,Yes,0.26241,195,794,0.23179,0.29303
2020,Thuringa,No migration background,No,0.73759,599,794,0.70697,0.76821
2020,Thuringa,Direct migration background,Yes,0.29580,53,161,0.22508,0.36652
2020,Thuringa,Direct migration background,No,0.70420,108,161,0.63348,0.77492
2022,Schleswig-Holstein,No migration background,Yes,0.25228,177,736,0.22088,0.28368
2022,Schleswig-Holstein,No migration background,No,0.74772,559,736,0.71632,0.77912
2022,Schleswig-Holstein,Direct migration background,No,0.80291,122,122,0.73203,0.87379
2022,Schleswig-Holstein,Indirect migration background,No,0.66495,34,34,0.50390,0.82599
2022,Hamburg,No migration background,Yes,0.19101,69,354,0.15000,0.23202
2022,Hamburg,No migration background,No,0.80899,285,354,0.76798,0.85000
2022,Hamburg,Direct migration background,Yes,0.12890,35,188,0.08087,0.17692
2022,Hamburg,Direct migration background,No,0.87110,153,188,0.82308,0.91913
2022,Hamburg,Indirect migration background,No,0.93484,34,34,0.85064,1.01905
2022,Lower Saxony,No migration background,Yes,0.21610,337,1667,0.19633,0.23586
2022,Lower Saxony,No migration background,No,0.78390,1330,1667,0.76414,0.80367
2022,Lower Saxony,Direct migration background,Yes,0.30311,110,455,0.26084,0.34539
2022,Lower Saxony,Direct migration background,No,0.69689,345,455,0.65461,0.73916
2022,Lower Saxony,Indirect migration background,No,0.79379,88,88,0.70877,0.87881
2022,Bremen,No migration background,No,0.82849,90,90,0.75017,0.90681
2022,Bremen,Direct migration background,No,0.88757,49,49,0.79821,0.97694
2022,North Rhine-Westphalia,No migration background,Yes,0.19905,733,3614,0.18603,0.21207
2022,North Rhine-Westphalia,No migration background,No,0.80095,2881,3614,0.78793,0.81397
2022,North Rhine-Westphalia,Direct migration background,Yes,0.28974,290,1421,0.26614,0.31333
2022,North Rhine-Westphalia,Direct migration background,No,0.71026,1131,1421,0.68667,0.73386
2022,North Rhine-Westphalia,Indirect migration background,Yes,0.23980,82,380,0.19682,0.28279
2022,North Rhine-Westphalia,Indirect migration background,No,0.76020,298,380,0.71721,0.80318
2022,Hesse,No migration background,Yes,0.20088,201,1073,0.17690,0.22487
2022,Hesse,No migration background,No,0.79912,872,1073,0.77513,0.82310
2022,Hesse,Direct migration background,Yes,0.14444,86,521,0.11423,0.17466
2022,Hesse,Direct migration background,No,0.85556,435,521,0.82534,0.88577
2022,Hesse,Indirect migration background,No,0.73221,65,65,0.62372,0.84070
2022,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.15306,160,835,0.12862,0.17749
2022,"Rhineland-Palatinate, Saarland",No migration background,No,0.84694,675,835,0.82251,0.87138
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.32340,80,310,0.27124,0.37556
2022,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.67660,230,310,0.62444,0.72876
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.58960,57,57,0.46076,0.71844
2022,Baden-Wuerttemberg,No migration background,Yes,0.14644,295,1927,0.13065,0.16223
2022,Baden-Wuerttemberg,No migration background,No,0.85356,1632,1927,0.83777,0.86935
2022,Baden-Wuerttemberg,Direct migration background,Yes,0.22074,186,1010,0.19515,0.24633
2022,Baden-Wuerttemberg,Direct migration background,No,0.77926,824,1010,0.75367,0.80485
2022,Baden-Wuerttemberg,Indirect migration background,Yes,0.27313,42,216,0.21357,0.33269
2022,Baden-Wuerttemberg,Indirect migration background,No,0.72687,174,216,0.66731,0.78643
2022,Bavaria,No migration background,Yes,0.18544,512,2866,0.17120,0.19967
2022,Bavaria,No migration background,No,0.81456,2354,2866,0.80033,0.82880
2022,Bavaria,Direct migration background,Yes,0.22681,200,1155,0.20265,0.25097
2022,Bavaria,Direct migration background,No,0.77319,955,1155,0.74903,0.79735
2022,Bavaria,Indirect migration background,Yes,0.26738,59,258,0.21327,0.32150
2022,Bavaria,Indirect migration background,No,0.73262,199,258,0.67850,0.78673
2022,Berlin,No migration background,Yes,0.22947,174,776,0.19986,0.25907
2022,Berlin,No migration background,No,0.77053,602,776,0.74093,0.80014
2022,Berlin,Direct migration background,Yes,0.29975,122,597,0.26297,0.33653
2022,Berlin,Direct migration background,No,0.70025,475,597,0.66347,0.73703
2022,Berlin,Indirect migration background,No,0.68130,63,63,0.56531,0.79729
2022,Brandenburg,No migration background,Yes,0.20806,200,869,0.18106,0.23507
2022,Brandenburg,No migration background,No,0.79194,669,869,0.76493,0.81894
2022,Brandenburg,Direct migration background,No,0.80349,61,61,0.70294,0.90403
2022,Mecklenburg-Western Pomerania,No migration background,Yes,0.24114,116,478,0.20275,0.27953
2022,Mecklenburg-Western Pomerania,No migration background,No,0.75886,362,478,0.72047,0.79725
2022,Mecklenburg-Western Pomerania,Direct migration background,No,0.76079,49,49,0.64010,0.88148
2022,Saxony,No migration background,Yes,0.20952,344,1522,0.18907,0.22998
2022,Saxony,No migration background,No,0.79048,1178,1522,0.77002,0.81093
2022,Saxony,Direct migration background,No,0.86353,130,130,0.80429,0.92277
2022,Saxony-Anhalt,No migration background,Yes,0.21760,211,775,0.18853,0.24667
2022,Saxony-Anhalt,No migration background,No,0.78240,564,775,0.75333,0.81147
2022,Saxony-Anhalt,Direct migration background,No,0.59167,64,64,0.47030,0.71305
2022,Thuringa,No migration background,Yes,0.20264,151,691,0.17265,0.23263
2022,Thuringa,No migration background,No,0.79736,540,691,0.76737,0.82735
2022,Thuringa,Direct migration background,No,0.62913,86,86,0.52644,0.73182
