year,bula_h,pgisced97,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Bavaria,Second Stage of Tertiary Education,Yes,0.16217,90,613,0.13297,0.19137
2006,Bavaria,Second Stage of Tertiary Education,No,0.83783,523,613,0.80863,0.86703
2006,Berlin,Lower Secondary Level,No,0.53371,32,32,0.35810,0.70932
2006,Berlin,Upper Secondary Level,Yes,0.38848,114,326,0.33549,0.44147
2006,Berlin,Upper Secondary Level,No,0.61152,212,326,0.55853,0.66451
2006,Berlin,First Stage of Tertiary Education,No,0.75971,46,46,0.63488,0.88455
2006,Berlin,Second Stage of Tertiary Education,Yes,0.30467,75,262,0.24883,0.36051
2006,Berlin,Second Stage of Tertiary Education,No,0.69533,187,262,0.63949,0.75117
2006,Brandenburg,Lower Secondary Level,Yes,0.49138,31,77,0.37898,0.60378
2006,Brandenburg,Lower Secondary Level,No,0.50862,46,77,0.39622,0.62102
2006,Brandenburg,Upper Secondary Level,Yes,0.31559,146,456,0.27288,0.35829
2006,Brandenburg,Upper Secondary Level,No,0.68441,310,456,0.64171,0.72712
2006,Brandenburg,First Stage of Tertiary Education,No,0.79589,59,59,0.69216,0.89962
2006,Brandenburg,Second Stage of Tertiary Education,Yes,0.18071,40,266,0.13438,0.22704
2006,Brandenburg,Second Stage of Tertiary Education,No,0.81929,226,266,0.77296,0.86562
2006,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.75063,31,31,0.59581,0.90545
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.36179,101,285,0.30590,0.41768
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.63821,184,285,0.58232,0.69410
2006,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.91056,35,35,0.81463,1.00649
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.25188,34,146,0.18122,0.32253
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.74812,112,146,0.67747,0.81878
2006,Saxony,Lower Secondary Level,Yes,0.31656,32,101,0.22539,0.40773
2006,Saxony,Lower Secondary Level,No,0.68344,69,101,0.59227,0.77461
2006,Saxony,Upper Secondary Level,Yes,0.27273,234,860,0.24294,0.30251
2006,Saxony,Upper Secondary Level,No,0.72727,626,860,0.69749,0.75706
2006,Saxony,Post-secondary Non-tertiary Level,No,0.77738,37,37,0.64148,0.91327
2006,Saxony,First Stage of Tertiary Education,No,0.83266,115,115,0.76413,0.90118
2006,Saxony,Second Stage of Tertiary Education,Yes,0.19608,62,385,0.15637,0.23579
2006,Saxony,Second Stage of Tertiary Education,No,0.80392,323,385,0.76421,0.84363
2006,Saxony-Anhalt,Lower Secondary Level,No,0.86661,48,48,0.76940,0.96381
2006,Saxony-Anhalt,Upper Secondary Level,Yes,0.35727,183,468,0.31381,0.40074
2006,Saxony-Anhalt,Upper Secondary Level,No,0.64273,285,468,0.59926,0.68619
2006,Saxony-Anhalt,First Stage of Tertiary Education,No,0.72096,61,61,0.60747,0.83445
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.17879,44,223,0.12838,0.22919
2006,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.82121,179,223,0.77081,0.87162
2006,Thuringa,Lower Secondary Level,No,0.72432,42,42,0.58754,0.86110
2006,Thuringa,Upper Secondary Level,Yes,0.29812,173,582,0.26093,0.33532
2006,Thuringa,Upper Secondary Level,No,0.70188,409,582,0.66468,0.73907
2006,Thuringa,First Stage of Tertiary Education,No,0.85326,60,60,0.76296,0.94355
2006,Thuringa,Second Stage of Tertiary Education,Yes,0.14872,31,185,0.09730,0.20013
2006,Thuringa,Second Stage of Tertiary Education,No,0.85128,154,185,0.79987,0.90270
2008,Schleswig-Holstein,Lower Secondary Level,No,0.67141,37,37,0.51797,0.82484
2008,Schleswig-Holstein,Upper Secondary Level,Yes,0.29257,78,294,0.24048,0.34466
2008,Schleswig-Holstein,Upper Secondary Level,No,0.70743,216,294,0.65534,0.75952
2008,Schleswig-Holstein,First Stage of Tertiary Education,No,0.72010,39,39,0.57735,0.86284
2008,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.78681,76,76,0.69412,0.87950
2008,Hamburg,Upper Secondary Level,Yes,0.47781,42,115,0.38612,0.56951
2008,Hamburg,Upper Secondary Level,No,0.52219,73,115,0.43049,0.61388
2008,Hamburg,Second Stage of Tertiary Education,No,0.83582,64,64,0.74434,0.92729
2008,Lower Saxony,Pre-primary Level,No,0.84746,34,34,0.72478,0.97013
2008,Lower Saxony,Lower Secondary Level,Yes,0.30354,61,204,0.24029,0.36679
2008,Lower Saxony,Lower Secondary Level,No,0.69646,143,204,0.63321,0.75971
2008,Lower Saxony,Upper Secondary Level,Yes,0.30442,270,931,0.27484,0.33399
2008,Lower Saxony,Upper Secondary Level,No,0.69558,661,931,0.66601,0.72516
2008,Lower Saxony,Post-secondary Non-tertiary Level,No,0.63834,83,83,0.53434,0.74234
2008,Lower Saxony,First Stage of Tertiary Education,No,0.78426,82,82,0.69468,0.87384
2008,Lower Saxony,Second Stage of Tertiary Education,Yes,0.18204,60,309,0.13895,0.22514
2008,Lower Saxony,Second Stage of Tertiary Education,No,0.81796,249,309,0.77486,0.86105
2008,Bremen,Upper Secondary Level,No,0.74812,48,48,0.62402,0.87223
2008,North Rhine-Westphalia,No answer / don't know,Yes,0.40431,32,76,0.29324,0.51537
2008,North Rhine-Westphalia,No answer / don't know,No,0.59569,44,76,0.48463,0.70676
2008,North Rhine-Westphalia,Pre-primary Level,No,0.86742,64,64,0.78368,0.95116
2008,North Rhine-Westphalia,Primary Level,No,0.57085,37,37,0.40916,0.73254
2008,North Rhine-Westphalia,Lower Secondary Level,Yes,0.32953,156,467,0.28685,0.37221
2008,North Rhine-Westphalia,Lower Secondary Level,No,0.67047,311,467,0.62779,0.71315
2008,North Rhine-Westphalia,Upper Secondary Level,Yes,0.33303,605,1900,0.31184,0.35423
2008,North Rhine-Westphalia,Upper Secondary Level,No,0.66697,1295,1900,0.64577,0.68816
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.26647,85,297,0.21611,0.31684
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.73353,212,297,0.68316,0.78389
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.29157,75,272,0.23746,0.34568
2008,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.70843,197,272,0.65432,0.76254
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.22054,159,782,0.19146,0.24962
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.77946,623,782,0.75038,0.80854
2008,Hesse,Lower Secondary Level,Yes,0.34015,43,134,0.25964,0.42067
2008,Hesse,Lower Secondary Level,No,0.65985,91,134,0.57933,0.74036
2008,Hesse,Upper Secondary Level,Yes,0.34850,197,620,0.31096,0.38603
2008,Hesse,Upper Secondary Level,No,0.65150,423,620,0.61397,0.68904
2008,Hesse,Post-secondary Non-tertiary Level,No,0.68823,75,75,0.58269,0.79378
2008,Hesse,First Stage of Tertiary Education,No,0.66377,51,51,0.53282,0.79472
2008,Hesse,Second Stage of Tertiary Education,Yes,0.17063,56,327,0.12980,0.21147
2008,Hesse,Second Stage of Tertiary Education,No,0.82937,271,327,0.78853,0.87020
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.26545,46,166,0.19807,0.33283
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.73455,120,166,0.66717,0.80193
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.28585,171,563,0.24850,0.32321
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.71415,392,563,0.67679,0.75150
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.86313,46,46,0.76270,0.96355
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.70957,67,67,0.60005,0.81909
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.88748,152,152,0.83708,0.93788
2008,Baden-Wuerttemberg,No answer / don't know,No,0.64748,42,42,0.50124,0.79372
2008,Baden-Wuerttemberg,Pre-primary Level,No,0.76931,46,46,0.64623,0.89240
2008,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.25244,73,304,0.20353,0.30136
2008,Baden-Wuerttemberg,Lower Secondary Level,No,0.74756,231,304,0.69864,0.79647
2008,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.30662,320,1141,0.27985,0.33339
2008,Baden-Wuerttemberg,Upper Secondary Level,No,0.69338,821,1141,0.66661,0.72015
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.79591,105,105,0.71845,0.87337
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.20555,33,171,0.14480,0.26630
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.79445,138,171,0.73370,0.85520
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.14777,60,458,0.11524,0.18031
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.85223,398,458,0.81969,0.88476
2008,Bavaria,Lower Secondary Level,Yes,0.28253,77,301,0.23158,0.33348
2008,Bavaria,Lower Secondary Level,No,0.71747,224,301,0.66652,0.76842
2008,Bavaria,Upper Secondary Level,Yes,0.30430,447,1449,0.28060,0.32800
2008,Bavaria,Upper Secondary Level,No,0.69570,1002,1449,0.67200,0.71940
2008,Bavaria,Post-secondary Non-tertiary Level,Yes,0.24868,31,133,0.17494,0.32242
2008,Bavaria,Post-secondary Non-tertiary Level,No,0.75132,102,133,0.67758,0.82506
2008,Bavaria,First Stage of Tertiary Education,Yes,0.26574,59,210,0.20585,0.32562
2008,Bavaria,First Stage of Tertiary Education,No,0.73426,151,210,0.67438,0.79415
2008,Bavaria,Second Stage of Tertiary Education,Yes,0.16501,81,556,0.13412,0.19589
2008,Bavaria,Second Stage of Tertiary Education,No,0.83499,475,556,0.80411,0.86588
2008,Berlin,Upper Secondary Level,Yes,0.34357,94,285,0.28834,0.39881
2008,Berlin,Upper Secondary Level,No,0.65643,191,285,0.60119,0.71166
2008,Berlin,First Stage of Tertiary Education,No,0.91593,45,45,0.83394,0.99793
2008,Berlin,Second Stage of Tertiary Education,Yes,0.29323,74,258,0.23757,0.34889
2008,Berlin,Second Stage of Tertiary Education,No,0.70677,184,258,0.65111,0.76243
2008,Brandenburg,Lower Secondary Level,No,0.50780,36,36,0.34217,0.67343
2008,Brandenburg,Upper Secondary Level,Yes,0.36070,136,402,0.31370,0.40770
2008,Brandenburg,Upper Secondary Level,No,0.63930,266,402,0.59230,0.68630
2008,Brandenburg,First Stage of Tertiary Education,No,0.76559,50,50,0.64698,0.88421
2008,Brandenburg,Second Stage of Tertiary Education,Yes,0.19670,35,238,0.14610,0.24731
2008,Brandenburg,Second Stage of Tertiary Education,No,0.80330,203,238,0.75269,0.85390
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.38758,90,243,0.32619,0.44896
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.61242,153,243,0.55104,0.67381
2008,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.93447,34,34,0.85003,1.01890
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.79205,111,111,0.71620,0.86789
2008,Saxony,Lower Secondary Level,No,0.75763,61,61,0.64921,0.86606
2008,Saxony,Upper Secondary Level,Yes,0.27211,200,770,0.24066,0.30357
2008,Saxony,Upper Secondary Level,No,0.72789,570,770,0.69643,0.75934
2008,Saxony,Post-secondary Non-tertiary Level,No,0.53725,34,34,0.36713,0.70738
2008,Saxony,First Stage of Tertiary Education,No,0.86594,103,103,0.79982,0.93207
2008,Saxony,Second Stage of Tertiary Education,Yes,0.19980,64,360,0.15844,0.24117
2008,Saxony,Second Stage of Tertiary Education,No,0.80020,296,360,0.75883,0.84156
2008,Saxony-Anhalt,Lower Secondary Level,No,0.77905,38,38,0.64537,0.91274
2008,Saxony-Anhalt,Upper Secondary Level,Yes,0.31772,145,421,0.27319,0.36225
2008,Saxony-Anhalt,Upper Secondary Level,No,0.68228,276,421,0.63775,0.72681
2008,Saxony-Anhalt,First Stage of Tertiary Education,No,0.80705,54,54,0.70081,0.91329
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.21211,43,200,0.15531,0.26891
2008,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.78789,157,200,0.73109,0.84469
2008,Thuringa,Lower Secondary Level,No,0.73401,47,47,0.60631,0.86170
2008,Thuringa,Upper Secondary Level,Yes,0.28850,147,517,0.24941,0.32760
2008,Thuringa,Upper Secondary Level,No,0.71150,370,517,0.67240,0.75059
2008,Thuringa,First Stage of Tertiary Education,No,0.74746,45,45,0.61909,0.87584
2008,Thuringa,Second Stage of Tertiary Education,No,0.88470,157,157,0.83459,0.93482
2010,Schleswig-Holstein,Lower Secondary Level,No,0.60711,31,31,0.43234,0.78187
2010,Schleswig-Holstein,Upper Secondary Level,Yes,0.26569,59,240,0.20969,0.32169
2010,Schleswig-Holstein,Upper Secondary Level,No,0.73431,181,240,0.67831,0.79031
2010,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.86367,65,65,0.77960,0.94774
2010,Hamburg,Upper Secondary Level,Yes,0.44986,37,113,0.35773,0.54199
2010,Hamburg,Upper Secondary Level,No,0.55014,76,113,0.45801,0.64227
2010,Hamburg,Second Stage of Tertiary Education,No,0.76154,71,71,0.66171,0.86137
2010,Lower Saxony,Lower Secondary Level,Yes,0.25352,50,165,0.18694,0.32010
2010,Lower Saxony,Lower Secondary Level,No,0.74648,115,165,0.67990,0.81306
2010,Lower Saxony,Upper Secondary Level,Yes,0.29886,227,790,0.26692,0.33081
2010,Lower Saxony,Upper Secondary Level,No,0.70114,563,790,0.66919,0.73308
2010,Lower Saxony,Post-secondary Non-tertiary Level,No,0.66974,65,65,0.55452,0.78497
2010,Lower Saxony,First Stage of Tertiary Education,No,0.81031,76,76,0.72158,0.89904
2010,Lower Saxony,Second Stage of Tertiary Education,Yes,0.20172,61,293,0.15569,0.24774
2010,Lower Saxony,Second Stage of Tertiary Education,No,0.79828,232,293,0.75226,0.84431
2010,Bremen,Upper Secondary Level,No,0.77227,36,36,0.63333,0.91121
2010,North Rhine-Westphalia,No answer / don't know,No,0.58436,41,41,0.43163,0.73709
2010,North Rhine-Westphalia,Pre-primary Level,No,0.85553,64,64,0.76872,0.94234
2010,North Rhine-Westphalia,Primary Level,No,0.67677,33,33,0.51471,0.83882
2010,North Rhine-Westphalia,Lower Secondary Level,Yes,0.31414,121,374,0.26703,0.36124
2010,North Rhine-Westphalia,Lower Secondary Level,No,0.68586,253,374,0.63876,0.73297
2010,North Rhine-Westphalia,Upper Secondary Level,Yes,0.29754,494,1617,0.27525,0.31983
2010,North Rhine-Westphalia,Upper Secondary Level,No,0.70246,1123,1617,0.68017,0.72475
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.33328,75,260,0.27587,0.39069
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.66672,185,260,0.60931,0.72413
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.25196,61,238,0.19668,0.30723
2010,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.74804,177,238,0.69277,0.80332
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.20565,131,693,0.17554,0.23577
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.79435,562,693,0.76423,0.82446
2010,Hesse,Lower Secondary Level,Yes,0.25754,34,112,0.17619,0.33889
2010,Hesse,Lower Secondary Level,No,0.74246,78,112,0.66111,0.82381
2010,Hesse,Upper Secondary Level,Yes,0.35027,157,507,0.30870,0.39184
2010,Hesse,Upper Secondary Level,No,0.64973,350,507,0.60816,0.69130
2010,Hesse,Post-secondary Non-tertiary Level,No,0.69222,69,69,0.58251,0.80193
2010,Hesse,First Stage of Tertiary Education,No,0.76351,48,48,0.64203,0.88500
2010,Hesse,Second Stage of Tertiary Education,Yes,0.15604,52,300,0.11491,0.19718
2010,Hesse,Second Stage of Tertiary Education,No,0.84396,248,300,0.80282,0.88509
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.26942,43,151,0.19842,0.34042
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.73058,108,151,0.65958,0.80158
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.26873,151,478,0.22895,0.30851
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.73127,327,478,0.69149,0.77105
2010,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.84013,41,41,0.72656,0.95371
2010,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.66947,54,54,0.54283,0.79612
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.85791,134,134,0.79857,0.91725
2010,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.23609,57,251,0.18344,0.28873
2010,Baden-Wuerttemberg,Lower Secondary Level,No,0.76391,194,251,0.71127,0.81656
2010,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.26309,231,926,0.23471,0.29146
2010,Baden-Wuerttemberg,Upper Secondary Level,No,0.73691,695,926,0.70854,0.76529
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.76232,86,86,0.67182,0.85281
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.28634,35,146,0.21276,0.35992
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.71366,111,146,0.64008,0.78724
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.16537,67,430,0.13021,0.20052
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.83463,363,430,0.79948,0.86979
2010,Bavaria,No answer / don't know,No,0.76107,32,32,0.61096,0.91119
2010,Bavaria,Pre-primary Level,No,0.90755,47,47,0.82384,0.99126
2010,Bavaria,Lower Secondary Level,Yes,0.31676,62,243,0.25814,0.37537
2010,Bavaria,Lower Secondary Level,No,0.68324,181,243,0.62463,0.74186
2010,Bavaria,Upper Secondary Level,Yes,0.32292,394,1252,0.29701,0.34883
2010,Bavaria,Upper Secondary Level,No,0.67708,858,1252,0.65117,0.70299
2010,Bavaria,Post-secondary Non-tertiary Level,No,0.84483,101,101,0.77387,0.91580
2010,Bavaria,First Stage of Tertiary Education,Yes,0.30174,53,188,0.23595,0.36753
2010,Bavaria,First Stage of Tertiary Education,No,0.69826,135,188,0.63247,0.76405
2010,Bavaria,Second Stage of Tertiary Education,Yes,0.18610,70,505,0.15212,0.22008
2010,Bavaria,Second Stage of Tertiary Education,No,0.81390,435,505,0.77992,0.84788
2010,Berlin,Upper Secondary Level,Yes,0.37088,85,259,0.31194,0.42982
2010,Berlin,Upper Secondary Level,No,0.62912,174,259,0.57018,0.68806
2010,Berlin,First Stage of Tertiary Education,No,0.87364,42,42,0.77193,0.97534
2010,Berlin,Second Stage of Tertiary Education,Yes,0.25671,62,247,0.20212,0.31129
2010,Berlin,Second Stage of Tertiary Education,No,0.74329,185,247,0.68871,0.79788
2010,Brandenburg,Upper Secondary Level,Yes,0.31109,108,339,0.26174,0.36045
2010,Brandenburg,Upper Secondary Level,No,0.68891,231,339,0.63955,0.73826
2010,Brandenburg,First Stage of Tertiary Education,No,0.79727,47,47,0.68109,0.91345
2010,Brandenburg,Second Stage of Tertiary Education,No,0.85194,192,192,0.80157,0.90231
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.37314,80,221,0.30923,0.43704
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.62686,141,221,0.56296,0.69077
2010,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.95362,36,36,0.88395,1.02329
2010,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.78054,97,97,0.69775,0.86333
2010,Saxony,Lower Secondary Level,No,0.80706,50,50,0.69657,0.91755
2010,Saxony,Upper Secondary Level,Yes,0.25212,174,663,0.21904,0.28519
2010,Saxony,Upper Secondary Level,No,0.74788,489,663,0.71481,0.78096
2010,Saxony,Post-secondary Non-tertiary Level,No,0.65855,33,33,0.49425,0.82285
2010,Saxony,First Stage of Tertiary Education,No,0.92722,97,97,0.87525,0.97918
2010,Saxony,Second Stage of Tertiary Education,Yes,0.14718,51,329,0.10883,0.18552
2010,Saxony,Second Stage of Tertiary Education,No,0.85282,278,329,0.81448,0.89117
2010,Saxony-Anhalt,Upper Secondary Level,Yes,0.32387,141,373,0.27632,0.37142
2010,Saxony-Anhalt,Upper Secondary Level,No,0.67613,232,373,0.62858,0.72368
2010,Saxony-Anhalt,First Stage of Tertiary Education,No,0.80070,50,50,0.68885,0.91255
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.19113,36,184,0.13416,0.24810
2010,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.80887,148,184,0.75190,0.86584
2010,Thuringa,Lower Secondary Level,No,0.84069,31,31,0.70973,0.97165
2010,Thuringa,Upper Secondary Level,Yes,0.31448,144,459,0.27195,0.35700
2010,Thuringa,Upper Secondary Level,No,0.68552,315,459,0.64300,0.72805
2010,Thuringa,First Stage of Tertiary Education,No,0.74867,42,42,0.61590,0.88145
2010,Thuringa,Second Stage of Tertiary Education,No,0.84353,135,135,0.78201,0.90504
2012,Schleswig-Holstein,Lower Secondary Level,No,0.64700,47,47,0.50890,0.78511
2012,Schleswig-Holstein,Upper Secondary Level,Yes,0.25407,93,357,0.20884,0.29929
2012,Schleswig-Holstein,Upper Secondary Level,No,0.74593,264,357,0.70071,0.79116
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.86595,38,38,0.75617,0.97573
2012,Schleswig-Holstein,First Stage of Tertiary Education,No,0.74778,33,33,0.59731,0.89825
2012,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.85253,84,84,0.77624,0.92881
2012,Hamburg,Upper Secondary Level,Yes,0.40277,48,143,0.32210,0.48344
2012,Hamburg,Upper Secondary Level,No,0.59723,95,143,0.51656,0.67790
2012,Hamburg,Second Stage of Tertiary Education,No,0.78613,89,89,0.70046,0.87181
2012,Lower Saxony,Lower Secondary Level,Yes,0.27858,69,232,0.22077,0.33639
2012,Lower Saxony,Lower Secondary Level,No,0.72142,163,232,0.66361,0.77923
2012,Lower Saxony,Upper Secondary Level,Yes,0.30143,300,1003,0.27302,0.32984
2012,Lower Saxony,Upper Secondary Level,No,0.69857,703,1003,0.67016,0.72698
2012,Lower Saxony,Post-secondary Non-tertiary Level,No,0.65461,76,76,0.54700,0.76223
2012,Lower Saxony,First Stage of Tertiary Education,No,0.76985,84,84,0.67929,0.86040
2012,Lower Saxony,Second Stage of Tertiary Education,Yes,0.19754,71,349,0.15571,0.23937
2012,Lower Saxony,Second Stage of Tertiary Education,No,0.80246,278,349,0.76063,0.84429
2012,Bremen,Upper Secondary Level,No,0.71404,44,44,0.57898,0.84910
2012,Bremen,Second Stage of Tertiary Education,No,0.89160,34,34,0.78553,0.99767
2012,North Rhine-Westphalia,No answer / don't know,No,0.70497,57,57,0.58553,0.82442
2012,North Rhine-Westphalia,Pre-primary Level,No,0.84923,75,75,0.76770,0.93076
2012,North Rhine-Westphalia,Primary Level,No,0.71392,42,42,0.57558,0.85225
2012,North Rhine-Westphalia,Lower Secondary Level,Yes,0.28580,149,479,0.24530,0.32631
2012,North Rhine-Westphalia,Lower Secondary Level,No,0.71420,330,479,0.67369,0.75470
2012,North Rhine-Westphalia,Upper Secondary Level,Yes,0.30013,551,1882,0.27941,0.32084
2012,North Rhine-Westphalia,Upper Secondary Level,No,0.69987,1331,1882,0.67916,0.72059
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.27715,79,317,0.22780,0.32651
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.72285,238,317,0.67349,0.77220
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.24738,65,253,0.19411,0.30066
2012,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.75262,188,253,0.69934,0.80589
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.19975,161,874,0.17323,0.22627
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.80025,713,874,0.77373,0.82677
2012,Hesse,Lower Secondary Level,Yes,0.29898,52,149,0.22522,0.37274
2012,Hesse,Lower Secondary Level,No,0.70102,97,149,0.62726,0.77478
2012,Hesse,Upper Secondary Level,Yes,0.30135,173,618,0.26515,0.33756
2012,Hesse,Upper Secondary Level,No,0.69865,445,618,0.66244,0.73485
2012,Hesse,Post-secondary Non-tertiary Level,No,0.69783,85,85,0.59963,0.79604
2012,Hesse,First Stage of Tertiary Education,No,0.82168,57,57,0.72142,0.92193
2012,Hesse,Second Stage of Tertiary Education,Yes,0.12267,52,368,0.08910,0.15623
2012,Hesse,Second Stage of Tertiary Education,No,0.87733,316,368,0.84377,0.91090
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.23722,51,178,0.17455,0.29988
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.76278,127,178,0.70012,0.82545
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.29003,198,610,0.25399,0.32607
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.70997,412,610,0.67393,0.74601
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.71032,50,50,0.58330,0.83733
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.73312,62,62,0.62212,0.84412
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.12772,31,202,0.08158,0.17387
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.87228,171,202,0.82613,0.91842
2012,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.25482,73,312,0.20639,0.30325
2012,Baden-Wuerttemberg,Lower Secondary Level,No,0.74518,239,312,0.69675,0.79361
2012,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.24610,264,1130,0.22097,0.27123
2012,Baden-Wuerttemberg,Upper Secondary Level,No,0.75390,866,1130,0.72877,0.77903
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.79551,117,117,0.72212,0.86891
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.29869,48,177,0.23107,0.36631
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.70131,129,177,0.63369,0.76893
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.16581,76,517,0.13372,0.19790
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.83419,441,517,0.80210,0.86628
2012,Bavaria,No answer / don't know,No,0.75891,33,33,0.61070,0.90711
2012,Bavaria,Lower Secondary Level,Yes,0.28981,83,345,0.24187,0.33775
2012,Bavaria,Lower Secondary Level,No,0.71019,262,345,0.66225,0.75813
2012,Bavaria,Upper Secondary Level,Yes,0.30864,474,1673,0.28650,0.33079
2012,Bavaria,Upper Secondary Level,No,0.69136,1199,1673,0.66921,0.71350
2012,Bavaria,Post-secondary Non-tertiary Level,Yes,0.19376,38,169,0.13400,0.25353
2012,Bavaria,Post-secondary Non-tertiary Level,No,0.80624,131,169,0.74647,0.86600
2012,Bavaria,First Stage of Tertiary Education,Yes,0.24376,56,224,0.18741,0.30011
2012,Bavaria,First Stage of Tertiary Education,No,0.75624,168,224,0.69989,0.81259
2012,Bavaria,Second Stage of Tertiary Education,Yes,0.18226,91,659,0.15276,0.21175
