year,bula_h,sex,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Bavaria,female,Yes,0.17363,512,2381,0.15841,0.18885
2014,Bavaria,female,No,0.67675,1869,2381,0.65796,0.69554
2014,Berlin,male,Yes,0.27171,141,448,0.23047,0.31295
2014,Berlin,male,No,0.55584,307,448,0.50978,0.60190
2014,Berlin,female,Yes,0.26239,159,541,0.22529,0.29950
2014,Berlin,female,No,0.59137,382,541,0.54991,0.63284
2014,Brandenburg,male,Yes,0.33444,164,467,0.29160,0.37728
2014,Brandenburg,male,No,0.50298,303,467,0.45758,0.54837
2014,Brandenburg,female,Yes,0.22432,148,555,0.18958,0.25906
2014,Brandenburg,female,No,0.65255,407,555,0.61290,0.69220
2014,Mecklenburg-Western Pomerania,male,Yes,0.30017,93,248,0.24301,0.35733
2014,Mecklenburg-Western Pomerania,male,No,0.55347,155,248,0.49147,0.61547
2014,Mecklenburg-Western Pomerania,female,Yes,0.23412,90,309,0.18683,0.28141
2014,Mecklenburg-Western Pomerania,female,No,0.61686,219,309,0.56257,0.67115
2014,Saxony,male,Yes,0.26071,220,764,0.22956,0.29186
2014,Saxony,male,No,0.60545,544,764,0.57077,0.64013
2014,Saxony,female,Yes,0.15504,173,848,0.13066,0.17941
2014,Saxony,female,No,0.69225,675,848,0.66117,0.72334
2014,Saxony-Anhalt,male,Yes,0.35105,171,436,0.30620,0.39591
2014,Saxony-Anhalt,male,No,0.51453,265,436,0.46757,0.56150
2014,Saxony-Anhalt,female,Yes,0.23394,159,528,0.19779,0.27008
2014,Saxony-Anhalt,female,No,0.63728,369,528,0.59623,0.67833
2014,Thuringa,male,Yes,0.24797,130,442,0.20767,0.28828
2014,Thuringa,male,No,0.58359,312,442,0.53758,0.62960
2014,Thuringa,female,Yes,0.23179,146,548,0.19643,0.26715
2014,Thuringa,female,No,0.60811,402,548,0.56719,0.64902
2016,Schleswig-Holstein,male,Yes,0.25297,117,371,0.20867,0.29726
2016,Schleswig-Holstein,male,No,0.57112,254,371,0.52069,0.62155
2016,Schleswig-Holstein,female,Yes,0.19345,108,446,0.15675,0.23015
2016,Schleswig-Holstein,female,No,0.63961,338,446,0.59500,0.68422
2016,Hamburg,male,Yes,0.25508,53,191,0.19310,0.31706
2016,Hamburg,male,No,0.59962,138,191,0.52995,0.66929
2016,Hamburg,female,Yes,0.15146,44,234,0.10543,0.19750
2016,Hamburg,female,No,0.66343,190,234,0.60276,0.72411
2016,Lower Saxony,male,Yes,0.23024,330,1093,0.20527,0.25521
2016,Lower Saxony,male,No,0.60341,763,1093,0.57439,0.63242
2016,Lower Saxony,female,Yes,0.18795,298,1269,0.16645,0.20946
2016,Lower Saxony,female,No,0.66140,971,1269,0.63535,0.68745
2016,Bremen,male,No,0.63569,58,58,0.51075,0.76062
2016,Bremen,female,No,0.67000,72,72,0.56062,0.77937
2016,North Rhine-Westphalia,male,Yes,0.24331,678,2316,0.22583,0.26079
2016,North Rhine-Westphalia,male,No,0.57829,1638,2316,0.55818,0.59841
2016,North Rhine-Westphalia,female,Yes,0.19741,663,2712,0.18242,0.21239
2016,North Rhine-Westphalia,female,No,0.63819,2049,2712,0.62010,0.65628
2016,Hesse,male,Yes,0.24960,202,733,0.21825,0.28095
2016,Hesse,male,No,0.56781,531,733,0.53192,0.60369
2016,Hesse,female,Yes,0.20619,218,868,0.17926,0.23312
2016,Hesse,female,No,0.60872,650,868,0.57624,0.64121
2016,"Rhineland-Palatinate, Saarland",male,Yes,0.24069,222,685,0.20865,0.27273
2016,"Rhineland-Palatinate, Saarland",male,No,0.58802,463,685,0.55114,0.62491
2016,"Rhineland-Palatinate, Saarland",female,Yes,0.19397,202,795,0.16647,0.22147
2016,"Rhineland-Palatinate, Saarland",female,No,0.64667,593,795,0.61342,0.67992
2016,Baden-Wuerttemberg,male,Yes,0.18285,321,1287,0.16172,0.20397
2016,Baden-Wuerttemberg,male,No,0.63522,966,1287,0.60891,0.66153
2016,Baden-Wuerttemberg,female,Yes,0.13681,273,1544,0.11966,0.15396
2016,Baden-Wuerttemberg,female,No,0.70078,1271,1544,0.67793,0.72363
2016,Bavaria,male,Yes,0.22916,487,1768,0.20957,0.24876
2016,Bavaria,male,No,0.58597,1281,1768,0.56300,0.60893
2016,Bavaria,female,Yes,0.17649,469,2105,0.16020,0.19278
2016,Bavaria,female,No,0.67594,1636,2105,0.65594,0.69594
2016,Berlin,male,Yes,0.25763,122,407,0.21509,0.30017
2016,Berlin,male,No,0.55783,285,407,0.50952,0.60614
2016,Berlin,female,Yes,0.26386,140,500,0.22519,0.30253
2016,Berlin,female,No,0.61837,360,500,0.57574,0.66099
2016,Brandenburg,male,Yes,0.26602,130,424,0.22391,0.30813
2016,Brandenburg,male,No,0.54282,294,424,0.49535,0.59030
2016,Brandenburg,female,Yes,0.20500,121,513,0.17003,0.23997
2016,Brandenburg,female,No,0.67182,392,513,0.63115,0.71249
2016,Mecklenburg-Western Pomerania,male,Yes,0.32705,94,234,0.26681,0.38729
2016,Mecklenburg-Western Pomerania,male,No,0.50303,140,234,0.43883,0.56723
2016,Mecklenburg-Western Pomerania,female,Yes,0.22282,77,284,0.17433,0.27130
2016,Mecklenburg-Western Pomerania,female,No,0.60364,207,284,0.54665,0.66063
2016,Saxony,male,Yes,0.28609,206,682,0.25215,0.32004
2016,Saxony,male,No,0.57464,476,682,0.53751,0.61177
2016,Saxony,female,Yes,0.16456,168,759,0.13816,0.19095
2016,Saxony,female,No,0.67694,591,759,0.64364,0.71023
2016,Saxony-Anhalt,male,Yes,0.29642,135,363,0.24937,0.34346
2016,Saxony-Anhalt,male,No,0.53921,228,363,0.48786,0.59056
2016,Saxony-Anhalt,female,Yes,0.19803,132,467,0.16184,0.23421
2016,Saxony-Anhalt,female,No,0.64901,335,467,0.60568,0.69235
2016,Thuringa,male,Yes,0.27448,114,403,0.23086,0.31810
2016,Thuringa,male,No,0.56689,289,403,0.51846,0.61533
2016,Thuringa,female,Yes,0.22697,122,493,0.18996,0.26399
2016,Thuringa,female,No,0.61709,371,493,0.57413,0.66004
2018,Schleswig-Holstein,male,Yes,0.22270,124,423,0.18300,0.26240
2018,Schleswig-Holstein,male,No,0.58085,299,423,0.53378,0.62793
2018,Schleswig-Holstein,female,Yes,0.19611,117,499,0.16124,0.23098
2018,Schleswig-Holstein,female,No,0.63212,382,499,0.58977,0.67448
2018,Hamburg,male,Yes,0.20527,54,211,0.15064,0.25990
2018,Hamburg,male,No,0.63295,157,211,0.56776,0.69814
2018,Hamburg,female,Yes,0.11629,52,273,0.07819,0.15438
2018,Hamburg,female,No,0.69480,221,273,0.64007,0.74952
2018,Lower Saxony,male,Yes,0.21815,321,1166,0.19443,0.24186
2018,Lower Saxony,male,No,0.61082,845,1166,0.58282,0.63882
2018,Lower Saxony,female,Yes,0.18609,324,1360,0.16540,0.20678
2018,Lower Saxony,female,No,0.65753,1036,1360,0.63230,0.68276
2018,Bremen,male,No,0.59465,73,73,0.48125,0.70806
2018,Bremen,female,No,0.59600,96,96,0.49732,0.69467
2018,North Rhine-Westphalia,male,Yes,0.23712,698,2466,0.22033,0.25391
2018,North Rhine-Westphalia,male,No,0.59364,1768,2466,0.57425,0.61303
2018,North Rhine-Westphalia,female,Yes,0.19715,710,2926,0.18273,0.21156
2018,North Rhine-Westphalia,female,No,0.65441,2216,2926,0.63718,0.67164
2018,Hesse,male,Yes,0.21706,207,790,0.18829,0.24583
2018,Hesse,male,No,0.59780,583,790,0.56359,0.63202
2018,Hesse,female,Yes,0.20714,221,902,0.18068,0.23360
2018,Hesse,female,No,0.63799,681,902,0.60661,0.66937
2018,"Rhineland-Palatinate, Saarland",male,Yes,0.19958,192,679,0.16950,0.22967
2018,"Rhineland-Palatinate, Saarland",male,No,0.61123,487,679,0.57454,0.64793
2018,"Rhineland-Palatinate, Saarland",female,Yes,0.19455,203,792,0.16696,0.22214
2018,"Rhineland-Palatinate, Saarland",female,No,0.62505,589,792,0.59131,0.65879
2018,Baden-Wuerttemberg,male,Yes,0.19590,291,1282,0.17417,0.21764
2018,Baden-Wuerttemberg,male,No,0.61628,991,1282,0.58965,0.64291
2018,Baden-Wuerttemberg,female,Yes,0.15951,272,1493,0.14093,0.17809
2018,Baden-Wuerttemberg,female,No,0.68208,1221,1493,0.65845,0.70570
2018,Bavaria,male,Yes,0.22939,449,1803,0.20998,0.24880
2018,Bavaria,male,No,0.59707,1354,1803,0.57443,0.61972
2018,Bavaria,female,Yes,0.17009,462,2165,0.15426,0.18592
2018,Bavaria,female,No,0.67911,1703,2165,0.65944,0.69878
2018,Berlin,male,Yes,0.26827,155,482,0.22868,0.30787
2018,Berlin,male,No,0.55757,327,482,0.51318,0.60195
2018,Berlin,female,Yes,0.23745,151,511,0.20052,0.27438
2018,Berlin,female,No,0.62165,360,511,0.57955,0.66374
2018,Brandenburg,male,Yes,0.27381,163,477,0.23375,0.31387
2018,Brandenburg,male,No,0.50366,314,477,0.45874,0.54857
2018,Brandenburg,female,Yes,0.22040,150,549,0.18570,0.25511
2018,Brandenburg,female,No,0.62849,399,549,0.58803,0.66894
2018,Mecklenburg-Western Pomerania,male,Yes,0.29773,92,265,0.24257,0.35289
2018,Mecklenburg-Western Pomerania,male,No,0.53365,173,265,0.47347,0.59383
2018,Mecklenburg-Western Pomerania,female,Yes,0.22729,91,330,0.18201,0.27258
2018,Mecklenburg-Western Pomerania,female,No,0.59725,239,330,0.54425,0.65025
2018,Saxony,male,Yes,0.23933,216,769,0.20916,0.26951
2018,Saxony,male,No,0.61677,553,769,0.58239,0.65116
2018,Saxony,female,Yes,0.15069,179,848,0.12660,0.17478
2018,Saxony,female,No,0.69250,669,848,0.66142,0.72358
2018,Saxony-Anhalt,male,Yes,0.25709,141,402,0.21432,0.29987
2018,Saxony-Anhalt,male,No,0.56690,261,402,0.51841,0.61540
2018,Saxony-Anhalt,female,Yes,0.17634,137,509,0.14320,0.20948
2018,Saxony-Anhalt,female,No,0.66493,372,509,0.62388,0.70597
2018,Thuringa,male,Yes,0.25595,130,424,0.21436,0.29753
2018,Thuringa,male,No,0.56754,294,424,0.52033,0.61476
2018,Thuringa,female,Yes,0.20205,120,511,0.16720,0.23690
2018,Thuringa,female,No,0.64499,391,511,0.60346,0.68652
2020,Schleswig-Holstein,male,Yes,0.19301,136,514,0.15886,0.22717
2020,Schleswig-Holstein,male,No,0.60348,378,514,0.56115,0.64581
2020,Schleswig-Holstein,female,Yes,0.19594,116,515,0.16162,0.23025
2020,Schleswig-Holstein,female,No,0.59449,399,515,0.55204,0.63694
2020,Hamburg,male,Yes,0.18895,72,269,0.14208,0.23582
2020,Hamburg,male,No,0.64708,197,269,0.58986,0.70429
2020,Hamburg,female,Yes,0.11620,55,310,0.08047,0.15193
2020,Hamburg,female,No,0.70063,255,310,0.64957,0.75170
2020,Lower Saxony,male,Yes,0.22239,389,1371,0.20037,0.24441
2020,Lower Saxony,male,No,0.60719,982,1371,0.58133,0.63305
2020,Lower Saxony,female,Yes,0.18019,288,1426,0.16023,0.20015
2020,Lower Saxony,female,No,0.65308,1138,1426,0.62837,0.67780
2020,Bremen,male,Yes,0.19621,32,127,0.12686,0.26555
2020,Bremen,male,No,0.68833,95,127,0.60745,0.76920
2020,Bremen,female,No,0.67545,120,120,0.59132,0.75957
2020,North Rhine-Westphalia,male,Yes,0.21147,902,3066,0.19701,0.22593
2020,North Rhine-Westphalia,male,No,0.62179,2164,3066,0.60462,0.63896
2020,North Rhine-Westphalia,female,Yes,0.18558,674,3079,0.17185,0.19931
2020,North Rhine-Westphalia,female,No,0.66004,2405,3079,0.64331,0.67678
2020,Hesse,male,Yes,0.18032,242,1015,0.15665,0.20398
2020,Hesse,male,No,0.64146,773,1015,0.61194,0.67098
2020,Hesse,female,Yes,0.17959,181,1018,0.15600,0.20318
2020,Hesse,female,No,0.66376,837,1018,0.63472,0.69279
2020,"Rhineland-Palatinate, Saarland",male,Yes,0.19596,223,729,0.16712,0.22479
2020,"Rhineland-Palatinate, Saarland",male,No,0.63178,506,729,0.59674,0.66682
2020,"Rhineland-Palatinate, Saarland",female,Yes,0.19030,185,793,0.16296,0.21763
2020,"Rhineland-Palatinate, Saarland",female,No,0.67213,608,793,0.63943,0.70482
2020,Baden-Wuerttemberg,male,Yes,0.18190,411,1543,0.16265,0.20116
2020,Baden-Wuerttemberg,male,No,0.61701,1132,1543,0.59275,0.64127
2020,Baden-Wuerttemberg,female,Yes,0.13762,259,1617,0.12083,0.15442
2020,Baden-Wuerttemberg,female,No,0.70285,1358,1617,0.68057,0.72513
2020,Bavaria,male,Yes,0.20728,573,2132,0.19007,0.22449
2020,Bavaria,male,No,0.60649,1559,2132,0.58575,0.62723
2020,Bavaria,female,Yes,0.16004,450,2207,0.14474,0.17534
2020,Bavaria,female,No,0.67627,1757,2207,0.65674,0.69579
2020,Berlin,male,Yes,0.23909,200,665,0.20665,0.27154
2020,Berlin,male,No,0.59989,465,665,0.56263,0.63716
2020,Berlin,female,Yes,0.22750,145,602,0.19399,0.26102
2020,Berlin,female,No,0.62841,457,602,0.58978,0.66704
2020,Brandenburg,male,Yes,0.23605,187,564,0.20097,0.27112
2020,Brandenburg,male,No,0.59808,377,564,0.55758,0.63858
2020,Brandenburg,female,Yes,0.21863,139,582,0.18502,0.25224
2020,Brandenburg,female,No,0.61783,443,582,0.57832,0.65734
2020,Mecklenburg-Western Pomerania,male,Yes,0.26339,75,260,0.20975,0.31703
2020,Mecklenburg-Western Pomerania,male,No,0.58977,185,260,0.52987,0.64968
2020,Mecklenburg-Western Pomerania,female,Yes,0.24076,73,273,0.18995,0.29158
2020,Mecklenburg-Western Pomerania,female,No,0.58252,200,273,0.52391,0.64112
2020,Saxony,male,Yes,0.24214,228,797,0.21238,0.27190
2020,Saxony,male,No,0.61078,569,797,0.57691,0.64465
2020,Saxony,female,Yes,0.16609,183,843,0.14095,0.19122
2020,Saxony,female,No,0.67285,660,843,0.64116,0.70454
2020,Saxony-Anhalt,male,Yes,0.26751,146,443,0.22624,0.30878
2020,Saxony-Anhalt,male,No,0.59276,297,443,0.54696,0.63857
2020,Saxony-Anhalt,female,Yes,0.18538,125,505,0.15146,0.21931
2020,Saxony-Anhalt,female,No,0.62418,380,505,0.58190,0.66647
2020,Thuringa,male,Yes,0.25976,132,450,0.21920,0.30032
2020,Thuringa,male,No,0.56381,318,450,0.51794,0.60968
2020,Thuringa,female,Yes,0.19826,120,518,0.16389,0.23263
2020,Thuringa,female,No,0.66063,398,518,0.61982,0.70145
2022,Schleswig-Holstein,male,Yes,0.22197,117,430,0.18264,0.26129
2022,Schleswig-Holstein,male,No,0.57850,313,430,0.53177,0.62522
2022,Schleswig-Holstein,female,Yes,0.18364,102,504,0.14980,0.21748
2022,Schleswig-Holstein,female,No,0.63113,402,504,0.58896,0.67329
2022,Hamburg,male,Yes,0.15814,57,276,0.11501,0.20126
2022,Hamburg,male,No,0.67498,219,276,0.61962,0.73034
2022,Hamburg,female,Yes,0.12556,49,302,0.08813,0.16300
2022,Hamburg,female,No,0.70584,253,302,0.65436,0.75732
2022,Lower Saxony,male,Yes,0.19363,244,1083,0.17008,0.21717
2022,Lower Saxony,male,No,0.60911,839,1083,0.58004,0.63819
2022,Lower Saxony,female,Yes,0.17655,220,1145,0.15445,0.19864
2022,Lower Saxony,female,No,0.63230,925,1145,0.60436,0.66024
2022,Bremen,male,No,0.73574,75,75,0.63528,0.83621
2022,Bremen,female,No,0.65869,76,76,0.55138,0.76600
2022,North Rhine-Westphalia,male,Yes,0.17505,562,2605,0.16045,0.18964
2022,North Rhine-Westphalia,male,No,0.62314,2043,2605,0.60452,0.64175
2022,North Rhine-Westphalia,female,Yes,0.18124,542,2807,0.16698,0.19549
2022,North Rhine-Westphalia,female,No,0.64661,2265,2807,0.62892,0.66430
2022,Hesse,male,Yes,0.16875,165,824,0.14316,0.19434
2022,Hesse,male,No,0.67216,659,824,0.64009,0.70423
2022,Hesse,female,Yes,0.16265,144,857,0.13793,0.18737
2022,Hesse,female,No,0.67816,713,857,0.64687,0.70946
2022,"Rhineland-Palatinate, Saarland",male,Yes,0.19577,149,580,0.16345,0.22809
2022,"Rhineland-Palatinate, Saarland",male,No,0.64232,431,580,0.60328,0.68136
2022,"Rhineland-Palatinate, Saarland",female,Yes,0.13686,118,649,0.11040,0.16332
2022,"Rhineland-Palatinate, Saarland",female,No,0.70113,531,649,0.66588,0.73637
2022,Baden-Wuerttemberg,male,Yes,0.14788,288,1555,0.13023,0.16553
2022,Baden-Wuerttemberg,male,No,0.63224,1267,1555,0.60827,0.65622
2022,Baden-Wuerttemberg,female,Yes,0.13074,235,1596,0.11419,0.14728
2022,Baden-Wuerttemberg,female,No,0.69435,1361,1596,0.67175,0.71696
2022,Bavaria,male,Yes,0.19071,423,2067,0.17377,0.20765
2022,Bavaria,male,No,0.61752,1644,2067,0.59656,0.63847
2022,Bavaria,female,Yes,0.13652,348,2212,0.12221,0.15083
2022,Bavaria,female,No,0.70045,1864,2212,0.68135,0.71954
2022,Berlin,male,Yes,0.25595,184,727,0.22421,0.28769
2022,Berlin,male,No,0.56539,543,727,0.52933,0.60145
2022,Berlin,female,Yes,0.15947,131,724,0.13278,0.18616
2022,Berlin,female,No,0.66820,593,724,0.63388,0.70252
2022,Brandenburg,male,Yes,0.18681,119,447,0.15064,0.22299
2022,Brandenburg,male,No,0.61477,328,447,0.56961,0.65994
2022,Brandenburg,female,Yes,0.17167,108,534,0.13966,0.20369
2022,Brandenburg,female,No,0.66379,426,534,0.62368,0.70389
2022,Mecklenburg-Western Pomerania,male,Yes,0.21535,70,260,0.16529,0.26541
2022,Mecklenburg-Western Pomerania,male,No,0.63698,190,260,0.57842,0.69555
2022,Mecklenburg-Western Pomerania,female,Yes,0.19264,65,298,0.14779,0.23749
2022,Mecklenburg-Western Pomerania,female,No,0.63167,233,298,0.57681,0.68653
2022,Saxony,male,Yes,0.20491,196,821,0.17729,0.23254
2022,Saxony,male,No,0.65702,625,821,0.62453,0.68952
2022,Saxony,female,Yes,0.15102,188,900,0.12761,0.17442
2022,Saxony,female,No,0.68485,712,900,0.65448,0.71522
2022,Saxony-Anhalt,male,Yes,0.23463,125,421,0.19410,0.27516
2022,Saxony-Anhalt,male,No,0.60988,296,421,0.56323,0.65653
2022,Saxony-Anhalt,female,Yes,0.15293,113,467,0.12025,0.18561
2022,Saxony-Anhalt,female,No,0.66589,354,467,0.62306,0.70871
2022,Thuringa,male,Yes,0.19420,88,374,0.15405,0.23434
2022,Thuringa,male,No,0.59418,286,374,0.54434,0.64401
2022,Thuringa,female,Yes,0.16349,91,441,0.12894,0.19805
2022,Thuringa,female,No,0.67687,350,441,0.63317,0.72057
