year,age_gr,pgisced97,pld0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,46-65 y.,Upper Secondary Level,Often,0.10680,505,4598,0.09787,0.11573
2018,46-65 y.,Upper Secondary Level,Sometimes,0.11843,525,4598,0.10909,0.12777
2018,46-65 y.,Upper Secondary Level,Seldom,0.16795,734,4598,0.15714,0.17876
2018,46-65 y.,Upper Secondary Level,Never,0.52858,2499,4598,0.51415,0.54301
2018,46-65 y.,Post-secondary Non-tertiary Level,Very often,0.08450,78,833,0.06560,0.10340
2018,46-65 y.,Post-secondary Non-tertiary Level,Often,0.08102,94,833,0.06248,0.09956
2018,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.15118,116,833,0.12684,0.17552
2018,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.18484,136,833,0.15846,0.21122
2018,46-65 y.,Post-secondary Non-tertiary Level,Never,0.49655,409,833,0.46258,0.53053
2018,46-65 y.,First Stage of Tertiary Education,Very often,0.06010,49,729,0.04284,0.07737
2018,46-65 y.,First Stage of Tertiary Education,Often,0.11424,91,729,0.09113,0.13735
2018,46-65 y.,First Stage of Tertiary Education,Sometimes,0.13479,94,729,0.10999,0.15960
2018,46-65 y.,First Stage of Tertiary Education,Seldom,0.18593,144,729,0.15767,0.21419
2018,46-65 y.,First Stage of Tertiary Education,Never,0.50329,351,729,0.46697,0.53961
2018,46-65 y.,Second Stage of Tertiary Education,Very often,0.07406,193,2530,0.06385,0.08426
2018,46-65 y.,Second Stage of Tertiary Education,Often,0.12440,321,2530,0.11154,0.13727
2018,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.14439,357,2530,0.13069,0.15809
2018,46-65 y.,Second Stage of Tertiary Education,Seldom,0.20456,527,2530,0.18884,0.22028
2018,46-65 y.,Second Stage of Tertiary Education,Never,0.44861,1132,2530,0.42923,0.46799
2018,66 and older,Lower Secondary Level,Sometimes,0.11939,61,537,0.09194,0.14684
2018,66 and older,Lower Secondary Level,Seldom,0.14011,72,537,0.11073,0.16950
2018,66 and older,Lower Secondary Level,Never,0.64039,404,537,0.59976,0.68101
2018,66 and older,Upper Secondary Level,Very often,0.04211,110,2531,0.03429,0.04994
2018,66 and older,Upper Secondary Level,Often,0.05506,146,2531,0.04618,0.06395
2018,66 and older,Upper Secondary Level,Sometimes,0.07850,197,2531,0.06802,0.08898
2018,66 and older,Upper Secondary Level,Seldom,0.16716,395,2531,0.15262,0.18170
2018,66 and older,Upper Secondary Level,Never,0.65356,1683,2531,0.63502,0.67211
2018,66 and older,Post-secondary Non-tertiary Level,Seldom,0.27162,39,122,0.19236,0.35087
2018,66 and older,Post-secondary Non-tertiary Level,Never,0.50904,83,122,0.41997,0.59812
2018,66 and older,First Stage of Tertiary Education,Sometimes,0.10438,38,307,0.07012,0.13864
2018,66 and older,First Stage of Tertiary Education,Seldom,0.21885,61,307,0.17253,0.26518
2018,66 and older,First Stage of Tertiary Education,Never,0.55176,208,307,0.49604,0.60748
2018,66 and older,Second Stage of Tertiary Education,Very often,0.04558,52,1283,0.03417,0.05700
2018,66 and older,Second Stage of Tertiary Education,Often,0.08526,102,1283,0.06997,0.10055
2018,66 and older,Second Stage of Tertiary Education,Sometimes,0.08418,126,1283,0.06898,0.09938
2018,66 and older,Second Stage of Tertiary Education,Seldom,0.18309,241,1283,0.16192,0.20426
2018,66 and older,Second Stage of Tertiary Education,Never,0.60162,762,1283,0.57482,0.62842
