,Unnamed: 0,year,regtyp,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
356,356,2006,Urban regions,7 rooms,0.02774,341,12265,0.02513,0.0302
357,357,2006,Urban regions,8 rooms,0.01255,153,12265,0.01069,0.01437
358,358,2006,Urban regions,9 rooms,0.00499,65,12265,0.0039,0.00616
359,359,2006,Urban regions,10 or more rooms,0.00391,54,12265,0.00308,0.00487
360,360,2006,Rural regions,1 room,0.02704,86,12265,0.02286,0.03116
361,361,2006,Rural regions,2 rooms,0.1854,586,12265,0.17526,0.195
362,362,2006,Rural regions,3 rooms,0.2823,1104,12265,0.26891,0.29299
363,363,2006,Rural regions,4 rooms,0.19994,887,12265,0.19061,0.20914
364,364,2006,Rural regions,5 rooms,0.15214,669,12265,0.14333,0.16211
365,365,2006,Rural regions,6 rooms,0.07715,383,12265,0.07129,0.0839
366,366,2006,Rural regions,7 rooms,0.03987,203,12265,0.03469,0.04382
367,367,2006,Rural regions,8 rooms,0.01909,110,12265,0.0164,0.02306
368,368,2006,Rural regions,9 rooms,0.01063,51,12265,0.00817,0.01339
369,369,2006,Rural regions,10 or more rooms,0.00642,40,12265,0.00482,0.00821
370,370,2007,Urban regions,1 room,0.04376,239,11453,0.03966,0.04725
371,371,2007,Urban regions,2 rooms,0.21382,1242,11453,0.20507,0.22125
372,372,2007,Urban regions,3 rooms,0.31952,2254,11453,0.31022,0.32985
373,373,2007,Urban regions,4 rooms,0.18855,1560,11453,0.18136,0.19545
374,374,2007,Urban regions,5 rooms,0.11408,1051,11453,0.1094,0.11902
375,375,2007,Urban regions,6 rooms,0.07016,668,11453,0.06502,0.07498
376,376,2007,Urban regions,7 rooms,0.02846,332,11453,0.02578,0.03151
377,377,2007,Urban regions,8 rooms,0.01318,144,11453,0.01153,0.01504
378,378,2007,Urban regions,9 rooms,0.00514,58,11453,0.00383,0.00686
379,379,2007,Urban regions,10 or more rooms,0.00333,39,11453,0.00244,0.00435
380,380,2007,Rural regions,1 room,0.02568,74,11453,0.02213,0.02974
381,381,2007,Rural regions,2 rooms,0.18631,560,11453,0.17479,0.19786
382,382,2007,Rural regions,3 rooms,0.26975,1015,11453,0.25644,0.28057
383,383,2007,Rural regions,4 rooms,0.20374,835,11453,0.19289,0.2136
384,384,2007,Rural regions,5 rooms,0.14772,616,11453,0.13738,0.1564
385,385,2007,Rural regions,6 rooms,0.07841,365,11453,0.07052,0.08542
386,386,2007,Rural regions,7 rooms,0.04791,210,11453,0.04252,0.05322
387,387,2007,Rural regions,8 rooms,0.01995,96,11453,0.01709,0.02315
388,388,2007,Rural regions,9 rooms,0.0103,52,11453,0.00837,0.01219
389,389,2007,Rural regions,10 or more rooms,0.01023,43,11453,0.00773,0.01334
390,390,2008,Urban regions,1 room,0.04226,220,10822,0.03897,0.04607
391,391,2008,Urban regions,2 rooms,0.21675,1185,10822,0.20873,0.22537
392,392,2008,Urban regions,3 rooms,0.312,2110,10822,0.30064,0.32062
393,393,2008,Urban regions,4 rooms,0.1859,1481,10822,0.17788,0.19427
394,394,2008,Urban regions,5 rooms,0.11951,1002,10822,0.11294,0.12516
395,395,2008,Urban regions,6 rooms,0.07089,633,10822,0.06577,0.07558
396,396,2008,Urban regions,7 rooms,0.03079,308,10822,0.02745,0.03377
397,397,2008,Urban regions,8 rooms,0.01164,128,10822,0.00997,0.01343
398,398,2008,Urban regions,9 rooms,0.00649,72,10822,0.00525,0.00762
399,399,2008,Urban regions,10 or more rooms,0.00377,33,10822,0.00276,0.00501
400,400,2008,Rural regions,1 room,0.02297,65,10822,0.01963,0.0269
401,401,2008,Rural regions,2 rooms,0.17571,507,10822,0.16409,0.18721
402,402,2008,Rural regions,3 rooms,0.26898,958,10822,0.25645,0.28214
403,403,2008,Rural regions,4 rooms,0.21088,788,10822,0.1992,0.22267
404,404,2008,Rural regions,5 rooms,0.16093,630,10822,0.15197,0.1706
405,405,2008,Rural regions,6 rooms,0.07727,336,10822,0.07092,0.08464
406,406,2008,Rural regions,7 rooms,0.04111,178,10822,0.03548,0.04706
407,407,2008,Rural regions,8 rooms,0.02354,103,10822,0.01955,0.02861
408,408,2008,Rural regions,9 rooms,0.00751,41,10822,0.00576,0.0098
409,409,2008,Rural regions,10 or more rooms,0.01109,44,10822,0.00811,0.0141
410,410,2009,Urban regions,1 room,0.04139,190,10177,0.03775,0.04546
411,411,2009,Urban regions,2 rooms,0.21256,1094,10177,0.20337,0.22131
412,412,2009,Urban regions,3 rooms,0.31268,1983,10177,0.30185,0.32169
413,413,2009,Urban regions,4 rooms,0.18138,1351,10177,0.17241,0.19135
414,414,2009,Urban regions,5 rooms,0.12567,962,10177,0.11853,0.13339
415,415,2009,Urban regions,6 rooms,0.06914,580,10177,0.0641,0.07418
416,416,2009,Urban regions,7 rooms,0.03193,302,10177,0.02831,0.03572
417,417,2009,Urban regions,8 rooms,0.01398,126,10177,0.01131,0.01649
418,418,2009,Urban regions,9 rooms,0.00604,58,10177,0.00411,0.00805
419,419,2009,Urban regions,10 or more rooms,0.00523,37,10177,0.00345,0.00691
420,420,2009,Rural regions,1 room,0.02312,58,10177,0.01866,0.02799
421,421,2009,Rural regions,2 rooms,0.16909,482,10177,0.15901,0.17889
422,422,2009,Rural regions,3 rooms,0.26607,906,10177,0.25232,0.28113
423,423,2009,Rural regions,4 rooms,0.22116,785,10177,0.20672,0.23407
424,424,2009,Rural regions,5 rooms,0.15994,591,10177,0.14815,0.17581
425,425,2009,Rural regions,6 rooms,0.07407,319,10177,0.06609,0.08431
426,426,2009,Rural regions,7 rooms,0.04353,175,10177,0.03673,0.05049
427,427,2009,Rural regions,8 rooms,0.02176,85,10177,0.01748,0.02659
428,428,2009,Rural regions,9 rooms,0.0107,48,10177,0.00806,0.01383
429,429,2009,Rural regions,10 or more rooms,0.01057,45,10177,0.00722,0.01329
430,430,2010,Urban regions,1 room,0.03722,169,13799,0.03308,0.04037
431,431,2010,Urban regions,2 rooms,0.1993,1178,13799,0.18919,0.21047
432,432,2010,Urban regions,3 rooms,0.32695,2954,13799,0.31567,0.33815
433,433,2010,Urban regions,4 rooms,0.18894,2020,13799,0.17982,0.19846
434,434,2010,Urban regions,5 rooms,0.11998,1271,13799,0.11315,0.12715
435,435,2010,Urban regions,6 rooms,0.07313,810,13799,0.06689,0.07899
436,436,2010,Urban regions,7 rooms,0.0302,357,13799,0.02643,0.03371
437,437,2010,Urban regions,8 rooms,0.01333,164,13799,0.01094,0.01597
438,438,2010,Urban regions,9 rooms,0.00747,85,13799,0.00523,0.00945
439,439,2010,Urban regions,10 or more rooms,0.00346,55,13799,0.00242,0.00479
440,440,2010,Rural regions,1 room,0.02208,56,13799,0.01863,0.02612
441,441,2010,Rural regions,2 rooms,0.17172,493,13799,0.1589,0.18532
442,442,2010,Rural regions,3 rooms,0.2717,1269,13799,0.25696,0.28556
443,443,2010,Rural regions,4 rooms,0.21162,1138,13799,0.19648,0.22749
444,444,2010,Rural regions,5 rooms,0.15745,791,13799,0.14394,0.17083
445,445,2010,Rural regions,6 rooms,0.07946,462,13799,0.07047,0.08947
446,446,2010,Rural regions,7 rooms,0.04636,274,13799,0.03906,0.05435
447,447,2010,Rural regions,8 rooms,0.0221,137,13799,0.01744,0.0277
448,448,2010,Rural regions,9 rooms,0.00901,62,13799,0.00667,0.01131
449,449,2010,Rural regions,10 or more rooms,0.00851,54,13799,0.00585,0.01117
450,450,2011,Urban regions,1 room,0.03944,242,16603,0.03615,0.04276
451,451,2011,Urban regions,2 rooms,0.20957,1477,16603,0.20123,0.218
452,452,2011,Urban regions,3 rooms,0.32369,3364,16603,0.3136,0.33557
453,453,2011,Urban regions,4 rooms,0.17765,2239,16603,0.16943,0.1863
454,454,2011,Urban regions,5 rooms,0.12578,1563,16603,0.11894,0.1324
455,455,2011,Urban regions,6 rooms,0.06954,992,16603,0.06359,0.07452
456,456,2011,Urban regions,7 rooms,0.02945,447,16603,0.02607,0.03273
457,457,2011,Urban regions,8 rooms,0.01591,243,16603,0.01398,0.01937
458,458,2011,Urban regions,9 rooms,0.00552,105,16603,0.00401,0.00718
459,459,2011,Urban regions,10 or more rooms,0.00345,61,16603,0.00226,0.0048
460,460,2011,Rural regions,1 room,0.02973,92,16603,0.02485,0.03344
461,461,2011,Rural regions,2 rooms,0.16562,633,16603,0.15528,0.17659
462,462,2011,Rural regions,3 rooms,0.26642,1550,16603,0.25337,0.27904
463,463,2011,Rural regions,4 rooms,0.2104,1362,16603,0.19823,0.22525
464,464,2011,Rural regions,5 rooms,0.15391,946,16603,0.14332,0.16683
465,465,2011,Rural regions,6 rooms,0.08751,625,16603,0.07988,0.09674
466,466,2011,Rural regions,7 rooms,0.04738,352,16603,0.04205,0.05341
467,467,2011,Rural regions,8 rooms,0.02355,173,16603,0.01978,0.02801
468,468,2011,Rural regions,9 rooms,0.00733,73,16603,0.00529,0.00966
469,469,2011,Rural regions,10 or more rooms,0.00816,64,16603,0.00586,0.01111
470,470,2012,Urban regions,1 room,0.04042,265,16303,0.0373,0.04388
471,471,2012,Urban regions,2 rooms,0.20475,1425,16303,0.1957,0.21243
472,472,2012,Urban regions,3 rooms,0.32096,3227,16303,0.30894,0.33175
473,473,2012,Urban regions,4 rooms,0.18191,2182,16303,0.17312,0.18889
474,474,2012,Urban regions,5 rooms,0.12503,1516,16303,0.11757,0.13248
475,475,2012,Urban regions,6 rooms,0.06912,978,16303,0.06413,0.07376
476,476,2012,Urban regions,7 rooms,0.03244,443,16303,0.02892,0.03563
477,477,2012,Urban regions,8 rooms,0.01449,220,16303,0.01224,0.01671
478,478,2012,Urban regions,9 rooms,0.0054,102,16303,0.00397,0.00716
479,479,2012,Urban regions,10 or more rooms,0.00548,71,16303,0.0038,0.00696
480,480,2012,Rural regions,1 room,0.02771,97,16303,0.02317,0.0322
481,481,2012,Rural regions,2 rooms,0.16728,656,16303,0.15543,0.17912
482,482,2012,Rural regions,3 rooms,0.27326,1553,16303,0.26217,0.28778
483,483,2012,Rural regions,4 rooms,0.21534,1370,16303,0.20478,0.2269
484,484,2012,Rural regions,5 rooms,0.14569,936,16303,0.13642,0.15631
485,485,2012,Rural regions,6 rooms,0.08498,598,16303,0.07734,0.09341
486,486,2012,Rural regions,7 rooms,0.04587,352,16303,0.04135,0.05248
487,487,2012,Rural regions,8 rooms,0.0234,179,16303,0.01972,0.02765
488,488,2012,Rural regions,9 rooms,0.00749,66,16303,0.00532,0.00999
489,489,2012,Rural regions,10 or more rooms,0.00899,67,16303,0.00663,0.0108
490,490,2013,Urban regions,1 room,0.04171,329,17870,0.03768,0.04598
491,491,2013,Urban regions,2 rooms,0.20821,1737,17870,0.19799,0.21641
492,492,2013,Urban regions,3 rooms,0.31852,3783,17870,0.30831,0.32912
493,493,2013,Urban regions,4 rooms,0.17961,2490,17870,0.17216,0.1881
494,494,2013,Urban regions,5 rooms,0.12658,1636,17870,0.11987,0.13398
495,495,2013,Urban regions,6 rooms,0.06838,1004,17870,0.0641,0.0734
496,496,2013,Urban regions,7 rooms,0.0334,469,17870,0.02951,0.0369
497,497,2013,Urban regions,8 rooms,0.01485,222,17870,0.01278,0.01695
498,498,2013,Urban regions,9 rooms,0.00487,90,17870,0.00385,0.00624
499,499,2013,Urban regions,10 or more rooms,0.00387,71,17870,0.00267,0.00539
500,500,2013,Rural regions,1 room,0.02928,112,17870,0.02482,0.0336
501,501,2013,Rural regions,2 rooms,0.1685,693,17870,0.15747,0.1785
502,502,2013,Rural regions,3 rooms,0.27628,1620,17870,0.26258,0.29223
503,503,2013,Rural regions,4 rooms,0.20979,1423,17870,0.19774,0.22045
504,504,2013,Rural regions,5 rooms,0.15019,956,17870,0.14006,0.16445
505,505,2013,Rural regions,6 rooms,0.08557,597,17870,0.07648,0.09277
506,506,2013,Rural regions,7 rooms,0.04236,334,17870,0.03758,0.04833
507,507,2013,Rural regions,8 rooms,0.02224,171,17870,0.01816,0.02678
508,508,2013,Rural regions,9 rooms,0.00961,75,17870,0.0066,0.01305
509,509,2013,Rural regions,10 or more rooms,0.00617,58,17870,0.00444,0.00791
510,510,2014,Urban regions,1 room,0.0416,279,15828,0.0379,0.0455
511,511,2014,Urban regions,2 rooms,0.2048,1481,15828,0.19706,0.21306
512,512,2014,Urban regions,3 rooms,0.31415,3273,15828,0.3021,0.32449
513,513,2014,Urban regions,4 rooms,0.18685,2173,15828,0.17785,0.19555
514,514,2014,Urban regions,5 rooms,0.1236,1487,15828,0.1179,0.13025
515,515,2014,Urban regions,6 rooms,0.0691,902,15828,0.06447,0.07478
516,516,2014,Urban regions,7 rooms,0.03412,430,15828,0.03022,0.03781
517,517,2014,Urban regions,8 rooms,0.0166,205,15828,0.01445,0.01964
518,518,2014,Urban regions,9 rooms,0.00509,91,15828,0.00382,0.00618
519,519,2014,Urban regions,10 or more rooms,0.0041,64,15828,0.00256,0.00562
520,520,2014,Rural regions,1 room,0.02625,86,15828,0.02183,0.03133
521,521,2014,Rural regions,2 rooms,0.17412,646,15828,0.16439,0.18392
522,522,2014,Rural regions,3 rooms,0.28383,1464,15828,0.26905,0.29782
523,523,2014,Rural regions,4 rooms,0.20418,1242,15828,0.19074,0.21886
524,524,2014,Rural regions,5 rooms,0.1442,852,15828,0.13334,0.15523
525,525,2014,Rural regions,6 rooms,0.08098,554,15828,0.07299,0.08931
526,526,2014,Rural regions,7 rooms,0.04672,322,15828,0.04055,0.05305
527,527,2014,Rural regions,8 rooms,0.02164,158,15828,0.0168,0.02667
528,528,2014,Rural regions,9 rooms,0.01001,65,15828,0.00678,0.0139
529,529,2014,Rural regions,10 or more rooms,0.00807,54,15828,0.00563,0.01016
530,530,2015,Urban regions,1 room,0.04441,355,15764,0.03965,0.04951
531,531,2015,Urban regions,2 rooms,0.20397,1620,15764,0.195,0.2142
532,532,2015,Urban regions,3 rooms,0.31243,3289,15764,0.29996,0.3244
533,533,2015,Urban regions,4 rooms,0.18271,2042,15764,0.17308,0.19277
534,534,2015,Urban regions,5 rooms,0.12708,1439,15764,0.12004,0.13389
535,535,2015,Urban regions,6 rooms,0.07093,886,15764,0.06562,0.07651
536,536,2015,Urban regions,7 rooms,0.03468,402,15764,0.03048,0.03841
537,537,2015,Urban regions,8 rooms,0.01543,195,15764,0.01338,0.01846
538,538,2015,Urban regions,9 rooms,0.00556,88,15764,0.0043,0.00724
539,539,2015,Urban regions,10 or more rooms,0.00279,53,15764,0.00194,0.00379
540,540,2015,Rural regions,1 room,0.02584,100,15764,0.02088,0.03209
541,541,2015,Rural regions,2 rooms,0.17423,657,15764,0.15934,0.18749
542,542,2015,Rural regions,3 rooms,0.28503,1478,15764,0.26866,0.30104
543,543,2015,Rural regions,4 rooms,0.19927,1173,15764,0.18629,0.21302
544,544,2015,Rural regions,5 rooms,0.14077,837,15764,0.12935,0.15316
545,545,2015,Rural regions,6 rooms,0.08956,567,15764,0.08112,0.09919
546,546,2015,Rural regions,7 rooms,0.04477,309,15764,0.03959,0.05111
547,547,2015,Rural regions,8 rooms,0.02031,142,15764,0.01652,0.02446
548,548,2015,Rural regions,9 rooms,0.01157,74,15764,0.00803,0.01525
549,549,2015,Rural regions,10 or more rooms,0.00864,58,15764,0.00573,0.01157
550,550,2016,Urban regions,1 room,0.04541,464,16402,0.04082,0.05099
551,551,2016,Urban regions,2 rooms,0.20669,1771,16402,0.19655,0.21737
552,552,2016,Urban regions,3 rooms,0.30734,3445,16402,0.29477,0.31998
553,553,2016,Urban regions,4 rooms,0.18198,2166,16402,0.17353,0.19094
554,554,2016,Urban regions,5 rooms,0.12679,1398,16402,0.1184,0.13467
555,555,2016,Urban regions,6 rooms,0.07117,857,16402,0.06624,0.07643
556,556,2016,Urban regions,7 rooms,0.03405,385,16402,0.02926,0.03828
557,557,2016,Urban regions,8 rooms,0.01647,188,16402,0.01412,0.01909
558,558,2016,Urban regions,9 rooms,0.0053,80,16402,0.00392,0.00698
559,559,2016,Urban regions,10 or more rooms,0.0048,61,16402,0.00347,0.00664
560,560,2016,Rural regions,1 room,0.02602,139,16402,0.02088,0.03186
561,561,2016,Rural regions,2 rooms,0.15823,724,16402,0.14772,0.1729
562,562,2016,Rural regions,3 rooms,0.28615,1593,16402,0.27076,0.30471
563,563,2016,Rural regions,4 rooms,0.19896,1214,16402,0.18592,0.21245
564,564,2016,Rural regions,5 rooms,0.14492,821,16402,0.13155,0.15788
565,565,2016,Rural regions,6 rooms,0.09366,535,16402,0.08451,0.10427
566,566,2016,Rural regions,7 rooms,0.04917,308,16402,0.04298,0.05688
567,567,2016,Rural regions,8 rooms,0.02611,147,16402,0.02065,0.03155
568,568,2016,Rural regions,9 rooms,0.00787,51,16402,0.00507,0.01174
569,569,2016,Rural regions,10 or more rooms,0.00891,55,16402,0.00653,0.01122
570,570,2017,Urban regions,1 room,0.04842,510,18273,0.04305,0.05351
571,571,2017,Urban regions,2 rooms,0.20039,1932,18273,0.19099,0.20895
572,572,2017,Urban regions,3 rooms,0.30847,3769,18273,0.29568,0.32007
573,573,2017,Urban regions,4 rooms,0.18261,2472,18273,0.17131,0.19117
574,574,2017,Urban regions,5 rooms,0.12939,1567,18273,0.12323,0.13667
575,575,2017,Urban regions,6 rooms,0.07139,937,18273,0.06599,0.07765
576,576,2017,Urban regions,7 rooms,0.03331,437,18273,0.02908,0.03746
577,577,2017,Urban regions,8 rooms,0.01665,218,18273,0.01425,0.01909
578,578,2017,Urban regions,9 rooms,0.00438,93,18273,0.00363,0.00529
579,579,2017,Urban regions,10 or more rooms,0.00499,71,18273,0.00373,0.00663
580,580,2017,Rural regions,1 room,0.02836,177,18273,0.02292,0.03481
581,581,2017,Rural regions,2 rooms,0.1677,812,18273,0.15528,0.18091
582,582,2017,Rural regions,3 rooms,0.27115,1713,18273,0.25394,0.28552
583,583,2017,Rural regions,4 rooms,0.19577,1365,18273,0.18302,0.20843
584,584,2017,Rural regions,5 rooms,0.15226,965,18273,0.13901,0.16319
585,585,2017,Rural regions,6 rooms,0.09767,621,18273,0.08915,0.10861
586,586,2017,Rural regions,7 rooms,0.04943,342,18273,0.04346,0.05513
587,587,2017,Rural regions,8 rooms,0.01968,156,18273,0.01616,0.02376
588,588,2017,Rural regions,9 rooms,0.00843,56,18273,0.00582,0.01107
589,589,2017,Rural regions,10 or more rooms,0.00955,60,18273,0.00692,0.01311
590,590,2018,Urban regions,1 room,0.04943,558,17873,0.04428,0.05376
591,591,2018,Urban regions,2 rooms,0.20553,2053,17873,0.19696,0.21628
592,592,2018,Urban regions,3 rooms,0.29889,3684,17873,0.28679,0.30957
593,593,2018,Urban regions,4 rooms,0.18429,2454,17873,0.17537,0.19486
594,594,2018,Urban regions,5 rooms,0.12598,1501,17873,0.11836,0.13388
595,595,2018,Urban regions,6 rooms,0.07665,903,17873,0.07053,0.08157
596,596,2018,Urban regions,7 rooms,0.03391,419,17873,0.02971,0.03771
597,597,2018,Urban regions,8 rooms,0.01394,180,17873,0.01184,0.01599
598,598,2018,Urban regions,9 rooms,0.00672,93,17873,0.00515,0.00886
599,599,2018,Urban regions,10 or more rooms,0.00466,69,17873,0.00345,0.00585
600,600,2018,Rural regions,1 room,0.03018,192,17873,0.02271,0.03697
601,601,2018,Rural regions,2 rooms,0.16617,784,17873,0.15296,0.1777
602,602,2018,Rural regions,3 rooms,0.26394,1603,17873,0.24894,0.28269
603,603,2018,Rural regions,4 rooms,0.20575,1325,17873,0.19228,0.22166
604,604,2018,Rural regions,5 rooms,0.1507,896,17873,0.13894,0.1647
605,605,2018,Rural regions,6 rooms,0.09387,566,17873,0.08536,0.10319
606,606,2018,Rural regions,7 rooms,0.05017,312,17873,0.0434,0.05636
607,607,2018,Rural regions,8 rooms,0.02074,158,17873,0.01686,0.02572
608,608,2018,Rural regions,9 rooms,0.00751,60,17873,0.00547,0.01017
609,609,2018,Rural regions,10 or more rooms,0.01098,63,17873,0.0083,0.01467
610,610,2019,Urban regions,1 room,0.04314,480,17959,0.03878,0.04798
611,611,2019,Urban regions,2 rooms,0.20615,1874,17959,0.19468,0.21578
612,612,2019,Urban regions,3 rooms,0.29967,3430,17959,0.28684,0.31321
613,613,2019,Urban regions,4 rooms,0.18303,2443,17959,0.17304,0.19339
614,614,2019,Urban regions,5 rooms,0.13148,1656,17959,0.12246,0.13965
615,615,2019,Urban regions,6 rooms,0.07441,1040,17959,0.06874,0.08132
616,616,2019,Urban regions,7 rooms,0.03596,544,17959,0.03133,0.04056
617,617,2019,Urban regions,8 rooms,0.01587,252,17959,0.0129,0.01839
618,618,2019,Urban regions,9 rooms,0.00623,126,17959,0.00451,0.00815
619,619,2019,Urban regions,10 or more rooms,0.00406,115,17959,0.00292,0.00544
620,620,2019,Rural regions,1 room,0.02522,142,17959,0.01986,0.03018
621,621,2019,Rural regions,2 rooms,0.16988,733,17959,0.15651,0.18383
622,622,2019,Rural regions,3 rooms,0.26446,1531,17959,0.24664,0.27979
623,623,2019,Rural regions,4 rooms,0.20115,1303,17959,0.18631,0.21742
624,624,2019,Rural regions,5 rooms,0.15046,952,17959,0.13771,0.16138
625,625,2019,Rural regions,6 rooms,0.09543,615,17959,0.08477,0.10581
626,626,2019,Rural regions,7 rooms,0.05194,340,17959,0.04495,0.06138
627,627,2019,Rural regions,8 rooms,0.02175,201,17959,0.0174,0.0272
628,628,2019,Rural regions,9 rooms,0.00916,83,17959,0.00649,0.01232
629,629,2019,Rural regions,10 or more rooms,0.01054,99,17959,0.00758,0.0135
630,630,2020,Urban regions,1 room,0.04229,868,19329,0.03606,0.04805
631,631,2020,Urban regions,2 rooms,0.20457,2587,19329,0.19395,0.21465
632,632,2020,Urban regions,3 rooms,0.28945,4006,19329,0.27656,0.30093
633,633,2020,Urban regions,4 rooms,0.18601,2483,19329,0.1773,0.19521
634,634,2020,Urban regions,5 rooms,0.12911,1524,19329,0.12005,0.13699
635,635,2020,Urban regions,6 rooms,0.08151,960,19329,0.07532,0.08679
636,636,2020,Urban regions,7 rooms,0.03707,477,19329,0.03267,0.04208
637,637,2020,Urban regions,8 rooms,0.01879,267,19329,0.0156,0.02176
638,638,2020,Urban regions,9 rooms,0.00606,98,19329,0.00434,0.00821
639,639,2020,Urban regions,10 or more rooms,0.00513,100,19329,0.00392,0.00658
640,640,2020,Rural regions,1 room,0.0229,196,19329,0.01726,0.02827
641,641,2020,Rural regions,2 rooms,0.1643,817,19329,0.14942,0.17751
642,642,2020,Rural regions,3 rooms,0.25537,1580,19329,0.23822,0.27189
643,643,2020,Rural regions,4 rooms,0.19993,1246,19329,0.18404,0.215
644,644,2020,Rural regions,5 rooms,0.15039,851,19329,0.13786,0.16173
645,645,2020,Rural regions,6 rooms,0.10623,596,19329,0.09614,0.11657
646,646,2020,Rural regions,7 rooms,0.04996,308,19329,0.04366,0.05806
647,647,2020,Rural regions,8 rooms,0.02649,197,19329,0.02133,0.03068
648,648,2020,Rural regions,9 rooms,0.01201,81,19329,0.00804,0.01606
649,649,2020,Rural regions,10 or more rooms,0.01242,87,19329,0.0086,0.01694
650,650,2021,Urban regions,1 room,0.04557,467,12565,0.03952,0.05062
651,651,2021,Urban regions,2 rooms,0.19981,1539,12565,0.18643,0.21315
652,652,2021,Urban regions,3 rooms,0.29554,2491,12565,0.27927,0.31054
653,653,2021,Urban regions,4 rooms,0.17443,1658,12565,0.16394,0.18683
654,654,2021,Urban regions,5 rooms,0.13729,1090,12565,0.12695,0.14758
655,655,2021,Urban regions,6 rooms,0.08255,693,12565,0.0758,0.08919
656,656,2021,Urban regions,7 rooms,0.03379,334,12565,0.029,0.03845
657,657,2021,Urban regions,8 rooms,0.01824,192,12565,0.01488,0.02177
658,658,2021,Urban regions,9 rooms,0.00736,82,12565,0.00522,0.00986
659,659,2021,Urban regions,10 or more rooms,0.00541,66,12565,0.00371,0.00766
660,660,2021,Rural regions,1 room,0.02913,111,12565,0.02276,0.03525
661,661,2021,Rural regions,2 rooms,0.16384,502,12565,0.14854,0.1819
662,662,2021,Rural regions,3 rooms,0.24641,989,12565,0.22643,0.26814
663,663,2021,Rural regions,4 rooms,0.19821,818,12565,0.1811,0.21838
664,664,2021,Rural regions,5 rooms,0.15332,605,12565,0.13813,0.16945
665,665,2021,Rural regions,6 rooms,0.10049,433,12565,0.08808,0.11446
666,666,2021,Rural regions,7 rooms,0.05335,232,12565,0.04447,0.06283
667,667,2021,Rural regions,8 rooms,0.03158,149,12565,0.0248,0.03898
668,668,2021,Rural regions,9 rooms,0.01186,52,12565,0.00817,0.01718
669,669,2021,Rural regions,10 or more rooms,0.0118,62,12565,0.0073,0.01784
