year,hhtyp,quintil_oecd_hh,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Other Combinations,2nd Quintile,Yes,0.51537,34,34,0.34485,0.68588
2017,Other Combinations,3rd Quintile,Yes,0.85096,34,34,0.72945,0.97247
2017,Other Combinations,4th Quintile,Yes,0.87941,46,46,0.78426,0.97456
2017,Other Combinations,5th Quintile,Yes,0.94761,34,34,0.87159,1.02363
2018,Single-person household,Not included in this version of the questionnaire,No,0.77669,32,32,0.63008,0.92329
2018,Single-person household,1st Quintile,Yes,0.38779,494,1581,0.36377,0.41182
2018,Single-person household,1st Quintile,No,0.61221,1087,1581,0.58818,0.63623
2018,Single-person household,2nd Quintile,Yes,0.74257,612,912,0.71417,0.77096
2018,Single-person household,2nd Quintile,No,0.25743,300,912,0.22904,0.28583
2018,Single-person household,3rd Quintile,Yes,0.83960,573,699,0.81237,0.86682
2018,Single-person household,3rd Quintile,No,0.16040,126,699,0.13318,0.18763
2018,Single-person household,4th Quintile,Yes,0.89101,558,642,0.86689,0.91513
2018,Single-person household,4th Quintile,No,0.10899,84,642,0.08487,0.13311
2018,Single-person household,5th Quintile,Yes,0.94205,526,566,0.92278,0.96132
2018,Single-person household,5th Quintile,No,0.05795,40,566,0.03868,0.07722
2018,Couple without children,1st Quintile,Yes,0.52447,256,578,0.48372,0.56521
2018,Couple without children,1st Quintile,No,0.47553,322,578,0.43479,0.51628
2018,Couple without children,2nd Quintile,Yes,0.81217,631,789,0.78490,0.83944
2018,Couple without children,2nd Quintile,No,0.18783,158,789,0.16056,0.21510
2018,Couple without children,3rd Quintile,Yes,0.86569,751,865,0.84296,0.88843
2018,Couple without children,3rd Quintile,No,0.13431,114,865,0.11157,0.15704
2018,Couple without children,4th Quintile,Yes,0.92837,888,976,0.91218,0.94456
2018,Couple without children,4th Quintile,No,0.07163,88,976,0.05544,0.08782
2018,Couple without children,5th Quintile,Yes,0.95821,1355,1404,0.94774,0.96868
2018,Couple without children,5th Quintile,No,0.04179,49,1404,0.03132,0.05226
2018,Single parent,1st Quintile,Yes,0.27454,172,818,0.24394,0.30515
2018,Single parent,1st Quintile,No,0.72546,646,818,0.69485,0.75606
2018,Single parent,2nd Quintile,Yes,0.56778,214,406,0.51953,0.61603
2018,Single parent,2nd Quintile,No,0.43222,192,406,0.38397,0.48047
2018,Single parent,3rd Quintile,Yes,0.73573,165,245,0.68040,0.79105
2018,Single parent,3rd Quintile,No,0.26427,80,245,0.20895,0.31960
2018,Single parent,4th Quintile,Yes,0.82248,139,139,0.75873,0.88623
2018,Single parent,5th Quintile,Yes,0.96428,80,80,0.92336,1.00521
2018,Couple with children,Not included in this version of the questionnaire,No,0.88027,57,57,0.79525,0.96530
2018,Couple with children,1st Quintile,Yes,0.33954,409,2051,0.31904,0.36004
2018,Couple with children,1st Quintile,No,0.66046,1642,2051,0.63996,0.68096
2018,Couple with children,2nd Quintile,Yes,0.66199,755,1234,0.63558,0.68839
2018,Couple with children,2nd Quintile,No,0.33801,479,1234,0.31161,0.36442
2018,Couple with children,3rd Quintile,Yes,0.82522,919,1122,0.80299,0.84746
2018,Couple with children,3rd Quintile,No,0.17478,203,1122,0.15254,0.19701
2018,Couple with children,4th Quintile,Yes,0.89085,938,1057,0.87204,0.90966
2018,Couple with children,4th Quintile,No,0.10915,119,1057,0.09034,0.12796
2018,Couple with children,5th Quintile,Yes,0.95293,867,912,0.93918,0.96668
2018,Couple with children,5th Quintile,No,0.04707,45,912,0.03332,0.06082
2018,Multi-generational household,1st Quintile,No,0.70408,65,65,0.59225,0.81591
2018,Other Combinations,1st Quintile,Yes,0.39826,44,228,0.33458,0.46194
2018,Other Combinations,1st Quintile,No,0.60174,184,228,0.53806,0.66542
2018,Other Combinations,2nd Quintile,Yes,0.69993,31,31,0.53593,0.86393
2019,Single-person household,1st Quintile,Yes,0.48667,566,1209,0.45848,0.51485
2019,Single-person household,1st Quintile,No,0.51333,643,1209,0.48515,0.54152
2019,Single-person household,2nd Quintile,Yes,0.78236,612,815,0.75401,0.81071
2019,Single-person household,2nd Quintile,No,0.21764,203,815,0.18929,0.24599
2019,Single-person household,3rd Quintile,Yes,0.81875,581,702,0.79023,0.84727
2019,Single-person household,3rd Quintile,No,0.18125,121,702,0.15273,0.20977
2019,Single-person household,4th Quintile,Yes,0.92539,592,657,0.90528,0.94550
2019,Single-person household,4th Quintile,No,0.07461,65,657,0.05450,0.09472
2019,Single-person household,5th Quintile,Yes,0.94720,704,745,0.93114,0.96327
2019,Single-person household,5th Quintile,No,0.05280,41,745,0.03673,0.06886
2019,Couple without children,1st Quintile,Yes,0.61919,274,459,0.57471,0.66366
2019,Couple without children,1st Quintile,No,0.38081,185,459,0.33634,0.42529
2019,Couple without children,2nd Quintile,Yes,0.85865,680,798,0.83446,0.88284
2019,Couple without children,2nd Quintile,No,0.14135,118,798,0.11716,0.16554
2019,Couple without children,3rd Quintile,Yes,0.89798,741,828,0.87735,0.91861
2019,Couple without children,3rd Quintile,No,0.10202,87,828,0.08139,0.12265
2019,Couple without children,4th Quintile,Yes,0.92905,936,996,0.91309,0.94500
2019,Couple without children,4th Quintile,No,0.07095,60,996,0.05500,0.08691
2019,Couple without children,5th Quintile,Yes,0.96867,1958,2001,0.96103,0.97630
2019,Couple without children,5th Quintile,No,0.03133,43,2001,0.02370,0.03897
2019,Single parent,1st Quintile,Yes,0.32763,169,520,0.28725,0.36801
2019,Single parent,1st Quintile,No,0.67237,351,520,0.63199,0.71275
2019,Single parent,2nd Quintile,Yes,0.56896,203,366,0.51815,0.61976
2019,Single parent,2nd Quintile,No,0.43104,163,366,0.38024,0.48185
2019,Single parent,3rd Quintile,Yes,0.70866,180,239,0.65094,0.76639
2019,Single parent,3rd Quintile,No,0.29134,59,239,0.23361,0.34906
2019,Single parent,4th Quintile,Yes,0.87706,139,139,0.82227,0.93185
2019,Single parent,5th Quintile,Yes,0.91667,114,114,0.86571,0.96763
2019,Couple with children,1st Quintile,Yes,0.44207,283,664,0.40427,0.47988
2019,Couple with children,1st Quintile,No,0.55793,381,664,0.52012,0.59573
2019,Couple with children,2nd Quintile,Yes,0.71051,699,982,0.68212,0.73889
2019,Couple with children,2nd Quintile,No,0.28949,283,982,0.26111,0.31788
2019,Couple with children,3rd Quintile,Yes,0.83660,891,1032,0.81404,0.85917
2019,Couple with children,3rd Quintile,No,0.16340,141,1032,0.14083,0.18596
2019,Couple with children,4th Quintile,Yes,0.93287,954,1036,0.91763,0.94812
2019,Couple with children,4th Quintile,No,0.06713,82,1036,0.05188,0.08237
2019,Couple with children,5th Quintile,Yes,0.95386,1383,1428,0.94298,0.96475
2019,Couple with children,5th Quintile,No,0.04614,45,1428,0.03525,0.05702
2019,Other Combinations,2nd Quintile,Yes,0.85705,38,38,0.74427,0.96984
2019,Other Combinations,3rd Quintile,Yes,0.74797,35,35,0.60203,0.89392
2019,Other Combinations,4th Quintile,Yes,0.94346,44,44,0.87443,1.01249
2019,Other Combinations,5th Quintile,Yes,0.98582,35,35,0.94609,1.02556
2021,Single-person household,1st Quintile,Yes,0.57910,577,1163,0.55071,0.60748
2021,Single-person household,1st Quintile,No,0.42090,586,1163,0.39252,0.44929
2021,Single-person household,2nd Quintile,Yes,0.79920,508,669,0.76882,0.82958
2021,Single-person household,2nd Quintile,No,0.20080,161,669,0.17042,0.23118
2021,Single-person household,3rd Quintile,Yes,0.90298,487,569,0.87864,0.92733
2021,Single-person household,3rd Quintile,No,0.09702,82,569,0.07267,0.12136
2021,Single-person household,4th Quintile,Yes,0.89650,468,518,0.87024,0.92276
2021,Single-person household,4th Quintile,No,0.10350,50,518,0.07724,0.12976
2021,Single-person household,5th Quintile,Yes,0.95181,513,549,0.93388,0.96974
2021,Single-person household,5th Quintile,No,0.04819,36,549,0.03026,0.06612
2021,Couple without children,1st Quintile,Yes,0.71502,230,385,0.66987,0.76017
2021,Couple without children,1st Quintile,No,0.28498,155,385,0.23983,0.33013
2021,Couple without children,2nd Quintile,Yes,0.86326,470,566,0.83493,0.89159
2021,Couple without children,2nd Quintile,No,0.13674,96,566,0.10841,0.16507
2021,Couple without children,3rd Quintile,Yes,0.92942,526,570,0.90838,0.95047
2021,Couple without children,3rd Quintile,No,0.07058,44,570,0.04953,0.09162
2021,Couple without children,4th Quintile,Yes,0.96064,667,702,0.94625,0.97504
2021,Couple without children,4th Quintile,No,0.03936,35,702,0.02496,0.05375
2021,Couple without children,5th Quintile,Yes,0.98229,1231,1231,0.97492,0.98966
2021,Single parent,1st Quintile,Yes,0.37249,110,371,0.32323,0.42176
2021,Single parent,1st Quintile,No,0.62751,261,371,0.57824,0.67677
2021,Single parent,2nd Quintile,Yes,0.56141,164,297,0.50488,0.61794
2021,Single parent,2nd Quintile,No,0.43859,133,297,0.38206,0.49512
2021,Single parent,3rd Quintile,Yes,0.82034,110,147,0.75807,0.88262
2021,Single parent,3rd Quintile,No,0.17966,37,147,0.11738,0.24193
2021,Single parent,4th Quintile,Yes,0.85706,108,108,0.79074,0.92338
2021,Single parent,5th Quintile,Yes,0.80477,68,68,0.70985,0.89968
2021,Couple with children,1st Quintile,Yes,0.45498,332,1106,0.42561,0.48434
2021,Couple with children,1st Quintile,No,0.54502,774,1106,0.51566,0.57439
2021,Couple with children,2nd Quintile,Yes,0.77644,489,725,0.74609,0.80679
2021,Couple with children,2nd Quintile,No,0.22356,236,725,0.19321,0.25391
2021,Couple with children,3rd Quintile,Yes,0.89034,609,704,0.86724,0.91344
2021,Couple with children,3rd Quintile,No,0.10966,95,704,0.08656,0.13276
2021,Couple with children,4th Quintile,Yes,0.93635,629,677,0.91794,0.95475
2021,Couple with children,4th Quintile,No,0.06365,48,677,0.04525,0.08206
2021,Couple with children,5th Quintile,Yes,0.97652,753,753,0.96570,0.98735
2021,Other Combinations,1st Quintile,Yes,0.40344,45,123,0.31638,0.49049
2021,Other Combinations,1st Quintile,No,0.59656,78,123,0.50951,0.68362
2021,Other Combinations,2nd Quintile,Yes,0.85137,41,41,0.74113,0.96161
2021,Other Combinations,3rd Quintile,Yes,0.70487,35,35,0.55156,0.85819
2021,Other Combinations,4th Quintile,Yes,0.97133,48,48,0.92361,1.01904
2021,Other Combinations,5th Quintile,Yes,0.99802,53,53,0.98595,1.01010
