year,pgisced97,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Upper Secondary Level,Temporary job,0.07006,1016,6586,0.06389,0.07622
2018,Post-secondary Non-tertiary Level,Permanent job,0.60392,1356,1553,0.57958,0.62825
2018,Post-secondary Non-tertiary Level,Temporary job,0.08427,197,1553,0.07045,0.09809
2018,First Stage of Tertiary Education,Permanent job,0.53045,776,821,0.49629,0.56461
2018,First Stage of Tertiary Education,Temporary job,0.03433,45,821,0.02187,0.04680
2018,Second Stage of Tertiary Education,Permanent job,0.49141,3323,3962,0.47585,0.50698
2018,Second Stage of Tertiary Education,Temporary job,0.09288,639,3962,0.08384,0.10192
2019,Pre-primary Level,Permanent job,0.04461,34,34,-0.02583,0.11505
2019,Primary Level,Permanent job,0.28678,207,453,0.24509,0.32848
2019,Primary Level,Temporary job,0.10510,246,453,0.07683,0.13337
2019,Lower Secondary Level,Permanent job,0.28141,756,1304,0.25700,0.30583
2019,Lower Secondary Level,Temporary job,0.13470,548,1304,0.11616,0.15323
2019,Upper Secondary Level,Permanent job,0.45040,5203,6143,0.43796,0.46284
2019,Upper Secondary Level,Temporary job,0.06914,940,6143,0.06280,0.07549
2019,Post-secondary Non-tertiary Level,Permanent job,0.62981,1326,1503,0.60539,0.65423
2019,Post-secondary Non-tertiary Level,Temporary job,0.07632,177,1503,0.06289,0.08975
2019,First Stage of Tertiary Education,Permanent job,0.53864,780,817,0.50443,0.57284
2019,First Stage of Tertiary Education,Temporary job,0.02789,37,817,0.01659,0.03919
2019,Second Stage of Tertiary Education,Permanent job,0.50083,3352,3974,0.48528,0.51638
2019,Second Stage of Tertiary Education,Temporary job,0.08715,622,3974,0.07838,0.09592
2020,Primary Level,Permanent job,0.25172,286,587,0.21658,0.28686
2020,Primary Level,Temporary job,0.11486,301,587,0.08904,0.14067
2020,Lower Secondary Level,Permanent job,0.27853,849,1436,0.25533,0.30172
2020,Lower Secondary Level,Temporary job,0.13264,587,1436,0.11509,0.15019
2020,Upper Secondary Level,Permanent job,0.45215,5106,6133,0.43970,0.46461
2020,Upper Secondary Level,Temporary job,0.06337,1027,6133,0.05727,0.06947
2020,Post-secondary Non-tertiary Level,Permanent job,0.64762,1429,1654,0.62459,0.67065
2020,Post-secondary Non-tertiary Level,Temporary job,0.06022,225,1654,0.04875,0.07169
2020,First Stage of Tertiary Education,Permanent job,0.54117,724,759,0.50569,0.57664
2020,First Stage of Tertiary Education,Temporary job,0.03751,35,759,0.02398,0.05103
2020,Second Stage of Tertiary Education,Permanent job,0.50279,3673,4411,0.48803,0.51754
2020,Second Stage of Tertiary Education,Temporary job,0.08239,738,4411,0.07428,0.09051
2021,Primary Level,Permanent job,0.23692,198,344,0.19192,0.28192
2021,Primary Level,Temporary job,0.10941,146,344,0.07637,0.14244
2021,Lower Secondary Level,Permanent job,0.30031,487,744,0.26735,0.33328
2021,Lower Secondary Level,Temporary job,0.09235,257,744,0.07153,0.11317
2021,Upper Secondary Level,Permanent job,0.44075,3233,3812,0.42499,0.45652
2021,Upper Secondary Level,Temporary job,0.06329,579,3812,0.05556,0.07102
2021,Post-secondary Non-tertiary Level,Permanent job,0.64680,993,1119,0.61878,0.67482
2021,Post-secondary Non-tertiary Level,Temporary job,0.07871,126,1119,0.06292,0.09449
2021,First Stage of Tertiary Education,Permanent job,0.54811,489,489,0.50396,0.59227
2021,Second Stage of Tertiary Education,Permanent job,0.51676,2795,3257,0.49959,0.53392
2021,Second Stage of Tertiary Education,Temporary job,0.08113,462,3257,0.07175,0.09051
