year,age_gr,regtyp,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Urban regions,Permanent job,0.01991,68,68,-0.01354,0.05336
2013,66 and older,Rural regions,Permanent job,0.02334,39,39,-0.02466,0.07135
2014,17-29 y.,Urban regions,Permanent job,0.29081,749,1577,0.26838,0.31323
2014,17-29 y.,Urban regions,Temporary job,0.27632,828,1577,0.25424,0.29840
2014,17-29 y.,Rural regions,Permanent job,0.29245,385,782,0.26054,0.32435
2014,17-29 y.,Rural regions,Temporary job,0.29489,397,782,0.26291,0.32688
2014,30-45 y.,Urban regions,Permanent job,0.61667,3403,3975,0.60155,0.63178
2014,30-45 y.,Urban regions,Temporary job,0.10194,572,3975,0.09253,0.11135
2014,30-45 y.,Rural regions,Permanent job,0.63068,1796,2066,0.60986,0.65150
2014,30-45 y.,Rural regions,Temporary job,0.09712,270,2066,0.08435,0.10990
2014,46-65 y.,Urban regions,Permanent job,0.60204,3527,3797,0.58647,0.61761
2014,46-65 y.,Urban regions,Temporary job,0.04065,270,3797,0.03436,0.04693
2014,46-65 y.,Rural regions,Permanent job,0.58130,1979,2096,0.56018,0.60243
2014,46-65 y.,Rural regions,Temporary job,0.02509,117,2096,0.01839,0.03179
2014,66 and older,Urban regions,Permanent job,0.01732,69,69,-0.01369,0.04833
2014,66 and older,Rural regions,Permanent job,0.02439,47,47,-0.02019,0.06897
2015,17-29 y.,Urban regions,Permanent job,0.28174,782,1638,0.25995,0.30353
2015,17-29 y.,Urban regions,Temporary job,0.28272,856,1638,0.26091,0.30454
2015,17-29 y.,Rural regions,Permanent job,0.32311,407,819,0.29107,0.35516
2015,17-29 y.,Rural regions,Temporary job,0.27387,412,819,0.24331,0.30443
2015,30-45 y.,Urban regions,Permanent job,0.63686,3268,3873,0.62171,0.65201
2015,30-45 y.,Urban regions,Temporary job,0.10372,605,3873,0.09411,0.11332
2015,30-45 y.,Rural regions,Permanent job,0.65511,1728,1999,0.63427,0.67596
2015,30-45 y.,Rural regions,Temporary job,0.09150,271,1999,0.07886,0.10415
2015,46-65 y.,Urban regions,Permanent job,0.59843,3511,3783,0.58280,0.61405
2015,46-65 y.,Urban regions,Temporary job,0.04066,272,3783,0.03436,0.04695
2015,46-65 y.,Rural regions,Permanent job,0.61059,1999,2124,0.58985,0.63134
2015,46-65 y.,Rural regions,Temporary job,0.03308,125,2124,0.02547,0.04069
2015,66 and older,Urban regions,Permanent job,0.02743,93,93,-0.00595,0.06080
2015,66 and older,Rural regions,Permanent job,0.02562,48,48,-0.01955,0.07080
2016,17-29 y.,Urban regions,Permanent job,0.27446,712,1509,0.25193,0.29698
2016,17-29 y.,Urban regions,Temporary job,0.26492,797,1509,0.24265,0.28720
2016,17-29 y.,Rural regions,Permanent job,0.28943,346,763,0.25723,0.32163
2016,17-29 y.,Rural regions,Temporary job,0.27863,417,763,0.24680,0.31046
2016,30-45 y.,Urban regions,Permanent job,0.62675,2899,3512,0.61075,0.64275
2016,30-45 y.,Urban regions,Temporary job,0.11828,613,3512,0.10760,0.12896
2016,30-45 y.,Rural regions,Permanent job,0.65378,1522,1774,0.63164,0.67593
2016,30-45 y.,Rural regions,Temporary job,0.08464,252,1774,0.07169,0.09760
2016,46-65 y.,Urban regions,Permanent job,0.61200,3366,3640,0.59617,0.62784
2016,46-65 y.,Urban regions,Temporary job,0.04340,274,3640,0.03678,0.05002
2016,46-65 y.,Rural regions,Permanent job,0.60366,1916,2056,0.58251,0.62481
2016,46-65 y.,Rural regions,Temporary job,0.03471,140,2056,0.02679,0.04262
2016,66 and older,Urban regions,Permanent job,0.02566,84,84,-0.00836,0.05968
2016,66 and older,Rural regions,Permanent job,0.02479,41,41,-0.02340,0.07297
2017,17-29 y.,Urban regions,Permanent job,0.28276,848,1790,0.26190,0.30363
2017,17-29 y.,Urban regions,Temporary job,0.27206,942,1790,0.25144,0.29268
2017,17-29 y.,Rural regions,Permanent job,0.32639,442,935,0.29632,0.35646
2017,17-29 y.,Rural regions,Temporary job,0.26079,493,935,0.23263,0.28895
2017,30-45 y.,Urban regions,Permanent job,0.63834,3096,3714,0.62289,0.65380
2017,30-45 y.,Urban regions,Temporary job,0.10756,618,3714,0.09760,0.11753
2017,30-45 y.,Rural regions,Permanent job,0.68075,1621,1886,0.65970,0.70179
2017,30-45 y.,Rural regions,Temporary job,0.09682,265,1886,0.08347,0.11016
2017,46-65 y.,Urban regions,Permanent job,0.62104,4008,4295,0.60653,0.63555
2017,46-65 y.,Urban regions,Temporary job,0.04008,287,4295,0.03421,0.04595
2017,46-65 y.,Rural regions,Permanent job,0.61463,2333,2513,0.59560,0.63366
2017,46-65 y.,Rural regions,Temporary job,0.04441,180,2513,0.03635,0.05246
2017,66 and older,Urban regions,Permanent job,0.02945,107,107,-0.00274,0.06163
2017,66 and older,Rural regions,Permanent job,0.03811,62,62,-0.00994,0.08616
2018,17-29 y.,Urban regions,Permanent job,0.30160,873,1879,0.28084,0.32235
2018,17-29 y.,Urban regions,Temporary job,0.28731,1006,1879,0.26684,0.30777
2018,17-29 y.,Rural regions,Permanent job,0.34221,452,924,0.31160,0.37282
2018,17-29 y.,Rural regions,Temporary job,0.23495,472,924,0.20760,0.26230
2018,30-45 y.,Urban regions,Permanent job,0.65635,2955,3597,0.64083,0.67188
2018,30-45 y.,Urban regions,Temporary job,0.10491,642,3597,0.09490,0.11493
2018,30-45 y.,Rural regions,Permanent job,0.67736,1520,1785,0.65567,0.69905
2018,30-45 y.,Rural regions,Temporary job,0.09976,265,1785,0.08585,0.11367
2018,46-65 y.,Urban regions,Permanent job,0.63393,3932,4239,0.61942,0.64843
2018,46-65 y.,Urban regions,Temporary job,0.04235,307,4239,0.03628,0.04841
2018,46-65 y.,Rural regions,Permanent job,0.63382,2266,2429,0.61465,0.65298
2018,46-65 y.,Rural regions,Temporary job,0.03660,163,2429,0.02913,0.04407
2018,66 and older,Urban regions,Permanent job,0.03628,124,124,0.00324,0.06933
2018,66 and older,Rural regions,Permanent job,0.04341,68,68,-0.00538,0.09221
2019,17-29 y.,Urban regions,Permanent job,0.31889,814,1772,0.29718,0.34059
2019,17-29 y.,Urban regions,Temporary job,0.27487,958,1772,0.25408,0.29567
2019,17-29 y.,Rural regions,Permanent job,0.32934,420,833,0.29741,0.36128
2019,17-29 y.,Rural regions,Temporary job,0.25028,413,833,0.22084,0.27971
2019,30-45 y.,Urban regions,Permanent job,0.67320,2667,3268,0.65712,0.68929
2019,30-45 y.,Urban regions,Temporary job,0.10345,601,3268,0.09300,0.11389
2019,30-45 y.,Rural regions,Permanent job,0.68806,1396,1662,0.66578,0.71034
2019,30-45 y.,Rural regions,Temporary job,0.09336,266,1662,0.07936,0.10735
2019,46-65 y.,Urban regions,Permanent job,0.63660,3836,4133,0.62193,0.65126
2019,46-65 y.,Urban regions,Temporary job,0.03993,297,4133,0.03396,0.04590
2019,46-65 y.,Rural regions,Permanent job,0.64266,2205,2351,0.62329,0.66204
2019,46-65 y.,Rural regions,Temporary job,0.03339,146,2351,0.02612,0.04065
2019,66 and older,Urban regions,Permanent job,0.03888,151,151,0.00795,0.06982
2019,66 and older,Rural regions,Permanent job,0.03255,74,74,-0.00816,0.07325
2020,17-29 y.,Urban regions,Permanent job,0.32267,1094,2243,0.30332,0.34202
2020,17-29 y.,Urban regions,Temporary job,0.25753,1149,2243,0.23943,0.27563
2020,17-29 y.,Rural regions,Permanent job,0.34833,470,887,0.31696,0.37970
2020,17-29 y.,Rural regions,Temporary job,0.22803,417,887,0.20041,0.25566
2020,30-45 y.,Urban regions,Permanent job,0.66261,3089,3918,0.64781,0.67742
2020,30-45 y.,Urban regions,Temporary job,0.10916,829,3918,0.09940,0.11893
2020,30-45 y.,Rural regions,Permanent job,0.71643,1488,1758,0.69536,0.73751
2020,30-45 y.,Rural regions,Temporary job,0.06167,270,1758,0.05042,0.07292
2020,46-65 y.,Urban regions,Permanent job,0.64202,3858,4212,0.62754,0.65650
2020,46-65 y.,Urban regions,Temporary job,0.04072,354,4212,0.03475,0.04669
2020,46-65 y.,Rural regions,Permanent job,0.64783,2144,2282,0.62823,0.66744
2020,46-65 y.,Rural regions,Temporary job,0.02743,138,2282,0.02073,0.03413
2020,66 and older,Urban regions,Permanent job,0.03430,128,128,0.00265,0.06596
2020,66 and older,Rural regions,Permanent job,0.04776,83,83,0.00160,0.09391
2021,17-29 y.,Urban regions,Permanent job,0.31922,681,1281,0.29368,0.34476
2021,17-29 y.,Urban regions,Temporary job,0.24369,600,1281,0.22017,0.26721
2021,17-29 y.,Rural regions,Permanent job,0.42456,296,499,0.38115,0.46797
2021,17-29 y.,Rural regions,Temporary job,0.21243,203,499,0.17650,0.24835
2021,30-45 y.,Urban regions,Permanent job,0.67234,2085,2500,0.65394,0.69074
2021,30-45 y.,Urban regions,Temporary job,0.09461,415,2500,0.08314,0.10609
2021,30-45 y.,Rural regions,Permanent job,0.71739,1005,1145,0.69129,0.74348
2021,30-45 y.,Rural regions,Temporary job,0.08246,140,1145,0.06652,0.09840
2021,46-65 y.,Urban regions,Permanent job,0.64958,2815,3034,0.63260,0.66656
2021,46-65 y.,Urban regions,Temporary job,0.03260,219,3034,0.02628,0.03892
2021,46-65 y.,Rural regions,Permanent job,0.63138,1463,1555,0.60740,0.65537
2021,46-65 y.,Rural regions,Temporary job,0.03074,92,1555,0.02216,0.03932
2021,66 and older,Urban regions,Permanent job,0.04820,93,93,0.00443,0.09197
2021,66 and older,Rural regions,Permanent job,0.05171,61,61,-0.00432,0.10775
