year,age_gr,migback,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Direct migration background,Permanent job,0.27432,109,189,0.21054,0.33809
2011,17-29 y.,Direct migration background,Temporary job,0.19461,80,189,0.13802,0.25120
2011,17-29 y.,Indirect migration background,Permanent job,0.25061,117,228,0.19423,0.30699
2011,17-29 y.,Indirect migration background,Temporary job,0.23159,111,228,0.17671,0.28647
2011,30-45 y.,No migration background,Permanent job,0.68287,4918,5531,0.67060,0.69513
2011,30-45 y.,No migration background,Temporary job,0.07719,613,5531,0.07016,0.08423
2011,30-45 y.,Direct migration background,Permanent job,0.50257,714,843,0.46880,0.53634
2011,30-45 y.,Direct migration background,Temporary job,0.09581,129,843,0.07593,0.11569
2011,30-45 y.,Indirect migration background,Permanent job,0.61486,367,424,0.56848,0.66123
2011,30-45 y.,Indirect migration background,Temporary job,0.12185,57,424,0.09067,0.15302
2011,46-65 y.,No migration background,Permanent job,0.58212,4678,5004,0.56846,0.59579
2011,46-65 y.,No migration background,Temporary job,0.03710,326,5004,0.03186,0.04234
2011,46-65 y.,Direct migration background,Permanent job,0.49425,459,510,0.45081,0.53768
2011,46-65 y.,Direct migration background,Temporary job,0.04119,51,510,0.02392,0.05845
2011,46-65 y.,Indirect migration background,Permanent job,0.58337,68,68,0.46532,0.70142
2011,66 and older,No migration background,Permanent job,0.01648,77,77,-0.01214,0.04511
2012,17-29 y.,No migration background,Permanent job,0.30209,821,1638,0.27985,0.32433
2012,17-29 y.,No migration background,Temporary job,0.26520,817,1638,0.24381,0.28658
2012,17-29 y.,Direct migration background,Permanent job,0.33443,107,197,0.26838,0.40048
2012,17-29 y.,Direct migration background,Temporary job,0.21248,90,197,0.15521,0.26975
2012,17-29 y.,Indirect migration background,Permanent job,0.21808,101,237,0.16540,0.27077
2012,17-29 y.,Indirect migration background,Temporary job,0.27371,136,237,0.21682,0.33059
2012,30-45 y.,No migration background,Permanent job,0.67264,4536,5142,0.65981,0.68547
2012,30-45 y.,No migration background,Temporary job,0.08345,606,5142,0.07589,0.09101
2012,30-45 y.,Direct migration background,Permanent job,0.55031,727,876,0.51734,0.58327
2012,30-45 y.,Direct migration background,Temporary job,0.12414,149,876,0.10229,0.14599
2012,30-45 y.,Indirect migration background,Permanent job,0.63754,354,397,0.59019,0.68489
2012,30-45 y.,Indirect migration background,Temporary job,0.07117,43,397,0.04584,0.09649
2012,46-65 y.,No migration background,Permanent job,0.58527,4847,5183,0.57185,0.59868
2012,46-65 y.,No migration background,Temporary job,0.03262,336,5183,0.02778,0.03745
2012,46-65 y.,Direct migration background,Permanent job,0.53965,494,543,0.49769,0.58161
2012,46-65 y.,Direct migration background,Temporary job,0.03319,49,543,0.01811,0.04827
2012,46-65 y.,Indirect migration background,Permanent job,0.63489,86,86,0.53253,0.73724
2012,66 and older,No migration background,Permanent job,0.02053,99,99,-0.00755,0.04860
2013,17-29 y.,No migration background,Permanent job,0.30231,785,1601,0.27981,0.32481
2013,17-29 y.,No migration background,Temporary job,0.26651,816,1601,0.24484,0.28817
2013,17-29 y.,Direct migration background,Permanent job,0.31428,277,557,0.27570,0.35287
2013,17-29 y.,Direct migration background,Temporary job,0.24996,280,557,0.21397,0.28595
2013,17-29 y.,Indirect migration background,Permanent job,0.25381,217,489,0.21520,0.29242
2013,17-29 y.,Indirect migration background,Temporary job,0.22793,272,489,0.19071,0.26515
2013,30-45 y.,No migration background,Permanent job,0.66344,4150,4745,0.64999,0.67689
2013,30-45 y.,No migration background,Temporary job,0.09264,595,4745,0.08439,0.10089
2013,30-45 y.,Direct migration background,Permanent job,0.53808,1569,1908,0.51571,0.56046
2013,30-45 y.,Direct migration background,Temporary job,0.10484,339,1908,0.09109,0.11859
2013,30-45 y.,Indirect migration background,Permanent job,0.57330,497,573,0.53277,0.61384
2013,30-45 y.,Indirect migration background,Temporary job,0.09250,76,573,0.06875,0.11624
2013,46-65 y.,No migration background,Permanent job,0.57974,4756,5086,0.56617,0.59331
2013,46-65 y.,No migration background,Temporary job,0.03453,330,5086,0.02951,0.03954
2013,46-65 y.,Direct migration background,Permanent job,0.53857,986,1130,0.50949,0.56765
2013,46-65 y.,Direct migration background,Temporary job,0.05432,144,1130,0.04110,0.06754
2013,46-65 y.,Indirect migration background,Permanent job,0.56929,99,99,0.47125,0.66733
2013,66 and older,No migration background,Permanent job,0.02108,95,95,-0.00796,0.05011
2014,17-29 y.,No migration background,Permanent job,0.29917,715,1507,0.27604,0.32230
2014,17-29 y.,No migration background,Temporary job,0.29984,792,1507,0.27670,0.32298
2014,17-29 y.,Direct migration background,Permanent job,0.30287,226,426,0.25918,0.34655
2014,17-29 y.,Direct migration background,Temporary job,0.22067,200,426,0.18125,0.26010
2014,17-29 y.,Indirect migration background,Permanent job,0.25009,193,426,0.20892,0.29126
2014,17-29 y.,Indirect migration background,Temporary job,0.25149,233,426,0.21024,0.29274
2014,30-45 y.,No migration background,Permanent job,0.65279,3517,4024,0.63808,0.66751
2014,30-45 y.,No migration background,Temporary job,0.09505,507,4024,0.08599,0.10412
2014,30-45 y.,Direct migration background,Permanent job,0.51854,1269,1538,0.49356,0.54352
2014,30-45 y.,Direct migration background,Temporary job,0.12649,269,1538,0.10987,0.14311
2014,30-45 y.,Indirect migration background,Permanent job,0.61304,413,479,0.56937,0.65670
2014,30-45 y.,Indirect migration background,Temporary job,0.07552,66,479,0.05183,0.09921
2014,46-65 y.,No migration background,Permanent job,0.60516,4560,4827,0.59137,0.61895
2014,46-65 y.,No migration background,Temporary job,0.03013,267,4827,0.02531,0.03496
2014,46-65 y.,Direct migration background,Permanent job,0.52946,836,939,0.49752,0.56141
2014,46-65 y.,Direct migration background,Temporary job,0.05256,103,939,0.03828,0.06684
2014,46-65 y.,Indirect migration background,Permanent job,0.57965,110,110,0.48698,0.67231
2014,66 and older,No migration background,Permanent job,0.01989,103,103,-0.00721,0.04699
2015,17-29 y.,No migration background,Permanent job,0.28662,675,1470,0.26350,0.30975
2015,17-29 y.,No migration background,Temporary job,0.29504,795,1470,0.27172,0.31836
2015,17-29 y.,Direct migration background,Permanent job,0.35121,332,591,0.31269,0.38973
2015,17-29 y.,Direct migration background,Temporary job,0.24814,259,591,0.21329,0.28299
2015,17-29 y.,Indirect migration background,Permanent job,0.27740,182,396,0.23324,0.32155
2015,17-29 y.,Indirect migration background,Temporary job,0.24450,214,396,0.20212,0.28689
2015,30-45 y.,No migration background,Permanent job,0.67689,3182,3641,0.66170,0.69208
2015,30-45 y.,No migration background,Temporary job,0.09483,459,3641,0.08531,0.10435
2015,30-45 y.,Direct migration background,Permanent job,0.55387,1448,1802,0.53091,0.57683
2015,30-45 y.,Direct migration background,Temporary job,0.10921,354,1802,0.09481,0.12362
2015,30-45 y.,Indirect migration background,Permanent job,0.58096,366,429,0.53421,0.62770
2015,30-45 y.,Indirect migration background,Temporary job,0.12306,63,429,0.09194,0.15418
2015,46-65 y.,No migration background,Permanent job,0.61640,4524,4782,0.60262,0.63019
2015,46-65 y.,No migration background,Temporary job,0.03180,258,4782,0.02682,0.03677
2015,46-65 y.,Direct migration background,Permanent job,0.52330,874,1005,0.49241,0.55420
2015,46-65 y.,Direct migration background,Temporary job,0.07084,131,1005,0.05497,0.08671
2015,46-65 y.,Indirect migration background,Permanent job,0.59141,112,112,0.49996,0.68286
2015,66 and older,No migration background,Permanent job,0.02539,121,121,-0.00276,0.05354
2016,17-29 y.,No migration background,Permanent job,0.27294,613,1359,0.24925,0.29664
2016,17-29 y.,No migration background,Temporary job,0.28321,746,1359,0.25924,0.30717
2016,17-29 y.,Direct migration background,Permanent job,0.31329,264,533,0.27387,0.35270
2016,17-29 y.,Direct migration background,Temporary job,0.25068,269,533,0.21385,0.28751
2016,17-29 y.,Indirect migration background,Permanent job,0.27556,181,380,0.23058,0.32054
2016,17-29 y.,Indirect migration background,Temporary job,0.22605,199,380,0.18394,0.26816
2016,30-45 y.,No migration background,Permanent job,0.66934,2825,3227,0.65310,0.68557
2016,30-45 y.,No migration background,Temporary job,0.10148,402,3227,0.09106,0.11190
2016,30-45 y.,Direct migration background,Permanent job,0.54159,1250,1650,0.51754,0.56564
2016,30-45 y.,Direct migration background,Temporary job,0.12162,400,1650,0.10585,0.13740
2016,30-45 y.,Indirect migration background,Permanent job,0.59535,346,409,0.54772,0.64297
2016,30-45 y.,Indirect migration background,Temporary job,0.13024,63,409,0.09759,0.16290
2016,46-65 y.,No migration background,Permanent job,0.62512,4352,4611,0.61114,0.63909
2016,46-65 y.,No migration background,Temporary job,0.03555,259,4611,0.03021,0.04090
2016,46-65 y.,Direct migration background,Permanent job,0.52256,811,956,0.49088,0.55424
2016,46-65 y.,Direct migration background,Temporary job,0.06291,145,956,0.04751,0.07831
2016,46-65 y.,Indirect migration background,Permanent job,0.60747,119,119,0.51936,0.69558
2016,66 and older,No migration background,Permanent job,0.02644,114,114,-0.00314,0.05603
2017,17-29 y.,No migration background,Permanent job,0.30821,860,1748,0.28655,0.32986
2017,17-29 y.,No migration background,Temporary job,0.28277,888,1748,0.26165,0.30388
2017,17-29 y.,Direct migration background,Permanent job,0.27476,234,560,0.23776,0.31177
2017,17-29 y.,Direct migration background,Temporary job,0.22133,326,560,0.18691,0.25574
2017,17-29 y.,Indirect migration background,Permanent job,0.25708,196,417,0.21508,0.29907
2017,17-29 y.,Indirect migration background,Temporary job,0.24678,221,417,0.20535,0.28822
2017,30-45 y.,No migration background,Permanent job,0.69655,3126,3537,0.68139,0.71170
2017,30-45 y.,No migration background,Temporary job,0.09488,411,3537,0.08522,0.10454
2017,30-45 y.,Direct migration background,Permanent job,0.51832,1227,1639,0.49412,0.54252
2017,30-45 y.,Direct migration background,Temporary job,0.13655,412,1639,0.11992,0.15318
2017,30-45 y.,Indirect migration background,Permanent job,0.63433,364,424,0.58843,0.68023
2017,30-45 y.,Indirect migration background,Temporary job,0.09516,60,424,0.06720,0.12313
2017,46-65 y.,No migration background,Permanent job,0.63217,5295,5617,0.61956,0.64479
2017,46-65 y.,No migration background,Temporary job,0.03742,322,5617,0.03246,0.04239
2017,46-65 y.,Direct migration background,Permanent job,0.54733,901,1034,0.51698,0.57768
2017,46-65 y.,Direct migration background,Temporary job,0.05663,133,1034,0.04253,0.07072
2017,46-65 y.,Indirect migration background,Permanent job,0.63870,145,145,0.56024,0.71716
2017,66 and older,No migration background,Permanent job,0.02971,148,148,0.00226,0.05716
2018,17-29 y.,No migration background,Permanent job,0.33282,895,1734,0.31063,0.35500
2018,17-29 y.,No migration background,Temporary job,0.26521,839,1734,0.24442,0.28599
2018,17-29 y.,Direct migration background,Permanent job,0.25600,236,636,0.22205,0.28994
2018,17-29 y.,Direct migration background,Temporary job,0.27988,400,636,0.24496,0.31480
2018,17-29 y.,Indirect migration background,Permanent job,0.27256,194,433,0.23057,0.31455
2018,17-29 y.,Indirect migration background,Temporary job,0.29732,239,433,0.25422,0.34042
2018,30-45 y.,No migration background,Permanent job,0.70901,2925,3274,0.69345,0.72457
2018,30-45 y.,No migration background,Temporary job,0.08955,349,3274,0.07976,0.09933
2018,30-45 y.,Direct migration background,Permanent job,0.52921,1199,1703,0.50549,0.55292
2018,30-45 y.,Direct migration background,Temporary job,0.14734,504,1703,0.13050,0.16418
2018,30-45 y.,Indirect migration background,Permanent job,0.66914,351,405,0.62326,0.71503
2018,30-45 y.,Indirect migration background,Temporary job,0.08944,54,405,0.06162,0.11727
2018,46-65 y.,No migration background,Permanent job,0.64622,5117,5419,0.63349,0.65895
2018,46-65 y.,No migration background,Temporary job,0.03496,302,5419,0.03007,0.03985
2018,46-65 y.,Direct migration background,Permanent job,0.56602,920,1072,0.53634,0.59571
2018,46-65 y.,Direct migration background,Temporary job,0.06247,152,1072,0.04798,0.07697
2018,46-65 y.,Indirect migration background,Permanent job,0.66119,161,161,0.58785,0.73453
2018,66 and older,No migration background,Permanent job,0.03322,164,164,0.00571,0.06074
2019,17-29 y.,No migration background,Permanent job,0.34745,855,1676,0.32465,0.37026
2019,17-29 y.,No migration background,Temporary job,0.27299,821,1676,0.25165,0.29432
2019,17-29 y.,Direct migration background,Permanent job,0.24734,226,610,0.21307,0.28161
2019,17-29 y.,Direct migration background,Temporary job,0.24597,384,610,0.21176,0.28017
2019,17-29 y.,Indirect migration background,Permanent job,0.25325,183,394,0.21025,0.29624
2019,17-29 y.,Indirect migration background,Temporary job,0.27943,211,394,0.23507,0.32380
2019,30-45 y.,No migration background,Permanent job,0.71879,2730,3051,0.70283,0.73474
2019,30-45 y.,No migration background,Temporary job,0.08325,321,3051,0.07344,0.09305
2019,30-45 y.,Direct migration background,Permanent job,0.55238,1095,1609,0.52807,0.57668
2019,30-45 y.,Direct migration background,Temporary job,0.15333,514,1609,0.13572,0.17094
2019,30-45 y.,Indirect migration background,Permanent job,0.66396,330,378,0.61628,0.71164
2019,30-45 y.,Indirect migration background,Temporary job,0.09424,48,378,0.06475,0.12374
2019,46-65 y.,No migration background,Permanent job,0.65226,5125,5385,0.63954,0.66498
2019,46-65 y.,No migration background,Temporary job,0.03209,260,5385,0.02739,0.03680
2019,46-65 y.,Direct migration background,Permanent job,0.55913,855,1031,0.52881,0.58945
2019,46-65 y.,Direct migration background,Temporary job,0.06477,176,1031,0.04974,0.07980
2019,46-65 y.,Indirect migration background,Permanent job,0.69448,168,168,0.62462,0.76434
2019,66 and older,No migration background,Permanent job,0.03547,198,198,0.00964,0.06130
2020,17-29 y.,No migration background,Permanent job,0.35549,818,1542,0.33159,0.37939
2020,17-29 y.,No migration background,Temporary job,0.25035,724,1542,0.22872,0.27198
2020,17-29 y.,Direct migration background,Permanent job,0.26664,550,1202,0.24163,0.29165
2020,17-29 y.,Direct migration background,Temporary job,0.23257,652,1202,0.20868,0.25647
2020,17-29 y.,Indirect migration background,Permanent job,0.25146,196,386,0.20812,0.29480
2020,17-29 y.,Indirect migration background,Temporary job,0.25449,190,386,0.21098,0.29800
2020,30-45 y.,No migration background,Permanent job,0.72515,2530,2815,0.70866,0.74165
2020,30-45 y.,No migration background,Temporary job,0.07562,285,2815,0.06585,0.08539
2020,30-45 y.,Direct migration background,Permanent job,0.54905,1716,2480,0.52946,0.56864
2020,30-45 y.,Direct migration background,Temporary job,0.15446,764,2480,0.14023,0.16868
2020,30-45 y.,Indirect migration background,Permanent job,0.64249,331,381,0.59430,0.69067
2020,30-45 y.,Indirect migration background,Temporary job,0.09614,50,381,0.06650,0.12578
2020,46-65 y.,No migration background,Permanent job,0.65631,4823,5072,0.64323,0.66938
2020,46-65 y.,No migration background,Temporary job,0.03255,249,5072,0.02766,0.03743
2020,46-65 y.,Direct migration background,Permanent job,0.56724,1021,1246,0.53971,0.59476
2020,46-65 y.,Direct migration background,Temporary job,0.05460,225,1246,0.04198,0.06722
2020,46-65 y.,Indirect migration background,Permanent job,0.70464,158,158,0.63328,0.77601
2020,66 and older,No migration background,Permanent job,0.03840,186,186,0.01071,0.06609
2021,17-29 y.,No migration background,Permanent job,0.37093,621,1074,0.34203,0.39984
2021,17-29 y.,No migration background,Temporary job,0.24349,453,1074,0.21781,0.26917
2021,17-29 y.,Direct migration background,Permanent job,0.26208,250,483,0.22282,0.30135
2021,17-29 y.,Direct migration background,Temporary job,0.22123,233,483,0.18418,0.25829
2021,17-29 y.,Indirect migration background,Permanent job,0.31110,106,223,0.25020,0.37199
2021,17-29 y.,Indirect migration background,Temporary job,0.20243,117,223,0.14957,0.25529
2021,30-45 y.,No migration background,Permanent job,0.73356,1846,2031,0.71432,0.75279
2021,30-45 y.,No migration background,Temporary job,0.06788,185,2031,0.05694,0.07883
2021,30-45 y.,Direct migration background,Permanent job,0.53880,1041,1384,0.51253,0.56507
2021,30-45 y.,Direct migration background,Temporary job,0.16216,343,1384,0.14273,0.18158
2021,30-45 y.,Indirect migration background,Permanent job,0.67580,203,203,0.61125,0.74035
2021,46-65 y.,No migration background,Permanent job,0.65315,3471,3638,0.63768,0.66862
2021,46-65 y.,No migration background,Temporary job,0.02525,167,3638,0.02016,0.03035
2021,46-65 y.,Direct migration background,Permanent job,0.58423,684,819,0.55046,0.61801
2021,46-65 y.,Direct migration background,Temporary job,0.06562,135,819,0.04865,0.08259
2021,46-65 y.,Indirect migration background,Permanent job,0.71828,124,124,0.63879,0.79778
2021,66 and older,No migration background,Permanent job,0.04416,132,132,0.00897,0.07934
