year,hhtyp,rentown,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Couple with children,Tenant,Yes,0.07004,87,1195,0.05556,0.08451
2008,Couple with children,Tenant,No,0.92996,1108,1195,0.91549,0.94444
2008,Multi-generational household,Owner,No,0.95449,54,54,0.89838,1.01060
2008,Other Combinations,Owner,No,0.98534,41,41,0.94809,1.02259
2009,Single-person household,Owner,No,0.99274,862,862,0.98707,0.99841
2009,Single-person household,Tenant,Yes,0.06053,120,1953,0.04995,0.07111
2009,Single-person household,Tenant,No,0.92255,1833,1953,0.91069,0.93441
2009,Couple without children,Owner,No,0.99041,1989,1989,0.98613,0.99470
2009,Couple without children,Tenant,Yes,0.02374,43,1535,0.01612,0.03136
2009,Couple without children,Tenant,No,0.96306,1492,1535,0.95362,0.97250
2009,Single parent,Owner,No,0.96635,188,188,0.94050,0.99220
2009,Single parent,Tenant,Yes,0.17742,82,424,0.14102,0.21383
2009,Single parent,Tenant,No,0.76997,342,424,0.72987,0.81008
2009,Couple with children,Owner,No,0.98846,1894,1894,0.98364,0.99327
2009,Couple with children,Tenant,Yes,0.08391,95,1086,0.06741,0.10041
2009,Couple with children,Tenant,No,0.90762,991,1086,0.89039,0.92485
2009,Other Combinations,Owner,No,0.98954,38,38,0.95676,1.02232
2010,Single-person household,Owner,No,0.99932,856,856,0.99756,1.00107
2010,Single-person household,Tenant,Yes,0.06149,108,1840,0.05051,0.07247
2010,Single-person household,Tenant,No,0.93822,1732,1840,0.92722,0.94923
2010,Couple without children,Owner,No,0.99527,1914,1914,0.99220,0.99834
2010,Couple without children,Tenant,Yes,0.02852,43,1454,0.01996,0.03708
2010,Couple without children,Tenant,No,0.96965,1411,1454,0.96083,0.97847
2010,Single parent,Owner,No,0.97788,390,390,0.96326,0.99249
2010,Single parent,Tenant,Yes,0.15965,264,1440,0.14072,0.17857
2010,Single parent,Tenant,No,0.83898,1176,1440,0.81999,0.85797
2010,Couple with children,Owner,Yes,0.01242,60,3047,0.00849,0.01635
2010,Couple with children,Owner,No,0.98616,2987,3047,0.98202,0.99031
2010,Couple with children,Tenant,Yes,0.07149,255,2664,0.06171,0.08128
2010,Couple with children,Tenant,No,0.92851,2409,2664,0.91872,0.93829
2010,Multi-generational household,Tenant,No,0.94180,34,34,0.86192,1.02168
2011,Single-person household,Owner,No,0.98906,1071,1071,0.98283,0.99530
2011,Single-person household,Tenant,Yes,0.05231,120,2426,0.04345,0.06117
2011,Single-person household,Tenant,No,0.93086,2306,2426,0.92076,0.94096
2011,Couple without children,Owner,No,0.98913,2492,2492,0.98505,0.99320
2011,Couple without children,Tenant,Yes,0.01476,36,1841,0.00925,0.02027
2011,Couple without children,Tenant,No,0.96962,1805,1841,0.96178,0.97747
2011,Single parent,Owner,No,0.93260,477,477,0.91008,0.95512
2011,Single parent,Tenant,Yes,0.20001,430,1777,0.18140,0.21861
2011,Single parent,Tenant,No,0.78569,1347,1777,0.76661,0.80478
2011,Couple with children,Owner,Yes,0.00998,68,3373,0.00662,0.01333
2011,Couple with children,Owner,No,0.92741,3305,3373,0.91865,0.93616
2011,Couple with children,Tenant,Yes,0.07594,313,2617,0.06578,0.08609
2011,Couple with children,Tenant,No,0.88500,2304,2617,0.87278,0.89723
2011,Multi-generational household,Owner,No,0.97410,72,72,0.93716,1.01105
2011,Multi-generational household,Tenant,No,0.89995,36,36,0.80053,0.99936
2011,Other Combinations,Tenant,No,0.90390,48,48,0.81964,0.98816
2012,Single-person household,Owner,No,0.98717,1082,1082,0.98046,0.99388
2012,Single-person household,Tenant,Yes,0.05122,127,2555,0.04267,0.05977
2012,Single-person household,Tenant,No,0.92741,2428,2555,0.91734,0.93747
2012,Couple without children,Owner,No,0.98604,2527,2527,0.98146,0.99061
2012,Couple without children,Tenant,No,0.96848,1842,1842,0.96050,0.97646
2012,Single parent,Owner,No,0.95161,461,461,0.93200,0.97122
2012,Single parent,Tenant,Yes,0.17467,378,1657,0.15638,0.19296
2012,Single parent,Tenant,No,0.79875,1279,1657,0.77944,0.81806
2012,Couple with children,Owner,Yes,0.01140,67,3223,0.00773,0.01506
2012,Couple with children,Owner,No,0.93930,3156,3223,0.93106,0.94755
2012,Couple with children,Tenant,Yes,0.06810,270,2358,0.05793,0.07827
2012,Couple with children,Tenant,No,0.87763,2088,2358,0.86440,0.89086
2012,Multi-generational household,Owner,No,0.96631,68,68,0.92311,1.00952
2012,Multi-generational household,Tenant,No,0.87241,38,38,0.76491,0.97991
2012,Other Combinations,Tenant,No,0.94049,47,47,0.87212,1.00886
2013,Single-person household,Owner,No,0.98865,1047,1047,0.98223,0.99507
2013,Single-person household,Tenant,Yes,0.04689,122,2744,0.03898,0.05480
2013,Single-person household,Tenant,No,0.93400,2622,2744,0.92471,0.94329
2013,Couple without children,Owner,No,0.98620,2496,2496,0.98162,0.99077
2013,Couple without children,Tenant,Yes,0.01700,44,2086,0.01145,0.02255
2013,Couple without children,Tenant,No,0.96307,2042,2086,0.95497,0.97116
2013,Single parent,Owner,No,0.96299,470,470,0.94590,0.98008
2013,Single parent,Tenant,Yes,0.14757,308,1726,0.13083,0.16430
2013,Single parent,Tenant,No,0.83352,1418,1726,0.81595,0.85110
2013,Couple with children,Owner,Yes,0.00760,54,3334,0.00465,0.01054
2013,Couple with children,Owner,No,0.93896,3280,3334,0.93084,0.94709
2013,Couple with children,Tenant,Yes,0.05779,288,3118,0.04960,0.06599
2013,Couple with children,Tenant,No,0.89531,2830,3118,0.88457,0.90606
2013,Multi-generational household,Owner,No,0.90893,74,74,0.84293,0.97493
2013,Multi-generational household,Tenant,No,0.91087,61,61,0.83877,0.98296
2013,Other Combinations,Owner,No,0.93663,100,100,0.88863,0.98462
2013,Other Combinations,Tenant,No,0.91052,230,230,0.87355,0.94749
2014,Single-person household,Owner,No,0.98846,1000,1000,0.98183,0.99508
2014,Single-person household,Tenant,Yes,0.04599,107,2538,0.03784,0.05414
2014,Single-person household,Tenant,No,0.94404,2431,2538,0.93510,0.95299
2014,Couple without children,Owner,No,0.98843,2382,2382,0.98414,0.99273
2014,Couple without children,Tenant,Yes,0.01558,41,1952,0.01008,0.02107
2014,Couple without children,Tenant,No,0.97662,1911,1952,0.96992,0.98333
2014,Single parent,Owner,No,0.97112,413,413,0.95495,0.98729
2014,Single parent,Tenant,Yes,0.12192,214,1377,0.10463,0.13921
2014,Single parent,Tenant,No,0.87073,1163,1377,0.85300,0.88846
2014,Couple with children,Owner,Yes,0.00545,42,3024,0.00283,0.00807
2014,Couple with children,Owner,No,0.97307,2982,3024,0.96730,0.97884
2014,Couple with children,Tenant,Yes,0.06296,248,2614,0.05365,0.07227
2014,Couple with children,Tenant,No,0.92367,2366,2614,0.91348,0.93385
2014,Multi-generational household,Owner,No,0.97501,70,70,0.93817,1.01184
2014,Multi-generational household,Tenant,No,0.82774,42,42,0.71216,0.94333
2014,Other Combinations,Owner,No,0.94562,73,73,0.89324,0.99800
2014,Other Combinations,Tenant,No,0.92068,168,168,0.87970,0.96167
2015,Single-person household,Owner,No,0.96956,956,956,0.95866,0.98046
2015,Single-person household,Tenant,Yes,0.04191,98,2587,0.03418,0.04963
2015,Single-person household,Tenant,No,0.92403,2489,2587,0.91381,0.93424
2015,Couple without children,Owner,No,0.97486,2255,2255,0.96840,0.98133
2015,Couple without children,Tenant,No,0.96438,2009,2009,0.95627,0.97248
2015,Single parent,Owner,No,0.94700,383,383,0.92453,0.96947
2015,Single parent,Tenant,Yes,0.09810,164,1278,0.08179,0.11441
2015,Single parent,Tenant,No,0.87490,1114,1278,0.85676,0.89305
2015,Couple with children,Owner,No,0.94630,2780,2780,0.93792,0.95468
2015,Couple with children,Tenant,Yes,0.04939,202,2678,0.04118,0.05759
2015,Couple with children,Tenant,No,0.90432,2476,2678,0.89318,0.91546
2015,Multi-generational household,Owner,No,0.95815,59,59,0.90661,1.00968
2015,Multi-generational household,Tenant,No,0.88552,66,66,0.80812,0.96292
2015,Other Combinations,Owner,No,0.98324,68,68,0.95251,1.01398
2015,Other Combinations,Tenant,No,0.89908,162,162,0.85255,0.94561
2016,Single-person household,Owner,No,0.98805,926,926,0.98105,0.99505
2016,Single-person household,Tenant,Yes,0.04018,102,2435,0.03238,0.04798
2016,Single-person household,Tenant,No,0.94777,2333,2435,0.93893,0.95661
2016,Couple without children,Owner,No,0.98120,2198,2198,0.97552,0.98688
2016,Couple without children,Tenant,No,0.98376,1843,1843,0.97799,0.98953
2016,Single parent,Owner,No,0.97769,366,366,0.96253,0.99284
2016,Single parent,Tenant,Yes,0.09488,128,1132,0.07780,0.11196
2016,Single parent,Tenant,No,0.89647,1004,1132,0.87872,0.91423
2016,Couple with children,Owner,No,0.97293,2581,2581,0.96667,0.97919
2016,Couple with children,Tenant,Yes,0.05155,161,2310,0.04253,0.06057
2016,Couple with children,Tenant,No,0.92645,2149,2310,0.91580,0.93710
2016,Multi-generational household,Owner,No,0.95633,51,51,0.89969,1.01298
2016,Multi-generational household,Tenant,No,0.76507,46,46,0.64120,0.88894
2016,Other Combinations,Tenant,No,0.93781,131,131,0.89630,0.97933
2017,Single-person household,Owner,No,0.98795,1008,1008,0.98121,0.99469
2017,Single-person household,Tenant,Yes,0.03866,123,3095,0.03187,0.04546
2017,Single-person household,Tenant,No,0.94932,2972,3095,0.94159,0.95705
2017,Couple without children,Owner,No,0.99508,2519,2519,0.99234,0.99781
2017,Couple without children,Tenant,No,0.97664,2106,2106,0.97019,0.98309
2017,Single parent,Owner,No,0.98386,398,398,0.97147,0.99626
2017,Single parent,Tenant,Yes,0.09027,146,1286,0.07461,0.10594
2017,Single parent,Tenant,No,0.90698,1140,1286,0.89110,0.92286
2017,Couple with children,Owner,No,0.97332,2884,2884,0.96744,0.97920
2017,Couple with children,Tenant,Yes,0.04209,231,3456,0.03540,0.04879
2017,Couple with children,Tenant,No,0.94437,3225,3456,0.93672,0.95201
2017,Multi-generational household,Owner,No,0.91126,52,52,0.83321,0.98930
2017,Multi-generational household,Tenant,No,0.74916,78,78,0.65233,0.84599
2017,Other Combinations,Tenant,No,0.91532,268,268,0.88192,0.94871
2018,Single-person household,Owner,No,0.99216,1002,1002,0.98669,0.99762
2018,Single-person household,Tenant,Yes,0.03911,184,3432,0.03263,0.04560
2018,Single-person household,Tenant,No,0.95321,3248,3432,0.94614,0.96027
2018,Couple without children,Owner,No,0.99243,2448,2448,0.98899,0.99586
2018,Couple without children,Tenant,Yes,0.01346,50,2165,0.00860,0.01831
2018,Couple without children,Tenant,No,0.97849,2115,2165,0.97238,0.98461
2018,Single parent,Owner,No,0.98428,373,373,0.97164,0.99692
2018,Single parent,Tenant,Yes,0.09712,157,1351,0.08133,0.11292
2018,Single parent,Tenant,No,0.89948,1194,1351,0.88344,0.91552
2018,Couple with children,Owner,No,0.97608,2700,2700,0.97032,0.98185
2018,Couple with children,Tenant,Yes,0.05339,396,3661,0.04611,0.06068
2018,Couple with children,Tenant,No,0.93208,3265,3661,0.92393,0.94023
2018,Multi-generational household,Owner,No,0.99352,54,54,0.97191,1.01512
2018,Multi-generational household,Tenant,No,0.84095,92,92,0.76580,0.91609
2018,Other Combinations,Owner,No,0.99568,85,85,0.98165,1.00971
2018,Other Combinations,Tenant,Yes,0.06619,36,320,0.03891,0.09348
2018,Other Combinations,Tenant,No,0.92555,284,320,0.89674,0.95435
2019,Single-person household,Owner,No,0.98667,1174,1174,0.98011,0.99323
2019,Single-person household,Tenant,Yes,0.04750,166,3392,0.04034,0.05466
2019,Single-person household,Tenant,No,0.94383,3226,3392,0.93608,0.95158
2019,Couple without children,Owner,No,0.99298,2964,2964,0.98997,0.99599
2019,Couple without children,Tenant,Yes,0.01209,37,2178,0.00750,0.01668
2019,Couple without children,Tenant,No,0.97982,2141,2178,0.97391,0.98573
2019,Single parent,Owner,No,0.98252,385,385,0.96942,0.99563
2019,Single parent,Tenant,Yes,0.08267,105,1222,0.06723,0.09812
2019,Single parent,Tenant,No,0.90592,1117,1222,0.88955,0.92230
2019,Couple with children,Owner,No,0.97874,3117,3117,0.97367,0.98380
2019,Couple with children,Tenant,Yes,0.05058,247,3344,0.04315,0.05801
2019,Couple with children,Tenant,No,0.94112,3097,3344,0.93314,0.94910
2019,Multi-generational household,Owner,No,0.96904,54,54,0.92240,1.01567
2019,Multi-generational household,Tenant,No,0.83616,73,73,0.75067,0.92166
2019,Other Combinations,Owner,No,0.97132,97,97,0.93794,1.00471
2019,Other Combinations,Tenant,No,0.95146,249,249,0.92471,0.97820
2020,Single-person household,Owner,No,0.98644,1094,1094,0.97959,0.99330
2020,Single-person household,Tenant,Yes,0.04001,161,4209,0.03409,0.04594
2020,Single-person household,Tenant,No,0.94373,4048,4209,0.93677,0.95069
2020,Couple without children,Owner,No,0.98245,2622,2622,0.97742,0.98748
2020,Couple without children,Tenant,Yes,0.00662,31,2508,0.00345,0.00980
2020,Couple without children,Tenant,No,0.98290,2477,2508,0.97782,0.98797
2020,Single parent,Owner,No,0.98352,359,359,0.97033,0.99671
2020,Single parent,Tenant,Yes,0.08346,100,1215,0.06790,0.09902
2020,Single parent,Tenant,No,0.88827,1115,1215,0.87055,0.90599
2020,Couple with children,Owner,No,0.96144,2617,2617,0.95407,0.96882
2020,Couple with children,Tenant,Yes,0.04296,244,3810,0.03652,0.04940
2020,Couple with children,Tenant,No,0.92585,3566,3810,0.91753,0.93417
2020,Multi-generational household,Owner,No,0.83458,50,50,0.73055,0.93862
2020,Multi-generational household,Tenant,No,0.83146,84,84,0.75092,0.91200
2020,Other Combinations,Owner,No,0.98158,93,93,0.95410,1.00906
2020,Other Combinations,Tenant,No,0.96059,364,364,0.94057,0.98060
2021,Single-person household,Owner,No,0.98576,853,853,0.97781,0.99372
2021,Single-person household,Tenant,Yes,0.03469,95,2657,0.02773,0.04165
2021,Single-person household,Tenant,No,0.96025,2562,2657,0.95282,0.96768
2021,Couple without children,Owner,No,0.99208,1913,1913,0.98811,0.99606
2021,Couple without children,Tenant,No,0.98743,1533,1533,0.98185,0.99301
2021,Single parent,Owner,No,0.99834,247,247,0.99325,1.00343
2021,Single parent,Tenant,Yes,0.07232,66,773,0.05405,0.09059
2021,Single parent,Tenant,No,0.92482,707,773,0.90622,0.94342
2021,Couple with children,Owner,No,0.98019,1868,1868,0.97387,0.98651
2021,Couple with children,Tenant,Yes,0.05871,222,2087,0.04863,0.06880
2021,Couple with children,Tenant,No,0.92233,1865,2087,0.91085,0.93382
2021,Multi-generational household,Owner,No,0.99027,40,40,0.95947,1.02108
2021,Multi-generational household,Tenant,No,0.96851,45,45,0.91691,1.02011
2021,Other Combinations,Owner,No,0.95215,106,106,0.91132,0.99297
2021,Other Combinations,Tenant,No,0.96434,230,230,0.94032,0.98836
2022,Single-person household,Owner,No,0.98518,1207,1207,0.97836,0.99200
2022,Single-person household,Tenant,Yes,0.03560,114,4563,0.03022,0.04097
2022,Single-person household,Tenant,No,0.94742,4449,4563,0.94094,0.95389
2022,Couple without children,Owner,No,0.99148,2760,2760,0.98805,0.99491
2022,Couple without children,Tenant,No,0.98097,2959,2959,0.97605,0.98590
2022,Single parent,Owner,No,0.99162,311,311,0.98147,1.00177
2022,Single parent,Tenant,Yes,0.07593,73,906,0.05868,0.09319
2022,Single parent,Tenant,No,0.91697,833,906,0.89899,0.93495
2022,Couple with children,Owner,No,0.97378,2881,2881,0.96794,0.97961
2022,Couple with children,Tenant,Yes,0.04954,236,2850,0.04157,0.05751
2022,Couple with children,Tenant,No,0.91767,2614,2850,0.90757,0.92776
2022,Multi-generational household,Owner,No,0.99413,42,42,0.97076,1.01751
2022,Multi-generational household,Tenant,No,0.96650,49,49,0.91559,1.01740
2022,Other Combinations,Owner,No,0.94914,405,405,0.92772,0.97057
2022,Other Combinations,Tenant,No,0.93700,739,739,0.91947,0.95453
