"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2006","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","811","1","1","1","1","1","1","1","1","2","1","1"
"2006","1-Pers.- Haushalt","2","1","1","595","1","1","1","1","1","1","1","1","1","1","1"
"2006","1-Pers.- Haushalt","3","1.01","1","633","1","1","1","1","2","1","1.02","1","2","1","1"
"2006","1-Pers.- Haushalt","4","1","1","738","1","1","1","1","1","0.99","1.01","1","2","1","1"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.02","1","523","1","1","1","1","2","1.01","1.03","1","2","1","1"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","2.92","2.5","920","2","2","3","4","6","2.85","2.99","2","7","3","3"
"2006","Alleinerziehende","2","2.62","2.5","420","2","2","3","3","5","2.55","2.69","2","5","2","3"
"2006","Alleinerziehende","3","","","","","","","","","","","","","",""
"2006","Alleinerziehende","4","","","","","","","","","","","","","",""
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","2.19","2","99","2","2","2","3","3","2.1","2.28","2","3","2","2"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Paar mit Kind(ern)","2","3.95","3.5","3301","3","3","4","5","6","3.91","3.99","3","12","4","4"
"2006","Paar mit Kind(ern)","3","3.85","3.5","3221","3","3","4","5","6","3.82","3.88","3","7","4","4"
"2006","Paar mit Kind(ern)","4","3.64","3.5","3012","3","3","4","4","6","3.61","3.67","3","9","4","4"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Sonstige","2","","","","","","","","","","","","","",""
"2006","Sonstige","3","","","","","","","","","","","","","",""
"2006","Sonstige","4","","","","","","","","","","","","","",""
"2006","Sonstige","5 Einkommensstärkstes Quintil","2.73","2.5","67","2","2","3","3","6","2.46","3","2","6","3","3"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","826","2","2","2","2","2","2","2","2","2","2","2"
"2007","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","745","1","1","1","1","1","1","1","1","1","1","1"
"2007","1-Pers.- Haushalt","2","1","1","561","1","1","1","1","1","1","1","1","1","1","1"
"2007","1-Pers.- Haushalt","3","1","1","586","1","1","1","1","1","1","1","1","2","1","1"
"2007","1-Pers.- Haushalt","4","1.01","1","719","1","1","1","1","2","1","1.02","1","2","1","1"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.02","1","507","1","1","1","1","2","1.01","1.03","1","2","1","1"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","2.86","2.5","827","2","2","3","4","5","2.8","2.92","2","6","3","3"
"2007","Alleinerziehende","2","2.76","2.5","411","2","2","3","4","6","2.65","2.87","2","7","3","3"
"2007","Alleinerziehende","3","","","","","","","","","","","","","",""
"2007","Alleinerziehende","4","","","","","","","","","","","","","",""
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","3","3.89","3.5","3057","3","3","4","5","6","3.86","3.92","3","7","4","4"
"2007","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Sonstige","2","","","","","","","","","","","","","",""
"2007","Sonstige","3","","","","","","","","","","","","","",""
"2007","Sonstige","4","3.17","2.5","95","2","2","4","5","5","2.96","3.38","2","5","3","3"
"2007","Sonstige","5 Einkommensstärkstes Quintil","2.99","2.5","70","2","3","3","4","6","2.71","3.27","2","6","3","3"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","786","2","2","2","2","2","2","2","2","2","2","2"
"2008","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","702","1","1","1","1","1","1","1","1","1","1","1"
"2008","1-Pers.- Haushalt","2","1","1","534","1","1","1","1","1","1","1","1","1","1","1"
"2008","1-Pers.- Haushalt","3","1","1","561","1","1","1","1","1","1","1","1","2","1","1"
"2008","1-Pers.- Haushalt","4","1.01","1","702","1","1","1","1","1","1","1.02","1","2","1","1"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.02","1","498","1","1","1","1","2","1.01","1.03","1","2","1","1"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","2.87","2.5","731","2","2","3","4","6","2.8","2.94","2","7","3","3"
"2008","Alleinerziehende","2","2.85","2.5","426","2","2","3","4","7","2.75","2.95","2","7","3","3"
"2008","Alleinerziehende","3","","","","","","","","","","","","","",""
"2008","Alleinerziehende","4","","","","","","","","","","","","","",""
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","2.24","2","97","2","2","2","3","7","1.98","2.5","2","7","2","2"
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","Sonstige","2","","","","","","","","","","","","","",""
"2008","Sonstige","3","","","","","","","","","","","","","",""
"2008","Sonstige","4","","","","","","","","","","","","","",""
"2008","Sonstige","5 Einkommensstärkstes Quintil","2.84","2.5","62","2","2","3","4","6","2.51","3.17","2","6","3","3"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","752","2","2","2","2","2","2","2","2","2","2","2"
"2009","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","624","1","1","1","1","1","1","1","1","1","1","1"
"2009","1-Pers.- Haushalt","2","1","1","509","1","1","1","1","1","0.99","1.01","1","2","1","1"
"2009","1-Pers.- Haushalt","3","1","1","526","1","1","1","1","1","0.99","1.01","1","2","1","1"
"2009","1-Pers.- Haushalt","4","1.01","1","712","1","1","1","1","2","1","1.02","1","2","1","1"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.03","1","489","1","1","1","1","2","1.01","1.05","1","2","1","1"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","2.91","2.5","651","2","2","3","4","5","2.84","2.98","2","6","3","3"
"2009","Alleinerziehende","2","2.89","2.5","380","2","2","3","4","7","2.78","3","2","7","3","3"
"2009","Alleinerziehende","3","","","","","","","","","","","","","",""
"2009","Alleinerziehende","4","","","","","","","","","","","","","",""
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","Sonstige","1 Einkommensschwächstes Quintil","3.85","3.5","98","2","3","5","6","6","3.56","4.14","2","6","3","5"
"2009","Sonstige","2","","","","","","","","","","","","","",""
"2009","Sonstige","3","3.75","3.5","93","2","2","5","5","5","3.47","4.03","2","6","3","4"
"2009","Sonstige","4","3.36","2.5","85","2","3","4","4","5","3.15","3.57","2","5","3","4"
"2009","Sonstige","5 Einkommensstärkstes Quintil","3.19","2.5","67","2","2","4","5","5","2.9","3.48","2","5","3","4"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","562","2","2","2","2","2","2","2","2","2","2","2"
"2010","(Ehe-)Paar ohne Kind(er)","2","2","2","960","2","2","2","2","2","2","2","2","2","2","2"
"2010","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","535","1","1","1","1","1","0.99","1.01","1","2","1","1"
"2010","1-Pers.- Haushalt","2","1","1","485","1","1","1","1","1","1","1","1","1","1","1"
"2010","1-Pers.- Haushalt","3","1","1","490","1","1","1","1","1","0.99","1.01","1","2","1","1"
"2010","1-Pers.- Haushalt","4","1","1","676","1","1","1","1","1","0.99","1.01","1","2","1","1"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.02","1","525","1","1","1","1","2","1.01","1.03","1","2","1","1"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2010","Alleinerziehende","2","","","","","","","","","","","","","",""
"2010","Alleinerziehende","3","2.55","2","667","2","2","3","3","8","2.48","2.62","2","8","2","2"
"2010","Alleinerziehende","4","2.43","2","522","2","2","3","3","5","2.35","2.51","2","7","2","2"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.25","3.5","4872","3","3","5","6","8","4.2","4.3","3","15","4","4"
"2010","Paar mit Kind(ern)","2","4.01","3.5","5446","3","3","4","5","7","3.98","4.04","3","9","4","4"
"2010","Paar mit Kind(ern)","3","3.91","3.5","4625","3","3","4","5","6","3.88","3.94","3","9","4","4"
"2010","Paar mit Kind(ern)","4","3.65","3.5","4317","3","3","4","5","6","3.62","3.68","3","7","4","4"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.72","3.5","3407","3","3","4","5","6","3.69","3.75","3","7","4","4"
"2010","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2010","Sonstige","2","","","","","","","","","","","","","",""
"2010","Sonstige","3","","","","","","","","","","","","","",""
"2010","Sonstige","4","","","","","","","","","","","","","",""
"2010","Sonstige","5 Einkommensstärkstes Quintil","3.02","2.5","54","2","2","3","4","7","2.57","3.47","2","7","2","3"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","824","2","2","2","2","2","2","2","2","2","2","2"
"2011","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","757","1","1","1","1","1","0.99","1.01","1","2","1","1"
"2011","1-Pers.- Haushalt","2","1","1","657","1","1","1","1","1","1","1","1","1","1","1"
"2011","1-Pers.- Haushalt","3","1","1","653","1","1","1","1","1","1","1","1","2","1","1"
"2011","1-Pers.- Haushalt","4","1.01","1","831","1","1","1","1","1","1","1.02","1","2","1","1"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1.02","1","653","1","1","1","1","2","1.01","1.03","1","2","1","1"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","Alleinerziehende","2","","","","","","","","","","","","","",""
"2011","Alleinerziehende","3","2.58","2","942","2","2","3","4","8","2.52","2.64","2","8","2","3"
"2011","Alleinerziehende","4","2.61","2","698","2","2","3","4","5","2.55","2.67","2","6","2","2"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","2.3","2","316","2","2","2","3","4","2.23","2.37","2","4","2","2"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.14","3.5","4460","3","3","5","5","8","4.1","4.18","3","13","4","4"
"2011","Paar mit Kind(ern)","2","4.1","3.5","5596","3","3","5","5","7","4.07","4.13","3","12","4","4"
"2011","Paar mit Kind(ern)","3","3.87","3.5","5294","3","3","4","5","7","3.84","3.9","3","9","4","4"
"2011","Paar mit Kind(ern)","4","3.73","3.5","5482","3","3","4","5","6","3.71","3.75","3","7","4","4"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.67","3.5","4222","3","3","4","5","6","3.64","3.7","3","8","4","4"
"2011","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","Sonstige","2","","","","","","","","","","","","","",""
"2011","Sonstige","3","","","","","","","","","","","","","",""
"2011","Sonstige","4","","","","","","","","","","","","","",""
"2011","Sonstige","5 Einkommensstärkstes Quintil","2.98","2.5","73","2","3","3","4","6","2.61","3.35","2","7","3","3"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","726","2","2","2","2","2","2","2","2","2","2","2"
"2012","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3044","2","2","2","2","2","2","2","2","2","2","2"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","757","1","1","1","1","1","1","1","1","1","1","1"
"2012","1-Pers.- Haushalt","2","1","1","625","1","1","1","1","1","1","1","1","1","1","1"
"2012","1-Pers.- Haushalt","3","1","1","682","1","1","1","1","1","1","1","1","1","1","1"
"2012","1-Pers.- Haushalt","4","1","1","902","1","1","1","1","1","1","1","1","1","1","1"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","716","1","1","1","1","1","1","1","1","1","1","1"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2012","Alleinerziehende","2","","","","","","","","","","","","","",""
"2012","Alleinerziehende","3","2.56","2","878","2","2","3","4","4","2.51","2.61","2","5","2","3"
"2012","Alleinerziehende","4","2.53","2","732","2","2","3","3","5","2.47","2.59","2","7","2","2"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","2.5","2","363","2","2","3","3","5","2.42","2.58","2","5","2","2"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.19","3.5","3504","3","3","5","6","8","4.14","4.24","3","12","4","5"
"2012","Paar mit Kind(ern)","2","4.08","3.5","4948","3","3","5","5","8","4.04","4.12","3","12","4","4"
"2012","Paar mit Kind(ern)","3","3.89","3.5","5377","3","3","4","5","6","3.86","3.92","3","9","4","4"
"2012","Paar mit Kind(ern)","4","3.75","3.5","5297","3","3","4","5","6","3.73","3.77","3","8","4","4"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.67","3.5","4338","3","3","4","5","6","3.64","3.7","3","8","4","4"
"2012","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2012","Sonstige","2","","","","","","","","","","","","","",""
"2012","Sonstige","3","","","","","","","","","","","","","",""
"2012","Sonstige","4","","","","","","","","","","","","","",""
"2012","Sonstige","5 Einkommensstärkstes Quintil","3.27","2.5","73","2","3","4","5","6","2.9","3.64","2","7","3","4"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","828","2","2","2","2","2","2","2","2","2","2","2"
"2013","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3158","2","2","2","2","2","2","2","2","2","2","2"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","810","1","1","1","1","1","1","1","1","1","1","1"
"2013","1-Pers.- Haushalt","2","1","1","625","1","1","1","1","1","1","1","1","1","1","1"
"2013","1-Pers.- Haushalt","3","1","1","686","1","1","1","1","1","1","1","1","1","1","1"
"2013","1-Pers.- Haushalt","4","1","1","903","1","1","1","1","1","1","1","1","1","1","1"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","819","1","1","1","1","1","1","1","1","1","1","1"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","Alleinerziehende","2","","","","","","","","","","","","","",""
"2013","Alleinerziehende","3","2.58","2","981","2","2","3","4","5","2.53","2.63","2","5","2","3"
"2013","Alleinerziehende","4","2.49","2","707","2","2","3","3","6","2.43","2.55","2","6","2","2"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","2.39","2","371","2","2","3","3","4","2.33","2.45","2","4","2","2"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.26","3.5","4549","3","3","5","6","8","4.22","4.3","3","12","4","5"
"2013","Paar mit Kind(ern)","2","4.12","3.5","5691","3","3","5","5","8","4.09","4.15","3","10","4","4"
"2013","Paar mit Kind(ern)","3","3.93","3.5","5602","3","3","4","5","6","3.9","3.96","3","11","4","4"
"2013","Paar mit Kind(ern)","4","3.71","3.5","6178","3","3","4","5","6","3.69","3.73","3","10","4","4"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.65","3.5","4901","3","3","4","5","6","3.62","3.68","3","8","4","4"
"2013","Sonstige","1 Einkommensschwächstes Quintil","4.4","3.5","625","2","3","6","8","10","4.2","4.6","2","13","4","5"
"2013","Sonstige","2","3.7","2.5","417","2","3","5","6","7","3.54","3.86","2","9","4","4"
"2013","Sonstige","3","3.62","2.5","317","2","3","4","5","8","3.44","3.8","2","9","4","4"
"2013","Sonstige","4","3.5","2.5","350","2","2","5","5","8","3.36","3.64","2","8","3","4"
"2013","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","702","2","2","2","2","2","2","2","2","2","2","2"
"2014","(Ehe-)Paar ohne Kind(er)","2","2","2","976","2","2","2","2","2","2","2","2","2","2","2"
"2014","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3158","2","2","2","2","2","2","2","2","2","2","2"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","702","1","1","1","1","1","1","1","1","1","1","1"
"2014","1-Pers.- Haushalt","2","1","1","577","1","1","1","1","1","1","1","1","1","1","1"
"2014","1-Pers.- Haushalt","3","1","1","630","1","1","1","1","1","1","1","1","1","1","1"
"2014","1-Pers.- Haushalt","4","1","1","855","1","1","1","1","1","1","1","1","1","1","1"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","802","1","1","1","1","1","1","1","1","1","1","1"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","Alleinerziehende","2","","","","","","","","","","","","","",""
"2014","Alleinerziehende","3","2.57","2","855","2","2","3","3","5","2.51","2.63","2","6","2","3"
"2014","Alleinerziehende","4","2.33","2","623","2","2","3","3","4","2.27","2.39","2","6","2","2"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","2.4","2","308","2","2","3","3","4","2.32","2.48","2","5","2","2"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.43","3.5","3172","3","3","5","6","9","4.37","4.49","3","12","5","5"
"2014","Paar mit Kind(ern)","2","4.1","3.5","4607","3","3","5","5","8","4.06","4.14","3","12","4","4"
"2014","Paar mit Kind(ern)","3","4.01","3.5","4931","3","3","4","5","7","3.98","4.04","3","10","4","4"
"2014","Paar mit Kind(ern)","4","3.69","3.5","5528","3","3","4","5","6","3.67","3.71","3","8","4","4"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.66","3.5","4868","3","3","4","5","6","3.63","3.69","3","10","4","4"
"2014","Sonstige","1 Einkommensschwächstes Quintil","4.89","4.5","484","2","3","6","8","10","4.68","5.1","2","11","5","5"
"2014","Sonstige","2","","","","","","","","","","","","","",""
"2014","Sonstige","3","","","","","","","","","","","","","",""
"2014","Sonstige","4","","","","","","","","","","","","","",""
"2014","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","672","2","2","2","2","2","2","2","2","2","2","2"
"2015","(Ehe-)Paar ohne Kind(er)","2","2","2","888","2","2","2","2","2","2","2","2","2","2","2"
"2015","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3372","2","2","2","2","2","2","2","2","2","2","2"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","701","1","1","1","1","1","1","1","1","1","1","1"
"2015","1-Pers.- Haushalt","2","1","1","545","1","1","1","1","1","1","1","1","1","1","1"
"2015","1-Pers.- Haushalt","3","1","1","647","1","1","1","1","1","1","1","1","1","1","1"
"2015","1-Pers.- Haushalt","4","1","1","900","1","1","1","1","1","1","1","1","1","1","1"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","834","1","1","1","1","1","1","1","1","1","1","1"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","Alleinerziehende","2","","","","","","","","","","","","","",""
"2015","Alleinerziehende","3","2.46","2","774","2","2","3","4","5","2.4","2.52","2","6","2","3"
"2015","Alleinerziehende","4","2.36","2","629","2","2","3","3","4","2.31","2.41","2","5","2","2"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","2.42","2","348","2","2","3","3","4","2.34","2.5","2","6","2","2"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.32","3.5","3417","3","3","5","6","9","4.27","4.37","3","12","4","5"
"2015","Paar mit Kind(ern)","2","4.17","3.5","4131","3","3","5","6","8","4.13","4.21","3","12","4","4"
"2015","Paar mit Kind(ern)","3","3.98","3.5","4697","3","3","4","5","7","3.95","4.01","3","10","4","4"
"2015","Paar mit Kind(ern)","4","3.72","3.5","5501","3","3","4","5","6","3.7","3.74","3","8","4","4"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.64","3.5","5037","3","3","4","5","6","3.62","3.66","3","8","4","4"
"2015","Sonstige","1 Einkommensschwächstes Quintil","4.94","3.5","474","2","3","6","10","10","4.73","5.15","2","11","5","5"
"2015","Sonstige","2","","","","","","","","","","","","","",""
"2015","Sonstige","3","","","","","","","","","","","","","",""
"2015","Sonstige","4","","","","","","","","","","","","","",""
"2015","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","616","2","2","2","2","2","2","2","2","2","2","2"
"2016","(Ehe-)Paar ohne Kind(er)","2","2","2","744","2","2","2","2","2","2","2","2","2","2","2"
"2016","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","3336","2","2","2","2","2","2","2","2","3","2","2"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","951","1","1","1","1","1","1","1","1","1","1","1"
"2016","1-Pers.- Haushalt","2","1","1","506","1","1","1","1","1","1","1","1","1","1","1"
"2016","1-Pers.- Haushalt","3","1","1","623","1","1","1","1","1","1","1","1","1","1","1"
"2016","1-Pers.- Haushalt","4","1","1","921","1","1","1","1","1","1","1","1","1","1","1"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","1","1","804","1","1","1","1","1","1","1","1","1","1","1"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","Alleinerziehende","2","","","","","","","","","","","","","",""
"2016","Alleinerziehende","3","2.61","2","734","2","2","3","3","6","2.54","2.68","2","7","2","3"
"2016","Alleinerziehende","4","2.41","2","665","2","2","3","3","5","2.35","2.47","2","5","2","2"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","2.34","2","312","2","2","3","3","4","2.26","2.42","2","6","2","2"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.48","3.5","8360","3","3","5","6","9","4.45","4.51","3","13","5","5"
"2016","Paar mit Kind(ern)","2","4.24","3.5","3773","3","3","5","6","9","4.19","4.29","3","13","5","5"
"2016","Paar mit Kind(ern)","3","3.99","3.5","3907","3","3","4","5","7","3.96","4.02","3","9","4","4"
"2016","Paar mit Kind(ern)","4","3.69","3.5","5276","3","3","4","5","6","3.66","3.72","3","9","4","4"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.69","3.5","4975","3","3","4","5","6","3.67","3.71","3","9","4","4"
"2016","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","Sonstige","2","","","","","","","","","","","","","",""
"2016","Sonstige","3","","","","","","","","","","","","","",""
"2016","Sonstige","4","","","","","","","","","","","","","",""
"2016","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","668","2","2","2","2","2","2","2","2","2","2","2"
"2017","(Ehe-)Paar ohne Kind(er)","2","2","2","720","2","2","2","2","2","2","2","2","2","2","2"
"2017","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2017","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
