"year","bildungsniveau","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2015","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","169.71","168.5","1143","158","162","177","182","193","169.16","170.26","145","196","168","170"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","173.34","172.5","320","162","167","180","185","193","172.33","174.35","149","198","170","173"
"2016","(Fach-)Abitur","kein Migrationshintergrund","174.24","173.5","2200","162","168","180","187","196","173.84","174.64","140","205","172","173"
"2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","166.24","164.5","343","155","160","173","178","193","165.2","167.28","117","195","165","168"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","172.21","171.5","100","160","166","179","182","192","170.38","174.04","144","195","169","175"
"2016","(noch) kein Abschluss","kein Migrationshintergrund","171.54","171.5","367","160","165","178","183","193","170.58","172.5","147","202","170","174"
"2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","170.41","169.5","1208","158","163","177","184","192","169.88","170.94","148","200","169","170"
"2016","AkademikerIn","indirekter Migrationshintergrund","171.9","169.5","236","160","165","179","186","196","170.68","173.12","152","200","170","173"
"2016","AkademikerIn","kein Migrationshintergrund","173.9","173.5","4423","162","168","180","186","195","173.63","174.17","128","206","173","174"
"2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","169.03","169.5","1594","156","162","176","182","192","168.57","169.49","116","202","168","170"
"2016","Hauptschule","indirekter Migrationshintergrund","173.37","172.5","373","160","165","180","189","200","172.34","174.4","150","200","170","174"
"2016","Hauptschule","kein Migrationshintergrund","170.15","169.5","4951","158","163","177","183","194","169.89","170.41","117","203","170","170"
"2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Realschule","direkter Migrationshintergrund","170","169.5","311","158","162","177","183","192","169.01","170.99","149","192","167","170"
"2016","Realschule","indirekter Migrationshintergrund","172.06","169.5","375","161","165","178","185","198","171.05","173.07","117","198","169","170"
"2016","Realschule","kein Migrationshintergrund","172.13","170.5","5307","160","165","179","185","195","171.88","172.38","131","220","170","171"
"2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","169.14","167.5","1544","157","161","176","183","193","168.66","169.62","142","197","169","170"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","172.61","172.5","358","160","165","180","186","195","171.59","173.63","150","199","170","174"
"2018","(Fach-)Abitur","kein Migrationshintergrund","174.26","173.5","2649","162","168","181","187","196","173.89","174.63","148","208","172","173"
"2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","166.85","165.5","1474","155","160","174","178","189","166.38","167.32","115","196","167","168"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","170.39","169.5","124","158","163","178","182","198","168.48","172.3","144","198","168","174"
"2018","(noch) kein Abschluss","kein Migrationshintergrund","172.8","172.5","414","160","165","180","185","198","171.87","173.73","147","203","172","174"
"2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","170.98","169.5","1711","159","164","178","184","195","170.54","171.42","142","199","170","170"
"2018","AkademikerIn","indirekter Migrationshintergrund","172.4","171.5","278","161","167","178","183","196","171.36","173.44","153","200","170","173"
"2018","AkademikerIn","kein Migrationshintergrund","174.25","173.5","4922","162","168","181","186","195","173.99","174.51","116","207","173","174"
"2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Hauptschule","direkter Migrationshintergrund","168.66","168.5","2112","155","162","175","180","190","168.26","169.06","145","203","169","170"
"2018","Hauptschule","indirekter Migrationshintergrund","173.08","171.5","383","160","166","179","188","198","172.06","174.1","150","199","170","173"
"2018","Hauptschule","kein Migrationshintergrund","170.37","169.5","4944","158","163","178","183","194","170.1","170.64","117","210","170","170"
"2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Realschule","direkter Migrationshintergrund","170.27","169.5","319","158","163","176","184","192","169.29","171.25","150","193","167","170"
"2018","Realschule","indirekter Migrationshintergrund","170.68","169.5","411","160","165","176","183","190","169.78","171.58","140","200","168","170"
"2018","Realschule","kein Migrationshintergrund","172.03","170.5","5928","160","165","179","185","195","171.79","172.27","105","210","170","171"
"2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","direkter Migrationshintergrund","168.52","167.5","1368","156","161","176","180","190","168.01","169.03","136","200","170","170"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","172.43","172.5","371","160","165","180","186","196","171.43","173.43","152","198","170","173"
"2020","(Fach-)Abitur","kein Migrationshintergrund","174.09","173.5","2712","162","167","180","186","196","173.73","174.45","148","208","172","173"
"2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","166.29","164.5","440","155","160","173","178","187","165.4","167.18","140","196","167","170"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","174.19","174.5","112","160","168","180","188","192","172.1","176.28","144","200","171","177"
"2020","(noch) kein Abschluss","kein Migrationshintergrund","172.69","172.5","352","160","165","180","186","195","171.67","173.71","147","197","172","175"
"2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","AkademikerIn","direkter Migrationshintergrund","172.42","171.5","1556","160","165","180","185","196","171.94","172.9","116","200","170","171"
"2020","AkademikerIn","indirekter Migrationshintergrund","173.06","171.5","353","162","166","180","185","193","172.09","174.03","152","200","172","175"
"2020","AkademikerIn","kein Migrationshintergrund","174.33","173.5","5288","162","168","181","186","195","174.08","174.58","120","207","174","174"
"2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Hauptschule","direkter Migrationshintergrund","168.88","169.5","1397","155","162","175","180","191","168.38","169.38","142","210","170","170"
"2020","Hauptschule","indirekter Migrationshintergrund","172.39","170.5","332","160","166","178","186","197","171.3","173.48","146","198","169","172"
"2020","Hauptschule","kein Migrationshintergrund","170.49","169.5","4202","158","164","178","183","195","170.2","170.78","120","203","170","170"
"2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Realschule","direkter Migrationshintergrund","170.1","168.5","268","158","163","177","185","190","169.01","171.19","150","192","167","170"
"2020","Realschule","indirekter Migrationshintergrund","171.21","169.5","377","160","165","178","184","193","170.28","172.14","140","200","169","172"
"2020","Realschule","kein Migrationshintergrund","172.06","170.5","5543","160","165","179","185","196","171.81","172.31","126","218","170","171"
"2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
