year,migback,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2016,Direct migration background,3. Quintil,169.19076715958374,168.94850114547262,169.43303317369487,162.0,169.0,176.0,145.0,197.0,169.0,168.0,170.0,1366.0
2016,Direct migration background,4. Quintil,169.37783653475606,169.11980085397659,169.63587221553553,162.0,169.0,176.0,141.0,197.0,169.0,168.0,170.0,1264.0
2016,Direct migration background,5. Quintil,170.8695813301812,170.58513825543852,171.1540244049239,163.0,170.0,178.0,148.0,200.0,170.0,168.0,171.025,1122.0
2016,Indirect migration background,2. Quintil,172.72336824536626,172.17062426103053,173.276112229702,165.0,171.0,180.0,142.5,200.0,171.0,167.0,173.0,271.0
2016,Indirect migration background,3. Quintil,171.17759172491273,170.71220767731896,171.6429757725065,165.0,170.0,176.0,148.5,192.5,170.0,168.0,172.0,382.0
2016,Indirect migration background,4. Quintil,172.01893532571444,171.54381756095486,172.494053090474,165.0,171.6214680012048,180.0,149.0,198.0,171.0,168.0,173.025,371.0
2016,Indirect migration background,5. Quintil,173.82084369716887,173.39903546178084,174.2426519325569,167.0,173.0,180.0,152.0,199.5,173.0,170.0,176.0,444.0
2017,No migration background,2. Quintil,,,,,,,,,,,,
2017,No migration background,3. Quintil,,,,,,,,,,,,
2017,No migration background,4. Quintil,,,,,,,,,,,,
2017,No migration background,5. Quintil,,,,,,,,,,,,
2017,Direct migration background,2. Quintil,,,,,,,,,,,,
2017,Direct migration background,3. Quintil,,,,,,,,,,,,
2017,Direct migration background,4. Quintil,,,,,,,,,,,,
2017,Direct migration background,5. Quintil,,,,,,,,,,,,
2017,Indirect migration background,2. Quintil,,,,,,,,,,,,
2017,Indirect migration background,3. Quintil,,,,,,,,,,,,
2017,Indirect migration background,4. Quintil,,,,,,,,,,,,
2017,Indirect migration background,5. Quintil,,,,,,,,,,,,
2018,No migration background,2. Quintil,171.80291480871603,171.5577742897406,172.04805532769146,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0,1409.0
2018,No migration background,3. Quintil,170.7401618325266,170.56930296718105,170.91102069787217,164.0,170.0,178.0,143.0,199.0,170.0,170.0,171.0,2926.0
2018,No migration background,4. Quintil,171.53445115636754,171.40984663797764,171.65905567475744,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0,5654.0
2018,No migration background,5. Quintil,173.47891084447272,173.38394021782557,173.57388147111988,167.0,173.0,180.0,147.5,199.5,173.0,172.0,173.0,9400.0
2018,Direct migration background,2. Quintil,167.93469288006287,167.78035717144485,168.0890285886809,160.0,168.0,175.0,137.5,197.5,168.0,166.0,169.0,3393.0
2018,Direct migration background,3. Quintil,168.3405395360649,168.1266238139063,168.55445525822353,162.0,168.0,175.0,142.5,194.5,168.0,166.975,169.0,1664.0
2018,Direct migration background,4. Quintil,168.82967455580746,168.58229834940025,169.07705076221467,162.0,168.0,176.0,146.0,197.0,168.0,166.0,169.0,1360.0
2018,Direct migration background,5. Quintil,171.39375783340148,171.1228300274482,171.66468563935476,164.0,172.0,178.0,148.0,198.0,172.0,171.0,174.0,1227.0
2018,Indirect migration background,2. Quintil,173.16344467253668,172.61753755783215,173.70935178724122,166.0,174.0,180.0,145.0,199.0,174.0,173.0,178.0,284.0
2018,Indirect migration background,3. Quintil,170.09688357661358,169.66758372790113,170.52618342532602,164.0,170.0,175.2095721978997,148.0,192.0239304947492,170.0,168.975,172.0,355.0
2018,Indirect migration background,4. Quintil,172.0642704088842,171.62095070930667,172.50759010846173,165.0,171.0,178.0,150.0,197.5,171.0,170.0,173.025,435.0
2018,Indirect migration background,5. Quintil,172.76246461813005,172.38723900635836,173.13769022990175,165.0,172.0,179.0,150.0,200.0,172.0,170.0,174.0,555.0
2019,No migration background,1. Quintil,,,,,,,,,,,,
2019,No migration background,2. Quintil,,,,,,,,,,,,
2019,No migration background,3. Quintil,,,,,,,,,,,,
2019,No migration background,4. Quintil,,,,,,,,,,,,
2019,No migration background,5. Quintil,,,,,,,,,,,,
2019,Direct migration background,2. Quintil,,,,,,,,,,,,
2019,Direct migration background,3. Quintil,,,,,,,,,,,,
2019,Direct migration background,4. Quintil,,,,,,,,,,,,
2019,Direct migration background,5. Quintil,,,,,,,,,,,,
2019,Indirect migration background,2. Quintil,,,,,,,,,,,,
2019,Indirect migration background,3. Quintil,,,,,,,,,,,,
2019,Indirect migration background,4. Quintil,,,,,,,,,,,,
2019,Indirect migration background,5. Quintil,,,,,,,,,,,,
2020,No migration background,2. Quintil,171.6739354548763,171.38004591331654,171.96782499643606,165.0,170.0,178.0,145.5,197.5,170.0,168.0,170.0,1003.0
2020,No migration background,3. Quintil,170.75641420251245,170.5570938651012,170.9557345399237,164.0,170.0,178.0,143.0,199.0,170.0,170.0,171.0,2158.0
2020,No migration background,4. Quintil,171.63792453871065,171.50054178528893,171.77530729213237,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0,4641.0
2020,No migration background,5. Quintil,173.48472979997106,173.39539527393953,173.5740643260026,166.0,173.0,180.0,145.0,201.0,173.0,172.0,173.0,10709.0
2020,Direct migration background,2. Quintil,167.20737995527787,166.92911466933467,167.48564524122108,161.0,167.0,172.0,144.5,188.5,167.0,164.0,169.0,844.0
2020,Direct migration background,3. Quintil,168.60187744121103,168.3265495450017,168.87720533742035,160.0,168.0,175.0,140.0,197.5,168.0,166.0,170.0,1232.0
2020,Direct migration background,4. Quintil,169.59036770817204,169.33147281088483,169.84926260545924,162.0,168.0,177.30408295712942,139.04387556430586,200.0,168.0,166.0,168.025,1434.0
2020,Direct migration background,5. Quintil,171.11417355058273,170.90864062056357,171.3197064806019,164.0,171.0,178.0,144.0,199.0,171.0,169.0,172.0,2009.0
2020,Indirect migration background,2. Quintil,172.97636175978354,172.3741798467233,173.57854367284378,165.17582619948237,173.0,180.0,152.0,197.0,173.0,171.0,176.0,177.0
2020,Indirect migration background,3. Quintil,171.03406751776873,170.475582222385,171.59255281315248,164.0,170.0,180.0,144.0,200.0,170.0,165.975,172.0,298.0
2020,Indirect migration background,4. Quintil,171.95887945787845,171.48656542988869,172.43119348586822,165.0,172.0,180.0,152.0,198.0,172.0,170.0,176.0,389.0
2020,Indirect migration background,5. Quintil,172.7753352882477,172.429639766317,173.1210308101784,165.0,172.0,179.0,150.0,200.0,172.0,170.0,174.0,667.0
2021,No migration background,2. Quintil,,,,,,,,,,,,
2021,No migration background,3. Quintil,,,,,,,,,,,,
2021,No migration background,4. Quintil,,,,,,,,,,,,
2021,No migration background,5. Quintil,,,,,,,,,,,,
2021,Direct migration background,2. Quintil,,,,,,,,,,,,
2021,Direct migration background,3. Quintil,,,,,,,,,,,,
2021,Direct migration background,4. Quintil,,,,,,,,,,,,
2021,Direct migration background,5. Quintil,,,,,,,,,,,,
2021,Indirect migration background,2. Quintil,,,,,,,,,,,,
2021,Indirect migration background,3. Quintil,,,,,,,,,,,,
2021,Indirect migration background,4. Quintil,,,,,,,,,,,,
2021,Indirect migration background,5. Quintil,,,,,,,,,,,,
