"pgisced97","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"higher education","1990","AkademikerInnen","direkter Migrationshintergrund","128","1","1","1"
"higher education","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"in school","1991","(noch) kein Abschluss","kein Migrationshintergrund","108","0.550231410410112","0.483107984552761","0.617354836267464"
"in school","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"in school","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","34","0.712827141427337","0.589854011033077","0.835800271821598"
"in school","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","1991","(noch) kein Abschluss","kein Migrationshintergrund","86","0.355730039944307","0.291134716816675","0.420325363071938"
"inadequately","1991","(noch) kein Abschluss","direkter Migrationshintergrund","539","0.839479313378485","0.810630802367628","0.868327824389343"
"inadequately","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","1991","Hauptschulabschluss","kein Migrationshintergrund","1461","0.304046720080505","0.291551146002337","0.316542294158673"
"general elemantary","1991","Hauptschulabschluss","direkter Migrationshintergrund","795","0.475821895811949","0.449991413204062","0.501652378419835"
"general elemantary","1991","Hauptschulabschluss","indirekter Migrationshintergrund","95","0.493017715928738","0.417641836322821","0.568393595534655"
"general elemantary","1991","Realschulabschluss","kein Migrationshintergrund","434","0.158540150990289","0.145301438832259","0.171778863148319"
"general elemantary","1991","Realschulabschluss","direkter Migrationshintergrund","59","0.267374295011474","0.200448374611345","0.334300215411603"
"general elemantary","1991","Realschulabschluss","indirekter Migrationshintergrund","43","0.399220981755156","0.28195427003513","0.516487693475182"
"general elemantary","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","1991","(noch) kein Abschluss","direkter Migrationshintergrund","62","0.099632536658248","0.0760948710467598","0.123170202269736"
"middle vocational","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1991","Hauptschulabschluss","kein Migrationshintergrund","3439","0.636196523044273","0.623128043047043","0.649265003041504"
"middle vocational","1991","Hauptschulabschluss","direkter Migrationshintergrund","612","0.480939274501744","0.455097336647761","0.506781212355727"
"middle vocational","1991","Hauptschulabschluss","indirekter Migrationshintergrund","67","0.420994183887202","0.346557974334256","0.495430393440148"
"middle vocational","1991","Realschulabschluss","kein Migrationshintergrund","2196","0.742184418471697","0.72632928495158","0.758039551991814"
"middle vocational","1991","Realschulabschluss","direkter Migrationshintergrund","93","0.59474316763263","0.520505664996459","0.668980670268801"
"middle vocational","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1991","(Fach-)Abitur","kein Migrationshintergrund","272","0.401205289361591","0.363582880756234","0.438827697966949"
"middle vocational","1991","(Fach-)Abitur","direkter Migrationshintergrund","88","0.374396789665621","0.308307661429739","0.440485917901503"
"middle vocational","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"middle vocational","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","(Fach-)Abitur","kein Migrationshintergrund","270","0.406235364696146","0.368537190152814","0.443933539239478"
"vocational + Abi","1991","(Fach-)Abitur","direkter Migrationshintergrund","102","0.45378931533325","0.385802967873153","0.521775662793346"
"vocational + Abi","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","Hauptschulabschluss","kein Migrationshintergrund","288","0.0558551462185955","0.0496171239496062","0.0620931684875849"
"higher vocational","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","Realschulabschluss","kein Migrationshintergrund","294","0.0992754305380141","0.0884367528657095","0.110114108210319"
"higher vocational","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","(Fach-)Abitur","kein Migrationshintergrund","110","0.192559345942263","0.162292866993916","0.222825824890609"
"higher vocational","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher vocational","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","1991","AkademikerInnen","kein Migrationshintergrund","1555","1","1","1"
"higher education","1991","AkademikerInnen","direkter Migrationshintergrund","127","1","1","1"
"higher education","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"in school","1992","(noch) kein Abschluss","kein Migrationshintergrund","125","0.565426086452552","0.499011885562972","0.631840287342133"
"in school","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"in school","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","51","0.734024750307199","0.634026264487689","0.834023236126709"
"in school","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","1992","(noch) kein Abschluss","kein Migrationshintergrund","71","0.325884088719569","0.263086918829039","0.3886812586101"
"inadequately","1992","(noch) kein Abschluss","direkter Migrationshintergrund","515","0.849070140189063","0.820233370690025","0.877906909688101"
"inadequately","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","1992","Hauptschulabschluss","kein Migrationshintergrund","1381","0.296412577674004","0.283758217620874","0.309066937727133"
"general elemantary","1992","Hauptschulabschluss","direkter Migrationshintergrund","769","0.48078587335124","0.454548422856684","0.507023323845796"
"general elemantary","1992","Hauptschulabschluss","indirekter Migrationshintergrund","116","0.591483384390657","0.521588172181379","0.661378596599935"
"general elemantary","1992","Realschulabschluss","kein Migrationshintergrund","433","0.154577544654299","0.141358795240171","0.167796294068428"
"general elemantary","1992","Realschulabschluss","direkter Migrationshintergrund","59","0.282531076666408","0.21276846040994","0.352293692922877"
"general elemantary","1992","Realschulabschluss","indirekter Migrationshintergrund","53","0.513160865085572","0.405631136366132","0.620690593805012"
"general elemantary","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","1992","(noch) kein Abschluss","direkter Migrationshintergrund","60","0.096454029817083","0.07267344378731","0.120234615846856"
"middle vocational","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1992","Hauptschulabschluss","kein Migrationshintergrund","3321","0.640214994715811","0.626916046648172","0.65351394278345"
"middle vocational","1992","Hauptschulabschluss","direkter Migrationshintergrund","595","0.481546945199827","0.455307988203135","0.50778590219652"
"middle vocational","1992","Hauptschulabschluss","indirekter Migrationshintergrund","65","0.323929467090604","0.257387976927624","0.390470957253584"
"middle vocational","1992","Realschulabschluss","kein Migrationshintergrund","2143","0.73928548812558","0.723232016254439","0.755338959996722"
"middle vocational","1992","Realschulabschluss","direkter Migrationshintergrund","85","0.580451163718855","0.503986249930669","0.656916077507041"
"middle vocational","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1992","(Fach-)Abitur","kein Migrationshintergrund","264","0.405787419114001","0.368239522218848","0.443335316009154"
"middle vocational","1992","(Fach-)Abitur","direkter Migrationshintergrund","92","0.356279581683876","0.291353520416073","0.421205642951679"
"middle vocational","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"middle vocational","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","(Fach-)Abitur","kein Migrationshintergrund","277","0.399646664660219","0.362191909148825","0.437101420171613"
"vocational + Abi","1992","(Fach-)Abitur","direkter Migrationshintergrund","98","0.420096390538746","0.353180797850214","0.487011983227278"
"vocational + Abi","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","Hauptschulabschluss","kein Migrationshintergrund","284","0.0595172356899161","0.0529613762130846","0.0660730951667476"
"higher vocational","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","Realschulabschluss","kein Migrationshintergrund","297","0.10613696722012","0.0948740963923546","0.117399838047886"
"higher vocational","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","(Fach-)Abitur","kein Migrationshintergrund","116","0.19456591622578","0.164295820810649","0.22483601164091"
"higher vocational","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher vocational","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","1992","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","1992","AkademikerInnen","kein Migrationshintergrund","1525","1","1","1"
"higher education","1992","AkademikerInnen","direkter Migrationshintergrund","132","1","1","1"
"higher education","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"in school","1993","(noch) kein Abschluss","kein Migrationshintergrund","128","0.555794712279445","0.488909635817445","0.622679788741445"
"in school","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"in school","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","48","0.783047898436202","0.686492810019345","0.879602986853059"
"in school","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","1993","(noch) kein Abschluss","kein Migrationshintergrund","68","0.353913839978771","0.28954522675012","0.418282453207422"
"inadequately","1993","(noch) kein Abschluss","direkter Migrationshintergrund","504","0.857781189995867","0.829207987152876","0.886354392838858"
"inadequately","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","1993","Hauptschulabschluss","kein Migrationshintergrund","1320","0.29448558557118","0.281625632054011","0.307345539088349"
"general elemantary","1993","Hauptschulabschluss","direkter Migrationshintergrund","742","0.465513693182312","0.43898396942345","0.492043416941174"
"general elemantary","1993","Hauptschulabschluss","indirekter Migrationshintergrund","123","0.558784845767757","0.491143780541793","0.626425910993721"
"general elemantary","1993","Realschulabschluss","kein Migrationshintergrund","399","0.146155019370044","0.133181001827272","0.159129036912815"
"general elemantary","1993","Realschulabschluss","direkter Migrationshintergrund","48","0.266396539475598","0.195885909884092","0.336907169067104"
"general elemantary","1993","Realschulabschluss","indirekter Migrationshintergrund","75","0.60309023933434","0.512073003701862","0.694107474966818"
"general elemantary","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","1993","(noch) kein Abschluss","direkter Migrationshintergrund","58","0.0992789649640766","0.0748156155874988","0.123742314340654"
"middle vocational","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1993","Hauptschulabschluss","kein Migrationshintergrund","3220","0.642767459397339","0.62924807615489","0.656286842639788"
"middle vocational","1993","Hauptschulabschluss","direkter Migrationshintergrund","588","0.488305287277747","0.461719508650533","0.514891065904961"
"middle vocational","1993","Hauptschulabschluss","indirekter Migrationshintergrund","76","0.375935614729881","0.309952265939284","0.441918963520479"
"middle vocational","1993","Realschulabschluss","kein Migrationshintergrund","2153","0.748091451664391","0.732148200156831","0.76403470317195"
"middle vocational","1993","Realschulabschluss","direkter Migrationshintergrund","87","0.593143834344986","0.514790031684744","0.671497637005229"
"middle vocational","1993","Realschulabschluss","indirekter Migrationshintergrund","34","0.356262589974524","0.267173179272504","0.445352000676543"
"middle vocational","1993","(Fach-)Abitur","kein Migrationshintergrund","277","0.397764347114848","0.360704224862636","0.43482446936706"
"middle vocational","1993","(Fach-)Abitur","direkter Migrationshintergrund","92","0.382079225061681","0.315238187527006","0.448920262596355"
"middle vocational","1993","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.801030293243977","0.686895748140167","0.915164838347787"
"middle vocational","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","(Fach-)Abitur","kein Migrationshintergrund","279","0.401860958756087","0.364737393953696","0.438984523558477"
"vocational + Abi","1993","(Fach-)Abitur","direkter Migrationshintergrund","96","0.418544023270743","0.350681646839252","0.486406399702234"
"vocational + Abi","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","Hauptschulabschluss","kein Migrationshintergrund","269","0.0588875361284538","0.0522457194157576","0.0655293528411501"
"higher vocational","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","Realschulabschluss","kein Migrationshintergrund","296","0.105753528965566","0.0944593633903977","0.117047694540734"
"higher vocational","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","(Fach-)Abitur","kein Migrationshintergrund","114","0.200374694129065","0.170065430109403","0.230683958148727"
"higher vocational","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher vocational","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","1993","AkademikerInnen","kein Migrationshintergrund","1503","1","1","1"
"higher education","1993","AkademikerInnen","direkter Migrationshintergrund","132","1","1","1"
"higher education","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"in school","1994","(noch) kein Abschluss","kein Migrationshintergrund","168","0.631032979933789","0.570113053129744","0.691952906737834"
"in school","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"in school","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","60","0.853636582301395","0.774168254402429","0.933104910200361"
"in school","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
