year,age_gr,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
1992,18-29 J.,indirekter Migrationshintergrund,higher education,0.00015506280043417584,17350,-3.0216315266778324e-05,0.00034034191613512997
1992,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.00015506280043417584,17350,-3.0216315266778324e-05,0.00034034191613512997
1992,66 und älter,indirekter Migrationshintergrund,higher vocational,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1992,66 und älter,indirekter Migrationshintergrund,middle vocational,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1992,46-65 J.,indirekter Migrationshintergrund,higher vocational,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1992,30-45 J.,indirekter Migrationshintergrund,inadequately,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1992,46-65 J.,indirekter Migrationshintergrund,higher education,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1992,30-45 J.,indirekter Migrationshintergrund,higher vocational,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1993,30-45 J.,kein Migrationshintergrund,middle vocational,0.1549862041781632,16993,0.14954494436627974,0.16042746399004665
1993,46-65 J.,kein Migrationshintergrund,middle vocational,0.13031139140717382,16993,0.125249717946523,0.13537306486782463
1993,18-29 J.,kein Migrationshintergrund,middle vocational,0.11013007489160426,16993,0.10542314993282462,0.1148369998503839
1993,30-45 J.,kein Migrationshintergrund,higher education,0.05975561687031927,16993,0.05619167359119134,0.0633195601494472
1993,66 und älter,kein Migrationshintergrund,middle vocational,0.05226645644461963,16993,0.04892007304549742,0.05561283984374184
1993,46-65 J.,kein Migrationshintergrund,general elemantary,0.043042964130863226,16993,0.039991429182617624,0.04609449907910883
1993,46-65 J.,kein Migrationshintergrund,higher education,0.038943634213638154,16993,0.036034835220665584,0.04185243320661072
1993,66 und älter,kein Migrationshintergrund,general elemantary,0.03500197083169097,16993,0.032238655127818434,0.03776528653556351
1993,18-29 J.,kein Migrationshintergrund,general elemantary,0.03279463933780055,16993,0.030116816632452765,0.03547246204314834
1993,46-65 J.,direkter Migrationshintergrund,general elemantary,0.02341348048876626,16993,0.02113990491844126,0.02568705605909126
1993,46-65 J.,direkter Migrationshintergrund,middle vocational,0.02301931415057154,16993,0.020764502751704772,0.02527412554943831
1993,30-45 J.,kein Migrationshintergrund,higher vocational,0.02278281434765471,16993,0.020539344297057466,0.02502628439825195
1993,46-65 J.,direkter Migrationshintergrund,inadequately,0.021127315727236893,16993,0.01896506372135233,0.023289567733121457
1993,30-45 J.,direkter Migrationshintergrund,middle vocational,0.02089081592432006,16993,0.018740440411184812,0.02304119143745531
1993,30-45 J.,kein Migrationshintergrund,general elemantary,0.018525817895151755,16993,0.016498372445450524,0.020553263344852985
1993,18-29 J.,direkter Migrationshintergrund,general elemantary,0.017737485218762318,16993,0.015752849280905087,0.01972212115661955
1993,30-45 J.,direkter Migrationshintergrund,general elemantary,0.017264485612928655,16993,0.015306018921064424,0.019222952304792887
1993,46-65 J.,kein Migrationshintergrund,higher vocational,0.017264485612928655,16993,0.015306018921064424,0.019222952304792887
1993,18-29 J.,direkter Migrationshintergrund,middle vocational,0.01687031927473394,16993,0.014933950381177683,0.018806688168290196
1993,30-45 J.,direkter Migrationshintergrund,inadequately,0.011667323610563657,16993,0.010052748543209351,0.013281898677917963
1993,18-29 J.,kein Migrationshintergrund,higher education,0.011667323610563657,16993,0.010052748543209351,0.013281898677917963
1993,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.01150965707528577,16993,0.009905900499214321,0.013113413651357219
1993,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.010563657863618446,16993,0.009026487031679041,0.012100828695557852
1993,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.009144659046117462,16993,0.007713427405188315,0.010575890687046608
1993,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.007962160031533307,16993,0.006625870356537057,0.009298449706529557
1993,66 und älter,kein Migrationshintergrund,higher education,0.007883326763894364,16993,0.00655361601013834,0.009213037517650388
1993,18-29 J.,kein Migrationshintergrund,higher vocational,0.007173827355143871,16993,0.005904910659119165,0.008442744051168577
1993,66 und älter,kein Migrationshintergrund,higher vocational,0.006227828143476547,16993,0.0050449697168019735,0.00741068657015112
1993,66 und älter,direkter Migrationshintergrund,middle vocational,0.005124162396531336,16993,0.004050625619849452,0.006197699173213221
1993,18-29 J.,kein Migrationshintergrund,in school,0.004966495861253449,16993,0.003909520329670528,0.00602347139283637
1993,18-29 J.,direkter Migrationshintergrund,inadequately,0.004729996058336618,16993,0.0036983709833619816,0.005761621133311254
1993,46-65 J.,direkter Migrationshintergrund,higher education,0.004493496255419787,16993,0.0034878730520518848,0.00549911945878769
1993,30-45 J.,direkter Migrationshintergrund,higher education,0.003626330311391407,16993,0.0027225438240067274,0.004530116798776087
1993,66 und älter,direkter Migrationshintergrund,general elemantary,0.003232163973196689,16993,0.0023787401871800946,0.004085587759213284
1993,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.002837997635001971,16993,0.002038145114374316,0.0036378501556296257
1993,18-29 J.,kein Migrationshintergrund,inadequately,0.002837997635001971,16993,0.002038145114374316,0.0036378501556296257
1993,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.0025226645644461964,16993,0.0017684371494744461,0.0032768919794179466
1993,30-45 J.,kein Migrationshintergrund,inadequately,0.002443831296807253,16993,0.001701452886947643,0.003186209706666863
1993,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0020496649586125345,16993,0.001369652381851849,0.00272967753537322
1993,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0018131651556957036,16993,0.0011735103844263224,0.0024528199269650847
1993,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0018131651556957036,16993,0.0011735103844263224,0.0024528199269650847
1993,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0018131651556957036,16993,0.0011735103844263224,0.0024528199269650847
1993,66 und älter,direkter Migrationshintergrund,inadequately,0.00173433188805676,16993,0.0011087124772146168,0.0023599512988989033
1993,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.0015766653527788726,16993,0.0009801135451823046,0.0021732171603754406
1993,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0015766653527788726,16993,0.0009801135451823046,0.0021732171603754406
1993,18-29 J.,indirekter Migrationshintergrund,in school,0.0014189988175009854,16993,0.0008530153977227057,0.001984982237279265
1993,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0013401655498620417,16993,0.000790106823206557,0.0018902242765175264
1993,66 und älter,direkter Migrationshintergrund,higher education,0.0011824990145841545,16993,0.0006657680249227857,0.0016992300042455231
1993,18-29 J.,direkter Migrationshintergrund,higher education,0.0010248324793062672,16993,0.0005437441412893258,0.0015059208173232087
1993,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0009459992116673236,16993,0.00048376625008518943,0.001408232173249458
1993,46-65 J.,kein Migrationshintergrund,inadequately,0.0007883326763894363,16993,0.0003663403486607712,0.0012103250041181014
1993,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0007094994087504927,16993,0.0003091465434508479,0.0011098522740501375
1993,18-29 J.,direkter Migrationshintergrund,in school,0.0006306661411115491,16993,0.0002531949515571088,0.0010081373306659895
1993,66 und älter,direkter Migrationshintergrund,higher vocational,0.0005518328734726055,16993,0.00019872698109486137,0.0009049387658503496
1993,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.00031533307055577455,16993,4.837852632402599e-05,0.0005822876147875231
1993,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00031533307055577455,16993,4.837852632402599e-05,0.0005822876147875231
1993,66 und älter,kein Migrationshintergrund,inadequately,0.0002364998029168309,16993,5.30127055310643e-06,0.0004676983352805554
1993,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0002364998029168309,16993,5.30127055310643e-06,0.0004676983352805554
1993,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0002364998029168309,16993,5.30127055310643e-06,0.0004676983352805554
1993,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.00015766653527788727,16993,-3.111371831482807e-05,0.0003464467888706026
1993,30-45 J.,indirekter Migrationshintergrund,higher education,0.00015766653527788727,16993,-3.111371831482807e-05,0.0003464467888706026
1993,18-29 J.,indirekter Migrationshintergrund,higher education,0.00015766653527788727,16993,-3.111371831482807e-05,0.0003464467888706026
1993,30-45 J.,indirekter Migrationshintergrund,inadequately,7.883326763894364e-05,16993,-5.465979219620236e-05,0.00021232632747408963
1993,18-29 J.,direkter Migrationshintergrund,higher vocational,7.883326763894364e-05,16993,-5.465979219620236e-05,0.00021232632747408963
1993,66 und älter,indirekter Migrationshintergrund,higher vocational,7.883326763894364e-05,16993,-5.465979219620236e-05,0.00021232632747408963
1993,66 und älter,indirekter Migrationshintergrund,middle vocational,7.883326763894364e-05,16993,-5.465979219620236e-05,0.00021232632747408963
1993,46-65 J.,indirekter Migrationshintergrund,higher vocational,7.883326763894364e-05,16993,-5.465979219620236e-05,0.00021232632747408963
1993,46-65 J.,indirekter Migrationshintergrund,higher education,7.883326763894364e-05,16993,-5.465979219620236e-05,0.00021232632747408963
1994,30-45 J.,kein Migrationshintergrund,middle vocational,0.15665838210534755,16642,0.1511359307709078,0.1621808334397873
1994,46-65 J.,kein Migrationshintergrund,middle vocational,0.13228573719233544,16642,0.12713821542843426,0.13743325895623662
1994,18-29 J.,kein Migrationshintergrund,middle vocational,0.10598893610198028,16642,0.10131206903767317,0.11066580316628738
1994,30-45 J.,kein Migrationshintergrund,higher education,0.06141265132686603,16642,0.057764947370968066,0.065060355282764
1994,66 und älter,kein Migrationshintergrund,middle vocational,0.053635853443437825,16642,0.050212828613192796,0.057058878273682855
1994,46-65 J.,kein Migrationshintergrund,general elemantary,0.04193057003126754,16642,0.038885360452176845,0.04497577961035823
1994,46-65 J.,kein Migrationshintergrund,higher education,0.03960554798364467,16642,0.03664238085614062,0.04256871511114872
1994,66 und älter,kein Migrationshintergrund,general elemantary,0.03439429167000722,16642,0.03162546091872827,0.037163122421286165
1994,18-29 J.,kein Migrationshintergrund,general elemantary,0.03110719153371282,16642,0.02846951472838952,0.033744868339036116
1994,46-65 J.,direkter Migrationshintergrund,middle vocational,0.023089874128116732,16642,0.02080800148976822,0.025371746766465246
1994,46-65 J.,direkter Migrationshintergrund,general elemantary,0.02284935460594885,16642,0.02057911841364003,0.02511959079825767
1994,30-45 J.,kein Migrationshintergrund,higher vocational,0.022608835083780966,16642,0.020350301202621525,0.024867368964940406
1994,46-65 J.,direkter Migrationshintergrund,inadequately,0.020764852080493865,16642,0.01859833942612074,0.02293136473486699
1994,30-45 J.,direkter Migrationshintergrund,middle vocational,0.020363986210214062,16642,0.0182180486518374,0.022509923768590723
1994,46-65 J.,kein Migrationshintergrund,higher vocational,0.0180389641625912,16642,0.016016847359315065,0.020061080965867333
1994,30-45 J.,kein Migrationshintergrund,general elemantary,0.01763809829231139,16642,0.01563816759119153,0.019638028993431252
1994,30-45 J.,direkter Migrationshintergrund,general elemantary,0.01667602020363986,16642,0.014730445844969286,0.018621594562310436
1994,18-29 J.,direkter Migrationshintergrund,middle vocational,0.01627515433336006,16642,0.014352714792449811,0.018197593874270307
1994,18-29 J.,direkter Migrationshintergrund,general elemantary,0.01370961276356931,16642,0.011942890399006268,0.015476335128132351
1994,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.012426841978673936,16642,0.010743709350114662,0.01410997460723321
1994,18-29 J.,kein Migrationshintergrund,higher education,0.01186562976028221,16642,0.010220475176500267,0.013510784344064152
1994,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.011144071193778561,16642,0.009549140696824887,0.012739001690732235
1994,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.010342339453218953,16642,0.008805228554645984,0.011879450351791922
1994,30-45 J.,direkter Migrationshintergrund,inadequately,0.010181993105107031,16642,0.008656720792023353,0.01170726541819071
1994,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.009219915016435501,16642,0.007767785323872546,0.010672044708998456
1994,66 und älter,kein Migrationshintergrund,higher education,0.008979395494267618,16642,0.007546157855775169,0.010412633132760066
1994,18-29 J.,kein Migrationshintergrund,higher vocational,0.007616451535316283,16642,0.006295553080938895,0.008937349989693671
1994,18-29 J.,kein Migrationshintergrund,in school,0.006654373446644752,16642,0.00541911711247053,0.007889629780818974
1994,66 und älter,kein Migrationshintergrund,higher vocational,0.00641385392447687,16642,0.005200980141748274,0.007626727707205466
1994,66 und älter,direkter Migrationshintergrund,middle vocational,0.005772468532029183,16642,0.004621464110007216,0.0069234729540511505
1994,18-29 J.,direkter Migrationshintergrund,inadequately,0.004409524573077848,16642,0.003402848925667612,0.005416200220488084
1994,46-65 J.,direkter Migrationshintergrund,higher education,0.004169005050909965,16642,0.0031900509209947746,0.005147959180825156
1994,30-45 J.,direkter Migrationshintergrund,higher education,0.0035276196584622787,16642,0.002626822883953529,0.004428416432971029
1994,66 und älter,direkter Migrationshintergrund,general elemantary,0.0032871001362943957,16642,0.002417449499577733,0.004156750773011059
1994,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.002645714743846709,16642,0.001865256719354193,0.003426172768339225
1994,18-29 J.,indirekter Migrationshintergrund,in school,0.002645714743846709,16642,0.001865256719354193,0.003426172768339225
1994,18-29 J.,kein Migrationshintergrund,inadequately,0.002405195221678826,16642,0.0016609679710636468,0.0031494224722940054
1994,30-45 J.,kein Migrationshintergrund,inadequately,0.002405195221678826,16642,0.0016609679710636468,0.0031494224722940054
1994,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.0021646756995109435,16642,0.0014585546295996037,0.0028707967694222834
1994,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0020845025254549827,16642,0.0013915533075544843,0.002777451743355481
1994,66 und älter,direkter Migrationshintergrund,inadequately,0.0020845025254549827,16642,0.0013915533075544843,0.002777451743355481
1994,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0017638098292311393,16642,0.0011262868444086335,0.002401332814053645
1994,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0017638098292311393,16642,0.0011262868444086335,0.002401332814053645
1994,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0016836366551751783,16642,0.0010607463183141368,0.00230652699203622
1994,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0016836366551751783,16642,0.0010607463183141368,0.00230652699203622
1994,66 und älter,direkter Migrationshintergrund,higher education,0.0014431171330072958,16642,0.0008663632744831571,0.002019870991531434
1994,18-29 J.,indirekter Migrationshintergrund,inadequately,0.001282770784895374,16642,0.0007389583753925658,0.0018265831943981823
1994,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.001282770784895374,16642,0.0007389583753925658,0.0018265831943981823
1994,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0009620780886715305,16642,0.0004910471202513678,0.0014331090570916933
1994,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0008819049146155697,16642,0.00043090900164952426,0.0013329008275816151
1994,18-29 J.,direkter Migrationshintergrund,higher education,0.0008017317405596087,16642,0.0003717067572322969,0.0012317567238869205
1994,66 und älter,direkter Migrationshintergrund,higher vocational,0.0007215585665036479,16642,0.0003135846806585238,0.001129532452348772
1994,46-65 J.,kein Migrationshintergrund,inadequately,0.0005612122183917261,16642,0.0002013842046957187,0.0009210402320877335
1994,18-29 J.,direkter Migrationshintergrund,in school,0.0005612122183917261,16642,0.0002013842046957187,0.0009210402320877335
1994,18-29 J.,indirekter Migrationshintergrund,higher education,0.00048103904433576526,16642,0.0001478896752783674,0.0008141884133931631
1994,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00048103904433576526,16642,0.0001478896752783674,0.0008141884133931631
1994,66 und älter,kein Migrationshintergrund,inadequately,0.0003206926962238435,16642,4.8655557497875976e-05,0.0005927298349498111
1994,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0003206926962238435,16642,4.8655557497875976e-05,0.0005927298349498111
1994,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.00024051952216788263,16642,4.919002376112692e-06,0.00047612004195965256
1994,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.00024051952216788263,16642,4.919002376112692e-06,0.00047612004195965256
1994,30-45 J.,indirekter Migrationshintergrund,higher education,0.00016034634811192176,16642,-3.202838380064147e-05,0.000352721080024485
1994,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.00016034634811192176,16642,-3.202838380064147e-05,0.000352721080024485
1994,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.00016034634811192176,16642,-3.202838380064147e-05,0.000352721080024485
1994,18-29 J.,direkter Migrationshintergrund,higher vocational,0.00016034634811192176,16642,-3.202838380064147e-05,0.000352721080024485
1994,46-65 J.,indirekter Migrationshintergrund,higher vocational,8.017317405596088e-05,16642,-5.586175713101958e-05,0.00021620810524294133
1994,66 und älter,indirekter Migrationshintergrund,higher vocational,8.017317405596088e-05,16642,-5.586175713101958e-05,0.00021620810524294133
1994,66 und älter,indirekter Migrationshintergrund,middle vocational,8.017317405596088e-05,16642,-5.586175713101958e-05,0.00021620810524294133
1994,46-65 J.,indirekter Migrationshintergrund,higher education,8.017317405596088e-05,16642,-5.586175713101958e-05,0.00021620810524294133
1994,30-45 J.,indirekter Migrationshintergrund,inadequately,8.017317405596088e-05,16642,-5.586175713101958e-05,0.00021620810524294133
1995,30-45 J.,kein Migrationshintergrund,middle vocational,0.1563037025464771,17246,0.1508838236207919,0.16172358147216231
1995,46-65 J.,kein Migrationshintergrund,middle vocational,0.1298234650835807,17246,0.12480706504221016,0.13483986512495122
1995,18-29 J.,kein Migrationshintergrund,middle vocational,0.09654741446648961,17246,0.09213948245811439,0.10095534647486483
1995,30-45 J.,kein Migrationshintergrund,higher education,0.05874082174660209,17246,0.05523139241664832,0.062250251076555865
1995,66 und älter,kein Migrationshintergrund,middle vocational,0.05147633182315263,17246,0.048178414511526955,0.054774249134778304
1995,46-65 J.,kein Migrationshintergrund,higher education,0.04061865333541634,17246,0.03767239871943245,0.04356490795140023
1995,46-65 J.,kein Migrationshintergrund,general elemantary,0.03694735197625371,17246,0.03413202686339151,0.03976267708911592
1995,66 und älter,kein Migrationshintergrund,general elemantary,0.032807373847836274,17246,0.030148767100318424,0.03546598059535413
1995,18-29 J.,kein Migrationshintergrund,general elemantary,0.030073426027183253,17246,0.027524408845017792,0.03262244320934871
1995,30-45 J.,direkter Migrationshintergrund,middle vocational,0.028042493360412434,17246,0.025578475607900757,0.03050651111292411
1995,46-65 J.,direkter Migrationshintergrund,middle vocational,0.024683643180753008,17246,0.022367906023360258,0.026999380338145758
1995,46-65 J.,direkter Migrationshintergrund,general elemantary,0.024136853616622402,17246,0.021846267272108612,0.026427439961136192
1995,30-45 J.,kein Migrationshintergrund,higher vocational,0.023433838462740195,17246,0.021176043850984417,0.025691633074495974
1995,46-65 J.,direkter Migrationshintergrund,inadequately,0.020621777847211375,17246,0.01850073152263584,0.02274282417178691
1995,18-29 J.,direkter Migrationshintergrund,middle vocational,0.017965942821434152,17246,0.01598350232000547,0.019948383322862834
1995,30-45 J.,direkter Migrationshintergrund,general elemantary,0.017965942821434152,17246,0.01598350232000547,0.019948383322862834
1995,30-45 J.,kein Migrationshintergrund,general elemantary,0.01749726605217935,17246,0.015540387551038808,0.01945414455331989
1995,46-65 J.,kein Migrationshintergrund,higher vocational,0.017106702077800344,17246,0.01517140244890077,0.019042001706699917
1995,18-29 J.,direkter Migrationshintergrund,general elemantary,0.013904077487892517,17246,0.01215647541286059,0.015651679562924445
1995,18-29 J.,kein Migrationshintergrund,higher education,0.011482580846742696,17246,0.00989248318210615,0.013072678511379242
1995,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.011404468051866895,17246,0.009819725502643062,0.012989210601090729
1995,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.010545227308233089,17246,0.009020690806263703,0.012069763810202475
1995,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.010467114513357289,17246,0.008948174985127018,0.01198605404158756
1995,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.010389001718481488,17246,0.00887568076220711,0.011902322674755866
1995,66 und älter,kein Migrationshintergrund,higher education,0.010154663333854085,17246,0.008658330120392476,0.011650996547315693
1995,30-45 J.,direkter Migrationshintergrund,inadequately,0.008904858615841275,17246,0.007502745447037376,0.010306971784645175
1995,18-29 J.,kein Migrationshintergrund,higher vocational,0.007498828308076863,17246,0.006211248671347025,0.008786407944806701
1995,18-29 J.,kein Migrationshintergrund,in school,0.007420715513201062,17246,0.006139809173288763,0.00870162185311336
1995,30-45 J.,direkter Migrationshintergrund,higher education,0.007342602718325261,17246,0.006068405691162995,0.008616799745487529
1995,66 und älter,direkter Migrationshintergrund,middle vocational,0.006170910795188252,17246,0.005002104971491009,0.007339716618885495
1995,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.005858459615685049,17246,0.004719449158403312,0.006997470072966786
1995,66 und älter,kein Migrationshintergrund,higher vocational,0.005780346820809248,17246,0.0046489108004758245,0.006911782841142672
1995,46-65 J.,direkter Migrationshintergrund,higher education,0.00476488048742384,17246,0.003737099136924261,0.005792661837923419
1995,66 und älter,direkter Migrationshintergrund,general elemantary,0.004608654897672239,17246,0.003597783508115403,0.005619526287229075
1995,18-29 J.,direkter Migrationshintergrund,inadequately,0.0035150757694110296,17246,0.002631762830162093,0.004398388708659966
1995,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.0033588501796594284,17246,0.002495321821880102,0.004222378537438755
1995,66 und älter,direkter Migrationshintergrund,inadequately,0.002733947820653023,17246,0.001954633765419057,0.003513261875886989
1995,30-45 J.,kein Migrationshintergrund,inadequately,0.002499609436025621,17246,0.001754355127645716,0.0032448637444055257
1995,18-29 J.,indirekter Migrationshintergrund,in school,0.0024214966411498203,17246,0.0016879506348392009,0.0031550426474604397
1995,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0023433838462740197,17246,0.0016217379606173737,0.0030650297319306657
1995,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0021090454616466176,17246,0.0014243516635217722,0.002793739259771463
1995,30-45 J.,direkter Migrationshintergrund,higher vocational,0.001796594282143415,17246,0.0011645515951876117,0.0024286369690992185
1995,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0017184814872676145,17246,0.0011003073592026525,0.0023366556153325765
1995,66 und älter,direkter Migrationshintergrund,higher education,0.0017184814872676145,17246,0.0011003073592026525,0.0023366556153325765
1995,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.0015622558975160131,17246,0.0009728038751729073,0.002151707919859119
1995,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0014060303077644118,17246,0.0008467832715972921,0.0019652773439315313
1995,18-29 J.,direkter Migrationshintergrund,in school,0.0013279175128886112,17246,0.0007844058291010787,0.0018714291966761437
1995,18-29 J.,kein Migrationshintergrund,inadequately,0.0012498047180128104,17246,0.0007225003134599305,0.0017771091225656905
1995,18-29 J.,direkter Migrationshintergrund,higher education,0.0011716919231370099,17246,0.000661111663624724,0.0016822721826492957
1995,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0009373535385096079,17246,0.0004806231031271226,0.0013940839738920932
1995,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0008592407436338072,17246,0.0004219375493517739,0.0012965439379158405
1995,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0007811279487580066,17246,0.0003641594145143274,0.0011980964830016858
1995,18-29 J.,indirekter Migrationshintergrund,higher education,0.0007811279487580066,17246,0.0003641594145143274,0.0011980964830016858
1995,66 und älter,direkter Migrationshintergrund,higher vocational,0.0006249023590064052,17246,0.00025192521054312575,0.0009978795074696847
1995,46-65 J.,kein Migrationshintergrund,inadequately,0.0005467895641306046,17246,0.00019788775389995586,0.0008956913743612535
1995,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00046867676925480396,17246,0.00014564383783123314,0.0007917097006783747
1995,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.00046867676925480396,17246,0.00014564383783123314,0.0007917097006783747
1995,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0003905639743790033,17246,9.566507970246418e-05,0.0006854628690555423
1995,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0003124511795032026,17246,4.8675283951237934e-05,0.0005762270750551673
1995,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.0001562255897516013,17246,-3.030670811181386e-05,0.0003427578876150165
1995,66 und älter,indirekter Migrationshintergrund,middle vocational,0.0001562255897516013,17246,-3.030670811181386e-05,0.0003427578876150165
1995,66 und älter,kein Migrationshintergrund,inadequately,0.0001562255897516013,17246,-3.030670811181386e-05,0.0003427578876150165
1995,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0001562255897516013,17246,-3.030670811181386e-05,0.0003427578876150165
1995,30-45 J.,indirekter Migrationshintergrund,inadequately,0.0001562255897516013,17246,-3.030670811181386e-05,0.0003427578876150165
1995,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0001562255897516013,17246,-3.030670811181386e-05,0.0003427578876150165
1995,30-45 J.,indirekter Migrationshintergrund,higher education,7.811279487580065e-05,17246,-5.379061002859994e-05,0.00021001619978020124
1995,46-65 J.,direkter Migrationshintergrund,in school,7.811279487580065e-05,17246,-5.379061002859994e-05,0.00021001619978020124
1995,66 und älter,indirekter Migrationshintergrund,general elemantary,7.811279487580065e-05,17246,-5.379061002859994e-05,0.00021001619978020124
1995,46-65 J.,indirekter Migrationshintergrund,higher vocational,7.811279487580065e-05,17246,-5.379061002859994e-05,0.00021001619978020124
1995,66 und älter,indirekter Migrationshintergrund,higher vocational,7.811279487580065e-05,17246,-5.379061002859994e-05,0.00021001619978020124
1995,46-65 J.,indirekter Migrationshintergrund,higher education,7.811279487580065e-05,17246,-5.379061002859994e-05,0.00021001619978020124
1996,30-45 J.,kein Migrationshintergrund,middle vocational,0.1611234882240611,16862,0.15557429338269405,0.16667268306542818
1996,46-65 J.,kein Migrationshintergrund,middle vocational,0.1318427753023552,16862,0.1267362100125134,0.136949340592197
1996,18-29 J.,kein Migrationshintergrund,middle vocational,0.0887173774665818,16862,0.08442564718058344,0.09300910775258016
1996,30-45 J.,kein Migrationshintergrund,higher education,0.06070973901973265,16862,0.05710535860212844,0.06431411943733686
1996,66 und älter,kein Migrationshintergrund,middle vocational,0.05410566518141311,16862,0.050691030779975776,0.057520299582850445
1996,46-65 J.,kein Migrationshintergrund,higher education,0.04240929344366645,16862,0.03936755400596109,0.04545103288137181
1996,46-65 J.,kein Migrationshintergrund,general elemantary,0.03652132399745385,16862,0.03368995912789655,0.03935268886701115
1996,66 und älter,kein Migrationshintergrund,general elemantary,0.03222469764481222,16862,0.02955916981117044,0.034890225478454
1996,18-29 J.,kein Migrationshintergrund,general elemantary,0.028485041374920434,16862,0.025974110816606655,0.030995971933234213
1996,30-45 J.,direkter Migrationshintergrund,middle vocational,0.027132399745385106,16862,0.024680105932361113,0.0295846935584091
1996,30-45 J.,kein Migrationshintergrund,higher vocational,0.024029280712921704,16862,0.02171779981650715,0.02634076160933626
1996,46-65 J.,direkter Migrationshintergrund,middle vocational,0.023870146403564607,16862,0.021566144318076585,0.02617414848905263
1996,46-65 J.,direkter Migrationshintergrund,general elemantary,0.023392743475493315,16862,0.0211113400908514,0.025674146860135232
1996,46-65 J.,direkter Migrationshintergrund,inadequately,0.019096117122851686,16862,0.01703032179645371,0.021161912449249663
1996,46-65 J.,kein Migrationshintergrund,higher vocational,0.017504774029280714,16862,0.015525321880203098,0.01948422617835833
1996,30-45 J.,kein Migrationshintergrund,general elemantary,0.017425206874602164,16862,0.015450178635530585,0.019400235113673742
