"pgisced97","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"higher education","1990","35-65 Jahre alt","direkter Migrationshintergrund","84","0.0924114815863683","0.0783436113437506","0.106479351828986"
"higher education","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1990","66 und älter","kein Migrationshintergrund","96","0.0565225918818874","0.0443651203082458","0.0686800634555289"
"higher education","1990","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1991","16-34 Jahre alt","kein Migrationshintergrund","108","0.0338528568895279","0.0281718516632994","0.0395338621157564"
"in school","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1991","16-34 Jahre alt","indirekter Migrationshintergrund","34","0.122692974298075","0.0855674056297781","0.159818542966372"
"in school","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1991","66 und älter","kein Migrationshintergrund","","","",""
"in school","1991","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1991","16-34 Jahre alt","kein Migrationshintergrund","80","0.020910617439914","0.0164159197367122","0.0254053151431158"
"inadequately","1991","16-34 Jahre alt","direkter Migrationshintergrund","91","0.0772749720407871","0.0593342924700282","0.095215651611546"
"inadequately","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1991","35-65 Jahre alt","direkter Migrationshintergrund","432","0.156505616436384","0.138713693186497","0.174297539686271"
"inadequately","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1991","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1991","66 und älter","direkter Migrationshintergrund","","","",""
"inadequately","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1991","16-34 Jahre alt","kein Migrationshintergrund","609","0.161590111409531","0.150027884842501","0.173152337976561"
"general elemantary","1991","16-34 Jahre alt","direkter Migrationshintergrund","342","0.342470824121153","0.310588306054604","0.374353342187702"
"general elemantary","1991","16-34 Jahre alt","indirekter Migrationshintergrund","129","0.394567674112954","0.339260557523086","0.449874790702822"
"general elemantary","1991","35-65 Jahre alt","kein Migrationshintergrund","810","0.174526531341154","0.164337660943663","0.184715401738646"
"general elemantary","1991","35-65 Jahre alt","direkter Migrationshintergrund","480","0.272561610336312","0.250757052376993","0.294366168295632"
"general elemantary","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1991","66 und älter","kein Migrationshintergrund","475","0.353559966237398","0.328076681359692","0.379043251115104"
"general elemantary","1991","66 und älter","direkter Migrationshintergrund","32","0.339226946430772","0.255557505157934","0.422896387703611"
"general elemantary","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","1991","16-34 Jahre alt","kein Migrationshintergrund","2279","0.575902594241785","0.560378251781359","0.591426936702211"
"middle vocational","1991","16-34 Jahre alt","direkter Migrationshintergrund","315","0.388819606482463","0.356067284406786","0.421571928558141"
"middle vocational","1991","16-34 Jahre alt","indirekter Migrationshintergrund","105","0.367883032843221","0.313314652119176","0.422451413567265"
"middle vocational","1991","35-65 Jahre alt","kein Migrationshintergrund","3007","0.568086370206507","0.554789501236418","0.581383239176597"
"middle vocational","1991","35-65 Jahre alt","direkter Migrationshintergrund","506","0.384758598558158","0.360933550868479","0.408583646247837"
"middle vocational","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"middle vocational","1991","66 und älter","kein Migrationshintergrund","665","0.503040383612207","0.476388879733169","0.529691887491246"
"middle vocational","1991","66 und älter","direkter Migrationshintergrund","51","0.425301895268942","0.337931545005686","0.512672245532197"
"middle vocational","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","16-34 Jahre alt","kein Migrationshintergrund","176","0.0542867708392459","0.0471691864369225","0.0614043552415693"
"vocational + Abi","1991","16-34 Jahre alt","direkter Migrationshintergrund","40","0.0668677845898922","0.0500850251334462","0.0836505440463382"
"vocational + Abi","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","35-65 Jahre alt","kein Migrationshintergrund","72","0.0139218926569841","0.0107766906175995","0.0170670946963687"
"vocational + Abi","1991","35-65 Jahre alt","direkter Migrationshintergrund","61","0.0337094893797923","0.0248716362619078","0.0425473424976768"
"vocational + Abi","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1991","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1991","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","16-34 Jahre alt","kein Migrationshintergrund","195","0.0524451507205671","0.0454425278579871","0.0594477735831472"
"higher vocational","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","35-65 Jahre alt","kein Migrationshintergrund","413","0.0794775478388122","0.0722167696068681","0.0867383260707563"
"higher vocational","1991","35-65 Jahre alt","direkter Migrationshintergrund","39","0.0606656990202546","0.0489761292097213","0.0723552688307879"
"higher vocational","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1991","66 und älter","kein Migrationshintergrund","86","0.0628796340497754","0.0499402847726788","0.0758189833268721"
"higher vocational","1991","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1991","16-34 Jahre alt","kein Migrationshintergrund","446","0.101011898459429","0.0915458411866492","0.110477955732209"
"higher education","1991","16-34 Jahre alt","direkter Migrationshintergrund","30","0.0663840575820652","0.0496577785457803","0.08311033661835"
"higher education","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1991","35-65 Jahre alt","kein Migrationshintergrund","1009","0.159962030119104","0.150121881410503","0.169802178827705"
"higher education","1991","35-65 Jahre alt","direkter Migrationshintergrund","84","0.0917989862690989","0.0776597233912817","0.105938249146916"
"higher education","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1991","66 und älter","kein Migrationshintergrund","100","0.0621461666189203","0.0492774719483083","0.0750148612895324"
"higher education","1991","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1992","16-34 Jahre alt","kein Migrationshintergrund","125","0.0350356468258912","0.029111061834281","0.0409602318175013"
"in school","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1992","16-34 Jahre alt","indirekter Migrationshintergrund","51","0.155193239621271","0.117893234147983","0.192493245094559"
"in school","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1992","66 und älter","kein Migrationshintergrund","","","",""
"in school","1992","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1992","16-34 Jahre alt","kein Migrationshintergrund","60","0.0169217078919671","0.0127658242542561","0.0210775915296781"
"inadequately","1992","16-34 Jahre alt","direkter Migrationshintergrund","81","0.0737784290038116","0.0557538737351664","0.0918029842724569"
"inadequately","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1992","35-65 Jahre alt","direkter Migrationshintergrund","415","0.159793457906095","0.141599093397128","0.177987822415062"
"inadequately","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1992","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1992","66 und älter","direkter Migrationshintergrund","","","",""
"inadequately","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1992","16-34 Jahre alt","kein Migrationshintergrund","596","0.159915039070978","0.148104941427226","0.17172513671473"
"general elemantary","1992","16-34 Jahre alt","direkter Migrationshintergrund","322","0.343193343863306","0.310456967020929","0.375929720705682"
"general elemantary","1992","16-34 Jahre alt","indirekter Migrationshintergrund","160","0.461628555902129","0.410273743521049","0.51298336828321"
"general elemantary","1992","35-65 Jahre alt","kein Migrationshintergrund","763","0.166155005745098","0.156108417963653","0.176201593526542"
"general elemantary","1992","35-65 Jahre alt","direkter Migrationshintergrund","470","0.274347110743242","0.252191739880571","0.296502481605913"
"general elemantary","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1992","66 und älter","kein Migrationshintergrund","455","0.340187864797892","0.314754572976041","0.365621156619744"
"general elemantary","1992","66 und älter","direkter Migrationshintergrund","36","0.33387266188555","0.255190260434774","0.412555063336325"
"general elemantary","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","1992","16-34 Jahre alt","kein Migrationshintergrund","2135","0.571987674673315","0.556044724015004","0.587930625331625"
"middle vocational","1992","16-34 Jahre alt","direkter Migrationshintergrund","306","0.38835582855018","0.35475060837308","0.421961048727281"
"middle vocational","1992","16-34 Jahre alt","indirekter Migrationshintergrund","106","0.264213173162513","0.218793182218375","0.30963316410665"
"middle vocational","1992","35-65 Jahre alt","kein Migrationshintergrund","2972","0.568324668031826","0.554955755721915","0.581693580341738"
"middle vocational","1992","35-65 Jahre alt","direkter Migrationshintergrund","487","0.372729484397786","0.348719677025202","0.396739291770371"
"middle vocational","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"middle vocational","1992","66 und älter","kein Migrationshintergrund","670","0.515246041213552","0.488417254655011","0.542074827772092"
"middle vocational","1992","66 und älter","direkter Migrationshintergrund","57","0.432433123145047","0.349776711945554","0.515089534344539"
"middle vocational","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","16-34 Jahre alt","kein Migrationshintergrund","176","0.0553726241439654","0.0480033443578398","0.0627419039300911"
"vocational + Abi","1992","16-34 Jahre alt","direkter Migrationshintergrund","37","0.0530030099572575","0.0375551979176602","0.0684508219968547"
"vocational + Abi","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","35-65 Jahre alt","kein Migrationshintergrund","78","0.0149197953470067","0.0116476210092859","0.0181919696847275"
"vocational + Abi","1992","35-65 Jahre alt","direkter Migrationshintergrund","59","0.0403644865059709","0.0305917264450566","0.0501372465668852"
"vocational + Abi","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1992","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1992","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","16-34 Jahre alt","kein Migrationshintergrund","197","0.0592355127088259","0.0516291196738816","0.0668419057437701"
"higher vocational","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","35-65 Jahre alt","kein Migrationshintergrund","418","0.0825959169376211","0.0751660877547465","0.0900257461204957"
"higher vocational","1992","35-65 Jahre alt","direkter Migrationshintergrund","42","0.0581924122209495","0.0465677956490779","0.069817028792821"
"higher vocational","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1992","66 und älter","kein Migrationshintergrund","85","0.064619571450386","0.0514215389826012","0.0778176039181708"
"higher vocational","1992","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1992","16-34 Jahre alt","kein Migrationshintergrund","411","0.101531794685058","0.0917998503326992","0.111263739037416"
"higher education","1992","16-34 Jahre alt","direkter Migrationshintergrund","33","0.0716708573907149","0.0538854137493541","0.0894563010320757"
"higher education","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1992","35-65 Jahre alt","kein Migrationshintergrund","1019","0.163255573642647","0.153279730126273","0.173231417159022"
"higher education","1992","35-65 Jahre alt","direkter Migrationshintergrund","85","0.0945730482259563","0.0800427420070355","0.109103354444877"
"higher education","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1992","66 und älter","kein Migrationshintergrund","95","0.0586640249005325","0.046048908192859","0.0712791416082061"
"higher education","1992","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1993","16-34 Jahre alt","kein Migrationshintergrund","128","0.0345042346165612","0.0285262152690384","0.040482253964084"
"in school","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1993","16-34 Jahre alt","indirekter Migrationshintergrund","48","0.155792229547926","0.120773768851542","0.190810690244309"
"in school","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1993","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1993","66 und älter","kein Migrationshintergrund","","","",""
"in school","1993","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1993","16-34 Jahre alt","kein Migrationshintergrund","55","0.0183987422670729","0.0139971728905785","0.0228003116435673"
"inadequately","1993","16-34 Jahre alt","direkter Migrationshintergrund","89","0.0892430853578409","0.0692485599132672","0.109237610802415"
"inadequately","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1993","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1993","35-65 Jahre alt","direkter Migrationshintergrund","394","0.161161074106328","0.142548062894932","0.179774085317723"
"inadequately","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1993","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1993","66 und älter","direkter Migrationshintergrund","","","",""
"inadequately","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1993","16-34 Jahre alt","kein Migrationshintergrund","544","0.151435966082368","0.139695029102685","0.163176903062052"
"general elemantary","1993","16-34 Jahre alt","direkter Migrationshintergrund","300","0.313525390362971","0.280988864988459","0.346061915737484"
"general elemantary","1993","16-34 Jahre alt","indirekter Migrationshintergrund","190","0.47711917016589","0.428889501751783","0.525348838579997"
"general elemantary","1993","35-65 Jahre alt","kein Migrationshintergrund","717","0.158463167941348","0.148519605020051","0.168406730862645"
"general elemantary","1993","35-65 Jahre alt","direkter Migrationshintergrund","448","0.26381460645403","0.24150508311018","0.28612412979788"
"general elemantary","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1993","66 und älter","kein Migrationshintergrund","458","0.345826425991336","0.320312162012707","0.371340689969965"
"general elemantary","1993","66 und älter","direkter Migrationshintergrund","42","0.32593243409119","0.252613900515862","0.399250967666518"
"general elemantary","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","1993","16-34 Jahre alt","kein Migrationshintergrund","2102","0.573139263391814","0.556939110404662","0.589339416378966"
"middle vocational","1993","16-34 Jahre alt","direkter Migrationshintergrund","309","0.408892109455688","0.374412660422956","0.443371558488421"
"middle vocational","1993","16-34 Jahre alt","indirekter Migrationshintergrund","130","0.269078831999705","0.226256085328541","0.311901578670869"
"middle vocational","1993","35-65 Jahre alt","kein Migrationshintergrund","2930","0.572065444589563","0.558592800691475","0.585538088487652"
"middle vocational","1993","35-65 Jahre alt","direkter Migrationshintergrund","469","0.3677119115546","0.343302426139503","0.392121396969697"
"middle vocational","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"middle vocational","1993","66 und älter","kein Migrationshintergrund","670","0.508576887616414","0.481759679826298","0.53539409540653"
"middle vocational","1993","66 und älter","direkter Migrationshintergrund","66","0.434258287240727","0.356726209447387","0.511790365034066"
"middle vocational","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","16-34 Jahre alt","kein Migrationshintergrund","180","0.0564293101671818","0.0488716819808803","0.0639869383534832"
"vocational + Abi","1993","16-34 Jahre alt","direkter Migrationshintergrund","35","0.060959437922101","0.0441796979258987","0.0777391779183034"
"vocational + Abi","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","35-65 Jahre alt","kein Migrationshintergrund","76","0.014823991640461","0.0115333484841483","0.0181146347967737"
"vocational + Abi","1993","35-65 Jahre alt","direkter Migrationshintergrund","58","0.0368933992240997","0.0273509734608826","0.0464358249873169"
"vocational + Abi","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1993","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1993","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","16-34 Jahre alt","kein Migrationshintergrund","192","0.0618989328811502","0.0540064740262837","0.0697913917360168"
"higher vocational","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","35-65 Jahre alt","kein Migrationshintergrund","409","0.0816967212169275","0.0742384756972711","0.0891549667365839"
"higher vocational","1993","35-65 Jahre alt","direkter Migrationshintergrund","42","0.0614969097849121","0.0493352801178412","0.073658539451983"
"higher vocational","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1993","66 und älter","kein Migrationshintergrund","80","0.0619976576517226","0.0490617454157783","0.0749335698876669"
"higher vocational","1993","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1993","16-34 Jahre alt","kein Migrationshintergrund","380","0.104193550593851","0.0941872523815372","0.114199848806166"
"higher education","1993","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher education","1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1993","35-65 Jahre alt","kein Migrationshintergrund","1022","0.167548974746519","0.157379663763983","0.177718285729055"
"higher education","1993","35-65 Jahre alt","direkter Migrationshintergrund","88","0.10892209887603","0.0931509579707004","0.12469323978136"
"higher education","1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1993","66 und älter","kein Migrationshintergrund","101","0.064146071699525","0.0510030106655994","0.0772891327334506"
"higher education","1993","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1994","16-34 Jahre alt","kein Migrationshintergrund","168","0.0445604481761821","0.0377527758335095","0.0513681205188547"
"in school","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1994","16-34 Jahre alt","indirekter Migrationshintergrund","59","0.196383809860851","0.15839106901604","0.234376550705661"
"in school","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1994","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1994","66 und älter","kein Migrationshintergrund","","","",""
"in school","1994","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1994","16-34 Jahre alt","kein Migrationshintergrund","44","0.0150597725313357","0.0110415275989024","0.019078017463769"
"inadequately","1994","16-34 Jahre alt","direkter Migrationshintergrund","81","0.0846847927028133","0.0641769718248335","0.105192613580793"
"inadequately","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1994","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1994","35-65 Jahre alt","direkter Migrationshintergrund","361","0.161046975934551","0.141854203962718","0.180239747906383"
"inadequately","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1994","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1994","66 und älter","direkter Migrationshintergrund","","","",""
"inadequately","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1994","16-34 Jahre alt","kein Migrationshintergrund","499","0.137757629405022","0.126386731182845","0.1491285276272"
"general elemantary","1994","16-34 Jahre alt","direkter Migrationshintergrund","247","0.280096549707953","0.247019827244414","0.313173272171492"
"general elemantary","1994","16-34 Jahre alt","indirekter Migrationshintergrund","174","0.418035129598978","0.370863788851016","0.465206470346941"
"general elemantary","1994","35-65 Jahre alt","kein Migrationshintergrund","676","0.151462955014752","0.141633572019773","0.161292338009731"
"general elemantary","1994","35-65 Jahre alt","direkter Migrationshintergrund","425","0.262049866227798","0.239088481599962","0.285011250855634"
"general elemantary","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1994","66 und älter","kein Migrationshintergrund","444","0.334251483947696","0.308984722615019","0.359518245280373"
"general elemantary","1994","66 und älter","direkter Migrationshintergrund","42","0.291763695088361","0.22382947631055","0.359697913866171"
"general elemantary","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","1994","16-34 Jahre alt","kein Migrationshintergrund","2031","0.566745758817204","0.550396886101756","0.583094631532652"
"middle vocational","1994","16-34 Jahre alt","direkter Migrationshintergrund","295","0.439574369824732","0.403014331890796","0.476134407758667"
"middle vocational","1994","16-34 Jahre alt","indirekter Migrationshintergrund","140","0.281688078130996","0.238668691251175","0.324707465010817"
"middle vocational","1994","35-65 Jahre alt","kein Migrationshintergrund","2911","0.576945897997736","0.563400145343494","0.590491650651977"
"middle vocational","1994","35-65 Jahre alt","direkter Migrationshintergrund","453","0.368698518614851","0.343507443956861","0.393889593272841"
"middle vocational","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"middle vocational","1994","66 und älter","kein Migrationshintergrund","675","0.509352899350617","0.482576522464033","0.536129276237201"
"middle vocational","1994","66 und älter","direkter Migrationshintergrund","72","0.443389671826792","0.369147223706195","0.517632119947389"
"middle vocational","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","16-34 Jahre alt","kein Migrationshintergrund","201","0.06394125900333","0.0558695702871139","0.072012947719546"
"vocational + Abi","1994","16-34 Jahre alt","direkter Migrationshintergrund","35","0.0525372373506247","0.0361031287251334","0.068971345976116"
"vocational + Abi","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","35-65 Jahre alt","kein Migrationshintergrund","70","0.0132655191030049","0.0101286245654506","0.0164024136405591"
"vocational + Abi","1994","35-65 Jahre alt","direkter Migrationshintergrund","49","0.0344694965348127","0.0249438806708397","0.0439951123987856"
"vocational + Abi","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1994","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","16-34 Jahre alt","kein Migrationshintergrund","200","0.0575806810359133","0.0498949930315475","0.0652663690402791"
"higher vocational","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","35-65 Jahre alt","kein Migrationshintergrund","405","0.0833841178863169","0.0758040516727908","0.0909641840998431"
"higher vocational","1994","35-65 Jahre alt","direkter Migrationshintergrund","40","0.0625532168294629","0.0499090350680823","0.0751973985908436"
"higher vocational","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","66 und älter","kein Migrationshintergrund","82","0.0680771261296789","0.054585994016968","0.0815682582423898"
"higher vocational","1994","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1994","16-34 Jahre alt","kein Migrationshintergrund","386","0.114354451031013","0.103854705574299","0.124854196487726"
"higher education","1994","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher education","1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1994","35-65 Jahre alt","kein Migrationshintergrund","1023","0.169232524319228","0.1589519044768","0.179513144161655"
"higher education","1994","35-65 Jahre alt","direkter Migrationshintergrund","81","0.111181925858525","0.0947678615952262","0.127595990121823"
"higher education","1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1994","66 und älter","kein Migrationshintergrund","113","0.0697557934468527","0.056111645151698","0.0833999417420075"
"higher education","1994","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1995","16-34 Jahre alt","kein Migrationshintergrund","196","0.0519509702591303","0.0445700939061926","0.0593318466120679"
"in school","1995","16-34 Jahre alt","direkter Migrationshintergrund","37","0.0553329916954235","0.0402015696625803","0.0704644137282666"
"in school","1995","16-34 Jahre alt","indirekter Migrationshintergrund","54","0.16946713290023","0.13388308859166","0.2050511772088"
"in school","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1995","66 und älter","kein Migrationshintergrund","","","",""
"in school","1995","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1995","16-34 Jahre alt","kein Migrationshintergrund","34","0.0113332458982542","0.00781279881712317","0.0148536929793851"
"inadequately","1995","16-34 Jahre alt","direkter Migrationshintergrund","74","0.0587650475197516","0.0431997701801968","0.0743303248593064"
"inadequately","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1995","35-65 Jahre alt","direkter Migrationshintergrund","351","0.123024165268783","0.106984719867669","0.139063610669898"
"inadequately","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1995","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1995","66 und älter","direkter Migrationshintergrund","36","0.0662592443390219","0.0326177839403518","0.0999007047376919"
"inadequately","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1995","16-34 Jahre alt","kein Migrationshintergrund","493","0.139493046331646","0.127970481222283","0.151015611441009"
"general elemantary","1995","16-34 Jahre alt","direkter Migrationshintergrund","265","0.223093874068836","0.195540398390105","0.250647349747568"
"general elemantary","1995","16-34 Jahre alt","indirekter Migrationshintergrund","160","0.372786374819559","0.326922376705236","0.418650372933881"
"general elemantary","1995","35-65 Jahre alt","kein Migrationshintergrund","632","0.140833013325964","0.131324440973743","0.150341585678186"
"general elemantary","1995","35-65 Jahre alt","direkter Migrationshintergrund","460","0.243343049838681","0.222389418094779","0.264296681582583"
"general elemantary","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1995","66 und älter","kein Migrationshintergrund","437","0.335362057061831","0.309998591642397","0.360725522481265"
"general elemantary","1995","66 und älter","direkter Migrationshintergrund","60","0.322913855335189","0.259672124568599","0.386155586101779"
"general elemantary","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","1995","16-34 Jahre alt","kein Migrationshintergrund","1984","0.556677022959824","0.540155218880195","0.573198827039453"
"middle vocational","1995","16-34 Jahre alt","direkter Migrationshintergrund","376","0.426361660949274","0.393630873650033","0.459092448248514"
"middle vocational","1995","16-34 Jahre alt","indirekter Migrationshintergrund","164","0.354772362818769","0.309392254894961","0.400152470742576"
"middle vocational","1995","35-65 Jahre alt","kein Migrationshintergrund","2928","0.575606098704567","0.562095594728408","0.589116602680727"
